DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4411335;1;1;1;70;1;1;50;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;784000;2; ;95;58;80;1;1;8044;08;20;1536,50339709089; 
4411404;1;2;1;70;1;4;44;1; ;2;260;1; ;9;2;1; ; ; ; ; ; ; ; ;1;ESTUDIANDO; ;2; ;200000;2; ;32;32;91;1;1;9191;08;20;1646,34488947241; 
4411457;1;3;1;70;1;6;40;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;65;1;1;6596;08;44;1020,97418636915; 
4411476;1;1;1;70;1;110;40;4; ;2;54;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;61;01;1;2;0140;08;44;796,069145799082; 
4411489;1;2;1;70;1;26;40;4; ;2;30;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;2;5529;08;44;686,977097526391; 
4411521;1;1;1;70;1;26;48;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;54;95;1;2;9500;08;44;1409,59184982522; 
4411529;1;7;1;70;1;24;48;1; ;2;25;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;2;5233;08;44;1603,57815727551; 
4411531;1;2;1;70;1;4;40;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;59;54;95;1;1;9500;08;44;1674,88992588769; 
4411536;1;2;1;70;1;4;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;54; ; ;1;1; ;08;44;1392,26237918062; 
4411574;1;2;1;70;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;39; ; ;1;2; ;08;44;1435,22366797436; 
4411675;1;3;1;70;1;3;48;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;53;41;52;1;1;5221;08;47;1369,08933804124; 
4411676;1;2;1;70;1;6;48;1; ;2;53;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;1;5233;08;47;2091,34106753013; 
4411685;1;1;1;70;1;52;48;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ;1;INDEMNIZACION; ;2; ;800000;2; ;59;07;85;1;2;8512;08;47;1265,34576516691; 
4411687;1;2;1;70;1;76;48;2; ;2;76;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;75;1;2;7512;08;47;1838,93296814853; 
4411718;1;5;1;70;1;4;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;97;51;1;1;5125;08;47;1288,53369396297; 
4411758;1;2;1;70;1;24;54;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;00;1;2;0000;08;47;1553,86246478283; 
4411771;1;2;1;70;1;25;48;2; ;2;25;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;32;33;52;1;2;5211;08;47;2342,51188069883; 
4411793;1;2;1;70;1;8;24;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;38;38;64;1;1;6422;08;47;2427,31469648419; 
4411852;1;2;1;70;1;48;40;1; ;2;262;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;33;65;1;2;6512;08;50;592,585076586812; 
4411856;1;2;1;70;1;29;56;1; ;2;29;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;15;1;2;1551;08;50;507,591743382621; 
4411857;1;2;1;70;1;32;40;1; ;2;96;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;62;62;01;1;2;0115;08;50;525,723060616097; 
4411861;1;3;1;70;1;4;48;1; ;2;54;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;51;1;1;5127;08;50;703,037215520286; 
4411865;1;4;1;70;1;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;45;1;1;4542;08;50;649,824976638606; 
4411866;1;2;1;70;1;28;40;1; ;2;30;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;45;45;52;1;2;5233;08;50;636,303197046805; 
4411871;1;1;1;70;1;12;60;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;6031;08;50;559,286822425966; 
4411908;1;3;1;70;1;6;50;8; ;2;6;8; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;62;62;01;1;1;0115;08;50;629,486274300551; 
4411920;1;3;1;70;1;4;48;1; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;92;1;1;9242;08;50;356,541279336856; 
4411921;1;2;1;70;1;4;30;3; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;55;1;1;5511;08;50;507,591743382621; 
4411925;1;1;1;70;1;28;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;98;98;60;1;2;6041;08;50;507,591743382621; 
4411930;1;2;1;70;1;6;46;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;53;53;55;1;1;5521;08;50;907,176235221155; 
4411931;1;1;1;70;1;78;45;1; ;2;78;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;737000;1;1;97;97;74;1;2;7421;08;50;782,078959128661; 
4411952;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;85;45;1;1;4542;08;50;866,224897366496; 
4411952;1;2;1;70;1;130;48;1; ;2;130;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;45;45;52;1;2;5241;08;50;866,224897366496; 
4411954;1;2;1;70;1;60;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;59;59;28;1;2;2812;08;50;341,686983280229; 
4411955;1;3;1;70;1;8;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;55;55;55;1;1;5511;08;50;352,517740271384; 
4411956;1;1;1;70;1;54;48;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;55;55;1;2;5522;08;50;519,728961183066; 
4411956;1;2;1;70;1;54;40;1; ;2;9;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;39;39;45;1;2;4530;08;50;519,728961183066; 
4411960;1;1;1;70;1;21;60;1; ;2;21;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;87;28;1;2;2892;08;50;651,342136476941; 
4411960;1;2;1;70;1;156;60;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;58;74;1;2;7492;08;50;651,342136476941; 
4411960;1;3;1;70;1;55;48;1; ;2;55;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;39;60;1;2;6031;08;50;651,342136476941; 
4411969;1;2;1;70;1;52;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;59;53;55;1;2;5529;08;50;547,20362324533; 
4411973;1;1;1;70;1;104;40;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;97;11;1;2;1110;08;50;608,61734666462; 
4412044;2;1;2;70;1;30;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;58;74;1;2;7492;08;50;298,532574591649; 
4412047;1;1;1;70;1;259;40;1; ;2;359;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;55;45;52;1;2;5229;08;50;593,45040973725; 
4412120;1;2;1;70;1;3;48;3; ;2;96;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;1;9500;08;05;6393,63965425782; 
4412123;1;2;1;70;1;16;48;1; ;2;48;1; ;4;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;53;34;65;1;2;6593;08;05;2666,84616803541; 
4412130;1;2;1;70;1;20;48;1; ;2;20;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;2;5234;08;05;4473,36451922607; 
4412132;1;2;1;70;1;12;24;1; ;2;33;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;40;40;52;1;1;5231;08;05;4524,45275761991; 
4412139;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;2; ;08;05;7902,78255671992; 
4412153;1;3;1;70;1;2;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1; ;08;05;1975,69563917998; 
4412156;1;3;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1300000;1200000;2; ;02;02;80;1;1;8050;08;05;1975,69563917998; 
4412156;1;4;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;1; ;08;05;1975,69563917998; 
4412161;1;2;1;70;1;3;28;1; ;2;20;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;45;13;85;1;1;8532;08;05;2359,48323248834; 
4412162;1;5;1;70;1;1;48;1; ;2;3;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;737000;2; ;95;95;45;1;1;4521;08;05;6289,30671697636; 
4412167;1;2;1;70;1;6;48;1; ;2;6;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;690000;2; ;44;33;52;1;1;5235;08;05;2194,34541336336; 
4412279;1;2;1;70;1;6;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;45;54;85;1;1;8532;08;68;1304,53708679512; 
4412282;1;1;1;70;1;20;40;1; ;2;32;1; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;500000;2; ;45;45;52;1;2;5211;08;68;1507,184130171; 
4412292;1;2;1;70;1;8;30;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;32;32;75;1;1;7530;08;68;1741,41902812259; 
4412302;1;3;1;70;1;60;40;1; ;2;60;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;52;1;2;5234;08;68;1276,87091847855; 
4412306;1;2;1;70;1;60;48;1; ;2;240;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;2;5211;08;68;1741,41902812259; 
4412306;1;3;1;70;1;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;95; ; ;1;2; ;08;68;1741,41902812259; 
4412322;1;1;1;70;1;16;84;3; ;2;300;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;450000;2; ;54;54;95;1;2;9500;08;68;2084,49579954874; 
4412324;2;1;2;70;1;12;56;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;1;4521;08;68;977,590980281135; 
4412330;1;3;1;70;1;8;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;62; ; ;1;1; ;08;68;2263,39836086719; 
4412331;1;3;1;70;1;96;70;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;2; ;08;68;1713,75285980602; 
4412333;1;4;1;70;1;20;54;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;500000;2; ;54;54;95;1;2;9500;08;68;1089,36921562231; 
4412337;1;4;1;70;1;4;70;1; ;2;8;1; ;8;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;700000;1;1;95;62;01;1;1;0117;08;68;1529,54605904612; 
4412344;1;1;1;70;1;48;20;4; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;56;56;93;1;2;9301;08;68;1384,33601594888; 
4412428;1;4;1;70;1;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;2; ;08;68;1133,49905138358; 
4412462;1;3;1;70;1;26;60;5; ;2;156;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;53;51;55;1;2;5511;08;76;1797,9435243524; 
4412465;1;2;1;70;1;2;60;1; ;2;78;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;58;58;45;1;1;4530;08;76;3805,47859911975; 
4412470;1;1;1;70;1;13;48;1; ;2;15;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;1;1;97;39;15;1;1;1593;08;76;2447,04123737962; 
4412470;1;2;1;70;1;12;48;1; ;2;16;1; ;4;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;737717;1;2;32;32;50;1;1;5040;08;76;2447,04123737962; 
4412472;1;3;1;70;1;9;48;1; ;2;2;6; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;59;45;52;1;1;5237;08;76;2542,94762154069; 
4412476;1;2;1;70;1;2;30;3; ;2;312;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;59;59;85;1;1;8512;08;76;4506,7497402199; 
4412478;1;4;1;70;1;9;40;1; ;2;29;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;5233;08;76;3416,94506019715; 
4412510;1;1;1;70;1;6;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;737717;2; ;62;62;01;1;1;0140;08;05;2506,1885079707; 
4412514;1;1;1;70;1;52;48;2; ;2;312;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;99;90;1;2;9000;08;05;4101,84552102357; 
4412514;1;2;1;70;1;20;48;1; ;2;20;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;86;92;1;2;9214;08;05;4101,84552102357; 
4412516;1;1;1;70;1;24;24;3; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;54;53;55;1;2;5521;08;05;6790,42077983587; 
4412521;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;97;97;45;1;1;4530;08;05;2951,87733310701; 
4412523;1;1;1;70;1;2;48;4; ;2;2;5; ;2;2;1; ; ; ; ; ; ; ; ;1;DE LA PENSION; ;1;2000000;800000;3; ;95;95;45;1;1;4522;08;05;2506,1885079707; 
4412525;1;1;1;70;1;53;48;1; ;2;53;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;734000;2; ;58;58;80;1;2;8044;08;05;8079,14272555913; 
4412527;1;2;1;70;1;8;48;1; ;2;30;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;734000;2; ;45;45;52;1;1;5219;08;05;4438,8866237281; 
4412541;1;1;1;70;1;5;48;1; ;2;5;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;1000000;2; ;21;59;93;1;1;9309;08;05;2506,1885079707; 
4412544;1;6;1;70;1;50;48;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;734000;2; ;45;45;52;1;2;5233;08;05;4091,674070885; 
4412556;1;1;1;70;1;4;48;8; ;2;4;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;734000;700000;2; ;62;62;01;1;1;0121;08;05;2506,1885079707; 
4412556;1;3;1;70;1;12;48;1; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;19;85;1;1;8532;08;05;2506,1885079707; 
4412591;1;1;1;70;1;20;50;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;95;45;1;2;4521;08;15;2082,43131216863; 
4412596;1;2;1;70;1;4;40;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;32;32;45;1;1;4521;08;15;3306,59602357148; 
4412598;1;2;1;70;1;3;48;1; ;2;12;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;1;5233;08;15;1874,15740585035; 
4412606;1;2;1;70;1;8;40;1; ;2;96;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;737717;2; ;58;58;52;1;1;5211;08;15;2136,84773692614; 
4412609;1;1;1;70;1;6;40;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;1;4521;08;15;2501,80190450749; 
4412609;1;2;1;70;1;8;20;1; ;2;8;1; ;3;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;737717;1;2;54;99;50;1;1;5020;08;15;2501,80190450749; 
4412622;1;1;1;70;1;4;44;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;1;4521;08;15;1382,16977620822; 
4412624;1;1;1;70;1;8;40;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;1;4521;08;15;4218,2756573061; 
4412627;1;1;1;70;1;60;40;1; ;2;60;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;2;4521;08;15;2623,31229965422; 
4412627;1;2;1;70;1;2;40;1; ;2;2;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;95;95;45;1;1;4521;08;15;2623,31229965422; 
4412627;1;3;1;70;1;3;50;4; ;2;2;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;900000;400000;2; ;95;95;45;1;1;4521;08;15;2623,31229965422; 
4412629;1;1;1;70;1;8;48;4; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;41;53;80;1;1;8021;08;15;1874,15740585035; 
4412666;1;3;1;70;1;52;40;1; ;2;52;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;737700;1;1;53;53;55;1;2;5521;08;15;993,23893189033; 
4412678;1;1;1;70;1;2;40;2; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;44;52;1;1;5243;08;15;1148,36763069348; 
4412691;1;2;1;70;1;8;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;4521;08;15;1237,34093618191; 
4412702;1;1;1;70;1;10;40;2; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;85;45;1;1;4542;08;15;1784,91552695994; 
4412709;1;1;1;70;1;8;40;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;21;21;92;1;1;9213;08;15;1651,71927448668; 
4412714;1;1;1;70;1;36;40;1; ;2;416;1; ;9;2;9;PENSION; ; ; ;1; ; ; ; ; ; ;2; ;1200000;3; ;98;58;74;1;2;7492;08;15;1069,15288576673; 
4412736;1;1;1;70;1;52;40;4; ;2;78;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;61;61;95;1;2;9500;08;15;1924,49626132576; 
4412740;1;1;1;70;1;26;40;1; ;2;26;1; ;2;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;737700;2; ;45;39;52;1;2;5233;08;15;1483,87682726993; 
4412759;1;3;1;70;1;4;48;2; ;2;4;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;59;59;85;1;1;8511;08;19;2736,326288119; 
4412800;1;2;1;70;1;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;61;61;01;1;1;0140;08;19;8126,55440457572; 
4412812;1;3;1;70;1;8;25;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;54; ; ;1;1; ;08;19;3615,18307214021; 
4412892;1;2;1;70;1;28;48;1; ;2;16;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;737717;1;2;45;36;60;1;2;6021;08;05;800,08942328099;05
4412893;1;3;1;70;1;36;48;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;737000;2; ;55;54;95;1;2;9500;08;05;951,133988790163;05
4412908;1;3;1;70;1;24;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;21;39;52;1;2;5223;08;05;1044,66428055265;05
4412908;1;4;1;70;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;737717;2; ;37;37;55;1;1;5521;08;05;1044,66428055265;05
4412908;1;5;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;39; ; ;1;2; ;08;05;1044,66428055265;05
4412915;1;2;1;70;1;16;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1700000;1;1;12;12;91;1;2;9111;08;05;1209,28786133549;05
4412921;1;4;1;70;1;3;40;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;39;75;1;1;7512;08;05;969,233626546696;05
4412932;1;1;1;70;1;104;48;1; ;2;104;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;55;55;1;2;5511;08;05;1139,04372157604;05
4412943;1;3;1;70;1;2;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;84;93;52;1;1;5272;08;05;1204,59320295412;05
4412945;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1400000; ; ;13; ; ;1;2; ;08;05;1165,37375226323;05
4412946;1;1;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;16;16;18;1;1;1810;08;05;1351,20792089736;05
4412953;1;2;1;70;1;21;48;1; ;2;21;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737700;2; ;39;97;24;1;2;2424;08;05;1055,19149023651;05
4412955;1;2;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;55;55;70;1;2;7020;08;05;1320,39430457738;05
4412960;1;3;1;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;737717; ; ;97; ; ;1;1; ;08;05;1494,35078524579;05
4412966;1;1;1;70;1;12;24;4; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;57;32;52;1;1;5272;08;05;1315,49581440122;05
4412973;1;3;1;70;1;36;48;1; ;2;120;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;03;29;1;2;2929;08;05;1088,57838962491;05
4412979;1;7;1;70;1;12;48;1; ;2;16;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;15;59;74;1;1;7430;08;05;1318,10976516919;05
4412991;1;2;1;70;1;8;72;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;860000;2; ;45;50;55;1;1;5521;08;05;1234,89922044628;05
4412997;1;2;1;70;1;32;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;220000;737717;2; ;97;97;45;1;2;4521;08;05;1162,87649147158;05
4412997;1;9;1;70;1;32;72;1; ;2;104;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;45;45;52;1;2;5211;08;05;1162,87649147158;05
4413003;1;2;1;70;1;3;48;1; ;2;3;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;737717;737717;2; ;37;37;64;1;1;6412;08;05;1296,299637375;05
4413031;1;3;1;70;1;28;60;1; ;2;28;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;1;250000;1000000;2; ;79;79;18;1;2;1810;08;05;1342,0296768832;05
4413041;1;1;1;70;1;12;24;2; ;2;24;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;1;8043;08;08;523,672400854527;08
4413061;1;2;1;70;1;12;48;1; ;2;12;1; ;5;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1500000;2; ;02;02;45;1;1;4530;08;13;435,631379670408;13
4413065;1;2;1;70;1;8;48;1; ;2;10;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;13;80;1;1;8012;08;13;365,355505635555;13
4413071;1;3;1;70;1;52;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;11;11;74;1;2;7412;08;13;303,450064720035;13
4413077;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;1;98;900000;2; ;39;39;15;1;1;1589;08;13;168,501123614057;13
4413090;1;3;1;70;1;26;48;1; ;2;26;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;19;19;75;1;2;7512;08;13;342,661465584058;13
4413103;1;3;1;70;1;4;48;4; ;2;10;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;700000;2; ;53;53;55;1;1;5529;08;13;388,222315016327;13
4413103;1;6;1;70;1;16;48;1; ;2;15;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;55;1;2;5529;08;13;388,222315016327;13
4413110;1;1;1;70;1;32;48;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;737717;2; ;58;55;85;1;2;8532;08;13;336,247476754613;13
4413120;1;1;1;70;1;26;48;1; ;2;26;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;45;52;1;2;5233;08;13;365,355505635555;13
