DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4391505;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;05;973,92005365179;05
4391513;1;1;1;80;1;1;4;4; ;2; ; ;9; ;1; ;2; ; ; ;99;2;1;08;05;1286,83264970062;05
4391515;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;08;05;1120,2699607796;05
4391515;1;4;1;80;1;1;2;8; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;08;05;1120,2699607796;05
4391518;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;05;1028,9060080858;05
4391518;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;08;05;1028,9060080858;05
4391520;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;05;1316,41831777241;05
4391522;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;05;1023,71126256302;05
4391523;1;2;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ; ; ;99;2;1;08;05;1315,49581440122;05
4391524;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;05;1052,64728347453;05
4391524;1;2;1;80;1;1;1;7; ;1; ;1;9; ;2; ;2; ;1;48;900000;2;1;08;05;1052,64728347453;05
4391524;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;08;05;1052,64728347453;05
4391528;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;05;1899,07472475812;05
4391528;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;05;1899,07472475812;05
4391532;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;08;05;1299,47760384795;05
4391535;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;08;05;1148,9331254802;05
4391536;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;05;1114,87210305189;05
4391552;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;577,668770642799;08
4391558;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;504,932690833463;08
4391558;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;504,932690833463;08
4391559;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;493,634869539123;08
4391560;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;48;1500000;3;1;08;08;604,879977533147;08
4391561;1;5;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;24;737717;2;1;08;08;601,244908193656;08
4391562;1;4;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ;1200000;3;1;08;08;1324,8164253784;08
4391564;1;2;1;80;1;1;4;3; ;1; ;4;9; ;2; ;2; ;2; ;300000;2;1;08;08;564,6594029301;08
4391565;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;08;604,879977533147;08
4391566;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;700000;2;1;08;08;564,6594029301;08
4391566;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1000000;2;1;08;08;564,6594029301;08
4391568;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;3800000;2;1;08;08;556,319496395834;08
4391568;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;556,319496395834;08
4391568;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;1;746000; ; ;98;2;1;08;08;556,319496395834;08
4391568;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;556,319496395834;08
4391569;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;564,6594029301;08
4391569;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;564,6594029301;08
4391571;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1500000;3;1;08;08;1326,41225784013;08
4391571;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;2; ;3000000;3;1;08;08;1326,41225784013;08
4391571;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;2000000;2;1;08;08;1326,41225784013;08
4391572;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;494,195196576067;08
4391576;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ;5000000;2;1;08;08;1230,49658452321;08
4391576;1;2;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;2000000;2;1;08;08;1230,49658452321;08
4391577;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;1085,02442490454;08
4391578;1;2;1;80;1;1;3;3; ;1; ;1;9; ;1; ;2; ; ; ;930000;2;1;08;08;532,904449129145;08
4391579;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;08;08;528,015703846247;08
4391580;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;3500000;2;1;08;08;1129,3188058602;08
4391582;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;523,640912096187;08
4391582;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;08;523,640912096187;08
4391584;1;2;1;80;1;1;4;3; ;1; ;3;9; ;2; ;2; ; ; ;1500000;2;1;08;08;688,391549018523;08
4391584;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;08;688,391549018523;08
4391585;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;08;1251,23321398013;08
4391586;1;2;1;80;1;1;4;9;CAMBIO DE DOMICILIO;2; ; ;4; ;2; ;2; ;2; ;1200000;2;1;08;08;1287,13680218292;08
4391586;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;08;1287,13680218292;08
4391586;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;1287,13680218292;08
4391587;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;700000;2;1;08;08;570,800832523783;08
4391588;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;665,847181904308;08
4391588;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;665,847181904308;08
4391589;1;2;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;1100000;2;1;08;08;575,027717658558;08
4391593;1;3;1;80;1;1;1;2; ;1; ;1;2; ;2; ;2; ;1;24;370000;2;1;08;08;605,4344285029;08
4391593;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;605,4344285029;08
4391594;1;4;1;80;1;1;3;8; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;08;08;663,206128920066;08
4391595;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ;730000;2;1;08;08;600,213137757015;08
4391596;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;8;737717;2;1;08;08;1056,4739535198;08
4391598;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;603,162555047597;08
4391599;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;730000; ;1;08;08;514,984143786088;08
4391600;1;5;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;748000;2;1;08;08;573,001930866668;08
4391602;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;08;08;528,553838535733;08
4391602;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;528,553838535733;08
4391602;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;800000; ;1;08;08;528,553838535733;08
4391603;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;15;300000;2;1;08;08;526,249187386654;08
4391603;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;526,249187386654;08
4391605;1;1;1;80;1;1;4;5; ;1; ;4;8; ;3; ;2; ;1;48;737717;3;1;08;08;741,016225453116;08
4391605;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;08;741,016225453116;08
4391606;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;633,504999439824;08
4391607;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;585,765211915954;08
4391609;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;08;504,801100498446;08
4391610;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;2000000;2;1;08;08;564,453935087632;08
4391610;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;564,453935087632;08
4391610;1;8;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;564,453935087632;08
4391611;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;781,236800056163;08
4391611;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;781,236800056163;08
4391612;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;603,722882084541;08
4391616;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;08;654,343892767499;08
4391616;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;08;654,343892767499;08
4391617;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;652,837814191608;08
4391617;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;652,837814191608;08
4391618;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;748000;2;1;08;08;688,391549018523;08
4391619;1;2;1;80;1;1;4;1; ;2; ; ;8; ;2; ;2; ; ; ;2000000;2;1;08;08;625,309745525428;08
4391620;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;08;08;573,125023732192;08
4391621;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;08;556,319496395834;08
4391621;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;08;08;556,319496395834;08
4391622;1;1;1;80;1;1;4;1; ;2; ; ;1; ;2; ;2; ;1;48;737717;2;1;08;08;604,879977533147;08
4391623;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;1;150000;1;20;500000;2;1;08;08;384,901649031998;08
4391623;1;5;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;08;08;384,901649031998;08
4391624;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;361,140588874811;08
4391624;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;08;361,140588874811;08
4391625;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;393,100354175911;08
4391625;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;393,100354175911;08
4391625;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;393,100354175911;08
4391627;1;2;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;24;737717;2;1;08;08;566,778126296041;08
4391627;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;566,778126296041;08
4391627;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;566,778126296041;08
4391628;1;1;1;80;1;1;3;5; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;08;08;477,035442638345;08
4391628;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;737717;2; ;800000;2;1;08;08;477,035442638345;08
4391628;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;477,035442638345;08
4391630;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;08;08;515,544470823033;08
4391632;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;613,530869776055;08
4391632;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;613,530869776055;08
4391636;1;1;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ;750000;2;1;08;08;592,741922566033;08
4391636;1;4;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ;1;24;900000;2;1;08;08;592,741922566033;08
4391636;1;5;1;80;1;2; ; ; ; ;1;1;8; ;2; ;2; ; ; ;900000;2;1;08;08;592,741922566033;08
4391636;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;900000; ;1;08;08;592,741922566033;08
4391637;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;584,085154255934;08
4391637;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;584,085154255934;08
4391638;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;520,141168079859;08
4391638;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;08;08;520,141168079859;08
4391639;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;08;08;594,453468984392;08
4391639;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;737717;2;1;08;08;594,453468984392;08
4391639;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;594,453468984392;08
4391640;1;6;1;80;1;1;1;9;SITUACION DEL PAIS;2; ; ;12;NO TIENE DOCUMENTOS;2; ;2; ; ; ;700000;2;1;08;08;485,70801601963;08
4391640;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;08;485,70801601963;08
4391641;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;08;290,544792185761;08
4391641;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;08;290,544792185761;08
4391641;1;8;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;08;290,544792185761;08
4391642;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;562,909202750774;08
4391642;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;562,909202750774;08
4391642;1;7;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;08;08;562,909202750774;08
4391643;1;4;1;80;1;1;4;1; ;2; ; ;8; ;2; ;2; ;2; ;780000;2;1;08;08;571,598748754648;08
4391643;1;5;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;08;08;571,598748754648;08
4391643;1;6;1;80;1;1;4;1; ;2; ; ;4; ;1; ;2; ;2; ;700000;2;1;08;08;571,598748754648;08
4391645;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;720000;2;1;08;08;565,028582459038;08
4391646;1;3;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;08;08;605,607751244706;08
4391649;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;493,634869539123;08
4391651;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;592,181595529089;08
4391651;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;592,181595529089;08
4391651;1;5;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ;900000;2;1;08;08;592,181595529089;08
4391652;1;1;1;80;1;1;4;4; ;2; ; ;4; ;1; ;2; ;1;48;1500000;2;1;08;08;625,309745525428;08
4391653;1;3;1;80;1;1;1;1; ;2; ; ;7; ;2; ;2; ;1;48;700000;2;1;08;08;472,845922329101;08
4391654;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;200000;2;1;08;08;526,249187386654;08
4391654;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;08;08;526,249187386654;08
4391656;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;08;08;601,380233516818;08
4391657;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;584,085154255934;08
4391657;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;584,085154255934;08
4391658;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;750000;2;1;08;08;671,471525353768;08
4391658;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;08;08;671,471525353768;08
4391659;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;08;08;491,852548008344;08
4391660;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;08;08;466,429538715966;08
4391660;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;466,429538715966;08
4391661;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;1034,51203448278;08
4391661;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;830000;2; ;1500000;2;1;08;08;1034,51203448278;08
4391664;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;750000;2;1;08;08;575,027717658558;08
4391665;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;517,256017241392;08
4391667;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;600000;2;1;08;08;436,626494199452;08
4391667;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;900000;2;1;08;08;436,626494199452;08
4391667;1;10;1;80;1;1;1;2; ;2; ; ;2; ; ; ;2; ;2; ;900000; ;1;08;08;436,626494199452;08
4391667;1;11;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;800000; ;1;08;08;436,626494199452;08
4391668;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;408,1355086805;08
4391668;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;408,1355086805;08
4391668;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;408,1355086805;08
4391669;1;1;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;08;08;665,637589817833;08
4391670;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;1077,21058297672;08
4391671;1;1;1;80;1;1;4;3; ;2; ; ;8; ;3; ;2; ; ; ; ;2;1;08;08;557,902226151335;08
4391671;1;3;1;80;1;1;1;4; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;08;08;557,902226151335;08
4391671;1;7;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ;900000;2;1;08;08;557,902226151335;08
4391671;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;730000;2;1;08;08;557,902226151335;08
4391671;1;9;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;08;08;557,902226151335;08
4391677;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;08;08;605,841605450482;08
4391677;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;08;08;605,841605450482;08
4391677;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;08;08;605,841605450482;08
4391678;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;800000;2;1;08;08;526,281965080429;08
4391678;1;4;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;750000;2;1;08;08;526,281965080429;08
4391679;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;641,8568546731;08
4391684;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;40;737717;2;1;08;08;652,039897960743;08
4391684;1;4;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;08;08;652,039897960743;08
4391685;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;611,748548245276;08
4391686;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;08;08;643,568401091459;08
4391686;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;643,568401091459;08
4391687;1;7;1;80;1;1;1;6; ;1; ;1;5; ;2; ;2; ;2; ;700000;2;1;08;08;420,661200535866;08
4391688;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;566,370949348459;08
4391690;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;08;08;575,43489460614;08
4391690;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;08;08;575,43489460614;08
4391691;1;5;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;08;08;600,653092398372;08
4391692;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;900000;2;1;08;08;585,396032387016;08
4391695;1;5;1;80;1;2; ; ; ; ;1;3;9; ;2; ;2; ; ; ;1000000;2;1;08;08;575,804074135078;08
4391697;1;4;1;80;1;1;1;2; ;2; ; ;11; ;2; ;2; ; ; ;98;2;1;08;08;515,169415226904;08
4391699;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;410000; ; ;737717;2;1;08;08;664,917675338425;08
4391700;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;08;08;609,476674789973;08
4391704;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;650000; ;1;08;08;455,538894369208;08
4391704;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;650000; ;1;08;08;455,538894369208;08
4391706;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;08;539,01246843594;08
4391708;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;08;663,206128920066;08
4391708;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;08;663,206128920066;08
4391709;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;2000000;2;1;08;08;671,709114547689;08
4391709;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;800000; ;1;08;08;671,709114547689;08
4391710;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;08;08;434,234630273655;08
4391710;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;700000; ;1;08;08;434,234630273655;08
4391711;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;08;08;477,035442638345;08
4391711;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;477,035442638345;08
4391712;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;08;08;526,150374745412;08
4391716;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;737717;2;1;08;08;611,748548245276;08
4391718;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;566,370949348459;08
4391719;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;08;555,15240063603;08
4391719;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1000000;2;1;08;08;555,15240063603;08
4391722;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;08;08;575,396897187496;08
4391728;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4391728;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2848,50056128835;11
4391729;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;737717;2;1;08;11;2469,6289066113;11
4391729;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2469,6289066113;11
4391732;1;1;1;80;1;1;4;5; ;1; ;4;11; ;3; ;2; ; ; ;950000;3;1;08;11;3104,1944687452;11
4391732;1;2;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ;98;3;1;08;11;3104,1944687452;11
4391732;1;3;1;80;1;1;3;8; ;2; ; ;8; ;1;4;2; ;1;48;850000;1;1;08;11;3104,1944687452;11
4391732;1;4;1;80;1;1;4;8; ;2; ; ;4; ;3; ;2; ; ; ;98;3;1;08;11;3104,1944687452;11
4391732;1;5;1;80;1;1;4;8; ;1; ;4;11; ;2; ;2; ; ; ;98;2;1;08;11;3104,1944687452;11
4391733;1;2;1;80;1;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ;98;3;1;08;11;2468,69759852869;11
4391733;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;2000000;2;1;08;11;2468,69759852869;11
4391733;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;08;11;2468,69759852869;11
4391734;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;08;11;2861,67437356634;11
4391734;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;08;11;2861,67437356634;11
