DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;DPTO;fex_c_2011
4404866;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;18;195,000642085059
4404867;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;324,26874738985
4404868;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;513,391822116918
4404869;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;450000;2;1;18;506,741838984413
4404870;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;430,536783891161
4404870;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;18;430,536783891161
4404871;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;30;600000;2;1;18;720,656040083364
4404871;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;720,656040083364
4404871;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;720,656040083364
4404871;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;720,656040083364
4404872;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;18;247,223447466797
4404872;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;18;247,223447466797
4404873;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;652,245877591521
4404873;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;652,245877591521
4404874;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;18;255,938428188117
4404874;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;255,938428188117
4404874;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;255,938428188117
4404875;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;18;439,709804588898
4404876;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;195,000642085059
4404876;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;195,000642085059
4404877;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;18;412,574037615872
4404877;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;412,574037615872
4404879;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;18;462,104161070563
4404880;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;306,30600111456
4404881;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;513,391822116918
4404882;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;18;606,438522834301
4404883;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;18;348,041231967843
4404883;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;18;348,041231967843
4404884;1;2;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;1500000;3;1;18;306,30600111456
4404885;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;18;570,895235137106
4404886;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;600000; ;1;18;485,517159346118
4404887;1;2;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;18;379,249122844806
4404887;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;18;379,249122844806
4404888;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;18;324,26874738985
4404890;1;2;1;80;2;1;3;6; ;2; ; ;1; ;2; ;2; ; ; ;350000;2;1;18;454,463075036714
4404890;1;6;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;18;454,463075036714
4404892;1;3;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;40;1200000;2;1;18;408,501913711934
4404893;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;18;490,997465635253
4404894;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;1591,6689351819
4404896;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;1675,25446558757
4404896;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;1675,25446558757
4404897;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;18;1949,64152999764
4404897;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;1949,64152999764
4404898;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;18;1961,51673112801
4404898;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;1961,51673112801
4404899;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;18;877,343618704737
4404899;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;877,343618704737
4404900;1;1;1;80;2;1;2;8; ;2; ; ;8; ;2; ;2; ;1;40;600000;2;1;18;1230,0016367387
4404900;1;2;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;18;1230,0016367387
4404901;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;18;1164,93926500239
4404901;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;18;1164,93926500239
4404902;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;2619,15696745879
4404902;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;2619,15696745879
4404903;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;18;877,343618704737
4404903;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;18;877,343618704737
4404904;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;18;1918,04023286922
4404904;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;500000;2;1;18;1918,04023286922
4404904;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;600000;2;1;18;1918,04023286922
4404904;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;18;1918,04023286922
4407252;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;200000;2;1;52;1709,35754549157
4407253;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;52;1143,7556902594
4407253;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;52;1143,7556902594
4407254;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;300000;2;1;52;1759,14899261154
4407255;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737700;2;1;54;1999,73447421442
4407255;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1999,73447421442
4407255;1;5;1;80;2;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ;450000;2;1;54;1999,73447421442
4407258;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;1050,3323280873
4407259;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;54;868,395067153367
4407259;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;868,395067153367
4407260;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;650000;2;1;54;827,083939633367
4407261;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;54;1817,36997861532
4407262;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ;600000;2;1;54;1874,80737929138
4407273;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;54;1125,96100141547
4407276;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;54;1327,52142733086
4407277;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;54;850,12025424065
4407278;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;54;1007,95522586065
4407278;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;54;1007,95522586065
4407279;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;54;650,946645025832
4407280;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;54;945,687979765939
4407281;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;54;1575,12751321593
4407282;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;54;785,569468156646
4407282;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;1000000; ;1;54;785,569468156646
4407283;1;8;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;200000; ;1;54;1656,69589087634
4407283;1;9;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;150000; ;1;54;1656,69589087634
4407284;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;54;1265,25418123614
4407284;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1265,25418123614
4407284;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1265,25418123614
4407284;1;9;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;1265,25418123614
4407285;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1061,21345986553
4407285;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1061,21345986553
4407286;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;98;2;1;54;1147,73331021795
4407286;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1147,73331021795
4407286;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1147,73331021795
4407287;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;54;1369,73639524427
4407287;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1369,73639524427
4407288;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;54;1656,69589087634
4407288;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;500000; ;1;54;1656,69589087634
4407288;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;400000; ;1;54;1656,69589087634
4407288;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1656,69589087634
4407288;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;54;1656,69589087634
4407289;1;2;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;54;1656,69589087634
4407289;1;4;1;80;2;1;2;2; ;2; ; ;2; ; ; ;2; ; ; ;100000; ;1;54;1656,69589087634
4407291;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;54;712,634462976926
4407291;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;400000;2;1;54;712,634462976926
4407292;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;54;583,524137704633
4407294;1;1;1;80;2;1;4;4; ;2; ; ;7; ;2; ;2; ; ; ;98;2;1;54;507,914166753649
4407296;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;54;931,962582231981
4407296;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;931,962582231981
4407297;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;54;1302,87739729118
4407298;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;54;1441,75065442385
4407298;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;54;1441,75065442385
4407298;1;8;1;80;2;1;2;6; ;1; ;2;9; ;2; ;2; ; ; ;700000;2;1;54;1441,75065442385
4407299;1;2;1;80;2;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;54;1072,12333926697
4407299;1;3;1;80;2;1;2;2; ;2; ; ;2; ; ; ;2; ; ; ;100000; ;1;54;1072,12333926697
4407300;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;54;591,751885663577
4407301;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;54;1187,64881936656
4407301;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1187,64881936656
4407301;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1187,64881936656
4407303;1;2;1;80;2;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ;400000;2;1;54;870,078008814956
4407305;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;54;1656,69589087634
4407305;1;3;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ;700000; ;1;54;1656,69589087634
4407306;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;684,542413558664
4407306;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;684,542413558664
4407308;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;54;1246,46090605113
4407308;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;200000; ;1;54;1246,46090605113
4407308;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;54;1246,46090605113
4407312;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;54;564,044121995726
4407312;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;564,044121995726
4407314;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;631,285792626505
4407314;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;54;631,285792626505
4407314;1;4;1;80;2;1;2;2; ;2; ; ;2; ; ; ;2; ; ; ;100000; ;1;54;631,285792626505
4407317;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;729,917251779968
4407317;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;900000; ;1;54;729,917251779968
4407318;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;805,527222730952
4407318;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;805,527222730952
4407318;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;805,527222730952
4407319;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;54;507,914166753649
4407340;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;54;805,909895408639
4407340;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;805,909895408639
4407341;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;1496,1717547453
4407341;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1496,1717547453
4407342;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;869,407187066574
4407342;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;869,407187066574
4407344;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;650,946645025832
4407345;1;2;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ;100000;2;1;54;414,173972719084
4407346;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;650000;2;1;54;1347,76733097586
4407346;1;3;1;80;2;1;1;8; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;54;1347,76733097586
4407348;1;2;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;400000;2;1;54;921,052702830547
4407348;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;300000; ;1;54;921,052702830547
4407348;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;921,052702830547
4407348;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;921,052702830547
4407350;1;2;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;500000;2;1;54;1027,53030775727
4407350;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1027,53030775727
4407350;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;54;1027,53030775727
4407351;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;100000;2;1;54;1106,00324684116
4407352;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;400000;2;1;54;1425,38861162095
4407352;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;54;1425,38861162095
4407352;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1425,38861162095
4407352;1;9;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1425,38861162095
4407353;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;54;487,956412179344
4407355;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;1488,12484347678
4407356;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ;100000;2;1;54;1027,53030775727
4407356;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1027,53030775727
4407358;1;2;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ;100000;2;1;54;987,614798608659
4407360;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;600000;2;1;54;1007,57255318296
4407360;1;3;1;80;2;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ;500000;2;1;54;1007,57255318296
4407362;1;2;1;80;2;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;400000;2;1;54;650,563972348144
4407362;1;3;1;80;2;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ;600000;2;1;54;650,563972348144
4407362;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;650,563972348144
4407363;1;2;1;80;2;1;4;8; ;2; ; ;1; ;2; ;2; ; ; ;200000;2;1;54;709,959497205663
4407364;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;300000;2;1;54;746,514370551121
4407364;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;54;746,514370551121
4407365;1;4;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;54;931,962582231981
4407366;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;54;1134,00791268399
4407366;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1134,00791268399
4407366;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1134,00791268399
4407366;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;54;1134,00791268399
4407367;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;54;608,550840421998
4407367;1;3;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;200000;2;1;54;608,550840421998
4407367;1;4;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;54;608,550840421998
4407372;1;5;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;66;1304,29271995068
4407372;1;6;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;99;2;1;66;1304,29271995068
4407375;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;73;783,044106406567
4407376;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;1;16;737717;2;1;73;783,044106406567
4407376;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;73;783,044106406567
4407377;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;73;1582,65965477266
4407379;1;2;1;80;2;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;73;1328,83645337969
4407380;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;1000000;2;1;73;1522,91185981812
4407409;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;4636,22083834438
4407412;1;2;1;80;2;1;1;8; ;2; ; ;4; ;2; ;1;50000; ; ;98;2;1;73;2871,52773764859
4407412;1;4;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;73;2871,52773764859
4407414;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;737717;2;1;73;3385,74701147701
4407416;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;73;1580,75667446873
4407416;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;1580,75667446873
4407417;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;73;2365,95866438295
4407418;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;1877,71931199524
4407424;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;73;1844,65406819777
4407424;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;1844,65406819777
4407426;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ;2; ;700000;2;1;73;2263,65095732756
4407426;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;73;2263,65095732756
4407427;1;2;1;80;2;1;2;9;CAMBIO DE DOMICILIO;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;73;4342,18882307004
4407427;1;5;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;73;4342,18882307004
4407431;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;1877,71931199524
4407431;1;3;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;73;1877,71931199524
4407432;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;73;1506,21749826191
4407436;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;73;3925,60540639255
4407436;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;3925,60540639255
4407436;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;73;3925,60540639255
4407438;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;2466,52981382388
4407439;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;73;2334,08281518536
4407446;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;73;2251,03132694844
4407446;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;73;2251,03132694844
4407451;1;3;1;80;2;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ;98; ;1;73;2698,55135835533
4407451;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;2698,55135835533
4407453;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;2240,80852023926
4407455;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;1;25;737717;2;1;73;1580,75667446873
4407455;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;73;1580,75667446873
4407455;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;1580,75667446873
4407457;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;4278,62706500093
4407457;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;4278,62706500093
4407458;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;73;2868,59711539642
4407458;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;73;2868,59711539642
4407462;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;76;1049,84109584519
4407477;1;1;1;80;2;1;1;9;YA NO QUERIA TRABAJAR MAS;2; ; ;11; ;3; ;2; ; ; ;99;3;1;76;821,453359837329
4407477;1;2;1;80;2;1;4;9;NO QUERIA TRABAJAR MAS;2; ; ;11; ;2; ;2; ; ; ;99;2;1;76;821,453359837329
4407488;1;2;1;80;2;1;4;4; ;2; ; ;9; ;2; ;2; ;2; ;737717;2;1;76;1719,03050748496
4407488;1;3;1;80;2;1;1;8; ;2; ; ;12;FALTA DE RECURSOS (DINERO O VEHICULO) P;2; ;1;800000;1;48;650000;2;1;76;1719,03050748496
4407488;1;4;1;80;2;2; ; ; ; ;1;1;12;FALTA DE DINERO PARA SALIR A BUSCAR TRA;2; ;2; ;1;48;737717;2;1;76;1719,03050748496
