DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4412425;1;3;1;10;3;2;8;1984;33;3;6;1;1;1;2; ; ;1; ; ;3; ; ;1;1;2; ;6;3;3; ;2;14;08;68;1291,8578651337
4412425;1;4;1;10;4;1;7;1982;35;3;3;1;1;1;2;2; ;1; ; ;3; ; ;1;1;2; ;4;8; ; ;2;8;08;68;1291,8578651337
4412425;1;5;1;10;5;2;9;1993;24;3;4;1;1;1;2; ; ;1; ; ;1;3;92300;2;1;2; ;4;6; ; ;2;6;08;68;1291,8578651337
4412425;1;6;1;10;3;1;10;2011;5;4; ;2; ;1;5; ; ;1; ; ;3; ; ;1;2;1;1;2;0; ; ;2;0;08;68;1291,8578651337
4412425;1;7;1;10;3;1;2;2016;1;4; ;2; ;1;5; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;68;1291,8578651337
4412425;1;8;1;10;8;1;11;1960;56;5;6;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;08;68;1291,8578651337
4412426;1;1;1;10;1;1;12;1991;25;1;1;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;6;4;2;2;2;15;08;68;2934,19742719048
4412426;1;2;1;10;2;2;9;1999;17;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;68;2934,19742719048
4412427;1;1;1;10;1;1;12;1974;42;1;3;2; ;3; ;1;2;2;1;24; ; ; ;1;1;2; ;5;11;2; ;2;11;08;68;2934,19742719048
4412427;1;2;1;10;2;2;2;1993;24;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;68;2934,19742719048
4412455;1;1;1;10;1;1;2;1949;68;1;2;3; ;3; ;2; ;1; ; ;1;2;94000;2;1;2; ;5;11;2; ;2;11;08;76;2067,66568950808
4412481;1;1;1;10;1;1;6;1980;37;1;3;2; ;3; ;1;2;1; ; ;1;1;220000;2;1;2; ;6;5;4; ;2;16;08;76;2617,38992217053
4412481;1;2;1;10;2;2;8;1984;33;2;3;2; ;3; ;1;1;1; ; ;1;4; ;2;1;2; ;6;5;4; ;2;16;08;76;2617,38992217053
4412481;1;3;1;10;2;2;1;2011;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;0; ; ;2;0;08;76;2617,38992217053
4412482;1;1;1;10;1;1;11;1960;56;1;3;2; ;2; ;1;2;1; ; ;1;1;360000;2;1;2; ;6;9;4; ;2;20;08;76;1289,16193563439
4412482;1;2;1;10;2;2;5;1967;50;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;3;3; ;2;14;08;76;1289,16193563439
4412482;1;3;1;10;3;2;9;1988;28;3;6;1;1;1;2; ; ;1; ; ;1;1;100000;2;1;2; ;6;5;4; ;2;16;08;76;1289,16193563439
4412483;1;1;1;10;1;1;6;1963;54;1;3;3; ;2; ;1;2;1; ; ;1;1;500000;2;1;2; ;6;9;5; ;2;20;08;76;1760,82262920997
4412483;1;2;1;10;2;2;5;1964;53;2;3;3; ;2; ;1;1;1; ; ;1;3;94000;2;1;2; ;6;5;4; ;2;16;08;76;1760,82262920997
4412492;1;1;1;10;1;1;7;1938;79;1;3;3; ;3; ;1;2;1; ; ;1;2;200000;2;2;2; ;1;0; ; ;2;0;08;05;1230,0016367387
4412492;1;2;1;10;2;2;12;1940;76;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;05;1230,0016367387
4412493;1;1;1;10;2;1;3;1968;49;1;3;2; ;2; ;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;08;05;1164,93926500239
4412493;1;2;1;10;2;2;8;1975;42;2;3;2; ;2; ;1;1;1; ; ;3; ; ;1;1;2; ;4;7; ; ;2;7;08;05;1164,93926500239
4412493;1;3;1;10;2;2;7;2004;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;08;05;1164,93926500239
4412493;1;4;1;10;2;1;9;2007;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;05;1164,93926500239
4412494;1;1;1;10;1;2;6;1970;47;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;783,044106406567
4412494;1;2;1;10;1;2;7;2006;11;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;05;783,044106406567
4412495;1;1;1;10;1;1;3;1994;23;1;1;2; ;2; ;1;2;1; ; ;1;1;29509;2;1;2; ;5;11;2; ;2;11;08;05;1855,62435078761
4412495;1;2;1;10;2;2;11;1996;20;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;1855,62435078761
4412496;1;1;1;10;1;1;6;1951;66;1;3;3; ;3; ;2; ;1; ; ;2;2;80000;2;1;2; ;4;7; ; ;2;7;08;05;1407,5056012176
4412496;1;2;1;10;2;1;1;1987;30;3;4;1;1;2; ; ; ;1; ; ;3; ; ;2;1;2; ;6;6;4; ;2;17;08;05;1407,5056012176
4412497;1;1;1;10;2;1;10;1991;25;1;2;2; ;2; ;1;2;1; ; ;1;1;29509;2;1;2; ;6;2;3; ;2;13;08;05;1828,92069461535
4412497;1;2;1;10;2;2;3;1993;24;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;1828,92069461535
4412497;1;3;1;10;2;1;1;2013;4;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;05;1828,92069461535
4412498;1;1;1;10;1;2;3;1971;46;1;4;2; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;08;05;783,044106406567
4412498;1;2;1;10;2;2;6;1999;18;3;6;2; ;1;1; ; ;1; ; ;1;5; ;1;1;2; ;5;11;2; ;2;11;08;05;783,044106406567
4412499;1;1;1;10;2;1;2;1967;50;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;958,988657433584
4412499;1;2;1;10;2;2;7;1967;50;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;958,988657433584
4412499;1;3;1;10;2;2;12;1993;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;958,988657433584
4412567;1;1;1;10;2;1;2;1970;47;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;4116,85492949595
4412567;1;2;1;10;2;2;10;1973;43;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;05;4116,85492949595
4412567;1;3;1;10;2;1;8;2008;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;05;4116,85492949595
4412568;1;1;1;10;1;1;7;1959;58;1;2;3; ;3; ;1;2;1; ; ;1;1;33000;2;1;2; ;3;2; ; ;2;2;08;05;3853,90706480009
4412568;1;2;1;10;2;2;2;1969;48;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;08;05;3853,90706480009
4412568;1;3;1;10;2;2;12;2007;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;08;05;3853,90706480009
4412569;1;1;1;10;1;1;3;1961;56;1;4;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;3; ; ;2;3;08;05;3836,41061010776
4412570;1;1;1;10;1;1;11;1988;28;1;2;2; ;2; ;1;2;1; ; ;1;1;29000;1;1;2; ;4;7; ; ;2;7;08;05;3683,10049940669
4412570;1;2;1;10;2;2;9;1982;34;2;2;2; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;05;3683,10049940669
4412570;1;3;1;10;2;2;2;2001;16;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;12;1; ;2;12;08;05;3683,10049940669
4412570;1;4;1;10;2;1;5;2017;0;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;05;3683,10049940669
4412571;1;1;1;10;1;1;10;1969;47;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;05;5084,65214811302
4412571;1;2;1;10;2;2;4;1975;42;2;2;2; ;1;3;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;5084,65214811302
4412571;1;3;1;10;2;2;7;1957;60;5;3;3; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;5084,65214811302
4412571;1;4;1;10;2;1;9;1993;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;05;5084,65214811302
4412571;1;5;1;10;4;2;3;2001;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;05;5084,65214811302
4412571;1;6;1;10;5;1;4;2017;0;4; ;2; ;1;5; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;05;5084,65214811302
4412572;1;1;1;10;1;1;4;1957;60;1;6;3; ;2; ; ; ;1; ; ;1;1;33000;2;1;2; ;3;2; ; ;2;2;08;05;2475,69141671739
4412572;1;2;1;10;2;1;7;1966;51;5;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;2475,69141671739
4412572;1;3;1;10;3;1;10;1959;57;5;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;2475,69141671739
4412572;1;4;1;10;4;1;8;1945;72;9;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;05;2475,69141671739
4412573;1;1;1;10;1;2;3;1948;69;1;5;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;05;5003,77551002373
4412574;1;1;1;10;1;1;3;1963;54;1;2;2; ;2; ;1;2;1; ; ;1;1;29000;1;1;2; ;3;2; ; ;2;2;08;05;3465,71644667708
4412574;1;2;1;10;2;2;2;1966;51;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;08;05;3465,71644667708
4412575;1;1;1;10;1;2;12;1937;79;1;6;3; ;3; ; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;05;5003,77551002373
4412577;1;1;1;10;1;1;1;1986;31;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;5782,36044236965
4412577;1;2;1;10;2;2;2;1997;20;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;05;5782,36044236965
4412577;1;3;1;10;2;1;5;2016;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;05;5782,36044236965
4412578;1;1;1;10;1;2;5;1956;61;1;5;3; ;3; ; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;05;2773,83106336969
4412578;1;2;1;10;1;1;5;1955;62;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;2773,83106336969
4412578;1;3;1;10;1;1;5;1960;57;5;6;3; ;3; ; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;05;2773,83106336969
4412579;1;1;1;10;1;1;2;1962;55;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;05;2475,69141671739
4412579;1;2;1;10;2;2;3;1963;54;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;05;2475,69141671739
4412580;1;1;1;10;1;1;3;1982;35;1;2;2; ;2; ;1;2;1; ; ;1;1;29000;2;1;2; ;3;5; ; ;2;5;08;05;4116,85492949595
4412580;1;2;1;10;2;2;6;1978;39;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;08;05;4116,85492949595
4412580;1;3;1;10;2;1;4;2010;7;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;08;05;4116,85492949595
4412581;1;1;1;10;2;1;8;1988;29;1;2;2; ;2; ;1;2;1; ; ;1;1;29509;2;1;2; ;3;2; ; ;2;2;08;05;6233,61132715124
4412581;1;2;1;10;2;2;2;1988;29;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;08;05;6233,61132715124
4412581;1;3;1;10;2;1;10;2009;7;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;08;05;6233,61132715124
4412581;1;4;1;10;2;2;7;2014;3;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;05;6233,61132715124
4412582;1;1;1;10;1;1;11;1998;18;1;2;2; ;2; ;1;2;1; ; ;1;1;29000;2;1;2; ;3;5; ; ;2;5;08;05;8634,68225593706
4412582;1;2;1;10;2;2;8;1993;24;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;05;8634,68225593706
4412582;1;3;1;10;2;1;10;2009;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;05;8634,68225593706
4412582;1;4;1;10;2;2;7;2014;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;8634,68225593706
4412583;1;1;1;10;1;1;5;1955;62;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;05;3888,80328669671
4412583;1;2;1;10;2;2;7;1958;59;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;05;3888,80328669671
4412584;1;1;1;10;1;1;7;1980;37;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;05;4767,99341231483
4412584;1;2;1;10;2;2;4;1982;35;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;05;4767,99341231483
4412584;1;3;1;10;2;1;6;2008;9;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;05;4767,99341231483
4412584;1;4;1;10;2;1;1;2012;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;05;4767,99341231483
4412635;1;1;1;10;1;1;8;1977;40;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;718,9413834273
4412635;1;2;1;10;2;2;7;1980;37;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;718,9413834273
4412635;1;3;1;10;3;1;5;1999;18;3;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;08;15;718,9413834273
4412635;1;4;1;10;4;1;9;2003;13;3;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;15;718,9413834273
4412635;1;5;1;10;2;1;9;2013;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;718,9413834273
4412636;1;1;1;10;1;2;7;1953;64;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;15;622,063901160221
4412637;1;1;1;10;1;1;1;1981;36;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;685,8901053777
4412637;1;2;1;10;2;2;6;1987;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;685,8901053777
4412637;1;3;1;10;1;2;9;2010;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;15;685,8901053777
4412637;1;4;1;10;1;1;8;2011;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;15;685,8901053777
4412638;1;1;1;10;1;1;10;1977;39;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;15;845,16420676954
4412638;1;2;1;10;2;2;6;1980;37;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;15;845,16420676954
4412638;1;3;1;10;3;1;11;1998;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;0;2;2;2;11;08;15;845,16420676954
4412638;1;4;1;10;2;1;2;2016;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;15;845,16420676954
4412638;1;5;1;10;2;2;2;2016;1;3; ;1;1;1;2; ; ;1; ; ;3; ; ;1; ; ; ; ; ; ; ;2; ;08;15;845,16420676954
4412639;1;1;1;10;1;1;2;1952;65;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;15;526,388853552841
4412639;1;2;1;10;2;2;2;1954;63;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;526,388853552841
4412639;1;3;1;10;3;1; ; ;37;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;526,388853552841
4412640;1;1;1;10;1;2;8;1994;23;1;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;08;15;1305,98786276604
4412640;1;2;1;10;1;2;3;2012;5;3; ;2; ;1;1; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;15;1305,98786276604
4412640;1;3;1;10;1;2;7;2013;4;3; ;2; ;1;1; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;15;1305,98786276604
4412640;1;4;1;10;1;2;5;2017;0;3; ;2; ;1;1; ; ;1; ; ;3; ; ;1; ; ; ; ; ; ; ;2; ;08;15;1305,98786276604
4412640;1;5;1;10;5;2;1;2000;17;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;15;1305,98786276604
4412640;1;6;1;10;6;2;3;2003;14;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;15;1305,98786276604
4412640;1;7;1;10;1;1;12;2004;12;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;15;1305,98786276604
4412641;1;1;1;10;1;1;11;1967;49;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;794,278257439924
4412641;1;2;1;10;2;2;3;1966;51;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;15;794,278257439924
4412641;1;3;1;10;3;1;10;1996;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;08;15;794,278257439924
4412641;1;4;1;10;4;1;5;1995;22;3;2;1;1;1;2;1;5;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;15;794,278257439924
4412641;1;5;1;10;5;2;10;1992;24;5;2;3; ;2; ;1;4;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;08;15;794,278257439924
4412641;1;6;1;10;5;1;11;2013;3;4; ;1;4;1;5; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;15;794,278257439924
4412642;1;1;1;10;1;1;10;1947;69;1;5;3; ;3; ; ; ;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;15;544,076964668515
4412643;1;1;1;10;1;2;11;1990;26;1;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;402,884134048373
4412649;1;1;1;10;1;1;6;1984;33;1;3;2; ;2; ;1;2;1; ; ;1;1;44000;2;1;2; ;3;5; ; ;2;5;08;15;776,959851902201
4412649;1;2;1;10;2;2;1;1981;36;2;3;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;08;15;776,959851902201
4412649;1;3;1;10;3;2;10;2006;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;15;776,959851902201
4412649;1;4;1;10;2;2;10;2013;3;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;08;15;776,959851902201
4412650;1;1;1;10;1;1;9;1978;38;1;4;2; ;2; ; ; ;1; ; ;3; ; ;1;1;2; ;3;4; ; ;2;4;08;15;741,572724502767
4412650;1;2;1;10;2;2;12;2006;10;3;6;1;1;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;15;741,572724502767
4412651;1;1;1;10;1;1;3;1956;61;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;08;15;351,61593023082
4412651;1;2;1;10;2;2;4;1954;63;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;351,61593023082
4412651;1;3;1;10;3;2;9;1986;30;3;2;1;2;1;1;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;15;351,61593023082
4412651;1;4;1;10;4;1;9;1985;31;5;2;2; ;2; ;1;3;1; ; ;1;1;29550;2;1;2; ;4;7; ; ;2;7;08;15;351,61593023082
4412651;1;5;1;10;5;2;9;1993;23;3;2;1;1;1;2;2; ;1; ; ;3; ; ;2;1;2; ;6;3;3; ;2;14;08;15;351,61593023082
4412652;1;1;1;10;1;1;6;1990;27;1;3;2; ;2; ;1;2;1; ; ;1;1;98;2;1;2; ;3;5; ; ;2;5;08;15;1011,33677672497
4412652;1;2;1;10;2;2;10;1994;22;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;15;1011,33677672497
4412652;1;3;1;10;2;2;12;2010;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;2;0;08;15;1011,33677672497
4412652;1;4;1;10;2;1;8;2016;1;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;08;15;1011,33677672497
4412653;1;1;1;10;1;1;6;1949;68;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;526,388853552841
4412653;1;2;1;10;2;2;1;1949;68;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;526,388853552841
4412653;1;3;1;10;2;1;2;1972;45;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;526,388853552841
4412654;1;1;1;10;1;1;11;1964;52;1;3;3; ;2; ;1;2;1; ; ;3; ; ;1;2;2; ;1;0; ; ;2;0;08;15;747,916175046299
4412654;1;2;1;10;2;2;6;1967;50;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;747,916175046299
4412654;1;3;1;10;3;1;10;1991;25;3;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;15;747,916175046299
4412654;1;4;1;10;3;1;11;1998;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;15;747,916175046299
4412654;1;5;1;10;5;1;2;2001;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;15;747,916175046299
4412655;1;1;1;10;1;2;10;1975;41;1;5;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;756,703112454334
4412655;1;2;1;10;2;2;3;1993;24;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;15;756,703112454334
4412655;1;3;1;10;2;1;8;2010;7;4; ;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;15;756,703112454334
4412655;1;4;1;10;4;2;1;1998;19;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;15;756,703112454334
4412655;1;5;1;10;4;1;8;2017;0;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;15;756,703112454334
4412655;1;6;1;10;6;2;7;1995;22;3;2;3; ;1;1;1;7;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;15;756,703112454334
4412655;1;7;1;10;7;1;6;1998;19;5;2;3; ;3; ;1;6;1; ; ;1;1;29508;2;1;2; ;3;3; ; ;2;3;08;15;756,703112454334
4412656;1;1;1;10;1;2;6;1928;89;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;15;622,063901160221
4412669;1;1;1;10;1;1;9;1954;62;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;2379,61586011318
4412669;1;2;1;10;2;2;3;1957;60;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;15;2379,61586011318
4412670;1;1;1;10;1;1;7;1976;41;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;4268,6389103086
4412670;1;2;1;10;2;2;4;1979;38;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;4268,6389103086
4412670;1;3;1;10;3;1;6;2002;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;08;15;4268,6389103086
4412670;1;4;1;10;4;2;8;2006;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;15;4268,6389103086
4412670;1;5;1;10;2;1;5;2009;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;15;4268,6389103086
4412670;1;6;1;10;2;2;2;2012;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;1; ; ;2;0;08;15;4268,6389103086
4412671;1;1;1;10;1;1;11;1963;53;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;3017,66229120485
4412671;1;2;1;10;2;2;1;1964;53;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;15;3017,66229120485
4412671;1;3;1;10;3;1;9;1996;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;08;15;3017,66229120485
4412671;1;4;1;10;4;2;9;2000;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;08;15;3017,66229120485
4412672;1;1;1;10;1;1;7;1940;77;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;15;1514,06411241171
