DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,AREA,fex_c_2011
2835440,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,65,,,,,,,1,11,20,20,141.855.977.984.427
2835441,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,25,,,,,,,1,11,20,20,14.730.032.363.271
2835441,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,45,,,,,,,1,11,20,20,14.730.032.363.271
2835442,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,21,,,,,,,1,11,20,20,159.855.048.260.079
2835442,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,25,,,,,,,1,11,20,20,159.855.048.260.079
2835443,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,132.464.023.635.767
2835443,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,25,,,,,,,1,11,20,20,132.464.023.635.767
2835443,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,132.464.023.635.767
2835443,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,132.464.023.635.767
2835444,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,7,,,84,,,,,,1,11,20,20,127.486.591.769.448
2835445,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,21,,,,,,,1,11,20,20,154.608.174.957.667
2835445,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,45,,,,,,,1,11,20,20,154.608.174.957.667
2835446,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,15,,,,,,,1,11,20,20,135.906.932.457.081
2835446,1,2,1,90,,2,1,2,1,2,2,2,2,2,1,,35,,35,,,,,,10,1,11,20,20,135.906.932.457.081
2835446,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,20,20,135.906.932.457.081
2835446,1,4,1,90,,2,1,1,2,2,2,2,2,2,2,,35,25,,,,,,,,1,11,20,20,135.906.932.457.081
2835446,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,135.906.932.457.081
2835447,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,20,20,125.462.029.941.321
2835447,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,125.462.029.941.321
2835447,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,125.462.029.941.321
2835447,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,125.462.029.941.321
2835448,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,20,20,145.484.037.583.726
2835448,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,145.484.037.583.726
2835449,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,135.906.932.457.081
2835449,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,135.906.932.457.081
2835449,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,11,20,20,135.906.932.457.081
2835449,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,135.906.932.457.081
2835449,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,20,20,135.906.932.457.081
2835450,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.364.988.060.085
2835450,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,20,20,1.364.988.060.085
2835450,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.364.988.060.085
2835450,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.364.988.060.085
2835451,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,153.651.043.380.361
2835451,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,153.651.043.380.361
2835451,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,11,20,20,153.651.043.380.361
2835452,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,20,20,118.033.612.564.038
2835452,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,1,11,20,20,118.033.612.564.038
2835452,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,20,20,118.033.612.564.038
2835452,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,118.033.612.564.038
2835453,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,152.547.196.935.122
2835453,1,2,1,90,,2,1,2,2,2,2,2,2,2,1,,14,,,,,,,,4,1,11,20,20,152.547.196.935.122
2835454,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,14.730.032.363.271
2835454,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,60,,,,,,,1,11,20,20,14.730.032.363.271
2835455,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,49,,,,,,,1,11,20,20,133.837.311.517.099
2835455,1,2,1,90,,1,2,2,1,2,2,2,2,2,2,35,,,35,,,,,,,1,11,20,20,133.837.311.517.099
2835456,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,145.239.345.610.165
2835456,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,20,20,145.239.345.610.165
2835457,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,20,20,120.313.133.744.537
2835457,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,8,,,20,,,,,,1,11,20,20,120.313.133.744.537
2835458,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,145.239.345.610.165
2835458,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,145.239.345.610.165
2835459,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,154.863.134.310.039
2835459,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,154.863.134.310.039
2835459,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,48,,,,,,,1,11,20,20,154.863.134.310.039
2835460,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,144.259.089.031.701
2835460,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,48,,,,,,,1,11,20,20,144.259.089.031.701
2835460,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,144.259.089.031.701
2835460,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,144.259.089.031.701
2835461,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,979.632.968.870.292
2835461,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,20,20,979.632.968.870.292
2835461,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,979.632.968.870.292
2835461,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,979.632.968.870.292
2835462,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,144.282.214.032.859
2835462,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,20,20,144.282.214.032.859
2835462,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,20,20,144.282.214.032.859
2835463,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,14.730.032.363.271
2835463,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,10,,,,,,,1,11,20,20,14.730.032.363.271
2835464,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,10,,,,,,,1,11,20,20,119.001.011.520.156
2835464,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,10,,,,,,,1,11,20,20,119.001.011.520.156
2835464,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,20,20,119.001.011.520.156
2835464,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,20,20,119.001.011.520.156
2835465,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,130.403.045.613.221
2835465,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,20,20,130.403.045.613.221
2835465,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,20,20,130.403.045.613.221
2835465,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,130.403.045.613.221
2835466,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,78,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,7,1,90,,2,2,2,1,2,2,2,2,2,2,,,,15,,,,,,,1,11,20,20,121.360.762.447.163
2835466,1,9,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,121.360.762.447.163
2835467,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,20,20,156.077.279.428.793
2835467,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,1,11,20,20,156.077.279.428.793
2835467,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,15,,,,,,,1,11,20,20,156.077.279.428.793
2835468,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,10,,,,,,,1,11,20,20,14.177.785.558.151
2835468,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,5,,,,,,,1,11,20,20,14.177.785.558.151
2835468,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,10,,,,,,,1,11,20,20,14.177.785.558.151
2835468,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,11,20,20,14.177.785.558.151
2835468,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,38,,,,,,,1,11,20,20,14.177.785.558.151
2835469,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,20,20,125.572.328.614.836
2835469,1,2,1,90,,2,1,2,2,2,2,2,2,2,1,,25,,,,,,,,10,1,11,20,20,125.572.328.614.836
2835469,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,11,20,20,125.572.328.614.836
2835470,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,14,,,,,,,1,11,20,20,137.821.195.611.693
2835470,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,137.821.195.611.693
2835470,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,137.821.195.611.693
2835471,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,139.334.113.634.908
2835471,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,139.334.113.634.908
2835471,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,139.334.113.634.908
2835471,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,139.334.113.634.908
2835471,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,139.334.113.634.908
2835471,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,139.334.113.634.908
2835472,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,145.239.345.610.165
2835472,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,20,20,145.239.345.610.165
2835473,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,11,20,20,148.045.500.780.424
2835473,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,28,,,,,,,1,11,20,20,148.045.500.780.424
2835473,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,7,,,,,,,1,11,20,20,148.045.500.780.424
2835473,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,148.045.500.780.424
2835473,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,148.045.500.780.424
2835473,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,148.045.500.780.424
2835474,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,14,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.411.799.545.751
2835474,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,1.411.799.545.751
2835475,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,131.158.464.920.836
2835475,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,20,20,131.158.464.920.836
2835476,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,28,,,,,,,1,11,20,20,154.608.174.957.667
2835476,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,35,,,,,,,1,11,20,20,154.608.174.957.667
2835477,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,7,,,,,,,1,11,20,20,148.512.414.562.388
2835477,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,148.512.414.562.388
2835479,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,7,,,,,,,1,11,20,20,116.077.472.950.332
2835479,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,14,,,,,,,1,11,20,20,116.077.472.950.332
2835479,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,116.077.472.950.332
2835479,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,20,20,116.077.472.950.332
2835480,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,25,,,,,,,1,11,20,20,161.916.026.282.624
2835480,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,45,,,,,,,1,11,20,20,161.916.026.282.624
2835481,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,16,,35,,,,,,,1,11,20,20,16.005.252.060.595
2835482,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,35,,,,,,,1,11,20,20,147.190.024.959.195
2835482,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,50,,60,,,,,,,1,11,20,20,147.190.024.959.195
2835482,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,16,,,,,,,,,1,11,20,20,147.190.024.959.195
2835483,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,20,20,137.220.679.142.837
2835484,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,130.403.045.613.221
2835484,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,130.403.045.613.221
2835484,1,3,1,90,,2,1,2,2,2,2,2,1,2,2,,2,,,,,,10,,,1,11,20,20,130.403.045.613.221
2835484,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,11,20,20,130.403.045.613.221
2835485,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,129.836.075.317.643
2835485,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,129.836.075.317.643
2835485,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,129.836.075.317.643
2835486,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,20,20,123.547.766.786.709
2835486,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,123.547.766.786.709
2835486,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,11,20,20,123.547.766.786.709
2835486,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,1,11,20,20,123.547.766.786.709
2835486,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,123.547.766.786.709
2835486,1,7,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,123.547.766.786.709
2835487,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,20,20,14.512.904.693.665
2835487,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,20,20,14.512.904.693.665
2835487,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,20,20,14.512.904.693.665
2835488,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,24,,28,,,,,,,1,11,50,50,144.057.162.696.872
2835488,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,52,,28,,,,,,,1,11,50,50,144.057.162.696.872
2835488,1,3,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,11,50,50,144.057.162.696.872
2835488,1,4,1,90,,2,1,2,1,2,2,1,2,2,2,,13,,9,,,4,,,,1,11,50,50,144.057.162.696.872
2835488,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,1,11,50,50,144.057.162.696.872
2835489,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,34,,14,,,,,,,1,11,50,50,161.124.813.080.926
2835490,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,169.121.935.268.263
2835490,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,10,,,,,,,1,11,50,50,169.121.935.268.263
2835491,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,207.070.282.930.792
2835491,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,207.070.282.930.792
2835492,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,19.656.174.981.967
2835492,1,2,1,90,,2,2,2,1,2,2,2,2,2,2,,,,8,,,,,,,1,11,50,50,19.656.174.981.967
2835493,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,20,,,,,,,1,11,50,50,148.006.970.723.184
2835493,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,28,,,,,,,1,11,50,50,148.006.970.723.184
2835494,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,210.883.722.013.334
2835494,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,1,11,50,50,210.883.722.013.334
2835494,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,50,50,210.883.722.013.334
2835495,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,157.500.825.892.617
2835495,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,50,50,157.500.825.892.617
2835495,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,157.500.825.892.617
2835496,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,1,11,50,50,218.661.492.640.433
2835497,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,25,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,4,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,25,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,1,,14,,,,,,,1,11,50,50,131.253.577.613.191
2835497,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,50,50,131.253.577.613.191
2835498,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,50,50,256.916.241.974.708
2835498,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,50,50,256.916.241.974.708
2835498,1,3,1,90,,2,1,2,2,2,2,1,2,2,2,,8,,,,,20,,,,1,11,50,50,256.916.241.974.708
2835498,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,256.916.241.974.708
2835499,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,7,,20,,,,,,,1,11,50,50,844.683.588.178.004
2835499,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,42,,,,,,,,,1,11,50,50,844.683.588.178.004
2835499,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,12,,,,,,,1,11,50,50,844.683.588.178.004
2835499,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,8,,,,,,,1,11,50,50,844.683.588.178.004
2835500,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,209.262.084.145.027
2835500,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,50,50,209.262.084.145.027
2835500,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,50,50,209.262.084.145.027
2835500,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,209.262.084.145.027
2835501,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,1,11,50,50,268.454.535.500.416
2835501,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,50,50,268.454.535.500.416
2835501,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,50,50,268.454.535.500.416
2835501,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,50,50,268.454.535.500.416
2835502,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,50,50,165.749.481.177.426
2835502,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,1,11,50,50,165.749.481.177.426
2835502,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,14,,,,,,,1,11,50,50,165.749.481.177.426
2835502,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,35,,,,,,,1,11,50,50,165.749.481.177.426
2835503,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,50,50,157.432.558.037.468
2835504,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,141.775.605.478.388
2835504,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,30,,,,,,,1,11,50,50,141.775.605.478.388
2835505,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,209.296.218.072.602
2835505,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,20,,,,,,,1,11,50,50,209.296.218.072.602
2835505,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,1,11,50,50,209.296.218.072.602
2835505,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,50,50,209.296.218.072.602
2835505,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,1,11,50,50,209.296.218.072.602
2835506,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,1,11,50,50,208.486.797.614.533
2835506,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,50,50,208.486.797.614.533
2835506,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,208.486.797.614.533
2835506,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,1,11,50,50,208.486.797.614.533
2835507,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,225.974.834.184.684
2835507,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,1,11,50,50,225.974.834.184.684
2835507,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,225.974.834.184.684
2835507,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,225.974.834.184.684
2835507,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,225.974.834.184.684
2835507,1,6,1,90,,2,1,2,2,1,2,2,2,2,2,,14,,,40,,,,,,1,11,50,50,225.974.834.184.684
2835508,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,1,11,50,50,157.432.558.037.468
2835509,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,1,11,50,50,145.841.348.327.826
2835509,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,1,11,50,50,145.841.348.327.826
2835510,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,1,11,50,50,207.674.580.204.295
2835510,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,11,50,50,207.674.580.204.295
2835510,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,1,11,50,50,207.674.580.204.295
