DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2602110;1;8;3;1;1;1;1;1;3;3;;;;;1600000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;5;2;1;1;1;1;17;1;17;160.876.668.407.648
2602112;1;4;2;1;1;1;1;1;4;2;;200000;70000000;400000;;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;1;1;4;1;2;1;1;1;4;2;1;1;1;1;17;1;17;188.815.481.451.635
2602113;1;3;2;1;1;1;1;1;3;1;;;60000000;350000;;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;;2;1;2;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;154.191.148.618.746
2602115;1;2;2;1;1;1;1;1;4;3;;;;;80000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;;5;1;2;4;3;1;2;1;1;1;1;2;1;1;1;1;17;1;17;246.354.458.346.985
2602116;1;2;1;1;1;1;1;1;4;3;;;;;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2;;1;1;2;1;2;1;2;1;1;1;4;2;1;1;1;1;17;1;17;145.039.975.950.649
2602117;1;3;2;1;1;1;1;1;3;2;;260000;50000000;320000;;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;163.096.866.202.892
2602118;1;5;3;1;1;1;1;1;3;3;;;;;410000;2;1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;221.886.895.734.445
2602119;1;3;2;1;1;1;1;1;3;1;;;40000000;350000;;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;132.963.256.540.012
2602120;1;3;2;1;1;1;1;1;3;3;;;;;350000;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;177.956.619.174.975
2602121;1;5;4;1;1;1;1;1;3;1;;;130000000;500000;;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;6;2;2;;6;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;973.387.564.670.131
2602122;1;3;1;1;1;1;1;1;3;1;;;70000000;300000;;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;;2;1;2;1;6;1;1;1;1;1;3;2;1;1;1;1;17;1;17;13.548.932.384.493
2602123;1;4;3;1;1;1;1;1;4;3;;;;;310000;2;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;2;2;2;;4;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;17;1;17;196.368.742.145.757
2602124;1;6;4;1;1;1;1;1;3;2;;690000;72000000;450000;;1;1;1;2;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2;;5;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;229.474.969.239.712
2602125;1;3;1;1;1;1;1;1;4;2;;270000;45000000;260000;;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;2;2;;1;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;17;1;17;191.341.548.756.553
2602126;1;7;4;1;1;1;1;1;3;4;;;;250000;;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;2;1;7;2;2;;7;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;197.173.704.611.522
2602127;1;5;2;1;1;1;1;1;3;2;;400000;70000000;400000;;1;2;1;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;3;2;2;;3;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;188.815.481.451.635
2602128;1;3;2;1;1;1;1;1;4;3;;;;;100000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;2;1;3;1;2;1;1;1;1;2;1;1;1;1;17;1;17;177.956.619.174.975
2602129;1;3;2;1;1;1;1;1;3;1;;;30000000;150000;;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;2;1;1;1;3;1;1;1;1;1;3;2;1;1;1;1;17;1;17;181.790.896.650.835
2602130;1;3;2;1;1;1;1;1;3;4;;;;250000;;1;1;1;1;2;2;1;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2;;3;1;2;1;7;1;1;1;1;1;3;2;1;1;1;1;17;1;17;188.815.481.451.635
2602131;1;4;3;1;1;1;1;1;4;3;;;;;280000;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;2;1;3;1;2;1;1;1;3;2;1;1;1;1;17;1;17;118.054.140.359.065
2602132;1;4;3;1;1;1;1;1;4;3;;;;;600000;1;1;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;4;2;2;;4;1;2;1;4;1;2;1;1;1;5;2;1;1;1;1;17;1;17;178.925.764.334.017
2602133;1;4;3;1;1;1;1;1;3;2;;300000;140000000;750000;;1;2;1;2;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;2;;3;1;2;1;6;1;1;1;1;1;5;2;1;1;1;1;17;1;17;18.017.681.697.022
2602134;1;2;2;1;1;1;1;1;3;3;;;;;410000;2;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;2;;3;1;2;1;3;1;1;1;1;1;5;2;1;1;1;1;17;1;17;133.875.244.164.316
2602135;1;6;4;1;1;1;1;1;3;3;;;;;510000;1;1;1;1;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;4;2;2;;5;1;1;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;203.697.579.147.311
2602136;1;4;1;1;1;1;1;1;4;1;;;70000000;500000;;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2;;2;1;1;1;4;1;2;1;1;1;4;2;1;1;1;1;17;1;17;164.347.918.839.095
2602137;1;4;2;1;1;1;1;1;3;3;;;;;260000;2;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;2;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;188.815.481.451.635
2602138;1;5;3;1;1;1;1;1;3;3;;;;;300000;2;1;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;4;2;2;;4;1;2;1;4;1;1;1;1;1;4;2;1;1;1;1;17;1;17;176.705.566.538.772
2602139;1;3;2;1;1;1;1;1;3;2;;150000;60000000;250000;;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;2;2;1;1;1;1;17;1;17;196.005.715.101.345
2602140;1;5;3;1;1;1;1;1;3;4;;;;300000;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2;;3;1;1;1;3;1;1;1;1;1;2;2;1;1;1;1;17;1;17;199.839.992.577.204
2602141;1;6;3;1;1;1;1;1;3;3;;;;;300000;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;178.925.764.334.017
2602142;1;4;3;1;1;1;3;1;3;1;;;25000000;350000;;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;2;1;3;;1;1;1;50;1;50;185.575.922.636.371
2602143;1;3;2;1;1;1;3;1;4;3;;;;;250000;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;1;2;2;;1;1;2;1;2;1;1;1;1;2;1;3;;1;1;1;50;1;50;200.509.629.727.373
2602144;1;2;1;1;1;1;3;1;3;3;;;;;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;3;1;1;1;2;1;1;1;1;2;1;3;;1;1;1;50;1;50;164.553.974.575.358
2602145;1;4;2;1;1;1;3;6;;1;;;40000000;300000;;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;2;1;1;2;1;3;;1;1;1;50;1;50;170.127.111.842.907
2602146;1;4;2;1;1;1;1;1;3;2;;706000;60000000;500000;;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;18.247.517.403.952
2602147;1;4;2;1;1;1;1;1;3;3;;;;;500000;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;50;1;50;180.996.662.155.478
2602148;1;4;2;1;1;1;1;1;3;3;;;;;560000;2;2;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2;;3;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;50;1;50;186.064.730.597.133
2602149;1;3;2;1;1;1;1;1;3;3;;;;;300000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;1;1;3;1;2;1;4;1;1;1;1;1;2;3;2;1;1;1;50;1;50;154.859.479.567.907
2602150;1;4;3;1;1;1;1;1;3;1;;;98;98;;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2;;4;1;1;1;4;1;1;1;1;1;4;3;2;1;1;1;50;1;50;193.793.913.141.292
2602152;1;4;2;1;1;1;1;1;3;3;;;;;380000;2;2;1;2;2;1;1;2;1;2;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2;;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;50;1;50;175.000.326.484.242
2602153;1;4;3;1;1;1;1;1;3;1;;;99;400000;;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2;;4;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;50;1;50;191.017.535.433.585
2602154;1;4;2;1;1;1;1;1;3;4;;;;300000;;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;1;3;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;50;1;50;201.887.085.746.156
2602155;1;3;2;1;2;1;1;1;3;3;;;;;350000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;2;3;2;1;1;1;50;1;50;166.030.479.077.888
2602156;1;3;3;1;1;1;1;1;3;1;;;99;300000;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;1;3;2;1;1;1;50;1;50;186.821.854.184.819
2602157;1;3;1;1;1;1;1;1;3;3;;;;;500000;2;2;1;2;2;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;4;3;2;1;1;1;50;1;50;200.509.629.727.373
2602158;1;1;1;1;2;1;1;6;;3;;;;;100000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;;1;1;4;1;4;1;2;1;1;1;2;3;2;1;1;1;50;1;50;349.491.982.990.721
2602159;1;1;1;1;1;1;1;6;;3;;;;;150000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;2;2;;1;1;4;1;4;1;1;1;1;1;2;3;2;1;1;1;50;1;50;200.509.629.727.373
2602160;1;3;2;1;1;1;1;1;3;2;;300000;50000000;300000;;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;23;1;23;128.970.745.511.441
2602161;1;5;2;1;1;1;1;1;3;2;;500000;98;700000;;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;68;1;68;537.338.898.094.064
2602162;1;5;2;1;1;1;1;1;3;3;;;;;700000;2;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2;;3;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;68;1;68;541.912.006.810.877
2602163;1;4;2;1;1;1;1;1;3;3;;;;;500000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;3;2;2;;3;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;68;1;68;459.465.362.555
2602164;1;5;3;1;1;1;1;1;3;1;;;75000000;500000;;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;4;2;2;;5;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;68;1;68;577.169.023.376.875
2602165;1;3;2;1;1;1;1;1;3;3;;;;;400000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;258.849.618.826.274
2602166;1;3;2;1;1;1;1;1;3;3;;;;;400000;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;293.916.659.217.475
2602167;1;4;1;1;1;1;1;1;3;3;;;;;350000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;552.578.980.099.839
2602168;1;4;3;1;1;1;1;1;3;1;;;40000000;300000;;1;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;43.836.386.512.047
2602169;1;3;2;1;1;1;2;4;4;3;;;;;100000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;;6;1;2;1;2;1;2;1;1;2;1;3;;1;1;1;68;1;68;467.369.101.601.419
2602170;1;3;2;1;1;1;2;3;4;1;;;20000000;150000;;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;;4;1;2;1;2;1;2;1;1;2;1;3;;1;1;1;68;1;68;450.705.136.995.097
2602171;1;5;1;1;1;1;1;1;3;3;;;;;500000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;1;2;2;;1;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;68;1;68;588.067.950.795.461
2602172;1;4;2;1;1;1;1;1;3;4;;;;500000;;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;68;1;68;403.106.848.554.471
2602173;1;3;1;1;1;1;1;1;3;3;;;;;460000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;2.398.950.355.616
2602174;1;4;1;1;1;1;1;1;3;3;;;;;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;2;1;2;1;1;1;1;1;1;3;2;1;1;1;68;1;68;485.689.875.752.892
2602175;1;3;2;1;1;1;1;1;3;1;;;25000000;250000;;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;4;1;2;1;2;1;1;1;1;1;1;3;2;1;1;1;68;1;68;59.820.062.999.393
2602176;1;4;2;1;1;1;1;1;3;4;;;;300000;;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;6;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;496.191.760.793.551
2602177;1;5;4;1;1;1;1;1;4;3;;;;;450000;1;2;1;2;2;1;2;2;1;1;2;1;1;2;1;1;1;1;1;2;2;1;4;2;2;;9;1;1;1;4;1;2;1;1;1;2;3;1;1;1;1;68;1;68;430.608.617.960.102
2602178;1;5;4;1;1;1;1;1;3;3;;;;;400000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;5;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;456.544.378.560.599
2602179;1;3;2;1;1;1;1;1;3;3;;;;;200000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;1;1;4;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;377.232.039.000.287
2602180;1;4;3;1;1;5;1;1;4;3;;;;;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;;5;1;2;1;2;1;2;1;2;1;1;;2;1;1;1;68;1;68;517.911.699.245.199
2602181;1;4;3;1;1;5;2;1;4;1;;;25000000;200000;;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2;;5;1;1;1;2;1;2;1;2;2;1;;;1;1;1;68;1;68;494.926.954.781.716
2602182;1;3;1;1;1;1;1;1;3;3;;;;;500000;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;266.121.865.640.713
2602182;2;1;1;1;1;1;1;1;3;3;;;;;260000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;3;2;;;;;;;;;;;1;1;1;1;68;1;68;266.121.865.640.713
2602182;3;1;1;1;1;1;1;6;;3;;;;;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;;2;3;;;;;;;;;;;1;1;1;1;68;1;68;266.121.865.640.713
2602183;1;4;2;1;1;1;7;1;3;1;;;35000000;250000;;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2;;3;1;2;1;2;1;1;1;1;1;1;3;2;1;1;1;68;1;68;614.964.720.200.283
2602184;1;3;2;1;1;1;1;1;3;3;;;;;300000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;4;1;2;1;4;1;1;1;1;1;1;3;2;1;1;1;68;1;68;421.368.789.077.876
2602185;1;2;1;1;2;1;1;1;3;2;;500000;40000000;300000;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;520.629.434.415.735
2602185;2;1;1;1;2;1;1;1;3;3;;;;;150000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;;2;2;;2;2;;;;;;;;;;;1;1;1;1;68;1;68;520.629.434.415.735
2602186;1;4;3;1;1;5;2;1;4;4;;;;200000;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;3;4;1;1;1;2;1;2;1;2;2;1;;;1;1;1;68;1;68;389.722.140.094.973
2602187;1;4;2;1;1;1;1;1;3;5;;;;500000;;1;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;2;;2;2;;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;68;1;68;390.835.903.288.809
2602188;1;3;3;1;1;1;1;1;1;5;;;;250000;;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2;;10;1;1;1;4;1;2;1;1;1;0;3;1;1;1;1;68;1;68;265.459.038.352.453
2602189;1;3;2;1;1;1;1;1;3;4;;;;150000;;1;2;1;2;2;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;1;2;2;;6;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;68;1;68;424.157.466.819.989
2602190;1;3;2;1;1;1;1;1;4;5;;;;100000;;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2;;5;1;2;1;2;1;2;1;1;1;0;3;1;1;1;1;68;1;68;456.544.378.560.599
2602191;1;3;2;1;1;1;1;1;4;5;;;;100000;;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;5;1;2;1;2;1;2;1;1;1;1;3;1;1;1;1;68;1;68;512.081.202.720.144
2602192;1;2;1;1;1;1;1;6;;5;;;;100000;;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;;1;1;2;1;2;1;2;1;1;1;1;3;1;1;1;1;68;1;68;467.443.305.979.185
2602193;1;3;1;1;1;1;1;1;4;1;;;25000000;200000;;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;2;1;2;1;2;1;2;1;1;1;2;3;1;1;1;1;68;1;68;485.372.417.849.737
2602194;1;4;3;1;1;1;1;1;3;1;;;98;150000;;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2;;4;1;1;1;4;1;1;1;1;1;1;3;1;1;1;1;68;1;68;765.715.919.729.248
2602195;1;4;3;1;1;1;1;1;3;1;;;35000000;250000;;1;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2;;5;1;1;1;2;1;1;1;1;1;1;3;1;1;1;1;68;1;68;888.453.214.772.155
2602196;1;4;1;1;1;1;1;1;4;1;;;30000000;200000;;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2;;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;1;68;1;68;112.432.179.100.145
2602197;1;4;3;1;1;1;1;1;3;1;;;90000000;500000;;1;2;1;2;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2;;4;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;13;1;13;361.952.210.758.344
2602198;1;6;3;1;1;1;1;1;3;1;;;50000000;380000;;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;3;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;5;1;5;10.902.914.227.351
2602199;1;4;2;1;1;1;1;1;3;4;;;;150000;;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;3;2;2;;3;1;2;1;4;1;1;1;1;1;1;2;1;1;1;1;5;1;5;734.353.109.117.046
2602200;1;4;3;1;1;1;1;1;3;1;;;60000000;300000;;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2;;4;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;5;1;5;119.425.170.277.717
2602201;1;3;2;1;1;1;1;1;4;3;;;;;170000;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2;;4;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;113.933.846.361.272
2602202;1;5;2;1;1;1;1;1;4;1;;;50000000;200000;;1;1;1;1;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;2;;3;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;118.240.047.997.136
2602203;1;4;3;1;1;1;1;1;4;3;;;;;150000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2;;4;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;119.425.170.277.717
2602205;1;4;2;1;1;1;1;1;3;3;;;;;390000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;5;1;5;843.471.843.783.292
2602206;1;5;3;1;1;1;1;1;3;3;;;;;320000;1;1;1;1;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2;;5;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;5;1;5;102.240.465.681.843
2602207;1;5;4;1;1;1;1;1;3;2;;450000;35000000;250000;;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2;;6;1;2;1;4;1;1;1;1;1;1;2;1;1;1;1;5;1;5;968.395.476.301.297
2602208;1;2;2;1;1;1;1;3;4;3;;;;;125000;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;4;2;2;;4;1;2;1;2;1;2;1;1;1;1;2;1;1;1;1;5;1;5;943.225.142.166.786
2602209;1;3;2;1;1;1;1;1;4;3;;;;;570000;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2;;5;1;2;1;4;1;2;1;1;1;4;2;1;1;1;1;5;1;5;102.041.545.303.326
2602210;1;5;4;1;1;1;1;1;3;1;;;45000000;400000;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2;;7;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;5;1;5;108.070.418.951.899
2602211;1;4;2;1;1;1;1;1;1;1;;;35000000;280000;;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;904.892.625.330.979
2602212;1;2;1;1;1;1;1;1;4;3;;;;;220000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;;1;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;971.156.499.751.409
2602213;1;3;2;1;1;1;1;1;1;1;;;25000000;200000;;1;2;1;2;1;1;2;2;2;1;1;2;2;1;1;1;1;1;1;2;2;1;3;2;2;;4;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;120.322.064.974.739
2602214;1;4;2;1;1;1;1;1;4;3;;;;;210000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2;;3;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;5;1;5;112.748.724.080.691
