DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4215442;1;2;1;80;50;1;1;8; ;2; ; ;7; ;2; ;2; ;1;12;50;243,381912729431
4215443;1;3;1;80;50;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;50;276,819167571793
4215443;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;276,819167571793
4215446;1;2;1;80;50;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;50;245,368760203584
4215447;1;2;1;80;50;1;1;8; ;2; ; ;2; ;2; ;2; ;1;12;50;242,695136393561
4215448;1;2;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;50;241,461362740692
4215449;1;1;1;80;50;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;50;246,01408316933
4215450;1;2;1;80;50;1;4;6; ;2; ; ;9; ;2; ;2; ;1;12;50;213,265507889313
4215450;1;3;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;50;213,265507889313
4215450;1;4;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;213,265507889313
4215451;1;5;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;473,620633326615
4215454;1;2;1;80;50;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;50;243,381912729431
4215457;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;204,059838156815
4215459;1;1;1;80;50;1;3;7; ;2; ; ;11; ;2; ;2; ;1;12;50;234,969914910486
4215468;1;2;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;451,222579555457
4215468;1;3;1;80;50;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;50;451,222579555457
4215474;1;2;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;52;193,227529960704
4215474;1;3;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;52;193,227529960704
4215475;1;2;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;52;131,860445845669
4215476;1;1;1;80;52;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;52;126,002809522536
4215476;1;2;1;80;52;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;52;126,002809522536
4215477;1;2;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;52;170,485991855744
4215478;1;2;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;52;146,561925050393
4215479;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;52;154,440654363839
4215480;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;52;263,932978071881
4215481;1;7;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;52;145,790787327751
4215485;1;1;1;80;52;1;4;4; ;1; ;3;8; ;2; ;2; ;1;12;52;107,294110393813
4215485;1;2;1;80;52;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;52;107,294110393813
4215487;1;4;1;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;52;245,41319027852
4215489;1;3;1;80;52;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;52;234,69397900434
4215491;1;2;1;80;52;1;1;6; ;2; ; ;2; ;2; ;2; ;1;12;52;182,624095082039
4215495;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;52;80,0219432819346
4215504;1;2;1;80;52;1;1;7; ;2; ; ;1; ;2; ;2; ;1;12;52;182,508318686525
4215504;1;3;1;80;52;1;1;7; ;2; ; ;2; ;2; ;2; ;1;12;52;182,508318686525
4215505;1;3;1;80;52;1;2;2; ;2; ; ;2; ;2; ;2; ;1;12;52;182,508318686525
4215506;2;3;2;80;52;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;52;209,410938296955
4215507;1;2;1;80;52;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;52;251,192673807389
4215510;1;1;1;80;52;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;52;114,141812278546
4215513;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;442,1010451607
4215514;1;4;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;54;217,420579076133
4215515;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;54;424,036891668854
4215516;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;54;404,092983985911
4215517;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;54;602,871957865354
4215518;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;468,556599396898
4215519;1;2;1;80;54;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;54;495,60075674286
4215519;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;495,60075674286
4215519;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;495,60075674286
4215520;1;6;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;534,942290296556
4215523;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;442,347170035377
4215525;1;2;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;54;469,262906659812
4215526;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;313,869287754747
4215526;1;4;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;54;313,869287754747
4215526;1;5;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;54;313,869287754747
4215527;1;1;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;54;326,008585736655
4215529;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;302,26329312593
4215530;1;1;1;80;54;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;54;368,21022196646
4215530;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;368,21022196646
4215530;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;368,21022196646
4215530;1;6;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;54;368,21022196646
4215531;1;2;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;54;373,574537306948
4215532;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;326,008585736655
4215534;1;1;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;54;365,309745217676
4215535;1;2;1;80;54;1;4;4; ;2; ; ;9; ;2; ;2; ;1;12;54;326,008585736655
4215536;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;434,332576777953
4215536;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;434,332576777953
4215536;2;1;2;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;54;434,332576777953
4215536;2;4;2;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;434,332576777953
4215537;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;54;496,68810424709
4215537;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;496,68810424709
4215538;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;454,300326851144
4215540;1;2;1;80;54;1;3;8; ;2; ; ;9; ;2; ;2; ;1;12;54;416,55560176452
4215540;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;416,55560176452
4215541;1;3;1;80;54;1;4;5; ;2; ; ;11; ;3; ;2; ;1;12;54;330,394797976121
4215542;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;243,891515952636
4215542;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;243,891515952636
4215543;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;54;317,225872934598
4215545;1;1;1;80;54;1;4;3; ;1; ;4;9; ;2; ;2; ;1;12;54;365,309745217676
4215546;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;54;409,780619123101
4215548;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;54;473,920914737386
4215549;1;1;1;80;54;1;1;3; ;2; ; ;9; ;2; ;1;689500;1;12;54;442,728210276693
4215549;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;442,728210276693
4215550;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;54;273,784626088788
4215551;1;2;1;80;54;1;3;7; ;2; ; ;9; ;2; ;2; ;1;12;54;404,092983985911
4215552;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;54;326,008585736655
4215553;1;1;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;54;326,008585736655
4215556;1;2;1;80;54;2; ; ; ; ;1;4;9; ;2; ;2; ;1;12;54;410,86796662733
4215557;1;1;1;80;54;1;1;7; ;2; ; ;1; ;2; ;2; ;1;12;54;451,658935556204
4215606;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;346,177473518205
4215607;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;233,378216040423
4215609;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;355,343751337895
4215609;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;355,343751337895
4215610;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;66;343,506106567594
4215611;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;262,663620650194
4215611;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;262,663620650194
4215612;1;2;1;80;66;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;66;456,416943189058
4215616;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;210,126532303227
4215618;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;261,459494870264
4215619;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;313,157445196834
4215620;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;447,534202066058
4215621;1;1;1;80;66;1;3;6; ;1; ;3;9; ;2; ;2; ;1;12;66;281,227202740411
4215623;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;240,923359536647
4215627;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;307,656122088579
4215627;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;307,656122088579
4215628;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;66;266,013324758173
4215628;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;66;266,013324758173
4215629;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;263,627406589297
4215630;1;2;1;80;66;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;66;456,416943189058
4215633;1;5;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;278,012326979146
4215633;1;6;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;278,012326979146
4215634;1;1;1;80;66;1;4;6; ;2; ; ;8; ;2; ;2; ;1;12;66;301,319800426533
4215634;1;3;1;80;66;1;4;9;ES DROGADICTO;2; ; ;12;DROGADICTO;2; ;2; ;1;12;66;301,319800426533
4215635;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;252,038429739418
4215637;1;1;1;80;66;1;4;6; ;2; ; ;8; ;2; ;2; ;1;12;66;301,319800426533
4215637;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;66;301,319800426533
4215642;1;2;1;80;66;1;1;9;EMBARAZO;2; ; ;9; ;2; ;2; ;1;12;66;276,903476308127
4215644;1;2;1;80;66;1;2;8; ;2; ; ;9; ;2; ;2; ;1;12;66;564,734107268708
4215644;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;66;564,734107268708
4215645;1;1;1;80;68;1;4;7; ;2; ; ;9; ;2; ;2; ;1;12;68;622,658571063352
4215645;2;1;2;80;68;1;4;3; ;2; ; ;9; ;1;4;2; ;1;12;68;622,658571063352
4215645;2;4;2;80;68;2; ; ; ; ;1;1;2; ;2; ;2; ;1;12;68;622,658571063352
4215650;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;68;512,742460991612
4215651;1;2;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;68;621,801804431063
4215651;1;9;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;68;621,801804431063
4215652;1;5;1;80;68;1;2;8; ;2; ; ;2; ;2; ;2; ;1;12;68;418,490563532831
4215654;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;68;579,032944229451
4215654;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;579,032944229451
4215655;1;2;1;80;68;1;2;2; ;2; ; ;9; ;2; ;2; ;1;12;68;627,566755106952
4215656;1;1;1;80;68;1;3;5; ;2; ; ;10; ;3; ;2; ;1;12;68;593,627811636871
4215657;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;532,541060264678
4215658;1;2;1;80;68;1;4;3; ;2; ; ;8; ;3; ;2; ;1;12;68;577,098723069144
4215659;1;2;1;80;68;1;1;8; ;2; ; ;9; ;2; ;1;350000;1;12;68;540,582440679789
4215660;1;3;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;68;531,425807372859
4215662;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;480,640636758546
4215664;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;517,968641624107
4215665;1;5;1;80;68;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;68;599,492485471613
4215666;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;537,616460390063
4215667;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;514,889473012851
4215667;1;5;1;80;68;1;1;9;CAMBIO DE DOMICILIO;1; ;1;9; ;2; ;2; ;1;12;68;514,889473012851
4215668;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;644,709266874516
4215669;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;406,619403282757
4215670;1;2;1;80;68;1;1;8; ;2; ; ;9; ;2; ;1;350000;1;12;68;493,610963502201
4215670;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;493,610963502201
4215670;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;493,610963502201
4215672;1;2;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;68;595,298063968537
4215672;2;2;2;80;68;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;68;595,298063968537
4215674;1;2;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;68;640,840824553902
4215674;1;3;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;640,840824553902
4215675;1;3;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;68;526,593750679925
4215676;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;68;555,812967766213
4215676;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;555,812967766213
4215677;1;2;1;80;68;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;68;541,401408948276
4215678;1;1;1;80;68;1;4;9;POR CANSANCIO;2; ; ;11; ;2; ;2; ;1;12;68;543,122839247652
4215680;1;2;1;80;68;1;1;8; ;2; ; ;9; ;2; ;1;400000;1;12;68;628,924493418833
4215686;1;1;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ;1;12;68;589,03189367304
4215686;1;7;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;68;589,03189367304
4215688;1;2;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ;1;12;68;482,27857329552
4215689;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;68;569,262887722683
4215689;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;68;569,262887722683
4215751;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;221,883676863762
4215751;1;2;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;73;221,883676863762
4215754;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;228,593275963341
4215755;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;221,883676863762
4215756;1;1;1;80;73;1;4;5; ;2; ; ;4; ;3; ;2; ;1;12;73;511,099047442485
4215757;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;212,832092360578
4215758;1;1;1;80;73;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;73;160,02707679839
4215758;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;73;160,02707679839
4215759;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;295,190827640497
4215761;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;193,640006524751
4215762;1;5;1;80;73;1;1;2; ;1; ;1;2; ;2; ;2; ;1;12;73;303,300121056971
4215763;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;237,644860466525
4215763;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;237,644860466525
4215765;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;191,153601078828
4215765;1;5;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;191,153601078828
4215765;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;191,153601078828
4215765;1;8;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;191,153601078828
4215767;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;219,412603618426
4215767;1;5;1;80;73;1;2;4; ;2; ; ;4; ;2; ;2; ;1;12;73;219,412603618426
4215767;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;219,412603618426
4215768;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;73;212,832092360578
4215771;1;1;1;80;73;1;4;7; ;2; ; ;9; ;3; ;2; ;1;12;73;212,832092360578
4215774;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;299,02554168415
4215775;1;1;1;80;73;1;3;8; ;2; ; ;2; ;2; ;2; ;1;12;73;281,398291525529
4215776;1;1;1;80;73;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;73;444,727081597355
4215777;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;170,807354669637
4215777;1;2;1;80;73;1;3;4; ;2; ; ;4; ;3; ;2; ;1;12;73;170,807354669637
4215778;1;1;1;80;73;1;1;6; ;2; ; ;9; ;2; ;2; ;1;12;73;353,154803870916
4215779;1;1;1;80;73;1;4;7; ;1; ;4;4; ;2; ;2; ;1;12;73;143,087648327946
4215781;1;2;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;73;330,101519488374
4215784;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;212,832092360578
4215785;1;2;1;80;73;1;3;3; ;2; ; ;9; ;2; ;2; ;1;12;73;319,563730417276
4215785;1;4;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;73;319,563730417276
4215786;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;212,832092360578
4215787;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;221,883676863762
4215789;1;3;1;80;73;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;73;212,293613084457
4215789;2;1;2;80;73;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;73;212,293613084457
4215791;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;221,883676863762
4215793;1;1;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;346,02719571489
4215793;1;3;1;80;73;1;1;4; ;2; ; ;12;PORQUE SUFRIO UN ACCIDENTE;2; ;2; ;1;12;73;346,02719571489
4215795;1;2;1;80;73;1;3;6; ;2; ; ;9; ;2; ;2; ;1;12;73;387,145060904804
4215795;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;387,145060904804
4215795;1;5;1;80;73;1;1;3; ;1; ;1;9; ;2; ;2; ;1;12;73;387,145060904804
4215796;1;1;1;80;73;1;3;5; ;2; ; ;10; ;3; ;2; ;1;12;73;279,429644037734
4215797;1;1;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;73;212,832092360578
4215799;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;396,69907116553
4215801;1;2;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;221,883676863762
4215803;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;275,594929994081
4215804;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ;1;12;73;330,101519488374
4215804;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;330,101519488374
4215805;1;3;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;179,622974444806
4215805;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;179,622974444806
4215807;1;4;1;80;73;1;4;4; ;2; ; ;4; ;2; ;2; ;1;12;73;228,353321843609
4215808;1;2;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;322,318780186424
4215809;1;1;1;80;73;1;4;3; ;2; ; ;8; ;2; ;2; ;1;12;73;304,786325624885
4215809;1;2;1;80;73;1;2;3; ;2; ; ;9; ;2; ;2; ;1;12;73;304,786325624885
4215810;1;1;1;80;73;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;73;249,91786697782
4215811;1;1;1;80;73;1;4;4; ;2; ; ;4; ;3; ;2; ;1;12;73;259,070771150221
4215811;1;2;1;80;73;1;1;8; ;2; ; ;8; ;2; ;1;689454;1;12;73;259,070771150221
4215811;1;4;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;259,070771150221
4215811;1;6;1;80;73;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;73;259,070771150221
4215811;1;8;1;80;73;1;2;8; ;2; ; ;2; ;2; ;2; ;1;12;73;259,070771150221
4215812;1;1;1;80;73;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;73;295,226881159076
4215815;1;1;1;80;76;1;4;5; ;2; ; ;10; ;3; ;2; ;1;12;76;874,505396363178
4215815;1;2;1;80;76;1;1;8; ;2; ; ;10; ;3; ;2; ;1;12;76;874,505396363178
4215816;1;1;1;80;76;1;3;4; ;2; ; ;8; ;2; ;2; ;1;12;76;987,441302751643
4215818;1;2;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1352,30114079689
4215820;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;987,441302751643
4215821;1;1;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;765,617397447508
4215821;1;3;1;80;76;1;1;8; ;2; ; ;2; ;2; ;2; ;1;12;76;765,617397447508
4215822;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1152,09161435556
4215827;1;1;1;80;76;1;3;8; ;2; ; ;8; ;2; ;2; ;1;12;76;674,295869921845
4215827;1;2;1;80;76;1;1;3; ;2; ; ;9; ;2; ;2; ;1;12;76;674,295869921845
4215827;1;3;1;80;76;1;1;4; ;2; ; ;9; ;2; ;2; ;1;12;76;674,295869921845
4215830;1;2;1;80;76;1;2;7; ;2; ; ;8; ;2; ;2; ;1;12;76;1251,54422237253
4215831;1;1;1;80;76;1;1;8; ;2; ; ;11; ;3; ;1;300000;1;12;76;1242,9045976724
4215831;1;2;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;1242,9045976724
4215832;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;844,759937009064
4215832;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;844,759937009064
4215834;1;1;1;80;76;1;2;4; ;2; ; ;12;LA HIJA LE COLABORA ECONOMICAMENTE;2; ;2; ;1;12;76;841,337908160143
4215834;1;2;1;80;76;1;4;9;NO QUERIA TRABAJAR MAS;2; ; ;11; ;2; ;2; ;1;12;76;841,337908160143
4215835;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1275,46934700603
4215836;1;1;1;80;76;1;1;8; ;2; ; ;9; ;2; ;2; ;1;12;76;866,374315871866
4215843;1;3;1;80;76;1;4;9;LO CONDENARON A PRISION;2; ; ;12;NO PUEDE BUSCAR POR NO HABER CUMPLIDO LA PENA;2; ;2; ;1;12;76;881,845939935729
4215843;1;4;1;80;76;1;4;5; ;2; ; ;8; ;2; ;2; ;1;12;76;881,845939935729
4215844;1;1;1;80;76;1;3;3; ;2; ; ;4; ;2; ;2; ;1;12;76;1144,92166640105
4215844;1;2;1;80;76;1;3;4; ;2; ; ;4; ;2; ;2; ;1;12;76;1144,92166640105
4215845;1;3;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1330,68676193409
4215846;1;1;1;80;76;1;4;3; ;2; ; ;4; ;2; ;2; ;1;12;76;987,441302751643
4215847;1;2;1;80;76;1;4;6; ;2; ; ;9; ;2; ;2; ;1;12;76;961,955935999496
4215848;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1094,26003095661
4215849;1;1;1;80;76;1;4;1; ;2; ; ;7; ;2; ;2; ;1;12;76;987,441302751643
4215852;1;1;1;80;76;1;1;6; ;2; ; ;12;NO TIENE RECURSOS PARA INSTALAR NEGOCIO;2; ;2; ;1;12;76;887,988694734668
4215853;1;2;1;80;76;2; ; ; ; ;2; ; ;.;2; ;2; ;1;12;76;1077,08065969799
4215853;1;3;1;80;76;2; ; ; ; ;2; ; ;.; ; ;2; ;1;12;76;1077,08065969799
4215854;1;4;1;80;76;1;4;3; ;2; ; ;9; ;2; ;2; ;1;12;76;996,525185528022
4215856;1;1;1;80;76;1;4;8; ;2; ; ;8; ;2; ;2; ;1;12;76;874,505396363178
4216099;1;5;1;80;05;1;1;8; ;2; ; ;2; ;2; ;2; ;1;12;05;1036,7952506926
4216102;1;2;1;80;05;1;1;9;ESPERANDO BEBE;2; ; ;12;EMBARAZO;2; ;2; ;1;12;05;1086,74038145887
