DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4206821;1;2;1;10;1;2;1;1986;30;3;6;1; ; ;1;3;86200;2;1;2; ;5;11;2; ;05;11;12;05;996,763909457524
4206822;1;1;1;10;1;2;3;1928;88;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;12;05;1060,73621683948
4206822;1;2;1;10;2;2;12;1964;52;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1060,73621683948
4206822;1;3;1;10;3;2;7;1971;45;3;6;1; ; ;1;1;27578;2;1;2; ;5;11;2; ;05;11;12;05;1060,73621683948
4206822;1;4;1;10;4;1;4;1966;50;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;1060,73621683948
4206823;1;1;1;10;1;2;10;1974;42;1;4;1; ; ;1;1;27758;2;1;2; ;5;11;2; ;05;11;12;05;1081,56261658235
4206823;1;2;1;10;2;1;7;1994;22;3;6;1; ; ;1;1;36000;2;1;2; ;6;1;3; ;05;12;12;05;1081,56261658235
4206823;1;3;1;10;3;1;9;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;12;05;1081,56261658235
4206824;1;1;1;10;1;2;12;1927;88;1;5;1; ; ;2;2;86000;2;1;2; ;3;5; ; ;05;5;12;05;1257,22636185378
4206824;1;2;1;10;2;1;3;1966;50;3;6;1; ; ;1;1;32000;2;1;2; ;5;10;1; ;05;10;12;05;1257,22636185378
4206824;1;3;1;10;3;1;3;1972;44;3;4;1; ; ;1;1;27478;1;1;2; ;5;11;2; ;05;11;12;05;1257,22636185378
4206824;1;4;1;10;4;1;12;1976;39;5;2;1; ; ;1;1;27478;2;1;2; ;5;11;2; ;05;11;12;05;1257,22636185378
4206824;1;5;1;10;5;2;4;1980;36;9;2;1; ; ;1;1;27478;2;1;2; ;5;11;2; ;05;11;12;05;1257,22636185378
4206824;1;6;1;10;6;1;9;2000;16;5;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;05;8;12;05;1257,22636185378
4206824;1;7;1;10;7;1;11;2008;8;5; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;12;05;1257,22636185378
4206825;1;1;1;10;1;1;9;1953;63;1;3;1; ; ;1;2;89000;2;1;2; ;5;11;2; ;05;11;12;05;1145,66163590448
4206825;1;2;1;10;2;2;3;1959;57;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;12;05;1145,66163590448
4206825;1;3;1;10;3;1;1;1993;23;3;6;1; ; ;1;1;49000;2;1;2; ;6;6;4; ;05;17;12;05;1145,66163590448
4206825;1;4;1;10;4;2;12;1997;18;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;05;12;12;05;1145,66163590448
4206826;1;1;1;10;1;1;11;1979;37;1;2;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;05;11;12;05;1144,14848674794
4206826;1;2;1;10;2;2;1;1994;22;2;2;1; ; ;1;1;27700;2;1;2; ;5;11;2; ;05;11;12;05;1144,14848674794
4206826;1;3;1;10;3;2;1;1996;20;9;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1144,14848674794
4206826;1;4;1;10;4;1;11;1981;35;9;2;1; ; ;1;1;27700;2;1;2; ;3;5; ; ;05;5;12;05;1144,14848674794
4206826;1;5;1;10;3;2;7;2015;1;9; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;12;05;1144,14848674794
4206827;1;1;1;10;1;2;9;1930;86;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;12;05;1218,82796140069
4206827;1;2;1;10;2;1;2;1963;53;3;6;9; ; ; ; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1218,82796140069
4206827;1;3;1;10;3;2;7;1949;67;3;5;1; ; ;3; ; ;2;1;2; ;4;9; ; ;05;9;12;05;1218,82796140069
4206828;1;1;1;10;1;2;10;1972;44;1;6;1; ; ;1;1;45000;2;1;2; ;6;2;3; ;05;13;12;05;964,038672889348
4206828;1;2;1;10;2;2;7;1997;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;2;05;12;12;05;964,038672889348
4206828;1;3;1;10;3;2;12;1944;71;5;5;1; ; ;1;2;86000;2;1;2; ;3;3; ; ;05;3;12;05;964,038672889348
4206829;1;1;1;10;1;1;10;1965;51;1;3;1; ; ;1;1;130000;2;1;2; ;6;7;5; ;05;18;12;05;1115,39320728679
4206829;1;2;1;10;2;2;2;1970;46;2;3;1; ; ;1;3;260000;2;1;2; ;6;7;5; ;05;18;12;05;1115,39320728679
4206829;1;3;1;10;3;1;7;1989;27;3;6;2;1;1; ; ; ;2;1;2; ;6;5;4; ;05;16;12;05;1115,39320728679
4206829;1;4;1;10;4;1;1;1998;18;3;6;1; ; ;1;5; ;2;1;1;1;6;1;2;2;05;12;12;05;1115,39320728679
4206830;1;1;1;10;1;2;9;1971;45;1;6;1; ; ;1;3;86300;2;1;2; ;6;2;3; ;05;13;12;05;1149,60733470456
4206830;1;2;1;10;2;1;11;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;12;05;1149,60733470456
4206831;1;1;1;10;1;1;1;1958;58;1;2;1; ; ;1;2;87000;2;1;2; ;4;8; ; ;05;8;12;05;1234,2325914174
4206831;1;2;1;10;2;2;4;1968;48;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;12;05;1234,2325914174
4206831;1;3;1;10;2;1;5;1991;25;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1234,2325914174
4206831;1;4;1;10;4;1;5;1998;18;5;6;1; ; ;1;5; ;2;1;1;1;4;9; ; ;05;9;12;05;1234,2325914174
4206832;1;1;1;10;1;1;5;1985;31;1;2;1; ; ;1;1;45000;2;1;2; ;6;5;4; ;05;16;12;05;1142,58610040361
4206832;1;2;1;10;2;2;5;1995;21;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3; ;05;13;12;05;1142,58610040361
4206832;1;3;1;10;3;1;6;1991;25;5;6;2;1;48; ; ; ;2;1;1;2;6;2;2;2;05;13;12;05;1142,58610040361
4206834;1;1;1;10;1;2;2;1961;55;1;5;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;12;05;1213,57964208651
4206834;1;2;1;10;2;1;9;1983;33;3;6;1; ; ;1;1;98;2;1;2; ;6;2;3; ;05;13;12;05;1213,57964208651
4206834;1;3;1;10;3;2;3;1985;31;3;6;1; ; ;1;1;200000;2;1;2; ;6;6;5; ;05;17;12;05;1213,57964208651
4206834;1;4;1;10;3;1;10;2016;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;12;05;1213,57964208651
4206835;1;1;1;10;1;2;2;1951;65;1;3;1; ; ;1;2;82734;2;1;2; ;6;2;3; ;05;13;12;05;1254,55817903209
4206835;1;2;1;10;2;1;11;1953;63;2;3;1; ; ;1;2;82734;2;1;2; ;6;1;3; ;05;12;12;05;1254,55817903209
4206835;1;3;1;10;3;2;6;1989;27;3;6;1; ; ;1;3;86181;2;1;2; ;6;3;3; ;05;14;12;05;1254,55817903209
4206836;1;1;1;10;1;1;5;1983;33;1;2;1; ; ;1;3;55200;2;1;2; ;6;3;3; ;05;14;12;05;1322,84984306101
4206836;1;2;1;10;2;2;9;1981;35;2;2;1; ; ;1;1;27600;2;1;2; ;6;1;3; ;05;12;12;05;1322,84984306101
4206836;1;3;1;10;3;2;2;2007;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;05;3;12;05;1322,84984306101
4206836;1;4;1;10;2;1;11;2011;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;12;05;1322,84984306101
4206837;1;1;1;10;1;2;10;1982;34;1;6;1; ; ;1;1;98;2;1;1;1;6;7;3; ;05;18;12;05;1246,43159059487
4206837;1;2;1;10;2;1;8;1946;70;5;3;1; ; ;1;2;400000;2;1;2; ;6;8;5; ;05;19;12;05;1246,43159059487
4206838;1;1;1;10;1;2;10;1967;49;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;12;05;1183,437925409
4206838;1;2;1;10;2;1;10;1989;27;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;05;9;12;05;1183,437925409
4206838;1;3;1;10;3;1;2;1966;50;5;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;1183,437925409
4206839;1;1;1;10;1;2;1;1957;59;1;6;1; ; ;1;1;27700;2;1;2; ;4;8; ; ;05;8;12;05;1079,87307595674
4206839;1;2;1;10;2;2;4;1990;26;3;6;1; ; ;1;1;27700;2;1;2; ;6;5;4; ;05;16;12;05;1079,87307595674
4206840;1;1;1;10;1;1;9;1979;37;1;2;1; ; ;2;1;90800;2;1;2; ;6;2;3; ;05;13;12;05;1129,15459280859
4206840;1;2;1;10;2;2;8;1981;35;2;2;1; ; ;2;5; ;2;1;2; ;6;2;3; ;05;13;12;05;1129,15459280859
4206840;1;3;1;10;3;2;6;2000;16;3;6;1; ; ;2;5; ;2;1;1;2;5;10;1; ;05;10;12;05;1129,15459280859
4206840;1;4;1;10;4;2;5;2010;6;3; ;1; ; ;2;5; ;2;2;1;1;2;0; ; ;05;0;12;05;1129,15459280859
4206843;1;1;1;10;1;1;8;1980;36;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;05;1;12;05;973,784247514523
4206843;1;2;1;10;2;2;9;1973;43;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;973,784247514523
4206843;1;3;1;10;3;2;5;1998;18;3;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;05;11;12;05;973,784247514523
4206843;1;4;1;10;4;2;5;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;12;05;973,784247514523
4206843;1;5;1;10;5;1;6;2007;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;05;2;12;05;973,784247514523
4206844;1;1;1;10;1;2;9;1946;70;1;5;1; ; ;1;2;86181;2;1;2; ;3;5; ; ;05;5;12;05;1172,42765472896
4206844;1;2;1;10;2;2;12;1966;49;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1172,42765472896
4206844;1;3;1;10;3;2;5;1968;48;3;6;1; ; ;1;1;30000;2;1;2; ;5;11;2; ;05;11;12;05;1172,42765472896
4206844;1;4;1;10;4;1;8;1969;47;3;6;1; ; ;1;1;27578;2;1;2; ;3;5; ; ;05;5;12;05;1172,42765472896
4206844;1;5;1;10;5;1;12;1983;33;3;6;2;1;1; ; ; ;2;1;2; ;6;2;3; ;05;13;12;05;1172,42765472896
4206844;1;6;1;10;6;1;5;1987;29;3;6;1; ; ;1;1;27578;2;1;2; ;6;2;3; ;05;13;12;05;1172,42765472896
4206845;1;1;1;10;1;1;7;1954;62;1;3;1; ; ;2;2;200000;2;1;2; ;6;7;5; ;05;18;12;05;1321,41416865687
4206846;1;1;1;10;1;2;2;1978;38;1;6;1; ; ;1;1;116000;2;1;2; ;6;6;5; ;05;17;12;05;1130,59718752748
4206846;1;2;1;10;2;2;11;2000;16;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ; ;05;8;12;05;1130,59718752748
4206846;1;3;1;10;3;1;5;1949;67;5;4;1; ; ;1;2;83000;2;2;2; ;1;0; ; ;05;0;12;05;1130,59718752748
4206847;1;1;1;10;1;2;9;1977;39;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;12;05;851,456196791896
4206847;1;2;1;10;2;1;6;1996;20;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ; ;05;6;12;05;851,456196791896
4206847;1;3;1;10;3;2;8;2000;16;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;851,456196791896
4206847;1;4;1;10;4;2;9;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;851,456196791896
4206847;1;5;1;10;4;1;7;2016;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;12;05;851,456196791896
4206847;1;6;1;10;6;2;4;1999;17;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;851,456196791896
4206847;1;7;1;10;6;2;9;2016;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;12;05;851,456196791896
4206848;1;1;1;10;1;2;1;1977;39;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;955,912084452133
4206848;1;2;1;10;2;2;8;2000;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ; ;05;9;12;05;955,912084452133
4206849;1;1;1;10;1;1;5;1949;67;1;3;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;12;05;1329,54075709408
4206849;1;2;1;10;1;2;9;1947;69;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ; ;05;2;12;05;1329,54075709408
4206850;1;1;1;10;1;1;7;1973;43;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1089,61865058191
4206850;1;2;1;10;2;2;12;1984;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1089,61865058191
4206850;1;3;1;10;2;2;5;2003;13;3;6;1; ; ;1;5; ;2;1;1;2;4;6; ; ;05;6;12;05;1089,61865058191
4206850;1;4;1;10;4;1;12;2005;10;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;12;05;1089,61865058191
4206851;1;1;1;10;1;2;11;1987;29;1;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;1149,60733470456
4206851;1;2;1;10;1;1;10;2014;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;05; ;12;05;1149,60733470456
4206852;1;1;1;10;1;2;2;1960;56;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;979,10312126635
4206852;1;2;1;10;1;1;10;1992;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;979,10312126635
4206852;1;3;1;10;3;2;11;1994;22;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;12;05;979,10312126635
4206852;1;4;1;10;4;2;3;1934;82;5;5;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;12;05;979,10312126635
4206853;1;1;1;10;1;1;6;1956;60;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ; ;05;6;12;05;1147,3511765301
4206853;1;2;1;10;2;1;9;1994;22;4;6;2;1;12; ; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1147,3511765301
4206853;1;3;1;10;1;2;5;1997;19;4;6;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;1147,3511765301
4206853;1;4;1;10;1;1;4;2013;3;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;12;05;1147,3511765301
4206853;1;5;1;10;5;1;11;2003;13;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ; ;05;3;12;05;1147,3511765301
4206854;1;1;1;10;1;2;12;1979;36;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;887,867366329924
4206854;1;2;1;10;1;1;7;2001;15;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;12;05;887,867366329924
4206854;1;3;1;10;1;2;3;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;12;05;887,867366329924
4206855;1;1;1;10;1;1;8;1972;44;1;2;1; ; ;1;1;27560;2;1;2; ;4;7; ; ;05;7;12;05;1013,3201897412
4206855;1;2;1;10;2;2;11;1978;38;2;2;1; ; ;1;1;27560;2;1;2; ;3;2; ; ;05;2;12;05;1013,3201897412
4206855;1;3;1;10;3;2;6;1997;19;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1; ;05;10;12;05;1013,3201897412
4206855;1;4;1;10;4;2;5;1999;17;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ; ;05;9;12;05;1013,3201897412
4206855;1;5;1;10;5;2;2;2010;6;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;12;05;1013,3201897412
4206856;1;1;1;10;1;2;7;1981;35;1;4;1; ; ;3; ; ;2;1;2; ;5;10;1; ;05;10;12;05;967,290599859283
4206856;1;2;1;10;2;1;4;2002;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;967,290599859283
4206856;1;3;1;10;3;2;10;2003;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ; ;05;6;12;05;967,290599859283
4206856;1;4;1;10;4;2;11;2004;12;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;12;05;967,290599859283
4206856;1;5;1;10;5;2;5;2006;10;3;6;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;12;05;967,290599859283
4206856;1;6;1;10;6;1;4;2010;6;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;12;05;967,290599859283
4206857;1;1;1;10;1;2;10;1967;49;1;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;12;05;1314,66665478016
4206857;1;2;1;10;2;2;10;2007;9;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;12;05;1314,66665478016
4206857;1;3;1;10;3;2;7;1942;74;5;5;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;12;05;1314,66665478016
4206857;1;4;1;10;4;2;1;2005;11;5;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;12;05;1314,66665478016
4206858;1;1;1;10;1;2;10;1969;47;1;4;1; ; ;1;1;30000;2;1;2; ;4;8; ; ;05;8;12;05;1127,59220646426
4206858;1;2;1;10;2;1;10;1988;28;3;6;1; ; ;1;1;27700;2;1;2; ;6;3;3; ;05;14;12;05;1127,59220646426
4206859;1;1;1;10;1;1;12;1958;57;1;3;1; ; ;1;1;28000;2;1;2; ;3;4; ; ;05;4;12;05;1246,43159059487
4206859;1;2;1;10;2;2;10;1963;53;2;3;1; ; ;1;5; ;2;1;2; ;3;1; ; ;05;1;12;05;1246,43159059487
4206860;1;1;1;10;2;1;9;1988;28;1;2;1; ; ;1;1;98;2;1;2; ;5;11;2; ;05;11;12;05;1205,4530536493
4206860;1;2;1;10;2;2;5;1987;29;2;2;1; ; ;1;9; ;2;1;2; ;6;1;3; ;05;12;12;05;1205,4530536493
4206860;1;3;1;10;2;1;10;2011;5;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;12;05;1205,4530536493
4206861;1;1;1;10;1;2;12;1981;34;1;2;1; ; ;1;1;27578;2;1;2; ;3;4; ; ;05;4;12;05;951,839673711879
4206861;1;2;1;10;2;1;8;1989;27;2;2;1; ; ;1;1;40000;2;1;1;1;6;3;3; ;05;14;12;05;951,839673711879
4206861;1;3;1;10;3;2;1;2000;16;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ; ;05;7;12;05;951,839673711879
4206861;1;4;1;10;4;1;5;2001;15;3;6;1; ; ;1;5; ;2;2;2; ;3;1; ; ;05;1;12;05;951,839673711879
4206861;1;5;1;10;5;2;5;1947;69;5;4;1; ; ;3; ; ;2;1;2; ;1;0; ; ;05;0;12;05;951,839673711879
4206862;1;1;1;10;1;2;6;1944;72;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1266,54709190821
4206862;1;2;1;10;2;1;5;1965;51;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1266,54709190821
4206862;1;3;1;10;3;1;7;1978;38;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;05;3;12;05;1266,54709190821
4206863;1;1;1;10;1;2;11;1963;53;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;12;05;697,05038520054
4206863;1;2;1;10;2;2;1;1984;32;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ; ;05;9;12;05;697,05038520054
4206863;1;3;1;10;3;2;7;2000;16;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ; ;05;8;12;05;697,05038520054
4206863;1;4;1;10;4;1;6;1999;17;4;1;1; ; ;3; ; ;2;1;1;1;4;8; ; ;05;8;12;05;697,05038520054
4206863;1;5;1;10;5;2;8;2001;15;5;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;697,05038520054
4206864;1;1;1;10;1;2;11;1963;53;1;5;1; ; ;1;2;83000;2;1;2; ;3;5; ; ;05;5;12;05;1114,16069886923
4206864;1;2;1;10;2;2;5;1987;29;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1114,16069886923
4206864;1;3;1;10;3;2;2;2006;10;4;6;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;12;05;1114,16069886923
4206865;1;1;1;10;1;2;11;1961;55;1;5;1; ; ;1;1;27700;2;1;2; ;5;11;2; ;05;11;12;05;1154,85565401873
4206866;1;1;1;10;1;1;6;1964;52;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1258,420503471
4206866;1;2;1;10;2;1;10;1963;53;9;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;12;05;1258,420503471
4206867;1;1;1;10;2;2;2;1980;36;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;12;05;1003,70176939731
4206867;1;2;1;10;2;1;12;1996;19;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;05;13;12;05;1003,70176939731
4206868;1;1;1;10;1;1;4;1972;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1127,59220646426
4206868;1;2;1;10;1;2; ; ;30;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;12;05;1127,59220646426
4206869;1;1;1;10;1;1;4;1977;39;1;3;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;05;11;12;05;1245,34034495198
4206869;1;2;1;10;2;2;12;1979;37;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ; ;05;6;12;05;1245,34034495198
4206869;1;3;1;10;3;2;8;2001;15;3;6;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;12;05;1245,34034495198
4206869;1;4;1;10;4;1;3;2007;9;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;12;05;1245,34034495198
4206869;1;5;1;10;5;1;3;2009;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;12;05;1245,34034495198
4206869;1;6;1;10;6;1;7;2011;5;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;12;05;1245,34034495198
4206870;1;1;1;10;1;1;3;1963;53;1;3;1; ; ;1;3;86200;2;1;2; ;6;5;4; ;05;16;12;05;1244,98899587597
4206870;1;2;1;10;2;2;3;1979;37;2;3;1; ; ;1;1;45000;2;1;2; ;6;2;3; ;05;13;12;05;1244,98899587597
4206870;1;3;1;10;2;2;6;2005;11;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ; ;05;3;12;05;1244,98899587597
4206871;1;1;1;10;1;1;9;1989;27;1;6;1; ; ;3; ; ;2;1;2; ;4;8; ; ;05;8;12;05;1202,57478452626
4206872;1;1;1;10;1;1;8;1984;32;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ; ;05;5;12;05;1362,38578528768
4206872;1;2;1;10;2;2;7;1989;27;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;12;05;1362,38578528768
4206872;1;3;1;10;3;2;12;2005;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ; ;05;4;12;05;1362,38578528768
4206872;1;4;1;10;4;2;11;2011;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;12;05;1362,38578528768
4206873;1;1;1;10;1;1;1;1951;65;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;12;05;1329,54075709408
4206873;1;2;1;10;2;2;2;1954;62;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;12;05;1329,54075709408
4206874;1;1;1;10;1;1;12;1947;69;1;4;1; ; ;1;2;288000;2;1;2; ;6;1;2;2;05;12;12;05;1321,41416865687
4206875;1;1;1;10;1;2;8;1977;39;1;3;1; ; ;2;5; ;2;1;2; ;6;5;4; ;05;16;12;05;1059,54748834205
4206875;1;2;1;10;2;1;10;1979;37;2;3;1; ; ;2;1;90000;2;1;2; ;6;1;3; ;05;12;12;05;1059,54748834205
4206875;1;3;1;10;3;1;2;2004;12;3;6;1; ; ;2;5; ;2;1;1;1;4;6; ; ;05;6;12;05;1059,54748834205
4206876;1;1;1;10;1;1;8;1959;57;1;3;1; ; ;1;1;212000;2;1;2; ;6;5;4; ;05;16;12;05;1388,39145710204
4206876;1;2;1;10;2;2;11;1958;58;2;3;1; ; ;1;1;160000;2;1;2; ;6;7;5; ;05;18;12;05;1388,39145710204
4206876;1;3;1;10;1;2;1;1996;20;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;2;05;14;12;05;1388,39145710204
4206876;1;4;1;10;4;1;6;1927;89;5;5;1; ; ;1;2;89000;2;1;2; ;3;2; ; ;05;2;12;05;1388,39145710204
4206877;1;1;1;10;1;1;9;1946;70;1;3;1; ; ;1;2;120000;2;1;2; ;5;11;2; ;05;11;12;05;1329,54075709408
4206877;1;2;1;10;2;2;12;1950;65;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3; ;05;14;12;05;1329,54075709408
4206878;1;1;1;10;1;2;8;1951;65;1;4;1; ; ;1;2;250000;2;1;2; ;5;11;2; ;05;11;12;05;1393,51306447604
4206878;1;2;1;10;2;1;1;1991;25;3;6;1; ; ;1;1;98;2;1;2; ;6;2;3; ;05;13;12;05;1393,51306447604
4206878;1;3;1;10;3;2;11;1927;89;5;5;1; ; ;1;2;89000;2;1;2; ;3;5; ; ;05;5;12;05;1393,51306447604
4206878;1;4;1;10;4;1;5;1956;60;5;4;1; ; ;1;1;27700;2;1;2; ;5;11;2; ;05;11;12;05;1393,51306447604
4206879;1;1;1;10;1;2;11;1952;64;1;4;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;12;05;1378,2385297977
4206879;1;2;1;10;2;1;2;1979;37;3;6;1; ; ;1;3;98;2;1;2; ;6;7;4; ;05;18;12;05;1378,2385297977
4206879;1;3;1;10;3;1;12;1984;31;3;6;1; ; ;1;1;98;2;1;2; ;6;6;4; ;05;17;12;05;1378,2385297977
4206879;1;4;1;10;4;1;12;1987;29;3;6;1; ; ;1;1;33000;2;1;2; ;6;2;3; ;05;13;12;05;1378,2385297977
4206879;1;5;1;10;5;1;6;1984;32;5;6;1; ; ;1;1;30240;2;1;2; ;5;11;2; ;05;11;12;05;1378,2385297977
4206880;1;1;1;10;1;1;2;1949;67;1;2;1; ; ;1;2;86000;2;1;2; ;4;8; ; ;05;8;12;05;1254,55817903209
4206880;1;2;1;10;2;2;7;1960;56;2;2;1; ; ;1;5; ;2;1;2; ;6;4;2;2;05;15;12;05;1254,55817903209
4206880;1;3;1;10;3;2;4;1988;28;3;6;1; ; ;1;1;48000;2;1;2; ;6;5;4; ;05;16;12;05;1254,55817903209
4206881;1;1;1;10;1;2;8;1958;58;1;5;1; ; ;1;2;903000;2;1;2; ;6;7;5; ;05;18;12;05;1154,85565401873
4206882;1;1;1;10;1;1;2;1970;46;1;3;1; ; ;1;3;87000;2;1;2; ;3;2; ; ;05;2;12;05;895,923400329487
