Directorio;Secuencia_p;Orden;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Clase;Dpto;Area;Fex_c_2011
362254;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3029,0323737514
362255;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1723,90027839239
362256;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3050,37266629099
362257;2;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;25;98;3934,16720112112
362257;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3934,16720112112
362258;2;1;50;1;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1723,90027839239
362259;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2212,73114625571
362259;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2212,73114625571
362261;2;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;1;25;98;2077,5326808045
362261;2;2;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;1;25;98;2077,5326808045
362262;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362262;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362263;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2056,1923882649
362263;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;25;98;2056,1923882649
362264;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2095,92794936233
362264;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2095,92794936233
362264;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2095,92794936233
362264;3;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2095,92794936233
362266;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3321,9006871104
362266;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3321,9006871104
362266;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3321,9006871104
362266;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3321,9006871104
362267;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362267;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362269;2;1;50;1;6;VEJEZ-DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1723,90027839239
362270;2;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362270;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362270;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362270;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362270;2;6;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362270;2;8;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362271;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2156,64735888708
362271;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2156,64735888708
362272;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3039,15760487391
362272;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3039,15760487391
362272;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3039,15760487391
362273;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2912,18449732966
362273;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2912,18449732966
362273;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2912,18449732966
362274;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362274;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362277;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1723,90027839239
362279;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2686,92679734028
362279;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2686,92679734028
362280;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2661,14914565128
362280;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2661,14914565128
362280;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2661,14914565128
362281;2;1;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362281;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362281;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1348,37013193944
362282;2;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362282;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362283;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1413,50243253938
362283;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1413,50243253938
362283;2;4;50;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1413,50243253938
362284;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2435,8914456619
362284;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2435,8914456619
362285;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2409,82479067702
362285;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2409,82479067702
362285;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2409,82479067702
362286;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3554,87445305519
362286;2;2;50;2;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;25;98;3554,87445305519
362288;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1803,01495647497
362289;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2056,1923882649
362289;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2056,1923882649
362290;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2845,60763544264
362290;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2845,60763544264
362290;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2845,60763544264
362291;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362291;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362292;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3596,70741473581
362292;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3596,70741473581
362292;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3596,70741473581
362292;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;3596,70741473581
362292;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;3596,70741473581
362293;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2991,75065734943
362293;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2991,75065734943
362293;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2991,75065734943
362293;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2991,75065734943
362294;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1458,32509773012
362294;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1458,32509773012
362294;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1458,32509773012
362294;2;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;1458,32509773012
362295;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362295;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362295;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362295;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362295;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362295;2;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2616,46654778376
362296;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362296;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2077,5326808045
362297;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;1723,90027839239
362298;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362298;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362298;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362298;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362298;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362298;2;6;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;25;98;2507,74153972626
362300;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;700,556633987201
362300;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;700,556633987201
362300;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;700,556633987201
362301;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1345,28543225589
362301;2;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1345,28543225589
362302;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;887,948246432284
362303;2;1;50;1;6;ES PENSIONADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1337,50523517183
362303;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;73;98;1337,50523517183
362304;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362304;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362304;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362306;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362306;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362306;2;3;50;3;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;519,024546503768
362306;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;73;98;519,024546503768
362306;2;5;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362306;3;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362306;3;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362307;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;754,763233344558
362307;2;2;50;2;4; ;2;2;2;2; ; ;1;13;TIENE EN PROCESO UNA DEMANDA; ; ; ; ; ;1;73;98;754,763233344558
362308;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362308;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;73;98;519,024546503768
362308;2;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362309;2;1;50;1;6;ESTUVO ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1137,38194602031
362309;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1137,38194602031
362309;2;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;73;98;1137,38194602031
362310;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1050,29344218193
362310;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1050,29344218193
362310;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1050,29344218193
362310;2;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;73;98;1050,29344218193
362313;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;535,515262713906
362313;2;2;50;2;6;ESTUVO ENFERMA;2;2;2;2; ; ;1;7; ;1;2; ; ; ;1;73;98;535,515262713906
362313;2;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;535,515262713906
362313;2;5;50;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;535,515262713906
362313;2;6;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;535,515262713906
362314;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;904,86407991981
362315;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1270,56695910803
362315;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;1270,56695910803
362316;2;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;519,024546503768
362316;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362316;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362316;2;4;50;4;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;519,024546503768
362316;2;5;50;5;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;73;98;519,024546503768
362316;2;6;50;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362318;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1301,69375569604
362318;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1301,69375569604
362319;2;1;50;1;4; ;2;2;2;2; ; ;1;3; ;1;1; ;4;1;1;73;98;837,180252869805
362319;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;837,180252869805
362319;2;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;837,180252869805
362319;2;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;837,180252869805
362319;2;6;50;6;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;73;98;837,180252869805
362320;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1121,49165882824
362320;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1121,49165882824
362320;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1121,49165882824
362320;2;4;50;4;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;1121,49165882824
362322;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;590,778475135963
362322;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;590,778475135963
362322;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;590,778475135963
362322;2;4;50;4;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;590,778475135963
362322;2;5;50;5;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;590,778475135963
362323;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362323;2;2;50;2;6;RECUPERACION DE CIRUGIA;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;519,024546503768
362323;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362323;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362323;2;5;50;5;6;PROCELITISMO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362323;2;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362324;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362324;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362325;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;625,218864640507
362325;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;625,218864640507
362326;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362326;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362327;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362327;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362327;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362327;2;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;519,024546503768
362327;2;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362327;2;6;50;6;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;519,024546503768
362327;2;7;50;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362329;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1472,56224743876
362329;2;2;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1472,56224743876
362330;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1122,47248809151
362330;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;1122,47248809151
362330;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1122,47248809151
362330;2;4;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1122,47248809151
362331;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1489,03547042642
362331;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1489,03547042642
362331;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1489,03547042642
362331;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1489,03547042642
362331;2;5;50;5;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;1489,03547042642
362331;2;6;50;6;4; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;1;73;98;1489,03547042642
362333;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;734,644072339221
362333;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;73;98;734,644072339221
362333;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;734,644072339221
362334;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362334;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362334;2;3;50;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362334;2;4;50;4;2; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362335;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;5;50;5;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;9;50;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;10;50;10;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;13;50;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;2076,09818601507
362335;2;14;50;14;4; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;1;73;98;2076,09818601507
362336;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362336;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362336;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362337;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;605,687933064762
362337;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;605,687933064762
362337;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;605,687933064762
362337;2;4;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;1;73;98;605,687933064762
362338;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1018,51816143179
362338;2;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1018,51816143179
362340;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;659,89453242212
362340;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;1;73;98;659,89453242212
362340;2;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;659,89453242212
362341;2;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;519,024546503768
362341;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362341;2;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362342;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;734,644072339221
362342;2;2;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;734,644072339221
362342;2;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;734,644072339221
362343;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1484,26837784975
362343;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;1484,26837784975
362345;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1166,30685040516
362345;2;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1166,30685040516
362345;2;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;1;73;98;1166,30685040516
362346;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;887,948246432284
362347;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1611,54519303261
362347;2;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;1;73;98;1611,54519303261
362349;2;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;1;73;98;519,024546503768
362349;2;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;519,024546503768
362351;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;931,429657593408
362351;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;931,429657593408
362351;2;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;73;98;931,429657593408
362352;2;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;583,923929565134
362352;2;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;583,923929565134
362352;2;3;50;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;583,923929565134
362353;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;754,763233344558
362353;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;1;73;98;754,763233344558
362354;2;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;98;1037,69625480649
362354;2;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;1;73;98;1037,69625480649
362354;2;3;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;1;73;98;1037,69625480649
