DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011;AREA
4091330;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;450,877146700472;68
4091330;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;450,877146700472;68
4091330;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;450,877146700472;68
4091331;1;1;1;80;1;1;1;8; ;2; ; ;4; ;3; ;2; ;1;06;68;501,455763577743;68
4091331;1;3;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;68;501,455763577743;68
4091331;1;4;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ;1;06;68;501,455763577743;68
4091334;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;516,650966567098;68
4091334;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;516,650966567098;68
4091337;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ;1;06;68;582,888203310346;68
4091337;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;68;582,888203310346;68
4091338;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;587,776003023693;68
4091340;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;68;379,471902445025;68
4091340;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;379,471902445025;68
4091341;1;1;1;80;1;1;4;9;POR EDAD;2; ; ;8; ;2; ;2; ;1;06;68;471,016255271738;68
4091341;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;471,016255271738;68
4091344;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;506,343563291091;68
4091345;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;536,790075138365;68
4091346;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;506,343563291091;68
4091348;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;68;516,234161797894;68
4091348;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;516,234161797894;68
4091351;1;4;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;68;629,270200343377;68
4091354;1;5;1;80;1;1;4;7; ;2; ; ;11; ;2; ;2; ;1;06;68;337,191030129971;68
4091355;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;564,79340689178;68
4091357;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;439,831951447941;68
4091357;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;439,831951447941;68
4091357;1;5;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;68;439,831951447941;68
4091359;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;68;713,627173874506;68
4091359;1;3;1;80;1;1;4;6; ;2; ; ;4; ;2; ;2; ;1;06;68;713,627173874506;68
4091360;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;646,973132362054;68
4091361;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;68;433,907107984002;68
4091361;1;3;1;80;1;2; ; ; ; ;1;1;8; ;2; ;2; ;1;06;68;433,907107984002;68
4091363;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;68;936,456636887131;68
4091364;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;630,150421989202;68
4091364;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;630,150421989202;68
4091365;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;559,025385532607;68
4091366;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;06;68;661,135567894418;68
4091366;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;661,135567894418;68
4091366;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;661,135567894418;68
4091367;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;68;1103,13694671703;68
4091368;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;451,624432438143;68
4091372;1;2;1;80;1;1;4;8; ;2; ; ;4; ;2; ;2; ;1;06;68;451,913469270494;68
4091372;1;5;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;68;451,913469270494;68
4091373;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;445,764689920746;68
4091374;1;2;1;80;1;1;1;8; ;2; ; ;12;ESPERANDO LA TEMPORADA DE FIN DE AÑO;2; ;1;600000;1;06;68;913,779408231831;68
4091375;1;4;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;68;826,384868659934;68
4091376;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;424,689808971181;68
4091376;2;2;2;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;06;68;424,689808971181;68
4091377;1;1;1;80;1;1;3;5; ;1; ;3;8; ;3; ;2; ;1;06;68;514,326446615546;68
4091377;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;514,326446615546;68
4091378;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;429,436113039859;68
4091379;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;525,374132087955;68
4091381;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;68;342,321596860279;68
4091381;1;3;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;342,321596860279;68
4091383;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;506,343563291091;68
4091385;1;2;1;80;1;1;1;9;POR MATERNIDAD;2; ; ;9; ;2; ;2; ;1;06;68;936,456636887131;68
4091386;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;407,778663466256;68
4091386;1;7;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;68;407,778663466256;68
4091386;1;8;1;80;1;1;2;2; ;2; ; ;2; ; ; ;2; ;1;06;68;407,778663466256;68
4091387;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;398,50247124189;68
4091387;1;3;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;68;398,50247124189;68
4091387;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;398,50247124189;68
4091388;1;5;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;68;856,278173249659;68
4091390;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;460,543088140897;68
4091392;2;3;2;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;456,668389528608;68
4091399;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;362,649192072174;68
4091399;1;5;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;68;362,649192072174;68
4091400;1;2;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;68;471,952027650037;68
4091400;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;68;471,952027650037;68
4091400;1;4;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;68;471,952027650037;68
4091401;1;1;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ;1;06;68;413,863438086079;68
4091401;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;413,863438086079;68
4091408;1;2;1;80;1;1;1;8; ;2; ; ;12;POR FALTA DE DOCUMENTOS(LICENCIA PROFESIONAL );2; ;2; ;1;06;68;494,934623781951;68
4091408;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;494,934623781951;68
4091409;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;529,326159423004;68
4091410;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;374,805417318985;68
4091421;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;436,846034217992;68
4091423;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;110,197761601605;70
4091424;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;70;88,7283952315158;70
4091424;1;3;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;70;88,7283952315158;70
4091426;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;105,514850436194;70
4091428;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;70;115,637750462447;70
4091430;1;2;1;80;1;1;1;9;LIQUIDACION DE LA EMPRESA;2; ; ;1; ;2; ;1;1526000;1;06;70;92,2909835628916;70
4091430;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;92,2909835628916;70
4091431;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;75,5986716730973;70
4091432;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;111,322713640798;70
4091432;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;111,322713640798;70
4091434;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;70;100,378472534318;70
4091435;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;87,9885721037075;70
4091438;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;94,5496562655659;70
4091440;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;97,8852114721291;70
4091441;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;75,5986716730973;70
4091441;1;2;1;80;1;1;4;6; ;2; ; ;10; ;3; ;2; ;1;06;70;75,5986716730973;70
4091441;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;75,5986716730973;70
4091443;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;91,208945321126;70
4091443;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;91,208945321126;70
4091444;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;06;70;108,008111498383;70
4091446;1;2;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ;1;06;70;89,4135249459698;70
4091446;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;89,4135249459698;70
4091447;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,271618246856;70
4091447;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,271618246856;70
4091449;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;99,0354265668082;70
4091451;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;87,9885721037075;70
4091453;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;78,8325283300749;70
4091454;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;100,985085990359;70
4091454;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,985085990359;70
4091454;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,985085990359;70
4091454;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,985085990359;70
4091455;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;70;85,4011677266351;70
4091455;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;85,4011677266351;70
4091455;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;85,4011677266351;70
4091456;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;70;72,4601197203185;70
4091456;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;70;72,4601197203185;70
4091457;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,271618246856;70
4091458;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;106,071153749777;70
4091458;1;6;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;70;106,071153749777;70
4091459;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;96,9443907419748;70
4091459;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;96,9443907419748;70
4091459;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;96,9443907419748;70
4091461;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,271618246856;70
4091462;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;89,1524316101129;70
4091462;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;89,1524316101129;70
4091463;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;96,9443907419748;70
4091463;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;96,9443907419748;70
4091464;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;92,4796591149936;70
4091465;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;111,681191315841;70
4091465;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;70;111,681191315841;70
4091465;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;111,681191315841;70
4091465;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;111,681191315841;70
4091465;1;12;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;111,681191315841;70
4091465;1;15;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;111,681191315841;70
4091469;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;112,40466627245;70
4091470;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;70;91,060108592888;70
4091470;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;91,060108592888;70
4091471;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;70;107,567066486424;70
4091471;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;107,567066486424;70
4091471;1;7;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;70;107,567066486424;70
4091472;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;70;101,285479635708;70
4091473;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;89,3871695616651;70
4091474;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;101,447799803505;70
4091475;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;91,060108592888;70
4091476;1;1;1;80;1;1;4;4; ;2; ; ;9; ;2; ;2; ;1;06;70;102,696702456131;70
4091477;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;102,179295229631;70
4091479;1;4;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;70;111,228484715801;70
4091481;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;84,8500201509288;70
4091482;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;88,741878671075;70
4091484;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;103,410170199634;70
4091484;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;103,410170199634;70
4091486;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;122,180806941683;70
4091486;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;122,180806941683;70
4091486;1;5;1;80;1;1;1;4; ;2; ; ;12;POR ACCIDENTE DE TRANSITO;2; ;2; ;1;06;70;122,180806941683;70
4091486;1;6;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;70;122,180806941683;70
4091487;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;70;107,430855120652;70
4091487;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;107,430855120652;70
4091488;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;87,9885721037075;70
4091490;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,271618246856;70
4091490;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,271618246856;70
4091490;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,271618246856;70
4091491;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;70;87,7328810880073;70
4091491;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;87,7328810880073;70
4091491;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;87,7328810880073;70
4091492;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;73,6915332046944;70
4091492;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;73,6915332046944;70
4091492;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;70;73,6915332046944;70
4091492;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;73,6915332046944;70
4091493;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,271618246856;70
4091493;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,271618246856;70
4091494;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;90,6443999159735;70
4091495;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;81,5952104298031;70
4091497;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;88,6350243836128;70
4091497;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;88,6350243836128;70
4091498;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;75,7873472251992;70
4091500;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ;1;06;70;84,6613445988268;70
4091500;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;84,6613445988268;70
4091501;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;84,9021077454787;70
4091502;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;91,060108592888;70
4091503;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;96,9443907419748;70
4091503;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;96,9443907419748;70
4091503;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;96,9443907419748;70
4091504;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;89,8028782385797;70
4091504;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;89,8028782385797;70
4091505;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;100,922064875322;70
4091505;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;100,922064875322;70
4091506;1;2;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;70;91,2224287606852;70
4091507;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;70;97,53421575223;70
4091507;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;97,53421575223;70
4091509;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;70;99,8659291136022;70
4091510;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;81,1124862892903;70
4091511;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;70;95,5248402198693;70
4091511;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;95,5248402198693;70
4091511;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;95,5248402198693;70
4091512;1;1;1;80;1;1;4;6; ;2; ; ;8; ;2; ;2; ;1;06;70;82,6771630614557;70
4091513;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;70;96,4656609500236;70
4091521;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;99,5317951190473;70
4091525;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;70;92,6419792827908;70
4091526;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;294,9490913992;73
4091527;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;73;158,312712991849;73
4091528;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;73;344,438544337636;73
4091528;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;344,438544337636;73
4091529;1;4;1;80;1;1;1;7; ;2; ; ;2; ; ; ;2; ;1;06;73;125,62384011421;73
4091532;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;308,550351778612;73
4091532;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;73;308,550351778612;73
4091533;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;266,119310820346;73
4091534;1;1;1;80;1;1;1;4; ;1; ;1;4; ;3; ;2; ;1;06;73;258,63322953138;73
4091536;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;73;139,719885477611;73
4091536;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;139,719885477611;73
4091541;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;73;266,119310820346;73
4091543;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;304,343343560098;73
4091543;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;304,343343560098;73
4091545;1;1;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ;1;06;73;186,399014656876;73
4091545;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;73;186,399014656876;73
4091548;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;260,290189050204;73
4091549;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;73;224,336990076326;73
4091549;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;224,336990076326;73
4091549;1;5;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;73;224,336990076326;73
4091553;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;221,776021821808;73
4091554;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;73;287,849599416543;73
4091556;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;73;168,778580934692;73
4091557;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;73;351,726870741364;73
4091558;1;1;1;80;1;1;4;7; ;2; ; ;8; ;3; ;2; ;1;06;73;147,007212336009;73
4091558;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;147,007212336009;73
4091558;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;147,007212336009;73
4091559;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;73;261,912302601833;73
4091560;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;73;266,119310820346;73
4091561;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;06;73;375,465862195499;73
4091562;1;1;1;80;1;1;4;5; ;2; ; ;10; ;2; ;2; ;1;06;73;302,195338255111;73
4091562;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;73;302,195338255111;73
4091564;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;269,158549457744;73
4091569;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;73;215,130572791169;73
4091571;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;73;215,946900051666;73
4091571;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;215,946900051666;73
4091572;1;2;1;80;1;1;1;1; ;1; ;1;2; ;2; ;2; ;1;06;73;294,163532937557;73
4091574;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;286,391394328288;73
4091577;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;175,738770470301;73
4091581;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;73;287,849599416543;73
4091589;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;73;161,393031631733;73
4091596;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;912,878526154592;76
4091597;1;4;1;80;1;1;3;2; ;2; ; ;2; ;2; ;1;200000;1;06;76;527,765281843743;76
4091599;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;06;76;892,520999641874;76
4091599;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;76;892,520999641874;76
4091599;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;76;892,520999641874;76
4091604;1;1;1;80;1;1;4;8; ;2; ; ;11; ;3; ;2; ;1;06;76;768,114805175363;76
4091604;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;76;768,114805175363;76
4091605;1;1;1;80;1;1;2;4; ;2; ; ;8; ;2; ;2; ;1;06;76;928,281177532462;76
4091605;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;76;928,281177532462;76
4091606;1;3;1;80;1;1;1;8; ;2; ; ;8; ;2; ;2; ;1;06;76;936,465154767556;76
4091608;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;76;939,667980213787;76
4091613;1;4;1;80;1;1;1;2; ;2; ; ;2; ;2; ;1;120000;1;06;76;1142,58674270613;76
4091615;1;1;1;80;1;1;4;4; ;2; ; ;8; ;3; ;2; ;1;06;76;695,203032888657;76
4091615;1;2;1;80;1;1;4;4; ;1; ;4;8; ;3; ;2; ;1;06;76;695,203032888657;76
