DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7250,P7280,P744,P3074,P7260,P1806,P7430,P7440S1,P7440S2,P7450,P7330,P7350,P7360,P9460,P1519,P1883,P7422,P7422S1,P7440,CLASE,DSI,FFT,AREA,RAMA4D_D_R4,RAMA2D_D_R4,OFICIO1_C8,OFICIO2_C8,MES,PERIODO,DPTO,DSCY,FEX_C18,PER,REGIS
5000154,1,2,1,2,1,,,40,700000,2,,,,.,,,,2,,2,,,1,1,,,,,5221,,1,20220104,18,1,220.99225216,2022,70
5000155,1,1,1,,,,,,,1,12,0,7,VENDIA DULCES EN LA CALLE,4,1,2,2,,2,,,1,,1,,4781,47,.,5212,1,20220104,18,,240.10719622,2022,70
5000156,1,2,1,,,,,,,1,4,0,3,VENDEDORA DE ALMACEN,1,4,2,2,,2,,,1,,1,,4771,47,.,5221,1,20220104,18,,282.54214141,2022,70
5000157,1,3,1,,,,,,,1,36,0,4,LABORES DOMESTICAS,4,1,2,2,,2,,,1,,1,,8121,81,.,9111,1,20220104,18,,206.79049294,2022,70
5000159,1,1,1,,,,,,,1,12,0,3,LABORES DOMESTICAS,4,1,2,2,,2,,,1,,1,,8121,81,.,9111,1,20220104,18,,281.90201792,2022,70
5000161,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,18,,255.84711216,2022,70
5000162,1,1,1,3,7,,,48,800000,1,1,0,6,ADMINISTRADOR DE FINCA  GANADERA,1,3,2,2,,2,,,1,1,,,0141,01,9211,1311,1,20220104,18,1,237.95424289,2022,70
5000162,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,18,,237.95424289,2022,70
5000162,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,18,,237.95424289,2022,70
5000163,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,18,,223.79567894,2022,70
5000164,1,1,1,,,,,,,1,60,0,7,SERVICIO DE ARREGLO DE ROPA,4,1,2,2,,2,,,1,,1,,9529,95,.,7531,1,20220104,18,,251.55009878,2022,70
5000165,1,2,1,,,,,,,1,0,1,3,LABORES DOMESTICAS,3,1,2,2,,1,200000,,1,,1,,8121,81,.,9111,1,20220104,18,,306.37759051,2022,70
5000167,1,1,1,,,,,,,1,24,3,4,SEMBRABA MAIZ,4,1,2,3,,2,,,2,,1,,0161,01,.,9211,1,20220104,15,,1184.5087769,2022,70
5000167,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1184.5087769,2022,70
5000167,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1184.5087769,2022,70
5000168,1,4,1,,,1,,48,300000,1,1,0,9,VENDIA ROPA PARA BEBE,1,2,2,2,,1,400000,,2,,1,,4771,47,.,5221,1,20220104,15,,3620.0402685,2022,70
5000169,1,1,1,,,,,,,1,192,0,5,AYUDANTE DE CONDUCTOR DE MAQUINARIA PESADA,1,10,2,3,,2,,,2,,1,,4210,42,.,8342,1,20220104,15,,1722.6280469,2022,70
5000169,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1722.6280469,2022,70
5000172,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1012.2398436,2022,70
5000172,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1012.2398436,2022,70
5000172,1,3,1,12,1,,,48,1200000,2,,,,.,,,,2,,2,,,2,1,,,,,5223,,1,20220104,15,1,1012.2398436,2022,70
5000173,1,2,1,,,,,,,1,36,3,7,MADRE COMUNITARIA,1,2,2,2,,2,,,2,,1,,8891,88,.,5311,1,20220104,15,,2834.4697915,2022,70
5000173,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2834.4697915,2022,70
5000174,1,1,1,,,1,,48,2000000,1,7,0,6,PICA CARBON,1,7,2,2,,2,,,2,,1,,0510,05,.,8111,1,20220104,15,,1012.2398436,2022,70
5000174,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1012.2398436,2022,70
5000174,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1012.2398436,2022,70
5000175,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1290.6962449,2022,70
5000177,1,2,1,,,1,,48,1000000,1,7,0,3,MESERA DE RESTAURANTE,1,3,2,2,,2,,,1,,1,,5611,56,.,5131,1,20220104,15,,1332.4380927,2022,70
5000178,1,1,1,,,,,,,1,24,3,7,SERVICIOS DOMESTICOS,4,1,2,2,,2,,,1,,1,,8121,81,.,9111,1,20220104,15,,1054.6244767,2022,70
5000178,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1054.6244767,2022,70
5000180,1,2,1,12,1,,,48,1000000,2,,,,.,,,,2,,2,,,1,1,,,,,9111,,1,20220104,15,1,1380.4897112,2022,70
5000181,1,1,1,,,2,5,,500000,1,21,0,9,LAVAVA LA LOSA,1,2,2,2,,2,,,1,,1,,5611,56,.,9412,1,20220104,15,,1211.3812359,2022,70
5000181,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1211.3812359,2022,70
5000182,1,2,1,5,1,,,48,500000,1,3,3,6,CAMARERA DE HOTEL,1,2,2,2,,2,,,1,1,,,5511,55,5131,9112,1,20220104,15,1,1203.6199404,2022,70
5000183,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1191.198504,2022,70
5000184,1,1,1,,,,,,,1,11,0,3,SERVICIO DE ARCHIVO Y ASEO DE OFICINAS,1,7,2,2,,2,,,1,,1,,4520,45,.,9112,1,20220104,15,,824.00129925,2022,70
5000184,1,2,1,,,,,,,1,600,0,2,SERVICIO DE ASEO A OFICINAS,1,6,2,2,,2,,,1,,1,,8412,84,.,9112,1,20220104,15,,824.00129925,2022,70
5000186,1,1,1,4,4,,,48,1000000,1,56,3,4,ADMINISTRABA MINA,1,7,2,2,,2,,,1,1,,,0510,05,8111,1322,1,20220104,15,1,1211.3812359,2022,70
5000186,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1211.3812359,2022,70
5000190,1,2,1,,,,,,,1,1,1,6,SERVICIOS GENERALES,4,8,2,2,,1,908526,,1,,1,,8412,84,.,9112,1,20220104,15,,1095.9875524,2022,70
5000190,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1095.9875524,2022,70
5000191,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1441.5736585,2022,70
5000191,1,3,1,,,1,,35,300000,1,30,0,3,AUXILIAR DE COCINA DE  RESTAURANTE ESCOLAR,1,9,2,2,,2,,,1,,1,,5629,56,.,9412,1,20220104,15,,1441.5736585,2022,70
5000192,1,1,1,,,2,2,,500000,1,12,2,3,ATENDIA FERRETERIA,1,2,2,2,,2,,,1,,1,,4752,47,.,5221,1,20220104,15,,1218.7283705,2022,70
5000193,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1249.2595017,2022,70
5000195,1,1,1,,,,,,,1,1,1,1,EMPLEADA DOMESTICA,3,1,2,2,,1,140000,,1,,1,,9700,97,.,9111,1,20220104,15,,1006.3978115,2022,70
5000196,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1117.6900561,2022,70
5000196,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1117.6900561,2022,70
5000197,1,1,1,,,,,,,1,40,0,4,CUADADO DE CABRAS,4,1,2,2,,2,,,1,,1,,0162,01,.,9212,1,20220104,15,,1187.6002746,2022,70
5000197,1,3,1,16,1,,,40,400000,1,4,0,8,VENTA DE PRODUCTOS DE BELLEZA POR CATALOGO,4,1,2,2,,2,,,1,1,,,4792,47,9111,3322,1,20220104,15,2,1187.6002746,2022,70
5000197,1,6,1,40,1,,,40,600000,1,12,0,9,CONTROLADORA DE TRAFICO,1,8,2,2,,2,,,1,1,,,4210,42,9312,9312,1,20220104,15,2,1187.6002746,2022,70
5000198,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1021.4117723,2022,70
5000199,1,2,1,,,,,,,1,72,0,3,MESERA DE RESTAURANTE,1,4,2,2,,2,,,1,,1,,5611,56,.,5131,1,20220104,15,,1243.9156839,2022,70
5000202,1,2,1,,,1,,48,400000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1374.8867633,2022,70
5000203,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1854.8109877,2022,70
5000205,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1914.0311632,2022,70
5000206,1,1,1,,,,,,,1,36,0,6,LAVABA ROPA,4,1,2,3,,2,,,2,,1,,9601,96,.,9121,1,20220104,15,,1854.8109877,2022,70
5000208,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2864.5631763,2022,70
5000210,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1097.2620674,2022,70
5000211,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1012.2398436,2022,70
5000212,1,1,1,2,1,,,48,1500000,1,0,2,1,PICA CARBON,1,6,2,2,,1,99,,2,1,,,0510,05,8111,8111,1,20220104,15,1,3973.2925556,2022,70
5000212,1,2,1,,,,,,,1,2,0,3,SERVICIO DE PREPARACION DE ALIMENTOS PARA OBREROS,4,4,2,2,,2,,,2,,1,,5619,56,.,5120,1,20220104,15,,3973.2925556,2022,70
5000212,1,3,1,,,,,,,1,3,0,4,MALACATERO,1,4,2,2,,2,,,2,,1,,0510,05,.,8111,1,20220104,15,,3973.2925556,2022,70
5000212,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,3973.2925556,2022,70
5000213,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1237.398087,2022,70
5000215,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2136.876943,2022,70
5000216,1,1,1,4,4,,,48,700000,1,1,0,8,CEGANDO TRIGO,4,3,2,2,,2,,,2,1,,,0161,01,9211,9211,1,20220104,15,1,1722.6280469,2022,70
5000216,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1722.6280469,2022,70
5000217,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,3019.3367743,2022,70
5000219,1,1,1,,,,,,,1,180,0,4,AGENTE EN LA POLICIA,2,10,2,3,,2,,,1,,1,,8423,84,.,5412,1,20220104,15,,1001.2385049,2022,70
5000219,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1001.2385049,2022,70
5000220,1,2,1,,,,,,,1,24,0,3,ATENDIA FERRETERIA,1,10,2,2,,2,,,1,,1,,4752,47,.,5221,1,20220104,15,,1609.9758989,2022,70
5000220,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1609.9758989,2022,70
5000221,1,2,1,28,1,,,20,500000,1,7,0,8,AYUDANTE DE INSTALACIONES ELECTRICAS,1,2,2,2,,2,,,1,1,,,4321,43,5221,7411,1,20220104,15,2,2028.6939204,2022,70
5000222,1,1,1,,,1,,48,1000000,1,1,4,1,AUXILIAR PEDAGOGICA,1,9,2,2,,1,1000000,,1,,1,,8511,85,.,5312,1,20220104,15,,1760.6218287,2022,70
5000223,1,1,1,,,,,,,1,36,0,5,CARPINTERO,1,3,2,3,,2,,,1,,1,,3110,31,.,7522,1,20220104,15,,1117.7942531,2022,70
5000224,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1390.9177556,2022,70
5000225,1,2,1,4,1,,,48,1000000,1,1,0,8,AUXILIAR CONTABLE,1,3,2,2,,2,,,1,1,,,6920,69,4120,4311,1,20220104,15,1,1651.0223312,2022,70
5000226,1,2,1,,,2,5,,500000,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1785.6099523,2022,70
5000226,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1785.6099523,2022,70
5000226,1,5,1,52,1,,,60,1000000,1,12,0,1,CONDUCTOR DE TRACTOMULA,1,2,2,2,,2,,,1,1,,,4923,49,8332,8332,1,20220104,15,2,1785.6099523,2022,70
5000226,1,6,1,10,1,,,48,908526,1,2,0,8,AUXILIAR ADMINISTRATIVO,1,9,2,2,,2,,,1,1,,,8621,86,4419,4419,1,20220104,15,1,1785.6099523,2022,70
5000227,1,1,1,,,,,,,1,180,0,4,HOTELERO,5,4,2,2,,2,,,1,,1,,5511,55,.,4224,1,20220104,15,,1386.3445574,2022,70
5000227,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1386.3445574,2022,70
5000227,1,4,1,,,,,,,1,48,0,5,ATENCION AL PUBLICO EN UN BAR,4,1,2,3,,2,,,1,,1,,5630,56,.,5131,1,20220104,15,,1386.3445574,2022,70
5000228,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,2414.9638483,2022,70
5000228,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,2414.9638483,2022,70
5000229,1,1,1,48,1,,,48,1000000,1,48,0,8,VIGILANTE DE SEGURIDAD,1,9,2,2,,2,,,1,1,,,6511,65,5414,5414,1,20220104,15,2,1501.8577574,2022,70
5000231,1,1,1,,,,,,,1,312,0,5,TECNICO ELECTRICISTA,1,10,1,2,,2,,,1,,1,,3514,35,.,3113,1,20220104,15,,1538.034322,2022,70
5000231,1,2,1,,,,,,,1,1,4,5,DOCENTE INSTITUCION EDUCATIVA,2,10,2,2,,2,,,1,,1,,8530,85,.,2341,1,20220104,15,,1538.034322,2022,70
5000232,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,2570.5575646,2022,70
5000232,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,2570.5575646,2022,70
5000233,1,1,1,,,,,,,1,240,0,5,SECRETARIA GENERAL,2,6,2,3,,2,,,1,,1,,8530,85,.,4120,1,20220104,15,,1806.6754646,2022,70
5000234,1,1,1,,,,,,,1,244,0,5,AUXILIAR DE PERSONAL,1,8,2,3,,2,,,1,,1,,1104,11,.,4419,1,20220104,15,,2058.8009205,2022,70
5000235,1,1,1,,,,,,,1,180,0,5,REGISTRADOR DEL ESTADO CIVIL,2,10,2,3,,2,,,1,,1,,8415,84,.,2619,1,20220104,15,,1224.5436421,2022,70
5000235,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1224.5436421,2022,70
5000235,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1224.5436421,2022,70
5000236,1,1,1,,,,,,,1,48,0,7,OPERARIO DE GRANJA DE CRIANZA DE CERDOS,7,2,2,2,,2,,,1,,1,,0144,01,.,9212,1,20220104,15,,716.30705281,2022,70
5000236,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,716.30705281,2022,70
5000238,1,2,1,,,,,,,1,72,0,4,CULTIVABA PAPA,4,1,2,2,,2,,,1,,1,,0113,01,.,6111,1,20220104,15,,1071.6974296,2022,70
5000239,1,1,1,,,,,,,1,2,0,1,ASEO EN OFICINAS,1,9,2,2,,2,,,1,,1,,6910,69,.,9112,1,20220104,15,,867.44735354,2022,70
5000239,1,3,1,12,2,,,40,2000000,1,3,0,8,PROFESOR DE MATEMATICAS,1,6,2,2,,2,,,1,1,,,8530,85,2341,2341,1,20220104,15,1,867.44735354,2022,70
5000239,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,867.44735354,2022,70
5000241,1,1,1,,,,,,,1,264,0,5,OPERADOR DE HORNO DE CEMENTO,1,10,2,3,,2,,,1,,1,,2394,23,.,7114,1,20220104,15,,1047.5452532,2022,70
5000241,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1047.5452532,2022,70
5000241,1,4,1,104,1,,,48,1200000,1,24,0,8,CAJERA EN UN ALMACEN,1,10,2,2,,2,,,1,1,,,4711,47,5221,5230,1,20220104,15,2,1047.5452532,2022,70
5000243,1,1,1,,,,,,,1,96,0,4,COMERCIO DE FRUTAS Y VERDURAS,4,1,2,2,,2,,,1,,1,,4721,47,.,5221,1,20220104,15,,1321.0060579,2022,70
5000244,1,1,1,,,,,,,1,2,5,4,PICA DE CARBON,1,2,2,2,,2,,,1,,1,,0510,05,.,8111,1,20220104,15,,532.54493922,2022,70
5000244,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,532.54493922,2022,70
5000244,1,3,1,,,,,,,1,5,5,4,AGRICULTOR,4,1,2,2,,2,,,1,,1,,0113,01,.,6111,1,20220104,15,,532.54493922,2022,70
5000245,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1406.346994,2022,70
5000246,1,2,1,,,1,,20,98,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1001.2385049,2022,70
5000248,1,1,1,,,,,,,1,120,0,5,PROFESOR DE  DERECHO,2,9,2,3,,2,,,1,,1,,8544,85,.,2310,1,20220104,15,,1679.0784331,2022,70
5000248,1,2,1,,,,,,,1,24,0,5,PROFESORA  DE MATEMATICAS,2,10,2,3,,2,,,1,,1,,8530,85,.,2330,1,20220104,15,,1679.0784331,2022,70
5000249,1,2,1,,,,,,,1,480,0,4,DESHIERBAR CULTIVOS,4,1,2,2,,2,,,1,,1,,0161,01,.,9211,1,20220104,15,,732.39729619,2022,70
5000250,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1717.2309033,2022,70
5000251,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1928.9284405,2022,70
5000254,1,2,1,12,1,,,48,1000000,1,3,0,6,OPERADOR DE MAQUINA DE PERFORACION,1,4,2,2,,2,,,2,1,,,7490,74,8342,8342,1,20220104,15,1,1664.0997332,2022,70
5000256,1,3,1,,,1,,48,1000000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2473.443634,2022,70
5000257,1,1,1,,,,,,,1,180,0,3,MESERA DE RESTAURANTE,1,4,2,2,,2,,,2,,1,,5611,56,.,5131,1,20220104,15,,1542.9407356,2022,70
5000258,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2287.5063866,2022,70
5000259,1,2,1,,,,,,,1,4,0,3,ATENCION AL PUBLICO EN PANADERIA,1,4,2,2,,2,,,2,,1,,1081,10,.,5246,1,20220104,15,,3026.842632,2022,70
5000260,1,2,1,3,1,,,48,908526,1,0,3,8,PINTOR DE BROCHA GORDA,4,1,2,2,,2,,,1,1,,,4330,43,7131,7131,1,20220104,15,1,1911.1269069,2022,70
5000261,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1009.0684081,2022,70
5000262,1,3,1,,,,,,,1,300,0,3,EMPLEADA DOMESTICA,3,1,2,2,,2,,,2,,1,,9700,97,.,9111,1,20220104,15,,1751.0730912,2022,70
5000262,1,4,1,,,,,,,1,360,0,3,ATENDIA TIENDA,4,1,2,2,,2,,,2,,1,,4711,47,.,5221,1,20220104,15,,1751.0730912,2022,70
5000263,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1717.2309033,2022,70
5000264,1,1,1,,,,,,,1,60,0,4,EMPLEADA DOMESTICA,3,1,2,2,,2,,,2,,1,,9700,97,.,9111,1,20220104,15,,1717.2309033,2022,70
5000267,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1673.368715,2022,70
5000268,1,1,1,,,,,,,1,24,0,4,CULTIVABA MAIZ,4,1,2,2,,2,,,2,,1,,0111,01,.,6111,1,20220104,15,,1093.8242498,2022,70
5000269,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,1717.2309033,2022,70
5000270,1,2,1,,,1,,24,500000,1,30,0,1,CUIDABA NIÑOS,3,1,2,2,,2,,,2,,1,,9700,97,.,5311,1,20220104,15,,2359.5069626,2022,70
5000270,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,15,,2359.5069626,2022,70
5000272,1,2,1,,,1,,40,600000,1,2,0,4,ASEO EN DIFERENTES CASAS,4,1,2,2,,2,,,1,,1,,8121,81,.,7111,1,20220104,15,,894.55848151,2022,70
5000272,1,3,1,,,1,,48,600000,1,6,0,8,VENDIA EMPANADAS,1,2,2,2,,2,,,1,,1,,5619,56,.,5246,1,20220104,15,,894.55848151,2022,70
5000272,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,894.55848151,2022,70
5000273,1,2,1,,,,,,,1,60,0,5,VENTA DE PRODUCTOS DE SALSAMENTARIA,4,1,2,2,,2,,,1,,1,,4722,47,.,5221,1,20220104,15,,1010.7396181,2022,70
5000276,1,1,1,48,1,,,24,500000,1,12,0,6,JEFE DE SERVICIOS GENERALES,1,4,2,2,,2,,,1,1,,,8121,81,5221,5151,1,20220104,15,2,1625.4051373,2022,70
5000276,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1625.4051373,2022,70
5000276,1,4,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1625.4051373,2022,70
5000279,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1025.3562147,2022,70
5000281,1,1,1,,,1,,15,150000,1,12,0,8,DESPOSTE DE GANADO,4,1,2,2,,2,,,1,,1,,1011,10,.,7511,1,20220104,15,,1204.4503097,2022,70
5000281,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1204.4503097,2022,70
5000283,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,15,,1046.1106324,2022,70
5000294,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1236.0038534,2022,70
5000295,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1090.4689049,2022,70
5000295,1,3,1,,,2,5,,1300000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1090.4689049,2022,70
5000296,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1613.9153235,2022,70
5000297,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1334.6147586,2022,70
5000297,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1334.6147586,2022,70
5000297,1,4,1,,,2,5,,1200000,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1334.6147586,2022,70
5000298,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,2010.0027811,2022,70
5000300,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1185.6775271,2022,70
5000300,1,4,1,12,1,,,48,800000,1,3,2,8,LIMPIA GALPONES,1,4,2,2,,2,,,2,1,,,0145,01,9212,9212,1,20220104,76,1,1185.6775271,2022,70
5000301,1,2,1,998,1,,,40,800000,1,48,0,9,AMA DE LLAVES,1,4,2,2,,2,,,2,1,,,5511,55,9622,5152,1,20220104,76,,2385.2812075,2022,70
5000302,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,2,,1,,,,,,1,20220104,76,,1520.6614877,2022,70
5000305,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,3775.8485763,2022,70
5000306,1,1,1,4,4,,,48,1000000,1,1,0,8,MAESTRO DE CONSTRUCCION,4,1,2,2,,2,,,2,1,,,4111,41,3123,3123,1,20220104,76,1,415.7067326,2022,70
5000307,1,1,1,,,,,,,1,48,0,5,BODEGUERO ALMACENAR INSUMOS,1,4,2,3,,2,,,1,,1,,4631,46,.,9334,1,20220104,76,,2604.0610034,2022,70
5000307,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2604.0610034,2022,70
5000309,1,1,1,,,,,,,1,122,2,5,DOCENTE,2,10,2,3,,2,,,1,,1,,8530,85,.,2341,1,20220104,76,,3775.8485763,2022,70
5000310,1,1,1,,,,,,,1,3,1,5,BACTERIOLOGO,2,10,2,3,,2,,,1,,1,,8621,86,.,2131,1,20220104,76,,3803.5001915,2022,70
5000310,1,2,1,,,,,,,1,144,2,5,ADMINISTRADOR DE PARQUEADERO,1,4,2,3,,2,,,1,,1,,5221,52,.,1439,1,20220104,76,,3803.5001915,2022,70
5000311,1,1,1,,,,,,,1,110,2,5,ASEADORA,1,10,2,3,,2,,,1,,1,,8621,86,.,9112,1,20220104,76,,2631.7126186,2022,70
5000311,1,2,1,,,2,5,,900000,1,1,1,8,VENDEDOR POR REFERIDOS,4,1,2,2,,2,,,1,,1,,6820,68,.,3334,1,20220104,76,,2631.7126186,2022,70
5000311,1,3,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2631.7126186,2022,70
5000312,1,1,1,,,,,,,1,72,2,5,ATENDER CLIENTES CAJERA,1,5,2,3,,2,,,1,,1,,9602,96,.,5230,1,20220104,76,,2078.1195762,2022,70
5000312,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2078.1195762,2022,70
5000313,1,1,1,,,,,,,1,360,0,5,CUIDADOR DE FINCA,4,4,2,3,,2,,,1,,1,,0113,01,.,6111,1,20220104,76,,2604.0610034,2022,70
5000313,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2604.0610034,2022,70
5000315,1,1,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,4055.1843263,2022,70
5000316,1,1,1,,,,,,,1,84,0,5,CONDUCTOR EN LA ALCALDIA DE ANSERMA,2,10,2,3,,2,,,1,,1,,8412,84,.,8323,1,20220104,76,,2381.0193526,2022,70
5000316,1,2,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2381.0193526,2022,70
5000316,1,3,1,,,,,,,1,18,0,7,VENDER ROPA,4,1,2,2,,2,,,1,,1,,4771,47,.,5221,1,20220104,76,,2381.0193526,2022,70
5000316,1,5,1,,,,,,,2,,,,.,,,,2,,2,,,1,,1,,,,,,1,20220104,76,,2381.0193526,2022,70
