DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
671156,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,286.627.508.888.145
671157,1,1,80,2,,,,2,,2,,2,,.,,,2,1,20,415.200.440.390.421
671157,1,4,80,2,,,,2,,2,,2,,.,,,2,1,20,415.200.440.390.421
671157,1,7,80,2,,,,2,,2,,2,,.,,,2,1,20,415.200.440.390.421
671157,1,8,80,2,,,,2,,2,,2,,.,,,2,1,20,415.200.440.390.421
671157,1,9,80,2,,,,2,,2,,2,,.,,,2,1,20,415.200.440.390.421
671158,1,1,80,2,,,,2,,2,,1,4,,11,,2,1,20,258.046.133.562.795
671161,1,3,80,2,,,,2,,2,,2,,.,,,2,1,20,2.608.504.036.256
671166,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,20,145.545.686.280.105
671451,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,126.267.027.194.609
671454,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,23,123.992.798.876.185
671454,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,123.992.798.876.185
671454,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,123.992.798.876.185
671454,1,7,80,2,,,,2,,2,,1,3,,9,,2,1,23,123.992.798.876.185
671462,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,119.025.349.436.825
671464,1,1,80,2,,,,2,,2,,2,,.,,,2,1,23,15.143.126.854.158
671467,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,173.823.971.973.599
671467,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,173.823.971.973.599
671476,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,151.887.808.343.262
671480,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,105.297.792.390.864
672424,1,2,80,1,1,3,,2,,2,,,,,4,2,2,1,23,130.755.434.749.994
672425,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,162.160.346.853.241
672425,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,162.160.346.853.241
672427,1,2,80,1,3,3,,2,,2,,,,,4,2,2,1,23,130.161.150.787.685
672427,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,130.161.150.787.685
672428,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,116.041.903.974.443
672428,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,116.041.903.974.443
672429,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,23,142.189.718.574.534
672431,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,118.881.405.417.962
672431,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,118.881.405.417.962
672432,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,23,166.221.362.184.202
672432,1,3,80,1,2,1,,2,,2,,,,,2,2,2,1,23,166.221.362.184.202
672432,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,166.221.362.184.202
672432,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,166.221.362.184.202
672432,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,166.221.362.184.202
672433,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,146.038.827.354.267
672433,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,146.038.827.354.267
672434,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,126.612.924.958.102
672434,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,126.612.924.958.102
672435,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,126.612.924.958.102
672435,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,126.612.924.958.102
672438,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,823.705.735.694.155
672438,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,823.705.735.694.155
672439,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,23,921.225.125.613.712
672439,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,921.225.125.613.712
672439,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,921.225.125.613.712
672439,1,6,80,1,2,7,,2,,2,,,2,,2,1,2,1,23,921.225.125.613.712
672440,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,940.599.352.127.014
672440,1,4,80,1,4,7,,2,,2,,,,,2,2,2,1,23,940.599.352.127.014
672443,1,4,80,1,2,1,,2,,2,,,,,2,2,2,1,23,109.146.901.170.596
672443,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,109.146.901.170.596
672444,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,144.189.590.783.797
672445,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,23,164.009.583.423.711
672445,1,4,80,1,2,7,,2,,2,,,,,1,2,2,1,23,164.009.583.423.711
672445,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,164.009.583.423.711
672445,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,164.009.583.423.711
672446,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,167.464.601.959.694
672446,1,4,80,1,3,2,,2,,2,,,,,9,2,2,1,23,167.464.601.959.694
672461,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,975.995.748.313.977
672463,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,126.612.924.958.102
672465,1,1,80,2,,,,2,,2,,2,,.,,,2,1,23,109.033.858.655.938
672468,1,1,80,1,2,0,,2,,2,,,,,1,2,2,1,23,128.760.644.002.253
672468,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,128.760.644.002.253
672469,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,23,175.943.578.317.451
672469,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,175.943.578.317.451
672469,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,175.943.578.317.451
672469,1,8,80,2,,,,2,,2,,2,,.,,,2,1,23,175.943.578.317.451
672469,1,9,80,2,,,,2,,2,,2,,.,,,2,1,23,175.943.578.317.451
672479,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,126.185.532.733.679
672479,1,5,80,1,1,2,,2,,2,,,,,9,2,2,1,23,126.185.532.733.679
672480,1,2,80,2,,,,2,,2,,1,3,,2,,2,1,23,144.731.527.862.434
672480,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,144.731.527.862.434
672480,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,144.731.527.862.434
672480,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,144.731.527.862.434
672480,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,144.731.527.862.434
672481,1,1,80,1,1,3,,2,,2,,,,,4,2,2,1,23,676.232.616.452.155
672481,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,676.232.616.452.155
672481,1,6,80,1,4,3,,2,,2,,,,,8,2,2,1,23,676.232.616.452.155
672482,1,1,80,1,1,5,,2,,2,,,,,1,2,2,1,23,144.189.590.783.797
672483,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,128.824.703.718.593
672483,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,128.824.703.718.593
672484,1,1,80,2,,,,2,,2,,2,,.,,,2,1,23,984.818.825.752.763
672484,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,23,984.818.825.752.763
672485,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,23,167.858.692.203.444
672485,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,167.858.692.203.444
672485,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,167.858.692.203.444
672485,1,8,80,2,,,,2,,2,,1,1,,1,,2,1,23,167.858.692.203.444
672486,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,23,989.391.985.712.007
672486,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,989.391.985.712.007
672486,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,989.391.985.712.007
672486,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,989.391.985.712.007
672486,1,7,80,2,,,,2,,2,,2,,.,,,2,1,23,989.391.985.712.007
672486,1,8,80,2,,,,2,,2,,2,,.,,,2,1,23,989.391.985.712.007
672486,1,12,80,1,3,2,,2,,2,,,,,7,2,2,1,23,989.391.985.712.007
672487,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,23,13.873.470.003.855
672487,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,13.873.470.003.855
672487,1,5,80,2,,,,2,,2,,1,2,,5,,2,1,23,13.873.470.003.855
672488,1,2,80,2,,,,2,,2,,1,3,,9,,2,1,23,140.797.021.805.746
672489,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,132.736.262.056.259
672490,1,2,80,1,1,7,,2,,2,,,,,1,2,2,1,23,124.694.547.209.769
672495,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,137.703.711.495.618
672495,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,137.703.711.495.618
672495,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,137.703.711.495.618
672495,1,5,80,1,1,7,,2,,2,,,,,9,2,2,1,23,137.703.711.495.618
672496,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,23,120.763.943.969.106
672496,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,120.763.943.969.106
672511,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,23,120.003.264.950.772
672511,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,120.003.264.950.772
672513,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,152.099.714.894.491
672513,1,5,80,2,,,,2,,2,,1,1,,2,,2,1,23,152.099.714.894.491
672513,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,152.099.714.894.491
672514,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,113.178.768.924.299
672516,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,23,887.299.435.833.205
672516,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,23,887.299.435.833.205
672518,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,120.763.943.969.106
672520,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,124.613.052.748.839
672520,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,124.613.052.748.839
672521,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,134.673.684.707.589
672523,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,149.887.936.133.999
672523,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,149.887.936.133.999
672523,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,149.887.936.133.999
672523,1,5,80,2,,,,2,,2,,2,,.,,,2,1,23,149.887.936.133.999
672524,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,23,150.940.650.564.982
672524,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,150.940.650.564.982
672526,1,1,80,1,4,5,,2,,2,,,,,8,2,2,1,23,108.971.409.098.005
672526,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,108.971.409.098.005
672527,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,931.776.274.688.229
672529,1,2,80,1,4,2,,2,,2,,,1,,1,1,2,1,23,124.613.052.748.839
672529,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,124.613.052.748.839
672530,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,23,891.778.830.502.969
672530,1,6,80,2,,,,2,,2,,2,,.,,,2,1,23,891.778.830.502.969
672531,1,2,80,2,,,,2,,2,,2,,.,,,2,1,23,118.552.165.208.615
672532,1,3,80,1,1,7,,2,,2,,,,,2,2,2,1,23,122.401.273.988.348
672532,1,4,80,2,,,,2,,2,,2,,.,,,2,1,23,122.401.273.988.348
672533,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,23,118.552.165.208.615
672533,1,3,80,1,2,1,,2,,2,,,,,2,2,2,1,23,118.552.165.208.615
672535,1,1,80,1,1,8,SE LE INUNDO EL TERRENO DE LA COSECHA,2,,2,,,,ESTA ESPERANDO LA  EPOCA DE SIEMBRA,12,2,2,1,23,143.827.048.593.775
672535,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,23,143.827.048.593.775
672536,1,3,80,2,,,,2,,2,,2,,.,,,2,1,23,138.797.149.596.483
672540,1,2,80,1,1,2,,2,,1,35000,,,,9,2,2,1,23,166.582.294.215.816
672541,1,1,80,1,1,6,,2,,2,,,,,1,2,2,1,23,164.434.575.171.665
672543,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,23,166.582.294.215.816
672595,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,27,179.829.833.166.231
672596,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,27,241.358.378.150.385
672597,1,1,80,2,,,,2,,2,,2,,.,,,2,1,27,845.533.060.588.846
672599,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,27,191.881.325.282.735
672601,1,2,80,2,,,,2,,2,,2,,.,,,2,1,27,845.533.060.588.846
672601,1,3,80,2,,,,2,,2,,2,,.,,,2,1,27,845.533.060.588.846
672769,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,808.847.161.086.733
672795,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,11.006.997.209.066
672795,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,11.006.997.209.066
672796,1,1,80,2,,,,2,,2,,1,5,,4,,2,1,41,179.897.866.860.937
672796,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,179.897.866.860.937
672797,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,14.786.519.140.381
672798,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,156.548.826.565.372
672798,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,156.548.826.565.372
672798,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,156.548.826.565.372
672798,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,156.548.826.565.372
672798,1,9,80,1,4,3,,2,,2,,,,,8,2,2,1,41,156.548.826.565.372
672798,1,10,80,1,4,2,,2,,2,,,,,8,2,2,1,41,156.548.826.565.372
672799,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,149.052.638.180.086
672799,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,149.052.638.180.086
672799,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,149.052.638.180.086
672802,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,164.562.410.319.731
672802,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,164.562.410.319.731
672803,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,133.711.598.593.669
672803,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,133.711.598.593.669
672803,1,8,80,2,,,,2,,2,,2,,.,,,2,1,41,133.711.598.593.669
672804,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,189.831.895.100.317
672805,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,15.803.456.864.387
672805,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,15.803.456.864.387
672806,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,183.296.969.725.298
672806,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,183.296.969.725.298
672806,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,183.296.969.725.298
672807,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,164.264.825.784.688
672808,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,137.486.235.026.404
672808,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,137.486.235.026.404
672809,1,3,80,1,1,2,,2,,2,,,,,9,2,2,1,41,141.454.670.018.246
672809,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,141.454.670.018.246
672810,1,3,80,1,9,1,,2,,2,,,,,2,2,2,1,41,168.748.113.141.121
672811,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,150.867.191.334.444
672811,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,150.867.191.334.444
672813,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,164.890.074.311.778
672813,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,164.890.074.311.778
672813,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,164.890.074.311.778
672813,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,164.890.074.311.778
672814,1,2,80,2,,,,3,,2,,2,,.,,,2,1,41,167.543.051.496.089
672814,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,167.543.051.496.089
672814,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,167.543.051.496.089
672816,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,124.196.032.042.291
672816,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,124.196.032.042.291
672816,2,2,80,2,,,,2,,2,,2,,.,,,2,1,41,124.196.032.042.291
672816,2,3,80,2,,,,2,,2,,2,,.,,,2,1,41,124.196.032.042.291
672817,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,41,169.219.899.555.995
672824,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,120.107.177.304.338
672824,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,120.107.177.304.338
672825,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,154.439.437.856.659
672825,2,2,80,2,,,,2,,2,,2,,.,,,2,1,41,154.439.437.856.659
672826,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,134.803.571.436.743
672861,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,170.137.007.136.182
672862,1,4,80,1,1,8,ESTA CUIDANDO SU HIJO RECIEN NACIDO,2,,2,,,,,9,2,2,1,41,123.229.934.679.775
672863,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,139.846.773.297.201
672863,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,139.846.773.297.201
672864,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,170.137.007.136.182
672864,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,41,170.137.007.136.182
672864,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,170.137.007.136.182
672865,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,149.866.016.187.326
672866,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,15.429.957.100.449
672868,1,2,80,1,4,2,,2,,2,,,,,8,2,2,1,41,199.057.421.989.217
672868,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,199.057.421.989.217
672869,1,2,80,1,1,2,,2,,1,100000,,,,9,2,2,1,41,159.660.177.574.538
672872,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,160.073.056.217.329
672875,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,171.942.874.566.686
672875,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,171.942.874.566.686
672876,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,41,144.359.356.416.274
672876,1,5,80,1,2,7,,2,,2,,,,,9,2,2,1,41,144.359.356.416.274
672877,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,140.475.106.715.032
672877,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,140.475.106.715.032
672877,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,140.475.106.715.032
672881,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,141.338.496.811.762
672881,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,141.338.496.811.762
672882,1,2,80,1,1,7,,2,,2,,,1,,1,1,2,1,41,153.685.081.393.638
672882,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,153.685.081.393.638
672883,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,141.338.496.811.762
672886,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,41,166.625.943.915.902
672887,1,2,80,1,2,5,,2,,2,,,,,7,2,2,1,41,129.668.598.968.257
672887,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,129.668.598.968.257
672888,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,164.666.139.892.677
672888,1,3,80,1,1,8,POR EMBARAZO,2,,2,,,,,9,2,2,1,41,164.666.139.892.677
672888,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,164.666.139.892.677
672888,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,164.666.139.892.677
672927,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,149.726.149.335.157
672927,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,149.726.149.335.157
672928,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,158.429.484.963.108
672929,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,113.295.906.440.395
672930,1,4,80,1,1,1,,2,,2,,,,,2,2,2,1,41,151.730.111.722.662
672930,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,151.730.111.722.662
672930,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,151.730.111.722.662
672931,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,122.784.650.846.915
672932,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,172.447.533.588.192
672932,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,172.447.533.588.192
672932,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,172.447.533.588.192
672932,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,172.447.533.588.192
672933,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,120.107.177.304.338
672933,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,41,120.107.177.304.338
672936,1,5,80,1,4,3,,2,,2,,,,,4,2,2,1,41,137.118.932.241.002
672937,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,138.874.463.851.142
672937,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,138.874.463.851.142
672937,1,4,80,2,,,,2,,2,,1,1,,2,,2,1,41,138.874.463.851.142
672937,1,5,80,1,2,1,,2,,2,,,,,2,2,2,1,41,138.874.463.851.142
672939,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,157.066.221.934.445
672940,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,162.667.011.857.422
672941,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,169.995.826.871.404
672943,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,145.334.367.238.698
672943,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,145.334.367.238.698
672943,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,145.334.367.238.698
672944,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,156.220.015.489.512
672945,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,125.933.601.328.877
672945,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,125.933.601.328.877
672945,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,125.933.601.328.877
672945,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,125.933.601.328.877
672948,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,133.293.885.598.628
672948,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,133.293.885.598.628
672948,1,5,80,1,2,2,,2,,2,,,,,9,2,2,1,41,133.293.885.598.628
672948,1,8,80,2,,,,2,,2,,2,,.,,,2,1,41,133.293.885.598.628
672949,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,148.887.725.305.204
672949,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,148.887.725.305.204
672949,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,148.887.725.305.204
672950,1,1,80,1,1,2,,2,,2,,,,,9,2,2,1,41,109.341.808.734.164
672950,1,2,80,1,2,7,,2,,2,,,,,6,2,2,1,41,109.341.808.734.164
672950,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,109.341.808.734.164
672951,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,139.098.398.270.243
672951,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,139.098.398.270.243
672952,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,156.194.969.466.799
672952,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,156.194.969.466.799
672990,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,124.985.466.289.915
672990,1,7,80,2,,,,2,,2,,2,,.,,,2,1,41,124.985.466.289.915
672994,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,182.605.496.246.672
672995,1,2,80,1,1,8,MOTIVO DE CAMBIO DE CIUDAD PARA RESIDIR,2,,2,,,,,4,2,2,1,41,158.093.590.188.089
672996,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,219.608.696.306.859
672996,1,2,80,1,1,8,ACCIDENTE EN MOTOCICLETA,2,,2,,,,RECUPERACION DESPUES DE UN ACCIENTE,12,2,2,1,41,219.608.696.306.859
672997,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,132.132.631.928.878
672997,1,4,80,1,2,5,,2,,2,,,,,8,2,2,1,41,132.132.631.928.878
672999,1,2,80,1,3,3,,1,2,2,,,,,4,2,2,1,41,114.960.924.724.716
672999,1,3,80,2,,,,2,,2,,1,3,,9,,2,1,41,114.960.924.724.716
673001,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,150.867.191.334.444
673002,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,111.579.657.928.775
673006,1,2,80,1,4,8,MOTIVOS PARA ESTABLECER SU HOGAR,2,,2,,,,,9,2,2,1,41,147.132.193.695.064
673006,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,147.132.193.695.064
673051,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,10.237.379.304.589
673051,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,10.237.379.304.589
673056,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,149.726.149.335.157
673057,1,2,80,1,1,7,,2,,2,,,,,9,2,2,1,41,161.828.587.827.469
673057,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,161.828.587.827.469
673058,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,187.852.429.071.077
673059,1,1,80,2,,,,2,,2,,2,,.,,,2,1,41,147.468.088.470.083
673059,1,3,80,1,1,7,,2,,2,,,,,3,2,2,1,41,147.468.088.470.083
673062,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,41,158.093.590.188.089
673063,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,41,17.523.698.119.395
673063,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,17.523.698.119.395
673063,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,17.523.698.119.395
673065,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,150.172.152.862.498
673068,2,1,80,2,,,,2,,2,,2,,.,,,2,1,41,191.141.483.539.745
673071,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,113.559.123.958.015
673073,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,141.338.496.811.762
673196,1,2,80,2,,,,2,,2,,2,,.,,,2,1,44,261.949.197.984.658
673197,1,3,80,2,,,,2,,2,,2,,.,,,2,1,44,16.775.618.718.624
673197,1,4,80,2,,,,2,,2,,2,,.,,,2,1,44,16.775.618.718.624
673198,1,3,80,2,,,,2,,2,,2,,.,,,2,1,44,257.378.397.464.806
673198,1,4,80,2,,,,2,,2,,2,,.,,,2,1,44,257.378.397.464.806
673198,1,5,80,2,,,,2,,2,,2,,.,,,2,1,44,257.378.397.464.806
673199,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,44,173.021.751.159.016
673200,1,2,80,2,,,,2,,2,,2,,.,,,2,1,44,278.135.836.315.068
