DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,AREA,fex_c_2011
647875,1,1,80,1,4,2,,3,,2,,,,,11,2,1,1,66,66,199.961.764.006.139
647876,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,252.477.041.133.156
647878,1,1,80,1,4,4,,3,,2,,,,,8,2,1,1,66,66,213.530.807.578.997
647879,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,233.344.498.786.281
647879,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,233.344.498.786.281
647880,1,1,80,1,1,2,,2,,2,,,,,9,2,1,1,66,66,286.416.515.189.178
647882,1,1,80,2,,,,3,,2,,2,,.,,,1,1,66,66,176.010.484.176.825
647882,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,176.010.484.176.825
647883,1,2,80,1,1,6,,2,,2,,,,,1,2,1,1,66,66,237.333.381.884.577
647883,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,237.333.381.884.577
647883,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,237.333.381.884.577
647885,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,212.595.798.287.961
647885,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,212.595.798.287.961
647887,1,2,80,1,1,2,,2,,2,,,,,9,2,1,1,66,66,175.319.699.549.203
647888,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,213.530.807.578.997
647890,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,234.571.087.507.293
647891,1,4,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,170.282.627.733.442
647892,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,222.299.314.317.081
647892,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,222.299.314.317.081
647892,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,222.299.314.317.081
647895,1,1,80,1,4,4,,3,,2,,,4,,8,1,1,1,66,66,213.530.807.578.997
647896,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,18.480.408.463.852
647897,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,234.571.087.507.293
647897,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,234.571.087.507.293
647898,1,2,80,1,2,2,,2,,2,,,,,9,2,1,1,66,66,25.367.264.279.798
647898,1,4,80,1,1,3,,1,1,2,,,,,4,2,1,1,66,66,25.367.264.279.798
647899,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,166.526.099.087.508
647899,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,166.526.099.087.508
647901,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,237.335.282.177.217
647901,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,237.335.282.177.217
647902,1,3,80,1,1,1,,2,,2,,,,,2,2,1,1,66,66,240.721.645.606.955
647903,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,119.521.390.596.019
647904,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,66,66,166.526.099.087.508
647904,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,166.526.099.087.508
647906,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,255.727.341.789.604
647907,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,66,66,194.904.213.524.483
647908,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,227.510.793.096.452
647910,1,1,80,1,2,8,REGRESO A SU PAIS,2,,2,,,,,11,2,1,1,66,66,190.954.642.738.182
647910,1,2,80,1,4,4,,3,,2,,,,,10,2,1,1,66,66,190.954.642.738.182
647911,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,171.021.699.515.646
647912,1,2,80,1,4,7,,2,,2,,,,,9,2,1,1,66,66,170.996.605.792.035
647912,1,4,80,1,1,7,,2,,2,,,,,2,2,1,1,66,66,170.996.605.792.035
647913,1,1,80,1,2,3,,2,,2,,,,,4,2,1,1,66,66,180.308.484.210.382
647913,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,180.308.484.210.382
647914,1,1,80,1,4,2,,2,,2,,,,,11,2,1,1,66,66,173.248.189.799.541
647915,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,238.131.857.900.641
647916,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,18.480.408.463.852
647916,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,18.480.408.463.852
647917,1,1,80,1,1,3,,2,,2,,,,,4,2,1,1,66,66,242.232.257.539.617
647917,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,242.232.257.539.617
647918,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,245.618.172.269.134
647923,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,166.526.099.087.508
647923,1,2,80,1,4,2,,2,,2,,,,,8,2,1,1,66,66,166.526.099.087.508
647925,1,2,80,1,4,5,,2,,2,,,,,4,2,1,1,66,66,224.032.620.367.934
647926,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,257.677.311.096.815
647927,1,2,80,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,1,66,66,221.443.130.536.594
647927,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,221.443.130.536.594
647927,1,7,80,2,,,,2,,2,,1,2,,7,,1,1,66,66,221.443.130.536.594
647927,1,8,80,1,2,2,,2,,2,,,,,9,2,1,1,66,66,221.443.130.536.594
647928,1,2,80,1,4,6,,2,,2,,,,,8,2,1,1,66,66,192.088.973.460.193
647928,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,192.088.973.460.193
647929,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,187.566.379.015.804
647932,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,200.439.027.827.499
647932,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,200.439.027.827.499
647933,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,235.171.963.128.776
647934,1,3,80,1,1,1,,2,,2,,,,,2,2,1,1,66,66,246.927.358.654.976
647934,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,246.927.358.654.976
647936,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,234.770.588.194.515
647937,1,2,80,2,,,,2,,2,,1,4,,9,,1,1,66,66,213.843.917.554.194
647937,1,3,80,1,1,1,,2,,2,,,,,2,2,1,1,66,66,213.843.917.554.194
647937,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,213.843.917.554.194
647938,1,1,80,1,4,5,,2,,2,,,,NO ME DAN LA LICENCIA  PARAESABLECER EL TALLER,12,2,1,1,66,66,213.530.807.578.997
647939,1,1,80,1,9,4,,2,,2,,,,,8,2,1,1,66,66,166.526.099.087.508
647939,1,2,80,1,9,4,,3,,2,,,,,8,2,1,1,66,66,166.526.099.087.508
647940,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,248.981.073.166.671
647940,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,248.981.073.166.671
647940,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,248.981.073.166.671
647945,1,1,80,1,9,2,,2,,2,,,,,9,2,1,1,66,66,156.991.526.550.969
647948,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,219.537.019.939.796
647949,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,215.577.223.605.048
647949,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,215.577.223.605.048
647950,1,1,80,1,4,8,ME SACARON POR LA EDAD,2,,2,,,,,8,2,1,1,66,66,271.181.046.641.819
647951,1,3,80,2,,,,2,,2,,1,1,,3,,1,1,66,66,236.817.004.220.566
647951,1,6,80,2,,,,2,,2,,2,,.,,,1,1,66,66,236.817.004.220.566
647954,1,3,80,1,4,6,,2,,2,,,3,,9,1,1,1,66,66,239.667.563.556.914
647955,1,1,80,1,9,3,,3,,2,,,,,4,2,1,1,66,66,218.941.607.789.344
647956,1,6,80,2,,,,2,,2,,2,,.,,,1,1,66,66,268.929.911.334.534
647957,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,168.234.311.414.751
647958,1,2,80,1,1,7,,2,,2,,,,,2,2,1,1,66,66,245.762.236.703.094
647959,1,1,80,2,,,,3,,2,,2,,.,,,1,1,66,66,18.713.042.323.816
647960,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,283.228.200.854.242
647960,1,6,80,2,,,,2,,2,,2,,.,,,1,1,66,66,283.228.200.854.242
647960,2,1,80,1,1,3,,2,,1,600000,,,ESTA  ACCIDENTADO,12,2,1,1,66,66,283.228.200.854.242
647960,2,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,283.228.200.854.242
647962,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,110.126.449.145.515
647962,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,110.126.449.145.515
647962,1,3,80,1,4,4,,3,,2,,,,,8,2,1,1,66,66,110.126.449.145.515
647963,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,222.299.314.317.081
647968,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,240.779.149.548.175
647968,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,240.779.149.548.175
647968,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,240.779.149.548.175
647969,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,21.108.162.317.691
647969,1,4,80,1,2,6,,2,,2,,,,,9,2,1,1,66,66,21.108.162.317.691
647970,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,189.102.084.672.076
647970,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,189.102.084.672.076
647971,1,3,80,1,4,1,,2,,2,,,,,2,2,1,1,66,66,175.294.605.825.592
647971,1,5,80,1,4,3,,2,,2,,,,,8,2,1,1,66,66,175.294.605.825.592
647972,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,215.041.419.511.658
647973,1,1,80,1,4,3,,3,,2,,,,,4,2,1,1,66,66,170.824.099.121.064
647973,1,2,80,1,3,2,,2,,2,,,,,4,2,1,1,66,66,170.824.099.121.064
647974,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,66,66,237.959.351.229.671
647975,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,215.041.419.511.658
647976,1,1,80,1,2,4,,3,,2,,,,,8,2,1,1,66,66,177.743.790.227.679
647977,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,216.345.209.843.727
647977,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,216.345.209.843.727
647977,1,5,80,2,,,,2,,2,,2,,.,,,1,1,66,66,216.345.209.843.727
647978,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,250.206.030.696.272
647980,1,2,80,2,,,,2,,2,,1,1,,2,,1,1,66,66,324.360.985.858.405
647981,1,2,80,1,2,3,,1,1,2,,,,,4,2,1,1,66,66,284.710.013.732
647982,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,182.041.790.261.235
647983,1,1,80,1,1,6,,1,1,2,,,1,,4,1,1,1,66,66,217.828.807.612.553
647983,1,2,80,1,1,6,,2,,2,,,,NO TIENE NECESIDAD DE TRABAJAR,12,2,1,1,66,66,217.828.807.612.553
647984,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,66,66,208.319.328.799.625
647984,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,208.319.328.799.625
647985,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,236.306.293.850.787
647987,1,2,80,1,3,2,,2,,2,,,,,2,2,1,1,66,66,21.523.901.990.624
647988,1,1,80,2,,,,2,,2,,2,,.,,,1,1,66,66,177.546.189.833.097
647989,1,1,80,1,4,2,,3,,2,,,,,9,2,1,1,66,66,180.308.484.210.382
647989,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,180.308.484.210.382
647989,1,3,80,2,,,,3,,2,,2,,.,,,1,1,66,66,180.308.484.210.382
647990,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,225.088.602.710.616
647990,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,225.088.602.710.616
647991,1,3,80,1,4,8,EDAD,2,,2,,,1,,8,1,1,1,66,66,187.593.373.032.055
647991,1,4,80,2,,,,2,,2,,2,,.,,,1,1,66,66,187.593.373.032.055
647992,1,3,80,2,,,,2,,2,,2,,.,,,1,1,66,66,236.306.293.850.787
647994,1,1,80,1,1,5,,2,,1,600000,,,,5,2,1,1,66,66,213.505.713.855.386
647994,1,2,80,2,,,,2,,2,,2,,.,,,1,1,66,66,213.505.713.855.386
647995,1,2,80,1,1,6,,2,,2,,,,,9,2,1,1,66,66,249.177.042.369.842
647997,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,510.361.102.572.436
647997,2,2,80,1,3,8,POR CAMBIO DE DOMICILIO,2,,2,,,,,2,2,1,1,68,68,510.361.102.572.436
647997,2,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,510.361.102.572.436
647999,1,2,80,1,3,2,,2,,2,,,,,9,2,1,1,68,68,596.775.306.769.878
648000,1,4,80,1,2,0,,2,,2,,,,,6,2,1,1,68,68,622.899.971.111.129
648001,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,272.738.630.020.488
648006,1,2,80,1,1,7,,2,,2,,,,QUIERE TRABAJAR COMO INDEPENDIENTE,12,2,1,1,68,68,611.729.765.280.812
648006,1,5,80,1,1,5,,2,,2,,,,,9,2,1,1,68,68,611.729.765.280.812
648007,1,4,80,1,2,1,,2,,2,,,,,2,2,1,1,68,68,496.362.511.030.079
648008,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,303.224.551.159.456
648009,1,2,80,1,1,8,DOCUMENTOS VENCIDOS,2,,2,,,,NO TIENE DINERO PARA ACTUALIZAR LOS PAPELES,12,2,1,1,68,68,231.952.292.806.172
648009,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,231.952.292.806.172
648013,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.818.125.551.504
648015,3,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,247.672.437.143.677
648017,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,307.188.226.565.821
648017,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,307.188.226.565.821
648018,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,235.283.830.553.005
648018,2,1,80,2,,,,1,1,2,,2,,.,,,1,1,68,68,235.283.830.553.005
648018,2,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,235.283.830.553.005
648019,1,1,80,1,3,8,PARA DESCANZAR,3,,2,,,,,11,2,1,1,68,68,485.794.274.449.271
648019,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,485.794.274.449.271
648020,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,379.828.315.451.721
648020,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,379.828.315.451.721
648022,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,68,68,288.043.764.107.906
648023,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,277.790.394.548.934
648025,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.818.125.551.504
648025,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.818.125.551.504
648025,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.818.125.551.504
648026,1,4,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,341.256.510.657.459
648027,1,2,80,1,1,2,,2,,2,,,,,9,2,1,1,68,68,237.848.828.024.693
648027,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,237.848.828.024.693
648028,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,424.829.342.828.343
648028,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,424.829.342.828.343
648029,1,2,80,2,,,,2,,2,,1,4,QUIEBRA,12,,1,1,68,68,455.921.058.291.385
648029,1,8,80,2,,,,2,,2,,2,,.,,,1,1,68,68,455.921.058.291.385
648030,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,58.937.536.891.997
648030,1,3,80,2,,,,2,,2,,1,1,,2,,1,1,68,68,58.937.536.891.997
648031,1,3,80,2,,,,3,,2,,2,,.,,,1,1,68,68,523.490.827.413.845
648032,1,2,80,1,4,2,,2,,2,,,,,4,2,1,1,68,68,371.071.974.644.465
648036,1,1,80,2,,,,2,,2,,2,,.,,,1,1,68,68,40.332.144.515.931
648037,1,6,80,1,4,3,,2,,2,,,,,4,2,1,1,68,68,264.984.136.758.564
648039,1,1,80,1,1,3,,2,,2,,,,,4,2,1,1,68,68,335.305.390.543.597
648039,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,335.305.390.543.597
648040,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,152.154.236.588.308
648040,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,152.154.236.588.308
648040,2,2,80,2,,,,2,,2,,1,2,,2,,1,1,68,68,152.154.236.588.308
648041,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,171.908.881.616.145
648042,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,26.674.710.096.867
648043,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,68,68,341.407.598.846.749
648043,1,8,80,2,,,,2,,2,,2,,.,,,1,1,68,68,341.407.598.846.749
648045,1,4,80,2,,,,2,,2,,1,2,,2,,1,1,68,68,385.567.006.565.543
648046,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,277.799.607.842.069
648046,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,277.799.607.842.069
648047,1,1,80,2,,,,2,,2,,2,,.,,,1,1,68,68,305.668.912.981.857
648048,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,311.298.190.607.676
648050,1,1,80,2,,,,2,,2,,2,,.,,,1,1,68,68,309.318.472.445.976
648052,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,68,68,380.643.185.744.823
648053,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,215.931.785.000.195
648053,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,215.931.785.000.195
648054,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.268.572.579.921
648054,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.268.572.579.921
648054,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,24.268.572.579.921
648055,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,277.069.001.931.132
648055,2,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,277.069.001.931.132
648056,1,4,80,2,,,,2,,2,,1,1,,8,,1,1,68,68,63.791.619.939.621
648058,1,4,80,1,4,2,,2,,2,,,,,4,2,1,1,68,68,273.240.456.041.746
648059,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,28.670.862.918.326
648062,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,673.377.397.025.088
648062,1,6,80,1,2,2,,2,,2,,,,,9,2,1,1,68,68,673.377.397.025.088
648062,1,8,80,1,1,2,,2,,2,,,,,9,2,1,1,68,68,673.377.397.025.088
648064,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,270.662.521.813.324
648065,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,250.942.045.082.392
648066,1,2,80,1,3,2,,2,,2,,,,,9,2,1,1,68,68,257.697.881.720.057
648067,1,3,80,1,3,7,,2,,2,,,1,,2,1,1,1,68,68,138.534.500.965.566
648067,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,138.534.500.965.566
648067,2,2,80,1,1,1,,2,,1,240000,,,,2,2,1,1,68,68,138.534.500.965.566
648067,3,1,80,1,1,7,,2,,2,,,,,2,2,1,1,68,68,138.534.500.965.566
648068,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,282.208.794.737.505
648068,1,8,80,2,,,,2,,2,,2,,.,,,1,1,68,68,282.208.794.737.505
648068,1,13,80,1,1,1,,2,,1,700000,,,,2,2,1,1,68,68,282.208.794.737.505
648069,1,1,80,1,1,4,,3,,2,,,,,10,2,1,1,68,68,296.866.665.008.459
648071,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,290.520.894.649.875
648075,3,2,80,1,1,2,,2,,2,,,,,9,2,1,1,68,68,286.015.828.945.043
648076,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,26.243.821.394.514
648077,1,2,80,1,1,1,,2,,2,,,,,2,2,1,1,68,68,245.540.924.034.089
648077,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,245.540.924.034.089
648079,2,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,264.697.177.491.235
648080,1,3,80,1,4,3,,2,,2,,,,,4,2,1,1,68,68,333.966.511.003.742
648081,1,2,80,1,1,2,,2,,2,,,,,9,2,1,1,68,68,328.226.418.723.433
648083,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,185.383.466.608.699
648083,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,185.383.466.608.699
648084,1,1,80,1,4,6,,2,,2,,,,,9,2,1,1,68,68,294.687.684.459.985
648084,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,294.687.684.459.985
648085,1,2,80,1,2,2,,2,,2,,,1,,9,1,1,1,68,68,294.750.081.712.513
648085,2,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,294.750.081.712.513
648085,2,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,294.750.081.712.513
648089,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,68,68,570.565.949.081.106
648090,1,1,80,1,4,6,,3,,2,,,,,9,2,1,1,68,68,28.216.725.483.195
648090,1,2,80,1,4,4,,3,,2,,,,,10,2,1,1,68,68,28.216.725.483.195
648090,1,3,80,1,4,2,,2,,2,,,1,,9,1,1,1,68,68,28.216.725.483.195
648090,1,7,80,2,,,,2,,2,,2,,.,,,1,1,68,68,28.216.725.483.195
648093,1,1,80,1,3,2,,2,,2,,,,,9,2,1,1,68,68,138.534.500.965.566
648093,1,2,80,1,1,5,,2,,2,,,,,9,2,1,1,68,68,138.534.500.965.566
648093,1,9,80,1,2,6,,2,,2,,,2,MALOS TRATOS,12,1,1,1,68,68,138.534.500.965.566
648093,1,11,80,2,,,,2,,2,,2,,.,,,1,1,68,68,138.534.500.965.566
648093,1,12,80,2,,,,2,,2,,2,,.,,,1,1,68,68,138.534.500.965.566
648093,1,13,80,1,1,2,,2,,2,,,,,9,2,1,1,68,68,138.534.500.965.566
648094,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,236.789.190.580.689
648094,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,236.789.190.580.689
648094,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,236.789.190.580.689
648094,1,7,80,1,4,2,,2,,2,,,,,9,2,1,1,68,68,236.789.190.580.689
648096,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,290.684.095.588.856
648096,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,290.684.095.588.856
648097,1,2,80,2,,,,2,,2,,1,1,ENCONTRO  TRABAJO,12,,1,1,68,68,270.975.080.644.611
648098,1,1,80,2,,,,3,,2,,2,,.,,,1,1,68,68,289.475.567.219.237
648098,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,289.475.567.219.237
648098,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,289.475.567.219.237
648099,1,2,80,1,3,8,SE  VINCULO   CON  BIENESTAR   FAMILIAR,2,,1,750000,,,,9,2,1,1,68,68,232.353.298.308.864
648103,1,3,80,2,,,,2,,2,,1,1,POR  SER  MENOR  DE  EDAD,12,,1,1,68,68,555.151.055.590.011
648103,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,555.151.055.590.011
648103,1,5,80,2,,,,2,,2,,2,,.,,,1,1,68,68,555.151.055.590.011
648104,2,3,80,2,,,,2,,2,,1,1,,2,,1,1,68,68,646.423.913.276.165
648105,1,2,80,1,1,1,,2,,1,150000,,,,2,2,1,1,68,68,30.768.026.675.329
648106,1,1,80,1,3,3,,1,2,2,,,,,4,2,1,1,68,68,408.179.172.108.912
648107,1,3,80,1,1,8,SOLO TRABAJA CUANDO LA LLAMAN,2,,1,100000,,,SOLO TRABAJA CUANDO LA LLAMAN,12,2,1,1,68,68,381.323.394.876.338
648107,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,381.323.394.876.338
648110,1,2,80,2,,,,2,,2,,2,,.,,,1,1,68,68,215.931.785.000.195
648110,1,3,80,2,,,,2,,2,,2,,.,,,1,1,68,68,215.931.785.000.195
648110,1,4,80,2,,,,2,,2,,2,,.,,,1,1,68,68,215.931.785.000.195
648112,1,4,80,1,1,1,,2,,2,,,,,2,2,1,1,68,68,306.314.666.727.032
648112,2,1,80,1,4,4,,3,,2,,,,,10,2,1,1,68,68,306.314.666.727.032
648112,2,2,80,1,4,8,LIQUIDACION  DE  LA  EMPRESA,2,,2,,,1,,1,1,1,1,68,68,306.314.666.727.032
648112,2,4,80,2,,,,2,,2,,1,1,,2,,1,1,68,68,306.314.666.727.032
648113,1,1,80,2,,,,2,,2,,2,,.,,,1,1,68,68,317.993.690.928.711
648114,1,2,80,2,,,,2,,2,,2,,.,,,1,1,70,70,833.418.609.655.087
648114,1,3,80,2,,,,2,,2,,2,,.,,,1,1,70,70,833.418.609.655.087
648115,1,2,80,1,3,3,,2,,2,,,,,4,2,1,1,70,70,819.014.380.934.614
648115,1,3,80,2,,,,2,,2,,2,,.,,,1,1,70,70,819.014.380.934.614
648116,1,2,80,1,1,5,,2,,2,,,,,9,2,1,1,70,70,539.060.689.748.084
648116,1,6,80,1,3,2,,2,,2,,,,,9,2,1,1,70,70,539.060.689.748.084
648117,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,70,70,991.438.818.213.325
648119,1,1,80,1,4,4,,3,,2,,,,,10,2,1,1,70,70,850.224.467.945.929
648119,1,2,80,1,4,2,,2,,2,,,,,9,2,1,1,70,70,850.224.467.945.929
648120,1,1,80,1,4,2,,2,,2,,,,,9,2,1,1,70,70,855.845.734.366.401
648121,1,2,80,1,4,3,,2,,2,,,,,4,2,1,1,70,70,793.129.422.619.825
648121,1,4,80,1,1,7,,2,,2,,,,,2,2,1,1,70,70,793.129.422.619.825
648122,1,3,80,1,3,7,,2,,2,,,1,,2,1,1,1,70,70,791.130.560.216.017
648123,1,1,80,1,4,3,,2,,2,,,,,4,2,1,1,70,70,52.794.013.249.412
648123,1,5,80,1,2,7,,2,,2,,,1,,1,1,1,1,70,70,52.794.013.249.412
648124,1,2,80,1,1,2,,2,,1,150000,,,,9,2,1,1,70,70,583.000.724.383.725
648125,1,2,80,1,3,5,,2,,2,,,,,9,2,1,1,70,70,907.989.173.826.036
648125,1,3,80,1,1,1,,2,,2,,,,,2,2,1,1,70,70,907.989.173.826.036
648126,1,1,80,2,,,,2,,2,,1,2,,8,,1,1,70,70,681.630.099.535.926
648126,1,4,80,2,,,,2,,2,,2,,.,,,1,1,70,70,681.630.099.535.926
648126,1,5,80,2,,,,2,,2,,2,,.,,,1,1,70,70,681.630.099.535.926
