DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4974312;1;4;1;10;3;1;8;2013;5;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;47;541,430243275593
4974312;1;5;1;10;3;1;7;2016;3;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;541,430243275593
4974312;1;6;1;10;3;1;7;2016;3;4; ;2; ;1;3; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;541,430243275593
4974313;1;1;1;10;1;2;10;1966;52;1;5;3; ;3; ; ; ;1; ; ;1;2;99373;2;1;2; ;3;3; ; ;2;3;07;47;461,089124997204
4974313;1;2;1;10;2;1;5;1990;29;3;6;3; ;1;1; ; ;1; ; ;1;1;33124;2;1;2; ;4;8; ; ;2;8;07;47;461,089124997204
4974313;1;3;1;10;3;2;4;1994;25;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;461,089124997204
4974313;1;4;1;10;1;2;5;2003;16;3;6;3; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;2;9;07;47;461,089124997204
4974313;1;5;1;10;5;2;12;1987;31;3;2;3; ;1;1;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;461,089124997204
4974313;1;6;1;10;6;1;1;1985;34;5;2;2; ;2; ;1;5;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;07;47;461,089124997204
4974313;1;7;1;10;5;2;1;2012;7;4; ;1;6;1;5; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;47;461,089124997204
4974313;1;8;1;10;5;1;11;2015;3;4; ;1;6;1;5; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;47;461,089124997204
4974314;1;1;1;10;1;1;8;1968;50;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;07;47;680,024033396703
4974314;1;2;1;10;2;2;5;1971;48;2;2;1;4;3; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;47;680,024033396703
4974314;1;3;1;10;1;2;1;2011;8;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;3;3; ; ;2;3;07;47;680,024033396703
4974314;1;4;1;10;4;1;10;1940;78;5;5;3; ;3; ; ; ;1; ; ;1;2;99373;2;1;2; ;3;5; ; ;2;5;07;47;680,024033396703
4974315;1;1;1;10;1;1;11;1966;52;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;678,293727906861
4974315;1;2;1;10;2;2;12;1967;51;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;47;678,293727906861
4974315;1;3;1;10;3;1;5;1985;34;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;47;678,293727906861
4974315;1;4;1;10;4;1;10;1999;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;678,293727906861
4974316;1;1;1;10;1;1;11;1960;58;1;3;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;07;47;605,413195579447
4974316;1;2;1;10;2;2;2;1961;58;2;3;3; ;2; ;1;1;2;1;6; ; ; ;2;1;2; ;4;7; ; ;2;7;07;47;605,413195579447
4974316;1;3;1;10;3;1;1;1994;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;47;605,413195579447
4974316;1;4;1;10;4;1;9;1995;23;3;6;1;1;1;2; ; ;1; ; ;1;1;32000;2;1;2; ;5;11;2; ;2;11;07;47;605,413195579447
4974317;1;1;1;10;1;2;12;1982;36;1;2;2; ;2; ;1;2;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;07;47;607,923849052653
4974317;1;2;1;10;2;1;8;1976;42;2;2;2; ;2; ;1;1;1; ; ;1;1;33124;2;1;2; ;5;10;1; ;2;10;07;47;607,923849052653
4974317;1;3;1;10;3;1;9;1998;20;3;6;1;2;1;1; ; ;1; ; ;1;4; ;2;1;1;1;6;0;2;2;2;11;07;47;607,923849052653
4974317;1;4;1;10;1;2;1;2002;17;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;07;47;607,923849052653
4974317;1;5;1;10;1;2;12;2005;13;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;07;47;607,923849052653
4974318;1;1;1;10;1;1;8;1956;62;1;3;3; ;3; ;1;2;1; ; ;1;1;34400;2;2;2; ;3;1; ; ;2;1;07;47;540,569335458643
4974318;1;2;1;10;2;2;12;1958;60;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;07;47;540,569335458643
4974318;1;3;1;10;3;1;8;2000;18;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;07;47;540,569335458643
4974318;1;4;1;10;4;2;1;2002;17;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;07;47;540,569335458643
4974319;1;1;1;10;1;1;6;1971;48;1;2;2; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;07;47;492,404811938636
4974319;1;2;1;10;2;2;5;1969;50;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;492,404811938636
4974319;1;3;1;10;2;2;11;2003;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;2;9;07;47;492,404811938636
4974319;1;4;1;10;2;2;2;2005;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;0; ; ;2;5;07;47;492,404811938636
4974320;1;1;1;10;1;1;7;1941;78;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1293,98997462975
4974320;1;2;1;10;2;2;9;1972;46;3;2;1;1;3; ;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1293,98997462975
4974320;1;3;1;10;3;1;3;1976;43;5;2;3; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;4;9; ; ;2;9;07;47;1293,98997462975
4974320;1;4;1;10;2;2;9;2009;9;4; ;1;3;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;47;1293,98997462975
4974320;1;5;1;10;5;2;5;1999;20;4;4;1;3;1;2; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;1293,98997462975
4974320;1;6;1;10;5;2;4;2019;0;5; ;2; ;1;5; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;47;1293,98997462975
4974320;1;7;1;10;2;1;12;2014;4;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;2;1;2;2;0; ; ;2;0;07;47;1293,98997462975
4974320;1;8;1;10;8;2;5;1957;62;9;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1293,98997462975
4974320;1;9;1;10;9;1;7;1996;23;9;6;2; ;1;8; ; ;1; ; ;3; ; ;2;1;1;2;5;10;1; ;2;10;07;47;1293,98997462975
4974321;1;1;1;10;1;1;9;1963;55;1;2;3; ;3; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;4; ; ;2;4;07;47;555,02142900181
4974321;1;2;1;10;2;2;3;1966;53;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;47;555,02142900181
4974321;1;3;1;10;3;1;9;1983;35;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;6;1;2;2;2;12;07;47;555,02142900181
4974321;1;4;1;10;5;1;10;1990;28;3;2;1;1;1;2;1;5;2;1;18; ; ; ;2;1;2; ;5;11;2; ;2;11;07;47;555,02142900181
4974321;1;5;1;10;5;2;4;1995;24;5;2;2; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;555,02142900181
4974321;1;6;1;10;5;1;12;2015;3;4; ;1;4;1;5; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;555,02142900181
4974322;1;1;1;10;1;2;3;1969;50;1;2;1;3;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;409,305730222175
4974322;1;2;1;10;2;1;10;1948;70;2;2;3; ;3; ;1;1;1; ; ;1;2;162000;2;1;2; ;6;2;3; ;2;13;07;47;409,305730222175
4974322;1;3;1;10;1;1;8;1936;82;5;5;3; ;3; ; ; ;1; ; ;1;2;99373;2;1;2; ;3;5; ; ;2;5;07;47;409,305730222175
4974323;1;1;1;10;1;1;5;1952;67;1;2;3; ;3; ;1;2;1; ; ;1;2;132497;2;1;2; ;3;5; ; ;2;5;07;47;605,413195579447
4974323;1;2;1;10;2;2;10;1963;55;2;2;2; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;07;47;605,413195579447
4974323;1;3;1;10;3;1;8;1990;28;3;6;3; ;1;2; ; ;1; ; ;1;1;33124;2;1;2; ;6;2;3; ;2;13;07;47;605,413195579447
4974323;1;4;1;10;2;1;4;2006;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;07;47;605,413195579447
4974324;1;1;1;10;1;1;11;1959;59;1;2;3; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;07;47;1470,8266957264
4974324;1;2;1;10;2;2;7;1952;67;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;47;1470,8266957264
4974324;1;3;1;10;3;1;1;1977;42;3;2;1;1;1;2;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;47;1470,8266957264
4974324;1;4;1;10;4;2;8;1994;24;5;2;3; ;3; ;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1470,8266957264
4974324;1;5;1;10;3;1;4;2006;13;4;6;1;3;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;47;1470,8266957264
4974324;1;6;1;10;4;1;4;2018;1;4; ;1;3;1;4; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;47;1470,8266957264
4974324;1;7;1;10;8;1;7;1980;39;3;2;1;1;1;2;1;8;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;2;11;07;47;1470,8266957264
4974324;1;8;1;10;8;2;3;1983;36;5;2;2; ;2; ;1;7;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;07;47;1470,8266957264
4974324;1;9;1;10;8;1;3;2010;9;4; ;1;7;1;8; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;07;47;1470,8266957264
4974324;1;10;1;10;8;2;4;2011;8;4; ;1;7;1;8; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;2;1;07;47;1470,8266957264
4974324;1;11;1;10;11;1;3;1989;30;3;4;1;1;1;2; ; ;1; ; ;1;1;33600;2;1;2; ;5;10;1; ;2;10;07;47;1470,8266957264
4974324;1;12;1;10;11;1;2;2012;7;4; ;1;11;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;07;47;1470,8266957264
4974325;1;1;1;10;1;1;12;1953;65;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;579,388752015975
4974334;1;1;1;10;2;1;9;1964;54;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;492,404811938636
4974334;1;2;1;10;2;2;6;1970;49;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;492,404811938636
4974334;1;3;1;10;2;2;11;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;3;3; ; ;2;3;07;47;492,404811938636
4974334;1;4;1;10;2;2;7;2003;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;47;492,404811938636
4974335;1;1;1;10;1;1;8;1977;41;1;2;2; ;3; ;1;2;1; ; ;1;1;32000;2;1;2; ;3;3; ; ;2;3;07;47;618,97588651946
4974335;1;2;1;10;2;2;9;1977;41;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;07;47;618,97588651946
4974335;1;3;1;10;1;1;6;2003;16;3;6;1;1;2; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;07;47;618,97588651946
4974336;1;1;1;10;1;2;8;1975;43;1;1;3; ;2; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;3; ; ;2;3;07;47;728,968904900073
4974336;1;2;1;10;2;1;2;1977;42;2;1;2; ;3; ;1;1;1; ; ;1;1;33124;2;1;2; ;3;5; ; ;2;5;07;47;728,968904900073
4974336;1;3;1;10;3;1;12;1994;24;3;2;2; ;1;1;2; ;1; ; ;1;1;33124;2;1;2; ;4;8; ; ;2;8;07;47;728,968904900073
4974336;1;4;1;10;4;1;5;2001;18;3;1;2; ;1;1;1;5;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;728,968904900073
4974336;1;5;1;10;5;2;4;2001;18;5;1;2; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;47;728,968904900073
4974337;1;1;1;10;1;1;12;1947;71;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;409,305730222175
4974337;1;2;1;10;2;2;7;1980;39;3;4;1;1;3; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;409,305730222175
4974337;1;3;1;10;2;2;7;2002;17;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;2;11;07;47;409,305730222175
4974337;1;4;1;10;2;1;11;2004;14;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;07;47;409,305730222175
4974337;1;5;1;10;2;2;10;2005;13;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;07;47;409,305730222175
4974338;1;1;1;10;1;1;7;1975;44;1;2;2; ;3; ;1;2;1; ; ;1;1;33124;2;1;2; ;3;2; ; ;2;2;07;47;613,449867786056
4974338;1;2;1;10;2;2;4;1979;40;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;613,449867786056
4974338;1;3;1;10;3;2;8;1998;20;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;07;47;613,449867786056
4974338;1;4;1;10;1;1;12;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;47;613,449867786056
4974339;1;1;1;10;1;2;11;1956;62;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;768,207063829502
4974339;1;2;1;10;2;1;1;1939;80;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;768,207063829502
4974339;1;3;1;10;3;2;6;1991;28;9;2;3; ;2; ;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;768,207063829502
4974339;1;4;1;10;4;1;6;1979;40;9;2;2; ;2; ;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;768,207063829502
4974339;1;5;1;10;1;2;9;2010;8;9; ;1;4;1;3; ; ;1; ; ;3; ; ;2;1;1;2;3;2; ; ;2;2;07;47;768,207063829502
4974339;1;6;1;10;1;1;11;2013;5;9; ;1;4;1;3; ; ;1; ; ;3; ; ;2;2;1;2;2;0; ; ;2;0;07;47;768,207063829502
4974340;1;1;1;10;1;2;7;1966;53;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;409,305730222175
4974340;1;2;1;10;2;1;3;1964;55;2;2;3; ;2; ;1;1;2;1;36; ; ; ;2;1;2; ;5;11;2; ;2;11;07;47;409,305730222175
4974340;1;3;1;10;4;1;8;2003;15;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;47;409,305730222175
4974340;1;4;1;10;4;2;11;1985;33;3;2;3; ;1;1;1;5;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;07;47;409,305730222175
4974340;1;5;1;10;5;1;6;1980;39;5;2;3; ;2; ;1;4;1; ; ;1;1;33124;2;1;2; ;5;11;2; ;2;11;07;47;409,305730222175
4974340;1;6;1;10;4;2;7;2002;17;4;6;2; ;1;4; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;07;47;409,305730222175
4974340;1;7;1;10;4;2;2;2004;15;4;6;2; ;1;4; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;07;47;409,305730222175
4974340;1;8;1;10;4;1;7;2007;12;4;6;2; ;1;4; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;47;409,305730222175
4974341;1;1;1;10;1;1;5;1927;92;1;5;3; ;3; ; ; ;1; ; ;1;2;99373;2;1;2; ;3;1; ; ;2;1;07;47;409,305730222175
4974341;1;2;1;10;2;2;11;1976;42;3;4;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;47;409,305730222175
4974341;1;3;1;10;2;2;6;2004;15;4;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;47;409,305730222175
4974342;1;1;1;10;1;1;6;1958;61;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;47;409,305730222175
4974342;1;2;1;10;2;2;1;1969;50;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;409,305730222175
4974343;1;1;1;10;1;1;5;1945;74;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;47;409,305730222175
4974343;1;2;1;10;2;2;12;1949;69;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;47;409,305730222175
4974343;1;3;1;10;3;1;8;1969;49;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;47;409,305730222175
4974343;1;4;1;10;4;2;9;1989;29;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;47;409,305730222175
4974343;1;5;1;10;4;1;8;2018;0;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;47;409,305730222175
4974344;1;1;1;10;1;1;8;1977;41;1;2;2; ;2; ;1;2;2;1;6; ; ; ;2;1;2; ;6;1;2;2;2;12;07;47;607,923849052653
4974344;1;2;1;10;2;2;2;1986;33;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;607,923849052653
4974344;1;3;1;10;2;2;12;2003;15;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;07;47;607,923849052653
4974344;1;4;1;10;2;2;9;2006;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;47;607,923849052653
4974344;1;5;1;10;2;1;5;2008;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;47;607,923849052653
4974345;1;1;1;10;1;1;1;1956;63;1;3;2; ;3; ;1;2;1; ; ;1;3;103514;2;1;2; ;3;5; ; ;2;5;07;47;430,57631707803
4974345;1;2;1;10;2;2;5;1960;59;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;07;47;430,57631707803
4974346;1;1;1;10;1;1;12;1970;48;1;2;3; ;3; ;1;2;1; ; ;1;1;52000;2;1;2; ;4;9; ; ;2;9;07;47;960,869723946721
4974346;1;2;1;10;2;2;7;1974;45;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;6; ; ;2;6;07;47;960,869723946721
4974346;1;3;1;10;3;2;12;2000;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;960,869723946721
4974346;1;4;1;10;4;2;6;1995;24;3;1;1;1;1;2;2; ;1; ; ;1;5; ;2;1;1;2;6;1;2;2;2;12;07;47;960,869723946721
4974346;1;5;1;10;4;1;1;2019;0;4; ;2; ;1;4; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;47;960,869723946721
4974346;1;6;1;10;6;2;5;1998;21;3;4;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;960,869723946721
4974346;1;7;1;10;6;1;8;2018;0;4; ;2; ;1;6; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;47;960,869723946721
4974347;1;1;1;10;1;2;8;1937;81;1;5;3; ;3; ; ; ;1; ; ;1;2;99374;2;2;2; ;1;0; ; ;2;0;07;47;885,953344001149
4974347;1;2;1;10;2;1;4;1980;39;3;2;2; ;1;1;1;3;1; ; ;1;1;33200;2;1;2; ;3;5; ; ;2;5;07;47;885,953344001149
4974347;1;3;1;10;3;2;4;1986;33;5;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;885,953344001149
4974347;1;4;1;10;3;1;4;2001;18;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;47;885,953344001149
4974347;1;5;1;10;3;2;3;2014;5;4; ;1;2;1;3; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;47;885,953344001149
4974348;1;1;1;10;1;1;8;1982;36;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;47;1156,24220719582
4974348;1;2;1;10;2;2;4;1991;28;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1156,24220719582
4974348;1;3;1;10;2;2;7;2010;9;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;2;3;2; ; ;2;2;07;47;1156,24220719582
4974348;1;4;1;10;2;1;1;2013;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;2;2;0; ; ;2;0;07;47;1156,24220719582
4974349;1;1;1;10;1;1;7;1966;53;1;1;3; ;3; ;1;2;1; ; ;1;1;33200;2;1;2; ;5;11;2; ;2;11;07;47;503,456849405444
4974349;1;2;1;10;2;2;1;1973;46;2;1;3; ;3; ;1;1;2;2; ; ; ; ;2;1;2; ;4;6; ; ;2;6;07;47;503,456849405444
4974350;1;1;1;10;2;1;7;1968;51;1;3;3; ;3; ;1;2;1; ; ;1;1;33200;2;1;2; ;3;3; ; ;2;3;07;47;1637,2229208887
4974350;1;2;1;10;2;2;11;1973;45;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;1637,2229208887
4974350;1;3;1;10;3;1;1;2007;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;47;1637,2229208887
4974350;1;4;1;10;4;2;4;2009;10;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;2;4;07;47;1637,2229208887
4974350;1;5;1;10;2;2;8;2011;7;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;3;1; ; ;2;1;07;47;1637,2229208887
4974350;1;6;1;10;2;1;10;2013;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;47;1637,2229208887
4974350;1;7;1;10;2;1;1;1994;25;3;1;1;1;1;2;1;8;1; ; ;1;1;33200;2;1;2; ;5;11;2; ;2;11;07;47;1637,2229208887
4974350;1;8;1;10;8;2;10;1996;22;5;1;2; ;2; ;1;7;2;2; ; ; ; ;1;1;2; ;6;3;2;2;2;14;07;47;1637,2229208887
4974350;1;9;1;10;8;2;6;2019;0;4; ;1;7;1;8; ; ;2;2; ; ; ; ;1; ; ; ; ; ; ; ;2; ;07;47;1637,2229208887
4974351;1;1;1;10;2;2;4;1957;62;1;2;3; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;47;785,318062620421
4974351;1;2;1;10;2;1;8;1998;20;4;6;3; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;2;11;07;47;785,318062620421
4974352;1;1;1;10;1;1;1;1975;44;1;2;3; ;3; ;1;2;1; ; ;1;1;33125;2;1;2; ;4;9; ; ;2;9;07;47;960,438351537413
4974352;1;2;1;10;2;2;11;1975;43;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;960,438351537413
4974352;1;3;1;10;2;1;5;2003;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;2;10;07;47;960,438351537413
4974352;1;4;1;10;2;2;5;2005;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;07;47;960,438351537413
4974352;1;5;1;10;5;1;2;1997;22;3;2;1;1;1;2;1;6;1; ; ;1;1;24000;2;1;2; ;5;11;2; ;2;11;07;47;960,438351537413
4974352;1;6;1;10;6;2;2;1998;21;5;2;2; ;2; ;1;5;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;960,438351537413
4974352;1;7;1;10;6;1;6;2017;2;4; ;1;5;1;6; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;07;47;960,438351537413
4974353;1;1;1;10;1;1;6;1958;61;1;2;3; ;3; ;1;2;1; ; ;1;1;33200;2;1;2; ;3;1; ; ;2;1;07;47;1118,72172371902
4974353;1;2;1;10;2;2;5;1962;57;2;2;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;2; ; ;2;2;07;47;1118,72172371902
4974353;1;3;1;10;3;1;4;1998;21;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;47;1118,72172371902
4974353;1;4;1;10;4;1;6;2001;18;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;07;47;1118,72172371902
4974353;1;5;1;10;2;2;7;2010;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;2; ; ;2;2;07;47;1118,72172371902
4974353;1;6;1;10;6;2;9;1984;34;3;4;1;1;1;2; ; ;2;1;6; ; ; ;1;1;2; ;5;11;2; ;2;11;07;47;1118,72172371902
4974353;1;7;1;10;6;2;12;2018;0;4; ;2; ;1;6; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;07;47;1118,72172371902
4974354;1;1;1;10;1;1;1;1948;71;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;47;748,699611783989
