Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3418952;1;1;1;70;76;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;690000;2;53;39;74;1;1;7411;03;76;1909,22412759808
3418952;1;2;1;70;76;4;48;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;03;76;1909,22412759808
3418958;1;2;1;70;76;164;23;1; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;55;74;1;2;7493;03;76;1117,85081060237
3418962;1;3;1;70;76;4;48;4; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;22;1;1;2220;03;76;1092,79596333651
3418987;1;4;1;70;76;3;56;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;76;1707,40491469376
3419089;1;2;1;70;73;2;36;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;73;253,698888214056
3419092;1;1;1;70;73;8;48;1; ;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;64;1;1;6412;03;73;245,182138378555
3419093;1;2;1;70;73;5;48;4; ;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;03;73;272,918176947031
3419146;1;1;1;70;68;2;50;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;1300000;2;95;95;45;1;1;4521;03;68;203,880020933664
3419155;1;3;1;70;68;2;24;1; ;2;98;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;03;68;452,366494715916
