Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4071319;1;1;1;1;1;1;1;2;4;4; ; ; ;180000; ;1;1;1;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;3; ;9;2; ;1;2;1;3;1;2;2;1;1;2;1;1;01;05;06;05;507,258470159584
4071320;1;1;1;1;1;1;1;1;1;1; ; ;98;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;3;1;1;2;1;1;2;1;1;01;05;06;05;512,981548737835
4071322;1;4;3;1;1;1;1;1;3;1; ; ;130000000;600000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1114,55782117595
4071323;1;3;2;1;1;1;1;1;3;2; ;860000;140000000;750000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1235,09290089721
4071324;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;964,886048033344
4071325;1;4;3;1;1;1;1;1;3;1; ; ;120000000;650000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1119,70089598836
4071326;1;3;1;1;1;1;1;1;1;1; ; ;135000000;98; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;681,863635193904
4071327;1;3;2;1;1;1;1;1;3;1; ; ;170000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;1;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1147,21010914291
4071328;1;3;2;1;1;1;1;1;3;2; ;700000;100000000;800000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1207,45364526044
4071330;1;3;2;1;1;1;1;1;3;2; ;500000;120000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1108,80013635308
4071331;1;3;2;3;1;1;1;1;3;3; ; ; ; ;280000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;05;06;05;854,409753519174
4071332;1;4;3;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;05;06;05;1087,25574653115
4071333;1;4;1;1;1;1;1;1;3;2; ;550000;120000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1207,45364526044
4071334;1;5;4;1;1;1;1;1;3;1; ; ;160000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;1;2;1;5; ;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1180,55904211636
4071335;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1097,9291417487
4071336;1;2;2;1;1;1;1;1;3;1; ; ;50000000;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;05;06;05;1262,60211405175
4071337;1;4;3;1;1;1;1;1;3;2; ;577000;110000000;600000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;2;1;5; ;6;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;682,639731930014
4071338;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3; ;4;1;4;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;641,758908044368
4071339;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1093,35061234599
4071340;1;3;1;1;1;1;1;1;3;4; ; ; ;450000; ;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;575,352734820435
4071341;1;4;2;1;1;1;1;1;1;1; ; ;98;300000; ;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;2;2;1;1;2;1;1;01;05;06;05;424,222465093277
4071342;1;4;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;748,149411902406
4071343;1;4;2;1;1;1;1;1;3;3; ; ; ; ;435000;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;969,691941853791
4071344;1;5;2;1;1;1;1;1;4;1; ; ;140000000;600000; ;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;1136,43939198984
4071345;1;4;3;1;1;1;1;1;3;2; ;570000;140000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;1;3; ;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1046,56415739858
4071346;1;7;4;1;1;1;1;1;3;1; ; ;100000000;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;800,247845882743
4071347;1;3;1;1;1;1;1;1;4;1; ; ;98;98; ;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;568,21969599492
4071348;1;4;3;1;1;1;1;1;3;3; ; ; ; ;625000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1065,27685378174
4071349;1;5;2;1;1;1;1;1;3;3; ; ; ; ;640000;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1130,58142971566
4071350;1;4;3;1;1;1;1;1;3;1; ; ;150000000;650000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1015,90431226858
4071351;1;3;1;1;1;1;1;1;3;1; ; ;98;750000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1020,82002266326
4071352;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1013,09966003433
4071354;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1; ;5;2; ;1;2;1;2;1;1;2;1;1;2;1;1;01;05;06;05;937,039653886835
4071355;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;06;05;991,236331675716
4071356;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1251,91047637893
4071357;1;4;1;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;974,607652248466
4071359;1;3;1;1;1;1;1;1;4;1; ; ;98;98; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;615,577858485402
4071360;1;1;1;1;1;1;1;1;4;4; ; ; ;400000; ;2;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;1;2;1;2;1;2;1;3;2;1;1;2;1;1;01;05;06;05;1136,43939198984
4071361;1;5;3;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1333,74640980457
4071362;1;4;3;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;492,561430219206
4071363;1;5;4;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1266,70453702963
4071364;1;3;1;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1130,58142971566
4071365;1;8;4;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;991,318366671754
4071366;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;06;05;871,038432946424
4071368;1;4;1;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1025,96309747567
4071369;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;991,236331675716
4071370;1;4;2;1;1;1;1;1;3;1; ; ;160000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1137,48850492778
4071371;1;5;4;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;1;5; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;910,689370244463
4071372;1;1;1;1;2;1;1;1;4;1; ; ;10000000;250000; ;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;1025,96309747567
4071373;1;1;1;1;1;1;1;1;4;4; ; ; ;120000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;1; ;1;1;3;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;875,9541433411
4071374;1;5;4;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;6;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;06;05;1394,60455593257
4071375;1;5;4;1;1;1;1;1;3;1; ; ;170000000;1000000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;2;1;4; ;5;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;06;05;1087,04860802141
4071376;1;4;3;1;1;1;1;1;3;1; ; ;140000000;800000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;1;1;1;2;1;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;06;05;1235,09290089721
4071377;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;1;2;1;3; ;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;06;05;1109,03703989373
4071378;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;05;06;05;826,900540364629
4071379;1;4;3;1;1;1;1;1;3;1; ; ;70000000;600000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;3;1;2;1;1;1;3;1;1;01;05;06;05;920,410974459585
4071380;1;3;3;1;1;1;1;1;4;4; ; ; ;350000; ;1;1;2;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;4; ;4;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;1179,9444321059
4071381;1;2;2;1;1;1;1;3;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;06;05;1147,21010914291
4071382;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;2;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1098,15650616644
4071383;1;4;2;1;1;1;1;1;1;4; ; ; ;350000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;1046,80106093923
4071383;2;3;2;1;1;1;1;1;4;4; ; ; ;350000; ;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;2;2;1;3; ;4;2; ;2;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;1046,80106093923
4071384;1;2;1;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1025,96309747567
4071385;1;3;1;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;1;1;1;2;1;2;1;2;1;1;2;1;2;2;2;2;1;2;2;1;1; ;1;2; ;1;1;1;4;1;4;2;1;1;2;1;1;01;05;06;05;1152,12581953758
4071386;1;5;3;1;1;1;1;1;3;1; ; ;200000000;1300000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;4; ;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;06;05;1087,38578901337
4071387;1;4;3;1;1;1;1;1;3;2; ;600000;100000000;600000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1087,25574653115
4071388;1;5;4;1;1;1;1;1;4;1; ; ;170000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;1;3; ;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1076,37521280386
4071389;1;4;1;1;1;1;1;1;3;1; ; ;99;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1136,43939198984
4071390;1;2;1;1;1;1;1;1;4;3; ; ; ; ;485000;2;2;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;2;1;2;2;1;4; ;4;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;05;06;05;1316,78054938536
4071391;1;7;4;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1; ;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1169,0638983786
4071392;1;5;4;1;1;1;1;1;4;1; ; ;800000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;4; ;5;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1175,75314829591
4071394;1;5;4;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1274,73429907233
4071395;1;4;3;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1114,89500216791
4071396;1;4;2;1;1;1;1;1;4;3; ; ; ; ;480000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;1048,63863523158
4071397;1;2;1;1;1;1;1;3;4;3; ; ; ; ;270000;2;2;2;2;1;1;1;2;1;2;1;2;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;953,06326242654
4071398;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1224,08232468769
4071399;1;4;3;1;1;1;1;6; ;3; ; ; ; ;800000;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;05;06;05;920,410974459585
4071401;1;4;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;4; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1008,3910881494
4071402;1;5;1;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;06;05;1025,96309747567
4071403;1;3;1;1;1;1;1;1;4;3; ; ; ; ;340000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1124,61660638304
4071405;1;4;3;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;5; ;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;754,000705315499
4071406;1;3;2;1;1;1;1;1;3;3; ; ; ; ;466000;2;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;994,359922446659
4071408;1;6;5;1;1;1;1;1;4;3; ; ; ; ;620000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;5; ;6;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;927,318049671713
4071409;1;2;2;1;1;1;1;1;3;2; ;250000;60000000;450000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1109,7519273555
4071410;1;5;3;1;1;1;1;1;3;2; ;1600000;98;98; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;5; ;5;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;05;06;05;742,892807170469
4071411;1;1;1;1;1;1;1;1;4;3; ; ; ; ;370000;2;1;2;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;1108,80013635308
4071412;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;1404,76066307518
4071413;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1025,96309747567
4071414;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;5; ;5;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;05;06;05;1041,99516711878
4071415;1;4;3;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;1;1;2;2;1;3; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1091,96431841608
4071416;1;4;3;1;1;1;1;1;1;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1120,85982550053
4071417;1;3;2;1;1;1;1;1;3;1; ; ;14000000;200000; ;2;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;06;05;1097,9291417487
4071419;1;3;2;1;1;1;1;1;3;3; ; ; ; ;660000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1103,07221656111
4071420;1;3;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;2;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;06;05;1087,25574653115
4071422;1;1;1;1;2;1;1;2;4;4; ; ; ;200000; ;1;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;06;05;1207,45364526044
4071424;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;06;05;1152,12581953758
4071425;1;4;1;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;999,275632841334
4071426;1;1;1;1;1;1;1;1;1;4; ; ; ;220000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;06;05;876,559214228645
4071427;1;5;1;1;1;1;1;1;1;3; ; ; ; ;710000;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;5;2;1;1;2;1;1;01;05;06;05;1025,96309747567
4071428;1;3;1;1;1;1;1;1;3;3; ; ; ; ;520000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;1; ;1;1;4;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;1020,82002266326
4071430;1;3;1;1;1;1;1;1;3;1; ; ;130000000;550000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;06;05;1031,92792080829
4071431;1;4;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;06;05;1235,09290089721
4071433;1;1;1;1;1;1;1;1;3;3; ; ; ; ;214000;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1; ;1;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;06;05;1152,12581953758
4071437;1;4;2;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;674,769963829822
4071438;1;4;2;1;1;1;1;1;3;1; ; ;130000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;06;05;770,59551648314
4071439;1;2;1;1;1;1;1;6; ;3; ; ; ; ;280000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2; ; ;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;06;05;691,275491722549
