DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4556529;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1397,23939355125
4556530;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;2094,07645710542
4556530;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;2094,07645710542
4556531;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;625,031421234697
4556532;1;1;1;80;2;2; ; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;02;54;993,107613514187
4556532;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;993,107613514187
4556533;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;1145,25524402043
4556534;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;54;1333,42059120879
4556535;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556535;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556536;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556537;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;769,021957462084
4556566;1;5;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;2159,81215406588
4556567;1;1;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;02;54;754,758842304331
4556567;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;754,758842304331
4556569;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556570;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;737,994900728678
4556570;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;737,994900728678
4556571;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1651,66208103167
4556571;1;5;1;80;2;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;1651,66208103167
4556572;1;1;1;80;2;1;2;8; ;2; ; ;1; ;2; ;2; ;2; ;700000;2;1;02;54;1145,25524402043
4556573;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2126,0730873703
4556577;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;980,794625083916
4556577;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;980,794625083916
4556577;1;5;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;980,794625083916
4556577;1;6;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;980,794625083916
4556578;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1089,27044724245
4556579;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;769,021957462084
4556580;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1346,3291067576
4556580;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1346,3291067576
4556580;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1346,3291067576
4556580;1;7;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1346,3291067576
4556596;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556596;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556596;1;3;1;80;2;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556596;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556597;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;2075,8896633488
4556598;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;1089,27044724245
4556599;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;982,809511135943
4556599;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;982,809511135943
4556599;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;982,809511135943
4556600;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556601;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2095,0460306369
4556601;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;2095,0460306369
4556601;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;2095,0460306369
4556602;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;769,021957462084
4556603;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1490,66047845534
4556603;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1490,66047845534
4556603;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1490,66047845534
4556613;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1208,34718359074
4556613;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1208,34718359074
4556613;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1208,34718359074
4556613;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1208,34718359074
4556614;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2671,07414810483
4556614;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;2671,07414810483
4556616;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1049,09241029217
4556616;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1049,09241029217
4556617;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;1879,80646056034
4556618;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556618;1;3;1;80;2;1;1;9;EPOCA DE COSECHA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556619;1;1;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;898,988617210468
4556620;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2237,26091949101
4556620;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;2237,26091949101
4556626;1;1;1;80;2;1;3;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556626;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556628;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556629;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556631;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;1794,24662345165
4556631;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1794,24662345165
4556634;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1191,30729914628
4556643;1;2;1;80;2;1;3;3; ;2; ; ;1; ;2; ;2; ;1;40;350000;2;1;02;54;2671,07414810483
4556644;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1689,52463052836
4556645;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1494,79184735099
4556646;1;2;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;54;2443,91237900002
4556646;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2443,91237900002
4556647;1;1;1;80;2;1;3;7; ;1; ;3;1; ;2; ;2; ;1;48;1000000;2;1;02;54;1492,77696129897
4556647;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1492,77696129897
4556647;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1492,77696129897
4556648;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;54;667,768537026207
4556648;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556649;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556649;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556651;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;54;769,021957462084
4556664;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2671,07414810483
4556665;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556665;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556665;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556665;1;5;1;80;2;1;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;54;667,768537026207
4556666;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;600000;2;1;02;54;1331,40570515676
4556667;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;898,988617210468
4556668;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1046,97592744854
4556668;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1046,97592744854
4556668;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1046,97592744854
4556669;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1641,35609255888
4556669;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1641,35609255888
4556670;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2143,78322678222
4556670;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;02;54;2143,78322678222
4556670;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;2143,78322678222
4556672;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;54;1793,57636848421
4556672;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;54;1793,57636848421
4556675;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;66;1103,2186882784
4556675;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;66;1103,2186882784
4556675;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;66;1103,2186882784
4556676;1;3;1;80;2;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;02;66;778,396248362726
4556676;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;66;778,396248362726
4556698;1;3;1;80;2;2; ; ; ; ;1;1;2; ;2; ;2; ;2; ;781250;2;1;02;18;279,286965582571
4556698;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;279,286965582571
4556698;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;279,286965582571
4556701;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;02;18;190,932940990316
4556703;1;1;1;80;2;1;4;6; ;1; ;4;9; ;3; ;2; ;1;30;780000;3;1;02;18;520,403486048835
4556703;1;5;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;780000;2;1;02;18;520,403486048835
4556704;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;211,728293749762
4556704;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;211,728293749762
4556705;1;1;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;18;585,503832485874
4556705;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;585,503832485874
4556706;1;1;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;02;18;190,932940990316
4556706;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781250;2;1;02;18;190,932940990316
4556706;1;6;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;02;18;190,932940990316
4556706;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;190,932940990316
4556707;1;1;1;80;2;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;18;375,260948661449
4556707;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;200000;2;1;02;18;375,260948661449
4556711;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;1;02;18;486,044474445696
4556712;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;394,219458534168
4556712;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;394,219458534168
4556713;1;1;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ;1;30;800000;2;1;02;18;368,562637231592
4556713;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;200000;2;1;02;18;368,562637231592
4556714;1;2;1;80;2;1;1;8; ;2; ; ;1; ;1; ;2; ;1;42;781250;2;1;02;18;395,042894843289
4556715;1;1;1;80;2;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;18;279,581265473128
4556716;1;2;1;80;2;1;2;8; ;2; ; ;9; ;2; ;2; ;1;42;400000;2;1;02;18;190,932940990316
4556716;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;190,932940990316
4556717;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;02;18;403,541804120032
4556717;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;403,541804120032
4556718;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;18;260,160387705679
4556718;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;260,160387705679
4556719;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;18;321,408426109861
4556719;1;5;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;18;321,408426109861
4556720;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;314,012910257267
4556721;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;30;340000; ;1;02;18;692,233825925944
4556721;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;692,233825925944
4556722;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;486,004997571843
4556722;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;600000; ;1;02;18;486,004997571843
4556724;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;486,004997571843
4556724;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;800000; ;1;02;18;486,004997571843
4556726;1;2;1;80;2;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;02;18;247,151442847195
4556727;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;02;18;190,932940990316
4556728;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;1;250000; ; ; ;2;1;02;18;518,474297071629
4556728;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;518,474297071629
4556730;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;02;18;403,541804120032
4556730;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;18;403,541804120032
4556733;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;403,541804120032
4556735;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;02;18;214,553552217089
4556736;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;18;190,932940990316
4556737;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;600000;2;1;02;18;538,424311257642
4556738;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;02;18;418,975462157598
4556739;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;18;562,356878571952
4556740;1;2;1;80;2;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;18;518,474297071629
4556740;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;1;21;300000; ;1;02;18;518,474297071629
4556741;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;629,42589086005
4556741;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;781250; ;1;02;18;629,42589086005
4556741;1;6;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;18;629,42589086005
4556743;1;3;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;386,545639531666
4556744;1;2;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;400000; ;1;02;18;212,257430168326
4556744;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;300000; ;1;02;18;212,257430168326
4556746;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;486,004997571843
4556747;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;190,932940990316
4556748;1;6;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;303,21953289688
4556749;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;02;18;649,33642817221
4556751;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781250;2;1;02;18;514,453921034599
4556751;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;514,453921034599
4556752;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;368,562637231592
4556753;1;2;1;80;2;1;4;8; ;2; ; ;9; ;2; ;2; ;1;40;700000;2;1;02;18;877,775252645844
4556753;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;18;877,775252645844
4556754;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;02;18;1103,2186882784
4556754;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781250;2;1;02;18;1103,2186882784
4556754;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;1103,2186882784
4556755;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;18;1245,2437909716
4556755;1;4;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;1;30;700000;2;1;02;18;1245,2437909716
4556756;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;02;18;1960,64539507214
4556756;1;3;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;1960,64539507214
4556756;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;1960,64539507214
4556758;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;02;18;2005,63437183069
4556759;1;2;1;80;2;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;18;1705,97865324477
4556760;1;2;1;80;2;1;2;8; ;2; ; ;9; ;1; ;2; ;2; ;800000;2;1;02;18;1896,1544170023
4556761;1;2;1;80;2;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;02;18;1490,74796456407
4556761;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;200000; ;1;02;18;1490,74796456407
4556762;1;2;1;80;2;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;02;18;2005,63437183069
4556763;1;2;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;700000;2;1;02;18;643,787518576081
4556763;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;643,787518576081
4556764;1;2;1;80;2;1;4;6; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;02;18;1864,72134054675
4556764;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;18;1864,72134054675
4558397;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;4258,9693709584
4558397;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;4258,9693709584
4558398;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3108,12912303147
4558399;1;1;1;80;2;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;1849,02931285412
4558400;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2568,9067379269
4558402;1;1;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;3369,7295246468
4558402;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3369,7295246468
4558402;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;3369,7295246468
4558403;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1849,02931285412
4558404;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2449,73749529459
4558405;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1281,44505530628
4558405;1;4;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1281,44505530628
4558405;1;7;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;1281,44505530628
4558406;1;1;1;80;2;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;02;23;1248,08568632638
4558406;1;3;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;1248,08568632638
4558408;1;5;1;80;2;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;1975,61969369692
4558409;1;1;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1874,51055157115
4558409;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1874,51055157115
4558410;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2094,26661728713
4558410;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2094,26661728713
4558410;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2094,26661728713
4558410;1;5;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;2094,26661728713
4558411;1;3;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3804,85929977246
4558411;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;3804,85929977246
4558412;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;2283,3514623339
4558414;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1857,82481155633
4558415;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;1873,98115295402
4558417;1;4;1;80;2;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;02;23;1985,00300933943
4558418;1;1;1;80;2;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;2426,85447147213
4558419;1;2;1;80;2;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;02;23;2432,93304144159
4558421;1;2;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3705,51531507503
4558421;1;5;1;80;2;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;02;23;3705,51531507503
4558422;1;2;1;80;2;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;02;23;3276,68391862441
4558423;1;1;1;80;2;1;2;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;02;23;2121,87928240769
