DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,DPTO,fex_c_2011
842844,1,2,1,50,2,1,6,LAVAR SU ROPA,1,,,,,,,,,,,,,,5,517.804.467.816.798
842890,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,5,569.736.326.283.481
842890,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,5,569.736.326.283.481
842890,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,569.736.326.283.481
842890,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,569.736.326.283.481
842892,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,5,688.875.872.721.785
842892,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,688.875.872.721.785
842892,1,3,1,50,2,2,6,TRAMITES PARA LA LIBRETA MILITAR,2,2,2,2,,,1,2,,1,2,,,,5,688.875.872.721.785
842894,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,5,801.970.827.208.036
842894,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,801.970.827.208.036
842894,1,3,1,50,2,3,2,,2,2,2,1,2,,,,,,,,,1,5,801.970.827.208.036
842894,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,801.970.827.208.036
842894,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,801.970.827.208.036
842898,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,5,545.042.849.267.474
842898,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,545.042.849.267.474
842898,1,4,1,50,2,4,6,CAMINAR,1,,,,,,,,,,,,,,5,545.042.849.267.474
842898,1,5,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,5,545.042.849.267.474
842928,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,5,715.574.442.382.362
842928,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,715.574.442.382.362
842928,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,715.574.442.382.362
842928,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,715.574.442.382.362
842928,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,715.574.442.382.362
842934,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,118.762.773.625.197
842934,1,2,1,50,2,2,4,,2,2,2,2,,,1,7,,2,,2,,,19,118.762.773.625.197
842934,1,3,1,50,2,3,2,,2,2,2,1,2,,,,,,,,,1,19,118.762.773.625.197
842934,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,118.762.773.625.197
842934,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,118.762.773.625.197
842937,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,981.454.303.409.162
842937,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,981.454.303.409.162
842937,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,981.454.303.409.162
842937,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,981.454.303.409.162
842938,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,109.193.357.808.834
842938,1,2,1,50,2,2,4,,2,2,2,2,,,1,7,,2,,2,,,19,109.193.357.808.834
842938,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,109.193.357.808.834
842940,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,622.825.659.416.186
842940,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,622.825.659.416.186
842943,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,11.932.497.870.124
842943,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,1,2,,,,19,11.932.497.870.124
842945,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,91.276.629.476.129
842945,1,2,1,50,2,1,5,,,,,,,,,,,,,,,,19,91.276.629.476.129
842948,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,114.358.405.104.347
842948,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,114.358.405.104.347
842948,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,19,114.358.405.104.347
842948,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,114.358.405.104.347
842954,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,94.598.408.949.663
842956,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,162.208.781.866.144
842956,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,162.208.781.866.144
842956,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,162.208.781.866.144
842956,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,162.208.781.866.144
842956,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,162.208.781.866.144
842958,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,123.487.958.863.802
842958,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,123.487.958.863.802
842958,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,123.487.958.863.802
842958,1,4,1,50,2,4,4,,2,2,2,2,,,1,11,,,,,,,19,123.487.958.863.802
842962,1,1,1,50,2,1,4,,2,1,,,,,,,,,,,,,19,137.501.681.214.632
842962,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,137.501.681.214.632
842962,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,137.501.681.214.632
842962,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,137.501.681.214.632
842962,1,5,1,50,2,5,4,,2,2,2,1,6,,,,,,,,,1,19,137.501.681.214.632
842962,1,6,1,50,2,6,1,,,,,,,,,,,,,,,,19,137.501.681.214.632
842966,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,11.521.365.886.556
842966,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,11.521.365.886.556
842966,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,11.521.365.886.556
842968,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,114.700.784.290.552
842968,1,2,1,50,2,2,6,OCIO Y VER TELEVISION,1,,,,,,,,,,,,,,19,114.700.784.290.552
842968,1,3,1,50,2,3,4,,2,2,2,1,1,,,,,,,,,1,19,114.700.784.290.552
842970,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,149.038.197.187.456
842970,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,149.038.197.187.456
842970,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,149.038.197.187.456
842970,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,149.038.197.187.456
842972,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,100.919.057.810.592
842972,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,100.919.057.810.592
842973,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,122.634.642.085.704
842973,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,122.634.642.085.704
842973,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,122.634.642.085.704
842977,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,184.512.346.602.748
842977,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,184.512.346.602.748
842977,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,184.512.346.602.748
842978,1,1,1,50,2,1,4,,2,2,2,1,1,,,,,,,,,1,19,133.685.293.155.275
842978,1,2,1,50,2,2,3,,2,2,2,2,,,1,12,,,,,,,19,133.685.293.155.275
842980,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,91.276.629.476.129
842980,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,91.276.629.476.129
842982,1,1,1,50,2,1,6,ESTUVO ENFERMO,2,1,,,,,,,,,,,,,19,135.598.849.893.701
842982,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,135.598.849.893.701
842984,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,122.124.491.112.348
842984,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,122.124.491.112.348
842984,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,19,122.124.491.112.348
842986,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,119.390.692.100.307
842988,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,123.548.855.292.832
842988,1,2,1,50,2,2,4,,2,2,2,2,,,1,7,,2,,2,,,19,123.548.855.292.832
842988,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,123.548.855.292.832
842988,1,5,1,50,2,5,3,,2,2,2,2,,,1,12,,,,,,,19,123.548.855.292.832
842993,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,976.231.632.784.907
842993,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,976.231.632.784.907
842993,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,976.231.632.784.907
842993,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,976.231.632.784.907
842993,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,976.231.632.784.907
842993,1,7,1,50,2,7,5,,,,,,,,,,,,,,,,19,976.231.632.784.907
842996,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,129.508.259.920.528
842996,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,129.508.259.920.528
842996,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,129.508.259.920.528
842996,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,129.508.259.920.528
843005,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,981.454.303.409.162
843005,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,981.454.303.409.162
843005,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,981.454.303.409.162
843005,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,981.454.303.409.162
843006,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,186.761.770.026.884
843006,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,186.761.770.026.884
843006,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,186.761.770.026.884
843006,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,19,186.761.770.026.884
843006,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,186.761.770.026.884
843009,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,17.021.774.554.778
843009,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,17.021.774.554.778
843011,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,152.091.214.045.923
843011,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,152.091.214.045.923
843013,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,753.546.100.294.842
843013,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,753.546.100.294.842
843013,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,753.546.100.294.842
843013,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,19,753.546.100.294.842
843013,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,753.546.100.294.842
843016,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,134.474.833.517.421
843016,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,134.474.833.517.421
843017,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,249.130.263.766.474
843017,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,249.130.263.766.474
843017,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,249.130.263.766.474
843017,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,249.130.263.766.474
843017,1,10,1,50,2,10,5,,,,,,,,,,,,,,,,19,249.130.263.766.474
843021,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,11.521.365.886.556
843021,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,1,12,1,19,11.521.365.886.556
843021,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,11.521.365.886.556
843025,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,131.218.767.442.954
843025,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,131.218.767.442.954
843028,1,1,1,50,2,1,6,ESTUVO ENFERMA,2,1,,,,,,,,,,,,,19,852.542.350.510.191
843028,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,852.542.350.510.191
843028,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,852.542.350.510.191
843029,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,223.351.692.549.956
843029,1,2,1,50,2,2,3,,2,2,2,2,,,1,12,,,,,,,19,223.351.692.549.956
843029,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,223.351.692.549.956
843029,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,223.351.692.549.956
843029,1,6,1,50,2,6,1,,,,,,,,,,,,,,,,19,223.351.692.549.956
843029,1,7,1,50,2,7,4,,2,2,2,2,,,1,2,,2,,2,,,19,223.351.692.549.956
843029,1,9,1,50,2,9,3,,2,2,2,2,,,2,,,,,,,,19,223.351.692.549.956
843029,1,10,1,50,2,10,4,,2,2,2,2,,,2,,,,,,,,19,223.351.692.549.956
843032,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,162.283.887.752.628
843032,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,162.283.887.752.628
843039,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,885.638.984.354.831
843039,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,885.638.984.354.831
843039,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,19,885.638.984.354.831
843039,1,4,1,50,2,1,5,,,,,,,,,,,,,,,,19,885.638.984.354.831
843042,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,103.385.583.522.913
843042,1,2,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,19,103.385.583.522.913
843043,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,100.919.057.810.592
843043,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,100.919.057.810.592
843050,1,1,1,50,2,1,4,,2,2,2,2,,,1,2,,1,1,,1,1,19,838.508.292.859.483
843050,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,838.508.292.859.483
843050,1,3,1,50,2,3,6,OCIO Y COMPARTIR CON LOS AMIGOS,2,2,2,2,,,2,,,,,,,,19,838.508.292.859.483
843052,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,153.154.333.993.173
843052,1,2,1,50,2,2,4,,2,2,2,2,,,1,13,TRABAJA SOLO EN COSECHA,,,,,,19,153.154.333.993.173
843054,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,150.160.724.248.389
843054,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,150.160.724.248.389
843054,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,150.160.724.248.389
843054,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,150.160.724.248.389
843054,1,5,1,50,2,5,1,,,,,,,,,,,,,,,,19,150.160.724.248.389
843056,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,154.845.971.473.377
843056,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,154.845.971.473.377
843056,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,154.845.971.473.377
843056,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,154.845.971.473.377
843056,1,6,1,50,2,6,5,,,,,,,,,,,,,,,,19,154.845.971.473.377
843058,1,1,1,50,2,1,6,DILIGENCIAS EN POPAYAN NACIMIENTO HIJA,2,1,,,,,,,,,,,,,19,136.454.260.040.183
843058,1,2,1,50,2,2,6,ESTABA DE PARTO,2,2,2,2,,,2,,,,,,,,19,136.454.260.040.183
843060,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,11.932.497.870.124
843060,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,11.932.497.870.124
843064,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,140.251.022.614.206
843064,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,140.251.022.614.206
843064,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,140.251.022.614.206
843067,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,124.816.258.742.389
843067,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,124.816.258.742.389
843067,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,124.816.258.742.389
843067,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,124.816.258.742.389
843067,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,124.816.258.742.389
843067,1,6,1,50,2,6,1,,,,,,,,,,,,,,,,19,124.816.258.742.389
843067,1,7,1,50,2,7,4,,2,2,2,2,,,2,,,,,,,,19,124.816.258.742.389
843070,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,179.680.286.006.022
843070,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,179.680.286.006.022
843070,1,3,1,50,2,3,4,,1,,,,,,,,,,,,,,19,179.680.286.006.022
843072,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,622.825.659.416.186
843072,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,622.825.659.416.186
843072,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,19,622.825.659.416.186
843073,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,112.440.031.395.884
843073,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,112.440.031.395.884
843073,1,3,1,50,2,3,6,ESTUVO ENFERMO,1,,,,,,,,,,,,,,19,112.440.031.395.884
843073,1,4,1,50,2,4,3,,2,2,2,2,,,1,12,,,,,,,19,112.440.031.395.884
843073,1,5,1,50,2,5,3,,2,2,2,2,,,1,12,,,,,,,19,112.440.031.395.884
843076,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,96.227.056.632.453
843076,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,96.227.056.632.453
843076,1,3,1,50,2,3,4,,1,,,,,,,,,,,,,,19,96.227.056.632.453
843076,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,96.227.056.632.453
843076,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,96.227.056.632.453
843078,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,137.784.496.901.885
843078,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,137.784.496.901.885
843078,1,3,1,50,2,3,6,DILIGENCIAS PERSONALES,2,2,2,2,,,1,2,,1,1,,1,1,19,137.784.496.901.885
843087,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,962.948.633.999.039
843087,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,962.948.633.999.039
843087,1,5,1,50,2,2,5,,,,,,,,,,,,,,,,19,962.948.633.999.039
843091,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,104.508.110.583.847
843091,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,104.508.110.583.847
843091,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,19,104.508.110.583.847
843099,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,111.278.013.989.101
843099,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,111.278.013.989.101
843099,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,111.278.013.989.101
843099,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,111.278.013.989.101
843101,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,123.487.958.863.802
843101,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,123.487.958.863.802
843101,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,123.487.958.863.802
843101,1,5,1,50,2,5,4,,2,2,2,2,,,2,,,,,,,,19,123.487.958.863.802
843103,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,187.404.497.017.291
843103,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,187.404.497.017.291
843103,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,187.404.497.017.291
843103,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,19,187.404.497.017.291
843103,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,187.404.497.017.291
843108,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,134.474.833.517.421
843108,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,134.474.833.517.421
843112,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,174.723.104.896.546
843112,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,174.723.104.896.546
843112,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,174.723.104.896.546
843114,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,190.651.170.604.341
843114,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,190.651.170.604.341
843114,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,190.651.170.604.341
843114,1,4,1,50,2,4,6,OCIO Y ESTAR EN LA CASA,2,2,2,2,,,2,,,,,,,,19,190.651.170.604.341
843114,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,190.651.170.604.341
843114,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,19,190.651.170.604.341
843114,1,7,1,50,2,7,3,,2,2,2,2,,,2,,,,,,,,19,190.651.170.604.341
843117,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,151.604.114.856.364
843117,1,2,1,50,2,2,4,,2,1,,,,,,,,,,,,,19,151.604.114.856.364
843118,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,109.193.357.808.834
843118,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,109.193.357.808.834
843118,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,109.193.357.808.834
843120,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,162.283.887.752.628
843120,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,162.283.887.752.628
843122,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,119.704.808.756.873
843122,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,119.704.808.756.873
843122,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,19,119.704.808.756.873
843122,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,19,119.704.808.756.873
843122,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,119.704.808.756.873
843122,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,19,119.704.808.756.873
843122,1,9,1,50,2,9,4,,2,2,2,2,,,1,10,,,,,,,19,119.704.808.756.873
843126,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,122.424.838.916.552
843126,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,122.424.838.916.552
843126,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,122.424.838.916.552
843126,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,122.424.838.916.552
843127,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,136.454.260.040.183
843127,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,136.454.260.040.183
843130,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,125.956.421.559.238
843130,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,125.956.421.559.238
843132,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,125.671.512.503.602
843132,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,125.671.512.503.602
843132,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,125.671.512.503.602
843132,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,125.671.512.503.602
843132,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,19,125.671.512.503.602
843132,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,19,125.671.512.503.602
843133,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,1.004.040.898.672
843133,1,2,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,19,1.004.040.898.672
843133,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,1.004.040.898.672
843135,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,11.931.286.261.217
843135,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,19,11.931.286.261.217
843135,1,3,1,50,2,3,6,RECIBIENDO CAPACITACIONES,2,2,2,1,3,,,,,,,,,1,19,11.931.286.261.217
843135,1,4,1,50,2,4,3,,2,2,2,2,,,1,12,,,,,,,19,11.931.286.261.217
843137,1,1,1,50,2,1,4,,2,2,2,2,,,1,10,,,,,,,19,857.692.029.944.115
843137,1,2,1,50,2,2,4,,2,2,2,2,,,1,7,,1,2,,,,19,857.692.029.944.115
843140,1,1,1,50,2,1,6,ESTAR EN LA CASA Y COMPARTIR CON AMIGOS,1,,,,,,,,,,,,,,19,189.261.817.911.455
843140,1,2,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,19,189.261.817.911.455
843140,1,5,1,50,2,5,4,,2,2,2,2,,,1,10,,,,,,,19,189.261.817.911.455
843141,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,125.956.421.559.238
843141,1,2,1,50,2,2,6,VUELTAS PERSONALES EN POPAYAN,2,2,1,,,,,,,,,,,,19,125.956.421.559.238
843142,1,1,1,50,2,1,4,,2,2,2,2,,,1,2,,1,2,,,,19,622.825.659.416.186
843142,1,2,1,50,2,2,4,,2,2,1,,,,,,,,,,,,19,622.825.659.416.186
843142,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,622.825.659.416.186
843142,1,4,1,50,2,4,4,,2,2,2,2,,,1,2,,2,,2,,,19,622.825.659.416.186
843149,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,130.363.513.681.741
843149,1,2,1,50,2,2,4,,2,2,2,1,6,,,,,,,,,1,19,130.363.513.681.741
843149,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,19,130.363.513.681.741
843150,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,19,125.956.421.559.238
843150,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,19,125.956.421.559.238
843152,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,19,94.598.408.949.663
843153,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,857.692.029.944.115
843153,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,857.692.029.944.115
843156,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,819.324.555.774.851
843156,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,19,819.324.555.774.851
843156,1,3,1,50,2,3,4,,2,2,2,1,2,,,,,,,,,1,19,819.324.555.774.851
843156,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,19,819.324.555.774.851
843161,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,19,149.624.688.333.601
