DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;FT;DPTO;fex_c_2011
832580;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;35.239.782.267.876
832580;3;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;35.239.782.267.876
832581;1;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;18;;;;;;;3;;68;1;68;332.563.935.496.489
832581;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;332.563.935.496.489
832581;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;332.563.935.496.489
832582;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;68;1;68;299.122.510.431.516
832582;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;299.122.510.431.516
832582;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;299.122.510.431.516
832583;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;385.285.168.039.715
832583;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;68;1;68;385.285.168.039.715
832583;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;385.285.168.039.715
832584;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;68;1;68;35.289.187.057.395
832584;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;68;1;68;35.289.187.057.395
832584;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;68;1;68;35.289.187.057.395
832585;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;413.667.065.971.027
832585;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;68;1;68;413.667.065.971.027
832585;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;413.667.065.971.027
832585;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;413.667.065.971.027
832586;1;1;1;90;;2;;1;2;2;1;2;1;2;2;1;;;18;;;7;;1;;;8;68;1;68;318.501.686.385.339
832586;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;68;1;68;318.501.686.385.339
832586;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;318.501.686.385.339
832586;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;318.501.686.385.339
832586;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;68;1;68;318.501.686.385.339
832587;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;391.854.039.034.772
832587;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;68;1;68;391.854.039.034.772
832587;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;68;1;68;391.854.039.034.772
832587;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;391.854.039.034.772
832588;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;412.245.894.565.784
832588;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;68;1;68;412.245.894.565.784
832589;1;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;35;;;;;;;3;;68;1;68;342.037.978.601.404
832589;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;342.037.978.601.404
832590;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;365.854.268.442.419
832590;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;68;1;68;365.854.268.442.419
832591;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;412.245.894.565.784
832591;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;68;1;68;412.245.894.565.784
832592;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;334.581.120.536.845
832592;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;334.581.120.536.845
832592;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;68;1;68;334.581.120.536.845
832592;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;334.581.120.536.845
832593;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;39.114.345.333.215
832593;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;68;1;68;39.114.345.333.215
832593;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;39.114.345.333.215
832594;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;68;1;68;368.920.862.538.327
832594;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;68;1;68;368.920.862.538.327
832595;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;68;1;68;32.093.553.736.777
832595;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;68;1;68;32.093.553.736.777
832595;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;32.093.553.736.777
832596;1;1;1;90;;2;;1;1;2;2;2;2;2;2;2;;;8;4;;;;;;;;68;1;68;341.327.392.898.782
832597;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;295.515.439.613.194
832597;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;295.515.439.613.194
832598;1;1;1;90;;2;;1;1;2;2;2;2;2;2;2;;;30;4;;;;;;;;68;1;68;314.366.666.372.713
832598;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;68;1;68;314.366.666.372.713
832599;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;42.288.901.351.933
832599;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;68;1;68;42.288.901.351.933
832599;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;42.288.901.351.933
832599;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;42.288.901.351.933
832599;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;48;;;;;;;;;68;1;68;42.288.901.351.933
832600;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;42;;;;;;;;6;68;1;68;325.247.958.747.276
832600;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;325.247.958.747.276
832601;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;391.854.039.034.772
832601;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;68;1;68;391.854.039.034.772
832601;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;391.854.039.034.772
832601;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;68;1;68;391.854.039.034.772
832602;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;68;1;68;311.574.975.176.185
832602;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;311.574.975.176.185
832603;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;68;1;68;341.327.392.898.782
832604;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;16;;;;;;;;;68;1;68;320.224.951.665.149
832604;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;320.224.951.665.149
832605;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;333.870.534.834.223
832605;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;68;1;68;333.870.534.834.223
832605;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;333.870.534.834.223
832606;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;423.127.186.940.347
832606;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;68;1;68;423.127.186.940.347
832607;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;421.003.843.413.936
832607;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;68;1;68;421.003.843.413.936
832607;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;68;1;68;421.003.843.413.936
832607;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;421.003.843.413.936
832609;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;354.376.962.432.744
832609;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;354.376.962.432.744
832609;1;3;1;90;;2;;1;2;2;2;2;1;2;2;2;;;25;;;;;4;;;;68;1;68;354.376.962.432.744
832610;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;310.412.085.207.303
832610;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;310.412.085.207.303
832610;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;310.412.085.207.303
832610;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;310.412.085.207.303
832610;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;310.412.085.207.303
832611;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;412.956.480.268.405
832611;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;68;1;68;412.956.480.268.405
832611;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;412.956.480.268.405
832613;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;391.803.596.847.643
832613;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;68;1;68;391.803.596.847.643
832613;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;68;1;68;391.803.596.847.643
832613;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;68;1;68;391.803.596.847.643
832614;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;357.104.733.175.721
832614;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;68;1;68;357.104.733.175.721
832614;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;357.104.733.175.721
832614;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;357.104.733.175.721
832614;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;68;1;68;357.104.733.175.721
832615;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;68;1;68;386.542.416.344.499
832615;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;386.542.416.344.499
832615;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;386.542.416.344.499
832615;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;68;1;68;386.542.416.344.499
832615;2;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;386.542.416.344.499
832615;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;68;1;68;386.542.416.344.499
832615;3;1;3;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;386.542.416.344.499
832616;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;357.090.811.040.126
832616;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;68;1;68;357.090.811.040.126
832616;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;357.090.811.040.126
832616;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;68;1;68;357.090.811.040.126
832617;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;68;1;68;352.181.284.871.328
832617;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;352.181.284.871.328
832618;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;412.245.894.565.784
832618;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;68;1;68;412.245.894.565.784
832619;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;415.312.488.661.691
832619;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;68;1;68;415.312.488.661.691
832620;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;381.631.608.719.358
832620;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;68;1;68;381.631.608.719.358
832620;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;68;1;68;381.631.608.719.358
832620;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;381.631.608.719.358
832620;2;1;2;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;381.631.608.719.358
832620;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;68;1;68;381.631.608.719.358
832621;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;1;;;;;;;;;68;1;68;365.854.268.442.419
832621;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;68;1;68;365.854.268.442.419
832622;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;68;1;68;471.719.926.441.368
832622;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;68;1;68;471.719.926.441.368
832622;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;471.719.926.441.368
832622;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;68;1;68;471.719.926.441.368
832753;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;146.721.617.595.781
832753;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;73;1;73;146.721.617.595.781
832754;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;40;;8;;;;;;;73;1;73;170.585.687.276.888
832754;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;15;;;;;;;73;1;73;170.585.687.276.888
832754;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;170.585.687.276.888
832754;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;15;;10;;;;;;;73;1;73;170.585.687.276.888
832755;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;128.670.302.469.191
832756;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;14;;;;;;;;2;73;1;73;146.721.617.595.781
832756;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;73;1;73;146.721.617.595.781
832758;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;73;1;73;128.670.302.469.191
832759;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;30;;;40;;;;;;73;1;73;146.721.617.595.781
832759;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;146.721.617.595.781
832760;1;1;1;90;;2;;1;2;2;2;2;2;2;1;2;;;28;;;;;;;6;;73;1;73;128.670.302.469.191
832761;1;1;1;90;;2;;1;2;2;2;2;2;2;2;1;;;28;;;;;;;;4;73;1;73;168.398.536.166.622
832761;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;168.398.536.166.622
832761;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;168.398.536.166.622
832762;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;146.721.617.595.781
832762;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;146.721.617.595.781
832763;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;152.280.900.561.285
832763;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;73;1;73;152.280.900.561.285
832763;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;152.280.900.561.285
832765;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;186.829.806.728.719
832765;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;186.829.806.728.719
832765;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;73;1;73;186.829.806.728.719
832766;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;73;1;73;17.687.049.694.735
832766;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;73;1;73;17.687.049.694.735
832767;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;273.858.387.345.149
832767;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;273.858.387.345.149
832767;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;273.858.387.345.149
832768;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;12;;;;;;;73;1;73;313.961.474.326.749
832768;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;40;;;;;;;73;1;73;313.961.474.326.749
832768;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;15;;;;;;;73;1;73;313.961.474.326.749
832768;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;5;;3;;;;;;;73;1;73;313.961.474.326.749
832768;2;1;2;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;30;;;;;;;73;1;73;313.961.474.326.749
832768;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;313.961.474.326.749
832768;2;3;2;90;;2;;1;2;1;2;2;2;2;2;2;;;18;;14;;;;;;;73;1;73;313.961.474.326.749
832768;2;4;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;313.961.474.326.749
832769;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;191.109.637.758.795
832769;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;73;1;73;191.109.637.758.795
832770;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;150.533.791.910.927
832770;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;73;1;73;150.533.791.910.927
832770;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;73;1;73;150.533.791.910.927
832771;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;73;1;73;241.710.486.459.799
832771;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;241.710.486.459.799
832772;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;101.897.527.242.247
832772;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;73;1;73;101.897.527.242.247
832772;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;73;1;73;101.897.527.242.247
832772;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;101.897.527.242.247
832772;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;101.897.527.242.247
832773;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;73;1;73;183.017.632.413.574
832773;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;73;1;73;183.017.632.413.574
832774;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;40;;;;;;;73;1;73;222.099.841.200.097
832775;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;30;;;;;;;73;1;73;250.955.459.893.955
832775;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;4;;5;;;;;;;73;1;73;250.955.459.893.955
832775;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;6;;;;;;;73;1;73;250.955.459.893.955
832775;1;4;1;90;;2;;1;2;1;2;2;2;2;2;2;;;6;;3;;;;;;;73;1;73;250.955.459.893.955
832775;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;250.955.459.893.955
832776;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;21;;;;;;;73;1;73;188.840.018.620.246
832776;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;24;;;;;;;73;1;73;188.840.018.620.246
832776;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;73;1;73;188.840.018.620.246
832777;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;2;;12;;;;;;;73;1;73;261.762.381.825.761
832777;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;20;;15;;;;;;;73;1;73;261.762.381.825.761
832777;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;2;;;;;;;;;73;1;73;261.762.381.825.761
832778;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;73;1;73;195.372.342.773.116
832778;1;2;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;73;1;73;195.372.342.773.116
832778;1;3;1;90;;2;;1;2;1;2;2;1;2;2;2;;;28;;42;;;4;;;;73;1;73;195.372.342.773.116
832779;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;73;1;73;258.142.384.428.876
832780;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;73;1;73;101.897.527.242.247
832780;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;73;1;73;101.897.527.242.247
832781;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;247.269.769.425.303
832781;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;14;;;;;;;73;1;73;247.269.769.425.303
832781;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;247.269.769.425.303
832782;1;1;1;90;;2;;1;2;1;1;2;2;2;2;2;;;28;;28;7;;;;;;73;1;73;241.898.264.977.045
832782;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;73;1;73;241.898.264.977.045
832783;1;1;1;90;;2;;2;2;1;1;2;2;2;2;2;;;;;14;7;;;;;;73;1;73;234.003.669.801.225
832783;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;42;;;;;;;73;1;73;234.003.669.801.225
832784;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;73;1;73;234.003.669.801.225
832784;1;2;1;90;;2;;1;2;1;1;2;2;2;2;2;;;42;;35;7;;;;;;73;1;73;234.003.669.801.225
832785;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;21;;;;;;;73;1;73;108.090.290.567.672
832785;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;28;;;;;;;73;1;73;108.090.290.567.672
832785;1;3;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;28;;;;;;;73;1;73;108.090.290.567.672
832786;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;21;;;;;;;73;1;73;209.414.424.474.399
832786;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;28;;28;;;;;;;73;1;73;209.414.424.474.399
832786;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;209.414.424.474.399
832787;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;73;1;73;166.585.734.444.497
832787;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;73;1;73;166.585.734.444.497
832787;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;166.585.734.444.497
832788;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;73;1;73;191.109.637.758.795
832788;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;73;1;73;191.109.637.758.795
832789;1;1;1;90;;2;;2;2;1;2;2;2;2;2;2;;;;;7;;;;;;;73;1;73;112.426.183.017.361
832789;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;21;;;;;;;73;1;73;112.426.183.017.361
832790;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;42;;28;;;;;;;73;1;73;128.670.302.469.191
832791;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;7;;7;;;;;;;73;1;73;101.897.527.242.247
832791;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;14;;14;;;;;;;73;1;73;101.897.527.242.247
