DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;FT;DPTO;fex_c_2011
830347;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;101.002.894.598.862;23;991.445.136.165.768
830347;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;101.002.894.598.862;23;991.445.136.165.768
830347;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;101.002.894.598.862;23;991.445.136.165.768
830350;1;1;1;95;1;;1;2;;;550000;2;2;;;;;;;;;;;;;;;23;17.172.882.548.851;23;176.344.069.727.671
830350;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;17.172.882.548.851;23;176.344.069.727.671
830351;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;110.831.921.430.224;23;106.745.393.181.967
830351;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;110.831.921.430.224;23;106.745.393.181.967
830351;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;110.831.921.430.224;23;106.745.393.181.967
830351;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;110.831.921.430.224;23;106.745.393.181.967
830352;1;1;1;95;1;;2;1;;1500000;;2;2;;;;;;;;;;;;;;;23;123.564.742.405.088;23;124.075.789.459.754
830352;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;123.564.742.405.088;23;124.075.789.459.754
830352;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;123.564.742.405.088;23;124.075.789.459.754
830353;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;181.547.874.509.061;23;183.255.325.030.381
830353;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;181.547.874.509.061;23;183.255.325.030.381
830353;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;181.547.874.509.061;23;183.255.325.030.381
830353;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;181.547.874.509.061;23;183.255.325.030.381
830353;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;181.547.874.509.061;23;183.255.325.030.381
830357;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;121.734.829.949.413;23;122.713.384.598.095
830357;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;121.734.829.949.413;23;122.713.384.598.095
830357;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;121.734.829.949.413;23;122.713.384.598.095
830359;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;147.780.943.705.804;23;147.762.328.303.992
830359;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;147.780.943.705.804;23;147.762.328.303.992
830360;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;130.713.431.094.975;23;132.037.151.081.308
830360;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;130.713.431.094.975;23;132.037.151.081.308
830360;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;130.713.431.094.975;23;132.037.151.081.308
830362;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;133.656.024.894.219;23;134.380.882.046.776
830362;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;133.656.024.894.219;23;134.380.882.046.776
830362;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;133.656.024.894.219;23;134.380.882.046.776
830362;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;133.656.024.894.219;23;134.380.882.046.776
830364;1;1;1;95;2;;;;;;;;1;2;;2;500000;;;;;4000000;2;1;1;;2;23;13.306.846.177.112;23;134.392.737.991.174
830365;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;147.780.943.705.804;23;147.762.328.303.992
830365;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;147.780.943.705.804;23;147.762.328.303.992
830367;1;1;1;95;1;;1;2;;;1200000;2;2;;;;;;;;;;;;;;;23;132.400.089.645.855;23;131.064.697.552.517
830367;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;132.400.089.645.855;23;131.064.697.552.517
830367;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;132.400.089.645.855;23;131.064.697.552.517
830369;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;23;134.267.611.183.405;23;134.676.508.892.712
830369;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830369;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830369;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830371;1;1;1;95;1;;2;1;;480000;;2;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830371;1;2;1;95;1;;2;1;120000;480000;;1;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830371;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830371;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830371;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830371;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;1000000;2;1;2;;2;23;667.198.658.988.832;23;66.724.484.393.017
830373;1;1;1;95;1;;2;1;;790000;;2;1;2;;2;;;;;;2400000;2;1;2;;2;23;907.106.207.052.174;23;897.340.828.748.539
830373;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;907.106.207.052.174;23;897.340.828.748.539
830373;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;907.106.207.052.174;23;897.340.828.748.539
830374;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;3500000;2;1;2;;2;23;667.198.658.988.832;23;66.724.484.393.017
830374;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;667.198.658.988.832;23;66.724.484.393.017
830374;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;1500000;2;1;2;;2;23;667.198.658.988.832;23;66.724.484.393.017
830375;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830375;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830375;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830375;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;134.267.611.183.405;23;134.676.508.892.712
830378;1;1;1;95;1;;1;2;;;2000000;2;2;;;;;;;;;;;;;;;23;109.145.262.879.343;23;107.717.846.710.758
830378;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;109.145.262.879.343;23;107.717.846.710.758
830378;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;109.145.262.879.343;23;107.717.846.710.758
830378;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;109.145.262.879.343;23;107.717.846.710.758
830380;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830380;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830380;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830380;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830380;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830380;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.390.322.630.989;23;115.903.579.192.201
830381;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;129.343.256.821.252;23;130.382.971.135.476
830381;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;129.343.256.821.252;23;130.382.971.135.476
830381;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;129.343.256.821.252;23;130.382.971.135.476
830382;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;931.360.256.330.502;23;95.364.054.380.249
830382;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;931.360.256.330.502;23;95.364.054.380.249
830382;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;931.360.256.330.502;23;95.364.054.380.249
830384;1;1;1;95;1;;1;2;;;450000;2;1;2;;2;;;;;;2500000;2;1;2;;2;23;128.829.739.123.534;23;126.041.670.978.216
830384;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;128.829.739.123.534;23;126.041.670.978.216
830384;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;128.829.739.123.534;23;126.041.670.978.216
830384;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;128.829.739.123.534;23;126.041.670.978.216
830385;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;166.283.680.693.845;23;168.134.365.805.846
830385;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;166.283.680.693.845;23;168.134.365.805.846
830387;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;142.656.785.393.421;23;139.932.386.612.142
830387;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;600000;1;23;142.656.785.393.421;23;139.932.386.612.142
830390;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;153.539.131.323.974;23;157.535.233.941.675
830390;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;153.539.131.323.974;23;157.535.233.941.675
830391;1;1;1;95;2;;;;;;;;1;2;;1;;;433700;;;;2;2;2;;2;23;153.215.423.866.799;23;154.391.431.512.651
830391;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;153.215.423.866.799;23;154.391.431.512.651
830391;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;153.215.423.866.799;23;154.391.431.512.651
830391;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;153.215.423.866.799;23;154.391.431.512.651
830394;1;1;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;;;;;23;66.379.736.582.142;23;663.843.315.317.852
830394;1;2;1;95;1;;2;2;250000;;;1;2;;;;;;;;;;;;;;;23;66.379.736.582.142;23;663.843.315.317.852
830394;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;66.379.736.582.142;23;663.843.315.317.852
830394;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;66.379.736.582.142;23;663.843.315.317.852
830396;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;157.565.562.534.682;23;159.474.089.604.416
830396;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;157.565.562.534.682;23;159.474.089.604.416
830396;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;157.565.562.534.682;23;159.474.089.604.416
830398;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;;;;;23;875.579.382.022.228;23;854.447.392.452.205
830398;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;875.579.382.022.228;23;854.447.392.452.205
830398;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;875.579.382.022.228;23;854.447.392.452.205
830398;1;5;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;23;875.579.382.022.228;23;854.447.392.452.205
830401;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;131.370.270.338.623;23;132.635.042.665.847
830401;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;131.370.270.338.623;23;132.635.042.665.847
830401;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;131.370.270.338.623;23;132.635.042.665.847
830401;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;131.370.270.338.623;23;132.635.042.665.847
830402;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;166.253.561.669.029;23;166.232.619.341.991
830402;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;166.253.561.669.029;23;166.232.619.341.991
830403;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;138.849.174.562.831;23;136.958.547.452.967
830403;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;138.849.174.562.831;23;136.958.547.452.967
830403;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;138.849.174.562.831;23;136.958.547.452.967
830404;1;1;1;95;1;;1;2;;;200000;2;2;;;;;;;;;;;;;;;23;114.381.153.075.976;23;108.303.647.430.511
830404;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;114.381.153.075.976;23;108.303.647.430.511
830404;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;23;114.381.153.075.976;23;108.303.647.430.511
830406;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830406;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;969.214.736.013.966;23;961.321.029.732.618
830407;1;1;1;95;1;;2;1;;580000;;2;2;;;;;;;;;;;;;;;23;106.224.360.657.792;23;104.617.819.226.769
830407;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;106.224.360.657.792;23;104.617.819.226.769
830407;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;106.224.360.657.792;23;104.617.819.226.769
830407;1;4;1;95;1;;2;2;250000;;;1;2;;;;;;;;;;;;;;;23;106.224.360.657.792;23;104.617.819.226.769
830408;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;100.007.169.094.347;23;964.860.658.373.901
830408;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;23;100.007.169.094.347;23;964.860.658.373.901
830408;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;23;100.007.169.094.347;23;964.860.658.373.901
830408;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;100.007.169.094.347;23;964.860.658.373.901
830409;1;1;1;95;1;;1;2;;;500000;2;2;;;;;;;;;;;;;;;23;750.678.688.198.597;23;747.588.662.352.503
830409;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;750.678.688.198.597;23;747.588.662.352.503
830409;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;750.678.688.198.597;23;747.588.662.352.503
830409;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;750.678.688.198.597;23;747.588.662.352.503
830410;1;1;1;95;1;;1;1;;680000;200000;2;2;;;;;;;;;;;;;;;23;619.543.382.042.149;23;619.586.268.181.638
830410;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;619.543.382.042.149;23;619.586.268.181.638
830410;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;619.543.382.042.149;23;619.586.268.181.638
830411;1;1;1;95;1;;1;1;;1528000;300000;2;2;;;;;;;;;;;;;;;23;760.238.755.406.753;23;776.670.610.704.117
830411;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;760.238.755.406.753;23;776.670.610.704.117
830412;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;920.631.624.928.852;23;933.053.482.804.106
830412;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;920.631.624.928.852;23;933.053.482.804.106
830412;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;920.631.624.928.852;23;933.053.482.804.106
830412;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;920.631.624.928.852;23;933.053.482.804.106
830414;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;132.915.069.395.737;23;131.105.243.487.155
830414;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;132.915.069.395.737;23;131.105.243.487.155
830414;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;132.915.069.395.737;23;131.105.243.487.155
830415;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;1.407.679.082.148;23;142.193.448.742.482
830415;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;1.407.679.082.148;23;142.193.448.742.482
830415;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;1.407.679.082.148;23;142.193.448.742.482
830416;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;21.398.185.324.906;23;216.601.506.928.845
830416;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;21.398.185.324.906;23;216.601.506.928.845
830416;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;21.398.185.324.906;23;216.601.506.928.845
830416;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;21.398.185.324.906;23;216.601.506.928.845
830417;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;10.788.932.763.098;23;1.044.016.622.165
830417;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;10.788.932.763.098;23;1.044.016.622.165
830417;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;10.788.932.763.098;23;1.044.016.622.165
830419;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;136.447.311.884.097;23;136.082.974.910.913
830419;1;2;1;95;2;;;;;;;;1;2;;1;;;1650000;;;;2;2;2;;2;23;136.447.311.884.097;23;136.082.974.910.913
830419;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;136.447.311.884.097;23;136.082.974.910.913
830419;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;;2;2;2;600000;1;23;136.447.311.884.097;23;136.082.974.910.913
830420;1;1;1;95;1;;2;2;1440000;;;1;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830420;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;117.972.150.443.524;23;113.149.467.875.765
830422;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;8400000;2;1;2;;2;23;127.816.317.389.166;23;125.635.824.871.716
830423;1;1;1;95;1;;1;2;;;400000;2;1;2;;2;;;;;;4800000;2;1;2;;2;23;133.407.783.535.221;23;1.393.503.940.539
830423;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;23;133.407.783.535.221;23;1.393.503.940.539
830423;3;1;3;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;23;133.407.783.535.221;23;1.393.503.940.539
830423;4;1;4;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;133.407.783.535.221;23;1.393.503.940.539
830425;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;135.912.256.438.609;23;135.279.806.731.901
830427;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;732.508.474.699.081;23;670.085.000.082.242
830427;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;732.508.474.699.081;23;670.085.000.082.242
830427;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;732.508.474.699.081;23;670.085.000.082.242
830427;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;732.508.474.699.081;23;670.085.000.082.242
830427;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;23;732.508.474.699.081;23;670.085.000.082.242
831535;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;223.289.838.833.662;50;223.443.133.082.498
831535;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;223.289.838.833.662;50;223.443.133.082.498
831537;1;1;1;95;1;;1;2;;;360000;2;2;;;;;;;;;;;;;;;50;901.400.052.222.008;50;901.592.659.070.772
831537;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;901.400.052.222.008;50;901.592.659.070.772
831537;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;901.400.052.222.008;50;901.592.659.070.772
831538;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;210.479.790.590.437;50;210.143.977.454.549
831538;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;210.479.790.590.437;50;210.143.977.454.549
831538;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;210.479.790.590.437;50;210.143.977.454.549
831538;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;210.479.790.590.437;50;210.143.977.454.549
831539;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;244.264.403.968.522;50;244.855.045.251.938
831539;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;244.264.403.968.522;50;244.855.045.251.938
831540;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;244.264.403.968.522;50;244.855.045.251.938
831540;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;244.264.403.968.522;50;244.855.045.251.938
831541;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;246.448.627.870.926;50;247.548.473.103.021
831541;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;246.448.627.870.926;50;247.548.473.103.021
831541;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;246.448.627.870.926;50;247.548.473.103.021
831542;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;118.756.729.635.181;50;11.749.901.151.557
831542;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;118.756.729.635.181;50;11.749.901.151.557
831542;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;118.756.729.635.181;50;11.749.901.151.557
831542;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;118.756.729.635.181;50;11.749.901.151.557
831542;1;5;1;95;2;;;;;;;;1;2;;2;;;;;;600000;2;1;2;;2;50;118.756.729.635.181;50;11.749.901.151.557
831542;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;118.756.729.635.181;50;11.749.901.151.557
831544;1;1;1;95;1;;2;1;;511500;;2;2;;;;;;;;;;;;;;;50;149.363.991.989.639;50;149.183.829.592.384
831544;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;149.363.991.989.639;50;149.183.829.592.384
831544;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;149.363.991.989.639;50;149.183.829.592.384
831545;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;18.238.951.536.661;50;182.125.112.520.384
831545;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;18.238.951.536.661;50;182.125.112.520.384
831546;1;1;1;95;1;;1;2;;;150000;2;2;;;;;;;;;;;;;;;50;169.978.768.019.921;50;170.295.855.545.828
831546;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;3240000;2;1;2;;2;50;169.978.768.019.921;50;170.295.855.545.828
831546;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;169.978.768.019.921;50;170.295.855.545.828
831546;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;2000000;2;1;2;;2;50;169.978.768.019.921;50;170.295.855.545.828
831547;1;1;1;95;1;;1;2;;;80000;2;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831547;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831547;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831547;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831547;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831547;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;132.861.004.686.955;50;131.607.289.936.292
831549;1;1;1;95;1;;2;1;;500000;;2;1;2;;2;;;;;;;2;2;2;40000000;1;50;98.938.238.534.675;50;982.900.613.920.776
831549;1;2;1;95;1;;2;2;150000;;;1;2;;;;;;;;;;;;;;;50;98.938.238.534.675;50;982.900.613.920.776
831550;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;232.759.080.709.028;50;233.791.207.676.623
831550;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;232.759.080.709.028;50;233.791.207.676.623
831551;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
831551;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
831551;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;222.140.912.781.185;50;222.159.063.121.434
831552;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;191.803.077.560.532;50;191.300.205.207.235
831552;1;2;1;95;1;;1;2;;;98;2;2;;;;;;;;;;;;;;;50;191.803.077.560.532;50;191.300.205.207.235
831553;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;148.215.065.937.162;50;14.789.975.963.132
831553;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;1000000;2;1;2;;2;50;148.215.065.937.162;50;14.789.975.963.132
831553;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;148.215.065.937.162;50;14.789.975.963.132
831553;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;148.215.065.937.162;50;14.789.975.963.132
831554;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;50;294.609.077.472.427;50;295.684.412.505.528
