DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,clase,MES,DPTO,AREA,fex_c_2011
2752825,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,210.977.167.316.946
2752825,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,210.977.167.316.946
2752826,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,274.236.180.932.302
2752826,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,274.236.180.932.302
2752826,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,274.236.180.932.302
2752826,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,274.236.180.932.302
2752826,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,274.236.180.932.302
2752826,1,6,1,95,2,,,,,,,,1,2,1,6000000,25000,,,,2,2,1,,2,1,8,66,66,274.236.180.932.302
2752827,1,1,1,95,2,,,,,,,,1,2,2,3600000,,,,1500000,2,1,1,,2,1,8,66,66,304.047.821.625.225
2752828,1,1,1,95,1,,1,1,,535600,1100000,2,2,,,,,,,,,,,,,1,8,66,66,299.864.135.661.746
2752828,1,2,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,1,8,66,66,299.864.135.661.746
2752828,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,299.864.135.661.746
2752829,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,268.098.690.728.497
2752831,1,1,1,95,2,,,,,,,,1,2,2,,,,,8400000,2,1,2,,2,1,8,66,66,304.047.821.625.225
2752832,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,349.773.114.077.494
2752832,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,349.773.114.077.494
2752832,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,349.773.114.077.494
2752833,1,1,1,95,1,,1,1,,535600,200000,2,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752833,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752834,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752834,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752835,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,310.805.375.062.588
2752835,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,310.805.375.062.588
2752835,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,310.805.375.062.588
2752836,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.651.409.682.588
2752836,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.651.409.682.588
2752838,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,294.670.017.800.766
2752838,1,2,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,8,66,66,294.670.017.800.766
2752839,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,314.744.115.412.415
2752840,1,1,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,1,8,66,66,253.015.135.134.413
2752840,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,253.015.135.134.413
2752841,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,330.619.148.697.494
2752841,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,1,8,66,66,330.619.148.697.494
2752842,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,264.238.225.087.993
2752842,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,264.238.225.087.993
2752842,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,264.238.225.087.993
2752842,1,4,1,95,2,,,,,,,,1,2,2,,,,,1800000,2,1,2,,2,1,8,66,66,264.238.225.087.993
2752842,1,5,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,1,8,66,66,264.238.225.087.993
2752843,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752843,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,27.574.297.415.848
2752844,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,8,66,66,252.758.697.753.565
2752845,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.082.967.133.412
2752845,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.082.967.133.412
2752846,1,1,1,95,1,,1,1,,1700000,1000000,2,2,,,,,,,,,,,,,1,8,66,66,214.325.999.048.805
2752846,1,2,1,95,1,,2,1,,1071000,,2,2,,,,,,,,,,,,,1,8,66,66,214.325.999.048.805
2752847,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,268.098.690.728.497
2752848,1,1,1,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,1,8,66,66,229.665.992.023.738
2752848,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,229.665.992.023.738
2752849,1,1,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,1,8,66,66,31.417.567.286.324
2752851,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,307.458.423.156.236
2752851,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,307.458.423.156.236
2752851,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,307.458.423.156.236
2752851,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,307.458.423.156.236
2752851,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,307.458.423.156.236
2752852,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.082.967.133.412
2752852,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,291.082.967.133.412
2752853,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,293.623.343.581.974
2752853,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,66,66,293.623.343.581.974
2752854,1,1,1,95,2,,,,,,,,1,1,2,,,,700000,,2,2,2,,2,1,8,11,11,253.244.330.555.717
2752854,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,253.244.330.555.717
2752855,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,26.133.568.431.155
2752855,1,2,1,95,2,,,,,,,,1,2,1,,50000,,,,2,2,2,,2,1,8,11,11,26.133.568.431.155
2752856,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2752856,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2752856,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,11,11,259.845.443.778.592
2752857,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,775.071.868.422.621
2752858,1,1,1,95,2,,,,,,,,1,1,2,,,,300000,2400000,2,1,2,,2,1,8,18,18,514.568.640.793.817
2752858,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,514.568.640.793.817
2752859,1,1,1,95,2,,,,,,,,1,1,2,,,,1530000,,2,2,2,,2,1,8,18,18,772.994.887.533.462
2752859,1,2,1,95,2,,,,,,,,1,1,2,,,,750000,,2,2,2,,2,1,8,18,18,772.994.887.533.462
2752859,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,772.994.887.533.462
2752860,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,2400000,1,1,8,18,18,635.649.389.660.033
2752860,1,2,1,95,2,,,,,,,,1,1,2,,,,605000,,2,2,2,,2,1,8,18,18,635.649.389.660.033
2752860,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,635.649.389.660.033
2752861,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,8,18,18,621.118.463.059.918
2752862,1,1,1,95,2,,,,,,,,1,1,2,,,,865000,2400000,2,1,2,,2,1,8,18,18,442.988.412.656.726
2752863,1,1,1,95,2,,,,,,,,1,1,2,,,,360000,,2,2,2,,2,1,8,18,18,454.408.010.493.608
2752863,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,454.408.010.493.608
2752863,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,454.408.010.493.608
2752864,1,1,1,95,1,,1,2,,,270000,2,1,2,2,,,,,2400000,2,1,2,,2,1,8,18,18,474.179.471.763.255
2752864,1,2,1,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,1,8,18,18,474.179.471.763.255
2752865,1,1,1,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,1,8,18,18,699.666.281.691.316
2752865,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,18,18,699.666.281.691.316
2752866,1,1,1,95,1,,1,2,,,150000,2,1,2,2,,,,,1800000,2,1,2,,2,1,8,18,18,514.568.640.793.817
2752866,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,18,18,514.568.640.793.817
2752867,1,1,1,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,1,8,18,18,766.841.326.057.566
2752867,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,766.841.326.057.566
2752868,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,42.045.474.752.193
2752868,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,42.045.474.752.193
2752868,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,18,18,42.045.474.752.193
2752868,1,6,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,8,18,18,42.045.474.752.193
2752870,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,166.394.164.689.927
2752870,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,166.394.164.689.927
2752871,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752871,1,2,1,95,1,,1,2,,,600000,2,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752872,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,8,17,17,156.082.094.586.292
2752872,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,156.082.094.586.292
2752872,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,156.082.094.586.292
2752873,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,164.752.145.535.026
2752873,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,164.752.145.535.026
2752873,1,4,1,95,2,,,,,,,,1,2,2,,,2000000,,,1,2,2,,2,1,8,17,17,164.752.145.535.026
2752873,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,164.752.145.535.026
2752874,1,1,1,95,1,,2,1,,3561276,,2,2,,,,,,,,,,,,,1,8,17,17,158.077.704.941.356
2752874,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,158.077.704.941.356
2752876,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,8,17,17,175.215.714.549.254
2752877,1,1,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,275000,1,1,8,17,17,155.930.595.675.699
2752877,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,155.930.595.675.699
2752877,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,155.930.595.675.699
2752877,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,155.930.595.675.699
2752877,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,155.930.595.675.699
2752878,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752878,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752879,1,1,1,95,1,,1,2,,,250000,2,1,2,2,,,,,6000000,2,1,2,,2,1,8,17,17,179.128.798.161.309
2752879,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,179.128.798.161.309
2752880,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.714.182.552.478
2752880,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.714.182.552.478
2752880,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.714.182.552.478
2752880,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.714.182.552.478
2752880,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.714.182.552.478
2752881,1,1,1,95,1,,1,1,,1015000,280000,2,2,,,,,,,,,,,,,1,8,17,17,142.361.825.475.002
2752881,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,142.361.825.475.002
2752881,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,142.361.825.475.002
2752881,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,142.361.825.475.002
2752882,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,155.352.869.462.086
2752882,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,155.352.869.462.086
2752882,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,155.352.869.462.086
2752885,1,1,1,95,2,,,,,,,,1,2,2,,,,,6000000,2,1,2,,2,1,8,47,47,140.777.680.328.678
2752886,1,1,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,98,1,1,8,47,47,12.807.590.224.436
2752887,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,2,1,95,2,,,,,,,,1,1,2,,,,720000,,2,2,2,,2,1,8,47,47,154.193.667.275.769
2752887,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752887,1,8,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,154.193.667.275.769
2752888,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,8,17,17,170.382.389.092.102
2752888,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,170.382.389.092.102
2752889,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,166.394.164.689.927
2752889,1,2,1,95,1,,1,2,,,915000,2,2,,,,,,,,,,,,,1,8,17,17,166.394.164.689.927
2752890,1,1,1,95,2,,,,,,,,1,2,2,,,,,2160000,2,1,2,,2,1,8,17,17,145.484.639.191.852
2752890,1,2,1,95,2,,,,,,,,1,2,2,,,,,840000,2,1,2,,2,1,8,17,17,145.484.639.191.852
2752890,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,145.484.639.191.852
2752890,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,145.484.639.191.852
2752891,1,1,1,95,1,,2,1,,1200000,,2,2,,,,,,,,,,,,,1,8,17,17,171.655.332.648.563
2752891,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,171.655.332.648.563
2752892,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,153.817.272.759.531
2752892,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,153.817.272.759.531
2752893,1,1,1,95,1,,2,1,,1100000,,2,2,,,,,,,,,,,,,1,8,47,47,146.889.546.535.059
2752893,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,146.889.546.535.059
2752893,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,47,47,146.889.546.535.059
2752894,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,153.817.272.759.531
2752894,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,153.817.272.759.531
2752895,1,1,1,95,2,,,,,,,,1,2,2,,,,,24000000,2,1,2,,2,1,8,17,17,179.128.798.161.309
2752895,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,179.128.798.161.309
2752896,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,147.337.792.336.238
2752896,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,1500000,1,1,8,17,17,147.337.792.336.238
2752897,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.578.857.460.992
2752897,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.578.857.460.992
2752897,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.578.857.460.992
2752897,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.578.857.460.992
2752897,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.578.857.460.992
2752898,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,189.710.969.225.442
2752898,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,189.710.969.225.442
2752899,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752899,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,148.338.528.113.049
2752900,1,1,1,95,2,,,,,,,,1,2,2,,,,,3600000,2,1,2,,2,1,8,17,17,179.128.798.161.309
2752900,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,1,8,17,17,179.128.798.161.309
2752901,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,161.485.698.442.655
2752901,1,2,1,95,1,,2,1,,1300000,,2,2,,,,,,,,,,,,,1,8,17,17,161.485.698.442.655
2752901,1,3,1,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,1,8,17,17,161.485.698.442.655
2752901,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,161.485.698.442.655
2752902,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,164.903.644.445.619
2752902,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,164.903.644.445.619
2752903,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.724.113.741.194
2752904,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,170.654.596.871.752
2752904,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,170.654.596.871.752
2752905,1,1,1,95,2,,,,,,,,1,2,2,,,160000,,,1,2,2,,2,1,8,68,68,968.543.281.009.769
2752905,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,968.543.281.009.769
2752905,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,968.543.281.009.769
2752906,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,477.511.946.485.358
2752906,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,477.511.946.485.358
2752907,1,1,1,95,1,,2,1,,732000,,2,1,2,2,,,,,,2,2,2,732000,1,1,8,68,68,792.023.854.135.271
2752907,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,792.023.854.135.271
2752908,1,1,1,95,1,,1,2,,,500000,2,2,,,,,,,,,,,,,1,8,68,68,861.737.092.953.462
2752908,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,861.737.092.953.462
2752908,1,3,1,95,1,,2,1,,510000,,2,2,,,,,,,,,,,,,1,8,68,68,861.737.092.953.462
2752910,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,158.213.030.032.842
2752910,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,158.213.030.032.842
2752911,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,174.915.029.053.577
2752911,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,174.915.029.053.577
2752912,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,146.485.374.968.663
2752912,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,146.485.374.968.663
2752912,1,3,1,95,2,,,,,,,,1,2,2,,,,,939600,2,1,2,,2,1,8,17,17,146.485.374.968.663
2752912,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,146.485.374.968.663
2752913,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,17,17,157.724.113.741.194
2752914,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,738.730.688.261.931
2752914,1,2,1,95,2,,,,,,,,1,2,1,,140000,,,,2,2,2,,2,1,8,68,68,738.730.688.261.931
2752917,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,1,8,68,68,872.176.669.406.684
2752917,1,2,1,95,1,,2,1,,600000,,2,1,2,2,,,,,,2,2,2,600000,1,1,8,68,68,872.176.669.406.684
2752919,1,1,1,95,1,,1,1,,3350000,1000000,2,2,,,,,,,,,,,,,1,8,68,68,795.978.368.444.513
2752919,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,795.978.368.444.513
2752919,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,795.978.368.444.513
2752919,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,795.978.368.444.513
2752921,1,1,1,95,1,,1,2,,,900000,2,1,2,1,,10000000,60000000,,,1,2,2,,2,1,8,68,68,943.969.851.268.853
2752921,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,943.969.851.268.853
2752921,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,943.969.851.268.853
2752922,1,1,1,95,2,,,,,,,,1,2,2,,,,,12000000,2,1,2,,2,1,8,68,68,112.566.161.333.409
2752922,2,1,2,95,2,,,,,,,,1,2,2,,,,,10000000,2,1,2,,2,1,8,68,68,112.566.161.333.409
2752922,3,1,3,95,2,,,,,,,,1,2,2,,,4000000,,,1,2,2,,2,1,8,68,68,112.566.161.333.409
2752922,3,2,3,95,2,,,,,,,,1,2,2,,,120000,,,1,2,2,,2,1,8,68,68,112.566.161.333.409
2752922,3,4,3,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,1,8,68,68,112.566.161.333.409
2752924,1,1,1,95,2,,,,,,,,1,2,2,12000000,,,,,2,2,1,,2,1,8,68,68,576.264.046.899.788
2752924,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,576.264.046.899.788
2752924,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,576.264.046.899.788
2752924,1,4,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,5500000,1,1,8,68,68,576.264.046.899.788
2752925,1,1,1,95,1,,1,1,,1500000,2000000,2,2,,,,,,,,,,,,,1,8,68,68,828.091.205.481.686
2752926,1,1,1,95,1,,2,1,,3000000,,2,2,,,,,,,,,,,,,1,8,68,68,746.857.884.800.614
2752926,1,2,1,95,2,,,,,,,,1,2,2,,,,,,2,2,2,650000,1,1,8,68,68,746.857.884.800.614
2752928,1,1,1,95,1,,2,1,,5000000,,2,1,2,2,,,,,,2,2,2,2000000,1,1,8,68,68,828.091.205.481.686
2752929,1,1,1,95,2,,,,,,,,1,2,2,,,12000000,,,1,2,2,,2,1,8,68,68,686.574.275.494.752
2752929,1,2,1,95,1,,1,2,,,2000000,2,2,,,,,,,,,,,,,1,8,68,68,686.574.275.494.752
2752929,1,3,1,95,1,,2,2,200000,,,1,1,2,2,,,,,500000,2,1,2,800000,1,1,8,68,68,686.574.275.494.752
2752930,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,101.669.234.320.411
2752930,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,101.669.234.320.411
2752930,1,3,1,95,2,,,,,,,,1,2,1,,2000000,,,,2,2,2,,2,1,8,68,68,101.669.234.320.411
2752930,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,68,68,101.669.234.320.411
2752931,1,1,1,95,2,,,,,,,,1,2,1,,1200000,,,,2,2,2,1700000,1,1,8,68,68,824.027.607.212.344
2752932,1,1,1,95,2,,,,,,,,1,2,1,,4000000,,,,2,2,2,,2,1,8,68,68,947.034.011.903.875
2752932,1,2,1,95,2,,,,,,,,1,2,1,,5000000,,,,2,2,2,,2,1,8,68,68,947.034.011.903.875
2752933,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,140.453.512.319.324
2752934,1,1,1,95,2,,,,,,,,1,1,2,,,,200000,,2,2,2,,2,1,8,23,23,144.905.107.823.741
2752934,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,144.905.107.823.741
2752934,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,144.905.107.823.741
2752935,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,117.199.087.225.475
2752935,1,3,1,95,2,,,,,,,,1,2,2,,,,,200000,2,1,2,,2,1,8,23,23,117.199.087.225.475
2752937,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,133.302.319.613.778
2752937,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,133.302.319.613.778
2752937,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,133.302.319.613.778
2752937,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,133.302.319.613.778
2752938,1,1,1,95,1,,2,1,,535600,,2,2,,,,,,,,,,,,,1,8,23,23,110.760.136.673.282
2752938,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,110.760.136.673.282
2752939,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,118.594.433.748.513
2752939,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,1,8,23,23,118.594.433.748.513
2752939,1,3,1,95,2,,,,,,,,1,2,2,,,,,1000000,2,1,2,,2,1,8,23,23,118.594.433.748.513
