DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4389745;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;07;23;169,47293135787;23
4389745;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;07;23;169,47293135787;23
4389748;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;700000;2;1;07;23;85,8221163213329;23
4389748;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;23;85,8221163213329;23
4389749;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;23;169,47293135787;23
4389758;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389762;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389762;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389762;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389763;1;5;1;80;1;1;1;6; ;2; ; ;4; ;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389763;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389763;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;27;32,671179302047;27
4389764;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389764;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389765;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;07;27;32,671179302047;27
4389765;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;27;32,671179302047;27
4389766;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;600000;2;1;07;27;166,62301444044;27
4389766;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;166,62301444044;27
4389766;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;166,62301444044;27
4389767;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;27;61,4087133810756;27
4389767;1;5;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;98;2;1;07;27;61,4087133810756;27
4389768;1;2;1;80;1;1;1;8; ;1; ;1;2; ;2; ;2; ;1;35;737717;2;1;07;27;32,671179302047;27
4389769;1;1;1;80;1;1;1;4; ;1; ;1;1; ;2; ;2; ; ; ;98;2;1;07;27;147,407646974693;27
4389771;1;2;1;80;1;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389772;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;300000;2;1;07;27;32,671179302047;27
4389772;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;27;32,671179302047;27
4389773;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;07;27;32,671179302047;27
4389773;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;07;27;32,671179302047;27
4389773;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;27;32,671179302047;27
4389774;1;1;1;80;1;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ;300000;2;1;07;27;32,671179302047;27
4389774;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;27;32,671179302047;27
4389774;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;2000000;2;1;07;27;32,671179302047;27
4389775;1;1;1;80;1;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389775;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;200000;2;1;07;27;32,671179302047;27
4389775;1;5;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ; ; ;2000000;2;1;07;27;32,671179302047;27
4389775;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389776;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;150000;2;1;07;27;166,62301444044;27
4389777;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389777;1;3;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389778;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;30;737717;2;1;07;27;166,62301444044;27
4389778;1;2;1;80;1;1;2;4; ;2; ; ;2; ;2; ;2; ;1;35;737717;2;1;07;27;166,62301444044;27
4389778;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;166,62301444044;27
4389779;1;2;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ;400000;2;1;07;27;32,671179302047;27
4389779;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389779;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389779;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;27;32,671179302047;27
4389780;1;3;1;80;1;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ;500000;2;1;07;27;32,671179302047;27
4389782;1;2;1;80;1;1;2;7; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389782;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389784;1;4;1;80;1;1;2;8; ;1; ;1;1; ;2; ;2; ; ; ;737717;2;1;07;27;166,62301444044;27
4389787;1;2;1;80;1;1;4;8; ;1; ;1;1; ;2; ;2; ; ; ;2500000;2;1;07;27;32,671179302047;27
4389787;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;1600000;2;1;07;27;32,671179302047;27
4389788;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;1500000;2;1;07;27;32,671179302047;27
4389790;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;1300000;2;1;07;27;166,62301444044;27
4389790;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;07;27;166,62301444044;27
4389791;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;27;32,671179302047;27
4389792;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;2000000;3;1;07;27;46,8214256774114;27
4389792;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;27;46,8214256774114;27
4389792;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;27;46,8214256774114;27
4389792;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;27;46,8214256774114;27
4389798;1;1;1;80;1;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ;737717;2;1;07;27;32,671179302047;27
4389802;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;700000;2;1;07;27;32,671179302047;27
4389812;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;07;27;166,62301444044;27
4389827;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;98;2;1;07;27;42,369119237839;27
4389828;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;737717;2;1;07;27;32,671179302047;27
4389828;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;27;32,671179302047;27
4389829;1;1;1;80;1;1;1;6; ;1; ;1;1; ;2; ;2; ;1;48;800000;2;1;07;27;32,671179302047;27
4389859;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;48;737000;3;1;07;41;117,155910737553;41
4389860;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;112,814532527445;41
4389860;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;41;112,814532527445;41
4389863;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;700000;2;1;07;41;153,725280401979;41
4389863;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;153,725280401979;41
4389865;1;1;1;80;1;1;3;4; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;41;152,105276853827;41
4389866;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;41;156,056859139678;41
4389866;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;800000;2;1;07;41;156,056859139678;41
4389866;1;3;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;700000;2;1;07;41;156,056859139678;41
4389867;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737717;2;1;07;41;162,04747547221;41
4389869;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;41;174,552249653376;41
4389870;1;1;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;07;41;131,521111145025;41
4389870;1;3;1;80;1;1;4;3; ;1; ;4;1; ;2; ;2; ;1;48;737717;2;1;07;41;131,521111145025;41
4389871;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;41;171,822799565287;41
4389871;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;171,822799565287;41
4389872;1;5;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ;730000;2;1;07;41;158,681331963655;41
4389876;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;140,710996460807;41
4389877;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;730000;2;1;07;41;200,445388932382;41
4389877;1;5;1;80;1;1;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ;98;2;1;07;41;200,445388932382;41
4389877;1;6;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;41;200,445388932382;41
4389877;1;7;1;80;1;1;1;8; ;2; ; ;4; ;2; ;2; ;1;48;750000;2;1;07;41;200,445388932382;41
4389878;1;1;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;07;41;71,9709404413847;41
4389878;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;07;41;71,9709404413847;41
4389878;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;737717;2;1;07;41;71,9709404413847;41
4389880;1;1;1;80;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ;5000000;3;1;07;41;112,687348866986;41
4389880;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;112,687348866986;41
4389882;1;1;1;80;1;1;3;9;EDAD;2; ; ;8; ;3; ;2; ; ; ;737717;3;1;07;41;103,855644036748;41
4389882;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;41;103,855644036748;41
4389882;1;5;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;07;41;103,855644036748;41
4389885;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;161,59714741661;41
4389885;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;07;41;161,59714741661;41
4389885;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;161,59714741661;41
4389887;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;148,447604388845;41
4389888;1;2;1;80;1;1;2;3; ;2; ; ;9; ;1; ;2; ;1;48;737717;2;1;07;41;174,679433313836;41
4389889;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;700000;2;1;07;41;139,600502672661;41
4389890;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;112,814532527445;41
4389890;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;41;112,814532527445;41
4389891;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;109,846260369281;41
4389892;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;86,8451463495068;41
4389893;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;101,32375529142;41
4389893;1;10;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;101,32375529142;41
4389894;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;07;41;132,532055238905;41
4389895;1;4;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;737000;2;1;07;41;145,172088506664;41
4389895;1;7;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ;737000;2;1;07;41;145,172088506664;41
4389895;1;8;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;145,172088506664;41
4389897;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;07;41;126,00870701543;41
4389897;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;126,00870701543;41
4389898;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;737717;2;1;07;41;158,358187568514;41
4389898;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;158,358187568514;41
4389900;1;5;1;80;1;1;2;2; ;2; ; ;9; ;2; ;2; ;1;48;700000;2;1;07;41;141,093322560354;41
4389901;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;121,796893330222;41
4389901;1;6;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;07;41;121,796893330222;41
4389904;1;1;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;700000;2;1;07;41;117,335801284365;41
4389906;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;07;41;99,2832690015556;41
4389906;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737717;2;1;07;41;99,2832690015556;41
4389906;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;99,2832690015556;41
4389906;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;99,2832690015556;41
4389907;1;1;1;80;1;1;1;6; ;1; ;1;9; ;2; ;2; ;1;48;737717;2;1;07;41;175,188943073842;41
4389909;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;110,220341525948;41
4389913;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;143,178003801844;41
4389914;1;2;1;80;1;1;1;9;ESTA EMBARAZADA;2; ; ;9; ;2; ;2; ; ; ;730000;2;1;07;41;109,846260369281;41
4389920;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;07;41;117,028727077094;41
4389920;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;117,028727077094;41
4389922;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;737717;2;1;07;41;148,530156589085;41
4389923;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;41;99,3499205306728;41
4389923;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;750000;2;1;07;41;99,3499205306728;41
4389924;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;41;152,105276853827;41
4389925;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ;99;2;1;07;41;122,560770411147;41
4389927;1;5;1;80;1;2; ; ; ; ;1;2;9; ;2; ;2; ; ; ;740000;2;1;07;41;145,299272167123;41
4389929;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;41;152,105276853827;41
4389929;1;2;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ;1;48;750000;2;1;07;41;152,105276853827;41
4389931;1;1;1;80;1;1;1;9;POR ESTAR EN EMBARAZO DE ALTO RIESGO;2; ; ;12;POR ESTAR EN EMBARAZO DE ALTO RIESGO;2; ;2; ; ; ;900000;2;1;07;41;174,679433313836;41
4389933;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;700000;2;1;07;41;161,537965712204;41
4389936;1;2;1;80;1;1;4;5; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;07;41;129,660684918719;41
4389937;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;134,924585805835;41
4389938;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;179,694666579918;41
4389938;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;179,694666579918;41
4389939;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;41;174,552249653376;41
4389941;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;41;112,814532527445;41
4389942;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;747717;2;1;07;41;148,320420728386;41
4389942;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;148,320420728386;41
4389944;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;117,155910737553;41
4389945;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;4;737717;2;1;07;41;179,821850240377;41
4389946;1;8;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;07;41;249,2960057776;41
4389947;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;07;41;122,478218210907;41
4389948;1;2;1;80;1;1;2;5; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;07;41;144,106226178737;41
4389949;1;2;1;80;1;1;2;3; ;2; ; ;9; ;3; ;2; ;2; ;737000;3;1;07;41;174,552249653376;41
4389949;1;3;1;80;1;2; ; ; ; ;1;1;2; ;2; ;2; ;1;40;737000;2;1;07;41;174,552249653376;41
4389951;1;2;1;80;1;1;4;7; ;1; ;4;9; ;2; ;2; ; ; ;737737;2;1;07;41;152,105276853827;41
4389952;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;41;90,1682801577711;41
4389952;1;4;1;80;1;1;4;8; ;2; ; ;9; ;2; ;2; ;1;24;900000;2;1;07;41;90,1682801577711;41
4389952;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;737000;2;1;07;41;90,1682801577711;41
4389952;1;6;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;07;41;90,1682801577711;41
4389953;1;4;1;80;1;1;1;6; ;2; ; ;2; ;2; ;2; ; ; ;750000;2;1;07;41;160,907747109792;41
4389955;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;187,693717255008;41
4389957;1;2;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ; ; ;747717;2;1;07;41;187,566533594549;41
4389957;1;4;1;80;1;1;2;6; ;2; ; ;2; ;2; ;2; ; ; ;99;2;1;07;41;187,566533594549;41
4389959;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;135,306136787213;41
4389961;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;156,319471403476;41
4389962;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;174,425065992917;41
4389962;1;5;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ;737717;2;1;07;41;174,425065992917;41
4389964;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;98;3;1;07;41;112,814532527445;41
4389968;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ;800000;2;1;07;41;148,582863475438;41
4389968;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;148,582863475438;41
4389971;1;1;1;80;1;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;07;41;225,374697733972;41
4389972;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;100000; ;1;07;41;296,89520877769;41
4389973;1;4;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;737000;2;1;07;41;374,368414990004;41
4389975;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;145,036829420071;41
4389975;1;5;1;80;1;1;4;9;EDAD;2; ; ;8; ;2; ;2; ; ; ;737717;2;1;07;41;145,036829420071;41
4389977;1;4;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;48;1000000;2;1;07;41;156,566368899684;41
4389979;1;5;1;80;1;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ;98;2;1;07;41;95,0085423205648;41
4389980;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737000;2;1;07;41;129,023991498254;41
4389980;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;99;2;1;07;41;129,023991498254;41
4389981;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;800000;2;1;07;41;122,725115707114;41
4389982;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;07;41;112,814532527445;41
4389982;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;41;112,814532527445;41
4389983;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;737717;2;1;07;41;121,661634243629;41
4389983;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;737717; ;1;07;41;121,661634243629;41
4389985;1;1;1;80;1;1;3;2; ;1; ;1;2; ;2; ;2; ;2; ;1000000;2;1;07;41;175,316126734302;41
4389989;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;730000;2;1;07;41;122,674178945588;41
4389990;1;2;1;80;1;1;1;8; ;2; ; ;9; ;2; ;2; ;1;48;737717;2;1;07;41;155,80996164347;41
4389992;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;174,425065992917;41
4389992;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;174,425065992917;41
4389993;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;41;117,155910737553;41
4389994;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;148,259719080297;41
4389995;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ;98;2;1;07;41;136,189727703887;41
4389995;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;41;136,189727703887;41
4389996;1;1;1;80;1;1;4;3; ;2; ; ;9; ;1; ;2; ;2; ;737717;2;1;07;41;218,313720124926;41
4389998;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;2000000;2;1;07;41;148,710047135897;41
4389999;1;1;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ;1;48;737717;2;1;07;41;322,069861540503;41
4389999;1;2;1;80;1;1;2;5; ;2; ; ;9; ;3; ;2; ;2; ;500000;3;1;07;41;322,069861540503;41
4390000;1;1;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;730000;2;1;07;41;323,703029475058;41
4390002;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ;99;2;1;07;41;139,600502672661;41
4390003;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;368,400780171987;41
4390003;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;368,400780171987;41
4390003;1;6;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;99; ;1;07;41;368,400780171987;41
4390004;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ;98; ;1;07;41;207,774518950924;41
4390005;1;1;1;80;1;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ;2000000;2;1;07;41;131,601451997571;41
4390005;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;3000000;2;1;07;41;131,601451997571;41
4390012;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;99;2;1;07;41;166,439790443845;41
4390014;1;1;1;80;1;1;4;3; ;2; ; ;9; ;3; ;2; ;1;24;737717;3;1;07;41;112,814532527445;41
4390014;1;2;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;07;41;112,814532527445;41
4390015;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;07;41;147,570318773479;41
4390015;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;07;41;147,570318773479;41
4390018;1;4;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ;99;3;1;07;41;135,065544592313;41
4390022;1;1;1;80;1;1;4;5; ;1; ;1;12;EDAD;3; ;2; ; ; ;737717;3;1;07;41;112,687348866986;41
4390022;1;2;1;80;1;2; ; ; ; ;1;4;1; ;2; ;2; ;1;48;737717;2;1;07;41;112,687348866986;41
4390027;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;07;41;153,852464062439;41
4390033;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ;98;2;1;07;41;148,447604388845;41
