DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011;P6030S1;P6030S3
1027215;1;2;1;10;3;2;1;55;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;76;0;76;620,170845037356;1;1954
1027215;1;3;1;10;3;2;1;19;4;6;2;1;12; ; ; ;1;1;2; ;4;9; ;76;9;76;620,170845037356;1;1990
1027215;1;4;1;10;3;1;1;1;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;76; ;76;620,170845037356;11;2007
1027216;1;1;1;10;1;2;1;30;1;2;1; ; ;1;2;28844;2;1;2; ;3;5; ;76;5;76;941,150955548254;9;1978
1027216;1;2;1;10;2;1;1;29;2;2;1; ; ;1;1;36000;2;1;2; ;5;10;1;76;10;76;941,150955548254;7;1979
1027216;1;3;1;10;1;2;1;12;3;6;1; ; ;1;2;28844;2;1;1;1;4;6; ;76;6;76;941,150955548254;3;1996
1027216;1;4;1;10;1;1;1;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;76;0;76;941,150955548254;4;2005
1027216;1;5;1;10;1;1;1;11;5;6;2;1;60; ; ; ;1;1;1;1;3;3; ;76;3;76;941,150955548254;2;1997
1027216;1;6;1;10;6;2;1;22;5;4;1; ; ;1;5; ;2;1;2; ;4;7; ;76;7;76;941,150955548254;3;1986
1027216;1;7;1;10;6;2;1;1;5; ;1; ; ;1;5; ;2; ; ; ; ; ; ;76; ;76;941,150955548254;3;2007
1027216;1;8;1;10;8;2;1;17;5;1;2;1;12; ; ; ;1;1;2; ;3;5; ;76;5;76;941,150955548254;2;1991
1027216;2;1;2;10;1;1;1;49;1;1;1; ; ;1;1;20000;2;1;2; ;5;11;2;76;11;76;941,150955548254;4;1959
1027216;2;2;2;10;2;2;1;35;2;1;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;941,150955548254;2;1973
1027217;1;1;1;10;1;1;1;33;1;3;2;1;4; ; ; ;2;1;2; ;5;11;2;76;11;76;940,349477351612;3;1975
1027217;1;2;1;10;2;2;1;39;2;3;2;1;4; ; ; ;2;1;2; ;4;8; ;76;8;76;940,349477351612;12;1969
1027217;1;3;1;10;2;2;1;14;3;6;2;1;4; ; ; ;2;1;1;1;4;8; ;76;8;76;940,349477351612;8;1994
1027218;1;1;1;10;1;1;1;56;1;2;1; ; ;1;2;59000;2;1;2; ;3;5; ;76;5;76;998,655025744858;9;1952
1027218;1;2;1;10;2;2;1;55;2;2;1; ; ;1;5; ;1;1;2; ;3;3; ;76;3;76;998,655025744858;2;1953
1027218;1;3;1;10;3;1;1;25;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;76;8;76;998,655025744858;1;1984
1027218;1;4;1;10;2;1;1;12;3;6;1; ; ;1;5; ;1;1;1;1;4;0; ;76;5;76;998,655025744858;8;1996
1027219;1;1;1;10;1;1;1;48;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;76;0;76;896,311894682521;1;1960
1027219;1;2;1;10;2;2;1;44;2;3;1; ; ;3; ; ;1;1;2; ;3;4; ;76;4;76;896,311894682521;12;1964
1027219;1;3;1;10;2;2;1;13;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;76;7;76;896,311894682521;4;1995
1027219;1;4;1;10;2;2;1;21;3;2;2;1;36; ; ; ;2;1;2; ;5;11;2;76;11;76;896,311894682521;7;1987
1027219;1;5;1;10;2;1;1;25;5;2;2;1;12; ; ; ;2;1;2; ;3;3; ;76;3;76;896,311894682521;12;1983
1027219;1;6;1;10;2;1;1;5;4; ;2;2; ; ; ; ;2;2;1;1;2;0; ;76;0;76;896,311894682521;8;2003
1027219;1;7;1;10;7;2;1;22;9;6;1; ; ;3; ; ;2;1;2; ;4;6; ;76;6;76;896,311894682521;12;1986
1027220;1;1;1;10;1;1;1;33;1;2;1; ; ;1;1;98;2;1;2; ;4;8; ;76;8;76;1079,64489808397;6;1975
1027221;1;1;1;10;1;2;1;35;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;820,410751034921;4;1973
1027221;1;2;1;10;2;2;1;17;3;6;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;820,410751034921;10;1991
1027221;1;3;1;10;6;2;1;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;76;7;76;820,410751034921;11;1995
1027221;1;4;1;10;6;1;1;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;76;4;76;820,410751034921;11;1997
1027221;1;5;1;10;5;1;1;19;3;2;1; ; ;3; ; ;2;1;2; ;4;9; ;76;9;76;820,410751034921;10;1989
1027221;1;6;1;10;6;2;1;16;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;820,410751034921;8;1992
1027221;1;7;1;10;6;1;1;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;76; ;76;820,410751034921;2;2008
1027221;2;1;2;10;1;1;1;42;1;2;2;1;3; ; ; ;2;1;2; ;4;8; ;76;8;76;820,410751034921;11;1966
1027221;2;2;2;10;2;2;1;41;2;2;1; ; ;1;3;98;2;1;2; ;3;5; ;76;5;76;820,410751034921;1;1968
1027221;2;3;2;10;2;1;1;14;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;76;4;76;820,410751034921;11;1994
1027221;2;4;2;10;2;2;1;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;76;0;76;820,410751034921;3;2005
1027222;1;1;1;10;1;1;1;48;1;3;1; ; ;1;1;98;2;1;2; ;3;5; ;76;5;76;1091,64601815187;8;1960
1027222;1;2;1;10;2;2;1;46;2;3;1; ; ;3; ; ;2;1;2; ;5;10;1;76;10;76;1091,64601815187;5;1962
1027222;1;3;1;10;3;1;1;20;3;6;1; ; ;3; ; ;1;1;2; ;5;11;2;76;11;76;1091,64601815187;2;1988
1027222;1;4;1;10;3;1;1;11;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;76;4;76;1091,64601815187;1;1998
1027223;1;1;1;10;1;1;1;64;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;76;2;76;995,128434769661;11;1944
1027223;1;2;1;10;2;2;1;58;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;76;995,128434769661;7;1950
1027223;1;3;1;10;3;1;1;28;3;6;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;995,128434769661;3;1980
1027225;1;1;1;10;1;2;1;39;1;4;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;960,326040712942;6;1969
1027225;1;2;1;10;1;1;1;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;76;5;76;960,326040712942;4;1997
1027226;1;1;1;10;1;1;1;55;1;3;1; ; ;1;1;27000;2;1;2; ;4;9; ;76;9;76;828,469515045195;8;1953
1027226;1;2;1;10;2;2;1;47;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;76;828,469515045195;6;1961
1027226;1;3;1;10;3;2;1;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;828,469515045195;11;1986
1027226;1;4;1;10;4;2;1;28;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;76;828,469515045195;11;1980
1027227;1;1;1;10;1;1;1;33;1;4;1; ; ;1;1;98;2;1;2; ;3;5; ;76;5;76;1079,64489808397;3;1975
1027228;1;1;1;10;1;1;1;45;1;2;2;2; ; ; ; ;1;1;2; ;3;5; ;76;5;76;987,672334165708;11;1963
1027228;1;2;1;10;2;2;1;41;2;2;2;2; ; ; ; ;1;1;2; ;5;10;1;76;10;76;987,672334165708;3;1967
1027228;1;3;1;10;3;1;1;19;3;6;2;2; ; ; ; ;1;1;2; ;5;10;1;76;10;76;987,672334165708;10;1989
1027228;1;4;1;10;4;2;1;17;3;6;2;2; ; ; ; ;1;1;2; ;5;11;2;76;11;76;987,672334165708;3;1991
1027228;1;5;1;10;5;2;1;22;3;6;2;2; ; ; ; ;1;1;2; ;3;5; ;76;5;76;987,672334165708;10;1986
1027228;1;6;1;10;5;2;1;4;4; ;2;2; ; ; ; ;1;2;2; ;1;0; ;76;0;76;987,672334165708;3;2004
1027228;1;7;1;10;5;1;1;3;4; ;2;2; ; ; ; ;1;2;2; ;1;0; ;76;0;76;987,672334165708;6;2005
1027228;1;8;1;10;5;2;1;1;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;76; ;76;987,672334165708;3;2007
1027228;1;9;1;10;5;2;1;0;4; ;2;2; ; ; ; ;1; ; ; ; ; ; ;76; ;76;987,672334165708;5;2008
1027229;1;1;1;10;1;1;1;78;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;1138,8352453907;10;1930
1027229;1;2;1;10;2;2;1;67;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;76;0;76;1138,8352453907;11;1941
1027229;1;3;1;10;3;1;1;39;3;4;1; ; ;1;1;98;1;1;2; ;3;5; ;76;5;76;1138,8352453907;7;1969
1027229;1;4;1;10;4;1;1;46;3;1;1; ; ;3; ; ;2;1;2; ;4;8; ;76;8;76;1138,8352453907;11;1962
1027229;1;5;1;10;5;2;1;44;5;1;2;1;24; ; ; ;1;1;2; ;3;5; ;76;5;76;1138,8352453907;2;1964
1027229;1;6;1;10;6;1;1;61;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ;76;2;76;1138,8352453907;7;1947
1027230;1;1;1;10;1;1;1;40;1;3;1; ; ;1;3;57700;2;1;2; ;5;11;2;76;11;76;1083,24764877727;10;1968
1027230;1;2;1;10;2;2;1;32;2;3;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;1083,24764877727;4;1976
1027230;1;3;1;10;2;2;1;8;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;76;2;76;1083,24764877727;1;2001
1027231;1;1;1;10;1;2;1;73;1;5;1; ; ;1;2;98;2;1;2; ;3;5; ;76;5;76;785,898061989164;4;1935
1027231;1;2;1;10;2;2;1;41;3;4;1; ; ;1;3;57700;2;1;2; ;6;8;5;76;19;76;785,898061989164;4;1967
1027232;1;1;1;10;1;1;1;44;1;2;1; ; ;1;1;98;2;1;2; ;6;3;3;76;14;76;981,585787524044;5;1964
1027232;1;2;1;10;2;2;1;41;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;76;981,585787524044;2;1967
1027232;1;3;1;10;2;2;1;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;76;7;76;981,585787524044;9;1994
1027232;1;4;1;10;2;1;1;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;76;3;76;981,585787524044;9;1999
1027233;1;1;1;10;1;2;1;41;1;4;1; ; ;1;2;98;2;1;2; ;3;5; ;76;5;76;963,928791406243;9;1967
1027233;1;2;1;10;2;2;1;42;3;4;1; ; ;1;1;19000;2;1;2; ;5;11;2;76;11;76;963,928791406243;4;1966
1027233;1;3;1;10;2;2;1;11;4;6;1; ; ;1;5; ;2;1;1;2;4;6; ;76;6;76;963,928791406243;2;1997
1027233;1;4;1;10;2;1;1;9;4; ;1; ; ;1;5; ;2;1;1;1;3;3; ;76;3;76;963,928791406243;5;1999
1027234;1;1;1;10;1;1;1;41;1;2;1; ; ;2;2;44000;2;1;2; ;5;11;2;76;11;76;1129,3557373491;3;1967
1027234;1;2;1;10;2;2;1;35;2;2;1; ; ;2;5; ;2;1;2; ;5;11;2;76;11;76;1129,3557373491;8;1973
1027234;1;3;1;10;3;1;1;8;3; ;1; ; ;2;5; ;2;1;1;1;3;2; ;76;2;76;1129,3557373491;10;2000
1027234;1;4;1;10;2;1;1;2;3; ;1; ; ;2;5; ;2; ; ; ; ; ; ;76; ;76;1129,3557373491;4;2006
1027236;1;1;1;10;1;2;1;75;1;5;1; ; ;1;2;98;2;2;2; ;1;0; ;76;0;76;946,453229532621;7;1933
1027236;1;2;1;10;2;1;1;50;3;6;2;1;99; ; ; ;1;1;2; ;3;5; ;76;5;76;946,453229532621;4;1958
1027237;1;1;1;10;1;1;1;36;1;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;76;11;76;1057,46288992983;7;1972
1027237;1;2;1;10;2;2;1;35;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;76;10;76;1057,46288992983;5;1973
1027237;1;3;1;10;2;1;1;16;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;76;10;76;1057,46288992983;12;1992
1027237;1;4;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;76;10;76;1057,46288992983;12;1993
1027237;1;5;1;10;2;1;1;12;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;76;7;76;1057,46288992983;9;1996
1027238;1;1;1;10;1;2;1;65;1;5;1; ; ;1;2;57700;2;1;2; ;3;5; ;76;5;76;843,522340573297;5;1943
1027238;1;2;1;10;2;1;1;38;3;6;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;76;843,522340573297;10;1970
1027238;1;3;1;10;1;2;1;10;4;6;2;2; ; ; ; ;2;1;1;1;3;3; ;76;3;76;843,522340573297;7;1998
1027238;1;4;1;10;4;2;1;45;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;843,522340573297;11;1963
1027238;1;5;1;10;4;2;1;13;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;76;7;76;843,522340573297;2;1995
1027239;1;1;1;10;1;2;1;47;1;6;1; ; ;3; ; ;1;1;2; ;3;4; ;76;4;76;812,556090887885;11;1961
1027239;1;2;1;10;1;2;1;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;76;7;76;812,556090887885;5;1994
1027240;1;1;1;10;1;2;1;47;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;76;1111,71289697497;3;1961
1027240;1;2;1;10;2;1;1;26;3;6;2;1;2; ; ; ;2;1;2; ;5;11;2;76;11;76;1111,71289697497;3;1982
1027240;1;3;1;10;3;2;1;20;3;6;2;1;24; ; ; ;2;1;2; ;5;11;2;76;11;76;1111,71289697497;1;1989
1027240;2;1;2;10;1;1;1;25;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;1111,71289697497;3;1983
1027240;2;2;2;10;2;2;1;25;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;1111,71289697497;10;1983
1027240;2;3;2;10;2;2;1;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;76; ;76;1111,71289697497;11;2007
1027240;3;1;3;10;1;2;2;33;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;76;0;76;1111,71289697497;99;99
1027240;3;2;3;10;1;2;2;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;76;0;76;1111,71289697497;99;99
1027240;3;3;3;10;1;2;2;3;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ;76;0;76;1111,71289697497;99;99
1027241;1;1;1;10;1;2;1;35;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;76;3;76;893,597903632585;2;1973
1027241;1;2;1;10;1;2;1;13;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;76;7;76;893,597903632585;2;1995
1027241;1;3;1;10;1;2;1;12;3;6;2;2; ; ; ; ;2;1;1;1;4;6; ;76;6;76;893,597903632585;9;1996
1027241;1;4;1;10;1;1;1;10;3;6;2;2; ; ; ; ;2;1;1;1;3;2; ;76;2;76;893,597903632585;4;1998
1027241;1;5;1;10;1;1;1;8;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ;76;1;76;893,597903632585;11;2000
1027241;1;6;1;10;1;2;1;5;3; ;2;2; ; ; ; ;2;2;2; ;1;0; ;76;0;76;893,597903632585;11;2003
1027242;1;1;1;10;1;2;1;36;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;76;7;76;1173,51828617537;10;1972
1027242;1;2;1;10;2;1;1;42;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;76;8;76;1173,51828617537;2;1966
1027242;1;3;1;10;1;2;1;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;76;4;76;1173,51828617537;10;1997
1027243;1;1;1;10;1;1;1;73;1;2;1; ; ;1;2;400000;2;1;2; ;6;5;4;76;16;76;938,832138070388;10;1935
1027243;1;2;1;10;2;2;1;41;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;76;938,832138070388;6;1967
1027243;1;3;1;10;3;2;1;24;3;6;1; ; ;1;1;18000;2;1;2; ;5;11;2;76;11;76;938,832138070388;10;1984
1027243;1;4;1;10;2;1;1;10;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;76;4;76;938,832138070388;5;1998
1027243;1;5;1;10;2;2;1;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;76;1;76;938,832138070388;9;2001
1027244;1;1;1;10;1;1;1;45;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;1107,58364259345;4;1963
1027244;2;1;2;10;1;1;1;33;1;2;2;1;11; ; ; ;2;1;2; ;5;11;2;76;11;76;1107,58364259345;2;1975
1027244;2;2;2;10;2;2;1;23;2;2;2;1;3; ; ; ;2;1;1;1;4;9; ;76;9;76;1107,58364259345;6;1985
1027244;2;3;2;10;3;2;1;62;5;4;2;1;3; ; ; ;2;1;2; ;3;5; ;76;5;76;1107,58364259345;3;1946
1027244;2;4;2;10;4;2;1;27;5;6;1; ; ;1;1;42000;2;1;2; ;5;10;1;76;10;76;1107,58364259345;4;1981
1027244;2;5;2;10;4;1;1;2;5; ;1; ; ;1;5; ;2; ; ; ; ; ; ;76; ;76;1107,58364259345;11;2006
1027244;2;6;2;10;4;2;1;0;5; ;1; ; ;1;5; ;2; ; ; ; ; ; ;76; ;76;1107,58364259345;1;2009
1027244;2;7;2;10;7;2;1;27;5;6;2;1;4; ; ; ;2;1;2; ;5;10;1;76;10;76;1107,58364259345;4;1981
1027244;2;8;2;10;8;1;1;45;5;6;2;2; ; ; ; ;2;1;2; ;4;8; ;76;8;76;1107,58364259345;1;1964
1027245;1;1;1;10;1;2;1;63;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;76;4;76;736,912541202568;7;1945
1027245;1;2;1;10;1;2;1;17;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;736,912541202568;9;1991
1027245;1;3;1;10;1;2;1;14;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;76;6;76;736,912541202568;1;1995
1027245;1;4;1;10;1;1;1;14;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;76;6;76;736,912541202568;7;1994
1027245;2;1;2;10;1;1;1;51;1;4;2;2; ; ; ; ;2;1;2; ;4;7; ;76;7;76;736,912541202568;1;1958
1027246;1;1;1;10;1;1;1;52;1;2;1; ; ;1;1;30000;2;1;2; ;5;11;2;76;11;76;961,609224162714;4;1956
1027246;1;2;1;10;2;2;1;49;2;2;2;1;5; ; ; ;1;1;2; ;4;9; ;76;9;76;961,609224162714;12;1959
1027246;1;3;1;10;3;2;1;16;3;6;2;1;5; ; ; ;1;1;2; ;5;11;2;76;11;76;961,609224162714;8;1992
1027246;1;4;1;10;4;2;1;19;3;1;2;1;5; ; ; ;1;1;2; ;5;12;2;76;12;76;961,609224162714;6;1989
1027246;1;5;1;10;5;1;1;44;5;4;1; ; ;1;1;18000;2;1;2; ;3;5; ;76;5;76;961,609224162714;11;1964
1027247;1;1;1;10;1;1;1;56;1;2;1; ; ;1;1;82000;2;1;2; ;4;6; ;76;6;76;1016,05442790038;2;1952
1027247;1;2;1;10;2;2;1;44;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;76;10;76;1016,05442790038;11;1964
1027247;1;3;1;10;3;1;1;21;3;6;1; ; ;1;1;98;2;1;2; ;6;2;3;76;13;76;1016,05442790038;2;1987
1027247;1;4;1;10;2;1;1;15;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;76;7;76;1016,05442790038;3;1993
1027247;1;5;1;10;1;1;1;10;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;76;3;76;1016,05442790038;2;1998
1027248;1;1;1;10;1;1;1;39;1;2;1; ; ;1;1;18000;2;1;2; ;4;8; ;76;8;76;943,876068326809;8;1969
1027248;1;2;1;10;2;2;1;47;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;943,876068326809;7;1961
1027248;1;3;1;10;3;1;1;18;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;76;8;76;943,876068326809;11;1990
1027248;1;4;1;10;2;2;1;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;76;7;76;943,876068326809;3;1995
1027249;1;1;1;10;1;1;1;70;1;3;1; ; ;1;2;84382;2;1;2; ;3;3; ;76;3;76;1349,27340405631;5;1938
1027249;1;2;1;10;2;2;1;68;2;3;1; ; ;1;5; ;2;2;2; ;1;0; ;76;0;76;1349,27340405631;1;1941
1027249;1;3;1;10;3;2;1;41;3;3;2;1;6; ; ; ;2;1;2; ;4;8; ;76;8;76;1349,27340405631;3;1967
1027249;1;4;1;10;4;1;1;43;5;3;2;1;6; ; ; ;2;1;2; ;5;11;2;76;11;76;1349,27340405631;12;1965
1027249;1;5;1;10;3;1;1;16;4;6;2;1;6; ; ; ;2;1;1;2;4;9; ;76;9;76;1349,27340405631;7;1992
1027249;2;1;2;10;1;1;1;30;1;4;2;1;7; ; ; ;2;1;2; ;3;5; ;76;5;76;1349,27340405631;1;1979
1027249;3;1;3;10;1;1;1;26;1;6;1; ; ;1;3;57700;2;1;2; ;5;11;2;76;11;76;1349,27340405631;6;1982
1027249;4;1;4;10;1;1;1;47;1;4;2;1;72; ; ; ;1;1;2; ;3;5; ;76;5;76;1349,27340405631;6;1961
1027250;1;1;1;10;1;2;1;67;1;4;1; ; ;1;3;57700;2;1;2; ;3;1; ;76;1;76;818,659843068894;3;1941
1027251;1;1;1;10;1;1;1;77;1;3;1; ; ;1;3;58000;1;1;2; ;3;4; ;76;4;76;749,299374384681;2;1931
1027251;1;2;1;10;2;2;1;76;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;76;3;76;749,299374384681;6;1932
1027251;1;3;1;10;3;2;1;43;3;3;1; ; ;1;1;16000;2;1;2; ;4;8; ;76;8;76;749,299374384681;12;1965
1027251;1;4;1;10;4;1;1;46;5;3;1; ; ;1;3;57700;2;1;2; ;4;8; ;76;8;76;749,299374384681;4;1962
1027251;1;5;1;10;5;2;1;21;4;6;1; ; ;1;5; ;1;1;1;1;6;2;2;76;13;76;749,299374384681;5;1987
1027251;1;6;1;10;5;2;1;17;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;76;10;76;749,299374384681;6;1991
1027252;1;1;1;10;1;1;1;52;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;76;6;76;1077,84936668965;8;1956
1027252;1;2;1;10;2;2;1;55;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;76;6;76;1077,84936668965;1;1954
1027252;1;3;1;10;3;2;1;25;3;2;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;76;1077,84936668965;5;1983
1027252;1;4;1;10;4;1;1;28;5;2;1; ; ;1;1;29500;2;1;2; ;5;11;2;76;11;76;1077,84936668965;2;1980
1027252;1;5;1;10;3;2;1;4;4; ;1; ; ;1;5; ;2;2;1;2;2;0; ;76;0;76;1077,84936668965;5;2004
1027253;1;1;1;10;1;2;1;51;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;76;2;76;1269,70810885196;5;1957
1027253;1;2;1;10;2;1;1;43;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;76;5;76;1269,70810885196;9;1965
1027253;1;3;1;10;3;1;1;30;3;6;2;1;1; ; ; ;2;1;2; ;5;10;1;76;10;76;1269,70810885196;10;1978
1027253;1;4;1;10;4;2;1;39;9;1;2;1;120; ; ; ;2;1;2; ;4;8; ;76;8;76;1269,70810885196;9;1969
1027253;1;5;1;10;5;1;1;38;9;1;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;1269,70810885196;2;1970
1027254;1;1;1;10;1;2;1;36;1;4;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;76;720,600732508972;7;1972
1027254;1;2;1;10;1;2;1;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;76;7;76;720,600732508972;12;1994
1027254;1;3;1;10;4;1;1;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;76;2;76;720,600732508972;7;2000
1027254;1;4;1;10;4;2;1;67;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;76;3;76;720,600732508972;7;1941
1027255;1;1;1;10;1;1;1;37;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;76;16;76;1119,6121805503;2;1971
1027255;1;2;1;10;2;2;1;28;2;3;1; ; ;1;3;60000;2;1;2; ;6;5;4;76;16;76;1119,6121805503;9;1980
1027255;1;3;1;10;2;2;1;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;76;1;76;1119,6121805503;9;2001
1027255;1;4;1;10;2;2;1;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;76; ;76;1119,6121805503;12;2008
1027257;1;1;1;10;1;2;1;39;1;4;2;1;3; ; ; ;2;1;2; ;3;1; ;76;1;76;724,852641962706;3;1969
1027257;1;2;1;10;2;2;1;20;3;6;2;2; ; ; ; ;2;1;2; ;4;8; ;76;8;76;724,852641962706;4;1988
1027257;1;3;1;10;3;2;1;17;3;6;2;2; ; ; ; ;2;1;2; ;4;9; ;76;9;76;724,852641962706;9;1991
1027257;1;4;1;10;1;2;1;13;3;6;2;2; ; ; ; ;2;1;1;2;3;4; ;76;4;76;724,852641962706;5;1995
1027257;1;5;1;10;1;1;1;7;3; ;1; ; ;1;5; ;2;2;1;2;3;0; ;76;0;76;724,852641962706;6;2001
1027257;1;6;1;10;1;1;1;6;3; ;2;2; ; ; ; ;2;2;1;1;3;0; ;76;0;76;724,852641962706;12;2002
1027257;1;7;1;10;3;1;1;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;76; ;76;724,852641962706;5;2007
1027257;2;1;2;10;1;2;1;70;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;76;0;76;724,852641962706;4;1938
1027257;2;2;2;10;2;1;1;25;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;724,852641962706;9;1983
1027257;2;3;2;10;3;1;1;23;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;76;11;76;724,852641962706;4;1985
1027257;2;4;2;10;4;1;1;17;4;6;2;1;1; ; ; ;1;1;2; ;5;10;1;76;10;76;724,852641962706;7;1991
1027258;1;1;1;10;1;2;1;25;1;4;1; ; ;3; ; ;1;1;2; ;5;11;2;76;11;76;1041,52963335171;10;1983
1027258;1;2;1;10;1;1;1;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;76;2;76;1041,52963335171;9;2000
1027258;2;1;2;10;1;2;1;26;1;4;2;1;17; ; ; ;1;1;2; ;5;11;2;76;11;76;1041,52963335171;5;1982
1027258;2;2;2;10;1;2;1;9;3; ;2;2; ; ; ; ;1;1;1;1;3;2; ;76;2;76;1041,52963335171;9;1999
1027258;2;3;2;10;1;2;1;5;3; ;2;2; ; ; ; ;1;2;1;1;3;0; ;76;0;76;1041,52963335171;2;2003
1027258;2;4;2;10;1;1;1;0;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;76; ;76;1041,52963335171;12;2008
1027259;1;1;1;10;1;1;1;23;1;6;1; ; ;3; ; ;2;1;1;2;6;0;2;76;11;76;889,854540435977;4;1985
1027259;1;2;1;10;2;2;1;27;5;6;1; ; ;3; ; ;2;1;2; ;6;2;2;76;13;76;889,854540435977;1;1981
