DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
878928;1;2;1;10;2;2;1;7;1941;67;2;3;1;;;3;;;2;1;2;;3;4;;2;4;41;825.694.184.522.848
878928;1;3;1;10;3;2;1;9;1974;34;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;825.694.184.522.848
878928;1;4;1;10;4;1;1;2;1970;38;3;2;1;;;3;;;2;1;2;;3;3;;2;3;41;825.694.184.522.848
878928;1;5;1;10;5;2;1;8;1973;35;9;2;1;;;3;;;2;1;2;;3;5;;2;5;41;825.694.184.522.848
878928;1;6;1;10;6;1;1;8;1990;18;4;6;1;;;3;;;2;1;2;;3;5;;2;5;41;825.694.184.522.848
878928;1;7;1;10;7;1;1;9;1992;16;4;6;1;;;3;;;1;1;1;1;4;6;;2;6;41;825.694.184.522.848
878928;1;8;1;10;4;2;1;9;1996;12;4;6;1;;;3;;;2;1;2;;3;5;;2;5;41;825.694.184.522.848
878928;1;9;1;10;3;2;1;7;2000;8;4;;1;;;3;;;2;1;1;1;3;1;;2;1;41;825.694.184.522.848
878928;1;10;1;10;3;1;1;4;2005;3;4;;1;;;3;;;2;2;2;;1;0;;2;0;41;825.694.184.522.848
878951;1;1;1;10;1;2;1;10;1941;66;1;3;1;;;3;;;2;1;2;;3;4;;2;4;41;881.126.575.847.799
878951;1;2;1;10;2;1;1;9;1926;82;2;3;1;;;3;;;2;1;2;;3;2;;2;2;41;881.126.575.847.799
878951;1;3;1;10;3;1;1;3;2003;5;4;;1;;;3;;;2;2;1;1;2;0;;2;0;41;881.126.575.847.799
878954;1;1;1;10;1;1;1;4;1949;59;1;3;1;;;3;;;2;1;2;;3;2;;2;2;41;672.176.436.014.903
878954;1;2;1;10;2;2;1;2;1965;43;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;672.176.436.014.903
878954;1;3;1;10;2;2;1;10;2000;7;3;;1;;;3;;;2;1;1;1;3;2;;2;2;41;672.176.436.014.903
878956;1;1;1;10;1;1;1;1;1954;54;1;3;1;;;3;;;2;1;2;;3;2;;2;2;41;872.566.058.965.547
878956;1;2;1;10;2;2;1;5;1956;52;2;3;1;;;3;;;2;1;2;;3;2;;2;2;41;872.566.058.965.547
878956;1;3;1;10;3;1;1;8;1978;30;3;6;1;;;3;;;2;1;2;;4;9;;2;9;41;872.566.058.965.547
878956;1;4;1;10;4;2;1;1;1995;13;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;41;872.566.058.965.547
878959;1;1;1;10;1;1;1;12;1921;86;1;5;1;;;3;;;2;2;2;;1;0;;2;0;41;950.228.644.228.374
878960;1;1;1;10;1;1;1;9;1949;59;1;3;1;;;3;;;2;2;2;;1;0;;2;0;41;732.359.585.109.015
878960;1;2;1;10;2;2;1;10;1957;50;2;3;1;;;3;;;2;2;2;;1;0;;2;0;41;732.359.585.109.015
878964;1;1;1;10;1;2;1;9;1951;56;1;5;1;;;3;;;2;1;2;;3;2;;2;2;41;851.483.130.133.163
878964;1;2;1;10;2;1;1;1;1971;37;3;6;1;;;3;;;2;1;2;;3;1;;2;1;41;851.483.130.133.163
878964;1;3;1;10;3;1;1;7;1969;39;3;2;1;;;3;;;2;1;2;;3;3;;2;3;41;851.483.130.133.163
878968;1;1;1;10;1;1;1;5;1955;53;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;71.179.747.952.066
878968;1;2;1;10;2;2;1;8;1978;30;2;3;1;;;3;;;2;1;2;;1;0;;2;0;41;71.179.747.952.066
878968;1;3;1;10;3;2;1;11;1997;10;3;6;1;;;3;;;2;1;1;1;3;2;;2;2;41;71.179.747.952.066
878968;1;4;1;10;2;2;1;4;1999;9;3;;1;;;3;;;2;1;1;1;3;0;;2;0;41;71.179.747.952.066
878968;1;5;1;10;2;2;1;4;2001;7;3;;1;;;3;;;2;1;2;;1;0;;2;0;41;71.179.747.952.066
878970;1;1;1;10;1;1;1;5;1963;45;1;2;1;;;3;;;2;1;2;;3;2;;2;2;41;742.171.447.068.327
878970;1;2;1;10;2;2;1;5;1973;35;2;2;1;;;3;;;2;1;2;;1;0;;2;0;41;742.171.447.068.327
878971;1;1;1;10;1;1;1;8;1926;82;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;882.073.549.430.515
878971;1;2;1;10;2;2;1;12;1941;66;2;3;1;;;3;;;2;1;2;;3;4;;2;4;41;882.073.549.430.515
878971;1;3;1;10;3;1;1;4;1968;40;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;882.073.549.430.515
878971;1;4;1;10;4;1;1;4;1969;39;3;6;1;;;3;;;2;1;2;;3;3;;2;3;41;882.073.549.430.515
878973;1;1;1;10;1;1;1;10;1963;44;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;897.218.579.123.656
878973;1;2;1;10;2;2;1;5;1973;35;2;3;1;;;3;;;2;1;2;;4;6;;2;6;41;897.218.579.123.656
878973;1;3;1;10;3;1;1;12;1993;14;3;6;1;;;3;;;2;1;2;;4;6;;2;6;41;897.218.579.123.656
878979;1;1;1;10;1;2;1;2;1975;33;1;4;1;;;3;;;2;2;2;;1;0;;2;0;41;966.483.068.344.049
878979;1;2;1;10;2;1;1;3;1998;10;3;6;1;;;3;;;2;1;1;1;3;0;;2;0;41;966.483.068.344.049
878979;1;3;1;10;3;2;1;5;1995;13;3;6;1;;;3;;;2;1;1;1;3;3;;2;3;41;966.483.068.344.049
878979;1;4;1;10;4;2;1;6;2000;8;3;;1;;;3;;;2;1;1;1;3;0;;2;0;41;966.483.068.344.049
878979;1;5;1;10;1;1;1;4;2003;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;966.483.068.344.049
878983;1;1;1;10;1;1;1;4;1948;60;1;3;1;;;3;;;2;1;2;;3;3;;2;3;41;113.760.284.124.857
878983;1;2;1;10;2;2;1;4;1958;50;2;3;1;;;3;;;2;1;2;;3;4;;2;4;41;113.760.284.124.857
878983;1;3;1;10;3;1;1;11;1980;27;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;113.760.284.124.857
878983;1;4;1;10;4;2;1;10;1992;16;3;6;1;;;3;;;2;1;1;1;5;10;1;2;10;41;113.760.284.124.857
878983;1;5;1;10;2;2;1;12;1993;14;3;6;1;;;3;;;2;2;2;;1;0;;2;0;41;113.760.284.124.857
878983;1;6;1;10;6;1;1;11;1996;11;3;6;1;;;3;;;2;1;1;1;3;5;;2;5;41;113.760.284.124.857
878983;1;7;1;10;7;2;1;6;1998;10;3;6;1;;;3;;;2;1;1;1;3;2;;2;2;41;113.760.284.124.857
878983;1;8;1;10;2;2;1;11;2002;5;4;;1;;;3;;;2;2;2;;1;0;;2;0;41;113.760.284.124.857
878985;1;1;1;10;1;1;1;3;1970;38;1;3;1;;;3;;;2;1;2;;3;2;;2;2;41;912.021.366.639.495
878985;1;2;1;10;2;2;1;12;1977;30;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;912.021.366.639.495
878985;1;3;1;10;3;2;1;6;1997;11;3;6;1;;;3;;;2;1;1;1;3;5;;2;5;41;912.021.366.639.495
878985;1;4;1;10;2;1;1;6;2001;7;3;;1;;;3;;;2;1;1;1;3;0;;2;0;41;912.021.366.639.495
878988;1;1;1;10;1;2;1;12;1933;74;1;5;1;;;3;;;2;2;2;;1;0;;2;0;41;770.678.567.619.835
878990;1;1;1;10;1;1;1;3;1973;35;1;3;1;;;3;;;2;1;2;;3;1;;2;1;41;742.171.447.068.327
878990;1;2;1;10;2;2;1;7;1979;29;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;742.171.447.068.327
878992;1;1;1;10;1;1;1;6;1957;51;1;2;1;;;3;;;2;1;2;;3;3;;2;3;41;903.306.053.867.799
878992;1;2;1;10;2;2;1;1;1968;40;2;2;1;;;3;;;2;1;2;;3;5;;2;5;41;903.306.053.867.799
878992;1;3;1;10;3;1;1;5;1994;14;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;903.306.053.867.799
878992;1;4;1;10;4;1;1;7;1996;12;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;903.306.053.867.799
878992;1;5;1;10;5;2;1;7;1947;61;5;5;1;;;3;;;2;1;2;;3;2;;2;2;41;903.306.053.867.799
878994;1;1;1;10;1;2;1;3;1937;71;1;4;1;;;3;;;2;1;2;;1;0;;2;0;41;811.080.848.876.499
878994;1;2;1;10;2;1;1;12;1962;45;3;6;1;;;3;;;2;2;2;;3;1;;2;1;41;811.080.848.876.499
878996;1;1;1;10;1;1;1;10;1982;25;1;2;1;;;3;;;2;1;2;;3;5;;2;5;41;989.849.687.734.131
878996;1;2;1;10;2;2;1;7;1986;22;2;2;1;;;3;;;2;1;2;;5;11;2;2;11;41;989.849.687.734.131
878996;1;3;1;10;3;2;1;1;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;989.849.687.734.131
878998;1;1;1;10;1;1;1;2;1951;57;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;76.338.458.907.894
878998;1;2;1;10;2;2;1;7;1951;57;2;3;1;;;3;;;2;1;2;;3;2;;2;2;41;76.338.458.907.894
878998;1;3;1;10;3;2;1;1;1980;28;3;6;1;;;3;;;2;1;2;;4;8;;2;8;41;76.338.458.907.894
878998;1;4;1;10;4;2;1;8;1993;15;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;76.338.458.907.894
878998;1;5;1;10;5;2;1;6;1998;10;3;6;1;;;3;;;2;1;2;;3;2;;2;2;41;76.338.458.907.894
879000;1;1;1;10;1;1;1;10;1959;48;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;897.218.579.123.656
879000;1;2;1;10;2;2;1;5;1967;41;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;897.218.579.123.656
879000;1;3;1;10;3;1;1;12;1986;21;3;6;1;;;3;;;2;1;2;;4;8;;2;8;41;897.218.579.123.656
879018;1;1;1;10;1;1;1;9;1960;48;1;2;1;;;3;;;2;1;2;;4;7;;2;7;41;120.974.801.468.947
879018;1;2;1;10;2;2;1;4;1988;20;2;2;1;;;3;;;2;2;2;;3;2;;2;2;41;120.974.801.468.947
879018;1;3;1;10;2;1;1;9;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;120.974.801.468.947
879018;1;4;1;10;2;1;1;7;2007;1;3;;1;;;3;;;2;;;;;;;2;;41;120.974.801.468.947
879020;1;1;1;10;1;1;1;11;1979;28;1;6;1;;;3;;;2;1;2;;3;2;;2;2;41;987.210.909.764.213
879020;1;2;1;10;2;2;1;9;1960;48;5;6;1;;;3;;;2;1;2;;3;4;;2;4;41;987.210.909.764.213
879020;1;3;1;10;3;2;1;6;1990;18;5;6;1;;;3;;;2;1;2;;4;8;;2;8;41;987.210.909.764.213
879020;1;4;1;10;4;1;1;5;1998;10;5;6;1;;;3;;;2;1;1;1;3;2;;2;2;41;987.210.909.764.213
879025;1;1;1;10;1;1;1;6;1976;32;1;3;1;;;1;1;20000;2;1;2;;5;10;2;2;10;41;110.662.098.488.259
879025;1;2;1;10;2;2;1;1;1976;32;2;3;1;;;3;;;2;1;2;;1;0;;2;0;41;110.662.098.488.259
879025;1;3;1;10;3;1;1;1;1992;16;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;41;110.662.098.488.259
879025;1;4;1;10;4;1;1;7;1995;13;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;41;110.662.098.488.259
879025;1;5;1;10;5;1;1;7;1995;13;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;41;110.662.098.488.259
879025;1;6;1;10;2;2;1;7;1999;9;3;;1;;;3;;;2;1;1;1;3;2;;2;2;41;110.662.098.488.259
879025;1;7;1;10;2;1;1;1;2001;7;3;;1;;;3;;;2;1;1;1;3;2;;2;2;41;110.662.098.488.259
879025;1;8;1;10;8;2;1;9;2003;5;3;;1;;;3;;;2;2;1;1;2;0;;2;0;41;110.662.098.488.259
879025;1;9;1;10;2;2;1;3;2006;2;3;;1;;;3;;;2;;;;;;;2;;41;110.662.098.488.259
879029;1;1;1;10;1;2;1;2;1980;28;1;6;2;1;1;;;;2;2;2;;1;0;;2;0;41;103.133.426.324.405
879029;1;2;1;10;2;2;1;4;1997;11;3;6;2;1;1;;;;2;1;1;1;3;3;;2;3;41;103.133.426.324.405
879029;1;3;1;10;1;1;1;9;2003;5;3;;2;1;1;;;;2;2;2;;1;0;;2;0;41;103.133.426.324.405
879029;1;4;1;10;1;1;1;9;2005;3;3;;2;1;1;;;;2;2;2;;1;0;;2;0;41;103.133.426.324.405
879029;1;5;1;10;1;1;1;8;2008;0;3;;2;2;;;;;2;;;;;;;2;;41;103.133.426.324.405
879030;1;1;1;10;1;1;1;7;1962;46;1;2;1;;;3;;;2;1;2;;3;3;;2;3;41;742.171.447.068.327
879030;1;2;1;10;2;2;1;7;1973;35;2;2;1;;;3;;;2;1;2;;3;5;;2;5;41;742.171.447.068.327
879031;1;1;1;10;1;1;1;7;1937;71;1;3;1;;;3;;;2;1;2;;3;3;;2;3;41;10.332.248.954.175
879031;1;2;1;10;2;2;1;10;1941;66;2;3;1;;;3;;;2;2;2;;3;1;;2;1;41;10.332.248.954.175
879031;1;3;1;10;3;1;1;5;1973;35;3;3;2;1;24;;;;2;1;2;;3;2;;2;2;41;10.332.248.954.175
879031;1;4;1;10;4;2;1;10;1980;27;5;3;1;;;3;;;2;1;2;;3;5;;2;5;41;10.332.248.954.175
879031;1;5;1;10;5;2;1;10;1997;10;4;6;1;;;3;;;2;1;1;1;3;3;;2;3;41;10.332.248.954.175
879031;1;6;1;10;4;1;1;11;1998;9;4;;1;;;3;;;2;1;1;1;3;2;;2;2;41;10.332.248.954.175
879031;1;7;1;10;4;1;1;3;2004;4;4;;1;;;3;;;2;2;2;;1;0;;2;0;41;10.332.248.954.175
879031;1;8;1;10;4;1;1;6;2005;3;4;;1;;;3;;;2;2;2;;1;0;;2;0;41;10.332.248.954.175
879031;1;9;1;10;4;1;1;6;2008;0;4;;2;2;;;;;2;;;;;;;2;;41;10.332.248.954.175
879035;1;1;1;10;1;2;1;3;1981;27;1;5;1;;;3;;;2;1;2;;3;5;;2;5;41;118.638.139.529.938
879035;1;2;1;10;2;1;1;9;1996;12;3;6;1;;;3;;;1;1;1;1;3;3;;2;3;41;118.638.139.529.938
879035;1;3;1;10;1;1;1;3;2004;4;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;118.638.139.529.938
879035;1;4;1;10;1;1;1;10;2003;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;118.638.139.529.938
879035;1;5;1;10;1;1;1;11;2007;0;3;;1;;;3;;;2;;;;;;;2;;41;118.638.139.529.938
879035;1;6;1;10;6;2;1;4;1984;24;9;6;2;1;6;;;;2;1;2;;3;5;;2;5;41;118.638.139.529.938
879037;1;1;1;10;1;1;1;7;1949;59;1;3;1;;;3;;;2;1;2;;3;3;;2;3;41;772.761.866.365.679
879037;1;2;1;10;2;2;1;10;1956;51;2;3;2;1;12;;;;2;1;1;1;4;7;;2;7;41;772.761.866.365.679
879037;1;3;1;10;3;1;1;1;1975;33;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;41;772.761.866.365.679
879039;1;1;1;10;1;1;1;10;1965;42;1;2;1;;;3;;;2;1;2;;4;6;;2;6;41;11.321.233.001.096
879039;1;2;1;10;2;2;1;1;1973;35;2;2;1;;;3;;;2;1;2;;3;5;;2;5;41;11.321.233.001.096
879039;1;3;1;10;3;1;1;12;1992;15;3;6;1;;;3;;;2;1;1;1;4;9;;2;9;41;11.321.233.001.096
879039;1;4;1;10;4;1;1;3;1997;11;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;41;11.321.233.001.096
879039;1;5;1;10;2;1;1;6;2002;6;3;;1;;;3;;;2;1;2;;1;0;;2;0;41;11.321.233.001.096
879042;1;1;1;10;1;1;1;2;1939;69;1;3;1;;;3;;;2;1;2;;3;4;;2;4;41;950.228.644.228.374
879043;1;1;1;10;1;1;1;11;1976;31;1;2;1;;;3;;;2;1;2;;3;5;;2;5;41;960.040.506.187.686
879045;1;1;1;10;1;1;1;11;1940;67;1;2;1;;;1;5;;2;1;2;;3;3;;2;3;41;982.067.093.610.795
879045;1;2;1;10;2;2;1;3;1979;29;2;2;1;;;3;;;2;1;2;;3;5;;2;5;41;982.067.093.610.795
879045;1;3;1;10;3;2;1;9;1998;10;3;6;1;;;3;;;2;1;1;1;3;3;;2;3;41;982.067.093.610.795
879045;1;4;1;10;2;1;1;8;2002;6;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;982.067.093.610.795
879045;1;5;1;10;2;1;1;12;2005;2;3;;1;;;3;;;2;;;;;;;2;;41;982.067.093.610.795
879050;1;1;1;10;1;1;1;1;1973;35;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;761.845.886.904.827
879050;1;2;1;10;2;2;1;9;1975;33;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;761.845.886.904.827
879050;1;3;1;10;2;2;1;1;1999;9;3;;1;;;3;;;2;1;1;1;3;3;;2;3;41;761.845.886.904.827
879050;1;4;1;10;2;1;1;2;2000;8;3;;1;;;3;;;2;1;1;1;3;2;;2;2;41;761.845.886.904.827
879062;1;1;1;10;1;1;1;8;1950;58;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;902.209.504.680.183
879062;1;2;1;10;2;2;1;12;1967;40;2;3;1;;;3;;;2;1;2;;3;3;;2;3;41;902.209.504.680.183
879062;1;3;1;10;3;2;1;11;1990;17;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;41;902.209.504.680.183
879062;1;4;1;10;2;1;1;1;2000;8;3;;1;;;3;;;2;2;1;1;3;2;;2;2;41;902.209.504.680.183
879064;1;1;1;10;1;1;1;12;1965;42;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;992.082.562.084.874
879064;1;2;1;10;2;2;1;11;1967;40;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;992.082.562.084.874
879064;1;3;1;10;3;1;1;2;1991;17;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;41;992.082.562.084.874
879064;1;4;1;10;4;1;1;10;1994;13;3;6;1;;;3;;;2;1;1;1;4;8;;2;8;41;992.082.562.084.874
879064;1;5;1;10;2;2;1;2;2002;6;3;;1;;;3;;;2;2;1;1;3;0;;2;0;41;992.082.562.084.874
879067;1;1;1;10;1;2;1;12;1952;55;1;6;1;;;3;;;2;1;2;;3;3;;2;3;41;627.892.623.624.246
879067;1;2;1;10;2;1;1;6;1992;16;3;6;1;;;3;;;2;1;2;;4;7;;2;7;41;627.892.623.624.246
879067;1;3;1;10;3;1;1;10;1975;32;3;2;1;;;3;;;2;1;2;;3;5;;2;5;41;627.892.623.624.246
879067;1;4;1;10;4;2;1;7;1975;33;5;2;1;;;3;;;2;1;2;;4;6;;2;6;41;627.892.623.624.246
879067;1;5;1;10;4;2;1;8;2005;3;4;;1;;;3;;;2;2;2;;1;0;;2;0;41;627.892.623.624.246
879067;1;6;1;10;4;2;1;2;2007;1;4;;1;;;3;;;2;;;;;;;2;;41;627.892.623.624.246
879069;1;1;1;10;1;1;1;2;1958;50;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;105.226.571.117.899
879069;1;2;1;10;2;2;1;10;1960;47;2;3;1;;;3;;;2;1;2;;4;7;;2;7;41;105.226.571.117.899
879069;1;3;1;10;3;1;1;6;1993;15;3;6;1;;;3;;;2;1;2;;4;7;;2;7;41;105.226.571.117.899
879069;1;4;1;10;4;1;1;2;1995;13;3;6;1;;;3;;;2;1;1;1;4;7;;2;7;41;105.226.571.117.899
879071;1;1;1;10;1;1;1;1;1933;75;1;3;1;;;3;;;2;1;2;;3;4;;2;4;41;956.316.118.972.516
879071;1;2;1;10;2;2;1;7;1942;66;2;3;1;;;3;;;2;1;2;;3;2;;2;2;41;956.316.118.972.516
879071;1;3;1;10;3;1;1;3;1984;24;4;6;1;;;3;;;2;1;2;;3;5;;2;5;41;956.316.118.972.516
879073;1;1;1;10;1;2;1;5;1976;32;1;2;1;;;3;;;2;1;2;;3;5;;2;5;41;661.260.456.554.051
879073;1;2;1;10;1;2;1;9;2003;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;661.260.456.554.051
879073;1;3;1;10;1;2;1;1;2005;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;661.260.456.554.051
879073;1;4;1;10;1;1;1;9;2008;0;3;;2;2;;;;;2;;;;;;;2;;41;661.260.456.554.051
879074;1;1;1;10;1;1;1;11;1959;48;1;2;1;;;3;;;2;1;2;;3;5;;2;5;41;102.761.319.102.088
879074;1;2;1;10;2;2;1;2;1961;47;2;2;1;;;3;;;2;1;2;;3;5;;2;5;41;102.761.319.102.088
879074;1;3;1;10;3;1;1;3;1983;25;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;102.761.319.102.088
879074;1;4;1;10;4;1;1;11;1989;18;3;6;1;;;3;;;2;1;2;;5;11;2;2;11;41;102.761.319.102.088
879074;1;5;1;10;5;2;1;10;1997;10;3;6;1;;;3;;;2;1;1;1;3;3;;2;3;41;102.761.319.102.088
879077;1;1;1;10;1;1;2;;;80;1;5;1;;;3;;;2;1;2;;3;5;;2;5;41;990.630.925.485.038
879077;1;2;1;10;2;1;1;7;1956;52;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;990.630.925.485.038
879079;1;1;1;10;1;1;1;10;1984;23;1;6;1;;;3;;;2;1;2;;4;9;;2;9;41;115.454.294.591.696
879079;1;2;1;10;1;1;1;7;2001;7;3;;1;;;3;;;2;2;1;1;3;0;;2;0;41;115.454.294.591.696
879084;1;1;1;10;1;1;1;5;1964;44;1;3;1;;;3;;;2;2;2;;1;0;;2;0;41;122.698.728.307.082
879084;1;2;1;10;1;2;1;2;1964;44;2;3;1;;;3;;;2;2;2;;1;0;;2;0;41;122.698.728.307.082
879084;1;3;1;10;1;1;1;8;1990;18;3;6;1;;;3;;;2;2;2;;1;0;;2;0;41;122.698.728.307.082
879084;1;4;1;10;4;1;1;6;1992;16;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;122.698.728.307.082
879084;1;5;1;10;5;1;1;9;1993;15;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;122.698.728.307.082
879084;1;6;1;10;1;2;1;4;2000;8;3;;1;;;3;;;2;2;1;2;3;0;;2;0;41;122.698.728.307.082
879084;1;7;1;10;1;1;1;6;2003;5;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;122.698.728.307.082
879087;1;1;1;10;1;1;1;5;1966;42;1;2;1;;;3;;;2;1;2;;3;4;;2;4;41;977.076.168.054.268
879087;1;2;1;10;2;2;1;12;1973;34;2;2;1;;;3;;;2;1;2;;3;4;;2;4;41;977.076.168.054.268
879087;1;3;1;10;2;1;1;12;1994;13;3;6;1;;;3;;;2;1;1;1;3;5;;2;5;41;977.076.168.054.268
879087;1;4;1;10;2;1;1;7;2001;7;3;;1;;;3;;;2;1;1;1;3;1;;2;1;41;977.076.168.054.268
879088;1;1;1;10;1;1;1;8;1947;61;1;6;1;;;3;;;2;1;2;;3;2;;2;2;41;950.228.644.228.374
879106;1;1;1;10;1;1;1;6;1953;55;1;3;1;;;3;;;2;1;2;;3;3;;2;3;41;108.752.417.628.223
879106;1;2;1;10;2;2;1;2;1963;45;2;3;1;;;3;;;2;2;2;;1;0;;2;0;41;108.752.417.628.223
879106;1;3;1;10;2;1;1;11;1998;9;3;;1;;;3;;;2;1;1;1;3;1;;2;1;41;108.752.417.628.223
879106;1;4;1;10;2;1;1;4;2001;7;3;;1;;;3;;;2;2;1;1;3;0;;2;0;41;108.752.417.628.223
879106;1;5;1;10;5;1;1;6;1965;43;5;6;1;;;3;;;2;1;2;;3;2;;2;2;41;108.752.417.628.223
879106;1;6;1;10;6;1;1;4;1992;16;5;6;1;;;3;;;2;1;2;;3;4;;2;4;41;108.752.417.628.223
879108;1;1;1;10;1;1;1;6;1982;26;1;2;1;;;3;;;2;1;2;;3;5;;2;5;41;822.029.035.998.938
879108;1;2;1;10;2;2;1;5;1979;29;2;2;1;;;3;;;2;1;2;;3;2;;2;2;41;822.029.035.998.938
879108;1;3;1;10;2;1;1;12;2004;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;822.029.035.998.938
879110;1;1;1;10;1;1;1;1;1965;43;1;3;1;;;3;;;2;1;2;;3;4;;2;4;41;114.225.804.181.954
879110;1;2;1;10;2;2;1;5;1976;32;2;3;1;;;3;;;2;1;2;;3;4;;2;4;41;114.225.804.181.954
879110;1;3;1;10;2;1;1;2;1994;14;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;41;114.225.804.181.954
879110;1;4;1;10;2;1;1;4;1997;11;3;6;1;;;3;;;2;1;1;1;3;4;;2;4;41;114.225.804.181.954
879110;1;5;1;10;5;2;1;7;1998;10;3;6;1;;;3;;;2;1;1;1;3;2;;2;2;41;114.225.804.181.954
879111;1;1;1;10;1;1;1;7;1973;35;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;681.988.297.974.215
879111;1;2;1;10;2;2;1;12;1975;32;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;681.988.297.974.215
879111;1;3;1;10;2;2;1;5;2001;7;3;;1;;;3;;;2;1;1;1;3;1;;2;1;41;681.988.297.974.215
879113;1;1;1;10;1;1;1;9;1967;41;1;3;1;;;3;;;2;1;2;;3;1;;2;1;41;927.027.760.670.101
879113;1;2;1;10;2;2;1;11;1975;32;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;927.027.760.670.101
879113;1;3;1;10;3;2;1;6;1992;16;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;41;927.027.760.670.101
879113;1;4;1;10;2;1;1;5;1994;14;3;6;1;;;3;;;2;1;1;1;4;6;;2;6;41;927.027.760.670.101
879113;1;5;1;10;2;2;1;12;2004;3;3;;1;;;3;;;2;2;2;;1;0;;2;0;41;927.027.760.670.101
879115;1;1;1;10;1;1;1;3;1951;57;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;732.359.585.109.015
879115;1;2;1;10;2;2;1;2;1956;52;2;3;1;;;3;;;2;2;2;;1;0;;2;0;41;732.359.585.109.015
879117;1;1;1;10;1;1;1;10;1934;73;1;6;1;;;3;;;2;2;2;;1;0;;2;0;41;980.819.063.525.726
879117;1;2;1;10;2;1;2;;;60;5;6;2;2;;;;;2;1;2;;3;3;;2;3;41;980.819.063.525.726
879119;1;1;1;10;1;1;1;2;1935;73;1;3;1;;;3;;;2;2;2;;1;0;;2;0;41;113.244.617.986.023
879119;1;2;1;10;2;2;1;12;1964;43;2;3;2;1;24;;;;2;1;2;;3;5;;2;5;41;113.244.617.986.023
879119;1;3;1;10;3;1;1;8;1984;24;3;6;1;;;3;;;2;1;2;;4;7;;2;7;41;113.244.617.986.023
879119;1;4;1;10;4;1;1;2;1985;23;3;6;1;;;3;;;2;1;2;;3;5;;2;5;41;113.244.617.986.023
879119;1;5;1;10;5;2;1;5;1992;16;9;6;1;;;3;;;2;1;2;;4;7;;2;7;41;113.244.617.986.023
879122;1;1;1;10;1;1;1;5;1957;51;1;3;1;;;3;;;2;1;2;;3;5;;2;5;41;872.566.058.965.547
879122;1;2;1;10;2;2;1;10;1959;49;2;3;1;;;3;;;2;1;2;;3;5;;2;5;41;872.566.058.965.547
879122;1;3;1;10;3;1;1;5;1981;27;3;6;1;;;1;1;40000;2;1;2;;5;11;2;2;11;41;872.566.058.965.547
