DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030,P6030S1,P6030S3,P6040,P6050,P6070,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,AREA,ESC,DPTO,fex_c_2011
869253,1,3,1,10,3,2,1,2,1985,23,3,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,54.222.577.560.742
869253,1,4,1,10,4,2,1,1,1992,16,3,6,1,,,1,2,27000,2,1,1,1,5,10,1,5,10,5,54.222.577.560.742
869253,1,5,1,10,1,2,1,6,1994,14,4,6,1,,,3,,,2,1,1,2,4,7,,5,7,5,54.222.577.560.742
869257,1,1,1,10,1,1,1,5,1940,68,1,3,1,,,1,3,57700,2,1,2,,3,5,,5,5,5,240.910.729.257.166
869257,1,2,1,10,2,2,1,6,1956,52,2,3,1,,,2,1,60000,2,1,2,,6,7,5,5,18,5,240.910.729.257.166
869257,1,3,1,10,3,2,1,4,1982,26,3,6,1,,,1,1,60000,2,1,1,2,6,1,4,5,12,5,240.910.729.257.166
869257,1,4,1,10,4,2,1,3,1986,22,3,6,1,,,1,5,,2,1,1,2,3,3,,5,3,5,240.910.729.257.166
869257,1,5,1,10,5,2,1,8,1987,21,3,6,1,,,1,5,,2,1,1,2,6,3,2,5,14,5,240.910.729.257.166
869260,1,1,1,10,1,2,1,12,1963,44,1,3,1,,,1,4,,2,1,2,,6,3,3,5,14,5,161.979.944.409.951
869260,1,2,1,10,2,1,1,11,1965,42,2,3,1,,,1,3,57700,2,1,2,,5,11,2,5,11,5,161.979.944.409.951
869260,1,3,1,10,1,2,1,1,1994,14,3,6,1,,,1,5,,2,1,1,2,4,7,,5,7,5,161.979.944.409.951
869260,1,4,1,10,4,2,1,12,1962,45,5,4,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,161.979.944.409.951
869260,1,5,1,10,5,2,1,6,1988,20,5,6,1,,,1,1,18460,2,1,1,2,6,3,2,5,14,5,161.979.944.409.951
869260,1,6,1,10,1,2,1,9,1929,79,5,5,1,,,1,5,,2,1,2,,3,5,,5,5,5,161.979.944.409.951
869260,1,7,1,10,7,2,1,4,1992,16,6,6,2,2,,,,,1,1,2,,4,7,,5,7,5,161.979.944.409.951
869263,1,1,1,10,1,1,1,5,1979,29,1,6,1,,,1,1,18460,1,1,2,,5,11,2,5,11,5,276.204.836.660.416
869263,1,2,1,10,2,2,1,6,1982,26,5,6,1,,,1,1,20000,2,1,2,,6,3,2,5,14,5,276.204.836.660.416
869263,1,3,1,10,2,2,1,11,2004,3,5,,1,,,1,5,,2,2,2,,1,0,,5,0,5,276.204.836.660.416
869266,1,1,1,10,1,2,1,9,1933,74,1,5,1,,,1,2,161492,2,1,2,,5,11,2,5,11,5,227.981.668.517.759
869267,1,1,1,10,1,1,1,6,1970,38,1,2,2,1,12,,,,2,1,2,,5,11,2,5,11,5,219.263.441.294.964
869267,1,2,1,10,2,2,1,4,1991,17,2,2,1,,,1,5,,2,1,2,,5,11,2,5,11,5,219.263.441.294.964
869267,1,3,1,10,3,2,1,9,1943,65,5,4,1,,,1,3,57700,2,1,2,,5,11,2,5,11,5,219.263.441.294.964
869269,1,1,1,10,1,1,1,11,1956,51,1,3,1,,,1,1,28000,2,1,2,,3,5,,5,5,5,884.980.699.313.314
869269,1,2,1,10,2,2,1,12,1961,46,2,3,1,,,1,5,,1,1,2,,3,5,,5,5,5,884.980.699.313.314
869269,1,3,1,10,3,2,1,11,1980,27,3,6,1,,,1,1,18460,1,1,1,2,6,0,2,5,11,5,884.980.699.313.314
869269,1,4,1,10,4,1,1,10,1981,26,3,6,1,,,1,1,22000,2,1,2,,5,11,2,5,11,5,884.980.699.313.314
869269,1,5,1,10,5,1,1,9,1986,22,3,6,1,,,1,5,,1,1,1,2,6,0,2,5,11,5,884.980.699.313.314
869269,1,6,1,10,6,1,1,4,1989,19,3,6,1,,,1,5,,2,1,1,2,6,0,2,5,11,5,884.980.699.313.314
869269,1,7,1,10,2,1,1,5,2000,8,3,,1,,,1,5,,1,1,1,1,3,1,,5,1,5,884.980.699.313.314
869271,1,1,1,10,1,1,1,4,1964,44,1,3,1,,,1,1,18460,2,1,2,,3,3,,5,3,5,755.851.472.287.594
869271,1,2,1,10,2,2,1,5,1967,41,2,3,1,,,1,5,,2,1,2,,3,5,,5,5,5,755.851.472.287.594
869271,1,3,1,10,3,2,1,11,1989,18,3,6,1,,,1,5,,2,1,1,2,6,0,2,5,11,5,755.851.472.287.594
869271,1,4,1,10,4,1,1,12,1991,16,3,6,1,,,1,5,,2,1,1,1,4,8,,5,8,5,755.851.472.287.594
869275,1,1,1,10,1,2,1,10,1964,43,1,6,1,,,1,1,80000,2,1,2,,6,7,5,5,18,5,24.866.215.847.221
869276,1,1,1,10,1,2,1,6,1932,76,1,5,1,,,1,3,75000,2,1,2,,5,11,2,5,11,5,227.981.668.517.759
869278,1,1,1,10,1,1,1,1,1955,53,1,3,1,,,1,1,66880,2,1,2,,6,5,4,5,16,5,8.638.324.136.186
869278,1,2,1,10,2,2,1,3,1961,47,2,3,1,,,1,5,,2,1,2,,6,3,3,5,14,5,8.638.324.136.186
869278,1,3,1,10,3,2,1,8,1986,22,3,6,1,,,1,5,,2,1,1,2,6,3,2,5,14,5,8.638.324.136.186
869278,1,4,1,10,2,1,1,7,1993,15,3,6,1,,,1,5,,2,1,1,2,4,8,,5,8,5,8.638.324.136.186
869281,1,1,1,10,1,1,1,8,1948,60,1,3,1,,,1,2,4000000,2,1,2,,6,5,4,5,16,5,101.696.476.346.253
869281,1,2,1,10,2,2,1,11,1951,56,2,3,1,,,2,1,80000,2,1,2,,6,6,5,5,17,5,101.696.476.346.253
869281,1,3,1,10,3,2,1,4,1983,25,3,6,1,,,1,1,76000,2,1,1,2,6,5,4,5,16,5,101.696.476.346.253
869281,1,4,1,10,4,1,1,5,1986,22,3,6,1,,,1,1,36000,2,1,1,2,6,5,2,5,16,5,101.696.476.346.253
869283,1,1,1,10,1,1,1,11,1939,68,1,5,1,,,1,2,248000,2,1,2,,6,1,3,5,12,5,998.359.647.812.039
869283,1,2,1,10,2,2,1,3,1966,42,3,6,1,,,1,1,40000,2,1,2,,6,5,4,5,16,5,998.359.647.812.039
869284,1,1,1,10,1,2,1,12,1925,82,1,6,1,,,1,2,230000,2,1,2,,4,7,,5,7,5,100.459.420.670.579
869284,1,2,1,10,2,1,1,8,1924,84,5,4,1,,,1,2,152000,2,1,2,,4,6,,5,6,5,100.459.420.670.579
869284,1,3,1,10,3,1,1,6,1962,46,5,6,1,,,1,1,39200,2,1,2,,5,11,2,5,11,5,100.459.420.670.579
869284,1,4,1,10,4,2,1,6,1956,52,6,4,1,,,3,,,2,1,2,,3,2,,5,2,5,100.459.420.670.579
869288,1,1,1,10,1,2,1,10,1955,52,1,4,1,,,1,1,38000,2,1,2,,6,3,3,5,14,5,740.950.597.819.787
869288,1,2,1,10,2,1,1,11,1987,20,3,6,1,,,1,6,,2,1,1,1,6,3,2,5,14,5,740.950.597.819.787
869288,1,3,1,10,3,1,1,7,1990,18,3,6,1,,,1,5,,2,1,1,1,6,0,2,5,11,5,740.950.597.819.787
869290,1,1,1,10,1,1,1,5,1925,83,1,3,1,,,1,5,,2,1,2,,3,2,,5,2,5,825.909.724.969.737
869290,1,2,1,10,2,2,1,3,1931,77,2,3,1,,,1,5,,2,1,2,,3,1,,5,1,5,825.909.724.969.737
869290,1,3,1,10,3,1,1,9,1967,40,3,2,1,,,1,1,24800,2,1,2,,5,11,2,5,11,5,825.909.724.969.737
869290,1,4,1,10,4,2,1,1,1976,32,5,2,1,,,1,5,,2,1,2,,5,10,1,5,10,5,825.909.724.969.737
869290,1,5,1,10,3,2,1,8,1991,17,4,6,1,,,1,5,,2,1,2,,3,3,,5,3,5,825.909.724.969.737
869290,1,6,1,10,3,2,1,4,1996,12,5,6,1,,,1,5,,2,1,1,1,4,0,,5,5,5,825.909.724.969.737
869290,1,7,1,10,3,2,1,7,2007,1,4,,1,,,1,5,,2,,,,,,,5,,5,825.909.724.969.737
869294,1,1,1,10,1,2,1,8,1929,79,1,5,1,,,1,2,57700,2,1,2,,1,0,,5,0,5,9.058.990.518.716
869294,1,2,1,10,2,1,1,5,1964,44,3,6,1,,,1,1,30800,2,1,2,,5,11,2,5,11,5,9.058.990.518.716
869294,1,3,1,10,3,1,1,5,1966,42,3,6,1,,,3,,,1,1,2,,4,7,,5,7,5,9.058.990.518.716
869294,1,4,1,10,4,2,1,12,1967,40,3,6,1,,,1,1,14500,2,1,2,,4,8,,5,8,5,9.058.990.518.716
869296,1,1,1,10,1,2,1,11,1985,22,1,4,1,,,3,,,2,1,2,,5,10,1,5,10,5,921.975.393.575.013
869296,1,2,1,10,1,1,1,3,2001,7,3,,1,,,3,,,2,1,1,1,3,1,,5,1,5,921.975.393.575.013
869296,1,3,1,10,1,2,1,4,2003,5,3,,1,,,3,,,2,2,1,1,2,0,,5,0,5,921.975.393.575.013
869296,2,1,2,10,1,2,1,6,1956,52,1,6,1,,,1,4,,2,2,2,,1,0,,5,0,5,921.975.393.575.013
869296,3,1,3,10,1,1,1,11,1943,64,1,4,1,,,1,2,57700,2,1,2,,4,8,,5,8,5,921.975.393.575.013
869296,4,1,4,10,1,2,1,10,1973,34,1,6,2,2,,,,,2,1,2,,3,5,,5,5,5,921.975.393.575.013
869299,1,1,1,10,1,1,1,5,1968,40,1,3,1,,,1,1,28800,2,1,2,,5,11,2,5,11,5,818.901.344.736.047
869299,1,2,1,10,2,2,1,4,1967,41,2,3,1,,,1,5,,2,1,2,,5,11,2,5,11,5,818.901.344.736.047
869299,1,3,1,10,1,2,1,11,1995,12,3,6,1,,,1,5,,2,1,1,1,4,6,,5,6,5,818.901.344.736.047
869299,1,4,1,10,1,2,1,9,1998,10,3,6,1,,,1,5,,2,1,1,1,3,3,,5,3,5,818.901.344.736.047
869299,1,5,1,10,1,1,1,11,2004,3,3,,1,,,1,5,,2,2,2,,1,0,,5,0,5,818.901.344.736.047
869303,1,1,1,10,1,1,1,9,1935,73,1,3,1,,,1,2,103000,2,1,2,,4,7,,5,7,5,117.202.992.313.745
869303,1,2,1,10,2,2,1,7,1941,67,2,3,1,,,1,5,,2,1,2,,4,7,,5,7,5,117.202.992.313.745
869303,1,3,1,10,3,2,1,7,1967,41,3,3,1,,,2,1,44000,2,1,2,,6,5,4,5,16,5,117.202.992.313.745
869303,1,4,1,10,4,1,1,5,1962,46,5,3,1,,,1,1,38400,2,1,2,,5,11,2,5,11,5,117.202.992.313.745
869305,1,1,1,10,1,2,1,3,1966,42,1,6,1,,,1,1,32000,2,1,2,,6,7,5,5,18,5,891.706.634.967.264
869305,1,2,1,10,2,2,1,6,1943,65,5,5,1,,,1,5,,2,1,2,,4,8,,5,8,5,891.706.634.967.264
869307,1,1,1,10,1,2,1,5,1954,54,1,5,1,,,1,3,57700,2,1,2,,5,11,2,5,11,5,249.975.826.673.642
869307,1,2,1,10,2,2,1,2,1982,26,3,6,1,,,1,5,,2,1,2,,6,3,3,5,14,5,249.975.826.673.642
869310,1,1,1,10,1,2,1,2,1938,70,1,5,1,,,1,2,78000,2,1,2,,5,11,2,5,11,5,237.344.036.577.199
869310,1,2,1,10,2,1,1,1,1957,51,3,6,1,,,1,3,99600,2,1,2,,6,5,4,5,16,5,237.344.036.577.199
869310,1,3,1,10,3,1,1,12,1983,24,3,6,1,,,1,5,,2,1,2,,6,4,2,5,15,5,237.344.036.577.199
869310,1,4,1,10,4,2,1,2,1965,43,6,6,1,,,1,4,,2,1,2,,3,3,,5,3,5,237.344.036.577.199
869312,1,1,1,10,1,2,1,4,1954,54,1,5,1,,,1,5,,2,1,2,,6,5,4,5,16,5,271.213.016.094.787
869312,1,2,1,10,2,2,1,12,1978,29,3,6,1,,,1,3,57700,1,1,2,,6,7,5,5,18,5,271.213.016.094.787
869312,1,3,1,10,3,1,1,8,1981,27,3,6,1,,,1,3,57700,2,1,2,,6,5,4,5,16,5,271.213.016.094.787
869314,1,1,1,10,1,1,1,5,1952,56,1,3,1,,,1,1,21600,2,1,2,,3,5,,5,5,5,106.915.027.921.585
869314,1,2,1,10,2,2,1,9,1955,53,2,3,1,,,1,5,,1,1,2,,3,5,,5,5,5,106.915.027.921.585
869314,1,3,1,10,3,1,1,10,1978,29,3,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,106.915.027.921.585
869316,1,1,1,10,1,2,1,4,1947,61,1,5,1,,,1,2,57700,2,1,2,,3,5,,5,5,5,672.015.631.304.951
869316,1,2,1,10,2,1,1,6,1986,22,3,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,672.015.631.304.951
869316,1,3,1,10,3,1,1,8,1986,22,9,6,1,,,1,5,,1,1,1,2,6,2,3,5,13,5,672.015.631.304.951
869317,1,1,1,10,1,2,1,7,1974,34,1,6,1,,,1,1,18460,2,1,1,1,6,1,2,5,12,5,818.568.961.914.275
869317,1,2,1,10,2,2,1,6,1975,33,5,4,1,,,3,,,2,1,2,,5,11,2,5,11,5,818.568.961.914.275
869317,1,3,1,10,3,2,1,12,1978,29,5,6,1,,,3,,,2,1,2,,4,7,,5,7,5,818.568.961.914.275
869317,1,4,1,10,1,1,1,4,1997,11,5,6,1,,,3,,,2,1,1,1,3,4,,5,4,5,818.568.961.914.275
869317,1,5,1,10,5,1,1,12,1981,26,5,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,818.568.961.914.275
869317,1,6,1,10,6,1,1,9,1986,22,5,6,1,,,3,,,2,1,2,,3,5,,5,5,5,818.568.961.914.275
869317,1,7,1,10,1,1,1,5,1995,13,5,6,1,,,3,,,2,1,1,1,3,3,,5,3,5,818.568.961.914.275
869322,1,1,1,10,1,1,1,11,1958,49,1,3,1,,,1,1,18460,2,1,2,,3,5,,5,5,5,799.813.104.164.717
869322,1,2,1,10,2,2,1,6,1963,45,2,3,1,,,1,5,,1,1,2,,3,5,,5,5,5,799.813.104.164.717
869322,1,3,1,10,2,2,1,11,1993,14,3,6,1,,,1,5,,2,1,1,1,4,7,,5,7,5,799.813.104.164.717
869324,1,1,1,10,1,1,1,12,1978,29,1,3,1,,,1,1,39400,2,1,2,,5,11,2,5,11,5,103.587.119.323.409
869324,1,2,1,10,2,2,1,1,1979,29,2,3,1,,,1,5,,2,1,2,,5,11,2,5,11,5,103.587.119.323.409
869324,1,3,1,10,2,2,1,8,2000,8,3,,1,,,1,5,,2,1,1,2,3,1,,5,1,5,103.587.119.323.409
869324,1,4,1,10,2,2,1,2,2005,3,3,,1,,,1,5,,2,2,2,,1,0,,5,0,5,103.587.119.323.409
869325,1,1,1,10,1,2,1,4,1982,26,1,3,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,989.630.942.275.632
869325,1,2,1,10,2,1,1,6,1979,29,2,3,1,,,3,,,2,1,2,,4,6,,5,6,5,989.630.942.275.632
869327,1,1,1,10,1,2,1,2,1981,27,1,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,746.727.700.395.187
869327,1,2,1,10,1,1,1,6,2006,2,3,,1,,,3,,,1,,,,,,,5,,5,746.727.700.395.187
869327,1,3,1,10,3,2,1,9,1961,47,5,6,1,,,3,,,1,2,2,,1,0,,5,0,5,746.727.700.395.187
869327,1,4,1,10,4,1,1,2,1986,22,3,4,1,,,1,1,18460,1,1,2,,4,6,,5,6,5,746.727.700.395.187
869327,1,5,1,10,3,1,1,5,1988,20,5,6,1,,,3,,,1,1,2,,4,6,,5,6,5,746.727.700.395.187
869327,1,6,1,10,6,2,1,9,1929,79,5,5,1,,,3,,,1,2,2,,1,0,,5,0,5,746.727.700.395.187
869329,1,1,1,10,1,2,1,5,1960,48,1,4,1,,,3,,,1,1,2,,4,6,,5,6,5,541.671.675.450.794
869329,1,2,1,10,2,2,1,2,1984,24,3,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,541.671.675.450.794
869329,1,3,1,10,1,2,1,10,2004,3,4,,1,,,1,5,,2,2,2,,1,0,,5,0,5,541.671.675.450.794
869329,1,4,1,10,1,2,1,4,1991,17,3,6,1,,,3,,,2,1,1,1,5,10,1,5,10,5,541.671.675.450.794
869329,1,5,1,10,5,2,1,3,1931,77,5,5,1,,,3,,,1,1,2,,3,5,,5,5,5,541.671.675.450.794
869329,1,6,1,10,6,1,1,1,1984,24,7,6,1,,,1,1,50000,1,1,2,,5,11,2,5,11,5,541.671.675.450.794
869331,1,1,1,10,1,1,1,1,1949,59,1,3,1,,,1,5,,2,1,2,,3,5,,5,5,5,10.295.675.413.435
869331,1,2,1,10,2,2,1,12,1956,51,2,3,1,,,1,5,,2,1,2,,3,4,,5,4,5,10.295.675.413.435
869331,1,3,1,10,3,1,1,4,1979,29,3,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,10.295.675.413.435
869331,1,4,1,10,4,2,1,6,1980,28,3,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,10.295.675.413.435
869331,1,5,1,10,5,1,1,6,1989,19,3,6,1,,,1,1,18460,1,1,2,,5,10,1,5,10,5,10.295.675.413.435
869336,1,1,1,10,1,1,1,10,1927,80,1,3,1,,,1,2,57700,2,2,2,,1,0,,5,0,5,100.021.531.270.102
869336,1,2,1,10,2,2,1,8,1927,81,2,3,1,,,1,5,,2,1,2,,3,4,,5,4,5,100.021.531.270.102
869336,1,3,1,10,3,1,1,5,1959,49,3,6,1,,,3,,,2,1,2,,3,5,,5,5,5,100.021.531.270.102
869337,1,1,1,10,1,1,1,1,1960,48,1,6,1,,,1,1,21600,2,1,2,,5,11,2,5,11,5,876.838.294.462.284
869337,1,2,1,10,2,1,1,12,1979,28,5,6,1,,,1,1,21600,2,1,2,,5,11,2,5,11,5,876.838.294.462.284
869337,1,3,1,10,3,1,1,11,1965,42,5,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,876.838.294.462.284
869337,1,4,1,10,4,2,1,9,1975,33,5,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,876.838.294.462.284
869337,1,5,1,10,5,2,1,10,1989,18,5,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,876.838.294.462.284
869337,1,6,1,10,6,2,1,2,1937,71,5,5,1,,,1,5,,2,1,2,,3,4,,5,4,5,876.838.294.462.284
869340,1,1,1,10,1,2,1,1,1967,41,1,2,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,83.380.723.442.602
869340,1,2,1,10,2,1,1,2,1969,39,2,2,1,,,1,1,32000,2,1,2,,5,11,2,5,11,5,83.380.723.442.602
869340,1,3,1,10,3,2,1,12,1986,21,3,6,2,1,3,,,,2,1,2,,5,11,2,5,11,5,83.380.723.442.602
869340,1,4,1,10,3,2,1,4,2003,5,4,,1,,,1,5,,2,2,2,,1,0,,5,0,5,83.380.723.442.602
869340,1,5,1,10,3,2,1,4,2008,0,4,,1,,,1,5,,2,,,,,,,5,,5,83.380.723.442.602
869340,1,6,1,10,6,2,1,2,1991,17,3,2,1,,,1,5,,2,1,2,,4,9,,5,9,5,83.380.723.442.602
869340,1,7,1,10,7,1,1,2,1980,28,5,2,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,83.380.723.442.602
869340,1,8,1,10,6,2,1,4,2008,0,4,,1,,,1,5,,2,,,,,,,5,,5,83.380.723.442.602
869342,1,1,1,10,1,1,1,10,1952,55,1,1,1,,,1,1,26400,2,1,2,,3,5,,5,5,5,910.436.384.057.793
869342,1,2,1,10,2,2,1,5,1961,47,2,1,1,,,1,1,18460,2,1,2,,4,9,,5,9,5,910.436.384.057.793
869342,1,3,1,10,3,1,1,1,1990,18,3,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,910.436.384.057.793
869342,1,4,1,10,2,1,1,3,1993,15,3,6,1,,,1,5,,2,1,1,1,4,8,,5,8,5,910.436.384.057.793
869345,1,1,1,10,1,1,1,4,1980,28,1,2,1,,,1,1,24800,2,1,2,,5,11,2,5,11,5,693.652.766.027.935
869345,1,2,1,10,2,2,1,3,1984,24,2,2,1,,,1,5,,2,1,2,,4,8,,5,8,5,693.652.766.027.935
869345,1,3,1,10,2,1,1,12,2003,4,3,,1,,,1,5,,2,1,1,1,2,0,,5,0,5,693.652.766.027.935
869345,1,4,1,10,2,2,1,5,1993,15,5,6,2,2,,,,,2,1,1,1,4,7,,5,7,5,693.652.766.027.935
869347,1,1,1,10,1,1,1,12,1957,50,1,3,1,,,1,1,120000,2,1,2,,6,5,4,5,16,5,811.741.229.223.601
869347,1,2,1,10,2,2,1,9,1963,45,2,6,1,,,1,5,,2,1,2,,5,11,2,5,11,5,811.741.229.223.601
869347,1,3,1,10,3,1,1,12,1989,18,3,6,1,,,1,5,,2,1,1,2,6,2,2,5,13,5,811.741.229.223.601
869347,1,4,1,10,2,1,1,6,1991,17,3,6,1,,,1,5,,2,1,1,2,5,10,1,5,10,5,811.741.229.223.601
869350,1,1,1,10,1,1,1,9,1936,72,1,3,1,,,1,2,375000,2,1,2,,6,5,4,5,16,5,102.123.360.859.122
869350,1,2,1,10,2,2,1,1,1951,57,2,3,1,,,1,2,147500,2,1,2,,4,6,,5,6,5,102.123.360.859.122
869350,1,3,1,10,3,1,1,6,1977,31,3,6,1,,,1,3,72000,2,1,2,,6,7,5,5,18,5,102.123.360.859.122
869350,1,4,1,10,3,2,1,1,2003,5,3,,1,,,1,5,,2,1,1,2,2,0,,5,0,5,102.123.360.859.122
869352,1,1,1,10,1,2,1,2,1961,47,1,5,1,,,1,3,57700,2,1,2,,5,11,2,5,11,5,729.022.472.760.902
869352,1,2,1,10,2,2,1,1,1989,19,3,6,1,,,1,5,,2,1,1,2,6,3,2,5,14,5,729.022.472.760.902
869353,1,1,1,10,1,1,1,12,1957,50,1,3,1,,,1,1,850000,2,1,2,,5,11,2,5,11,5,904.043.386.982.622
869353,1,2,1,10,2,2,1,10,1956,51,2,3,1,,,1,1,680000,2,1,2,,6,5,4,5,16,5,904.043.386.982.622
869353,1,3,1,10,3,2,1,1,1981,27,3,6,1,,,1,1,260000,2,1,2,,6,5,4,5,16,5,904.043.386.982.622
869356,1,1,1,10,1,2,1,5,1938,70,1,4,1,,,1,5,,2,1,2,,4,8,,5,8,5,949.407.546.613.517
869356,1,2,1,10,2,1,1,11,1965,42,3,6,1,,,1,1,60000,2,1,2,,6,4,2,5,15,5,949.407.546.613.517
869358,1,1,1,10,1,2,1,9,1965,43,1,4,1,,,1,1,260000,2,1,2,,6,6,4,5,17,5,89.483.900.780.968
869358,1,2,1,10,1,1,1,7,1993,15,3,6,1,,,1,5,,2,1,1,2,4,9,,5,9,5,89.483.900.780.968
869358,1,3,1,10,1,1,1,3,1997,11,3,6,1,,,1,5,,2,1,1,1,3,4,,5,4,5,89.483.900.780.968
869359,1,1,1,10,1,1,1,2,1987,21,1,6,1,,,3,,,2,1,2,,4,8,,5,8,5,780.533.335.692.135
869361,1,1,1,10,1,2,1,11,1955,52,1,6,1,,,1,1,12500,2,1,2,,5,11,2,5,11,5,828.873.861.574.033
869362,1,1,1,10,1,1,1,1,1958,50,1,2,1,,,3,,,2,1,2,,3,5,,5,5,5,899.664.492.977.847
869362,1,2,1,10,2,2,1,8,1961,47,2,2,1,,,3,,,2,1,2,,5,11,2,5,11,5,899.664.492.977.847
869363,1,1,1,10,1,2,1,10,1946,61,1,6,1,,,3,,,2,1,2,,3,4,,5,4,5,412.247.483.784.629
869363,1,2,1,10,2,2,1,9,1934,74,5,4,1,,,1,5,,2,1,2,,3,2,,5,2,5,412.247.483.784.629
869363,1,3,1,10,3,2,1,5,1966,42,5,6,1,,,3,,,2,1,2,,4,8,,5,8,5,412.247.483.784.629
869363,1,4,1,10,4,1,1,7,1991,17,5,6,1,,,3,,,2,1,1,1,4,8,,5,8,5,412.247.483.784.629
869363,1,5,1,10,5,2,1,1,1964,44,5,4,1,,,1,5,,2,1,2,,4,9,,5,9,5,412.247.483.784.629
869363,1,6,1,10,6,1,1,2,1989,19,5,6,2,1,18,,,,2,1,2,,5,11,2,5,11,5,412.247.483.784.629
869363,1,7,1,10,6,2,1,10,1990,17,5,6,1,,,1,5,,2,1,2,,4,9,,5,9,5,412.247.483.784.629
869363,1,8,1,10,8,2,1,11,1974,33,5,6,1,,,1,1,18460,2,1,2,,5,11,2,5,11,5,412.247.483.784.629
869363,1,9,1,10,8,1,1,4,1999,9,5,,1,,,1,5,,2,1,1,1,3,2,,5,2,5,412.247.483.784.629
869363,1,10,1,10,8,1,1,7,2008,0,5,,1,,,1,5,,2,,,,,,,5,,5,412.247.483.784.629
869363,1,11,1,10,11,2,1,12,1985,22,5,6,1,,,1,1,35000,2,1,2,,5,11,2,5,11,5,412.247.483.784.629
869363,1,12,1,10,11,1,1,4,2005,3,5,,1,,,1,5,,2,2,2,,1,0,,5,0,5,412.247.483.784.629
869363,1,13,1,10,13,2,1,6,1930,78,5,6,1,,,3,,,2,1,2,,3,4,,5,4,5,412.247.483.784.629
869367,1,1,1,10,1,1,1,2,1969,39,1,6,1,,,1,1,20000,2,1,2,,3,4,,5,4,5,117.844.812.458.833
869367,1,2,1,10,2,1,1,4,1971,37,5,6,1,,,1,1,18460,2,1,2,,4,8,,5,8,5,117.844.812.458.833
869367,1,3,1,10,3,1,1,4,1960,48,5,6,1,,,1,1,18460,2,2,2,,3,2,,5,2,5,117.844.812.458.833
869367,1,4,1,10,4,1,1,11,1970,37,5,6,1,,,1,1,19200,2,1,2,,5,11,2,5,11,5,117.844.812.458.833
869367,1,5,1,10,5,1,1,8,1973,35,5,6,1,,,1,1,20000,2,1,2,,3,5,,5,5,5,117.844.812.458.833
869369,1,1,1,10,1,2,1,1,1980,28,1,6,1,,,1,1,32000,2,1,2,,6,5,4,5,16,5,826.943.806.255.157
869369,1,2,1,10,1,1,1,8,2006,2,3,,1,,,1,5,,2,,,,,,,5,,5,826.943.806.255.157
869370,1,1,1,10,1,1,1,7,1942,66,1,3,1,,,1,2,105000,2,1,2,,3,5,,5,5,5,100.021.531.270.102
869370,1,2,1,10,2,2,1,11,1942,65,2,3,1,,,1,5,,2,1,2,,3,3,,5,3,5,100.021.531.270.102
869370,1,3,1,10,3,1,1,4,1966,42,3,6,2,1,12,,,,2,1,1,1,6,1,2,5,12,5,100.021.531.270.102
869371,1,1,1,10,1,2,1,3,1963,45,1,4,1,,,3,,,2,2,2,,3,2,,5,2,5,708.527.975.459.885
869371,1,2,1,10,2,2,1,4,1983,25,3,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,708.527.975.459.885
869371,1,3,1,10,2,1,1,11,2000,7,4,,1,,,3,,,2,2,1,1,3,1,,5,1,5,708.527.975.459.885
869371,1,4,1,10,4,1,1,5,1986,22,3,6,1,,,1,3,57700,2,1,2,,3,5,,5,5,5,708.527.975.459.885
869371,1,5,1,10,5,2,1,11,1989,18,3,6,1,,,1,5,,2,1,1,1,4,9,,5,9,5,708.527.975.459.885
869371,1,6,1,10,1,2,1,9,1999,9,3,,1,,,1,5,,2,1,1,1,3,2,,5,2,5,708.527.975.459.885
869373,1,1,1,10,1,1,1,10,1953,54,1,6,1,,,3,,,2,1,2,,4,8,,5,8,5,100.021.531.270.102
869373,1,2,1,10,2,2,1,3,1926,82,5,5,1,,,1,5,,2,1,2,,3,5,,5,5,5,100.021.531.270.102
869373,1,3,1,10,3,1,1,9,1951,57,5,6,1,,,3,,,2,1,2,,5,11,2,5,11,5,100.021.531.270.102
869375,1,1,1,10,1,2,1,1,1952,56,1,6,1,,,3,,,2,1,2,,3,5,,5,5,5,751.896.433.540.087
869375,1,2,1,10,2,1,1,9,1983,25,3,6,1,,,1,3,57700,2,1,2,,5,11,2,5,11,5,751.896.433.540.087
