DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;FT;DPTO;AREA;fex_c_2011
873303;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;624.063.015.231.626
873304;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;506.597.910.120.386
873304;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;1;1;70;70;506.597.910.120.386
873306;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;736.588.959.985.302
873306;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;736.588.959.985.302
873306;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;736.588.959.985.302
873306;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;736.588.959.985.302
873310;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;10.312.324.418.454
873310;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;10.312.324.418.454
873310;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;10.312.324.418.454
873310;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;10.312.324.418.454
873310;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;10.312.324.418.454
873313;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;87.700.279.059.699
873313;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;87.700.279.059.699
873315;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;826.394.311.001.113
873315;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;826.394.311.001.113
873316;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;109.941.423.944.189
873316;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;109.941.423.944.189
873316;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;109.941.423.944.189
873316;1;4;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;2;1;1;70;70;109.941.423.944.189
873316;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;109.941.423.944.189
873316;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;109.941.423.944.189
873321;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;70;70;987.862.331.653.584
873321;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;70;70;987.862.331.653.584
873321;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;987.862.331.653.584
873323;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;755.462.313.619.424
873323;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;755.462.313.619.424
873323;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;755.462.313.619.424
873323;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;755.462.313.619.424
873323;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;70;70;755.462.313.619.424
873326;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;887.885.608.173.005
873326;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;887.885.608.173.005
873326;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;887.885.608.173.005
873326;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;887.885.608.173.005
873329;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;88.860.783.720.449
873329;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;88.860.783.720.449
873329;1;3;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;1;1;1;70;70;88.860.783.720.449
873329;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;70;70;88.860.783.720.449
873329;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;88.860.783.720.449
873329;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;70;70;88.860.783.720.449
873329;1;7;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;2;1;1;70;70;88.860.783.720.449
873329;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;88.860.783.720.449
873334;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;827.942.600.093.446
873334;1;2;1;90;;2;;1;2;2;2;2;2;2;2;1;;;42;;;;;;;;3;1;1;70;70;827.942.600.093.446
873334;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;827.942.600.093.446
873334;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;827.942.600.093.446
873334;1;5;1;90;;2;;2;2;2;2;2;2;2;2;1;;;;;;;;;;;3;1;1;70;70;827.942.600.093.446
873337;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;111.304.725.680.311
873337;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;111.304.725.680.311
873337;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;111.304.725.680.311
873337;1;4;1;90;;2;;1;2;2;2;2;2;2;2;1;;;8;;;;;;;;2;1;1;70;70;111.304.725.680.311
873338;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;155.977.710.916.197
873338;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;155.977.710.916.197
873338;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;70;70;155.977.710.916.197
873338;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;155.977.710.916.197
873338;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;1;1;70;70;155.977.710.916.197
873338;1;6;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;155.977.710.916.197
873341;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;218.554.267.605.182
873341;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;70;70;218.554.267.605.182
873341;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;70;70;218.554.267.605.182
873343;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;70;70;172.341.625.250.996
873343;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;172.341.625.250.996
873345;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;70;70;177.014.881.244.849
873345;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;42;;;;;;;;;1;1;70;70;177.014.881.244.849
873347;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;37;;;;;;;;;1;1;70;70;852.514.477.262.782
873347;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;852.514.477.262.782
873347;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;18;;;;;;;;;1;1;70;70;852.514.477.262.782
873349;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;70;70;800.825.700.226.109
873349;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;800.825.700.226.109
873349;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;800.825.700.226.109
873349;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;800.825.700.226.109
873349;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;38;;;;;;;;;1;1;70;70;800.825.700.226.109
873351;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;824.191.980.195.377
873351;1;2;1;90;;2;;1;2;2;2;2;2;2;2;1;;;25;;;;;;;;7;1;1;70;70;824.191.980.195.377
873351;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;70;70;824.191.980.195.377
873351;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;824.191.980.195.377
873351;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;824.191.980.195.377
873353;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;70;70;117.230.400.067.769
873353;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;117.230.400.067.769
873358;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;383.125.925.356.285
873358;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;70;70;383.125.925.356.285
873358;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;383.125.925.356.285
873359;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;753.768.388.319.318
873359;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;753.768.388.319.318
873359;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;753.768.388.319.318
873359;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;753.768.388.319.318
873359;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;70;70;753.768.388.319.318
873362;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;119.602.006.995.226
873362;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;70;70;119.602.006.995.226
873362;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;119.602.006.995.226
873362;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;119.602.006.995.226
873362;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;119.602.006.995.226
873365;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;909.798.136.593.949
873365;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;909.798.136.593.949
873365;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;909.798.136.593.949
873365;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;909.798.136.593.949
873367;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;935.799.930.215.783
873367;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;34;;;;;;;;;1;1;70;70;935.799.930.215.783
873367;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;935.799.930.215.783
873367;1;6;1;90;;2;;1;2;2;1;2;2;2;2;2;;;15;;;7;;;;;;1;1;70;70;935.799.930.215.783
873367;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;935.799.930.215.783
873367;1;11;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;935.799.930.215.783
873370;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;684.636.487.963.849
873370;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;34;;;;;;;;;1;1;70;70;684.636.487.963.849
873370;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;684.636.487.963.849
873370;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;684.636.487.963.849
873373;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;100.670.816.368.468
873373;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;100.670.816.368.468
873373;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;100.670.816.368.468
873376;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;100.338.855.623.029
873376;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;100.338.855.623.029
873376;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;100.338.855.623.029
873376;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;100.338.855.623.029
873379;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;8;;;;;;;;;1;1;70;70;749.494.991.598.747
873381;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;56;;;14;;;;;;1;1;70;70;773.526.184.943.141
873381;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;773.526.184.943.141
873381;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;70;70;773.526.184.943.141
873381;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;773.526.184.943.141
873382;1;1;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;15;;;;;;;1;1;70;70;699.812.779.666.027
873382;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;699.812.779.666.027
873382;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;699.812.779.666.027
873382;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;699.812.779.666.027
873382;1;9;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;699.812.779.666.027
873387;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;665.046.833.391.627
873387;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;665.046.833.391.627
873387;2;1;2;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;665.046.833.391.627
873387;2;2;2;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;70;70;665.046.833.391.627
873388;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;787.733.366.689.833
873388;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;787.733.366.689.833
873390;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;779.661.751.062.578
873390;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;779.661.751.062.578
873391;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;70;70;511.849.880.575.395
873391;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;511.849.880.575.395
873391;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;511.849.880.575.395
873392;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;7;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;34;;;;;;;;;1;1;70;70;107.755.437.443.455
873392;1;12;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;107.755.437.443.455
873394;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;426.451.619.609.293
873394;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;426.451.619.609.293
873394;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;426.451.619.609.293
873394;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;25;;;;;;;;;1;1;70;70;426.451.619.609.293
873394;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;70;70;426.451.619.609.293
873394;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;426.451.619.609.293
873395;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;857.296.279.488.982
873395;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;1;1;70;70;857.296.279.488.982
873395;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;857.296.279.488.982
873395;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;857.296.279.488.982
873398;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;787.733.366.689.833
873398;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;787.733.366.689.833
873400;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;1;1;70;70;887.885.608.173.005
873400;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;887.885.608.173.005
873400;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;887.885.608.173.005
873400;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;887.885.608.173.005
873403;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;792.140.456.739.542
873403;1;2;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;792.140.456.739.542
873403;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;70;70;792.140.456.739.542
873404;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;742.885.570.743.302
873404;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;15;;;;;;;;;1;1;70;70;742.885.570.743.302
873404;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;7;;;;;;;;;1;1;70;70;742.885.570.743.302
873406;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;371.442.785.371.651
873406;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;30;;;;;;;;;1;1;70;70;371.442.785.371.651
873406;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;371.442.785.371.651
873407;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;442.537.203.112.123
873407;1;2;1;90;;2;;2;1;2;2;2;2;2;2;2;;;;15;;;;;;;;1;1;70;70;442.537.203.112.123
873408;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;900.369.070.566.257
873408;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;900.369.070.566.257
873409;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;870.929.296.850.199
873409;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;35;;;;;;;;;1;1;70;70;870.929.296.850.199
873410;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;70;70;430.854.063.127.489
873410;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;20;;;;;;;;;1;1;70;70;430.854.063.127.489
873412;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;375.785.407.114.934
873412;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;32;;21;;;;;;;1;1;70;70;375.785.407.114.934
873412;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;70;70;375.785.407.114.934
873412;1;6;1;90;;2;;1;2;1;2;2;2;2;2;2;;;24;;28;;;;;;;1;1;70;70;375.785.407.114.934
873412;1;8;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;375.785.407.114.934
873415;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;893.759.649.710.812
873415;1;2;1;90;;2;;1;2;1;2;2;2;2;2;2;;;35;;20;;;;;;;1;1;70;70;893.759.649.710.812
873415;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;893.759.649.710.812
873415;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;28;;;;;;;;;1;1;70;70;893.759.649.710.812
873418;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;70;70;903.724.642.847.158
873418;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;45;;;;;;;;;1;1;70;70;903.724.642.847.158
873418;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;903.724.642.847.158
873418;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;70;70;903.724.642.847.158
873420;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;70;70;817.173.140.405.892
873420;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;21;;;;;;;;;1;1;70;70;817.173.140.405.892
873421;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;824.191.980.195.377
873421;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;32;;;;;;;;;1;1;70;70;824.191.980.195.377
873421;1;3;1;90;;2;;1;2;2;2;2;2;2;2;2;;;3;;;;;;;;;1;1;70;70;824.191.980.195.377
873421;1;4;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;70;70;824.191.980.195.377
873421;1;5;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;70;70;824.191.980.195.377
873424;1;1;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;24;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;3;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;4;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;5;1;90;;2;;1;2;1;2;2;2;2;2;2;;;30;;21;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;6;1;90;;2;;1;2;2;2;2;2;2;2;2;;;12;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;7;1;90;;2;;1;2;2;2;2;2;2;2;2;;;10;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;8;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;12;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;13;1;90;;2;;1;2;2;2;2;2;2;2;2;;;4;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;15;1;90;;2;;1;2;1;2;2;2;2;2;2;;;21;;10;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;17;1;90;;2;;1;2;2;2;2;2;2;2;2;;;6;;;;;;;;;1;1;70;70;627.292.079.337.913
873424;1;18;1;90;;2;;1;2;2;2;2;2;2;2;2;;;5;;;;;;;;;1;1;70;70;627.292.079.337.913
873430;1;1;1;90;;2;;1;2;2;1;2;2;2;2;2;;;14;;;14;;;;;;1;1;70;70;101.659.424.765.503
873430;1;2;1;90;;2;;1;2;2;2;2;2;2;2;2;;;14;;;;;;;;;1;1;70;70;101.659.424.765.503
873430;1;3;1;90;;2;;1;2;2;1;2;2;2;2;2;;;7;;;7;;;;;;1;1;70;70;101.659.424.765.503
873430;1;4;1;90;;1;;2;2;2;2;2;2;2;2;2;30;;;;;;;;;;;1;1;70;70;101.659.424.765.503
873430;1;5;1;90;;2;;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;1;1;70;70;101.659.424.765.503
873430;1;6;1;90;;2;;2;2;2;2;2;1;2;2;2;;;;;;;;3;;;;1;1;70;70;101.659.424.765.503
873432;1;1;1;90;;2;;1;2;2;2;2;2;2;2;2;;;40;;;;;;;;;1;1;70;70;655.212.034.937.095
