Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
3062422;1;5;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;1; ; ; ; ; ;115,219129890164;1;10;23;23
3062423;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;168,443129081544;1;10;23;23
3062423;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;168,443129081544;1;10;23;23
3062423;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;168,443129081544;1;10;23;23
3062423;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;168,443129081544;1;10;23;23
3062424;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;117,841403207832;1;10;23;23
3062424;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;117,841403207832;1;10;23;23
3062424;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;117,841403207832;1;10;23;23
3062424;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;117,841403207832;1;10;23;23
3062425;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;156,002832813323;1;10;23;23
3062425;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;156,002832813323;1;10;23;23
3062427;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;112,095507288873;1;10;23;23
3062427;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;14; ; ; ; ; ; ;112,095507288873;1;10;23;23
3062427;1;3;1;90; ;2;1;2;1;2;2;1;2;2;2; ;28; ;35; ; ;25; ; ; ;112,095507288873;1;10;23;23
3062427;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;112,095507288873;1;10;23;23
3062427;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;112,095507288873;1;10;23;23
3062428;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062428;1;8;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;180,699801022471;1;10;23;23
3062429;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062429;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062429;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;70; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062429;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062429;1;6;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062429;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;84; ; ; ; ; ; ;148,917264206149;1;10;23;23
3062430;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;171,75680838155;1;10;23;23
3062430;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;25; ; ; ; ; ; ;171,75680838155;1;10;23;23
3062430;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;171,75680838155;1;10;23;23
3062430;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;171,75680838155;1;10;23;23
3062430;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;56; ; ; ; ; ; ;171,75680838155;1;10;23;23
3062431;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;111,2320787699;1;10;23;23
3062431;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;111,2320787699;1;10;23;23
3062432;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;163,617754556687;1;10;23;23
3062432;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;163,617754556687;1;10;23;23
3062432;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;163,617754556687;1;10;23;23
3062432;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;163,617754556687;1;10;23;23
3062432;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;163,617754556687;1;10;23;23
3062433;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;130,039459777079;1;10;23;23
3062434;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;114,041510048096;1;10;23;23
3062434;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;114,041510048096;1;10;23;23
3062434;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;35; ; ; ; ; ; ;114,041510048096;1;10;23;23
3062435;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;141,727946437613;1;10;23;23
3062435;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;25; ; ; ; ; ; ;141,727946437613;1;10;23;23
3062435;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;141,727946437613;1;10;23;23
3062436;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;156,428643047704;1;10;23;23
3062436;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;156,428643047704;1;10;23;23
3062436;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;156,428643047704;1;10;23;23
3062436;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;156,428643047704;1;10;23;23
3062437;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;14; ; ; ; ; ; ;125,802835934255;1;10;23;23
3062437;1;2;1;90; ;2;1;2;1;2;2;2;1;2;2; ;7; ;21; ; ; ;2; ; ;125,802835934255;1;10;23;23
3062437;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;125,802835934255;1;10;23;23
3062437;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;125,802835934255;1;10;23;23
3062438;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062438;1;10;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;147,154481107169;1;10;23;23
3062439;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;141,471887551746;1;10;23;23
3062439;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;7; ; ; ; ; ; ;141,471887551746;1;10;23;23
3062439;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;141,471887551746;1;10;23;23
3062439;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;141,471887551746;1;10;23;23
3062439;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;141,471887551746;1;10;23;23
3062440;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;35; ; ;30; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062440;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;121,732177100254;1;10;23;23
3062442;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;132,167021935026;1;10;23;23
3062442;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;132,167021935026;1;10;23;23
3062443;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;32; ; ; ; ; ; ; ; ;118,847000513264;1;10;23;23
3062443;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;118,847000513264;1;10;23;23
3062443;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;118,847000513264;1;10;23;23
3062443;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;26; ; ; ; ; ; ; ; ;118,847000513264;1;10;23;23
3062443;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;118,847000513264;1;10;23;23
3062444;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;102,0212191929;1;10;23;23
3062444;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;102,0212191929;1;10;23;23
3062445;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;111,2320787699;1;10;23;23
3062445;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;111,2320787699;1;10;23;23
3062446;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;131,584757416301;1;10;23;23
3062446;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;30; ; ; ; ;4; ; ; ;131,584757416301;1;10;23;23
3062446;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;131,584757416301;1;10;23;23
3062446;2;2;2;90; ;2;1;1;1;2;2;2;2;2;2; ;20;6;20; ; ; ; ; ; ;131,584757416301;1;10;23;23
3062447;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;149,061704180729;1;10;23;23
3062448;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;176,558566805985;1;10;23;23
3062448;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;176,558566805985;1;10;23;23
3062448;1;4;1;90; ;2;1;1;2;2;2;2;2;2;2; ;5;3; ; ; ; ; ; ; ;176,558566805985;1;10;23;23
3062448;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;176,558566805985;1;10;23;23
3062448;1;6;1;90; ;1;2;2;2;2;2;1;2;2;2;20; ; ; ; ; ;4; ; ; ;176,558566805985;1;10;23;23
3062448;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;176,558566805985;1;10;23;23
3062449;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;148,747512857635;1;10;23;23
3062449;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;148,747512857635;1;10;23;23
3062450;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;129,922518978889;1;10;23;23
3062450;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;42; ; ;40; ; ; ; ; ;129,922518978889;1;10;23;23
3062450;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;129,922518978889;1;10;23;23
3062451;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;148,747512857635;1;10;23;23
3062451;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;43; ;10; ; ; ; ; ; ;148,747512857635;1;10;23;23
3062452;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;154,994758060216;1;10;23;23
3062452;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;40; ; ; ; ; ; ;154,994758060216;1;10;23;23
3062453;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;135,716454770698;1;10;23;23
3062453;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;135,716454770698;1;10;23;23
3062453;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;135,716454770698;1;10;23;23
3062453;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;135,716454770698;1;10;23;23
3062454;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062454;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;83,241214488223;1;10;23;23
3062456;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;151,189266338677;1;10;23;23
3062456;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;151,189266338677;1;10;23;23
3062457;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062457;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062457;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062458;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;4; ; ;6; ; ; ; ; ; ;125,216633115245;1;10;23;23
3062458;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;125,216633115245;1;10;23;23
3062458;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;43; ;20; ; ; ; ; ; ;125,216633115245;1;10;23;23
3062459;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;139,530443792229;1;10;23;23
3062459;1;2;1;90; ;2;1;2;1;2;2;2;2;2;1; ;30; ;20; ; ; ; ; ;4;139,530443792229;1;10;23;23
3062460;1;1;1;90; ;2;1;2;1;2;1;2;2;2;2; ;36; ;8; ;2; ; ; ; ;134,421894130441;1;10;23;23
3062460;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;4;134,421894130441;1;10;23;23
3062460;1;3;1;90; ;2;1;2;1;1;2;2;2;2;2; ;36; ;10;6; ; ; ; ; ;134,421894130441;1;10;23;23
3062460;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;134,421894130441;1;10;23;23
3062461;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;152,750461363632;1;10;23;23
3062461;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;152,750461363632;1;10;23;23
3062461;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;7;152,750461363632;1;10;23;23
3062461;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;152,750461363632;1;10;23;23
3062461;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;152,750461363632;1;10;23;23
3062462;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062462;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062462;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;166,571832069017;1;10;23;23
3062463;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;10; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062463;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062463;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062463;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062463;2;1;2;90; ;2;1;1;2;2;2;2;2;2;2; ;10;30; ; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062463;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;190,944865833429;1;10;23;23
3062464;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;36; ;10; ; ; ; ; ;12;146,285454026392;1;10;23;23
3062464;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;146,285454026392;1;10;23;23
3062464;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;146,285454026392;1;10;23;23
3062464;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;146,285454026392;1;10;23;23
3062464;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;146,285454026392;1;10;23;23
3062465;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;10; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;7; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;5; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;18; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;7;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062465;1;10;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;184,44156174498;1;10;23;23
3062466;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;10; ; ; ; ; ; ;167,679511423647;1;10;23;23
3062466;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;167,679511423647;1;10;23;23
3062466;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;1; ; ; ; ; ; ;167,679511423647;1;10;23;23
3062466;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;167,679511423647;1;10;23;23
3062466;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;28; ; ; ; ; ; ;167,679511423647;1;10;23;23
3062467;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;36; ;15; ; ; ; ; ; ;125,542838748103;1;10;23;23
3062467;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;125,542838748103;1;10;23;23
3062467;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;125,542838748103;1;10;23;23
3062468;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;25; ;15; ; ; ; ; ; ;148,243264835826;1;10;23;23
3062468;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;10; ; ; ; ; ; ;148,243264835826;1;10;23;23
3062469;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;6; ; ; ; ; ; ; ;4;165,56375731591;1;10;23;23
3062469;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;165,56375731591;1;10;23;23
3062469;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;165,56375731591;1;10;23;23
3062470;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;6; ; ; ; ; ; ;152,553004579175;1;10;23;23
3062470;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;50; ;36; ; ; ; ; ; ;152,553004579175;1;10;23;23
3062471;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;5;149,420884677893;1;10;23;23
3062471;1;2;1;90; ;2;2;2;2;2;2;1;2;2;1; ; ; ; ; ; ;20; ; ;26;149,420884677893;1;10;23;23
3062471;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;149,420884677893;1;10;23;23
3062471;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;20; ; ; ;149,420884677893;1;10;23;23
3062472;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;154,738699174349;1;10;23;23
3062472;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;32; ; ;6; ; ; ; ; ;154,738699174349;1;10;23;23
3062472;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;154,738699174349;1;10;23;23
3062472;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;2; ; ; ;154,738699174349;1;10;23;23
3062473;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;20; ; ; ; ; ; ;151,871135458926;1;10;23;23
3062473;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;151,871135458926;1;10;23;23
3062474;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;134,862563113814;1;10;23;23
3062474;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;134,862563113814;1;10;23;23
3062474;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;134,862563113814;1;10;23;23
3062475;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;4; ; ; ;145,859643792011;1;10;23;23
3062475;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;29; ; ; ; ; ; ; ; ;145,859643792011;1;10;23;23
3062475;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;145,859643792011;1;10;23;23
3062477;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;3; ; ; ;145,433833557629;1;10;23;23
3062478;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;145,433833557629;1;10;23;23
3062479;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062479;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;13; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062479;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062479;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062479;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062479;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;131,971643349408;1;10;23;23
3062480;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;142,181462107938;1;10;23;23
3062480;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;142,181462107938;1;10;23;23
