DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1139186;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;17000;1;1700000;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;15;1; ;15; ; ;2; ; ; ; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;4; ;2; ; ; ; ;2;2; ;5; ; ; ;1;45;2;1;1;1;2;1;2;2;2;1;2;2;2;1;1; ;3;3;3;3;3;2;2;1;3;9; ;64;05;1;4; ;0501; ; ;17000;76;2665,22030278026
1139188;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;20;2; ;20; ; ;1;8;18;2; ; ; ; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;4; ;2; ; ; ; ;36;2; ;7; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2;2;1; ;2;2;2;2;3;2;2;3;2;9; ;55;74;1;4; ;7493; ; ;200000;76;1377,2669659559
1139188;1;2;1;60;2;1;2;1; ;1;1; ;2;1;1;14; ;1; ;600000;2; ; ;2; ;2; ;2; ;2; ; ;59300;13520; ;2;2; ;1;1; ;2;2;2; ; ; ;2; ; ; ;655000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;44; ;.;44; ; ;1;8;12;1;14;18;2; ; ;4;7; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;2;1;36;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;3;3;1; ;34;51;1;1; ;5136; ; ;600000;76;1377,2669659559
1139188;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;0;LE PAGO UN AMIGO QUE REE; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;LE PAGO UN AMIGO QUE REE; ;0;1;0;1; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;1; ;13; ; ;1;6;19;2; ; ; ; ; ;3;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;5; ; ; ;1;4;1;1;1;1;2;1;2;1;2;1;1;1;2;2;1; ;3;3;3;3;3;2;2;2;3;9; ;97;52;1;9; ;5211; ; ;0;76;1377,2669659559
1139189;1;1;1;60;2;1;2;1; ;1;1; ;2;2;2;120; ;7;LE OFRECIERON EL TRABAJO;600000;2; ; ;2; ;2; ;2; ;2; ; ; ;13700; ;2; ; ;2;1; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;45; ;.;45; ; ;1;7;15;1;7;13;2; ; ;4;6; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;216;1; ;2; ; ; ; ;0;1; ;1; ; ; ;1;24;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;3;2;2;3;3;2;2;2;3;8; ;84;50;1;1; ;5020; ; ;600000;76;2025,53720801684
1139189;1;3;1;60;2;1;2;2;12;1;1; ;2;1;1;16; ;1; ;496900;2; ; ;2; ;2; ;2; ;2; ; ;59300; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ;650000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;48; ;.;48; ; ;1;7;16;1;7;12;2; ; ;5;7; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;9;1; ;2; ; ; ; ;6;1; ;1; ; ; ;1;24;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1; ;2;3;1;4;2;2;2;3;3;2; ;84;51;1;1; ;5170; ; ;496900;76;2025,53720801684
1139189;1;4;1;60;2;1;2;1; ;1;1; ;2;1;1;3; ;7;LE OFRECIERON EL TRABAJO;496900;1;12000;2;2; ;2; ;2; ;2; ; ;59235; ; ; ;2; ;1;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;49; ;.;49; ; ;1;7;12;1;13;17;1;8;12;6;7; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;4;1; ;2; ; ; ; ;0;1; ;1; ; ; ;1;12;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;1;2;3;2;9; ;97;74;1;1; ;7495; ; ;496900;76;2025,53720801684
1139190;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;160000;1;320000;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;30;1; ;30; ; ;1;3;18;2; ; ; ; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;1; ;2; ; ; ; ;68;2; ;5; ; ; ;1;18;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;2;3;3;2;2;2;9; ;98;60;1;4; ;6042; ; ;160000;76;1567,25324566698
1139190;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;40000;1;40000;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;69; ;.;69; ; ;1;8;14;1;16;20;1;17;20;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;108;1; ;2; ; ; ; ;33;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2;2;1; ;2;2;2;3;4;2;2;1;3;3; ;41;52;1;4; ;5211; ; ;40000;76;1567,25324566698
1139190;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;0;1;0;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;9;2; ;9; ; ;2; ; ; ; ; ; ; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;0;4; ;2; ; ; ; ;1;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2;2;1; ;2;2;2;2;3;2;2;1;3;9; ;97;63;1;4; ;6310; ; ;0;76;1567,25324566698
1139193;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;696; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;0;1;98;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;10;2; ;10; ; ;2; ; ; ; ; ; ; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;3;3; ;79;18;1;4; ;1810; ; ;0;76;1561,16554364748
1139194;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;96; ;7;LE OFRECIO EL EMPLEO;120000;2; ; ;1;20000;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;10;2; ;10; ; ;1;6;11;2; ; ; ; ; ;2;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;240;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;2;3;3;2;2;2;3;8; ;45;52;1;1; ;5262; ; ;140000;76;1561,16554364748
1139196;1;1;1;60;2;1;1; ; ;2;1; ;2;1;1;10; ;7;LE OFRECIERON EL EMPLEO;560000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ;98;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12;1; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;36;3;ES EL TIEMPO QUE LE TOMA REALIZAR SU TRABAJO;36; ; ;1;6;12;2; ; ; ; ; ;9;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;YA TIENE COTIZADA EL TIEMPO;1;1;120;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;4;3; ;62;01;1;1;7491;0114;7491;74;560000;76;1587,81467969698
1139196;1;4;1;60;2;1;2;1; ;1;1; ;2;1;1;168; ;2; ;496900;2; ; ;2; ;2; ;1;280000;2; ; ;59300;27000; ;2;2; ;1;1; ;2;2;2; ; ; ;2;90000; ; ;461500;1;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;45; ;.;45; ; ;1;7;13;1;14;17;2; ; ;9;7; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;5;1; ;1; ; ; ;1;10;2;1;1;1;1;1;2;2;2;2;1;2;1;2;1; ;2;2;2;3;3;2;2;3;2;1; ;79;18;1;1; ;1810; ; ;496900;76;1587,81467969698
1139196;2;1;2;60;2;2; ; ; ; ; ; ; ; ; ;3;LA CONTRATAN Y LE PAGAN; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;LA CONTRATAN Y LE PAGAN; ;180000;1;540000;3; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;35;1; ;35; ; ;1;5;9;1;11;14;2; ; ;9;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;4;9;L;2; ; ; ; ;1;2; ;2; ; ; ;1;13;1;1;1;1;1;1;2;2;2;1;1;2;2;1;1; ;3;2;2;3;3;2;2;3;3;9; ;55;80;1;4; ;8043; ; ;180000;76;1587,81467969698
1139196;3;1;3;60;2;2; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;480000;1;3960000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;22;1; ;22; ; ;1;1;12;2; ; ; ; ; ;1;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;1; ;2; ; ; ; ;0;2; ;2; ; ; ;1;26;1;1;1;1;1;1;2;1;2;2;1;1;1;1;1; ;3;2;2;3;4;3;2;1;3;7; ;97;63;1;4; ;6310; ; ;480000;76;1587,81467969698
1139196;4;1;4;60;2;2; ; ; ; ; ; ; ; ; ;48; ;1; ; ;2; ; ;2; ;2; ;1;98;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;44; ;.;44; ; ;1;7;18;2; ; ; ; ; ;2;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;1; ;2; ; ; ; ;0;2;LA PATRONA LE DA EL DINERO;12; ; ; ;1;8;2;1;1;1;1;1;2;2;2;2;2;1;2;2;1; ;2;3;2;3;3;3;2;2;3;3; ;98;60;1;1; ;6021; ; ; ;76;1587,81467969698
1139197;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;6; ;1; ;496900;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;90; ;.;90; ; ;1;5;20;2; ; ; ; ; ;9;4; ;1;1;1;14;1; ; ; ; ; ; ; ;1; ;1;1;14;1; ;2; ; ; ; ;24;1; ;1; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2;2;1; ;3;3;2;4;3;3;2;3;2;3; ;98;60;1;1; ;6022; ; ;496900;76;1666,21250385771
1139197;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;100000;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;30;1; ;30; ; ;1;7;12;2; ; ; ; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;1;15;4; ;100000;24;2; ;3; ;1;1;1;18;1;1;1;1;1;1;2;1;2;2;2;2;2;1;1; ;3;3;3;3;3;3;2;2;3;3; ;38;64;1;4; ;6421; ; ;200000;76;1666,21250385771
1139197;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42; ;.;42; ; ;1;7;13;2; ; ; ; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;10;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3;3;3;2;2;3;3;3; ;38;64;1;6; ;6421; ; ; ;76;1666,21250385771
1139198;1;1;1;60;2;1;2;1; ;1;1; ;2;1;1;48; ;1; ;675000;2; ; ;2; ;2; ;1;100000;2; ; ; ;15500; ;2; ;1;2;1;70000;2;1;2; ; ; ;2; ; ; ;650000;2;2;1;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;82; ;.;82; ; ;2; ; ; ; ; ; ; ; ;7;4; ;1;2;1;22;1;1; ; ; ; ; ; ; ; ;1;1;48;4; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;98;01;1;1; ;0123; ; ;675000;76;1567,25324566698
1139198;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ;1;98;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;6;1; ;6; ; ;1;16;22;2; ; ; ; ; ;2;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;9;1; ;2; ; ; ; ;6;2; ;3; ; ; ;1;3;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;3;2;2;3;3;3; ;53;55;1;4; ;5529; ; ; ;76;1567,25324566698
1139198;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2; ;3; ; ;1;16;19;2; ; ; ; ; ;2;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;97;55;1;6; ;5529; ; ; ;76;1567,25324566698
1139199;1;1;1;60;2;1;1; ; ;1;1; ;2;2;1;60; ;1; ;496900;2; ; ;2; ;1;50000;2; ;1;98; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2;300000; ; ; ;1;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;50; ;.;50; ; ;1;7;19;2; ; ; ; ; ;4;7; ;1;2;1;27;1;1; ; ; ; ; ; ; ; ;1;1;120;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;58;63;1;1; ;6331; ; ;546900;76;1633,46194450842
1139200;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ;2; ;80000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;16;1; ;16; ; ;1;16;0;2; ; ; ; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;1;10;1; ;50000;9;2; ;2; ;3;7;1;20;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1; ;4;2;2;2;2;2;2;3;3;3; ;53;55;1;1; ;5529; ; ;130000;76;1696,89319176027
1139201;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;1;98;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;20;2; ;20; ; ;2; ; ; ; ; ; ; ; ;4;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;1; ;2; ; ; ; ;12;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;99;50;1;4; ;5020; ; ; ;76;1633,46194450842
1139202;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;35000;1;98;1; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;84; ;.;84; ; ;1;6;18;2; ; ; ; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;168;4; ;1;28;1; ;70000;0;2; ;7; ;3;7;1;14;1;1;1;1;1;1;2;2;1;2;1;2;2;1;1; ;3;3;2;4;4;3;2;1;3;8; ;98;60;1;4; ;6041; ; ;105000;76;2026,65689248935
1139203;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ;1; ;117000;2; ; ;2; ;2; ;1;60000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;50; ;.;50; ; ;1;7;12;1;13;17;2; ; ;5;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;7;1; ;1;15;1; ;60000;0;2; ;2; ;3;7;2; ; ; ;1;1;1;1;2;1;2;2;2;2;1;2;1; ;2;3;2;2;3;2;2;2;3;7; ;97;01;1;1; ;0140; ; ;177000;76;1633,46194450842
1139205;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;2; ;2; ;240000;2; ; ;2; ;2; ;1;192000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;42; ;.;42; ; ;1;7;14;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;2;4; ;2; ; ; ; ;0;2;RECURSOS PROPIOS;12; ; ; ;1;30;2;1;1;1;1;1;2;1;2;2;2;2;1;1;1; ;2;2;2;3;3;2;2;2;3;8; ;62;01;1;8; ;0114; ; ;240000;76;1633,46194450842
1139206;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;360000;2; ; ;2; ;2; ;1;160000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;5; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;40; ;.;40; ; ;1;7;14;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;0;2; ;2; ; ; ;1;18;2;1;1;1;2;1;2;1;2;1;1;2;2;2;1; ;3;2;2;3;3;2;2;1;3;3; ;62;01;1;8; ;0114; ; ;360000;76;1309,09205399354
1139206;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;10;1; ;10; ; ;1;7;12;2; ; ; ; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;1;3; ;2; ; ; ; ;11;2; ;2; ; ; ;1;24;1;1;1;1;1;1;2;1;2;2;1;1;2;2;1; ;3;2;2;2;3;2;2;2;3;3; ;62;01;1;8; ;0116; ; ; ;76;1309,09205399354
1139206;1;8;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;0;1;0;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;5;2; ;5; ; ;2; ; ; ; ; ; ; ; ;1;6; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2;2;1; ;3;2;2;2;3;2;2;2;3;3; ;45;92;1;4; ;9242; ; ;0;76;1309,09205399354
1139206;1;11;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;30000;1;30000;1; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;1; ;8; ; ;1;8;12;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;8; ;2; ; ; ; ;6;2; ;2; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;3;2;2;1;3;3; ;61;01;1;4; ;0116; ; ;30000;76;1309,09205399354
1139206;1;12;1;60;2;2; ; ; ; ; ; ; ; ; ;0; ;2; ; ;2; ; ;2; ;2; ;1;72000;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ;24;1; ;24; ; ;1;6;14;2; ; ; ; ; ;6;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;1;9;4; ;40000;0;2; ;2; ;1;5;1;20;2;1;1;1;2;1;2;2;2;2;2;2;1;1;1; ;2;2;2;3;3;2;2;1;3;9; ;62;01;1;8; ;0114; ; ;40000;76;1309,09205399354
