DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
525587;1;2;05;10;2;1;1;8;1987;3;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;20;05;704,907591690349
525587;1;3;05;10;1;2;1;6;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;80;1800;2; ;2; ;4;9; ; ;16;05;704,907591690349
525588;1;1;05;10;1;1;1;7;1935;1;2; ;6;1; ; ;1;2;105625;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;72;05;932,893759621074
525588;1;2;05;10;2;2;1;10;1959;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;48;05;932,893759621074
525588;1;3;05;10;3;1;1;3;1987;3;2; ;5;1; ; ;1;1;17000;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;20;05;932,893759621074
525589;1;1;05;10;1;2;1;7;1953;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;54;05;735,110067756792
525589;1;2;05;10;2;1;1;11;1982;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;05;735,110067756792
525590;1;1;05;10;1;2;1;5;1928;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;79;05;675,885672636237
525590;1;2;05;10;2;1;1;1;1955;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;52;05;675,885672636237
525590;1;3;05;10;3;2;1;2;1958;3;2; ;3;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;49;05;675,885672636237
525590;1;4;05;10;4;2;1;1;1957;3;2; ;3;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;50;05;675,885672636237
525590;1;5;05;10;5;2;1;3;1979;4;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;28;05;675,885672636237
525590;1;6;05;10;4;1;1;3;1994;4;2; ;5;1; ; ;1;5; ;2;2;1;1;1;200;5000;2; ;2; ;3;1; ; ;13;05;675,885672636237
525590;1;7;05;10;5;2;1;1;1997;5;2; ;5;1; ; ;1;5; ;2;1;1;1;1;200;5000;2; ;2; ;3;5; ; ;10;05;675,885672636237
525590;1;8;05;10;1;1;1;4;1992;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;15;05;675,885672636237
525590;1;9;05;10;9;1;1;12;1987;4;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;05;675,885672636237
525591;1;1;05;10;1;1;1;12;1975;1;2; ;2;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;05;769,932588527601
525591;1;2;05;10;2;2;1;2;1982;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;25;05;769,932588527601
525592;1;1;05;10;1;1;1;9;1968;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;05;841,896596734112
525592;1;2;05;10;1;2;1;10;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;4;7; ; ;13;05;841,896596734112
525592;1;3;05;10;1;2;1;7;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3000;2; ;2; ;3;5; ; ;11;05;841,896596734112
525593;1;1;05;10;1;2;1;5;1959;1;2; ;3;1; ; ;1;3;220000;2;1;2; ; ; ; ; ; ; ; ;6;12;5; ;48;05;718,029042026232
525594;1;1;05;10;1;1;1;2;1977;1;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;30;05;803,067388034289
525594;1;2;05;10;2;2;1;5;1981;2;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;26;05;803,067388034289
525594;1;3;05;10;2;2;1;2;2007;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;803,067388034289
525595;1;1;05;10;1;2;1;9;1969;1;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;05;718,029042026232
525596;1;1;05;10;1;2;1;4;1975;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;5;3; ;32;05;718,029042026232
525597;1;1;05;10;1;2;1;9;1953;1;2; ;3;1; ; ;1;1;80000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;54;05;718,029042026232
525598;1;1;05;10;1;2;1;11;1957;1;2; ;4;1; ; ;1;1;120000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;49;05;752,191093487352
525598;1;2;05;10;2;1;1;4;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;20;05;752,191093487352
525598;1;3;05;10;3;1;1;4;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;20;05;752,191093487352
525599;1;1;05;10;1;2;2; ; ;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;78;05;677,667618969034
525599;1;2;05;10;2;2;1;1;1965;5;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;42;05;677,667618969034
525600;1;1;05;10;1;2;1;8;1969;1;2; ;3;1; ; ;1;1;22800;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;05;813,758324447858
525600;1;2;05;10;2;2;1;2;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ; ;11;05;813,758324447858
525601;1;1;05;10;1;1;1;2;1944;1;2; ;5;1; ; ;2;1;28000;2;1;2; ; ; ; ; ; ; ; ;6;7;5; ;63;05;1066,91150406345
525604;1;1;05;10;1;1;1;8;1962;1;2; ;3;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;45;05;943,834807455601
525606;1;1;05;10;1;2;1;8;1959;1;2; ;6;1; ; ;1;3;145000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;48;05;1017,56868675309
525606;1;2;05;10;2;1;1;3;1952;2;2; ;6;1; ; ;1;1;55000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;55;05;1017,56868675309
525607;1;1;05;10;1;2;1;3;1927;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;80;05;1049,42450124065
525607;1;2;05;10;2;1;1;8;1925;2;2; ;6;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;82;05;1049,42450124065
525608;1;1;05;10;1;2;1;1;1947;1;2; ;3;1; ; ;1;2;100000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;60;05;887,335612926466
525608;1;2;05;10;2;1;1;5;1979;3;2; ;5;2;1;48; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;5;4; ;28;05;887,335612926466
525610;1;1;05;10;1;1;1;12;1938;1;2; ;6;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;68;05;940,866891492443
525610;1;2;05;10;2;2;1;10;1959;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;48;05;940,866891492443
525610;1;3;05;10;3;2;1;12;1978;3;2; ;5;1; ; ;1;1;32000;2;1;2; ; ; ; ;2; ;2; ;6;8;4; ;28;05;940,866891492443
525611;1;1;05;10;1;2;1;1;1973;1;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;34;05;2760,77823503135
525611;1;2;05;10;2;1;1;8;1965;2;2; ;2;1; ; ;1;1;80000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;42;05;2760,77823503135
525611;1;3;05;10;2;2;1;9;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;17;05;2760,77823503135
525611;1;4;05;10;2;2;1;6;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;15;05;2760,77823503135
525611;1;5;05;10;2;1;1;10;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;9;05;2760,77823503135
525612;1;1;05;10;1;1;1;12;1965;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;41;05;3002,39804356289
525612;1;2;05;10;2;2;1;9;1964;2;2; ;6;1; ; ;1;1;80000;2;1;2; ; ; ; ; ; ; ; ;6;9;5; ;43;05;3002,39804356289
525612;1;3;05;10;2;1;1;9;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;8;05;3002,39804356289
525613;1;1;05;10;1;1;1;2;1956;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;51;05;3348,91775798163
525613;1;2;05;10;2;2;1;4;1958;2;2; ;6;1; ; ;1;1;44000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;49;05;3348,91775798163
525613;1;3;05;10;3;1;1;5;1983;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;24;05;3348,91775798163
525613;1;4;05;10;4;1;1;12;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;19;05;3348,91775798163
525613;1;5;05;10;2;2;1;9;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;9;05;3348,91775798163
525614;1;1;05;10;1;1;1;10;1966;1;2; ;6;1; ; ;1;1;200000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;41;05;2958,92044984463
525614;1;2;05;10;2;2;1;2;1970;2;2; ;6;1; ; ;2;1;32000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;37;05;2958,92044984463
525614;1;3;05;10;3;2;1;4;1993;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;8; ; ;14;05;2958,92044984463
525615;1;1;05;10;1;1;1;10;1981;1;2; ;2;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;26;05;770,095641953666
525615;1;2;05;10;2;2;1;11;1985;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;22;05;770,095641953666
525615;1;3;05;10;1;1;1;6;1999;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;1500;2; ;2; ;3;1; ; ;8;05;770,095641953666
525615;1;4;05;10;1;1;1;7;2002;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;5;05;770,095641953666
525616;1;1;05;10;1;1;1;2;1984;1;2; ;6;1; ; ;1;1;25200;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;23;05;735,110067756792
525616;1;2;05;10;2;2;1;3;1982;2;2; ;6;1; ; ;1;1;22800;2;1;1;1;2; ; ;2; ;2; ;6;0;2; ;25;05;735,110067756792
525617;1;1;05;10;1;1;1;5;1980;1;2; ;5;1; ; ;1;1;32000;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;27;05;838,964273293867
525618;1;1;05;10;1;2;1;6;1946;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;61;05;608,635934202768
525618;1;2;05;10;2;2;1;1;1971;3;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;36;05;608,635934202768
525618;1;3;05;10;3;2;1;12;1972;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;05;608,635934202768
525620;1;1;05;10;1;1;1;8;1978;1;2; ;1;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;29;05;841,896596734112
525620;1;2;05;10;2;2;1;12;1989;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;17;05;841,896596734112
525620;1;3;05;10;2;2;1;1;2007;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;05;841,896596734112
525621;1;1;05;10;1;1;1;5;1927;1;2; ;4;1; ; ;1;2;17348;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;80;05;984,844418656781
525622;1;1;05;10;1;2;1;2;1968;1;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;39;05;719,736565514589
525622;1;2;05;10;2;2;1;6;1988;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;19;05;719,736565514589
525622;1;3;05;10;2;1;1;2;2006;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;719,736565514589
525622;1;4;05;10;1;1;1;11;1989;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;17;05;719,736565514589
525622;1;5;05;10;1;1;1;1;1992;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1000;2; ;2; ;4;6; ; ;15;05;719,736565514589
525622;1;6;05;10;1;1;1;12;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1500;2; ;2; ;3;4; ; ;12;05;719,736565514589
525623;1;1;05;10;1;2;1;10;1974;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;33;05;735,110067756792
525623;1;2;05;10;1;1;1;6;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;1;120000;2; ;5;10;1; ;16;05;735,110067756792
525624;1;1;05;10;1;1;1;4;1941;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;66;05;978,645047060702
525624;1;2;05;10;2;2;1;6;1951;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;56;05;978,645047060702
525624;1;3;05;10;3;1;1;10;1989;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;18;05;978,645047060702
525624;1;4;05;10;4;1;1;4;1993;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ; ;14;05;978,645047060702
525625;1;1;05;10;1;1;1;8;1955;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;52;05;838,964273293867
525626;1;1;05;10;1;1;1;7;1946;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;61;05;984,844418656781
525627;1;1;05;10;1;1;1;10;1967;1;2; ;6;2;1;3; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;3;3; ;40;05;808,761797227425
525627;1;2;05;10;2;2;1;4;1983;2;2; ;6;2;1;3; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;4;3; ;24;05;808,761797227425
525628;1;1;05;10;1;2;1;4;1963;1;2; ;5;1; ; ;1;1;28000;1;1;2; ; ; ; ; ; ; ; ;6;3;3; ;44;05;608,635934202768
525628;1;2;05;10;1;2;2; ; ;5;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;63;05;608,635934202768
525628;1;3;05;10;1;2;2; ; ;5;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;45;05;608,635934202768
525629;1;1;05;10;1;1;1;11;1918;1;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;88;05;944,482995599583
525629;1;2;05;10;2;2;1;12;1924;2;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;3;2; ; ;82;05;944,482995599583
525630;1;1;05;10;2;1;1;12;1975;1;2; ;2;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;31;05;1666,77160998492
525630;1;2;05;10;2;2;1;4;1973;2;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;7; ; ;34;05;1666,77160998492
525630;1;3;05;10;2;1;1;5;1993;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;1;30000;2; ;4;7; ; ;14;05;1666,77160998492
525630;1;4;05;10;2;2;1;12;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;3500;1;25000;2; ;3;4; ; ;11;05;1666,77160998492
525630;1;5;05;10;2;1;1;4;2003;3;2; ; ;1; ; ;3; ; ;1;2;1;1;1;0;5000;2; ;2; ;1;0; ; ;4;05;1666,77160998492
525630;1;6;05;10;2;1;1;12;2005;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;1666,77160998492
525630;1;7;05;10;7;1;1;3;1977;5;2; ;3;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;30;05;1666,77160998492
525631;1;1;05;10;1;1;1;4;1950;1;2; ;6;1; ; ;1;1;24000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;57;05;1888,96599119917
525631;1;2;05;10;2;2;1;4;1938;2;2; ;6;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;69;05;1888,96599119917
525632;1;1;05;10;1;2;1;5;1970;1;2; ;5;2;1;7; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;37;05;1505,60890052541
525632;1;2;05;10;2;1;1;10;1978;5;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;3;5; ;NO LE QUEDA TIEMPO POR SU TRABAJO;29;05;1505,60890052541
525632;1;3;05;10;3;2;1;4;1981;5;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;POR FALTA DE TIEMPO;26;05;1505,60890052541
525632;1;4;05;10;4;1;1;8;1982;9;2; ;6;1; ; ;1;1;28000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;05;1505,60890052541
525633;1;1;05;10;1;1;1;8;1978;1;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;29;05;1528,80246552106
525633;1;2;05;10;2;2;1;10;1972;2;2; ;2;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;35;05;1528,80246552106
525633;1;3;05;10;2;1;1;7;1998;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;9;05;1528,80246552106
525633;1;4;05;10;2;1;1;6;2000;3;2; ; ;1; ; ;1;5; ;2;2;1;1;1;200;2000;2; ;2; ;3;0; ; ;7;05;1528,80246552106
525633;1;5;05;10;2;2;1;7;2006;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;1528,80246552106
525634;1;1;05;10;1;1;1;1;1964;1;2; ;2;1; ; ;1;1;17348;1;1;2; ; ; ; ; ; ; ; ;3;4; ; ;43;05;787,013614258161
525634;1;2;05;10;2;2;1;12;1963;2;2; ;2;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;43;05;787,013614258161
525634;1;3;05;10;2;1;1;6;1991;3;2; ;5;1; ; ;1;5; ;1;1;1;1;2; ; ;2; ;2; ;4;0; ; ;16;05;787,013614258161
525635;1;1;05;10;1;2;1;1;1962;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;45;05;1470,45201729704
525635;1;2;05;10;2;1;1;6;1962;2;2; ;2;2;1;24; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;45;05;1470,45201729704
525635;1;3;05;10;1;2;1;5;1986;3;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ; ;21;05;1470,45201729704
525635;1;4;05;10;1;1;1;10;1990;3;2; ;5;1; ; ;3; ; ;1;1;1;1;1;40;500;2; ;2; ;4;8; ; ;17;05;1470,45201729704
525635;1;5;05;10;1;1;1;9;1994;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;40;500;2; ;2; ;4;0; ; ;13;05;1470,45201729704
525635;1;6;05;10;1;1;1;10;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;240;2500;2; ;2; ;3;3; ; ;11;05;1470,45201729704
525635;1;7;05;10;1;1;1;10;1996;4;2; ;5;2;1;24; ; ; ; ;1;1;1;1;240;3000;2; ;2; ;3;4; ; ;11;05;1470,45201729704
525636;1;1;05;10;1;2;1;12;1954;1;2; ;6;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;5;11;2; ;52;05;838,91716075953
525636;1;2;05;10;2;1;1;1;1953;2;2; ;6;1; ; ;1;1;20000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;54;05;838,91716075953
525636;1;3;05;10;3;1;1;10;1979;3;2; ;5;2;1;48; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;4;2; ;28;05;838,91716075953
525636;1;4;05;10;4;1;1;9;1985;3;2; ;5;1; ; ;1;5; ;1;1;1;1;2; ; ;2; ;2; ;6;4;2; ;22;05;838,91716075953
525637;1;1;05;10;1;2;1;11;1978;1;2; ;6;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;28;05;750,599510890722
525637;1;2;05;10;2;1;1;5;1978;2;2; ;6;1; ; ;1;1;29600;2;1;2; ; ; ; ;2; ;2; ;6;3;2; ;29;05;750,599510890722
525637;1;3;05;10;1;1;1;5;2004;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;1;0; ; ;3;05;750,599510890722
525638;1;1;05;10;1;2;1;5;1982;1;2; ;5;1; ; ;1;1;32000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;05;751,16384153292
525638;1;2;05;10;1;2;1;5;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;40;2000;2; ;2; ;3;0; ; ;7;05;751,16384153292
525639;1;1;05;10;1;1;1;7;1958;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;49;05;768,400374170227
525639;1;2;05;10;1;2;1;7;1948;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;59;05;768,400374170227
525639;1;3;05;10;1;2;1;7;1984;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;23;05;768,400374170227
525640;1;1;05;10;1;1;1;1;1960;1;2; ;6;1; ; ;1;1;258000;2;1;2; ; ; ; ; ; ; ; ;6;6;3; ;47;05;1539,8651770552
525640;1;2;05;10;2;2;1;7;1958;2;2; ;6;1; ; ;1;1;108000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;49;05;1539,8651770552
525642;1;1;05;10;1;2;1;8;1960;1;2; ;3;1; ; ;1;1;130800;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;47;05;1436,05808405246
525643;1;1;05;10;1;1;1;5;1969;1;2; ;3;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;38;05;838,964273293867
525644;1;1;05;10;1;1;1;3;1934;1;2; ;2;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;73;05;961,564021330142
525644;1;2;05;10;2;2;1;8;1946;2;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;6; ; ;61;05;961,564021330142
525644;1;3;05;10;3;1;1;12;1989;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;POR ENFERMEDAD DEL PADRE;17;05;961,564021330142
525645;1;1;05;10;1;2;1;11;1969;1;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;4; ; ;37;05;668,49348832291
525645;1;2;05;10;2;2;1;4;1990;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;17;05;668,49348832291
525645;1;3;05;10;1;1;1;12;2000;3;2; ; ;1; ; ;3; ; ;1;1;1;1;1;46;300;2; ;2; ;3;0; ; ;6;05;668,49348832291
525646;1;1;05;10;1;1;1;4;1977;1;2; ;6;1; ; ;1;1;17348;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;05;772,864911967846
525646;1;2;05;10;2;2;1;5;1975;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;32;05;772,864911967846
525646;1;3;05;10;2;2;1;9;1994;3;2; ;5;1; ; ;1;5; ;1;1;1;1;2; ; ;1;46000;2; ;4;6; ; ;13;05;772,864911967846
525646;1;4;05;10;2;2;1;5;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;60;500;2; ;2; ;3;1; ; ;7;05;772,864911967846
525647;1;1;05;10;1;1;1;5;1982;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;05;838,964273293867
525649;1;1;05;10;1;2;1;4;1976;1;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;05;636,038960350147
525649;1;2;05;10;2;2;1;4;1988;5;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;05;636,038960350147
525649;1;3;05;10;3;1;1;8;1989;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;18;05;636,038960350147
525649;1;4;05;10;2;2;1;11;1992;5;2; ;5;2;1;12; ; ; ; ;1;1;1;1;40;200;2; ;2; ;4;8; ; ;14;05;636,038960350147
525649;1;5;05;10;2;1;1;4;1996;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;40;200;2; ;2; ;4;0; ; ;11;05;636,038960350147
525649;1;6;05;10;2;1;1;5;1996;5;2; ;5;1; ; ;3; ; ;1;1;1;1;1;40;200;2; ;2; ;3;2; ; ;11;05;636,038960350147
525650;1;1;05;10;1;2;1;8;1956;1;2; ;5;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;51;05;687,82656595979
525650;1;2;05;10;2;2;1;9;1988;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;4;0; ; ;19;05;687,82656595979
525651;1;1;05;10;1;1;1;9;1954;1;2; ;6;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;53;05;665,16707192782
525651;1;2;05;10;2;2;1;12;1953;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;53;05;665,16707192782
525651;1;3;05;10;3;2;1;7;1977;3;2; ;3;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;30;05;665,16707192782
525651;1;4;05;10;4;2;1;3;1985;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;22;05;665,16707192782
