Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;p1661s1;p1661s1a1;p1661s2;p1661s2a1;p1661s3;p1661s3a1;p1661s4;p1661s4a1;Dpto;Fex_c_2011;P1661S4A2
4036288;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;750,839673470105; 
4036288;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000; ;2;2;2; ;2; ; ;1;800000; ; ; ;2;04; ; ; ; ;1;800000; ; ;68;750,839673470105; 
4036289;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;1081,41933015078; 
4036289;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;180000; ;2;2;2; ;2; ; ;1;180000; ; ; ;2;04;1;180000; ; ; ; ; ; ;68;1081,41933015078; 
4036289;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;1081,41933015078; 
4036290;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;2226,76963626147; 
4036290;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;2226,76963626147; 
4036290;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;2226,76963626147; 
4036291;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;1569,24420218024; 
4036291;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;862000; ;2;2;2; ;2; ; ;1;862000; ; ; ;2;04;1;862000; ; ; ; ; ; ;68;1569,24420218024; 
4036292;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;800000;1500000;2;1;2; ;2; ; ;1;800000; ; ; ;2;04; ; ; ; ;1;800000; ; ;68;1214,20800838125; 
4036292;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;80000;1500000;2;1;2; ;2; ; ;1;80000; ; ; ;2;04; ; ; ; ;1;80000; ; ;68;1214,20800838125; 
4036293;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;1601,83825912407; 
4036294;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;2364,44071323377; 
4036294;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;868000; ;2;2;2; ;2; ; ;1;868000; ; ; ;2;04;1;868000; ; ; ; ; ; ;68;2364,44071323377; 
4036294;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;2364,44071323377; 
4036294;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1080000; ;2;2;2; ;2; ; ;1;1080000; ; ; ;2;04;1;1080000; ; ; ; ; ; ;68;2364,44071323377; 
4036295;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;750,839673470105; 
4036295;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;750,839673470105; 
4036295;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;750,839673470105; 
4036295;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;68;750,839673470105; 
4039926;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1211,22438176689; 
4039926;1;2;1;95;2; ; ; ; ; ; ;1;2;1; ;133500; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1211,22438176689; 
4039926;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1211,22438176689; 
4039926;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1211,22438176689; 
4039926;1;5;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;636000;1000000;2;1;2; ;2; ; ;1;636000; ; ; ;2;04;1;636000; ; ; ; ; ; ;47;1211,22438176689; 
4039926;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1211,22438176689; 
4039927;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039927;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;04;1;360000; ; ; ; ; ; ;47;3640,34793379126; 
4039927;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039927;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039927;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039927;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039928;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1989,42377672196; 
4039928;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1080000; ;2;2;2; ;2; ; ;1;1080000; ; ; ;2;04;1;1080000; ; ; ; ; ; ;47;1989,42377672196; 
4039929;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3111,02371751269; 
4039929;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3111,02371751269; 
4039929;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3111,02371751269; 
4039931;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2401,48660275877; 
4039931;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;540000; ;2;2;2; ;2; ; ;1;540000; ; ; ;2;04;1;540000; ; ; ; ; ; ;47;2401,48660275877; 
4039931;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2401,48660275877; 
4039931;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2401,48660275877; 
4039932;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3119,11261577321; 
4039932;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;180000; ;2;2;2; ;2; ; ;1;180000; ; ; ;2;04;1;180000; ; ; ; ; ; ;47;3119,11261577321; 
4039932;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3119,11261577321; 
4039932;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3119,11261577321; 
4039935;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;36000000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2130,25319874076; 
4039935;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2130,25319874076; 
4039936;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3317,3805999602; 
4039936;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3317,3805999602; 
4039936;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3317,3805999602; 
4039936;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3317,3805999602; 
4039936;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3317,3805999602; 
4039938;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2523,73325173804; 
4039938;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2523,73325173804; 
4039939;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2751,16098482527; 
4039940;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2523,73325173804; 
4039940;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;980000; ;2;2;2; ;2; ; ;1;980000; ; ; ;2;04;1;980000; ; ; ; ; ; ;47;2523,73325173804; 
4039941;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2393,39770449826; 
4039941;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;330000; ;2;2;2; ;2; ; ;1;330000; ; ; ;2;04;1;120000; ; ; ; ;1;DESPLAZADO;47;2393,39770449826;210000
4039941;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2393,39770449826; 
4039942;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1020000; ;2;2;2; ;2; ; ;1;1020000; ; ; ;2;04;1;1002000; ; ; ; ; ; ;47;2319,25365848113; 
4039942;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2319,25365848113; 
4039942;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2319,25365848113; 
4039943;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2454,52102898789; 
4039943;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;04;1;840000; ; ; ; ; ; ;47;2454,52102898789; 
4039944;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3617,827188349; 
4039944;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3617,827188349; 
4039945;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2751,16098482527; 
4039946;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039946;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039946;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039946;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039946;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039946;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3640,34793379126; 
4039953;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3180,23594026284; 
4039953;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1080000; ;2;2;2; ;2; ; ;1;1080000; ; ; ;2;04;1;1080000; ; ; ; ; ; ;47;3180,23594026284; 
4039953;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3180,23594026284; 
4039954;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2691,15532080331; 
4039954;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2691,15532080331; 
4039955;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2130,25319874076; 
4039955;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2130,25319874076; 
4039956;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1857,67904320138; 
4039956;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1857,67904320138; 
4039956;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1857,67904320138; 
4039957;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2858,49495676419; 
4039957;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2858,49495676419; 
4039957;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2858,49495676419; 
4039958;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1336,44372518333; 
4039959;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2559,32815417833; 
4039959;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2559,32815417833; 
4039959;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2559,32815417833; 
4039959;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2559,32815417833; 
4039960;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2760,36754355346; 
4039960;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2760,36754355346; 
4039961;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2914,6330225163; 
4039961;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2220000; ;2;2;2; ;2; ; ;1;2220000; ; ; ;2;04;1;2220000; ; ; ; ; ; ;47;2914,6330225163; 
4039961;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2914,6330225163; 
4039961;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2914,6330225163; 
4039961;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2914,6330225163; 
4039962;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;04; ; ; ; ;1;720000; ; ;47;2751,16098482527; 
4039963;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3800,02606587967; 
4039963;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3800,02606587967; 
4039964;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2331,04802967622; 
4039964;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2331,04802967622; 
4039964;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2331,04802967622; 
4039965;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3617,827188349; 
4039965;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;3617,827188349; 
4039966;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2407,04865427081; 
4039966;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;47;2407,04865427081; 
4039966;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2407,04865427081; 
4039966;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2407,04865427081; 
4039966;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2407,04865427081; 
4039971;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1416,07123524747; 
4039971;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1416,07123524747; 
4039972;1;1;1;95;1;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;956,664658259866; 
4039974;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;2233,78418390029; 
4039975;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;04; ; ; ; ;1;900000; ; ;47;1168,19037844803; 
4039975;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;98;2;1;2; ;2; ; ;1;900000; ; ; ;2;04; ; ; ; ;1;900000; ; ;47;1168,19037844803; 
4039976;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1503,60436335583; 
4039976;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2; ; ;1;600000; ; ; ;2;04;1;600000; ; ; ; ; ; ;47;1503,60436335583; 
4039976;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1503,60436335583; 
4039976;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1503,60436335583; 
4039977;1;1;1;95;2; ; ; ; ; ; ;1;2;1; ;644350; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;47;1534,94190489251; 
4039977;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;840000; ;2;2;2; ;2; ; ;1;840000; ; ; ;2;04;1;840000; ; ; ; ; ; ;47;1534,94190489251; 
4039978;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;780000; ;2;2;2; ;2; ; ;1;780000; ; ; ;2;04; ; ; ; ;1;780000; ; ;54;735,384717831774; 
4039978;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;780000; ;2;2;2; ;2; ; ;1;780000; ; ; ;2;04; ; ; ; ;1;780000; ; ;54;735,384717831774; 
4039978;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;735,384717831774; 
4039979;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;643,582631774981; 
4039979;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;643,582631774981; 
4039979;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;643,582631774981; 
4039979;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;643,582631774981; 
4039980;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1548,28518095809; 
4039980;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;04;1;720000; ; ; ; ; ; ;54;1548,28518095809; 
4039980;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1548,28518095809; 
4039981;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;839,430210177988; 
4039981;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;839,430210177988; 
4039982;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;04; ; ; ; ; ; ; ; ;54;1418,58172277516; 
