Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
4065006;1;4;3;2;1;1;9;1;4;1; ; ;98;300000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2; ; ;5;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;05;13;1681,114695738
4065007;1;3;1;2;1;1;9;1;4;1; ; ;98;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;4;2; ;1;1;1;1;1;0;2;2;1;2;2; ;01;2;05;13;1545,69984025085
4065008;1;3;1;2;1;1;9;1;4;1; ; ;98;200000; ;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;2;2;1;2;2; ;01;2;05;13;1426,4952916745
4065009;1;5;4;2;1;1;9;1;4;1; ; ;37000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3; ;6;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;05;13;723,836701564008
4065011;1;2;1;6; ;1;8;3;4;1; ; ;8000000;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;7;2;1;0;2;2;1;2;2; ;01;2;05;13;765,088496473255
4065012;1;3;2;2;1;1;9;1;4;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;05;13;1235,89458208603
4065013;1;3;2;2;1;1;9;1;4;1; ; ;98;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2; ; ;3;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;05;13;1221,17713323331
4065014;1;3;1;2;1;1;9;1;4;1; ; ;30000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ;1;1;2;1;1;1;2;1;1;2;2;1;2;2; ;01;2;05;13;1195,8919996967
4065015;1;4;3;2;1;1;9;1;4;1; ; ;40000000;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;05;13;1553,80499370625
4065017;1;3;2;2;1;4;2;3;5;5; ; ; ;50000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;3;2; ;1;1;5;2;1;1;2;2;2; ;2; ;01;2;05;19;2143,44581263944
4065018;1;5;1;2;1;4;2;1;1;4; ; ; ;100000; ;2;1;2;2;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2; ;2;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;2;05;19;1940,36487221838
4067997;1;1;1;2;2;4;3;5;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;7410,02042613532
4067998;1;2;2;2;2;4;3;5;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ;5;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;5265,97570334668
4067999;1;2;1;2;1;4;3;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;6;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;6353,81119310781
4068000;1;6;3;2;1;4;3;1;4;1; ; ;60000000;400000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;2490,46515729488
4068001;1;2;2;6; ;4;6;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;3;2; ;1;1;4;1;2; ;2;2;2; ;2; ;01;2;05;20;5118,16695907512
4068002;1;1;1;6; ;4;3;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068003;1;1;1;6; ;4;3;6; ;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068004;1;1;1;6; ;4;3;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068005;1;2;1;6; ;4;3;4;4;4; ; ; ;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;3977,52627543812
4068006;1;5;2;2;1;4;9;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4838,27798471013
4068007;1;2;1;6; ;4;4;1;4;4; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;2745,0848848027
4068008;1;3;1;2;1;3;3;1;4;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;2490,46515729488
4068009;1;4;1;2;1;4;3;5;5;4; ; ; ;100000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2; ; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;5574,94541064907
4068010;1;2;1;2;1;1;3;1;4;1; ; ;98;98; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1; ;5;2; ;1;1;2;2;1;1;2;2;1;8;2; ;01;2;05;20;5236,89497040929
4068011;1;2;1;2;1;4;2;4;4;4; ; ; ;130000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;1;2;1;2; ;7;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;7523,53260968221
4068036;1;1;1;6; ;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4785,47279083426
4068040;1;1;1;6; ;4;6;6; ;4; ; ; ;120000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068041;1;2;1;6; ;4;6;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;4;2; ;1;1;5;2;2; ;2;2;2; ;2; ;01;2;05;20;4809,19725177274
4068043;1;1;1;6; ;4;6;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;9;1;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068045;1;1;1;2;2;4;3;6; ;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4240,07945978693
4068046;1;1;1;2;1;4;3;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;2; ;2;2;2; ;2; ;01;2;05;20;4809,19725177274
4068050;1;1;1;6; ;4;3;5;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;05;20;3435,23698568728
4068052;1;3;2;6; ;4;9;1;5;1; ; ;2000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;5;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;05;20;1666,39724688527
4068053;1;3;1;2;1;4;4;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1; ;3;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;05;20;1426,4952916745
4068054;1;2;1;2;2;4;4;5;4;4; ; ; ;80000; ;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;1747,35227590336
4068056;1;2;2;6; ;4;9;5;5;1; ; ;2000000;200000; ;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;1705,85534531225
4068057;1;2;1;2;2;4;4;1;4;1; ; ;15000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1; ;4;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;05;20;1545,69984025085
4068058;1;2;2;6; ;4;4;5;5;1; ; ;2000000;80000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;05;20;1539,08754485352
4068059;1;1;1;4;1;4;4;5;5;1; ; ;6000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ;1;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;05;20;1195,8919996967
4068061;1;1;1;6; ;4;9;6; ;1; ; ;1200000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;05;20;1108,58488005428
4068062;1;2;1;6; ;4;9;5;5;1; ; ;3000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;05;20;957,442268892789
4068064;1;2;1;6; ;4;6;5;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;05;20;1108,58488005428
4068065;1;3;2;2;1;4;2;1;5;1; ; ;8000000;300000; ;2;1;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;4;4;1;9;2;2;2; ;2; ;01;2;05;20;1202,17591932439
4068066;1;3;1;4;1;4;6;1;5;1; ; ;20000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ; ;2;2; ;1;1;3;1;1;9;2;2;2; ;2; ;01;2;05;20;765,088496473255
4068067;1;1;1;6; ;4;2;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1; ;1;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;05;20;957,442268892789
4068068;1;6;3;2;1;3;2;1;5;4; ; ; ;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;4; ;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;2135,49287610355
4068069;1;4;2;2;1;4;2;5;5;1; ; ;30000000;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1; ;4;2; ;1;1;4;2;1;1;2;2;2; ;2; ;01;2;05;20;694,122886058119
4068070;1;10;3;2;1;4;2;1;5;4; ; ; ;100000; ;2;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ;5;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;20;1647,39603297635
4068080;1;3;2;2;1;4;1;1;4;1; ; ;30000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;23;6797,48845848179
4068081;1;2;1;2;1;4;4;5;5;1; ; ;15000000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;1;2;1;1;5;1;1;1;2;2;2; ;2; ;01;2;05;23;2297,15215045308
4068083;1;3;1;2;1;4;1;1;4;1; ; ;20000000;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;05;23;2970,66342523716
4068084;1;3;2;2;1;4;1;5;5;1; ; ;98;98; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;6;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;23;6216,45201617436
4068085;1;3;1;2;1;4;1;5;5;1; ; ;10000000;70000; ;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;05;23;2993,03147239087
4068086;1;4;3;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4; ;6;2; ;1;1;1;2;1;1;2;2;2; ;1;2;01;2;05;23;4129,93215744092
4068087;1;4;3;2;1;4;1;1;5;4; ; ; ;200000; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3; ;5;2; ;1;1;4;2;1;1;2;2;2; ;1;2;01;2;05;23;3944,04586220188
4068088;1;3;2;2;1;4;1;1;4;1; ; ;20000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;05;23;4330,69295580262
4068089;1;2;1;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2; ; ;5;2; ;1;1;1;1;1;1;2;2;2; ;1;1;01;2;05;23;4105,80139136174
4068090;1;2;1;6; ;4;4;5;5;1; ; ;5000000;100000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;3;2; ;1;1;8;1;1;0;2;2;2; ;2; ;01;2;05;23;4288,3497157907
4068091;1;3;2;6; ;4;4;5;5;5; ; ; ;100000; ;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3; ;7;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;5114,12897831875
4068092;1;2;1;4;1;4;4;4;5;5; ; ; ;50000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;7;1;1;0;2;2;2; ;2; ;01;2;05;23;3328,48834208746
4068093;1;2;1;6; ;4;3;5;5;1; ; ;5000000;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ; ;1;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;3548,19907503208
4068094;1;3;2;4;1;4;3;5;5;1; ; ;5000000;30000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;1;1;2;1;0;2;2;2; ;2; ;01;2;05;23;2415,49582259596
4068095;1;2;1;6; ;4;4;1;4;5; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;2;2; ;1;1;1;1;1;0;2;2;2; ;2; ;01;2;05;23;4902,96509415955
4068096;1;2;1;6; ;4;4;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;3590,62499498572
4068098;1;2;2;4;1;4;4;1;5;4; ; ; ;30000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4; ;10;2; ;1;1;1;1;1;0;2;2;2; ;2; ;01;2;05;23;8010,3895756628
4068099;1;3;2;2;1;4;3;1;4;1; ; ;40000000;50000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;05;23;2297,15215045308
4068100;1;5;2;2;1;4;3;1;4;1; ; ;98;98; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;2;1;0;2;2;2; ;2; ;01;2;05;23;3251,66733277661
4068101;1;3;1;6; ;4;5;5;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1; ;1;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;3548,19907503208
4068102;1;3;1;2;1;4;4;5;5;1; ; ;8000000;70000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2; ;2;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;2654,97706730338
4068103;1;3;2;6; ;4;4;5;5;4; ; ; ;70000; ;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2; ;3;2; ;1;1;1;2;1;0;2;2;2; ;2; ;01;2;05;23;5842,97327615826
4068104;1;3;2;2;2;4;4;1;4;1; ; ;30000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1; ;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;05;23;2654,97706730338
4068122;1;2;1;2;1;4;1;6; ;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1; ;2;1;2;1;1;5;1;1;1;2;2;2; ;1;1;01;2;05;23;1097,09273187903
4068123;1;3;2;2;1;4;1;5;4;1; ; ;20000000;250000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4; ;7;2; ;1;1;5;1;1;1;2;2;2; ;1;2;01;2;05;23;1783,43190099514
4068124;1;3;2;2;1;4;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2; ;4;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;1922,02994534055
4068152;1;3;2;2;1;4;1;1;3;4; ; ; ;150000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2; ;3;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;1751,0975049067
4068153;1;3;2;2;1;4;1;1;3;1; ; ;40000000;150000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;2;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;23;1097,09273187903
4068154;1;4;1;2;1;4;1;1;3;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2; ;2;2; ;1;1;1;4;1;1;1;2;2; ;1;1;01;2;05;23;1589,64671431451
4068155;1;3;2;2;1;4;1;1;3;4; ; ; ;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2; ;2;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;1589,64671431451
4068156;1;4;2;2;1;4;1;1;3;1; ; ;20000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3; ;5;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;995,332143713496
4068157;1;3;2;2;1;4;1;1;3;1; ; ;25000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;2;2;1;4; ;4;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;05;23;1462,20225696153
4068158;1;4;3;2;1;4;1;4;3;1; ; ;20000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2; ;7;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;2764,10861821116
4068159;1;2;1;2;1;4;1;1;3;4; ; ; ;150000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1; ;4;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;05;23;1633,09521043188
4068160;1;4;3;2;1;1;1;1;3;4; ; ; ;160000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3; ;8;2; ;1;1;1;1;1;1;1;2;1;2;1;1;01;2;05;23;2253,20997433079
4068161;1;5;2;2;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2; ;3;2; ;1;1;1;2;1;1;1;2;1;2;1;1;01;2;05;23;1772,20147685576
4068162;1;3;2;2;1;1;1;1;3;1; ; ;40000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;2;05;23;1735,51267025933
4068163;1;3;1;2;1;1;1;1;3;1; ; ;50000000;400000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;2;2;2;1;1; ;1;2; ;1;1;1;2;1;1;1;2;1;2;1;2;01;2;05;23;1714,84008324179
4068164;1;5;4;2;1;1;1;1;3;1; ; ;98;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3; ;4;2; ;1;1;1;4;1;1;1;2;1;2;1;2;01;2;05;23;2228,06665269481
4068165;1;3;1;2;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;2;05;23;2045,51189015356
4068166;1;4;3;2;1;1;1;1;3;4; ; ; ;200000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;3; ;7;2; ;1;1;1;1;1;1;1;2;1;2;1;1;01;2;05;23;1883,0998843447
4068167;1;2;1;6; ;4;1;5;5;4; ; ; ;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ;3;2; ;1;1;1;2;1;0;2;2;2; ;1;2;01;2;05;23;1438,91812578323
4068168;1;3;2;2;1;4;1;1;4;1; ; ;40000000;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;3;2; ;1;1;1;4;1;0;2;2;2; ;1;1;01;2;05;23;2512,53065298504
4068169;1;4;3;2;1;4;1;5;5;1; ; ;20000000;150000; ;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;7;2; ;1;1;1;1;1;0;2;2;2; ;1;1;01;2;05;23;1325,89478800533
4068170;1;3;2;2;1;4;1;1;4;1; ; ;98;100000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;3;2; ;1;1;5;1;1;0;2;2;2; ;1;1;01;2;05;23;995,332143713496
4068171;1;3;2;2;1;4;1;1;4;1; ; ;40000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ;2;2; ;1;1;1;2;1;0;2;2;2; ;1;1;01;2;05;23;1097,09273187903
4068172;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2; ;6;2; ;1;1;1;2;1;0;2;2;2; ;1;1;01;2;05;23;2244,93152652491
4068173;1;3;2;2;1;4;1;1;4;1; ; ;30000000;150000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;2;2;1;1; ;3;2; ;1;1;1;4;1;1;2;2;2; ;1;2;01;2;05;23;2512,53065298504
4068174;1;4;3;6; ;4;1;5;5;1; ; ;15000000;150000; ;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ; ;5;2; ;1;1;1;1;1;0;2;2;2; ;1;2;01;2;05;23;995,332143713496
4068175;1;2;1;6; ;3;6;5;5;1; ; ;6000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;1267,98568534938
4068176;1;3;1;2;1;4;1;5;5;1; ; ;20000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;1;1;1;1;0;2;2;2; ;1;2;01;2;05;23;1372,91693606423
4068177;1;3;2;2;1;4;1;1;4;1; ; ;30000000;100000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;3;2; ;1;1;1;1;1;0;2;2;2; ;1;2;01;2;05;23;1279,64749442028
4068178;1;2;1;2;1;4;1;1;1;1; ; ;10000000;50000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2; ;4;2; ;1;1;5;1;1;0;2;2;2; ;1;2;01;2;05;23;2209,51595859665
4068179;1;3;1;6; ;4;2;1;4;4; ; ; ;98; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1; ;1;1;3;1;1;1;1;1;0;2;2;2; ;2; ;01;2;05;23;2446,52946326604
4068180;1;4;2;2;1;4;1;1;3;1; ; ;30000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2; ;5;2; ;1;1;1;2;1;0;1;2;2; ;1;1;01;2;05;23;1794,54600102406
4068181;1;3;2;2;1;4;4;5;5;1; ; ;15000000;100000; ;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3; ;7;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;05;23;1199,39083022644
