Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s2;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s20;P5210s21;P5210s22;P5210s24;P5220;P5220s1;P6006;P6008;P6007;P6007s1;Hogar;P4000;P4010;P4020;P4030s1;P4030s1a1;P4030s2;P4030s3;P4030s4;P4030s4a1;P4030s5;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
4064632;1;6;4;1;1;1;1;1;3;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;1;2;1;4; ;4;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;66;05;66;285,449446649491
4064633;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;1;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;66;05;66;240,958840687694
4064634;1;4;3;1;1;1;1;1;3;3; ; ; ; ;750000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;68;05;68;440,357814826842
4064635;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;1;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;450,668140473712
4064636;1;6;5;1;1;1;1;1;3;1; ; ;180000000;2000000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;2;1;2;1;7; ;7;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;282,30322678801
4064637;1;6;5;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;2;2;1;3; ;6;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;506,711866163239
4064638;1;4;3;1;1;1;1;1;3;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;351,799157595433
4064638;2;2;1;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;2;1;1;2;1;1;3; ;3;2; ;2;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;351,799157595433
4064639;1;4;3;1;1;1;1;1;3;3; ; ; ; ;530000;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;3; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;536,25749418536
4064640;1;4;3;1;1;1;1;1;3;3; ; ; ; ;540000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;4; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;585,054361674183
4064641;1;6;5;1;1;1;1;1;3;1; ; ;220000000;1500000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;2;1;6; ;6;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;343,399394549178
4064642;1;3;2;1;2;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;68;05;68;523,621450953127
4064642;2;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;2;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1; ;1;2; ;2;2;1;4;1;2;1;1;1;2;1;1;01;68;05;68;523,621450953127
4064643;1;5;3;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;4; ;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;05;68;552,80612768949
4064644;1;5;3;1;1;1;1;1;3;1; ; ;80000000;700000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;2;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;05;68;568,584050392748
4064645;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;1;2;1;5; ;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;05;68;474,108640084082
4064646;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;68;05;68;461,676255753971
4064647;1;6;1;1;1;1;1;1;3;1; ; ;500000000;2000000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2; ;2;2; ;1;2;1;4;1;6;1;1;1;3;1;1;01;68;05;68;1253,12809249203
4064648;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;467,216773977843
4064649;1;4;3;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;403,920320698482
4064650;1;4;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ;3;1;2;1;1;1;2;1;2;1;1;1;3;1;1;01;68;05;68;452,717188187305
4064651;1;3;1;1;1;1;1;1;4;1; ; ;90000000;600000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;68;05;68;463,903190671877
4064652;1;5;3;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;1;1;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;348,767426623948
4064653;1;5;3;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;05;68;445,997898032331
4064654;1;5;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;68;05;68;355,8371799345
4064655;1;5;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2; ;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;68;05;68;605,099866743804
4064656;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;05;68;461,676255753971
4064657;1;4;2;1;1;1;1;1;3;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;05;68;617,459240104267
4064658;1;3;2;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;1;2;2;1;1; ;3;1;1;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;498,270394327722
4064659;1;3;1;1;1;1;1;1;3;3; ; ; ; ;430000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;68;05;68;591,95153903347
4064660;1;2;1;1;1;1;1;3;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2; ;2;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;68;05;68;417,709364164009
4064661;1;2;1;1;1;1;1;1;3;3; ; ; ; ;360000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;1;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;68;05;68;579,592165673007
4064662;1;4;2;1;1;1;1;1;3;1; ; ;13000000;700000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1; ;2;1;1;1;2;1;4;1;3;1;1;1;3;1;1;01;68;05;68;570,810985310654
4064694;1;3;2;1;1;1;1;1;3;1; ; ;98;280000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;8;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;05;76;900,758985452621
4064695;1;3;1;1;1;1;1;1;1;3; ; ; ; ;400000;1;2;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;1;1;4;1;4;2;1;1;3;1;1;01;76;05;76;819,585956560742
4064696;1;3;2;1;1;1;1;1;3;1; ; ;99;150000; ;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;755,026035324105
4064697;1;3;2;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1; ;5;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;2336,84860116585
4064698;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;803,825376817109
4064699;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;4; ;5;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;05;76;1100,23883896813
4064700;1;6;1;1;1;1;1;1;3;1; ; ;98;150000; ;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;76;05;76;2122,5161301482
4064701;1;3;2;1;1;1;1;3;1;3; ; ; ; ;170000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;2;1;1;2;1;1;3;1;1;01;76;05;76;2089,29240507625
4064702;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1; ;5;2; ;1;2;1;4;1;9;1;1;1;3;1;1;01;76;05;76;1226,56493241726
4064703;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;1;3; ;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;05;76;803,825376817109
4064704;1;4;3;1;1;1;1;6; ;2; ;100000;50000000;280000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;4; ;5;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;76;05;76;909,280655037335
4064705;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;2;1;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;973,847008933467
4064706;1;3;3;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;3; ;4;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;76;05;76;863,845272481815
4064707;1;4;3;1;1;1;1;1;3;1; ; ;180000000;300000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;1;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;810,649013653711
4064708;1;4;3;1;1;1;1;1;3;3; ; ; ; ;330000;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;791,695584213354
4064709;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1; ;4;2; ;1;2;1;4;1;9;1;1;1;3;1;1;01;76;05;76;1409,20587661081
4064710;1;3;2;1;1;1;1;1;3;3; ; ; ; ;260000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2; ;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;976,045467601017
4064711;1;3;2;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2; ;2;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;76;05;76;812,76231972414
4064712;1;4;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;1;1;2;1;2;1;1; ;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;819,585956560742
4064713;1;4;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;326,081308756189
4064714;1;3;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2; ;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;308,750993399368
4064715;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;2; ;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;76;05;76;998,402668466565
4064716;1;2;2;1;1;1;1;1;3;6;TIENE DOCUMENTO DE COMPRA; ; ;150000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2; ;2;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;76;05;76;332,399118569641
4064717;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;2;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;2;2;1;1; ;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;76;05;76;343,290778681635
4064718;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;76;05;76;267,94179227237
4064719;1;4;3;1;1;1;1;1;3;1; ; ;60000000;270000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;955,524189108894
4064721;1;2;1;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;76;05;76;927,246126108012
4064722;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1; ;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;1036,61082028439
4064723;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;959,921106443993
4064724;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;2;2;2;2; ; ;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;05;76;925,047667440463
4064725;1;3;1;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;927,246126108012
4064726;1;5;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;343,290778681635
4064727;1;3;1;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;05;76;699,710841812595
4064728;1;3;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2; ;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;959,921106443993
4064729;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;76;05;76;978,243926268567
4064730;1;3;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;4; ;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;05;76;285,884081753666
4065019;1;3;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;2;1;5; ;7;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;898,188853420073
4065020;1;6;4;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;1;2;2;1;3; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1137,72915388836
4065021;1;6;4;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1057,80273706972
4065022;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1165,45320135971
4065023;1;6;5;1;1;1;1;1;4;1; ; ;98;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;6; ;7;1;1;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;808,766075881939
4065024;1;4;3;1;1;1;1;1;4;1; ; ;50000000;250000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;2;2;1;3; ;4;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;05;05;05;1116,88412698735
4065025;1;3;2;1;1;1;1;1;3;1; ; ;50000000;480000; ;2;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ;3;1;1;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;925,18802250456
4065026;1;7;6;1;1;1;1;1;3;1; ; ;480000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;1;8; ;8;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1678,92316983393
4065027;1;2;1;1;1;1;1;1;1;2; ;100000;30000000;350000; ;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1168,63584151411
4065028;1;4;3;1;1;1;1;1;3;3; ; ; ; ;240000;1;2;2;1;1;1;2;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;5;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1250,41023085448
4065029;1;3;2;1;1;1;1;1;3;2; ;100000;24000000;300000; ;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1043,54998724044
4065030;1;3;1;1;1;1;1;1;4;3; ; ; ; ;320000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;05;05;1102,68537652929
4065031;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;980,782162410011
4065032;1;4;3;1;1;1;1;1;4;1; ; ;30000000;270000; ;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2; ;6;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;05;05;1494,00409482678
4065033;1;5;2;1;1;1;1;1;3;1; ; ;160000000;600000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1165,45320135971
4065034;1;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;5;2; ;1;2;1;2;1;2;2;1;1;2;1;1;01;05;05;05;899,165902592174
4065035;1;6;4;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;4; ;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;905,067873990412
4065036;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1318,40914806749
4065037;1;1;1;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2; ;2;2; ;1;2;1;2;1;2;1;1;1;2;1;2;01;05;05;05;1151,20045153044
4065038;1;4;3;1;1;1;1;6; ;1; ; ;100000000;200000; ;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;05;05;908,08342988755
4065039;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;4;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;05;05;1248,70830329551
4065041;1;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;4; ;8;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;05;05;1234,55710918842
4065042;1;7;3;1;1;1;1;1;4;1; ; ;200000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3; ;3;1;1;1;2;1;6;1;4;2;1;1;2;1;1;01;05;05;05;1746,26339624003
4065043;1;3;2;1;1;1;1;1;3;4; ; ; ;380000; ;1;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2; ;5;2; ;1;2;1;2;1;3;1;1;1;2;1;1;01;05;05;05;1155,16454387204
4065044;1;4;3;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2; ;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1330,48269263588
4065045;1;4;3;1;1;1;1;1;1;3; ; ; ; ;400000;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2; ; ;2;2; ;1;2;1;4;1;2;2;1;1;3;1;1;01;05;05;05;1273,10366564971
4065046;1;6;1;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;1; ;1;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;05;05;2176,86525340001
4065047;1;10;7;1;1;1;1;1;3;1; ; ;500000000;1500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;1;2;1;2;1;4; ;8;2; ;1;1;1;4;1;4;1;1;1;2;1;1;01;05;05;05;1938,5017657624
4065048;1;4;2;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;1;2;2;1;3; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1165,45320135971
4065049;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;2;2;1;4; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;880,359382416201
4065051;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1318,40914806749
4065052;1;4;2;1;1;1;1;1;3;2; ;98;50000000;600000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;1; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1385,93078757857
4065053;1;4;2;1;1;1;1;1;3;1; ; ;100000000;350000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;1;1; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1387,87124106434
4065054;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;831,644263081089
4065055;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2; ;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1130,50146959218
4065056;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2; ;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;05;05;1237,72865555146
