DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S4,P7510S6,P7510S2A1,P7510S4A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,DPTO,fex_c_2011
605208,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,336.368.318.217.944
605208,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,336.368.318.217.944
605208,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,336.368.318.217.944
605208,3,1,68,95,2,,,,,,,,1,2,,2,,,,,,840000,2,1,2,,2,68,336.368.318.217.944
605209,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,440.578.974.140.329
605209,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,440.578.974.140.329
605209,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,440.578.974.140.329
605209,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,440.578.974.140.329
605209,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,440.578.974.140.329
605210,1,1,68,95,1,,2,2,450000,,,1,1,2,,2,,,,,,7000000,2,1,2,,2,68,314.361.806.225.484
605210,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,314.361.806.225.484
605211,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,363.777.934.012.771
605211,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,363.777.934.012.771
605212,1,1,68,95,1,,2,1,,930000,,2,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,6,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,7,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,8,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,10,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,12,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605212,1,13,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,912.750.695.810.086
605213,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.064.614.047.114
605213,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,354.064.614.047.114
605214,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,583.294.370.504.686
605214,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,583.294.370.504.686
605214,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,583.294.370.504.686
605214,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,583.294.370.504.686
605215,1,1,68,95,1,,2,1,,1400000,,2,2,,,,,,,,,,,,,,,68,228.811.864.994.762
605215,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,228.811.864.994.762
605216,1,1,68,95,1,,1,2,,,985000,2,1,2,,2,,,,98,,,1,2,2,,2,68,418.249.892.739.186
605216,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,418.249.892.739.186
605217,1,1,68,95,1,,1,2,,,800000,2,2,,,,,,,,,,,,,,,68,385.494.898.539.223
605217,1,2,68,95,1,,1,2,,,1000000,2,2,,,,,,,,,,,,,,,68,385.494.898.539.223
605217,1,3,68,95,2,,,,,,,,1,2,,2,,,,,,500000,2,1,2,,2,68,385.494.898.539.223
605218,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,8400000,2,1,2,,2,68,284.022.416.089.389
605218,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,284.022.416.089.389
605219,1,1,68,95,1,,1,2,,,400000,2,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,505.873.825.387.493
605219,3,1,68,95,2,,,,,,,,1,2,,2,,,,,,300000,2,1,2,,2,68,505.873.825.387.493
605220,1,1,68,95,2,,,,,,,,1,2,,2,,,,,,7000000,2,1,2,,2,68,658.786.343.449.677
605220,1,2,68,95,2,,,,,,,,1,2,,1,,,22000,,,,2,2,2,,2,68,658.786.343.449.677
605221,1,1,68,95,2,,,,,,,,1,2,,1,,,300000,,,,2,2,2,700000,1,68,902.427.665.341.107
605221,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,902.427.665.341.107
605221,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,902.427.665.341.107
605221,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,60000,2,1,2,,2,68,902.427.665.341.107
605222,1,1,68,95,1,,1,2,,,180000,2,1,2,,2,,,,,,360000,2,1,2,,2,68,728.155.768.223.398
605222,2,1,68,95,2,,,,,,,,1,2,,2,,,,,,98,2,1,2,,2,68,728.155.768.223.398
605222,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,728.155.768.223.398
605222,2,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,728.155.768.223.398
605222,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,728.155.768.223.398
605222,3,2,68,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,700000,1,68,728.155.768.223.398
605222,3,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,728.155.768.223.398
605222,3,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,728.155.768.223.398
605223,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,676.123.515.603.997
605223,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,676.123.515.603.997
605223,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,676.123.515.603.997
605223,2,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,676.123.515.603.997
605223,2,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,676.123.515.603.997
605224,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.284.128.076.915
605224,1,2,68,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,1000000,1,68,325.284.128.076.915
605224,1,3,68,95,2,,,,,,,,1,2,,2,,,,,,,2,2,2,1040000,1,68,325.284.128.076.915
605225,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,365.336.838.178.667
605225,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,365.336.838.178.667
605225,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,365.336.838.178.667
605225,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,3000000,2,1,2,,2,68,365.336.838.178.667
605225,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,365.336.838.178.667
605226,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.445.996.366.512
605226,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.445.996.366.512
605226,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.445.996.366.512
605226,1,5,68,95,2,,,,,,,,1,2,,2,,,,,,150000,2,1,2,,2,68,325.445.996.366.512
605227,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,229.387.672.099.087
605227,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,229.387.672.099.087
605227,1,6,68,95,2,,,,,,,,1,2,,2,12000000,,,,,,2,2,1,,2,68,229.387.672.099.087
605230,1,1,68,95,1,,2,2,200000,,,1,2,,,,,,,,,,,,,,,68,287.065.814.107.935
605230,1,3,68,95,2,,,,,,,,1,2,,2,200000,,,,,,2,2,1,,2,68,287.065.814.107.935
605231,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,109.911.249.944.015
605231,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,109.911.249.944.015
605231,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,109.911.249.944.015
605231,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,109.911.249.944.015
605231,3,2,68,95,2,,,,,,,,1,2,,2,,,,,,180000,2,1,2,,2,68,109.911.249.944.015
605231,4,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,109.911.249.944.015
605232,1,1,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,309.208.945.663.354
605232,1,2,68,95,1,,2,1,,125000,,2,1,2,,2,,,,,,2450000,2,1,2,,2,68,309.208.945.663.354
605233,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.828.150.786.225
605233,1,2,68,95,2,,,,,,,,1,2,,2,8000000,,,,,,2,2,1,,2,68,312.828.150.786.225
605233,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.828.150.786.225
605234,1,1,68,95,1,,2,1,,2580000,,2,2,,,,,,,,,,,,,,,68,21.122.919.284.287
605234,1,2,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,21.122.919.284.287
605234,1,3,68,95,1,,2,1,,461500,,2,2,,,,,,,,,,,,,,,68,21.122.919.284.287
605234,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,21.122.919.284.287
605235,1,1,68,95,1,,1,2,,,250000,2,1,2,,2,,,,,,300000,2,1,2,,2,68,37.648.469.981.578
605235,2,1,68,95,2,,,,,,,,1,2,,2,360000,,,,,,2,2,1,,2,68,37.648.469.981.578
605235,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,37.648.469.981.578
605235,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,37.648.469.981.578
605235,3,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,37.648.469.981.578
605235,3,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,37.648.469.981.578
605236,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,399.156.561.033.716
605236,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,399.156.561.033.716
605236,1,3,68,95,2,,,,,,,,1,2,,2,,,,,,80000,2,1,2,,2,68,399.156.561.033.716
605236,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,399.156.561.033.716
605236,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,399.156.561.033.716
605237,1,1,68,95,1,,1,2,,,300000,2,1,2,,2,,,,,,150000,2,1,2,,2,68,325.331.205.518.724
605237,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.331.205.518.724
605237,2,1,68,95,2,,,,,,,,1,2,,2,,,,1200000,,,1,2,2,,2,68,325.331.205.518.724
605237,3,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.331.205.518.724
605237,3,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,325.331.205.518.724
605238,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,319.867.885.749.706
605238,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,319.867.885.749.706
605238,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,319.867.885.749.706
605239,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,45.225.764.958.476
605239,1,2,68,95,1,,1,2,,,70000,2,2,,,,,,,,,,,,,,,68,45.225.764.958.476
605239,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,45.225.764.958.476
605239,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,45.225.764.958.476
605239,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,45.225.764.958.476
605240,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,507.153.691.195.341
605240,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,507.153.691.195.341
605240,1,3,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,507.153.691.195.341
605240,1,4,68,95,2,,,,,,,,1,2,,2,,,,,,200000,2,1,2,,2,68,507.153.691.195.341
605241,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,339.543.426.390.904
605241,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,339.543.426.390.904
605241,2,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,339.543.426.390.904
605241,2,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,339.543.426.390.904
605242,1,1,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.715.444.083.237
605242,1,2,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.715.444.083.237
605242,1,4,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.715.444.083.237
605242,1,5,68,95,2,,,,,,,,2,,,,,,,,,,,,,,,68,312.715.444.083.237
605266,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,26.979.776.148.808
605266,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,26.979.776.148.808
605268,1,1,73,95,1,,2,1,,800000,,2,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605268,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605268,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605268,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605269,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,12.908.731.262.983
605269,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,73,12.908.731.262.983
605269,1,3,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,12.908.731.262.983
605270,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.922.864.628
605270,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,205.354.922.864.628
605271,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,229.102.908.499.717
605271,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,229.102.908.499.717
605271,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,229.102.908.499.717
605272,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,170.838.470.584.858
605272,1,2,73,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,73,170.838.470.584.858
605274,1,1,73,95,1,,1,2,,,700000,2,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605274,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605274,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605274,1,4,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,194.383.202.843.947
605275,1,1,73,95,1,,2,1,,2000000,,2,2,,,,,,,,,,,,,,,73,219.093.730.914.221
605275,1,2,73,95,1,,2,1,,1500000,,2,2,,,,,,,,,,,,,,,73,219.093.730.914.221
605275,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,219.093.730.914.221
605275,1,4,73,95,2,,,,,,,,1,2,,1,,,60000,,,,2,2,2,,2,73,219.093.730.914.221
605275,1,5,73,95,2,,,,,,,,1,2,,1,,,5500000,,,,2,2,2,,2,73,219.093.730.914.221
605277,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,138.736.467.098.884
605277,1,2,73,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,73,138.736.467.098.884
605278,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,400000,2,1,2,,2,73,138.736.467.098.884
605278,1,2,73,95,1,,1,2,,,200000,2,2,,,,,,,,,,,,,,,73,138.736.467.098.884
605279,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,9600000,2,1,2,,2,73,134.550.677.332.322
605279,1,2,73,95,2,,,,,,,,1,2,,2,,,,,,120000,2,1,2,,2,73,134.550.677.332.322
605279,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,134.550.677.332.322
605280,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,24.331.589.244.504
605280,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,24.331.589.244.504
605281,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,1200000,2,1,2,,2,73,148.385.621.567.939
605283,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,208.138.996.411.912
605283,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,208.138.996.411.912
605284,1,1,73,95,1,,2,1,,600000,,2,2,,,,,,,,,,,,,,,73,148.385.621.567.939
605285,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,1.842.266.678.582
605285,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,1.842.266.678.582
605285,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,1.842.266.678.582
605286,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,26.979.776.148.808
605286,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,26.979.776.148.808
605287,1,1,73,95,2,,,,,,,,1,2,,2,8400000,,,,,,2,2,1,,2,73,172.133.607.203.028
605287,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,172.133.607.203.028
605288,1,1,73,95,2,,,,,,,,1,2,,2,,,,,,3000000,2,1,2,,2,73,112.097.828.315.403
605288,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,112.097.828.315.403
605289,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.170.958.945.426
605289,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,195.170.958.945.426
605290,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,148.893.002.084.631
605290,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,148.893.002.084.631
605290,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,148.893.002.084.631
605291,1,1,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,170.635.217.208.858
605291,1,2,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,170.635.217.208.858
605291,1,3,73,95,2,,,,,,,,2,,,,,,,,,,,,,,,73,170.635.217.208.858
605313,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,218.212.392.015.271
605314,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,287.916.750.369.554
605321,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,319.218.302.262.726
605321,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,319.218.302.262.726
605321,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,319.218.302.262.726
605322,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,312.003.870.850.801
605322,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,312.003.870.850.801
605322,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,312.003.870.850.801
605322,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,312.003.870.850.801
605324,1,1,11,95,1,,2,1,,1599000,,2,2,,,,,,,,,,,,,,,11,225.926.659.576.714
605324,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,225.926.659.576.714
605324,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,225.926.659.576.714
605324,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,225.926.659.576.714
605325,1,1,11,95,1,,2,1,,870105,,2,2,,,,,,,,,,,,,,,11,193.848.087.186.415
605325,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,193.848.087.186.415
605327,1,1,11,95,1,,2,1,,462000,,2,2,,,,,,,,,,,,,,,11,223.421.041.548.928
605327,1,2,11,95,2,,,,,,,,1,2,,2,,,,,,2400000,2,1,2,,2,11,223.421.041.548.928
605327,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,223.421.041.548.928
605329,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,24.550.006.101.692
605329,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,24.550.006.101.692
605329,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,24.550.006.101.692
605329,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,24.550.006.101.692
605332,2,1,11,95,2,,,,,,,,1,2,,1,,,500000,,,1200000,2,1,2,,2,11,338.077.954.823.312
605332,2,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,338.077.954.823.312
605333,1,1,11,95,2,,,,,,,,1,2,,2,,,,36000000,,,1,2,2,,2,11,210.990.103.198.024
605334,1,1,11,95,2,,,,,,,,1,2,,2,,,,,,4800000,2,1,2,,2,11,193.848.087.186.415
605334,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,193.848.087.186.415
605340,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.713.979.238.747
605340,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.713.979.238.747
605340,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.713.979.238.747
605340,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.713.979.238.747
605343,1,1,11,95,2,,,,,,,,1,2,,2,,,,5000000,,,1,2,2,,2,11,210.990.103.198.024
605344,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,291.858.569.980.664
605344,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,291.858.569.980.664
605344,2,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,291.858.569.980.664
605344,2,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,291.858.569.980.664
605345,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,182.684.190.857.942
605345,1,2,11,95,1,,1,2,,,300000,2,2,,,,,,,,,,,,,,,11,182.684.190.857.942
605345,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,182.684.190.857.942
605346,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,316.501.397.725.425
605346,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,316.501.397.725.425
605346,3,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,316.501.397.725.425
605346,3,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,316.501.397.725.425
605348,1,1,11,95,1,,1,1,,400000,150000,2,2,,,,,,,,,,,,,,,11,254.042.651.034.476
605348,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.042.651.034.476
605348,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,254.042.651.034.476
605350,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,290.840.172.050.522
605350,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,290.840.172.050.522
605350,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,290.840.172.050.522
605350,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,290.840.172.050.522
605353,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,494.110.151.194.509
605354,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,486.788.279.925.497
605360,1,1,11,95,1,,2,1,,5000000,,2,2,,,,,,,,,,,,,,,11,391.719.459.038.816
605360,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,391.719.459.038.816
605361,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,505.454.087.159.393
605361,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,505.454.087.159.393
605362,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,508.208.800.606.587
605362,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,508.208.800.606.587
605363,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,49.813.221.589.038
605363,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,49.813.221.589.038
605364,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,522.653.378.241.081
605364,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,522.653.378.241.081
605365,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,505.454.087.159.393
605365,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,505.454.087.159.393
605366,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,508.208.800.606.587
605366,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,508.208.800.606.587
605367,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,519.898.664.793.886
605367,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,519.898.664.793.886
605368,1,1,11,95,1,,2,1,,498605,,2,1,2,,2,,,,,,1700000,2,1,2,,2,11,421.980.206.396.048
605370,1,1,11,95,1,,1,2,,,180000,2,2,,,,,,,,,,,,,,,11,249.271.719.141.761
605370,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,249.271.719.141.761
605370,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,249.271.719.141.761
605370,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,249.271.719.141.761
605370,1,6,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,249.271.719.141.761
605389,1,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,247.979.388.881.727
605389,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,247.979.388.881.727
605389,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,247.979.388.881.727
605389,1,5,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,247.979.388.881.727
605403,1,1,11,95,1,,1,2,,,210000,2,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605403,1,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605403,1,3,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605403,1,4,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605403,1,5,11,95,2,,,,,,,,1,2,,2,,,,,,100000,2,1,2,,2,11,213.249.651.818.302
605403,2,1,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605403,2,2,11,95,2,,,,,,,,2,,,,,,,,,,,,,,,11,213.249.651.818.302
605406,1,1,11,95,2,,,,,,,,1,2,,2,,,,,,250000,2,1,2,,2,11,210.990.103.198.024
605408,1,1,11,95,2,,,,,,,,1,2,,2,,,,1000000,,,1,2,2,,2,11,24.906.610.794.519
