DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;P5070;DPTO;ORDEN;fex_c_2011
602899;5;1;3;2;1;1;1;1;1;4;;;;150000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;5;1;56.504.742.259.179
602900;5;1;4;2;1;1;1;1;1;4;;;;350000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;5;1;764.683.687.121.247
602900;5;2;2;1;1;1;1;1;4;4;;;;150000;;1;1;2;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;5;1;764.683.687.121.247
602901;5;1;2;1;1;1;1;1;4;3;;;;;250000;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;5;1;949.106.098.315.687
602902;5;1;3;2;1;1;1;1;1;1;;;20000000;180000;;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;5;1;709.095.524.775.842
602903;11;1;8;3;1;1;1;1;3;1;;;35000000;3500000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;6;3;1;1;1;11;1;249.603.096.680.641
603109;13;1;5;4;1;1;1;1;3;1;;;98;350000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;286.118.452.895.941
603110;13;1;1;1;1;2;1;1;4;3;;;;;60000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;1;1;2;13;1;809.323.647.985.603
603111;13;1;3;2;1;1;1;1;3;1;;;40000000;350000;;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;341.346.752.728.569
603112;13;1;4;3;1;1;1;1;3;1;;;150000000;300000;;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;78.250.920.046.819
603113;13;1;1;1;1;2;1;1;4;3;;;;;60000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1;2;1;1;1;1;3;1;1;2;13;1;784.628.891.741.448
603114;13;1;1;1;1;2;1;1;;3;;;;;180000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;6;13;1;331.473.695.779.264
603115;13;1;3;2;1;2;1;1;4;4;;;;98;;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;13;1;247.257.708.769.017
603115;13;2;1;1;1;2;1;1;3;4;;;;80000;;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;;;;;;;;;;;1;1;;13;1;247.257.708.769.017
603116;13;1;7;3;1;1;1;1;3;1;;;98;1700000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;13;1;299.290.404.952.233
603117;13;1;6;4;1;1;1;1;3;1;;;110000000;500000;;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;28.910.571.792.238
603118;13;1;4;3;1;1;1;1;3;2;;300000;50000000;400000;;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;287.567.869.519.478
603119;13;1;2;2;1;1;1;1;3;1;;;400000000;1000000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;312.849.922.259.356
603120;13;1;5;3;1;1;1;1;3;1;;;120000000;350000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;281.272.000.497.181
603122;13;1;4;3;1;1;1;1;3;1;;;98;700000;;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;13;1;343.109.601.922.283
603123;13;1;5;4;1;1;1;1;3;1;;;70000000;400000;;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;199.141.876.014.516
603124;13;1;4;3;1;1;1;1;3;3;;;;;350000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;248.287.690.858.924
603125;13;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;304.324.688.596.776
603126;13;1;4;3;1;1;1;1;3;1;;;50000000;400000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;286.754.301.019.295
603127;13;1;3;1;1;1;1;1;3;1;;;60000000;250000;;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;284.221.369.714.347
603128;13;1;2;1;1;1;1;1;3;4;;;;180000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;285.813.198.148.343
603129;13;1;3;2;1;1;1;1;3;1;;;100000000;250000;;2;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;2;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;254.816.753.414.591
603131;13;1;3;2;1;1;1;1;3;1;;;15000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;757.814.444.224.036
603132;13;1;4;3;1;1;1;1;3;2;;98;98;1200000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;5;7;1;1;1;13;1;315.092.752.006.744
603133;13;1;5;4;1;1;1;1;3;1;;;300000000;1000000;;2;1;2;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;5;7;1;1;1;13;1;3.311.428.017.174
603134;13;1;3;1;1;1;1;1;3;3;;;;;1100000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;5;7;1;1;1;13;1;287.092.005.548.462
603136;13;1;2;1;1;1;1;1;3;3;;;;;280000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;329.077.412.820.315
603137;13;1;3;3;1;1;1;1;3;1;;;85000000;450000;;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;291.896.701.531.275
603138;13;1;5;4;1;1;1;1;3;1;;;45000000;400000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;236.379.624.045.744
603139;13;1;3;3;1;1;1;1;3;3;;;;;350000;2;1;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;293.952.170.321.141
603140;13;1;4;3;1;1;1;1;3;3;;;;;300000;2;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;538.135.971.141.563
603141;13;1;1;1;1;1;1;1;3;3;;;;;150000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;587.116.821.351.892
603142;13;1;3;3;1;1;1;1;3;1;;;100000000;350000;;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;634.199.396.819.568
603143;13;1;4;3;1;1;1;1;3;1;;;98;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;63.182.782.187.157
603144;13;1;4;3;1;1;1;1;3;1;;;20000000;150000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;1;1;13;1;620.043.163.010.765
603145;13;1;4;3;1;1;1;1;3;4;;;;300000;;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;303.802.436.133.076
603146;13;1;4;3;1;1;1;1;3;3;;;;;200000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;13;1;240.095.471.949.117
603147;13;1;4;3;1;1;1;1;3;1;;;20000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;262.181.597.037.942
603148;13;1;5;4;1;1;1;1;3;1;;;75000000;500000;;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;280.874.132.507.662
603149;13;1;3;2;1;1;1;1;3;1;;;30000000;300000;;1;1;1;2;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;20.492.012.464.985
603150;13;1;3;2;1;1;1;1;3;1;;;27000000;300000;;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;286.120.752.761.299
603151;13;1;3;2;1;1;1;1;3;4;;;;250000;;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;13;1;296.093.103.182.058
603152;13;1;2;1;1;1;1;1;3;3;;;;;170000;1;1;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;13;1;269.361.633.818.643
603153;13;1;2;2;1;1;1;1;3;4;;;;200000;;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;13;1;312.849.922.259.356
603154;13;1;5;3;1;1;1;1;3;1;;;70000000;300000;;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;327.072.048.830.542
603155;13;1;3;2;1;1;1;1;3;3;;;;;430000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;259.975.124.923.999
603156;13;1;4;2;1;1;1;1;3;3;;;;;350000;2;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;224.867.125.356.725
603157;13;1;4;2;1;1;1;1;3;3;;;;;300000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;239.089.251.927.911
603158;13;1;2;1;1;1;1;1;3;4;;;;250000;;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;536.710.827.594.875
603159;13;1;2;1;1;1;1;1;3;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;549.216.508.144.561
603160;13;1;3;2;1;1;1;1;3;4;;;;150000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;13;1;306.516.696.091.981
603161;13;1;3;1;1;1;1;1;3;3;;;;;160000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;262.181.597.037.942
603162;13;1;4;3;1;1;1;1;3;1;;;40000000;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;30.581.853.841.803
603163;13;1;3;2;1;1;1;1;3;1;;;35000000;350000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;28.358.376.038.983
603164;13;1;3;1;1;1;1;1;3;1;;;30000000;300000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;284.185.036.368.878
603165;13;1;4;3;1;1;1;1;3;4;;;;200000;;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;286.118.452.895.941
603166;13;1;3;2;1;1;1;1;3;4;;;;300000;;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;301.789.996.090.664
603167;13;1;4;3;1;1;1;1;3;4;;;;250000;;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;13;1;312.290.312.650.578
603168;13;1;4;3;1;1;1;1;3;3;;;;;268000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;301.789.996.090.664
603169;13;1;4;3;1;1;1;1;3;1;;;50000000;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;341.198.263.541.021
603170;13;1;4;3;1;1;1;1;3;3;;;;;220000;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;373.265.066.444.576
603171;13;1;4;2;1;1;1;1;3;1;;;20000000;300000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;13;1;57.164.960.929.616
603172;13;1;2;1;1;1;1;1;3;1;;;30000000;250000;;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;13;1;224.867.125.356.725
603173;13;1;3;2;1;1;1;1;;4;;;;250000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;6;13;1;311.922.725.753.498
603174;13;1;4;3;1;1;1;1;3;3;;;;;350000;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;209.724.878.332.319
603175;13;1;3;1;1;1;1;1;3;1;;;45000000;300000;;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;258.383.063.376.679
603176;13;1;3;2;1;1;1;1;3;1;;;98;350000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;13;1;266.826.941.312.532
603177;13;1;3;2;1;1;1;1;3;4;;;;250000;;2;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;13;1;257.332.844.773.824
603178;13;1;3;2;1;1;1;1;3;4;;;;200000;;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;1;1;1;1;2;3;1;1;1;13;1;34.029.733.129.852
603179;13;1;4;3;1;1;1;1;3;1;;;50000000;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1;1;13;1;486.532.025.157.166
603180;13;1;4;3;1;1;1;1;3;1;;;50000000;180000;;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;538.135.971.141.563
603181;13;1;2;1;1;1;1;1;3;3;;;;;180000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;533.653.882.625.063
603182;13;1;2;1;1;1;1;1;3;3;;;;;180000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;1;3;1;1;1;13;1;575.135.739.038.956
603183;13;1;3;2;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;27.922.927.936.233
603184;13;1;2;1;1;1;1;1;3;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;3;13;1;252.604.814.741.345
603185;13;1;4;3;1;1;1;1;3;1;;;50000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;262.628.239.796.391
603186;13;1;3;2;1;1;1;1;3;3;;;;;280000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;307.780.537.247.133
603187;13;1;3;2;1;1;1;1;3;1;;;5000000;250000;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;13;1;287.567.869.519.478
603188;13;1;4;3;1;1;1;1;3;3;;;;;300000;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;13;1;282.844.537.420.567
603189;13;1;2;1;1;1;1;1;5;4;;;;150000;;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;5;2;1;2;1;1;1;1;3;1;1;1;13;1;258.383.063.376.679
603190;13;1;2;1;1;1;1;1;3;1;;;45000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;4;1;1;1;1;1;1;3;1;1;1;13;1;321.867.094.947.175
603191;13;1;3;2;1;1;1;1;3;1;;;45000000;200000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;1;1;13;1;295.799.454.934.196
603389;23;1;6;4;1;1;1;1;3;1;;;50000000;400000;;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;3;3;1;1;1;23;1;89.656.742.133.901
603390;23;1;4;3;1;1;1;1;3;1;;;40000000;350000;;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;23;1;119.963.282.712.819
603391;23;1;3;2;2;1;1;1;3;1;;;15000000;150000;;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;1;1;23;1;162.548.176.094.164
603392;23;1;3;2;2;1;1;1;3;1;;;18000000;200000;;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;149.238.458.472.142
603393;23;1;2;1;2;2;1;1;3;1;;;9000000;80000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;1;1;1;2;1;1;1;3;1;1;1;23;1;13.386.230.323.953
603393;23;2;1;1;2;2;1;1;3;4;;;;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;23;1;13.386.230.323.953
603394;23;1;2;1;2;2;1;1;3;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;3;1;1;1;23;1;103.217.242.971.207
603394;23;2;1;1;2;2;1;1;3;4;;;;70000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;;23;1;103.217.242.971.207
603395;23;1;4;3;1;1;1;1;3;1;;;50000000;350000;;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;108.801.233.695.284
603396;23;1;4;3;2;1;1;1;3;1;;;45000000;400000;;1;1;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;170.556.782.795.761
603397;23;1;5;4;1;1;1;1;3;1;;;40000000;300000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;128.868.227.862.852
603399;23;1;4;3;1;1;1;1;3;4;;;;300000;;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;126.292.259.403.937
603400;23;1;3;2;1;1;1;1;3;1;;;50000000;350000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;123.272.083.515.275
603401;23;1;5;4;1;1;1;1;3;1;;;50000000;400000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;125.199.786.783.306
603402;23;1;5;3;1;1;1;1;3;1;;;60000000;400000;;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;1;1;2;2;1;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;23;1;13.162.355.842.263
603403;23;1;3;2;1;1;1;1;3;3;;;;;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;23;1;145.233.882.989.982
603405;23;1;4;3;1;1;1;1;3;3;;;;;550000;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;6;1;1;1;23;1;111.055.708.066.394
603406;23;1;4;3;1;1;1;1;3;1;;;70000000;350000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;23;1;148.209.723.148.939
603407;23;1;3;2;1;1;1;1;3;3;;;;;250000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;23;1;155.544.545.311.026
603408;23;1;2;1;2;1;1;1;3;1;;;15000000;150000;;2;1;1;1;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;1;1;23;1;141.261.335.916.204
603409;23;1;2;1;2;1;1;1;3;1;;;10000000;200000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;2;1;1;2;3;1;1;1;23;1;114.732.968.182.751
603410;23;1;4;3;2;1;1;1;3;1;;;20000000;200000;;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;172.280.748.535.944
603411;23;1;3;2;2;1;1;1;3;1;;;25000000;250000;;2;1;2;2;1;1;1;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;3;1;1;1;23;1;184.497.123.984.824
603412;23;1;4;3;1;1;1;1;3;1;;;9000000;200000;;1;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;130.119.558.018.902
603413;23;1;4;3;1;1;1;1;3;1;;;20000000;150000;;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;23;1;144.735.656.297.707
603414;23;1;4;2;1;1;1;1;3;3;;;;;260000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;147.514.492.731.959
603415;23;1;4;1;1;1;1;1;3;4;;;;350000;;1;1;2;1;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;23;1;149.933.688.889.122
603416;23;1;2;1;1;1;1;1;3;3;;;;;250000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;23;1;139.676.500.853.931
603417;23;1;3;2;1;1;1;1;3;3;;;;;160000;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;23;1;182.967.532.472.954
603418;23;1;3;2;1;1;1;1;3;3;;;;;140000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;3;3;1;1;1;23;1;160.759.603.504.043
603420;23;1;4;2;1;1;1;1;3;3;;;;;450000;1;2;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;23;1;160.759.603.504.043
603421;23;1;3;3;1;1;1;1;3;3;;;;;390000;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;23;1;174.560.814.015.197
