DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
794212;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;102.479.011.647.577
794212;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;102.479.011.647.577
794213;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;128.380.971.871.374
794213;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;128.380.971.871.374
794214;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;176.899.218.091.352
794215;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;140.743.471.331.275
794215;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;140.743.471.331.275
794219;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;152.890.196.671.605
794219;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;152.890.196.671.605
794219;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;152.890.196.671.605
794220;1;1;1;50;2;1;4;;2;2;2;2;;;1;2;;1;2;;;;73;944.275.392.659.899
794220;1;2;1;50;2;2;3;;2;2;2;2;;;1;12;;;;;;;73;944.275.392.659.899
794222;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;146.324.574.467.618
794222;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;146.324.574.467.618
794222;1;3;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;146.324.574.467.618
794223;1;1;1;50;2;1;6;HOSPITALIZADO;2;1;;;;;;;;;;;;;73;134.021.402.515.569
794223;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;134.021.402.515.569
794224;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;108.598.152.158.755
794224;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;108.598.152.158.755
794224;1;6;1;50;2;6;4;;2;2;2;2;;;2;;;;;;;;73;108.598.152.158.755
794226;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;638.447.046.222.982
794226;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;2;;;;73;638.447.046.222.982
794226;1;3;1;50;2;3;4;;2;2;2;2;;;2;;;;;;;;73;638.447.046.222.982
794227;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;144.753.898.918.831
794227;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;144.753.898.918.831
794229;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.804.466.843.072
794229;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;73;147.804.466.843.072
794229;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;147.804.466.843.072
794229;1;4;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;147.804.466.843.072
794229;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;147.804.466.843.072
794236;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;137.290.621.260.611
794236;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;137.290.621.260.611
794236;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;137.290.621.260.611
794237;1;1;1;50;2;1;2;;2;2;2;1;2;;;;;;;;;1;73;159.823.922.741.064
794237;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;159.823.922.741.064
794237;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;159.823.922.741.064
794237;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;73;159.823.922.741.064
794239;1;1;1;50;2;1;2;;2;2;2;1;1;;;;;;;;;1;73;144.047.443.893.373
794239;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;144.047.443.893.373
794239;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;144.047.443.893.373
794239;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;144.047.443.893.373
794239;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;144.047.443.893.373
794243;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;102.472.728.654.414
794243;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;102.472.728.654.414
794243;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;102.472.728.654.414
794243;1;4;1;50;2;4;4;;2;2;2;2;;;1;11;;;;;;;73;102.472.728.654.414
794244;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.676.640.559.205
794244;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;147.676.640.559.205
794245;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;960.427.055.403.336
794246;1;1;1;50;2;1;2;;2;2;2;1;2;;;;;;;;;1;73;169.822.365.965.097
794247;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.676.640.559.205
794247;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;73;147.676.640.559.205
794250;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.676.640.559.205
794250;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;147.676.640.559.205
794251;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;1.339.578.068.526
794251;1;2;1;50;2;2;4;;2;1;;;;;;;;;;;;;73;1.339.578.068.526
794251;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;1.339.578.068.526
794251;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;1.339.578.068.526
794252;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;159.450.958.720.868
794252;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;159.450.958.720.868
794252;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;159.450.958.720.868
794253;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;156.785.937.009.778
794253;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;156.785.937.009.778
794253;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;156.785.937.009.778
794253;1;4;1;50;2;3;3;;2;2;2;2;;;1;12;;;;;;;73;156.785.937.009.778
794253;1;5;1;50;2;5;2;;2;2;2;1;1;;;;;;;;;1;73;156.785.937.009.778
794254;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;127.406.941.633.953
794254;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;127.406.941.633.953
794255;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.676.640.559.205
794255;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;147.676.640.559.205
794256;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;171.899.662.079.369
794256;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;171.899.662.079.369
794256;1;3;1;50;2;2;1;;;;;;;;;;;;;;;;73;171.899.662.079.369
794256;1;4;1;50;2;2;1;;;;;;;;;;;;;;;;73;171.899.662.079.369
794256;1;5;1;50;2;5;4;;2;2;2;2;;;1;2;;2;;1;6;1;73;171.899.662.079.369
794256;1;7;1;50;2;7;3;;2;2;2;2;;;2;;;;;;;;73;171.899.662.079.369
794257;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;140.623.435.668.623
794257;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;140.623.435.668.623
794259;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;147.676.640.559.205
794259;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;147.676.640.559.205
794260;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;713.301.601.671.357
794260;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;73;713.301.601.671.357
794261;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;14.339.179.305.659
794261;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;73;14.339.179.305.659
794262;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;115.294.437.134.267
794262;1;2;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;73;115.294.437.134.267
794262;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;73;115.294.437.134.267
794265;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;114.901.921.605.387
794265;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;114.901.921.605.387
794265;1;3;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;73;114.901.921.605.387
794269;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;169.525.983.707.277
794269;1;2;1;50;2;2;4;;2;2;2;1;1;;;;;;;;;1;73;169.525.983.707.277
794269;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;73;169.525.983.707.277
794270;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;73;669.897.609.241.404
794270;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;73;669.897.609.241.404
794270;1;3;1;50;2;3;2;;2;2;2;1;1;;;;;;;;;1;73;669.897.609.241.404
794270;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;73;669.897.609.241.404
794272;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;73;185.613.456.867.152
794273;1;1;1;50;2;1;4;;2;2;2;2;;;1;10;;;;;;;73;816.828.330.513.106
794279;1;1;1;50;2;1;4;;2;2;2;2;;;1;2;;1;2;;;;76;454.229.455.132.208
794279;1;2;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;76;454.229.455.132.208
794279;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;76;454.229.455.132.208
794280;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;508.503.068.619.975
794280;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;1;1;;8;1;76;508.503.068.619.975
794281;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;328.152.313.546.839
794281;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;76;328.152.313.546.839
794282;1;1;1;50;2;1;4;;2;2;2;2;;;1;2;;1;1;;12;1;76;216.243.876.461.999
794282;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;216.243.876.461.999
794282;1;3;1;50;2;2;2;;2;2;2;1;1;;;;;;;;;1;76;216.243.876.461.999
794282;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;76;216.243.876.461.999
794283;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;419.176.236.529.557
794283;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;419.176.236.529.557
794285;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;395.610.934.738.402
794285;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;76;395.610.934.738.402
794286;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;483.659.666.662.879
794286;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;483.659.666.662.879
794293;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;365.031.254.585.014
794293;1;2;1;50;2;2;2;;1;;;;;;;;;;;;;;76;365.031.254.585.014
794294;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;497.385.804.554.945
794294;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;76;497.385.804.554.945
794294;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;76;497.385.804.554.945
794294;1;4;1;50;2;4;2;;1;;;;;;;;;;;;;;76;497.385.804.554.945
794294;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;76;497.385.804.554.945
794295;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;513.064.504.032.323
794296;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;52.428.875.476.778
794296;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;76;52.428.875.476.778
794296;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;76;52.428.875.476.778
794296;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;76;52.428.875.476.778
794297;1;1;1;50;2;1;2;;2;2;2;1;2;;;;;;;;;1;76;216.540.835.691.225
794297;1;2;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;76;216.540.835.691.225
794297;1;3;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;76;216.540.835.691.225
794297;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;76;216.540.835.691.225
794298;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;422.206.070.241.224
794298;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;422.206.070.241.224
794298;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;76;422.206.070.241.224
794299;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;405.975.065.808.723
794299;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;405.975.065.808.723
794299;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;76;405.975.065.808.723
794299;1;4;1;50;2;4;4;;2;2;2;2;;;2;;;;;;;;76;405.975.065.808.723
794299;1;7;1;50;2;7;1;;;;;;;;;;;;;;;;76;405.975.065.808.723
794299;1;8;1;50;2;8;1;;;;;;;;;;;;;;;;76;405.975.065.808.723
794300;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;531.997.831.216.096
794300;1;2;1;50;2;2;5;;;;;;;;;;;;;;;;76;531.997.831.216.096
794300;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;76;531.997.831.216.096
794300;1;4;1;50;2;1;3;;2;2;2;2;;;2;;;;;;;;76;531.997.831.216.096
794302;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;76;436.832.564.133.084
794302;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;436.832.564.133.084
794303;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;508.780.927.991.083
794303;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;76;508.780.927.991.083
794303;2;2;2;50;2;2;1;;;;;;;;;;;;;;;;76;508.780.927.991.083
794309;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;344.509.882.121.923
794309;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;76;344.509.882.121.923
794310;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;386.573.335.314.089
794310;1;2;1;50;2;2;1;;;;;;;;;;;;;;;;76;386.573.335.314.089
794310;1;3;1;50;2;3;3;;2;2;2;2;;;2;;;;;;;;76;386.573.335.314.089
794311;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;342.011.296.143.477
794312;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;264.222.808.284.454
794313;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;44.384.045.071.002
794313;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;76;44.384.045.071.002
794313;1;3;1;50;2;2;3;;1;;;;;;;;;;;;;;76;44.384.045.071.002
794325;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;48.493.776.682.882
794325;1;2;1;50;2;2;4;;2;1;;;;;;;;;;;;;76;48.493.776.682.882
794326;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;417.162.760.424.322
794326;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;2;;;76;417.162.760.424.322
794326;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;76;417.162.760.424.322
794326;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;76;417.162.760.424.322
794326;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;76;417.162.760.424.322
794326;1;8;1;50;2;8;1;;;;;;;;;;;;;;;;76;417.162.760.424.322
794327;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;640.339.129.411.054
794327;1;2;1;50;2;2;4;;2;2;2;2;;;1;10;;;;;;;76;640.339.129.411.054
794327;1;4;1;50;2;4;1;;;;;;;;;;;;;;;;76;640.339.129.411.054
794328;1;1;1;50;2;1;6;ORGANIZAR SU FINCA DE DESCANSO (AUTOCONSTRUCCION);2;2;2;2;;;2;;;;;;;;76;466.800.752.801.157
794330;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;658.307.276.604.912
794330;1;2;1;50;2;2;4;;2;2;2;2;;;2;;;;;;;;76;658.307.276.604.912
794330;1;3;1;50;2;3;1;;;;;;;;;;;;;;;;76;658.307.276.604.912
794331;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;76;367.898.332.256.871
794337;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;387.847.573.540.085
794337;1;2;1;50;2;2;4;;1;;;;;;;;;;;;;;76;387.847.573.540.085
794337;1;3;1;50;2;3;3;;2;2;1;;;;;;;;;;;;76;387.847.573.540.085
794339;1;1;1;50;2;1;1;;;;;;;;;;;;;;;;76;318.623.520.217.781
794339;1;2;1;50;2;2;4;;2;2;2;2;;;1;7;;2;;2;;;76;318.623.520.217.781
794339;1;3;1;50;2;3;4;;2;2;2;2;;;1;7;;2;;2;;;76;318.623.520.217.781
794339;1;4;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;76;318.623.520.217.781
794339;1;5;1;50;2;2;3;;2;2;2;2;;;2;;;;;;;;76;318.623.520.217.781
794340;1;1;1;50;2;1;4;;2;2;2;2;;;2;;;;;;;;76;554.363.675.427.678
794340;1;2;1;50;2;2;4;;2;2;2;2;;;1;2;;2;;1;3;1;76;554.363.675.427.678
794340;2;1;2;50;2;1;1;;;;;;;;;;;;;;;;76;554.363.675.427.678
794340;2;2;2;50;2;2;4;;1;;;;;;;;;;;;;;76;554.363.675.427.678
