DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P9450;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6915S1;P6915;P6585S4A2;P6773;P6773S1;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;RAMA2DP8;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;INGLABO;DPTO;fex_c_2011
797223;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;500000;1;6000000;3;;12;48;;.;48;;;1;7;17;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;1;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;64;5;;1;4;;502;;500000;52;723.655.166.427.385
797223;1;2;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;1;;12;40;;.;20;1;;1;7;14;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;2;3;8;;64;5;;1;4;;501;;100000;52;723.655.166.427.385
797225;1;3;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;500000;1;5000000;3;;12;54;;.;54;;;1;7;11;1;12;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;62;1;;1;4;;140;;500000;52;163.489.610.605.817
797225;1;4;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;3000000;3;;12;54;;.;54;;;1;5;16;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;64;5;;1;4;;501;;200000;52;163.489.610.605.817
797228;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;3600000;3;;12;40;;.;40;;;1;8;12;1;13;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;4;;1;15;4;;150000;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;61;1;;1;4;;118;;450000;52;782.158.194.893.726
797228;1;3;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;100000;1;1200000;3;;12;30;2;;30;;;2;;;;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;12;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;3;2;3;3;3;;64;5;;1;4;;501;;100000;52;782.158.194.893.726
797230;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;2500000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;2;2;3;;64;5;;1;4;;501;;200000;52;889.882.846.291.409
797230;1;2;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;120000;1;2500000;3;;12;40;;.;40;;;1;13;18;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;2;3;3;;64;5;;1;4;;501;;120000;52;889.882.846.291.409
797233;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;4000000;3;;12;40;;.;40;;;1;7;11;1;12;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;120;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;4;2;2;3;3;3;;61;1;;1;4;;113;;300000;52;195.125.093.992.643
797235;1;1;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;400000;1;4800000;3;;12;30;2;;30;;;1;7;11;1;12;15;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;6;;1;25;4;;100000;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;61;1;;1;4;;113;;500000;52;159.176.289.288.644
797239;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;3600000;3;;12;48;;.;48;;;1;7;11;1;12;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;48;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;1;1;2;1;2;2;1;2;1;1;2;;2;1;;2;2;2;2;2;2;2;3;3;7;;61;1;;1;4;;113;;300000;52;105.396.219.207.568
797243;1;1;1;60;2;2;;;;;;;;;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;3600000;3;;12;54;;.;54;;;1;7;12;1;13;17;2;;;2;8;;2;;;;1;;;;;;1;;;;2;1;120;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;1;1;2;1;2;2;2;2;1;1;2;;2;1;;2;2;2;2;2;2;2;3;3;9;;61;1;;1;4;;118;;300000;52;177.445.194.823.055
797243;1;2;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;.;40;;;2;;;;;;;;;2;8;;2;;;;1;;;;;;1;;;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;8;;62;1;;1;6;;118;;;52;177.445.194.823.055
797246;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;600000;1;7500000;3;;12;48;;.;32;1;;1;7;11;1;12;15;2;;;2;8;;1;1;2;7;1;1;;;;;;;;;2;1;24;1;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;2;2;2;2;1;1;2;;2;1;;2;2;2;2;3;2;2;3;3;3;;61;1;;1;4;;113;;600000;52;127.367.694.808.728
797246;1;2;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;1;200000;1;2500000;3;;12;60;;.;60;;;1;6;12;1;14;20;2;;;1;7;;2;;;;1;;;;;;1;;;;2;1;240;4;;2;;;;;12;;;;;;;;;;;;;;2;;;;;;;;2;;1;2007;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;41;52;;1;4;;5211;;200000;52;127.367.694.808.728
797249;1;1;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;250000;1;3000000;3;;12;48;;.;48;;;1;6;11;1;12;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;3;3;5;;63;2;;1;4;;201;;250000;52;920.953.053.250.473
797252;1;1;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;250000;1;3000000;1;;12;48;;.;48;;;1;6;12;1;14;18;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;3;2;3;3;5;;62;1;;1;4;;140;;250000;52;878.439.425.084.942
797253;1;1;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;450000;1;5400000;3;;12;40;;.;40;;;1;8;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;36;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;6;;61;1;;1;4;;117;;450000;52;167.868.595.892.885
797254;1;1;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;2500000;1;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;3;;62;1;;1;4;;140;;200000;52;10.271.691.179.697
797257;1;1;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;400000;1;4800000;3;;12;40;;.;40;;;1;8;12;1;13;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;244;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;3;;61;1;;1;4;;113;;400000;52;156.213.799.892.786
797258;1;1;1;60;2;1;1;;;1;2;;2;2;2;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;350000;1;4200000;3;;12;84;;.;84;;;1;6;12;1;13;18;2;;;3;7;;2;;;;1;;;;;;;;1;;2;1;60;4;;2;;;;;5;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;1;1;1;1;1;1;1;1;1;1;2;;2;1;;3;3;3;3;3;3;2;3;3;3;;45;50;;1;4;;5051;;350000;52;13.218.221.772.702
797261;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;4000000;1;4800000;3;;12;54;;.;54;;;1;5;11;1;12;18;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;9;;62;1;;1;4;;117;;4000000;52;154.757.090.386.557
797266;1;1;1;60;2;2;;;;;;;;;;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;2500000;3;;12;30;1;;40;;;1;8;14;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;61;1;;1;4;;118;;200000;52;156.213.799.892.786
797275;1;1;1;60;2;2;;;;;;;;;;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;480000;1;5000000;3;;12;48;;.;48;;;1;6;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;12;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;62;1;;1;4;;140;;480000;52;113.282.293.333.041
797275;1;2;1;60;2;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;100000;1;1500000;3;;12;54;;.;54;;;1;8;12;1;14;18;2;;;1;7;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;3;;41;52;;1;4;;5211;;100000;52;113.282.293.333.041
797278;1;1;1;60;2;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;12;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;1;2;3;3;3;;62;1;;1;4;;140;;300000;52;13.218.221.772.702
797280;1;1;1;60;2;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;500000;1;5000000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;120;8;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;62;1;;1;4;;140;;500000;52;155.113.864.694.415
797280;1;3;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;2500000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;36;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;61;1;;1;4;;140;;200000;52;155.113.864.694.415
797283;1;1;1;60;2;1;2;1;;1;2;;1;1;2;156;;1;;445000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;2;;;250000;;2;1;2;2;;;;;;;;;;;12;40;;.;40;;;1;8;12;1;14;18;2;;;9;2;;1;2;2;13;1;1;;;;;;;;;2;1;60;4;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;1;;59;75;;1;2;;7512;;445000;52;119.806.005.722.009
797283;1;6;1;60;2;1;2;2;10;1;2;;1;1;1;20;;1;;1050000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;1;;525000;1050000;;2;1;2;2;;;;;;;;;;;10;35;2;;0;3;;1;7;13;2;;;;;;9;7;;1;2;2;3;1;;1;;;;;;;;2;1;12;1;;2;;;;;0;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;2;;13;80;;1;2;;8012;;1050000;52;119.806.005.722.009
797292;1;2;1;60;2;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;350000;1;4800000;3;;12;40;;.;40;;;1;7;14;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;240;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;61;1;;1;4;;115;;350000;52;175.144.406.605.916
797294;1;1;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;4000000;3;;12;40;;.;40;;;1;7;11;1;12;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;62;1;;1;4;;115;;300000;52;15.647.622.643.092
797296;1;1;1;60;2;1;1;;;1;2;;2;2;2;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;400000;1;4800000;3;;12;40;;.;40;;;1;8;12;1;14;18;2;;;6;7;;2;;;;1;;;;;;;;1;;2;1;60;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;2;1;2;2;2;2;1;1;2;;2;1;;3;2;2;3;3;2;2;3;3;3;;97;2;;1;4;;201;;400000;52;169.166.876.900.998
797299;1;1;1;60;2;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;500000;1;6000000;3;;12;40;;.;40;;;1;7;11;1;12;15;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;120;1;;2;;;;;2;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;62;1;;1;4;;113;;500000;52;147.587.645.096.422
797299;1;2;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;500000;1;6000000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;2;2;3;;62;1;;1;4;;140;;500000;52;147.587.645.096.422
797299;1;4;1;60;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;120000;1;240000;1;;2;40;;.;40;;;1;8;12;1;14;18;2;;;6;7;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;3;3;3;2;2;2;3;3;;97;2;;1;4;;201;;120000;52;147.587.645.096.422
797302;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;480000;1;6000000;3;;12;48;;.;48;;;1;8;12;1;14;18;2;;;6;7;;2;;;;1;;;;;;;;1;;2;1;120;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;97;2;;1;4;;201;;480000;52;113.851.841.529.971
797302;1;3;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;400000;1;4800000;3;;12;48;;.;48;;;1;8;12;1;14;18;2;;;6;7;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;97;2;;1;4;;201;;400000;52;113.851.841.529.971
797302;1;4;1;60;2;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;400000;1;4800000;3;;12;48;;.;48;;;1;8;12;1;14;18;2;;;6;7;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;97;2;;1;4;;201;;400000;52;113.851.841.529.971
797306;1;1;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;300000;1;3600000;3;;12;54;;.;54;;;1;6;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;12;4;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;1;1;1;1;1;2;2;2;1;1;2;;1;1;;2;2;2;3;3;3;2;3;3;3;;64;5;;1;4;;501;;300000;52;16.228.330.998.455
797307;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;400000;1;4800000;3;;12;40;;.;40;;;1;8;12;1;13;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;6;;1;20;4;;0;0;;;;;;;;;;;;;;2;;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;5;;63;2;;1;4;;201;;400000;52;127.727.549.336.208
797307;1;2;1;60;2;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;400000;1;4800000;3;;12;40;;.;40;;;1;8;12;1;13;16;2;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;10;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;9;;64;5;;1;4;;501;;400000;52;127.727.549.336.208
797311;1;1;1;60;2;2;;;;;;;;;;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;400000;1;4800000;3;;12;40;;.;40;;;1;7;11;1;12;15;2;;;1;8;;2;;;;1;;;;;;;;1;;2;1;36;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;2;2;3;3;3;;61;1;;1;4;;113;;400000;52;113.317.762.821.766
797311;1;2;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;1200000;1;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;2;3;;64;5;;1;4;;501;;100000;52;113.317.762.821.766
797313;1;1;1;60;2;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;500000;1;6000000;3;;12;54;;.;54;;;1;7;15;2;;;;;;2;8;;2;;;;1;;;;;;;;1;;2;1;120;4;;1;20;5;;200000;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;3;;63;2;;1;4;;201;;700000;52;163.489.610.605.817
797313;1;3;1;60;2;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;200000;1;2500000;3;;12;54;;.;54;;;1;6;16;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;24;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;3;2;3;;64;5;;1;4;;501;;200000;52;163.489.610.605.817
797318;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;3600000;3;;12;30;2;;30;;;1;7;12;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;60;6;;1;40;4;;200000;0;;;;;;;;;;;;;;2;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;3;3;3;2;3;3;5;;61;1;;1;4;;113;;500000;52;181.652.150.717.332
797320;1;1;1;60;2;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;2;300000;1;3600000;3;;12;54;;.;54;;;1;5;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;36;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;3;2;2;3;3;8;;64;5;;1;4;;501;;300000;52;190.746.108.705.575
797320;1;3;1;60;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;100000;1;250000;1;;3;48;;.;48;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;2;;;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;2;;;;;;;;;;;;;;;3;3;3;3;3;3;2;2;2;3;;64;5;;1;4;;501;;100000;52;190.746.108.705.575
797322;1;1;1;60;2;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;500000;1;6000000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;1;;;;2;1;240;5;;1;10;5;;0;0;;;;;;;;;;;;;;2;;;;;;;;3;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;3;3;3;;63;2;;1;4;;201;;500000;52;156.464.122.455.074
797322;1;2;1;60;2;1;2;1;;1;1;;1;1;1;360;;5;;1150000;2;;;2;;2;;2;;2;;;;;;;;;2;2;;2;2;2;;;;1;;525000;1000000;1000000;2;1;1;2;;;;;;;;;;;10;35;3;ES LA JORNADA ASIGNADA;0;3;;1;7;14;2;;;;;;9;7;;3;;;;;;;;;;;;;;1;2;;;;2;;;;;;;;;;;;;;;;;;2;2;2;;;;2;;;1;;;;2;;;;2;;;;;;;;;;;;;;;2;2;2;2;2;2;2;4;3;1;;13;80;;1;2;;8012;;1150000;52;156.464.122.455.074
797322;1;3;1;60;2;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;200000;1;2400000;3;;12;40;;.;40;;;1;7;15;2;;;;;;1;8;;2;;;;1;;;;;;;;1;;2;1;48;6;;2;;;;;0;;;;;;;;;;;;;;2;;;;;;;;11;;;;2;;;;1;1;1;1;2;1;1;1;1;1;2;;1;1;;3;3;3;3;3;3;2;2;2;3;;62;1;;1;4;;140;;200000;52;156.464.122.455.074
