DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;FT;DPTO;fex_c_2011
780254;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;41.006.233.734.007
780258;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;56.705.711.836.923
780258;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;56.705.711.836.923
780258;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;56.705.711.836.923
780260;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;526.588.914.539.117
780260;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;526.588.914.539.117
780263;1;1;1;95;1;;2;1;;2548254;;2;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780263;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780265;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780265;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780265;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780265;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780267;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;592.471.601.504.799
780267;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;592.471.601.504.799
780267;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;592.471.601.504.799
780267;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;592.471.601.504.799
780267;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;592.471.601.504.799
780270;1;1;1;95;1;;2;1;;2100000;;2;2;;;;;;;;;;;;;;;8;1;8;372.396.068.464.335
780270;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;372.396.068.464.335
780270;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;372.396.068.464.335
780270;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;372.396.068.464.335
780273;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;559.993.952.066.949
780273;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;1500000;2;1;2;;2;8;1;8;559.993.952.066.949
780273;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;559.993.952.066.949
780273;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;559.993.952.066.949
780277;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;359.126.600.308.709
780277;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;359.126.600.308.709
780277;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;359.126.600.308.709
780279;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;35.795.336.074.533
780279;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;35.795.336.074.533
780279;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;35.795.336.074.533
780279;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;35.795.336.074.533
780282;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;355.949.276.120.648
780282;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;355.949.276.120.648
780282;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;355.949.276.120.648
780282;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;355.949.276.120.648
780286;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;532.228.036.778.924
780286;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;532.228.036.778.924
780286;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;532.228.036.778.924
780286;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;532.228.036.778.924
780286;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;532.228.036.778.924
780290;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780290;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780290;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780290;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780290;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780290;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.627.750.297.101
780294;1;1;1;95;1;;2;1;;2385000;;2;2;;;;;;;;;;;;;;;8;1;8;416.563.277.054.509
780294;1;2;1;95;1;;2;1;;1840000;;2;2;;;;;;;;;;;;;;;8;1;8;416.563.277.054.509
780294;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;416.563.277.054.509
780294;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;416.563.277.054.509
780299;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;408.060.389.649.454
780300;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1400000;2;1;2;;2;8;1;8;464.449.763.832.005
780300;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;464.449.763.832.005
780300;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;2000000;2;1;2;;2;8;1;8;464.449.763.832.005
780302;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780302;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780305;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;4800000;2;1;2;;2;8;1;8;434.211.822.760.691
780305;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;434.211.822.760.691
780306;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;524.111.935.730.131
780307;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;438.298.330.720.768
780307;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;438.298.330.720.768
780309;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780309;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780311;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780311;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;473.637.286.709.652
780314;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;401.946.236.291.277
780320;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;45.161.658.526.409
780320;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;45.161.658.526.409
780322;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780322;2;5;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;619.921.820.835.946
780326;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.395.285.540.014
780326;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.395.285.540.014
780333;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
780333;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
780333;1;3;1;95;1;;1;2;;;400000;2;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
780333;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
780334;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;554.349.876.801.445
780334;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;554.349.876.801.445
780336;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;548.459.950.062.544
780336;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;548.459.950.062.544
780338;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;489.160.123.574.926
780338;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;489.160.123.574.926
780341;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780341;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;352.925.930.638.627
780345;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;456.194.191.726.438
780345;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;456.194.191.726.438
780345;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;456.194.191.726.438
780348;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;537.995.232.952.926
780348;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;537.995.232.952.926
780348;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;537.995.232.952.926
780348;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;537.995.232.952.926
780351;1;1;1;95;1;;2;1;;1300000;;2;2;;;;;;;;;;;;;;;8;1;8;53.457.946.893.138
780351;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;53.457.946.893.138
780354;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1000000;2;1;2;;2;8;1;8;438.298.330.720.768
780354;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;438.298.330.720.768
780355;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;8;1;8;299.900.717.998.295
780355;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;299.900.717.998.295
780355;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;299.900.717.998.295
780355;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;299.900.717.998.295
780355;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;299.900.717.998.295
780358;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780358;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;324.638.334.778.602
780361;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;424.469.452.068.932
780361;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;424.469.452.068.932
780361;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;424.469.452.068.932
780361;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;424.469.452.068.932
780365;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;522.799.615.453.577
780365;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;522.799.615.453.577
780367;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;456.210.541.874.714
780367;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;456.210.541.874.714
780368;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;528.831.438.997.285
780368;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;528.831.438.997.285
780368;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;528.831.438.997.285
780368;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;528.831.438.997.285
780368;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;528.831.438.997.285
780372;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;366.192.582.702.621
780372;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;366.192.582.702.621
780372;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;366.192.582.702.621
780372;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;366.192.582.702.621
780372;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;366.192.582.702.621
780374;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780374;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780374;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780374;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;579.764.359.937.014
780376;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780376;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780378;1;1;1;95;1;;2;1;;3000000;;2;2;;;;;;;;;;;;;;;8;1;8;336.516.868.219.149
780378;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;336.516.868.219.149
780378;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;336.516.868.219.149
780378;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;336.516.868.219.149
780382;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;475.964.599.596.503
780382;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;475.964.599.596.503
780382;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;475.964.599.596.503
780384;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.939.977.052.729
780384;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.939.977.052.729
780386;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;503.730.514.884.528
780386;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;503.730.514.884.528
780388;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780388;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780388;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780388;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780388;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780388;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;497.541.242.337.024
780390;1;1;1;95;2;;;;;;;;1;2;;2;300000;;;;;;2;2;1;;2;8;1;8;404.647.441.719.539
780390;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;404.647.441.719.539
780393;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;50000;2;1;2;;2;8;1;8;501.379.082.732.072
780393;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.379.082.732.072
780393;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.379.082.732.072
780393;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.379.082.732.072
780393;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;501.379.082.732.072
780397;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780397;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;540.469.395.670.281
780399;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.088.387.309.641
780399;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.088.387.309.641
780399;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.088.387.309.641
780399;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;500.088.387.309.641
780402;1;1;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;;;;;8;1;8;481.169.569.182.664
780402;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;481.169.569.182.664
780406;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;511.530.240.818.877
780406;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;511.530.240.818.877
780406;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;511.530.240.818.877
780406;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;511.530.240.818.877
780408;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780408;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;55.899.329.895.733
780411;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;800000;2;1;2;;2;8;1;8;458.559.837.093.104
780411;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;458.559.837.093.104
780411;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;458.559.837.093.104
780413;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780413;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780413;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780413;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780413;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780413;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;447.728.606.215.805
780415;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;554.349.876.801.445
780415;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;554.349.876.801.445
780416;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780416;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780416;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780416;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780416;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780416;1;6;1;95;2;;;;;;;;1;2;;2;;;;;;120000;2;1;2;;2;8;1;8;683.095.130.393.263
780416;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;683.095.130.393.263
780420;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780420;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780420;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780420;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780420;2;1;2;95;2;;;;;;;;1;2;;2;;;;;;250000;2;1;2;;2;8;1;8;452.795.457.010.733
780420;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780420;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;452.795.457.010.733
780425;1;1;1;95;1;;1;2;;;400000;2;2;;;;;;;;;;;;;;;8;1;8;580.375.372.912.552
780425;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;580.375.372.912.552
780425;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;580.375.372.912.552
780426;1;1;1;95;1;;2;1;;1500000;;2;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780426;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;329.450.885.825.237
780428;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780428;2;5;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;435.725.488.040.669
780430;1;1;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780430;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780430;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780430;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780430;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780430;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;326.052.151.109.532
780433;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;575.020.914.699.094
780433;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;575.020.914.699.094
780436;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780436;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780436;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780436;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780436;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780436;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;616.739.382.064.204
780440;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;600.543.852.035.309
780440;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;600.543.852.035.309
780442;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780442;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780442;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780442;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780442;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780442;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;668.287.261.172.117
780445;1;1;1;95;1;;2;1;;1800000;;2;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780445;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780445;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780445;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780445;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780445;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;395.868.297.186.094
780448;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
780448;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;8;1;8;508.005.959.446.641
