DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;AREA;fex_c_2011
775875;1;5;2;1;1;1;1;4;1;;;110000000;600000;;1;2;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;3;1;2;1;1;1;4;3;1;1;1;1;15;1;15;389.347.042.509.774
775876;1;4;2;1;1;1;1;3;1;;;100000000;700000;;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;15;1;15;818.290.440.526.988
775878;1;4;2;1;1;1;1;3;1;;;65000000;350000;;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;10.311.047.695.573
775880;1;4;3;1;1;1;1;3;3;;;;;450000;2;1;2;1;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;528.005.858.130.743
775881;1;4;1;1;1;1;1;3;4;;;;300000;;2;1;2;1;1;1;1;1;2;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;755.187.080.460.359
775883;1;4;2;1;1;1;1;3;1;;;52000000;350000;;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;65.017.733.672.952
775884;1;3;2;1;1;1;1;3;2;;200000;45000000;200000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;15;1;15;869.940.905.448.196
775886;1;2;1;1;1;1;1;4;4;;;;150000;;2;2;2;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;1;15;1;15;955.400.360.930.429
775888;1;3;2;3;1;1;1;4;1;;;20000000;120000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;1;1;3;1;1;1;1;15;1;15;819.031.787.160.215
775891;1;3;2;1;1;1;1;3;4;;;;200000;;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;15;1;15;748.841.810.769.107
775893;1;5;4;1;1;1;1;3;2;;283000;60000000;350000;;2;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;104.530.186.472.874
775894;1;4;2;1;1;1;1;4;2;;310000;60000000;350000;;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;7;1;2;1;1;1;3;3;1;1;1;1;15;1;15;763.038.905.940.544
775895;1;4;1;1;1;1;1;4;1;;;70000000;400000;;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;2;1;1;1;6;1;1;1;1;1;4;3;1;1;1;1;15;1;15;698.871.333.773.716
775897;1;4;2;1;1;1;1;3;1;;;55000000;300000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;104.530.186.472.874
775899;1;6;3;1;1;1;1;3;1;;;80000000;400000;;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;851.301.761.960.685
775903;1;4;2;1;1;1;1;4;3;;;;;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;15;1;15;874.808.766.519.874
775905;1;5;2;1;1;1;1;3;1;;;90000000;500000;;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;683.216.154.694.712
775907;1;4;1;1;1;1;1;4;1;;;90000000;500000;;2;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;1;15;1;15;81.302.118.876.444
775910;1;3;2;1;1;1;1;4;3;;;;;200000;2;1;2;1;1;1;1;2;2;1;1;2;1;1;1;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;1;15;1;15;938.785.565.208.964
775911;1;4;3;1;1;1;1;4;1;;;40000000;180000;;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;1;15;1;15;876.116.377.011.581
775914;1;3;2;1;1;1;1;4;3;;;;;300000;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;3;1;1;1;1;15;1;15;102.668.204.595.323
775917;1;3;2;1;1;1;1;3;4;;;;150000;;1;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;15;1;15;62.667.033.217.033
775918;1;5;2;1;1;1;1;3;3;;;;;370000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;15;1;15;955.400.360.930.429
775920;1;3;2;1;1;1;1;3;3;;;;;150000;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;15;1;15;748.841.810.769.107
775922;1;3;2;1;1;1;1;3;1;;;65000000;350000;;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;65.017.733.672.952
775923;1;4;1;1;1;1;1;3;3;;;;;400000;2;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;772.348.815.328.296
775924;1;4;2;1;1;1;1;4;2;;530000;60000000;400000;;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;2;2;1;1;1;;3;1;1;1;1;15;1;15;682.447.311.529.989
775927;1;5;2;1;1;1;1;4;2;;300000;78000000;400000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;15;1;15;105.461.177.411.649
775928;1;4;2;1;1;1;1;4;1;;;40000000;350000;;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;15;1;15;964.710.270.318.182
775930;1;4;3;1;1;1;1;3;1;;;70000000;350000;;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;7;1;1;1;1;1;3;3;1;1;1;1;15;1;15;428.166.186.795.435
775932;1;4;3;1;1;1;1;3;1;;;70000000;500000;;2;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;15;1;15;890.313.472.183.018
775934;1;4;3;1;1;1;1;3;2;;800000;70000000;300000;;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;15;1;15;955.400.360.930.429
775936;1;2;1;1;1;1;1;3;4;;;;150000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;15;1;15;550.965.923.543.461
775937;1;3;2;1;1;1;1;3;3;;;;;250000;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;15;1;15;560.275.832.931.213
775939;1;3;1;1;1;1;1;4;3;;;;;300000;2;1;2;1;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;7;1;2;1;1;1;3;3;1;1;1;1;15;1;15;763.038.905.940.544
775940;1;5;2;1;1;1;1;3;4;;;;350000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;7;1;1;1;1;1;3;3;1;1;1;1;15;1;15;874.808.766.519.874
775943;1;3;1;1;1;1;1;3;3;;;;;350000;1;1;1;2;1;2;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;3;1;1;1;1;1;6;2;1;1;1;1;17;1;17;155.560.461.635.604
775944;1;3;2;1;1;1;1;3;3;;;;;550000;2;1;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;7;1;1;1;1;1;6;2;1;1;1;1;17;1;17;173.041.472.769.635
775946;1;7;3;1;1;1;1;3;1;;;98;2500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;6;1;1;1;1;1;6;2;1;1;1;1;17;1;17;14.075.965.175.203
775948;1;5;3;1;1;1;1;4;2;;180000;50000000;300000;;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;17;1;17;136.545.866.657.356
775950;1;1;1;1;1;1;1;4;3;;;;;180000;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;1;17;1;17;154.909.137.121.444
775951;1;5;3;1;1;1;1;3;1;;;98;1000000;;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;7;1;1;1;1;1;6;2;1;1;1;1;17;1;17;156.323.113.288.993
775953;1;6;3;1;1;1;1;3;3;;;;;900000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;6;2;1;1;1;1;17;1;17;14.104.966.591.751
775954;1;4;1;1;1;1;1;4;1;;;100000000;800000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;1;2;1;1;1;6;2;1;1;1;1;17;1;17;146.743.162.146.576
775956;1;5;3;1;1;1;1;3;4;;;;180000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;1;1;1;17;1;17;203.727.447.235.601
775957;1;2;1;1;1;1;1;4;3;;;;;50000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;17;1;17;182.356.508.928.798
775959;1;4;3;1;1;1;1;3;1;;;4000000;200000;;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;130.772.522.545.521
775961;1;3;2;1;1;1;1;3;4;;;;180000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;17;1;17;155.560.461.635.604
775963;1;3;2;1;1;1;1;4;3;;;;;100000;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;1;17;1;17;14.170.099.043.167
775964;1;3;2;1;1;1;1;4;3;;;;;100000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;17;1;17;149.122.556.084.401
775965;1;3;2;1;1;1;1;3;2;;190000;29000000;190000;;1;1;2;2;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;1;2;1;3;1;1;1;1;1;2;2;1;1;1;1;17;1;17;210.680.674.632.286
775969;1;4;3;1;1;1;1;3;1;;;215000000;250000;;1;1;2;1;1;1;1;2;2;2;1;2;2;1;1;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;3;2;1;1;1;1;17;1;17;158.530.677.051.541
775972;1;1;1;1;2;1;1;;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;1;4;1;2;1;1;1;3;2;1;1;1;6;17;1;17;155.174.052.104.698
775973;1;5;4;1;1;1;1;3;1;;;30000000;500000;;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;140.015.434.452.283
775976;1;3;2;1;1;1;1;3;1;;;45000000;150000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;2;1;1;1;1;1;3;2;1;1;1;1;17;1;17;143.522.144.663.312
775978;1;4;2;1;1;1;1;3;3;;;;;250000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;185.056.739.132.658
775980;1;3;2;1;1;1;1;3;3;;;;;150000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;17;1;17;147.932.859.115.489
775982;1;4;3;1;1;1;1;3;1;;;80000000;300000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;135.356.169.688.444
775983;1;3;1;1;1;1;1;3;1;;;35000000;200000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;17;1;17;154.909.137.121.444
775996;1;4;3;1;1;1;1;4;1;;;50000000;450000;;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;18;1;18;655.102.106.167.032
775998;1;3;1;1;1;1;1;4;3;;;;;160000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;18;1;18;6.255.599.996.216
775999;1;4;3;2;1;1;1;4;1;;;15000000;200000;;2;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;1;1;2;2;1;1;1;18;1;18;633.612.077.313.908
776002;1;4;3;1;1;1;1;4;3;;;;;400000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;2;1;1;1;18;1;18;719.609.287.746.044
776003;1;4;2;1;1;1;1;4;3;;;;;400000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;4;1;2;1;1;1;1;2;2;1;1;1;18;1;18;684.487.686.201.928
776010;1;2;1;3;1;1;1;4;1;;;8500000;85000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;3;1;2;2;1;1;1;2;1;1;1;1;18;1;18;574.330.241.485.493
776012;1;2;1;2;1;1;1;4;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;2;1;2;2;1;1;1;2;1;1;1;1;18;1;18;687.987.301.255.276
776014;1;2;1;2;1;1;1;4;3;;;;;80000;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;1;1;1;1;18;1;18;687.987.301.255.276
776015;1;5;3;1;1;1;1;4;3;;;;;220000;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;18;1;18;647.050.028.474.725
776018;1;3;2;1;1;1;1;4;1;;;45000000;250000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;18;1;18;471.986.242.039.696
776020;1;5;4;1;1;1;1;4;1;;;48000000;350000;;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;18;1;18;825.321.414.411.722
776022;1;3;2;1;1;1;1;4;3;;;;;200000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;18;1;18;470.180.861.615.233
776024;1;2;1;1;1;1;1;4;3;;;;;250000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;2;2;1;1;1;18;1;18;588.633.017.653.021
776025;1;3;2;1;1;1;1;4;1;;;25000000;180000;;2;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;1;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;1;18;1;18;619.577.343.275.958
776031;1;1;1;4;1;3;4;5;1;;;3000000;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;1;2;2;2;2;2;;;;1;1;5;18;1;18;687.987.301.255.276
776034;1;2;1;1;1;1;1;4;1;;;35000000;150000;;1;1;2;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;1;1;1;18;1;18;617.954.171.134.322
776035;1;4;3;1;1;1;1;4;3;;;;;250000;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;2;1;1;1;3;2;1;1;1;1;18;1;18;633.612.077.313.908
776037;1;1;1;3;1;2;1;4;1;;;7000000;80000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;5;3;2;2;2;2;1;;;1;1;1;2;18;1;18;556.500.355.403.629
776038;1;3;3;1;1;1;1;4;3;;;;;120000;2;2;2;2;1;2;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;1;1;4;18;1;18;750.553.613.368.982
776040;1;1;1;3;1;1;1;4;4;;;;80000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;18;1;18;666.836.007.195.516
776043;1;3;1;3;1;1;1;4;4;;;;100000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;1;1;1;1;18;1;18;581.472.483.279.595
776046;1;3;2;3;1;1;1;4;1;;;12000000;80000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;1;1;1;2;1;1;1;1;18;1;18;457.146.071.801.374
776048;1;3;2;1;1;1;1;4;1;;;35000000;250000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;1;1;1;18;1;18;567.299.515.310.433
776050;1;4;1;1;1;1;1;4;1;;;25000000;200000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;18;1;18;666.836.007.195.516
776052;1;6;3;1;1;1;1;4;1;;;120000000;800000;;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;18;1;18;588.122.341.894.397
776053;1;3;1;1;1;1;1;4;3;;;;;450000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;18;1;18;603.473.187.891.343
776055;1;3;2;1;1;1;1;4;4;;;;70000;;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;18;1;18;692.539.763.894.235
776057;1;3;2;1;1;1;1;4;1;;;9000000;100000;;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;1;1;18;1;18;440.795.281.580.337
776061;1;2;2;2;1;1;1;4;1;;;7000000;50000;;1;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;1;1;1;2;1;1;1;1;18;1;18;633.612.077.313.908
776063;1;5;1;1;1;1;1;3;1;;;140000000;400000;;1;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;1;1;1;19;1;19;8.661.143.036.891
776064;1;4;3;1;1;1;1;4;1;;;98;98;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;54.534.598.827.418
776066;1;4;2;1;1;1;1;4;3;;;;;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;1;1;1;19;1;19;100.711.457.396.131
776068;1;5;3;1;1;1;1;4;1;;;98;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;1;1;1;4;1;2;1;1;1;5;3;1;1;1;1;19;1;19;790.935.797.651.597
776070;1;4;1;1;1;1;1;4;3;;;;;550000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;1;19;1;19;875.778.704.666.408
776071;1;4;2;1;1;1;1;4;1;;;150000000;550000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;5;3;1;1;1;1;19;1;19;773.326.741.458.231
776073;1;5;4;1;1;1;1;3;2;;98;98;98;;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;5;3;1;1;1;1;19;1;19;716.502.925.064.715
776075;1;7;4;1;1;1;1;4;1;;;300000000;500000;;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;4;3;1;1;1;1;19;1;19;5.561.617.324.339
776077;1;4;3;1;1;1;1;4;3;;;;;250000;2;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;110.264.533.287.186
776078;1;4;3;1;1;1;1;4;1;;;12000000;100000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;1;1;19;1;19;795.309.658.926.359
776080;1;4;2;1;1;1;1;4;1;;;20000000;180000;;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;1;3;1;1;1;1;19;1;19;118.915.055.176.508
776082;1;5;3;1;1;1;1;4;1;;;250000000;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;4;1;2;1;1;1;5;3;1;1;1;1;19;1;19;795.309.658.926.359
776083;1;4;3;1;1;1;1;4;3;;;;;320000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;867.274.368.804.886
776084;1;4;1;1;1;1;1;4;1;;;60000000;250000;;1;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;1;1;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;858.169.648.473.041
776085;1;3;2;1;1;1;1;4;1;;;37000000;300000;;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;102.821.246.028.498
776088;1;3;2;1;1;1;1;4;1;;;30000000;180000;;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;11.713.313.540.959
776092;1;3;1;1;1;1;1;4;1;;;25000000;220000;;1;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;742.247.825.591.631
776094;1;3;1;1;1;1;1;4;6;ANTICRES;;;200000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;889.759.533.035.633
776096;1;4;2;1;1;1;1;4;1;;;50000000;200000;;1;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;118.311.437.861.191
776099;1;4;2;2;1;1;1;4;1;;;98;50000;;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;6;2;1;2;2;1;1;1;3;1;1;1;1;19;1;19;124.576.422.668.278
776101;1;3;2;1;1;1;1;4;4;;;;250000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;1;1;1;3;3;1;1;1;1;19;1;19;108.837.797.678.566
776104;1;4;2;1;1;1;1;4;1;;;30000000;220000;;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;736.211.652.438.464
776106;1;7;2;1;1;1;1;4;3;;;;;250000;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;889.759.533.035.633
776107;1;6;4;1;1;1;1;4;6;FAMILIAR;;;350000;;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;117.344.997.763.461
776109;1;4;3;1;1;1;1;4;6;FAMILIAR;;;300000;;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;3;1;1;1;1;19;1;19;674.097.296.342.403
776110;1;3;1;1;1;1;1;4;3;;;;;240000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;888.097.221.157.229
776112;1;4;2;1;1;1;1;4;1;;;45000000;250000;;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;809.290.487.295.585
776114;1;4;2;1;1;1;1;4;4;;;;98;;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;19;1;19;875.778.704.666.408
