Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3750109;1;3;1;70;05;16;48;1; ;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;25;1;2;2529;06;05;1262,34667121094
3750115;1;4;1;70;05;12;48;1; ;2;24;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;1;5239;06;05;1314,24354241671
3750116;1;1;1;70;05;16;48;3; ;2;22;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;06;05;1072,86688345291
3750122;1;2;1;70;05;3;48;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;03;85;51;1;1;5170;06;05;1075,46796641526
3750127;1;4;1;70;05;3;48;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;53;55;1;1;5530;06;05;1167,36876647995
3750131;1;2;1;70;05;6;48;1; ;2;6;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;81;52;1;1;5272;06;05;1163,48140744344
3750136;1;2;1;70;05;24;24;1; ;2;364;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;52;1;2;5239;06;05;1206,55877701261
3750137;1;2;1;70;05;20;48;1; ;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;53;59;18;1;2;1810;06;05;1314,32005176899
3750159;1;3;1;70;05;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;74;1;2;7491;06;05;1095,98087032486
3750166;1;3;1;70;05;52;48;1; ;2;98;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;06;05;883,417494327613
