DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
587042,1,2,70,28,48,1,,2,288,1,,2,2,,,,,,,,,,1,,2,,2,1,1,79,45,5529,55,5,5,936.246.117.070.185
587042,1,3,70,4,48,1,,2,4,4,,5,2,,,,,,,,,,1,,2,,2,1,1,32,79,1810,18,5,5,936.246.117.070.185
587044,1,2,70,16,40,1,,2,20,1,,4,1,,,,,,,,,,1,,2,,2,1,1,59,37,1810,18,5,5,96.479.620.083.183
587052,1,1,70,6,48,4,,2,6,1,,3,3,,,,,,,,,,1,,2,,2,1,1,45,45,5030,50,5,5,106.886.779.171.863
587054,1,4,70,2,24,1,,2,2,1,,5,1,,,,,,,,,,1,,1,410000,2,1,1,45,37,1810,18,5,5,117.911.455.248.264
587056,1,3,70,5,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,5,5,806.125.192.271.945
587057,1,3,70,32,48,1,,2,32,1,,6,1,,,,,,,,,,1,,2,,2,1,1,97,79,1810,18,5,5,108.889.758.661.506
587059,1,3,70,4,48,1,,2,4,2,,6,4,,,,,,,,,,1,,2,,2,1,1,7,7,8512,85,5,5,915.110.754.116.076
587061,1,2,70,8,48,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,45,1541,15,5,5,975.309.175.176.317
587061,1,3,70,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,1,39,97,5141,51,5,5,975.309.175.176.317
587062,1,4,70,24,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,1,1,32,97,2521,25,5,5,11.393.457.042.755
587067,1,4,70,4,48,1,,2,4,1,,2,4,,,,,,,,,,1,,2,,2,1,1,34,33,7020,70,5,5,122.805.441.897.126
587068,1,3,70,24,48,1,,2,20,1,,9,1,,,,,,,,,,1,,2,,2,1,1,34,39,5511,55,5,5,101.440.451.670.739
587070,1,2,70,24,48,1,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,5,5,69.638.611.184.725
587095,1,1,70,12,48,1,,2,8,1,,9,2,,,,,,,,,,1,,2,,2,1,1,98,98,6021,60,11,11,17.967.388.275.559
587096,1,1,70,40,60,4,,2,3,4,,1,1,,,,,,,,,,1,,2,,2,1,1,12,12,7411,74,11,11,265.937.968.893.504
587096,1,3,70,8,72,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,1,34,38,6421,64,11,11,265.937.968.893.504
587097,1,2,70,8,48,2,,2,208,1,,3,1,,,,,,,,,,1,,2,,2,1,1,12,45,5234,52,11,11,192.769.239.140.712
587098,1,1,70,52,41,1,,2,4,1,,3,4,,,,,,,,,,1,,1,700000,2,1,1,74,45,5233,52,11,11,154.573.095.239.442
587114,1,3,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,11,11,162.021.030.187.046
587133,1,3,70,144,48,1,,2,144,1,,4,1,,,,,,,,,,1,,2,,2,1,1,32,33,5211,52,11,11,273.266.376.597.551
587142,1,1,70,48,48,4,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,6042,60,11,11,235.158.702.164.852
587153,1,4,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,34,,,,11,11,232.801.976.938.325
587167,1,2,70,48,48,1,,2,192,2,,9,1,,,,,,1,,,,,,2,,2,1,1,32,32,7523,75,11,11,181.659.195.504.994
587167,1,4,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,11,11,181.659.195.504.994
587170,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,79,,,,11,11,127.639.572.884.122
587171,1,2,70,4,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,37,45,5262,52,11,11,264.799.510.296.908
587172,1,4,70,2,50,1,,2,3,4,,1,4,,,,,,,,,,1,,2,,2,1,1,57,57,9302,93,11,11,263.307.714.011.148
587176,1,2,70,4,48,1,,2,4,1,,4,7,,,,,,,,,,1,,2,,2,1,1,80,80,1922,19,11,11,318.855.925.907.521
587176,1,3,70,4,48,1,,2,4,1,,2,1,,,1,,,,,,,,,1,150000,2,1,1,0,92,1749,17,11,11,318.855.925.907.521
587179,1,1,70,48,48,1,,2,520,2,,9,9,ESTA AFILIADO A SALUD DE LAS FUERZAS MILITARES,,,,,,,,1,,YA ES PENSIONADO,2,,2,1,1,21,36,7522,75,11,11,210.435.673.916.729
587182,1,4,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,39,7530,75,11,11,22.398.801.550.201
587197,1,1,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,11,11,278.282.865.613.378
587200,1,1,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,11,11,207.300.491.141.552
587200,1,2,70,1,48,1,,2,36,1,,9,2,,,,,,,,,1,,ESTUDIANDO  ODOONTOLOGIA,2,,2,1,1,45,45,1594,15,11,11,207.300.491.141.552
587205,1,1,70,4,90,4,,2,5,4,,1,6,,,,,,,,,,1,,1,230000,2,1,1,98,98,6021,60,11,11,310.880.565.422.265
587206,1,3,70,18,48,1,,2,20,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,92,2109,21,11,11,232.801.976.938.325
587210,1,1,70,5,60,1,,2,8,1,,3,1,,,,,,,,,1,,YA ES PENSIONADA,1,97800,2,1,1,58,55,5512,55,11,11,231.332.354.821.256
587211,1,3,70,4,70,1,,2,5,1,,7,6,,,,,,,,,,1,,2,,2,1,1,39,39,6599,65,11,11,28.704.473.749.593
587211,1,4,70,8,48,1,,2,9,1,,5,4,,,,,,,,,,1,,2,,2,1,1,39,32,7491,74,11,11,28.704.473.749.593
587211,1,6,70,8,48,1,,2,8,1,,9,5,,,,,,,,,,1,,2,,2,1,1,39,86,2610,26,11,11,28.704.473.749.593
587222,2,3,70,6,72,1,,2,9,1,,4,7,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,11,11,348.235.328.056.829
587222,2,4,70,4,60,1,,2,4,1,,3,2,,,,,,,,,,1,,1,420000,2,1,1,95,95,4521,45,11,11,348.235.328.056.829
587228,1,2,70,24,48,1,,2,52,1,,5,2,,,,,,,,,,1,,2,,2,1,1,32,32,7020,70,11,11,410.650.564.651.443
587229,1,3,70,18,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,11,11,19.609.099.312.669
587242,1,2,70,20,48,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,1,1,3,39,2220,22,11,11,338.165.232.430.867
587247,1,3,70,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,1,44,44,6512,65,11,11,232.801.976.938.325
587247,1,4,70,4,48,1,,2,48,1,,9,4,,,,,,,,,,1,,2,,2,1,1,45,97,5211,52,11,11,232.801.976.938.325
587249,1,1,70,4,48,1,,2,4,1,,3,2,,,,,,,,,,1,,1,500000,2,1,1,3,44,6601,66,11,11,293.537.113.415.886
587260,1,1,70,1,48,1,,2,1,1,,9,8,,,,,,,,,,1,,1,600000,2,1,1,33,33,2423,24,11,11,220.924.887.183.134
587269,1,4,70,1,40,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,1,45,45,5011,50,11,11,20.697.720.892.328
587293,1,8,70,16,48,1,,2,156,1,,9,2,,,,,,,,,,1,,2,,2,1,1,37,97,2529,25,13,13,25.031.888.271.668
587306,1,9,70,8,48,1,,2,8,1,,9,3,,,,,,,,,,1,,2,,2,1,1,9,44,9199,91,13,13,281.437.201.857.282
587312,1,2,70,48,24,1,,2,96,1,,9,8,,,,,,,,,,1,,2,,2,1,1,13,45,5235,52,13,13,264.674.836.391.482
587313,1,3,70,4,48,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,1,33,33,2899,28,13,13,304.432.190.136.106
587313,1,5,70,12,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,13,13,304.432.190.136.106
587316,2,2,70,4,48,1,,2,4,1,,6,2,,,,,,,,,,1,,2,,2,1,1,39,39,8531,85,13,13,255.157.405.838.021
587326,1,1,70,72,42,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,19,19,969.121.529.809.246
587326,1,5,70,1,40,3,,2,48,4,,2,4,,,,,,,,,,1,,2,,2,1,1,54,45,5233,52,19,19,969.121.529.809.246
587326,1,8,70,16,40,1,,2,40,1,,2,8,,,,,,,,,,1,,2,,2,1,1,45,45,1521,15,19,19,969.121.529.809.246
587328,1,3,70,13,40,4,,2,13,1,,3,1,,,,,,,,,,1,,2,,2,1,1,84,95,4542,45,19,19,971.866.339.059.396
587329,1,1,70,4,48,1,,2,13,1,,3,1,,,,,,,,,,1,,1,950000,2,1,1,45,33,5233,52,19,19,131.053.117.119.261
587330,1,1,70,2,60,1,,2,2,1,,9,1,,,,,,,,,,1,,1,210000,2,1,1,95,95,4521,45,19,19,108.843.927.231.138
587330,1,2,70,2,56,1,,2,12,3,,3,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,19,19,108.843.927.231.138
587334,1,2,70,5,25,2,,2,208,2,,9,1,,,,,1,,,,,,,2,,2,1,1,3,39,8532,85,19,19,869.023.289.298.589
587338,1,2,70,56,40,2,,2,56,1,,5,1,,,,,,,,,,1,,2,,2,1,1,3,45,5233,52,19,19,654.184.683.469.447
587338,1,3,70,96,40,1,,2,96,4,,4,1,,,,,,,,,,1,,2,,2,1,1,45,53,5530,55,19,19,654.184.683.469.447
587338,1,6,70,44,36,4,,2,44,4,,2,3,,,,,,,,,,1,,2,,2,1,1,45,45,5529,55,19,19,654.184.683.469.447
587340,1,3,70,16,40,2,,2,16,4,,2,4,,,,,,,,,,1,,2,,2,1,1,58,44,6421,64,19,19,108.234.951.204.458
587340,1,4,70,8,40,1,,2,48,3,,2,8,,,,,,,,,,1,,2,,2,1,1,53,54,9500,95,19,19,108.234.951.204.458
587346,1,4,70,5,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,3,,,,19,19,118.756.647.913.673
587349,1,3,70,3,48,2,,2,4,4,,7,4,,,,,,,,,,1,,2,,2,1,1,58,95,4521,45,19,19,127.827.903.417.475
587353,1,2,70,4,30,1,,2,28,1,,2,8,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,19,19,11.563.312.800.554
587355,1,3,70,40,40,1,,2,8,4,,2,1,,,,,1,,,,,,,2,,2,1,1,98,98,6021,60,19,19,729.752.589.277.131
587357,1,2,70,1,40,1,,2,28,4,,6,2,,,,,,,,,,1,,2,,2,1,1,0,45,8060,80,19,19,111.551.640.377.278
587358,1,2,70,108,20,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,1,0,45,5223,52,19,19,125.961.655.450.069
587360,1,3,70,12,40,1,,2,12,1,,8,1,,,,,,,,,,1,,2,,2,1,1,0,45,5239,52,19,19,816.307.076.695.221
587362,1,2,70,12,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,19,19,12.062.289.588.108
587362,1,3,70,12,40,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,0,95,4521,45,19,19,12.062.289.588.108
587362,1,4,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,19,19,12.062.289.588.108
587372,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,107.843.843.505.558
587373,1,2,70,6,44,4,,2,6,4,,2,2,,,,,,,,,,1,,2,,2,1,1,95,95,4530,45,19,19,102.804.716.164.435
587375,1,4,70,2,48,4,,2,2,4,,2,3,,,,,,,,,,1,,1,480000,2,1,1,77,77,5223,52,19,19,125.961.655.450.069
587379,1,2,70,52,24,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,7493,74,19,19,127.320.621.184.449
587380,1,3,70,8,48,4,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4530,45,19,19,115.420.620.384.577
587380,1,4,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5211,52,19,19,115.420.620.384.577
587389,1,1,70,16,44,1,,2,8,1,,6,4,,,,,,,,,,1,,2,,2,1,1,13,21,9214,92,19,19,918.104.729.891.128
587391,1,3,70,16,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,19,19,118.249.365.680.647
587396,1,2,70,16,20,4,,2,16,4,,1,1,,,,,,,,,,1,,2,,2,1,1,56,56,9301,93,19,19,104.109.144.882.723
587396,1,3,70,18,44,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,104.109.144.882.723
587408,1,1,70,20,48,1,,2,40,4,,2,4,,,,,,,,,,1,,1,160000,2,1,1,45,45,5221,52,19,19,804.473.111.011.635
587409,1,1,70,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,1,100000,2,1,1,93,59,9242,92,19,19,130.922.009.604.903
587409,1,4,70,4,48,1,,2,8,4,,3,1,,,,,,,,,,1,,2,,2,1,1,45,95,4521,45,19,19,130.922.009.604.903
587411,1,6,70,96,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,19,19,515.385.551.223.602
587414,1,4,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,19,19,895.185.666.049.653
587416,1,2,70,3,48,1,,2,4,3,,1,1,,,,,,,,,,1,,1,110000,2,1,1,55,54,9500,95,19,19,12.560.258.839.219
587416,1,3,70,12,48,1,,2,144,3,,1,1,,,,,,,,,,1,,2,,2,1,1,88,54,9500,95,19,19,12.560.258.839.219
587416,1,5,70,1,48,1,,2,1,2,,9,1,,,,,,,,,,1,,1,60000,2,1,1,58,58,7522,75,19,19,12.560.258.839.219
587417,1,1,70,32,48,1,,2,32,1,,6,1,,,,,,,,,,1,,2,,2,1,1,54,45,9242,92,19,19,100.040.263.314.181
587417,1,2,70,8,48,1,,2,24,1,,5,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,19,19,100.040.263.314.181
587422,1,3,70,96,50,1,,2,96,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,84,5271,52,19,19,135.807.784.773.742
587423,1,1,70,64,50,1,,2,288,1,,2,1,,,,,,,,,,1,,2,,2,1,1,13,32,7020,70,19,19,995.227.627.585.349
587427,1,5,70,64,60,4,,2,8,8,,3,2,,,,,,,,,,1,,2,,2,1,1,45,62,140,1,19,19,103.651.870.057.254
587427,1,7,70,4,36,1,,2,168,1,,4,1,,,,,,,,,,1,,2,,2,1,1,55,53,140,1,19,19,103.651.870.057.254
587428,1,1,70,48,60,8,,2,96,8,,3,8,,,,,,,,,,1,,2,,2,1,1,62,62,140,1,19,19,762.822.394.039.748
587430,1,2,70,28,50,1,,2,28,4,,2,2,,,,,,,,,,1,,2,,2,1,1,45,61,123,1,19,19,127.320.621.184.449
587436,1,7,70,204,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,19,19,495.534.779.982.711
587436,1,8,70,104,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,40,,,,19,19,495.534.779.982.711
587437,1,4,70,6,40,1,,2,6,2,,9,1,,,,1,,,,,,,,2,,2,1,1,2,21,7512,75,19,19,903.428.961.154.452
587439,1,5,70,6,48,2,,2,6,3,,1,1,,,,,,,,,,1,,2,,2,1,1,32,55,9500,95,19,19,713.911.421.889.213
587441,1,4,70,24,24,3,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,54,77,1551,15,19,19,154.502.039.288.258
587441,1,5,70,52,60,1,,2,8,2,,9,1,,,,,,,,,,1,,2,,2,1,1,77,62,7522,75,19,19,154.502.039.288.258
587449,1,1,70,2,48,4,,2,2,4,,1,1,,,,,,,,1,,,,1,350000,2,1,1,95,95,4521,45,20,20,102.109.468.559.863
587449,1,2,70,8,48,1,,2,26,3,,1,1,,,,,,,,1,,,,2,,2,1,1,59,54,9500,95,20,20,102.109.468.559.863
587455,1,2,70,26,60,1,,2,8,4,,2,1,,,,,,,,,,1,,2,,2,1,1,84,84,5020,50,20,20,985.793.482.957.707
587455,1,3,70,208,48,2,,2,208,2,,7,4,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,20,20,985.793.482.957.707
587458,1,5,70,26,60,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,20,20,797.660.007.466.571
587459,1,1,70,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,1,45,45,5235,52,20,20,118.319.373.921.886
587459,1,3,70,26,60,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,57,,,,20,20,118.319.373.921.886
587467,1,4,70,24,48,1,,2,24,1,,7,1,,,,,,,,,,1,,2,,2,1,1,13,13,8011,80,20,20,94.512.489.097.113
587471,1,3,70,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,1,700000,2,1,1,37,37,7499,74,20,20,998.861.722.105.804
587471,1,5,70,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,20,20,998.861.722.105.804
587471,1,7,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,20,20,998.861.722.105.804
587475,1,1,70,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,1,59,59,8511,85,20,20,117.753.118.818.293
587483,1,2,70,48,48,4,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,20,20,13.259.851.371.855
587490,1,1,70,6,50,3,,2,6,3,,2,1,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,20,20,124.264.565.829.461
587492,1,1,70,4,60,1,,2,4,1,,2,1,,,,,,,,1,,,,2,,2,1,1,79,79,1810,18,20,20,114.762.902.076.769
587493,1,9,70,3,60,3,,2,3,1,,4,1,,,,,,,,,,1,,2,,2,1,1,54,54,5529,55,20,20,189.105.668.005.999
587493,1,13,70,4,60,4,,2,4,4,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,20,20,189.105.668.005.999
587495,1,2,70,8,60,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,77,45,1551,15,20,20,915.192.618.605.449
587499,1,7,70,4,60,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,20,20,139.893.739.275.657
587505,1,1,70,32,50,2,,2,32,2,,6,1,,,,,,,,1,,,,2,,2,1,1,59,59,7513,75,20,20,112.361.333.839.374
587506,1,3,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,92,92,2220,22,20,20,122.183.385.764.702
587506,1,4,70,12,48,1,,2,28,1,,3,1,,,,,,,,,,1,,2,,2,1,1,92,32,2220,22,20,20,122.183.385.764.702
587508,1,2,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,20,20,113.360.387.071.492
587509,1,3,70,48,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,0,,,,20,20,117.790.654.017.901
587518,1,2,70,36,48,1,,2,36,1,,9,2,,,,,,,,,,1,,2,,2,1,1,21,32,7491,74,20,20,117.753.118.818.293
587527,1,2,70,4,48,3,,2,8,3,,1,4,,,,,,,,1,,,,2,,2,1,1,54,54,9500,95,20,20,142.860.106.001.683
587530,1,3,70,8,48,4,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,20,20,143.491.200.438.628
587540,1,2,70,8,45,1,,2,4,1,,2,4,,,,,,,,,,1,,1,500000,2,1,1,98,98,6032,60,23,23,11.003.130.858.293
587548,1,3,70,8,56,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,98,98,6031,60,23,23,152.277.470.136.325
587551,1,3,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,23,23,315.837.674.448.745
587554,1,4,70,12,48,1,,2,52,4,,9,8,,,,,,,,,,1,,2,,2,1,1,8,8,8030,80,23,23,298.210.425.462.969
587555,1,1,70,12,48,1,,2,24,1,,2,4,,,,,,,,,,1,,2,,2,1,1,55,55,8512,85,23,23,109.037.638.144.257
587556,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,33,,,,23,23,116.832.343.351.806
587558,1,3,70,14,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,23,23,955.604.980.812.425
587558,1,4,70,6,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,23,23,955.604.980.812.425
587559,1,1,70,3,48,4,,2,2,4,,1,4,,,,,,,,,,1,,2,,2,1,1,85,77,1551,15,23,23,123.242.476.800.947
587561,1,3,70,20,48,1,,2,20,1,,5,4,,,,,,,,,,1,,2,,2,1,1,45,45,5243,52,23,23,136.320.688.955.499
587562,1,2,70,5,70,4,,2,8,8,,5,4,,,,,,,,,,1,,2,,2,1,1,45,62,121,1,23,23,136.792.277.423.555
587566,1,5,70,8,48,1,,2,8,1,,5,4,,,,,,,,,,1,,2,,2,1,1,37,37,5239,52,23,23,134.319.384.697.968
587570,1,4,70,9,72,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,23,23,990.327.182.065.714
587571,1,3,70,26,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,23,23,122.147.935.402.034
587572,1,1,70,48,48,1,,2,48,1,,9,1,,,,,,,,,,1,,2,,2,1,1,55,55,8511,85,23,23,151.869.772.005.392
587574,1,3,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,23,23,183.961.045.073.184
587574,1,4,70,26,48,4,,2,26,5,,2,2,,,,,,,,,,1,,2,,2,1,1,45,51,5530,55,23,23,183.961.045.073.184
587574,1,8,70,8,48,1,,2,8,1,,5,4,,,,,,,,,,1,,2,,2,1,1,58,58,7020,70,23,23,183.961.045.073.184
587577,1,3,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,38,38,6421,64,23,23,119.467.268.697.327
587577,1,9,70,8,48,3,,2,8,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,23,23,119.467.268.697.327
587579,1,4,70,4,48,1,,2,4,1,,3,4,,,,,,,,,,1,,1,200000,2,1,1,97,97,4521,45,23,23,129.280.091.388.976
587579,1,5,70,24,48,1,,2,24,1,,5,4,,,,,,,,,,1,,2,,2,1,1,13,13,8043,80,23,23,129.280.091.388.976
587582,1,1,70,4,48,3,,2,4,3,,2,4,,,,,,,,,,1,,1,300000,2,1,1,54,54,9500,95,23,23,105.236.446.297.641
587587,1,4,70,8,48,1,,2,156,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,23,23,118.732.559.583.781
587591,1,2,70,4,30,1,,2,312,1,,9,2,,,,,,,,1,,,,2,,2,1,1,32,32,7512,75,23,23,108.388.276.166.049
587593,2,1,70,6,35,3,,2,6,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,23,23,109.206.597.722.732
587599,1,8,70,8,48,2,,2,8,1,,5,4,,,,,,,,,,1,,2,,2,1,1,13,13,8041,80,23,23,108.413.859.615.088
587599,1,9,70,8,48,2,,2,12,9,ASALARIADO DE UN ASALARIADO,9,4,,,,,,,,,,1,,2,,2,1,1,13,13,8043,80,23,23,108.413.859.615.088
587607,1,1,70,2,56,4,,2,2,4,,3,4,,,,,,,,,,1,,2,,2,1,1,62,62,140,1,44,44,145.815.313.645.226
587607,1,7,70,1,40,3,,2,4,3,,1,1,,,,,,,,,,1,,1,150000,2,1,1,54,54,9500,95,44,44,145.815.313.645.226
587607,1,10,70,6,30,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,145.815.313.645.226
587608,1,3,70,3,30,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,44,44,435.818.001.389.742
587613,1,2,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,44,927.571.443.203.561
587617,1,2,70,18,40,1,,2,72,4,,4,1,,,,,,,,,,1,,2,,2,1,1,45,33,6599,65,44,44,10.195.854.477.952
587617,1,3,70,4,40,1,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,1,1,32,32,7512,75,44,44,10.195.854.477.952
587617,1,4,70,4,40,1,,2,96,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,8532,85,44,44,10.195.854.477.952
587617,1,5,70,8,40,1,,2,96,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5119,51,44,44,10.195.854.477.952
587620,1,2,70,3,40,1,,2,48,4,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5225,52,44,44,868.122.045.278.941
587620,1,3,70,1,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,84,,,,44,44,868.122.045.278.941
587620,1,4,70,1,40,1,,2,32,4,,2,1,,,,,,,,,,1,,2,,2,1,1,58,45,5225,52,44,44,868.122.045.278.941
587622,1,1,70,4,40,3,,2,144,3,,2,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,100.441.879.895.854
587625,1,4,70,5,40,1,,2,6,1,,9,1,,,,,,,,,,1,,2,,2,1,1,13,13,8532,85,44,44,795.948.633.534.237
587632,1,2,70,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,44,44,435.079.497.551.843
587632,1,3,70,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,44,44,435.079.497.551.843
587633,1,2,70,1,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,44,117.091.566.045.853
587634,1,2,70,12,48,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,51,56,9301,93,44,44,909.198.078.620.304
587636,1,3,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,44,44,960.682.339.924.168
587636,1,4,70,2,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,44,960.682.339.924.168
587637,1,1,70,12,48,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,44,44,707.884.910.859.504
587637,1,2,70,74,48,1,,2,74,1,,4,1,,,,,,,,,,1,,2,,2,1,1,39,39,4521,45,44,44,707.884.910.859.504
587638,1,8,70,4,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,114.258.047.419.028
587646,1,4,70,52,48,1,,2,52,2,,9,4,,,,,,,,,,1,,2,,2,1,1,19,19,8511,85,47,47,381.352.814.577.578
587649,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,47,47,130.025.716.545.206
587659,1,1,70,12,48,1,,2,12,1,,6,1,,,,,,,,,,1,,2,,2,1,1,3,3,113,1,47,47,197.635.817.819.107
587662,1,4,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,47,47,121.181.387.004.822
587663,1,4,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5231,52,47,47,994.579.849.865.943
587667,1,1,70,24,48,1,,2,24,2,,9,1,,,,,,,,,,1,,2,,2,1,1,58,58,7522,75,47,47,384.669.954.806.856
