DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
583874;1;5;8;10;5;2;1;8;1989;5;2;;6;;2;3;4;1;;2;;;;1;;;1;4;;2;;.;1;1;1;2;;;2;;2;;6;3;4;;;18;8;504.925.601.486.915
583875;1;1;8;10;1;2;1;11;1951;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;56;8;279.033.120.986.349
583875;1;2;8;10;2;1;1;6;1948;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;1;136000;2;;.;1;2;;;;;;;;;5;11;2;;;59;8;279.033.120.986.349
583875;1;3;8;10;3;1;1;6;1979;3;2;;6;2;1;;1;1;;2;;;;1;;;1;1;76000;2;;.;1;2;;;;;;;;;6;2;4;;;28;8;279.033.120.986.349
583875;1;4;8;10;4;2;1;4;1974;3;2;;3;2;1;;1;1;;2;5;1;;1;;;1;3;62000;2;;.;1;2;;;;;;;;;6;5;4;;;33;8;279.033.120.986.349
583875;1;5;8;10;5;1;1;12;1970;9;2;;3;;3;3;;2;2;2;4;1;;1;;;1;1;24500;2;;.;1;2;;;;;;;;;5;11;2;;;37;8;279.033.120.986.349
583875;1;6;8;10;1;2;1;4;2001;4;2;;;5;1;;4;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;1;;;;6;8;279.033.120.986.349
583875;1;7;8;10;7;2;1;1;1926;9;2;;5;;3;2;;3;1;2;;;;2;2;;;;;2;1;;1;2;;;;;;;;;3;3;;;;82;8;279.033.120.986.349
583876;1;1;8;10;1;1;1;11;1941;1;2;;2;;3;2;;3;3;2;2;1;;2;1;24;;;;2;1;;1;2;;;;;;;;;5;11;2;;;66;8;558.600.221.172.719
583876;1;2;8;10;2;2;1;7;1956;2;2;;2;;3;2;;2;1;2;1;1;;2;1;24;;;;2;1;;1;2;;;;;;;;;4;9;;;;51;8;558.600.221.172.719
583876;1;3;8;10;2;1;1;7;1993;3;2;;2;1;1;;2;1;;2;1;1;;2;1;24;;;;2;1;;1;1;1;2;;;2;;2;;4;9;;;;14;8;558.600.221.172.719
583876;1;4;8;10;2;1;1;10;1995;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;1;1;2;;;2;;2;;4;7;;;;12;8;558.600.221.172.719
583877;1;1;8;10;1;1;1;4;1957;1;2;;2;;2;2;;2;2;2;2;1;;1;;;1;3;62500;2;;.;1;2;;;;;;;;;4;9;;;;50;8;483.821.915.515.492
583877;1;2;8;10;2;2;1;9;1953;2;2;;2;;3;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;9;;;;54;8;483.821.915.515.492
583878;1;1;8;10;1;1;1;9;1961;1;2;;3;;2;2;;2;1;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;6;;;;46;8;483.821.915.515.492
583878;1;2;8;10;2;2;1;4;1960;2;2;;2;;3;3;;3;1;2;1;1;;1;;;1;1;24500;2;;.;1;2;;;;;;;;;4;8;;;;47;8;483.821.915.515.492
583879;1;1;8;10;1;1;1;5;1970;1;2;;2;;2;2;;2;2;1;2;1;1;1;;;1;1;24500;2;;.;1;2;;;;;;;;;3;5;;;;37;8;583.632.311.808.235
583879;1;2;8;10;2;2;1;12;1978;2;2;;2;;2;2;;2;2;1;1;1;1;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;29;8;583.632.311.808.235
583879;1;3;8;10;2;1;1;7;1994;3;2;;6;1;1;;2;1;;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;13;8;583.632.311.808.235
583879;1;4;8;10;2;1;1;7;1998;3;2;;;1;1;;2;1;;1;;;1;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;9;8;583.632.311.808.235
583880;1;1;8;10;1;2;1;5;1967;1;2;;2;;2;2;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;40;8;747.140.801.132.095
583880;1;2;8;10;2;1;1;6;1967;2;2;;2;;3;2;;3;1;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;40;8;747.140.801.132.095
583880;1;3;8;10;2;1;1;3;1987;3;2;;6;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;15;ES MUDO Y LA FAMILIA NO PUDO CONSEGUIRLE EDUCACION ESPECIAL;20;8;747.140.801.132.095
583880;1;4;8;10;4;1;1;6;1989;3;2;;6;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;18;8;747.140.801.132.095
583880;2;1;8;10;1;2;1;11;1986;1;2;;2;;2;3;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;14;;21;8;747.140.801.132.095
583880;2;2;8;10;2;1;1;2;1984;2;2;;2;;2;2;;2;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;9;;24;8;747.140.801.132.095
583880;2;3;8;10;1;1;1;12;2002;3;2;;;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;5;8;747.140.801.132.095
583880;2;4;8;10;1;1;1;11;2004;3;2;;;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;3;;3;8;747.140.801.132.095
583880;2;5;8;10;1;1;1;11;2007;3;2;;;2;1;;1;1;;2;;;;2;2;;;;;2;6;;;;;;;;;;;;;;;;;0;8;747.140.801.132.095
583880;2;6;8;10;6;2;1;12;1988;5;2;;6;;2;3;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;19;8;747.140.801.132.095
583881;1;1;8;10;2;1;1;4;1971;1;2;;2;;2;2;;2;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;;;36;8;479.461.804.012.245
583881;1;2;8;10;2;2;1;2;1969;2;2;;2;;2;3;;3;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;8;;;;39;8;479.461.804.012.245
583881;1;3;8;10;2;2;1;11;2007;4;2;;;;2;3;;2;2;2;;;;2;2;;;;;2;6;;;;;;;;;;;;;;;;;0;8;479.461.804.012.245
583882;1;1;8;10;1;1;1;11;1960;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;1;112000;2;;.;1;2;;;;;;;;;6;9;2;;;47;8;52.617.192.132.053
583882;1;2;8;10;2;2;1;8;1951;2;2;;3;;3;3;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;56;8;52.617.192.132.053
583882;1;3;8;10;3;1;1;1;1984;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;96000;2;;.;1;2;;;;;;;;;6;6;5;3;;24;8;52.617.192.132.053
583882;1;4;8;10;4;1;1;12;1985;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;4;4;;;22;8;52.617.192.132.053
583883;1;1;8;10;1;1;1;4;1934;1;2;;2;;3;2;;3;2;2;2;1;;1;;;1;2;110000;2;;.;1;2;;;;;;;;;3;5;;;;73;8;343.282.739.284.926
583883;1;2;8;10;2;2;1;11;1932;2;2;;2;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;3;;;;75;8;343.282.739.284.926
583883;1;3;8;10;3;2;1;8;1990;4;2;;6;;2;5;;2;3;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;17;8;343.282.739.284.926
583886;1;1;8;10;1;2;1;5;1951;1;2;;5;;2;3;;2;3;2;;;;1;;;2;1;130000;2;;.;1;2;;;;;;;;;6;6;5;;;56;8;40.636.625.328.952
583886;1;2;8;10;2;1;1;2;1976;3;2;;6;;3;5;1;1;;2;;;;1;;;1;1;36000;2;;.;1;2;;;;;;;;;6;5;4;;;31;8;40.636.625.328.952
583887;1;1;8;10;1;1;1;11;1967;1;2;;3;;2;3;;2;3;2;2;1;;1;;;1;3;110000;2;;.;1;2;;;;;;;;;6;5;4;;;40;8;413.886.281.330.856
583887;1;2;8;10;2;2;1;8;1971;2;2;;3;;2;3;;2;3;2;1;1;;1;;;1;3;54250;2;;.;1;2;;;;;;;;;6;5;4;;;36;8;413.886.281.330.856
583887;1;3;8;10;3;2;1;11;1988;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;19;8;413.886.281.330.856
583887;1;4;8;10;4;2;1;2;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;17;8;413.886.281.330.856
583887;1;5;8;10;2;2;1;6;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;6;;;;11;8;413.886.281.330.856
583887;1;6;8;10;2;2;1;1;1998;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;4;;;;10;8;413.886.281.330.856
583887;1;7;8;10;7;2;1;12;1969;5;2;;6;;2;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;38;8;413.886.281.330.856
583887;1;8;8;10;7;2;1;8;2005;5;2;;;;2;2;7;1;;2;;;;2;2;;;;;2;3;;;;;;;;;;;;;;;;;2;8;413.886.281.330.856
583888;1;1;8;10;1;2;1;4;1965;1;2;;4;;2;2;;3;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;42;8;458.398.953.211.426
583888;1;2;8;10;2;2;1;10;1989;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;1;2;;;18;8;458.398.953.211.426
583888;1;3;8;10;3;2;1;12;1990;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;10;1;3;;17;8;458.398.953.211.426
583888;1;4;8;10;1;2;1;12;1997;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;10;8;458.398.953.211.426
583888;1;5;8;10;1;2;1;7;2000;3;2;;;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;1;;;;7;8;458.398.953.211.426
583888;1;6;8;10;1;1;1;5;2002;3;2;;;;2;3;1;1;;2;;;;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;3;0;;;;5;8;458.398.953.211.426
583889;1;1;8;10;1;1;1;8;1975;1;2;;4;;2;2;;2;2;2;;;;2;1;4;;;;2;3;;1;2;;;;;;;;;6;3;3;;;32;8;56.010.763.444.102
583889;1;2;8;10;1;1;1;5;1995;3;2;;6;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;12;8;56.010.763.444.102
583889;1;3;8;10;1;2;1;6;1998;3;2;;;;2;3;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;9;8;56.010.763.444.102
583890;1;1;8;10;1;1;1;10;1956;1;2;;6;;3;1;;3;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;51;8;480.035.547.868.165
583890;1;2;8;10;2;1;1;5;1952;5;2;;6;;3;1;;3;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;55;8;480.035.547.868.165
583891;1;1;8;10;1;1;1;5;1943;1;2;;5;;3;2;;3;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;64;8;539.352.674.109.455
583891;1;2;8;10;1;1;1;5;1997;3;2;;6;1;1;;;3;2;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;10;8;539.352.674.109.455
583891;1;3;8;10;1;1;1;1;1999;3;2;;;1;1;;;3;2;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;9;8;539.352.674.109.455
583892;1;1;8;10;1;1;1;8;1951;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;1;38250;2;;.;1;2;;;;;;;;;6;3;3;;;56;8;477.954.390.743.944
583892;1;2;8;10;2;2;1;5;1961;2;2;;3;;3;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;46;8;477.954.390.743.944
583892;1;3;8;10;2;2;1;4;1982;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;27000;2;;.;1;2;;;;;;;;;6;5;4;;;25;8;477.954.390.743.944
583892;1;4;8;10;4;1;1;12;1988;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;1;2;2;;;2;;2;;6;5;2;;;19;8;477.954.390.743.944
583893;1;1;8;10;1;1;1;4;1965;1;2;;4;;2;3;;2;3;2;;;;1;;;1;1;76500;2;;.;1;2;;;;;;;;;5;11;2;;;42;8;504.564.911.928.762
583895;1;1;8;10;1;1;1;7;1948;1;2;;3;;3;2;;2;2;2;2;1;;1;;;1;2;90000;1;;.;1;2;;;;;;;;;3;5;;;;59;8;343.037.741.184.841
583895;1;2;8;10;2;2;1;3;1948;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;4;;;;59;8;343.037.741.184.841
583895;1;3;8;10;3;2;1;12;1970;3;2;;4;1;1;;2;1;;2;;;;1;;;1;1;18000;2;;.;1;2;;;;;;;;;6;5;4;;;37;8;343.037.741.184.841
583895;1;4;8;10;3;2;1;11;1991;4;2;;1;;2;3;3;1;;2;;2;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;8;343.037.741.184.841
583895;1;5;8;10;5;1;1;8;1978;3;2;;4;1;1;;2;1;;2;;;;2;1;120;;;;2;1;;1;2;;;;;;;;;5;11;2;;;29;8;343.037.741.184.841
583896;1;1;8;10;2;1;1;4;1964;1;2;;2;;3;2;;3;3;2;2;1;;2;2;;;;;2;1;;1;2;;;;;;;;;4;9;;;;43;8;479.461.804.012.245
583896;1;2;8;10;2;2;1;11;1964;2;2;;2;;3;2;;3;2;2;;2;;2;2;;;;;2;1;;1;2;;;;;;;;;4;7;;;;43;8;479.461.804.012.245
583896;1;3;8;10;2;2;1;4;2004;3;2;;;1;1;;2;1;;2;;;;2;2;;;;;2;1;;2;1;2;2;;;2;;2;;2;0;;;;3;8;479.461.804.012.245
583897;1;1;8;10;1;1;1;6;1974;1;2;;2;;3;2;;3;2;2;;2;;1;;;1;1;21000;2;;.;1;2;;;;;;;;;5;11;3;;;33;8;5.207.027.987.387
583897;1;2;8;10;2;1;1;6;1974;2;2;;2;;3;2;;3;2;2;;2;;1;;;1;1;21000;2;;.;1;2;;;;;;;;;6;3;3;;;33;8;5.207.027.987.387
583897;1;3;8;10;1;2;1;2;1999;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;2;;;;8;8;5.207.027.987.387
583898;1;1;8;10;1;1;1;5;1933;1;2;;3;;3;2;;3;2;2;2;1;;2;2;;;;;2;1;;1;2;;;;;;;;;3;5;;;;74;8;396.138.617.014.725
583898;1;2;8;10;2;2;2;;;2;2;;3;;3;2;;3;2;2;1;1;;2;2;;;;;2;1;;1;2;;;;;;;;;3;5;;;;62;8;396.138.617.014.725
583898;1;3;8;10;2;2;1;10;1967;3;2;;4;1;1;;2;1;;2;;;;1;;;1;1;98;2;;.;1;2;;;;;;;;;6;7;3;;;40;8;396.138.617.014.725
583898;1;4;8;10;4;1;1;10;1989;4;2;;6;;2;3;3;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;18;8;396.138.617.014.725
583898;1;5;8;10;2;2;1;3;1997;4;2;;6;;2;3;3;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;6;;;;10;8;396.138.617.014.725
583899;1;1;8;10;1;1;1;9;1961;1;2;;3;;3;2;;2;2;2;;2;;2;2;;;;;2;1;;1;2;;;;;;;;;4;8;;;;46;8;521.637.232.152.772
583899;1;2;8;10;2;2;1;1;1963;2;2;;3;;2;2;;2;2;2;1;1;;2;2;;;;;2;1;;1;2;;;;;;;;;4;6;;;;45;8;521.637.232.152.772
583899;1;3;8;10;2;2;1;10;1986;3;2;;1;1;1;;2;1;;2;;2;;2;2;;;;;2;1;;1;1;2;2;;;2;;2;;6;1;2;;;21;8;521.637.232.152.772
583899;1;4;8;10;4;1;1;7;1989;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;18;8;521.637.232.152.772
583899;2;1;8;10;1;1;1;10;1938;1;2;;4;;3;2;;2;2;2;;;;2;1;36;;;;2;1;;1;2;;;;;;;;;3;5;;;;69;8;521.637.232.152.772
583899;3;1;8;10;1;1;1;5;1980;1;2;;6;;2;2;;2;2;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;27;8;521.637.232.152.772
583900;1;1;8;10;1;2;1;6;1929;1;2;;5;;3;1;;3;2;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;78;8;365.125.258.563.065
583900;1;2;8;10;2;2;1;6;1969;3;2;;6;;3;2;1;1;;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;38;8;365.125.258.563.065
583901;1;1;8;10;1;1;1;8;1958;1;2;;2;;2;2;;2;2;2;2;1;;2;2;;;;;2;6;;1;2;;;;;;;;;4;8;;;;49;8;483.821.915.515.492
583901;1;2;8;10;2;2;1;8;1961;2;2;;2;;3;2;;3;2;2;1;1;;2;2;;;;;2;6;;1;2;;;;;;;;;3;3;;;;46;8;483.821.915.515.492
583902;1;1;8;10;1;1;1;8;1955;1;2;;3;;3;2;;2;2;2;1;1;;2;2;;;;;2;1;;1;2;;;;;;;;;6;2;3;;;52;8;447.709.612.253.868
583902;1;2;8;10;2;2;1;9;1967;2;2;;3;;2;2;;2;2;2;1;1;;2;2;;;;;2;1;;1;2;;;;;;;;;4;8;;;;40;8;447.709.612.253.868
583902;1;3;8;10;2;2;1;9;1989;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;1;2;2;;;2;;2;;6;0;2;;;18;8;447.709.612.253.868
583902;1;4;8;10;2;2;1;5;1994;3;2;;6;1;1;;2;1;;2;;;;2;2;;;;;2;1;;1;1;1;2;;;2;;2;;4;8;;;;13;8;447.709.612.253.868
583903;1;1;8;10;1;2;1;8;1953;1;2;;4;;3;2;;2;2;2;;;;2;1;36;;;;2;1;;1;2;;;;;;;;;5;10;1;;;54;8;583.129.585.233.317
583903;1;2;8;10;2;1;1;11;1983;3;2;;6;;2;3;1;1;;2;;;;2;2;;;;;2;1;;1;1;1;2;;;2;;2;;6;4;2;;;24;8;583.129.585.233.317
583903;1;3;8;10;3;1;1;12;1984;3;2;;6;;2;3;1;1;;2;;;;2;2;;;;;2;1;;1;1;1;2;;;2;;2;;6;3;3;;;23;8;583.129.585.233.317
583904;1;1;8;10;1;1;1;4;1941;1;2;;3;;3;3;;3;3;2;2;1;;1;;;1;5;;2;;.;2;2;;;;;;;;;3;3;;;;66;8;459.292.551.454.895
583904;1;2;8;10;2;2;1;12;1953;2;2;;3;;2;4;;2;2;2;1;1;;1;;;1;2;54300;2;;.;1;2;;;;;;;;;6;3;3;;;54;8;459.292.551.454.895
583904;1;3;8;10;2;1;1;9;1982;3;2;;6;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;2;2;;;2;;2;;6;3;2;;;25;8;459.292.551.454.895
583905;1;1;8;10;1;2;1;11;1925;1;2;;6;;3;2;;3;2;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;1;0;;;;82;8;242.033.456.807.789
583905;1;2;8;10;2;1;1;12;1945;5;2;;6;;3;2;;3;3;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;62;8;242.033.456.807.789
583905;1;3;8;10;3;2;1;1;1948;5;2;;6;;2;2;;2;2;2;;;;1;;;1;2;57000;2;;.;1;2;;;;;;;;;5;11;2;;;60;8;242.033.456.807.789
583905;1;4;8;10;4;1;1;11;1980;5;2;;6;;2;4;;2;3;2;;;;2;2;;;;;2;5;;1;2;;;;;;;;;6;2;3;;;27;8;242.033.456.807.789
583905;1;5;8;10;5;2;1;8;1920;9;2;;6;;3;1;;3;1;1;;;2;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;;;87;8;242.033.456.807.789
583906;1;1;8;10;1;1;1;3;1960;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;1;33000;2;;.;1;2;;;;;;;;;5;11;2;;;47;8;561.042.067.855.092
583906;1;2;8;10;2;2;1;10;1966;2;2;;3;6;1;;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;41;8;561.042.067.855.092
583906;1;3;8;10;3;1;1;5;1987;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;1;420000;1;1200000;6;3;2;;;20;8;561.042.067.855.092
583906;1;4;8;10;4;2;1;7;1991;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;8;561.042.067.855.092
583906;1;5;8;10;2;1;1;10;1994;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;7;;;;13;8;561.042.067.855.092
583906;1;6;8;10;6;1;1;4;1930;5;2;;5;;3;2;;3;2;2;;;;1;;;1;2;57000;2;;.;1;2;;;;;;;;;3;5;;;;77;8;561.042.067.855.092
583907;1;1;8;10;1;1;1;5;1952;1;2;;5;;3;1;;3;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;4;6;;;;55;8;600.118.924.258.029
583907;1;2;8;10;2;2;1;5;1975;3;2;;4;1;1;;;3;1;2;;;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;32;8;600.118.924.258.029
583907;1;3;8;10;2;1;1;7;2005;4;2;;;;2;2;2;1;;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;2;8;600.118.924.258.029
583907;1;4;8;10;4;2;1;10;1982;3;2;;2;;3;2;;3;2;2;5;1;;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;25;8;600.118.924.258.029
583907;1;5;8;10;5;1;1;1;1980;5;2;;2;;2;2;;2;2;2;4;1;;1;;;1;1;18800;1;;.;1;2;;;;;;;;;5;11;2;;;28;8;600.118.924.258.029
583907;1;6;8;10;4;1;1;12;2000;4;2;;;5;1;;4;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;0;;;;7;8;600.118.924.258.029
583907;1;7;8;10;7;1;1;11;1983;3;2;;2;;3;2;;3;2;2;8;1;;1;;;1;3;57000;2;;.;1;2;;;;;;;;;5;11;2;2;;24;8;600.118.924.258.029
583907;1;8;8;10;8;2;1;10;1984;5;2;;2;;2;2;;2;2;2;7;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;2;;23;8;600.118.924.258.029
583907;1;9;8;10;8;1;1;9;2006;4;2;;;7;1;;8;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;8;600.118.924.258.029
583910;1;1;8;10;1;1;1;1;1948;1;2;;4;;3;1;;3;1;2;;;;1;;;3;;;2;;.;2;2;;;;;;;;;3;4;;;;60;8;45.953.754.955.498
583911;1;1;8;10;1;1;1;9;1977;1;2;;2;;2;2;;2;2;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;30;8;515.009.254.786.235
583911;1;2;8;10;2;2;1;5;1974;2;2;;2;;2;1;;3;3;2;2;1;;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;33;8;515.009.254.786.235
583911;1;3;8;10;2;2;1;6;1998;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;2;;;;9;8;515.009.254.786.235
583911;1;4;8;10;2;1;1;12;1999;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;3;0;;;;8;8;515.009.254.786.235
583911;1;5;8;10;2;2;1;1;2002;3;2;;;1;1;;2;1;;2;;;;1;;;3;;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;6;8;515.009.254.786.235
583912;1;1;8;10;1;2;1;5;1975;1;2;;4;;2;2;;3;2;2;;;;2;2;;;;;2;6;;1;2;;;;;;;;;4;6;;;;32;8;49.451.125.647.305
583912;1;2;8;10;1;2;1;5;1998;3;2;;;;2;1;1;1;;2;;;;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;0;;;;9;8;49.451.125.647.305
583912;1;3;8;10;1;2;1;5;2003;3;2;;;;2;1;1;1;;2;;;;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;1;;4;8;49.451.125.647.305
583912;1;4;8;10;1;1;1;2;2007;3;2;;;;2;1;1;1;;2;;;;1;;;3;;;2;;.;;;;;;;;;;;;;;;;0;8;49.451.125.647.305
583913;1;1;8;10;2;1;1;1;1944;1;2;;2;;3;1;;3;1;2;2;1;;1;;;1;2;98;2;;.;1;2;;;;;;;;;6;3;3;;;64;8;420.738.401.510.898
583913;1;2;8;10;2;2;1;12;1958;2;2;;2;;3;3;;3;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;49;8;420.738.401.510.898
583913;1;3;8;10;2;2;1;7;1994;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;7;;;;13;8;420.738.401.510.898
583915;1;1;8;10;1;2;1;11;1958;1;2;;5;;3;2;;3;2;2;;;;1;;;1;1;32000;2;;.;1;2;;;;;;;;;6;5;4;;;49;8;440.920.981.288.423
583915;1;2;8;10;2;1;1;8;1982;3;2;;6;;3;3;1;1;;2;;;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;6;5;4;;;25;8;440.920.981.288.423
583915;1;3;8;10;3;1;1;3;1986;3;2;;6;;3;3;1;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;6;4;2;;;21;8;440.920.981.288.423
583915;1;4;8;10;4;1;1;9;1977;3;2;;2;;3;3;1;1;;2;5;1;;1;;;1;3;57700;2;;.;1;2;;;;;;;;;6;5;4;;;30;8;440.920.981.288.423
583915;1;5;8;10;5;2;1;7;1980;5;2;;2;;2;3;;2;3;2;4;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;27;8;440.920.981.288.423
583915;1;6;8;10;5;2;1;11;2004;4;2;;;4;1;;5;1;;2;;;;1;;;1;5;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;3;8;440.920.981.288.423
583915;1;7;8;10;7;2;1;11;1925;5;2;;5;;3;2;;3;2;2;;;;2;2;;;;;2;2;;1;2;;;;;;;;;5;11;2;;;82;8;440.920.981.288.423
583916;1;1;8;10;1;1;1;12;1964;1;2;;3;;2;3;;2;2;2;2;1;;1;;;1;1;200000;2;;.;1;2;;;;;;;;;6;5;4;;;43;8;498.626.369.876.212
