Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;2;1;70;1;12;48;1; ;2;12;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5233;03;68;470,817632811857;68;4019251
1;3;1;70;1;8;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;51;1;1;5135;03;68;481,606869886128;68;4019254
1;1;1;70;1;52;25;3; ;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;91;1;2;9191;03;11;2393,31150672146;11;4019256
1;2;1;70;1;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;68;494,3166040576;68;4019260
1;2;1;70;1;5;48;1; ;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;73;278,936886050217;73;4019264
1;2;1;70;1;2;48;1; ;2;4;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;1000000;2;19;30;51;1;1;5135;03;73;323,317530287158;73;4019265
1;2;1;70;1;3;40;1; ;2;3;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;74;1;1;7499;03;68;533,839964012403;68;4019283
1;3;1;70;1;2;40;1; ;2;2;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;38;45;52;1;1;5223;03;17;94,9528737198683;17;4019290
1;1;1;70;1;4;42;1; ;2;12;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;03;68;533,839964012403;68;4019295
1;2;1;70;1;12;40;1; ;2;54;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;03;68;467,093338562271;68;4019302
1;1;1;70;1;16;40;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;41;52;1;2;5233;03;20;186,807107567175;20;4019335
1;1;1;70;1;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;41;154,053515693066;41;4019336
1;3;1;70;1;3;48;4; ;2;3;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;95;95;45;1;1;4521;03;41;154,053515693066;41;4019336
1;1;1;70;1;5;40;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6041;03;50;207,134383317614;50;4019338
1;2;1;70;1;60;48;1; ;2;60;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;03;73;410,41371289738;73;4019348
1;2;1;70;1;12;48;1; ;2;12;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;44;64;1;1;6421;03;73;257,335353785384;73;4019355
1;3;1;70;1;16;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;03;70;130,804012718561;70;4019368
1;8;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;03;73;451,076731737236;73;4019375
1;2;1;70;1;4;36;1; ;2;12;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;80;1;1;8060;03;68;1009,36578505866;68;4019381
1;1;1;70;1;13;24;1; ;2;13;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;06;06;85;1;1;8512;03;52;218,256657293349;52;4019385
1;2;1;70;1;24;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;03;19;98,3067961805571;19;4019386
1;1;1;70;1;5;50;1; ;2;5;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;1;7524;03;52;223,76125497469;52;4019389
1;2;1;70;1;8;40;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;32;50;1;1;5040;03;52;99,5516557904864;52;4019390
1;1;1;70;1;32;45;4; ;2;99;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;21;21;65;1;2;6512;03;63;155,892870516652;63;4019397
1;3;1;70;1;4;50;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;45;53;55;1;1;5521;03;63;155,892870516652;63;4019397
1;1;1;70;1;12;46;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;95;95;45;1;1;4521;03;47;159,807843457675;47;4019401
1;2;1;70;1;4;48;1; ;2;312;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;52;1;1;5211;03;68;1009,36578505866;68;4019402
1;2;1;70;1;50;48;1; ;2;50;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;2;7411;03;68;465,821874774144;68;4019413
1;3;1;70;1;2;18;1; ;2;17;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5221;03;52;171,149208963069;52;4019417
1;2;1;70;1;4;48;1; ;2;4;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;13;38;64;1;1;6421;03;17;236,899707275345;17;4019425
1;1;1;70;1;13;48;1; ;2;12;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5225;03;17;143,529782937956;17;4019426
1;1;1;70;1;4;48;1; ;2;4;1; ;8;8; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;95;95;45;1;1;4521;03;66;249,419686694939;66;4019433
1;1;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;95;45;1;1;4521;03;19;92,3547008876494;19;4019442
1;1;1;70;1;12;60;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4559;03;54;440,127718911827;54;4019446
1;1;1;70;1;60;48;2; ;2;60;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;05;05;75;1;2;7514;03;15;104,979216698681;15;4019448
1;1;1;70;1;16;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;19;90,5787814258225;19;4019450
1;2;1;70;1;12;48;1; ;2;12;4; ;3;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;57;57;93;1;1;9302;03;50;225,861392092681;50;4019461
1;2;1;70;1;60;40;1; ;2;72;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;15;98,757301910561;15;4019466
1;2;1;70;1;8;40;1; ;2;80;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;52;1;1;5235;03;19;103,973042160013;19;4019467
1;1;1;70;1;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;03;76;3486,67338458919;76;4019474
1;1;1;70;1;24;28;1; ;2;60;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5231;03;19;99,5756183411093;19;4019476
1;4;1;70;1;10;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;03;20;167,014865074174;20;4019477
1;1;1;70;1;12;48;4; ;2;12;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;39;75;1;1;7512;03;68;603,129517038788;68;4019478
1;3;1;70;1;12;36;1; ;2;12;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;54;534,572099052329;54;4019479
1;1;1;70;1;5;48;1; ;2;6;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;03;80;1;1;8060;03;27;26,759167492568;27;4019492
1;2;1;70;1;2;12;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;1; ;03;27;26,759167492568;27;4019492
1;2;1;70;1;16;48;3; ;2;36;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;03;66;285,141222809722;66;4019509
1;3;1;70;1;16;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;03;19;100,376000883083;19;4019512
1;1;1;70;1;4;14;2; ;2;36;2; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;58;58;75;1;1;7524;03;27;26,759167492568;27;4019517
1;1;1;70;1;12;48;4; ;2;15;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;27;36,7227964497272;27;4019523
1;2;1;70;1;5;45;1; ;2;5;1; ;9;7; ; ;1; ; ; ; ; ; ; ; ;2; ;2;11;11;52;1;1;5231;03;19;107,437633440509;19;4019530
1;3;1;70;1;6;48;1; ;2;16;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;15;110,844246689313;15;4019531
1;4;1;70;1;16;48;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;05;1199,35645316503;05;4019532
1;2;1;70;1;4;40;1; ;2;4;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;12;12;75;1;1;7512;03;52;150,421473146363;52;4019543
1;1;1;70;1;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;03;63;415,23015327882; ;4019563
1;1;1;70;1;1;60;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;03;63;801,157538557268; ;4019596
1;3;1;70;1;3;72;2; ;2;416;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;54;95;1;1;9500;03;63;801,157538557268; ;4019596
1;2;1;70;1;4;72;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;55;74;1;1;7493;03;63;258,741995180332; ;4019601
1;2;1;70;1;20;48;2; ;2;20;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;75;1;2;7512;03;63;258,741995180332; ;4019615
1;3;1;70;1;8;40;1; ;2;9;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;80;1;1;8043;03;63;258,741995180332; ;4019621
1;4;1;70;1;13;48;1; ;2;200;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;55;75;1;1;7512;03;63;258,741995180332; ;4019624
1;3;1;70;1;104;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;41;52;1;2;5235;03;63;258,741995180332; ;4019626
1;1;1;70;1;8;48;2; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;41;52;1;1;5237;03;63;258,741995180332; ;4019627
1;1;1;70;1;2;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;98;60;1;1;6031;03;47;1570,49420038963; ;4019660
1;2;1;70;1;6;48;4; ;2;13;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;58;70;1;1;7020;03;63;325,505249768926; ;4019687
1;4;1;70;1;2;50;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ;1; ;ESTUDIAR;2; ;2;45;95;45;1;1;4522;03;63;498,113237712666; ;4019688
1;3;1;70;1;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;90;36;1;1;3694;03;63;258,741995180332; ;4019693
1;1;1;70;1;1;48;1; ;2;104;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;1;9500;03;63;294,34624527723; ;4019694
1;1;1;70;1;2;60;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;58;95;45;1;1;4541;03;17;6647,4934987719; ;4019704
1;2;1;70;1;2;48;1; ;2;50;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;03;17;6647,4934987719; ;4019704
1;5;1;70;1;12;60;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;59;01;1;1;0121;03;17;6647,4934987719; ;4019704
1;2;1;70;1;10;48;1; ;2;152;4; ;1;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;1;5529;03;17;5339,84859678392; ;4019707
1;1;1;70;1;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;15;1;2;1551;03;17;3732,45125536689; ;4019709
1;3;1;70;1;2;50;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4522;03;63;525,354425952128; ;4019719
1;3;1;70;1;2;50;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0117;03;63;711,432635047374; ;4019724
1;2;1;70;1;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;689455;2;95;33;52;1;1;5211;03;17;6665,57564970703; ;4019726
1;3;1;70;1;12;48;1; ;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;32;55;1;1;5511;03;17;6665,57564970703; ;4019726
1;4;1;70;1;48;48;2; ;2;48;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;74;1;2;7412;03;17;4048,09101078066; ;4019752
1;1;1;70;1;8;48;8; ;2;28;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;63;02;1;1;0201;03;17;1666,39391242676; ;4019756
1;3;1;70;1;4;42;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;47;1417,63404770578; ;4019791
1;2;1;70;1;10;48;1; ;2;10;4; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;1;8511;03;52;1761,47657117944; ;4019798
1;3;1;70;1;78;48;1; ;2;11;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;2;5233;03;52;694,821108552836; ;4019806
1;1;1;70;1;12;50;1; ;2;200;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;03;17;3915,37357032017; ;4019808
1;3;1;70;1;156;40;2; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;11;75;1;2;7512;03;52;3904,15660556785; ;4019809
1;5;1;70;1;6;48;1; ;2;720;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;45;1;1;4530;03;17;1666,39391242676; ;4019810
1;6;1;70;1;24;48;1; ;2;40;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;40;1;2;4010;03;17;1666,39391242676; ;4019810
1;4;1;70;1;4;48;1; ;2;50;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;17;1666,39391242676; ;4019823
1;4;1;70;1;8;40;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;85;1;1;8532;03;52;2103,89856017152; ;4019827
1;2;1;70;1;4;48;1; ;2;96;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;93;93;11;1;1;1110;03;17;2538,69409136382; ;4019831
1;2;1;70;1;8;24;1; ;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;81;81;36;1;1;3611;03;52;1573,04282268632; ;4019839
1;2;1;70;1;8;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;20;767,034917598298; ;4019848
1;6;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;03;39;85;1;1;8511;03;13;742,728840604046; ;4019850
1;3;1;70;1;2;48;3; ;2;2;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;57;93;1;1;9302;03;20;524,212297255843; ;4019853
1;4;1;70;1;2;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;20;524,212297255843; ;4019853
1;3;1;70;1;2;8;4; ;2;4;4; ;2;1; ; ; ; ;1; ; ; ; ; ; ;1;80000;2;41;41;52;1;1;5225;03;20;1157,39996214663; ;4019855
2;4;2;70;1;14;40;1; ;2;16;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;54;95;1;2;9500;03;20;1409,742947836; ;4019863
1;3;1;70;1;12;48;1; ;2;18;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;15;1;1;1522;03;20;923,398497499396; ;4019866
1;1;1;70;1;3;48;1; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;84;50;1;1;5020;03;20;1142,23499673326; ;4019873
1;1;1;70;1;2;48;4; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;03;20;999,866539766575; ;4019884
1;1;1;70;1;2;48;1; ;2;4;1; ;3;1; ; ; ; ;1;1; ; ; ; ; ;2; ;2;45;45;52;1;1;5222;03;20;909,619916750882; ;4019890
1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;13;1561,72417438559; ;4019893
1;1;1;70;1;8;40;1; ;2;12;1; ;3;1; ; ; ; ;1; ; ;1; ; ; ;2; ;2;77;77;55;1;1;5521;03;20;1216,69682800526; ;4019894
1;1;1;70;1;5;48;1; ;2;5;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0121;03;17;1666,39391242676; ;4019897
1;2;1;70;1;40;40;1; ;2;50;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8060;03;20;1269,17830036066; ;4019904
1;2;1;70;1;8;48;1; ;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;03;47;1789,52934462321; ;4019906
1;2;1;70;1;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;59;59;85;1;1;8512;03;17;4769,01356557522; ;4019907
1;2;1;70;1;12;48;1; ;2;16;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;55;1;1;5521;03;17;1666,39391242676; ;4019917
1;6;1;70;1;12;40;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;03;20;1003,10741957154; ;4019919
1;2;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;20;979,271274180969; ;4019923
1;1;1;70;1;8;48;2; ;2;8;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;75;1;1;7512;03;47;1497,40492719462; ;4019929
1;2;1;70;1;144;48;1; ;2;192;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;75;1;2;7513;03;17;1666,39391242676; ;4019937
1;2;1;70;1;12;50;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;81;52;1;1;5272;03;17;5339,84859678392; ;4019940
1;2;1;70;1;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;17;1666,39391242676; ;4019950
1;1;1;70;1;4;50;4; ;2;4;5; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;03;17;6665,57564970703; ;4019951
1;3;1;70;1;2;50;1; ;2;2;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;03;17;6665,57564970703; ;4019951
1;2;1;70;1;2;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;61;61;01;1;1;0140;03;20;999,866539766575; ;4019972
1;1;1;70;1;4;40;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;20;966,849151473188; ;4019974
1;1;1;70;1;4;40;3; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;210000;2;55;61;01;1;1;0140;03;52;1015,55363880296; ;4019978
1;3;1;70;1;2;48;4; ;2;2;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;61;61;01;1;1;0121;03;20;852,034449813846; ;4019979
1;3;1;70;1;12;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;20;1432,02152501588; ;4019985
1;1;1;70;1;2;48;4; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;62;01;1;1;0118;03;20;628,384070548384; ;4019997
1;1;1;70;1;8;48;2; ;2;8;2; ;9;1; ; ;1; ; ; ; ;1; ; ; ;2; ;2;39;53;55;1;1;5529;03;20;1299,97082061715; ;4020020
1;1;1;70;1;4;48;2; ;2;4;1; ;4;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;55;55;1;1;5530;03;20;947,02883519644; ;4020043
2;1;2;70;1;2;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;45;1;1;4530;03;20;947,02883519644; ;4020043
1;1;1;70;1;16;48;1; ;2;16;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;61;85;1;2;8520;03;20;761,787826798152; ;4020046
1;3;1;70;1;8;40;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;03;20;1027,38197747547; ;4020066
1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;03;13;1468,00068410811; ;4020077
1;1;1;70;1;4;48;1; ;2;4;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;60;60;01;1;1;0121;03;13;1301,28411085908; ;4020083
1;2;1;70;1;13;44;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;52;3984,39949865634; ;4020097
1;3;1;70;1;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;17;4957,99811983111; ;4020098
1;1;1;70;1;12;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;98;98;60;1;1;6031;03;20;742,905251468009; ;4020103
1;5;1;70;1;2;50;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;95;95;45;1;1;4521;03;52;657,507416077127; ;4020158
1;3;1;70;1;6;48;1; ;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;50;1;1;5011;03;13;688,455990636655; ;4020165
1;2;1;70;1;12;48;1; ;2;96;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8012;03;13;1276,48533720814; ;4020170
1;2;1;70;1;12;48;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;1;6421;03;13;1155,32828583703; ;4020176
1;2;1;70;1;104;24;1; ;2;156;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;2;1810;03;52;1827,80454616783; ;4020182
1;4;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;52;1827,80454616783; ;4020182
1;2;1;70;1;12;40;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6042;03;20;1136,6650065322; ;4020187
1;3;1;70;1;13;40;2; ;2;13;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;80;1;1;8043;03;52;1490,29401494799; ;4020192
1;1;1;70;1;2;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;840000;2;45;45;64;1;1;6421;03;52;901,077382609764; ;4020208
1;3;1;70;1;32;48;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;03;17;1666,39391242676; ;4020237
1;5;1;70;1;5;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0124;03;17;1666,39391242676; ;4020237
1;2;1;70;1;12;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;03;20;1223,65660906086; ;4020238
1;1;1;70;1;3;25;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;1;5529;03;20;600,474083026316; ;4020243
1;3;1;70;1;4;48;2; ;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;08;72;1;1;7220;03;52;1126,0641578008; ;4020257
1;1;1;70;1;52;40;1; ;2;52;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;75;1;2;7512;03;52;1282,58252987831; ;4020269
1;4;1;70;1;4;24;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;52;878,032088973355; ;4020275
1;1;1;70;1;1;48;1; ;2;1;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;53;53;55;1;1;5521;03;52;1154,39125097794; ;4020277
1;1;1;70;1;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;20;966,849151473188; ;4020280
1;1;1;70;1;9;48;1; ;2;10;1; ;8;1; ; ; ; ; ; ; ; ;1; ;BUSCAR TRABAJO;2; ;2;32;39;85;1;1;8511;03;13;1237,69553535207; ;4020283
1;3;1;70;1;8;45;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;03;13;688,455990636655; ;4020297
1;2;1;70;1;10;48;1; ;2;20;1; ;6;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;59;59;85;1;1;8512;03;13;1276,48533720814; ;4020339
1;2;1;70;1;4;24;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;41;52;1;1;5211;03;52;981,120380305319; ;4020342
1;2;1;70;1;3;48;1; ;2;4;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;45;52;1;1;5262;03;17;4555,54538693237; ;4020361
1;3;1;70;1;52;48;1; ;2;260;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;03;47;689,363237363149; ;4020370
