DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6440;P6450;P6460;P6460S1;P6400;P6422;P6424;P6424S2;P6424S3;P6424S1;P6426;P6430S1;P6480;P6480S1;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585;P6585S2A1;P6585S3A1;P6585S4A1;P6585S3A2;P6585S2A2;P6585S1A2;P6585S2;P6585S3;P6585S1A1;P6585S4;P6585S1;P6580;P6580S1;P6580S2;P6630;P6630S3;P6630S4A1;P6630S3A1;P6630S2A1;P6630S1A1;P6630S4;P6630S2;P6630S1;P6640;P6642;P6642S2;P6642S1;P6765;P6765S1;P6772;P6750;P6760;P550;P6780;P6780S1;P6790;P6360S1;P6360;P6410;P6640S1;P6642S11;P6642S7;P6642S8;P6642S9;P6642S10;P6642S12;P6642S5;P6642S4;P6642S3;P6642S6;P9440;P6630S6;P6630S6A1;P6410S1;P6545S1;P6545;P6545S2;P6585S4A2;P6773S1;P6775;P6772S1;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6835;P6835S1;P6835S2;P6836;P6836S1;P6836S2;P6837;P6837S1;P6837S2;P6870;P6880;P6880S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S8;P6980S7A1;P6990;P7020;P7026;P7028;P7028S1;P7040;P7045;P7050;P7050S1;P7070;P760;P9450;P6915S1;P6915;P6773;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170;P7170S1;P7170S2;P7170S3;P7170S4;P7170S5;P7170S6;P7180;P7190;P7200;P7240;P7240S1;OFICIO;RAMA2D;OCI;P6430;P6420S1;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
1913387;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;6;12;1;13;17;2; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;9; ;61;01;1;5; ;0116; ; ;400000;54;664,846901703106
1913387;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54; ;.;54; ; ;1;6;12;1;13;17;2; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;9; ;62;01;1;6; ;0118; ; ; ;54;664,846901703106
1913387;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54; ;.;54; ; ;1;7;12;1;13;17;2; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0118; ; ; ;54;664,846901703106
1913387;1;6;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54; ;.;54; ; ;1;6;11;1;13;17;2; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;6; ;0118; ; ; ;54;664,846901703106
1913388;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;6500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;50; ;.;50; ; ;1;5;11;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;2; ;61;01;1;4; ;0140; ; ;300000;54;697,458202349186
1913388;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;250000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;8;12;1;14;18;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;250000;54;697,458202349186
1913388;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2000000;3; ;12; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;6;11;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;150000;54;697,458202349186
1913388;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;2; ;30; ; ;1;7;12;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;1;20;2;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;3;2;4;2;2;2;3;3;3; ;62;01;1;6; ;0116; ; ; ;54;697,458202349186
1913389;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;44; ;.;44; ; ;1;6;11;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;240;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;4; ;0130; ; ;150000;54;635,824834964871
1913389;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;2500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;7;12;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;100000;54;635,824834964871
1913391;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;4500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;6;12;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;48;8; ;2; ; ; ; ;0;2; ;4; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;200000;54;823,099260976682
1913392;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;250000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;44; ;.;0;1; ;1;7;11;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;250000;54;598,37788408395
1913392;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;7;12;1;14;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;150000;54;598,37788408395
1913392;1;4;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1800000;3; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;40; ; ;1;7;11;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;1;2;2;2; ;2;1; ;3;2;2;3;3;2;2;3;4;3; ;61;01;1;4; ;0116; ; ;100000;54;598,37788408395
1913393;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;7000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;35;2; ;35; ; ;1;8;10;1;13;17;2; ; ;3;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;48;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;4;2; ;61;01;1;5; ;0130; ; ;600000;54;435,011043501254
1913395;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;600; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;44; ;.;44; ; ;1;6;10;1;13;16;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;3;3; ;61;01;1;4; ;0113; ; ;200000;54;901,60078667492
1913396;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;40; ;.;30;1; ;1;6;10;1;13;18;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;5; ;0140; ; ;400000;54;818,753661273884
1913397;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;3; ;1; ;497000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;72; ;.;72; ; ;1;5;18;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;2;2;2;3;3;3; ;62;01;1;8; ;0121; ; ;497000;54;564,520167110873
1913397;1;3;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;90000;1;1200000;3; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;35;2; ;35; ; ;1;13;17;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;ESTUDIANDO;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0111; ; ;90000;54;564,520167110873
1913398;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;300000;1;3800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;48; ;.;48; ; ;1;6;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;480;4; ;2; ; ; ; ;0;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;5; ;0140; ; ;300000;54;853,165500325295
1913399;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;5000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;54; ;.;54; ; ;1;5;11;1;13;18;2; ; ;1;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;12;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;350000;54;580,898274892752
1913400;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;2; ;1; ;250000;2; ; ;2; ;1;30000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;55; ;.;55; ; ;1;5;10;1;13;18;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;62;01;1;8; ;0121; ; ;280000;54;701,192351174709
1913402;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;55; ;.;55; ; ;1;6;12;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;96;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;4;3; ;62;01;1;4; ;0116; ; ;150000;54;730,665749766829
1913403;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;3600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;54; ;.;54; ; ;1;6;12;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;1;1;2;1;1;1;2;2;2;2;2; ;2;1; ;2;3;1;3;3;2;2;3;4;3; ;61;01;1;4; ;0116; ; ;300000;54;614,755991865829
1913404;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;100000;1;1500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;54; ;.;54; ; ;1;7;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;1;2;2;2;2; ;2;1; ;2;2;2;3;3;2;2;3;3;3; ;61;01;1;5; ;0116; ; ;100000;54;905,946386377718
1913405;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;3000000;3; ;12; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;50; ;.;50; ; ;1;6;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;18;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;2;3; ;61;01;1;5; ;0116; ; ;0;54;725,830099531987
1913406;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;45; ;.;45; ; ;1;7;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1; ;2;2;1;3;3;2;2;3;4;3; ;61;01;1;4; ;0130; ; ;200000;54;1178,84132004767
1913406;1;5;1;60;2;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;45; ;.;45; ; ;1;7;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;4; ;2; ; ; ; ;0;2; ;7; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;4;3; ;61;01;1;4; ;0116; ; ;150000;54;1178,84132004767
1913407;1;1;1;60;2;1;1; ; ;1;1; ;2;2;2;1; ;1; ;150000;2; ; ;2; ;1;50000;2; ;2; ; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ; ;2; ; ; ; ;2;2;2;2; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;60; ;.;60; ; ;1;6;17;2; ; ; ; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;3;2;2;3;4;8; ;62;01;1;8; ;0121; ; ;200000;54;483,064372954514
1913409;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;3500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;28;2; ;28; ; ;1;5;10;1;13;14;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;480;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;3;3;3; ;61;01;1;4; ;0121; ; ;150000;54;885,222678893041
1913409;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2; ; ; ; ; ; ; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;5; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;4;3; ;77;01;1;6; ;0121; ; ; ;54;885,222678893041
1913410;1;2;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2000000;3; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;35;2; ;35; ; ;1;13;18;2; ; ; ; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ;1; ;ESTUDIANDO PARA SER PROFESIONAL;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;150000;54;533,864938203014
1913411;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;350000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;6;12;1;13;17;2; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;3; ;61;01;1;4; ;0116; ; ;350000;54;767,661368793866
1913412;1;1;1;60;2;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;150000;1;2200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;60; ;.;60; ; ;1;6;12;1;13;17;2; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;7; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;3;3;8; ;61;01;1;5; ;0116; ; ;150000;54;618,345225773673
