DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5332871;1;2;1;10;2;1;10;1994;26;2;6; ;1;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;17;14;01;17;201,379887099304
5332871;1;3;1;10;1;2;8;2007;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;17;7;01;17;201,379887099304
5332872;1;1;1;10;1;1;8;1960;60;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;187,111791438027
5332872;1;2;1;10;2;2;8;1968;52;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;187,111791438027
5332873;1;1;1;10;1;1;6;1967;53;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;100000;2;1;2; ;6;7;5; ;17;18;01;17;223,68780567827
5332874;1;1;1;10;1;2;6;1973;47;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;9; ; ;17;9;01;17;229,711956287597
5332874;1;2;1;10;2;2;4;1992;28;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;17;11;01;17;229,711956287597
5332874;1;3;1;10;1;1;5;2012;8;4;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;17;1;01;17;229,711956287597
5332874;1;4;1;10;4;1;4;1995;25;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;9; ; ;17;9;01;17;229,711956287597
5332875;1;1;1;10;1;2;8;1974;46;1;6; ;6;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;6;2;3; ;17;13;01;17;201,869025294108
5332875;1;2;1;10;1;2;9;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;17;5;01;17;201,869025294108
5332875;1;3;1;10;3;2;5;1951;69;5;6; ;3;2; ;3; ;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;201,869025294108
5332875;1;4;1;10;4;1;3;1945;75;5;6; ;3;3; ;3; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;105336;2;1;2; ;3;5; ; ;17;5;01;17;201,869025294108
5332876;1;1;1;10;1;1;8;1963;57;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;109725;2;1;2; ;3;5; ; ;17;5;01;17;245,150747472213
5332876;1;2;1;10;2;2;6;1969;51;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;17;5;01;17;245,150747472213
5332876;1;3;1;10;3;1;6;1987;33;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;245,150747472213
5332876;1;4;1;10;4;2;9;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;6;0;2;2;17;11;01;17;245,150747472213
5332876;1;5;1;10;1;2;10;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;17;5;01;17;245,150747472213
5332896;1;1;1;10;1;1;12;1975;45;1;6; ;3;3; ;2; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ;1;1;131600;2;1;2; ;6;5;4; ;05;16;01;05;1808,22031576215
5332896;1;2;1;10;2;2;1;1981;40;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;80000;2;1;2; ;6;3;3; ;05;14;01;05;1808,22031576215
5332896;1;3;1;10;2;2;3;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;2; ; ;05;2;01;05;1808,22031576215
5332896;1;4;1;10;2;1;3;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;01;05;1808,22031576215
5332897;1;1;1;10;1;2;8;1957;63;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ;1;2;312000;2;1;2; ;6;3;3; ;05;14;01;05;1188,37856320462
5332898;1;1;1;10;1;1;11;1940;80;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;120000;2;1;2; ;5;11;2; ;05;11;01;05;1325,64498530406
5332898;1;2;1;10;1;2;10;1955;65;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;01;05;1325,64498530406
5332898;1;3;1;10;3;1;1;1982;38;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;80000;2;1;1;2;6;1;2;2;05;12;01;05;1325,64498530406
5332899;1;1;1;10;1;2;2;1994;26;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ;2;1;70000;2;1;1;2;6;4;2;2;05;15;01;05;1268,82837983549
5332899;1;2;1;10;1;1;5;1985;35;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;1;160000;2;1;2; ;6;2;3; ;05;13;01;05;1268,82837983549
5332900;1;1;1;10;1;2;5;1954;66;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;240000;2;1;2; ;6;5;4; ;05;16;01;05;1278,45358326375
5332900;1;2;1;10;2;1;2;1990;30;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;110000;2;1;2; ;6;4;3; ;05;15;01;05;1278,45358326375
5332908;1;1;1;10;1;1;1;1989;31;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;1;30; ; ; ;2;1;2; ;6;5;4; ;05;16;01;05;1831,44874833055
5332908;1;2;1;10;2;2;7;1990;30;2;6; ;2;2; ;1;5;1;1; ; ;1;1; ; ; ; ; ; ; ; ; ;2;1;30; ; ; ;2;1;2; ;6;4;2;2;05;15;01;05;1831,44874833055
5332908;1;3;1;10;2;2;5;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;05;0;01;05;1831,44874833055
5332908;1;4;1;10;2;2;12;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;05;0;01;05;1831,44874833055
5332908;1;5;1;10;5;2;8;1964;56;5;6; ;6;3; ;3; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ;2;1;12; ; ; ;2;1;2; ;6;5;4; ;05;16;01;05;1831,44874833055
5332908;1;6;1;10;6;1;4;1994;26;5;6; ;6;2; ;2; ; ; ;1; ;1;1;1;1;1; ;1; ; ; ; ;2;1;1; ; ; ;2;1;2; ;6;5;4; ;05;16;01;05;1831,44874833055
5332909;1;1;1;10;1;1;9;1982;38;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;50000;2;1;2; ;5;11;2; ;05;11;01;05;1268,82837983549
5332909;1;2;1;10;2;2;9;1975;45;2;6; ;3;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;1;2;6;2;2;2;05;13;01;05;1268,82837983549
5332910;1;1;1;10;1;2;1;1995;26;1;6; ;6;2; ;2; ; ; ; ; ;1;1; ; ; ;1;1; ; ; ;2;1; ; ;1;1;35112;2;1;1;1;6;6;3; ;05;17;01;05;1459,67946634405
5332910;1;2;1;10;1;2;1;2014;7;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;01;05;1459,67946634405
5332911;1;1;1;10;1;2;1;1946;74;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;70224;2;1;2; ;6;4;3; ;05;15;01;05;1106,35857982022
5332911;1;2;1;10;2;1;5;1943;77;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;70224;2;1;2; ;4;6; ; ;05;6;01;05;1106,35857982022
5332911;1;3;1;10;3;1;2;1996;24;4;6; ;6;2; ;2; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;05;15;01;05;1106,35857982022
5332912;1;1;1;10;1;2;9;1955;65;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;9; ;2;1;2; ;3;5; ; ;05;5;01;05;1271,44053351686
5332912;1;2;1;10;2;2;1;1973;48;3;6; ;5;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;150000;2;1;2; ;6;5;4; ;05;16;01;05;1271,44053351686
5332912;1;3;1;10;3;2;1;1992;28;4;6; ;6;3; ;1;2; ; ;1; ; ;1; ;1;1;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;4;3; ;05;15;01;05;1271,44053351686
5332912;1;4;1;10;3;2;6;2013;7;5;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;2;3;0; ; ;05;0;01;05;1271,44053351686
5332913;1;1;1;10;1;2;7;1977;43;1;6; ;6;2; ;1;4; ; ; ; ;1;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;01;05;831,02372422748
5332913;1;2;1;10;2;1;8;1996;24;3;6; ;6;2; ;1;1; ; ; ; ;1;1;1; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;01;05;831,02372422748
5332913;1;3;1;10;3;1;9;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;05;9;01;05;831,02372422748
5332913;1;4;1;10;4;2;12;1954;66;5;6; ;4;3; ;3; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;05;3;01;05;831,02372422748
5332914;1;1;1;10;1;1;4;1979;41;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;80000;2;1;2; ;6;3;3; ;05;14;01;05;1495,05005385848
5332914;1;2;1;10;2;2;12;1975;45;2;6; ;2;3; ;3; ;1;1; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;01;05;1495,05005385848
5332914;1;3;1;10;3;1;12;1994;26;3;6; ;6;1;1;1;2; ; ; ;1; ;1; ;1; ; ; ; ; ; ; ;1; ; ;1;1;38000;2;1;2; ;5;11;2; ;05;11;01;05;1495,05005385848
5332914;1;4;1;10;4;2;1;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;01;05;1495,05005385848
5332914;1;5;1;10;5;2;3;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;01;05;1495,05005385848
5332914;1;6;1;10;2;2;11;1982;38;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1;1; ;LAS LIMITACIONES PARA SALIR; ;1; ; ;1;2;70224;2;2;2; ;1;0; ; ;05;0;01;05;1495,05005385848
5332914;1;7;1;10;7;2;4;1985;35;5;6; ;6;3; ;3; ; ; ; ;1;1;1;1; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;3; ;05;16;01;05;1495,05005385848
5332914;1;8;1;10;8;2;10;2004;16;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;01;05;1495,05005385848
5332914;1;9;1;10;2;2;6;2016;4;5;6; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;01;05;1495,05005385848
5332949;1;1;1;10;1;1;11;1981;39;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;120000;2;1;2; ;6;8;5; ;52;19;01;52;255,379718428194
5332949;1;2;1;10;2;2;4;1985;35;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1;3;106000;2;1;2; ;6;5;4; ;52;16;01;52;255,379718428194
5332949;1;3;1;10;2;1;3;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;52;7;01;52;255,379718428194
5332949;1;4;1;10;2;2;10;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;52;0;01;52;255,379718428194
5332950;1;1;1;10;1;2;5;1956;64;1;6; ;5;3; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;52;11;01;52;157,227244606084
5332951;1;1;1;10;1;1;1;1959;62;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;220000;2;1;2; ;6;7;5; ;52;18;01;52;101,767397799958
5332951;1;2;1;10;2;2;8;1965;55;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;100000;2;1;2; ;6;10;4; ;52;21;01;52;101,767397799958
5332951;1;3;1;10;3;2;2;1990;30;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;80000;2;1;2; ;6;7;5; ;52;18;01;52;101,767397799958
5332952;1;1;1;10;1;1;6;1964;56;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;52;2;01;52;368,073058726737
5332952;1;2;1;10;2;2;12;1965;55;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;52;4;01;52;368,073058726737
5332952;1;3;1;10;3;1;12;1991;29;3;5; ;6;1;1;1;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;4;7; ; ;52;7;01;52;368,073058726737
5332952;1;4;1;10;4;2;7;1997;23;3;6; ;4;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;52;7;01;52;368,073058726737
5332952;1;5;1;10;4;1;8;2014;6;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;52;0;01;52;368,073058726737
5332952;1;6;1;10;4;1;7;2017;3;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;52;0;01;52;368,073058726737
5332953;1;1;1;10;1;1;10;1944;76;1;1;999_01;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;52;1;01;52;181,190627437347
5332959;1;1;1;10;1;1;1;1957;63;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;2;105336;2;1;2; ;5;11;2; ;17;11;01;17;216,22327024885
5332960;1;1;1;10;1;1;1;1960;61;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;99;2;1;2; ;6;3;3; ;17;14;01;17;200,680583900388
5332960;1;2;1;10;2;2;9;1963;57;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;2;98;2;1;2; ;5;11;2; ;17;11;01;17;200,680583900388
5332960;1;3;1;10;3;1;2;1991;29;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;109725;2;1;2; ;6;5;4; ;17;16;01;17;200,680583900388
5332960;1;4;1;10;4;2;12;1997;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;52000;2;1;2; ;6;2;3; ;17;13;01;17;200,680583900388
5332961;1;1;1;10;1;1;5;1954;66;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;264000;2;1;2; ;6;3;3; ;17;14;01;17;228,750255637575
5332961;1;2;1;10;2;2;6;1955;65;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;17;11;01;17;228,750255637575
5332961;1;3;1;10;3;2;4;1982;38;3;6; ;4;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;72000;2;1;2; ;6;5;4; ;17;16;01;17;228,750255637575
5332961;1;4;1;10;4;2;4;1997;23;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;17;15;01;17;228,750255637575
5332961;1;5;1;10;3;1;12;2012;8;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;17;3;01;17;228,750255637575
5332962;1;1;1;10;1;1;5;1953;67;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;240000;2;1;2; ;6;5;4; ;17;16;01;17;186,811065985566
5332962;1;2;1;10;2;2;3;1961;59;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;5; ;2;1;2; ;5;11;2; ;17;11;01;17;186,811065985566
5332963;1;1;1;10;1;2;7;1958;62;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;109725;2;1;2; ;6;2;3; ;17;13;01;17;201,34155909795
5332963;1;2;1;10;2;1;5;1983;37;3;6; ;6;2; ;1;1; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;5;10;1; ;17;10;01;17;201,34155909795
5332963;1;3;1;10;3;1;5;1986;34;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;201,34155909795
5332964;1;1;1;10;1;1;12;1970;50;1;6; ;2;3; ;3; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;8; ; ;17;8;01;17;201,64228455041
5332964;1;2;1;10;2;2;11;1969;51;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;01;17;201,64228455041
5332964;1;3;1;10;3;1;9;1990;30;3;6; ;6;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;1;35112;2;1;2; ;5;11;2; ;17;11;01;17;201,64228455041
5332972;1;1;1;10;1;2;10;1964;56;1;6; ;3;2; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;6;7;5; ;50;18;01;50;190,177128132385
5332972;1;2;1;10;2;1;1;1965;56;2;6; ;3;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;80000;2;1;2; ;6;2;3; ;50;13;01;50;190,177128132385
5332973;1;1;1;10;1;2;12;1953;67;1;6; ;5;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;109000;2;1;2; ;3;4; ; ;50;4;01;50;208,072240903004
5332974;1;1;1;10;1;2;11;1984;36;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;01;50;284,049150193907
5332975;1;1;1;10;1;2;10;1945;75;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;240000;2;1;2; ;3;2; ; ;50;2;01;50;190,177128132385
5332975;1;2;1;10;2;1;9;1955;65;2;6; ;2;3; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;50;2;01;50;190,177128132385
5332976;1;1;1;10;1;2;8;1968;52;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;6;2;3; ;50;13;01;50;403,780058301576
5332976;1;2;1;10;3;1;9;1987;33;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;01;50;403,780058301576
5332976;1;3;1;10;3;2;10;1995;25;3;6; ;4;2; ;1;1; ; ; ;1;1; ;1; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;50;9;01;50;403,780058301576
5332976;1;4;1;10;3;1;9;2014;6;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;50;0;01;50;403,780058301576
5332976;1;5;1;10;5;2;3;1998;22;3;6; ;4;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;1;2;2;50;12;01;50;403,780058301576
5332976;1;6;1;10;5;1;12;2018;2;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;50; ;01;50;403,780058301576
5332977;1;1;1;10;1;2;8;1976;44;1;6; ;3;3; ;1;3;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;110000;2;1;2; ;6;5;4; ;50;16;01;50;236,210015858766
5332977;1;2;1;10;2;1;9;1981;39;2;6; ;3;2; ;2; ;1;1; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;110000;2;1;2; ;6;5;4; ;50;16;01;50;236,210015858766
5332977;1;3;1;10;3;2;11;1952;68;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;01;50;236,210015858766
5332978;1;1;1;10;1;2;5;1963;57;1;6; ;4;3; ;3; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;50;5;01;50;291,394792191015
5332978;1;2;1;10;2;1;2;1982;38;3;6; ;4;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;50;11;01;50;291,394792191015
5332978;1;3;1;10;2;1;10;2013;7;4;6; ; ;1;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;50;1;01;50;291,394792191015
5332979;1;1;1;10;1;2;11;1954;66;1;6; ;4;3; ;3; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;4;7; ; ;50;7;01;50;242,852215160279
5332979;1;2;1;10;2;1;3;1981;39;3;6; ;4;2; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;50;11;01;50;242,852215160279
5332980;1;1;1;10;1;1;10;2000;20;1;6; ;1;2; ;2; ;1;2; ;1;1; ;1; ; ; ; ; ; ; ;1;2;1;3; ; ; ;2;1;2; ;5;11;2; ;50;11;01;50;284,970774198321
5332980;1;2;1;10;2;2;9;2002;18;2;6; ;1;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;50;9;01;50;284,970774198321
5332980;1;3;1;10;1;2;8;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;50; ;01;50;284,970774198321
5332981;1;1;1;10;1;1;2;2002;18;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ;1;5; ;2;1;1;1;6;1;2;2;50;12;01;50;269,526668138239
5332982;1;1;1;10;1;2;7;1978;42;1;6; ;4;3; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;1;1;54000;2;1;2; ;5;11;2; ;50;11;01;50;201,201487213959
5332982;1;2;1;10;1;1;9;2005;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;50;7;01;50;201,201487213959
5332982;1;3;1;10;1;2;3;2012;8;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;50;3;01;50;201,201487213959
5332982;1;4;1;10;4;2;10;1937;83;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;50;3;01;50;201,201487213959
