Directorio;Secuencia_p;Orden;Area;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6050;P6080;P6080s1;P6060;P6060s1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180s1;P6180s2;P6190;P6190s1;P6200;P6200s1;P6210;P6210s1;P6220;P6040;Dpto;Fex_c_2011
413400;1;5;68;10;5;2;1;11;1976;3;6; ;2; ;2;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;4;9; ;30;68;401,907167124502
413400;1;6;68;10;6;1;1;5;1971;5;6; ;2; ;2;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;68;401,907167124502
413400;1;7;68;10;7;1;1;1;2001;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;6;68;401,907167124502
413401;1;1;68;10;1;1;1;1;1931;1;6; ;2; ;6;1; ; ;1;2;120000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;76;68;450,907706830957
413401;1;2;68;10;2;2;1;2;1922;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;85;68;450,907706830957
413401;1;3;68;10;3;2;1;5;1964;3;6; ;2; ;6;1; ; ;1;1;18000;2;1;2; ; ; ; ; ; ; ; ;5;10;1;43;68;450,907706830957
413401;1;4;68;10;4;1;1;7;1960;9;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;47;68;450,907706830957
413401;1;5;68;10;5;1;1;3;1988;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2;19;68;450,907706830957
413401;1;6;68;10;6;2;1;8;1994;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;13;68;450,907706830957
413401;1;7;68;10;7;1;1;8;1998;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;9;68;450,907706830957
413402;1;1;68;10;1;1;1;11;1970;1;6; ;2; ;5;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;6;5;4;36;68;422,640116231377
413402;1;2;68;10;2;2;1;7;1947;5;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;60;68;422,640116231377
413402;1;3;68;10;3;1;1;12;1996;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;10;68;422,640116231377
413403;1;1;68;10;1;2;1;10;1920;1;6; ;2; ;4;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;4;8; ;86;68;295,930377585619
413403;1;2;68;10;2;2;1;8;1937;3;6; ;2; ;4;1; ; ;1;3;69000;2;1;2; ; ; ; ; ; ; ; ;4;9; ;69;68;295,930377585619
413403;2;1;68;10;1;2;1;9;1968;1;6; ;2; ;3;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;38;68;295,930377585619
413403;2;2;68;10;2;2;1;12;1987;3;6; ;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;19;68;295,930377585619
413403;2;3;68;10;3;2;1;9;1990;3;6; ;2; ;5;2;2; ; ; ; ; ;1;1;2;2; ; ;1;700000;2; ;5;10;1;16;68;295,930377585619
413403;2;4;68;10;4;1;1;1;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;68;295,930377585619
413403;2;5;68;10;5;1;1;5;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ;12;68;295,930377585619
413403;2;6;68;10;6;1;1;7;2003;3;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;4;68;295,930377585619
413542;1;1;73;10;1;1;1;6;1924;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;83;73;165,947884836298
413542;1;2;73;10;2;2;1;6;1922;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;85;73;165,947884836298
413542;1;3;73;10;3;2;1;5;1957;3;6; ;2; ;3;1; ; ;1;1;18750;2;1;2; ; ; ; ; ; ; ; ;5;10;1;50;73;165,947884836298
413542;1;4;73;10;4;2;1;10;1962;3;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;44;73;165,947884836298
413542;1;5;73;10;5;1;1;9;1973;5;6; ;2; ;2;1; ; ;1;1;19750;1;1;2; ; ; ; ;2; ;2; ;5;11;2;33;73;165,947884836298
413542;1;6;73;10;4;1;1;8;1993;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;73;165,947884836298
413542;1;7;73;10;4;1;1;4;2005;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;165,947884836298
413547;1;1;73;10;1;2;1;3;1959;1;6; ;2; ;3;2;1;3; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ;48;73;142,021755539509
413547;1;2;73;10;2;2;1;7;1987;3;6; ;2; ;5;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;20;73;142,021755539509
413547;1;3;73;10;2;1;1;8;2007;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;142,021755539509
413549;1;1;73;10;1;1;1;11;1915;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ;91;73;228,913693236739
413549;1;2;73;10;2;2;1;11;1950;3;6; ;2; ;3;2;1;5; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ;56;73;228,913693236739
413549;1;3;73;10;3;2;1;7;1969;4;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;38;73;228,913693236739
413549;1;4;73;10;4;1;1;2;1989;5;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;18;73;228,913693236739
413549;1;5;73;10;5;2;1;8;1991;5;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ;16;73;228,913693236739
413549;1;6;73;10;6;1;1;5;1973;4;6; ;2; ;3;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ;34;73;228,913693236739
413553;1;1;73;10;1;1;1;12;1966;1;6; ;2; ;2;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;73;169,366481395517
413553;1;2;73;10;2;2;1;8;1986;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;21;73;169,366481395517
413553;1;3;73;10;3;2;1;7;1945;5;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;62;73;169,366481395517
413553;1;4;73;10;4;2;1;7;1969;5;6; ;2; ;5;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;38;73;169,366481395517
413553;1;5;73;10;4;2;1;3;1999;5;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;8;73;169,366481395517
413555;1;1;73;10;1;1;1;8;1981;1;6; ;2; ;2;1; ; ;1;1;17800;2;1;2; ; ; ; ;2; ;2; ;6;2;2;26;73;194,226509266328
413555;1;2;73;10;2;2;1;7;1981;2;6; ;2; ;2;1; ; ;1;1;17800;2;1;2; ; ; ; ;2; ;2; ;6;3;3;26;73;194,226509266328
413555;1;3;73;10;1;1;1;9;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;194,226509266328
413556;1;1;73;10;1;1;1;3;1976;1;6; ;2; ;6;1; ; ;1;1;17400;2;1;2; ; ; ; ;2; ;2; ;6;3;3;31;73;194,226509266328
413556;1;2;73;10;2;2;1;10;1979;2;6; ;2; ;6;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2;27;73;194,226509266328
413556;1;3;73;10;2;1;1;10;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;194,226509266328
413557;1;1;73;10;1;2;1;1;1956;1;6; ;2; ;5;1; ; ;1;1;17400;2;1;2; ; ; ; ; ; ; ; ;5;11;2;51;73;102,63076162662
413557;1;2;73;10;2;2;1;1;1926;5;6; ;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;81;73;102,63076162662
413558;1;1;73;10;1;2;1;10;1983;1;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;3;2;23;73;204,98756393995
413558;1;2;73;10;2;2;1;5;1986;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2;21;73;204,98756393995
413559;1;1;73;10;1;2;1;4;1952;1;6; ;2; ;3;1; ; ;1;3;55000;2;1;2; ; ; ; ; ; ; ; ;5;10;2;55;73;215,909540068243
413559;1;2;73;10;2;1;1;2;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;73;215,909540068243
413560;1;1;73;10;1;2;1;1;1940;1;6; ;2; ;4;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ;67;73;215,909540068243
413560;1;2;73;10;2;1;1;2;1986;4;6; ;2; ;3;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;4;8; ;21;73;215,909540068243
413561;1;1;73;10;1;1;1;4;1948;1;6; ;2; ;2;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;59;73;186,133195535093
413561;1;2;73;10;2;2;1;10;1973;2;6; ;2; ;2;1; ; ;1;3;54250;2;1;2; ; ; ; ;2; ;2; ;3;5; ;33;73;186,133195535093
413561;1;3;73;10;3;2;1;3;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1;16;73;186,133195535093
413561;1;4;73;10;2;2;1;4;1998;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;9;73;186,133195535093
413562;1;1;73;10;1;2;1;1;1961;1;6; ;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;46;73;171,699328999595
413562;1;2;73;10;2;1;1;3;1996;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ;11;73;171,699328999595
413562;1;3;73;10;1;1;1;4;2003;3;6; ;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;4;73;171,699328999595
413562;1;4;73;10;1;2;1;2;2005;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;171,699328999595
413563;1;1;73;10;1;1;1;5;1970;1;6; ;2; ;6;1; ; ;1;1;54250;2;1;2; ; ; ; ; ; ; ; ;6;3;3;37;73;214,024822793215
413563;1;2;73;10;2;2;1;3;1967;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;2;40;73;214,024822793215
413563;1;3;73;10;3;1;1;3;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ;11;73;214,024822793215
413563;1;4;73;10;2;2;1;5;1997;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;10;73;214,024822793215
413563;1;5;73;10;5;2;1;11;1984;6;6; ;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ;22;73;214,024822793215
413564;1;1;73;10;1;2;1;5;1929;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;78;73;102,63076162662
413564;1;2;73;10;2;2;1;12;1970;3;6; ;2; ;5;1; ; ;1;3;70000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;36;73;102,63076162662
413564;1;3;73;10;2;1;1;11;1995;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ;11;73;102,63076162662
413564;1;4;73;10;4;2;1;6;1928;5;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;79;73;102,63076162662
413565;1;1;73;10;1;2;1;10;1932;1;6; ;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ;74;73;102,63076162662
413565;1;2;73;10;2;2;1;9;1955;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ;51;73;102,63076162662
413566;1;1;73;10;1;2;1;5;1956;1;6; ;2; ;3;1; ; ;1;1;16000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;51;73;111,071118889489
413566;1;2;73;10;2;2;1;10;1974;3;6; ;2; ;5;1; ; ;1;1;28000;2;1;2; ; ; ; ;2; ;2; ;6;1;2;32;73;111,071118889489
413566;1;3;73;10;3;2;1;11;1994;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;12;73;111,071118889489
413566;1;4;73;10;4;2;1;4;1979;3;6; ;2; ;1;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;28;73;111,071118889489
413566;1;5;73;10;5;1;1;4;1982;5;6; ;2; ;1;1; ; ;1;1;50000;2;1;2; ; ; ; ;2; ;2; ;6;2;2;25;73;111,071118889489
413566;1;6;73;10;6;2;1;5;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ;11;73;111,071118889489
413566;1;7;73;10;7;1;1;11;1954;5;6; ;2; ;3;1; ; ;1;1;25000;2;1;2; ; ; ; ; ; ; ; ;5;10;1;52;73;111,071118889489
413567;1;1;73;10;1;2;1;8;1975;1;6; ;2; ;4;1; ; ;2;2;42000;2;1;2; ; ; ; ;2; ;2; ;6;2;3;32;73;198,189785352567
413567;1;2;73;10;2;1;1;10;1994;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;12;73;198,189785352567
413567;1;3;73;10;1;2;1;12;1999;3;6; ;2; ; ;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ;7;73;198,189785352567
413568;1;1;73;10;1;1;1;5;1946;1;6; ;2; ;6;1; ; ;1;1;45000;2;1;2; ; ; ; ; ; ; ; ;6;7;5;61;73;249,690987500205
413568;1;2;73;10;2;2;1;6;1944;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;63;73;249,690987500205
413568;1;3;73;10;2;1;1;4;1992;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;7; ;15;73;249,690987500205
413570;1;1;73;10;1;1;1;7;1966;1;6; ;2; ;6;1; ; ;2;1;35000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;41;73;239,927566859119
413570;1;2;73;10;2;2;1;3;1963;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;44;73;239,927566859119
413570;1;3;73;10;1;1;1;2;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;15;73;239,927566859119
413570;1;4;73;10;1;1;1;12;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;239,927566859119
413574;1;1;73;10;1;1;1;6;1960;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;47;73;259,862860042651
413574;1;2;73;10;2;2;1;3;1969;2;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;38;73;259,862860042651
413574;1;3;73;10;2;1;1;2;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;12;73;259,862860042651
413574;1;4;73;10;2;2;1;10;1996;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ;10;73;259,862860042651
413574;1;5;73;10;2;1;1;4;2007;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;259,862860042651
413578;1;1;73;10;1;1;1;4;1954;1;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;4;6; ;53;73;230,185286582565
413578;1;2;73;10;2;2;1;2;1959;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;48;73;230,185286582565
413578;1;3;73;10;3;1;1;11;1982;3;6; ;2; ;5;1; ; ;1;1;25000;2;1;1;2;2; ; ;2; ;2; ;6;2;2;24;73;230,185286582565
413578;1;4;73;10;4;2;1;1;1986;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;3;2;21;73;230,185286582565
413581;1;1;73;10;1;1;1;3;1948;1;6; ;2; ;6;1; ; ;2;1;50000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;59;73;211,898959944353
413581;1;2;73;10;2;2;1;4;1954;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;53;73;211,898959944353
413581;1;3;73;10;3;1;1;7;1986;3;6; ;2; ;5;2;1;36; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;1;2;21;73;211,898959944353
413581;1;4;73;10;4;2;1;2;1989;5;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ;2; ;2; ;6;1;2;18;73;211,898959944353
413583;1;1;73;10;1;2;1;9;1939;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;67;73;170,208482475451
413585;1;1;73;10;1;1;1;1;1940;1;6; ;2; ;4;1; ; ;2;2;64550;2;1;2; ; ; ; ; ; ; ; ;5;11;2;67;73;239,042970685202
413586;1;1;73;10;1;2;1;5;1940;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ;67;73;215,204518644953
413586;1;2;73;10;2;2;1;4;1975;3;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1;32;73;215,204518644953
413586;1;3;73;10;3;1;1;4;1963;5;6; ;2; ;2;1; ; ;1;1;28500;2;1;2; ; ; ; ; ; ; ; ;5;11;2;44;73;215,204518644953
413586;1;4;73;10;4;1;1;7;1992;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;15;73;215,204518644953
413586;1;5;73;10;2;2;1;5;1998;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ;9;73;215,204518644953
413589;1;1;73;10;1;1;1;11;1968;1;6; ;2; ;2;2;1;72; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ;38;73;234,097095633391
413589;1;2;73;10;2;2;1;7;1974;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ;33;73;234,097095633391
413589;1;3;73;10;2;2;1;8;1996;3;6; ;2; ;5;2;1;36; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;4; ;11;73;234,097095633391
413589;1;4;73;10;2;1;1;3;1999;3;6; ;2; ; ;2;1;36; ; ; ; ;1;1;1;1;0;2000;2; ;2; ;3;3; ;8;73;234,097095633391
413589;1;5;73;10;2;2;1;2;2001;3;6; ;2; ; ;2;1;36; ; ; ; ;2;1;2;2; ; ;2; ;2; ;3;0; ;6;73;234,097095633391
413593;1;1;73;10;1;1;1;9;1953;1;6; ;2; ;6;1; ; ;1;1;70000;2;1;2; ; ; ; ; ; ; ; ;4;6; ;53;73;184,484228989774
413593;1;2;73;10;2;2;1;2;1970;2;6; ;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;37;73;184,484228989774
413593;1;3;73;10;3;2;1;5;1986;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;10;1;21;73;184,484228989774
413595;1;1;73;10;1;1;1;1;1973;1;6; ;2; ;2;1; ; ;1;1;22000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;34;73;204,55650182995
413595;1;2;73;10;2;2;1;7;1979;2;6; ;2; ;2;2;1;7; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;3;28;73;204,55650182995
413595;1;3;73;10;2;2;1;7;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ;7;73;204,55650182995
413596;1;1;76;10;1;1;1;4;1957;1;6; ;2; ;2;1; ; ;1;3;80000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;50;76;567,311379327306
413596;1;2;76;10;2;2;1;9;1975;2;6; ;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;6;7;5;31;76;567,311379327306
413596;1;3;76;10;3;2;1;1;1920;5;6; ;2; ;4;1; ; ;1;2;100000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;87;76;567,311379327306
413598;1;1;76;10;1;2;1;8;1956;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;9;5;51;76;616,640769034414
413599;1;1;76;10;1;1;1;5;1946;1;6; ;2; ;2;1; ; ;1;2;129000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;61;76;537,332091922088
413599;1;2;76;10;2;2;1;4;1958;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;49;76;537,332091922088
413601;1;1;76;10;1;2;1;2;1964;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;43;76;832,674436489582
413601;1;2;76;10;2;2;1;10;1985;3;6; ;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;6;3;3;21;76;832,674436489582
413601;1;3;76;10;3;1;1;5;1979;5;5; ;2; ;2;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;28;76;832,674436489582
413601;1;4;76;10;1;2;1;9;2005;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;76;832,674436489582
413603;1;1;76;10;1;1;1;6;1957;1;6; ;2; ;2;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;4;9; ;50;76;880,885222221626
413603;1;2;76;10;2;2;1;7;1953;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;54;76;880,885222221626
413603;1;3;76;10;3;1;1;8;1982;3;6; ;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ;2; ;2; ;5;10;1;25;76;880,885222221626
413603;1;4;76;10;4;2;1;10;1983;3;6; ;2; ;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;5;11;2;23;76;880,885222221626
413603;1;5;76;10;1;2;1;8;2001;4;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;3;0; ;6;76;880,885222221626
413603;1;6;76;10;1;2;1;6;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ;16;76;880,885222221626
413608;1;1;76;10;1;1;1;9;1946;1;6; ;2; ;3;1; ; ;1;2;62000;2;1;2; ; ; ; ; ; ; ; ;4;8; ;60;76;691,533234329371
413608;2;1;76;10;1;2;1;4;1940;1;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;67;76;691,533234329371
413610;1;1;76;10;1;1;1;9;1960;1;6; ;2; ;3;1; ; ;1;3;54400;2;1;2; ; ; ; ; ; ; ; ;6;5;4;46;76;668,648835920437
413610;1;2;76;10;2;1;1;4;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;13;76;668,648835920437
413610;1;3;76;10;3;2;1;8;1969;6;5; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;38;76;668,648835920437
413613;1;1;76;10;1;2;1;6;1951;1;6; ;2; ;5;1; ; ;1;1;17000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;56;76;754,188962904692
413613;1;2;76;10;2;2;1;7;1928;5;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;1;0; ;79;76;754,188962904692
413615;1;1;76;10;1;2;1;7;1956;1;6; ;2; ;3;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ;51;76;616,640769034414
413617;1;1;76;10;1;1;1;5;1977;1;6; ;2; ;5;1; ; ;1;1;43000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;30;76;722,141977638498
413617;1;2;76;10;1;1;1;7;1979;9;6; ;1;1;5;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;6;5;4;28;76;722,141977638498
413619;1;1;76;10;1;1;1;1;1950;1;6; ;2; ;3;1; ; ;1;3;53000;2;1;2; ; ; ; ; ; ; ; ;6;4;4;57;76;708,186182866377
413622;1;1;76;10;1;1;1;9;1965;1;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;5;11;2;41;76;754,818418808601
413623;1;1;76;10;1;2;1;12;1971;1;6; ;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;6;4;2;35;76;616,640769034414
413626;1;1;76;10;1;1;1;12;1974;1;6; ;2; ;2;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;6;5;4;32;76;583,964327864312
413626;1;2;76;10;2;2;1;5;1979;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;28;76;583,964327864312
413627;1;1;76;10;1;1;1;2;1967;1;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;40;76;583,964327864312
413627;1;2;76;10;2;2;1;7;1972;2;6; ;2; ;2;1; ; ;1;3;62500;2;1;2; ; ; ; ; ; ; ; ;6;1;3;35;76;583,964327864312
413628;1;1;76;10;1;1;1;8;1971;1;5; ;2; ;2;1; ; ;2;1;44000;2;1;2; ; ; ; ; ; ; ; ;6;2;3;36;76;668,648835920437
413628;1;2;76;10;2;2;1;1;1981;2;6; ;2; ;2;1; ; ;1;1;16000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;76;668,648835920437
413628;1;3;76;10;1;1;1;11;1989;3;5; ;2; ;5;1; ; ;2;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;76;668,648835920437
413630;1;1;76;10;1;1;1;1;1971;1;6; ;2; ;6;1; ; ;1;3;54000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;76;751,787209587436
413630;1;2;76;10;2;2;1;4;1972;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;35;76;751,787209587436
