DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5541677;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;387,699955853309
5541678;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;148,234183534821
5541679;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1200000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;342,084161461476
5541680;1;3;2;1;1;1;1;1;3;1; ; ;140000000;600000; ;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;2;1;3;1;1;1;3;1;1;01;73;1;08;73;428,63404130979
5541681;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;273,109378658098
5541682;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;3;1;3;1;1;1;3;1;1;01;73;1;08;73;148,234183534821
5541683;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;274,357840110322
5541685;1;3;2;1;1;1;1;1;3;3; ; ; ; ;530000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;200,325746797502
5541686;1;3;2;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;5;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;243,648990766056
5541687;1;4;3;1;1;1;1;3;3;4; ; ; ;450000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;1;08;73;248,234091612615
5541688;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;219,605654736658
5541689;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,817792691628
5541690;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;229,998272644513
5541691;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;202,618297220781
5541692;1;4;2;1;1;1;1;1;3;2; ;250000;98;400000; ;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;438,174563952733
5541693;1;5;5;1;1;1;1;1;3;1; ; ;140000000;300000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;318,725173049931
5541694;1;5;4;1;1;1;1;1;3;1; ; ;140000000;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;5;7;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;73;1;08;73;455,779928263921
5541695;1;4;1;1;1;1;1;1;3;1; ; ;60000000;450000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;342,084161461476
5541696;1;5;3;1;1;1;1;1;3;1; ; ;99;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;343,288170606617
5541698;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;421,187206436856
5541700;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;148,234183534821
5541701;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;273,109378658098
5541702;1;5;3;1;1;1;1;1;3;1; ; ;99;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;188,686404616652
5541703;1;4;3;1;1;1;1;3;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;2;1;1;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;265,433587083461
5541704;1;4;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541705;1;4;2;1;1;1;1;1;3;2; ;1000000;160000000;900000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;1;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;219,817792691628
5541706;1;5;2;1;1;1;1;1;3;1; ; ;140000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;148,234183534821
5541707;1;4;1;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;273,109378658098
5541708;1;4;2;1;1;1;1;1;3;1; ; ;140000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;256,122021142221
5541709;1;4;1;1;1;1;1;1;3;1; ; ;98;800000; ;2;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;414,555503833274
5541710;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541711;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;228,742045718489
5541712;1;2;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;320,299565144071
5541713;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;2;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;3;5;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;73;1;08;73;405,557992250031
5541714;1;5;4;1;1;1;1;1;3;1; ; ;160000000;700000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;6;6;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;298,189038184751
5541715;1;4;3;1;1;1;1;1;3;1; ; ;200000000;1100000; ;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;150,84300988825
5541716;1;5;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;178,293786708797
5541717;1;4;1;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;342,084161461476
5541718;1;5;3;1;1;1;1;1;3;4; ; ; ;700000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;1;2;1;4;5;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;148,234183534821
5541719;1;4;3;1;1;1;1;1;3;1; ; ;160000000;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;6;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;322,310941084765
5541721;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;4;1;3;1;1;1;3;1;1;01;73;1;08;73;202,618297220781
5541724;1;2;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;349,972090991082
5541725;1;3;2;1;1;1;1;1;4;4; ; ; ;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;500,989853815413
5541726;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;273,109378658098
5541727;1;4;2;1;1;1;1;1;3;1; ; ;150000000;400000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;73;1;08;73;196,246666325113
5541728;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;377,141693329044
5541729;1;4;2;1;1;1;1;1;3;1; ; ;180000000;450000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;1;1;1;3;1;2;01;73;1;08;73;265,221449128491
5541730;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;229,998272644513
5541731;1;5;3;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;4;1;1;1;2;1;2;1;1;1;1;1;3;1;1;01;73;1;08;73;275,089639592579
5541732;1;3;2;1;1;1;1;1;3;2; ;320000;70000000;400000; ;1;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;1;08;73;256,122021142221
5541733;1;4;2;1;1;1;1;1;3;1; ; ;180000000;400000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,817792691628
5541734;1;4;3;1;1;1;1;3;3;3; ; ; ; ;350000;2;1;1;1;2;1;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;3;6;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;438,53334678009
5541735;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;1;08;73;300,772293433615
5541736;1;4;3;1;1;1;1;3;3;3; ; ; ; ;450000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;5;6;2; ;1;1;1;4;1;1;1;1;1;3;1;2;01;73;1;08;73;592,936734139285
5541737;1;4;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;310,837243520325
5541738;1;3;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;2;01;73;1;08;73;320,299565144071
5541739;1;4;2;1;1;1;1;1;3;3; ; ; ; ;900000;2;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;148,234183534821
5541741;1;1;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;73;1;08;73;320,299565144071
5541744;1;4;1;1;1;1;1;1;3;1; ; ;98;800000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541745;1;4;1;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;339,791611038197
5541746;1;4;2;1;1;1;1;1;3;1; ; ;220000000;800000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;229,998272644513
5541747;1;4;1;1;1;1;1;1;3;1; ; ;240000000;1100000; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;342,084161461476
5541750;1;4;2;1;1;1;1;1;3;1; ; ;220000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;2;2;1;1;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;265,221449128491
5541752;1;4;3;1;1;1;1;1;3;1; ; ;95000000;400000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;318,725173049931
5541757;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;73;1;08;73;318,725173049931
5541759;1;4;1;1;1;1;1;1;3;4; ; ; ;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;349,972090991082
5541760;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;6;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;73;1;08;73;374,849142905765
5541761;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1350000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;4;6;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;414,062191395718
5541762;1;4;2;1;1;1;10;1;3;1; ; ;200000000;1000000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;217,313104313379
5541763;1;2;1;1;1;1;1;1;3;1; ; ;98;500000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;219,605654736658
5541764;1;3;3;1;1;1;1;1;3;1; ; ;98;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;73;1;08;73;153,135560311529
5541765;1;2;1;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;414,555503833274
5541766;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;275,089639592579
5541767;1;3;1;1;1;1;1;1;3;1; ; ;10000000;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;73;1;08;73;273,109378658098
5541768;1;5;4;1;1;1;1;1;3;1; ; ;120000000;400000; ;2;2;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;1;4;9;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;73;1;08;73;434,141976818904
5541769;1;2;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;447,601659760149
5541770;1;3;2;1;1;1;1;1;3;1; ; ;20000000;350000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;73;1;08;73;200,325746797502
5541772;1;3;1;1;1;1;1;1;3;1; ; ;98;600000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;229,998272644513
5541773;1;3;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541776;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;148,234183534821
5541777;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;493,217454151982
5541778;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541781;1;4;2;1;1;1;1;1;3;1; ; ;220000000;1100000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;73;1;08;73;300,772293433615
5541782;1;1;1;1;2;1;1;3;3;3; ; ; ; ;170000;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;3;1;2;1;2;1;1;1;3;1;2;01;73;1;08;73;532,236771756564
5541783;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;339,791611038197
5541784;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;298,479743010336
5541785;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;73;1;08;73;217,525242268349
5541786;1;1;1;1;2;1;1;2;3;4; ; ; ;200000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;3;1;2;1;1;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541789;1;2;1;1;2;1;1;3;4;3; ; ; ; ;200000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;2; ;1;4;1;2;1;2;2;1;1;3;1;2;01;73;1;08;73;336,960992018032
5541789;2;1;1;1;2;1;1;6; ;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;4;1;2;1;2;2;1;1;3;1;2;01;73;1;08;73;336,960992018032
5541790;1;1;1;1;2;1;1;1;3;4; ; ; ;250000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;2;1;1;1;3;1;1;01;73;1;08;73;219,605654736658
5541792;1;5;3;1;1;1;1;1;3;3; ; ; ; ;770000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;1;1;2;2;1;5;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1127,05299528734
5541793;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1500000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;76;1;08;76;1375,50146596368
5541794;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;1;2;2;1;4;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1063,64917079683
5541795;1;4;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1063,25180954028
5541796;1;5;4;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;08;76;1528,09052421115
5541798;1;4;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;1;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;1;08;76;1182,8258672121
5541799;1;4;2;1;1;1;1;1;3;3; ; ; ; ;800000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;08;76;1428,6789993368
5541800;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;1;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1178,60814990529
5541801;1;3;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;76;1;08;76;1016,37369792767
5541802;1;2;1;1;1;1;1;1;3;1; ; ;99;350000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1207,25844017548
5541802;2;2;1;1;1;1;1;1;3;3; ; ; ; ;315000;2;1;1;2;2;2;2;1;1;2;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2; ;2;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1207,25844017548
5541803;1;6;1;1;1;1;1;1;3;4; ; ; ;600000; ;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;76;1;08;76;1293,56712901374
5541804;1;5;3;1;1;1;1;1;4;3; ; ; ; ;98;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;1;2;1;2;4;2; ;1;2;1;4;1;4;2;1;1;3;1;1;01;76;1;08;76;988,527889705339
5541808;1;1;1;1;1;1;1;1;3;3; ; ; ; ;520000;2;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;76;1;08;76;1012,56310141217
5541809;1;3;2;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;2;1;1;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;76;1;08;76;1016,37369792767
