DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7495,P7500,P7500S1,P7500S2,P7500S3A1,P7500S2A1,P7500S1A1,P7500S3,P7505,P7510S3,P7510S6,P7510S2A1,P7510S6A1,P7510S5A1,P7510S3A1,P7510S1A1,P7510S5,P7510S1,P7510S2,P7510S7A1,P7510S7,FEX_C,CLASE,MES,DPTO,FEX_C_2011
2657935,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,101.475.868.879.907,2,3,27,100.901.047.266.584
2657936,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,992.239.507.908.171,2,3,27,867.145.698.047.531
2657936,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,992.239.507.908.171,2,3,27,867.145.698.047.531
2657937,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,110.646.522.332.229,2,3,27,129.129.741.453.655
2657937,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,110.646.522.332.229,2,3,27,129.129.741.453.655
2657938,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,128.740.507.058.482,2,3,27,132.876.360.661.701
2657938,1,2,1,95,2,,,,,,,,1,2,2,,,,,450000,2,1,2,,2,128.740.507.058.482,2,3,27,132.876.360.661.701
2657938,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,128.740.507.058.482,2,3,27,132.876.360.661.701
2657939,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,109.622.876.433.046,2,3,27,93.704.285.568.678
2657939,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,109.622.876.433.046,2,3,27,93.704.285.568.678
2657940,1,1,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,630.204.741.985.118,2,3,27,6.206.487.440.155
2657940,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,630.204.741.985.118,2,3,27,6.206.487.440.155
2657940,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,630.204.741.985.118,2,3,27,6.206.487.440.155
2657940,1,4,1,95,2,,,,,,,,1,2,2,,,,,300000,2,1,2,,2,630.204.741.985.118,2,3,27,6.206.487.440.155
2657940,1,6,1,95,2,,,,,,,,1,2,2,,,,,350000,2,1,2,,2,630.204.741.985.118,2,3,27,6.206.487.440.155
2657941,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,651.885.025.698.399,2,3,27,774.669.986.674.675
2657941,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,651.885.025.698.399,2,3,27,774.669.986.674.675
2657941,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,651.885.025.698.399,2,3,27,774.669.986.674.675
2657942,1,1,1,95,2,,,,,,,,1,1,2,,,,900000,450000,2,1,2,,2,51.733.167.694.794,2,3,27,479.821.393.574.119
2657942,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,51.733.167.694.794,2,3,27,479.821.393.574.119
2657942,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,51.733.167.694.794,2,3,27,479.821.393.574.119
2657942,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,51.733.167.694.794,2,3,27,479.821.393.574.119
2657943,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,632.741.966.310.142,2,3,27,625.557.746.640.621
2657944,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.776.979.185.088,2,3,27,132.893.218.482.995
2657944,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.776.979.185.088,2,3,27,132.893.218.482.995
2657944,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.776.979.185.088,2,3,27,132.893.218.482.995
2657944,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,122.776.979.185.088,2,3,27,132.893.218.482.995
2657945,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.045.447.974.457,2,3,27,13.611.945.721.758
2657945,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.045.447.974.457,2,3,27,13.611.945.721.758
2657946,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,860.712.378.275.066,2,3,27,923.450.653.002.538
2657946,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,860.712.378.275.066,2,3,27,923.450.653.002.538
2657946,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,860.712.378.275.066,2,3,27,923.450.653.002.538
2657947,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,904.049.350.433.055,2,3,27,974.530.425.495.088
2657947,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,904.049.350.433.055,2,3,27,974.530.425.495.088
2657948,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,943.534.211.326.947,2,3,27,846.616.225.925.884
2657948,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,943.534.211.326.947,2,3,27,846.616.225.925.884
2657948,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,943.534.211.326.947,2,3,27,846.616.225.925.884
2657948,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,943.534.211.326.947,2,3,27,846.616.225.925.884
2657948,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,943.534.211.326.947,2,3,27,846.616.225.925.884
2657949,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,707.029.622.850.441,2,3,27,638.585.696.388.129
2657949,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,707.029.622.850.441,2,3,27,638.585.696.388.129
2657950,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.728.773.479.978,2,3,27,120.903.948.969.919
2657950,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.728.773.479.978,2,3,27,120.903.948.969.919
2657950,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,120.728.773.479.978,2,3,27,120.903.948.969.919
2657951,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,603.515.463.333.168,2,3,27,543.462.817.296.511
2657951,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,603.515.463.333.168,2,3,27,543.462.817.296.511
2657951,1,3,1,95,2,,,,,,,,1,2,2,,,,,450000,2,1,2,,2,603.515.463.333.168,2,3,27,543.462.817.296.511
2657952,1,1,1,95,2,,,,,,,,1,2,2,,,,,480000,2,1,2,,2,591.232.741.434.102,2,3,27,755.852.601.527.976
2657952,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,591.232.741.434.102,2,3,27,755.852.601.527.976
2657953,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,113.923.000.227.245,2,3,27,119.880.032.543.585
2657953,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,113.923.000.227.245,2,3,27,119.880.032.543.585
2657953,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,113.923.000.227.245,2,3,27,119.880.032.543.585
2657953,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,113.923.000.227.245,2,3,27,119.880.032.543.585
2657955,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657955,1,2,1,95,2,,,,,,,,1,2,2,,,,,400000,2,1,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2657955,1,3,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2657955,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657956,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,860.712.378.275.066,2,3,27,923.450.653.002.538
2657956,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,860.712.378.275.066,2,3,27,923.450.653.002.538
2657956,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,860.712.378.275.066,2,3,27,923.450.653.002.538
2657957,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,114.663.545.053.548,2,3,27,119.022.210.455.249
2657957,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,114.663.545.053.548,2,3,27,119.022.210.455.249
2657960,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,80.006.009.401.077,2,3,27,904.633.267.855.839
2657960,1,2,1,95,2,,,,,,,,1,2,2,,,,,600000,2,1,2,,2,80.006.009.401.077,2,3,27,904.633.267.855.839
2657962,1,1,1,95,2,,,,,,,,1,2,2,,,,,500000,2,1,2,,2,800.550.251.941.519,2,3,27,86.642.737.190.318
2657963,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.045.447.974.457,2,3,27,13.611.945.721.758
2657963,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,121.045.447.974.457,2,3,27,13.611.945.721.758
2657964,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,109.622.876.433.046,2,3,27,93.704.285.568.678
2657964,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,109.622.876.433.046,2,3,27,93.704.285.568.678
2657965,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,91.027.927.444.603,2,3,27,97.731.921.097.925
2657965,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,91.027.927.444.603,2,3,27,97.731.921.097.925
2657965,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,91.027.927.444.603,2,3,27,97.731.921.097.925
2657965,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,91.027.927.444.603,2,3,27,97.731.921.097.925
2657967,1,1,1,95,1,,2,1,,536000,,2,2,,,,,,,,,,,,,184.647.356.041.968,2,3,27,192.130.433.200.999
2657968,1,1,1,95,2,,,,,,,,1,2,2,,,,,1100000,2,1,2,,2,155.276.586.258.392,2,3,27,131.238.779.913.587
2657968,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.276.586.258.392,2,3,27,131.238.779.913.587
2657968,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.276.586.258.392,2,3,27,131.238.779.913.587
2657968,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.276.586.258.392,2,3,27,131.238.779.913.587
2657968,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.276.586.258.392,2,3,27,131.238.779.913.587
2657968,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.276.586.258.392,2,3,27,131.238.779.913.587
2657969,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,180.733.378.837.803,2,3,27,202.254.259.205.325
2657969,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,180.733.378.837.803,2,3,27,202.254.259.205.325
2657970,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,545.219.182.262.069,2,3,27,514.411.850.606.156
2657970,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,545.219.182.262.069,2,3,27,514.411.850.606.156
2657970,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,545.219.182.262.069,2,3,27,514.411.850.606.156
2657971,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,101.475.868.879.907,2,3,27,100.901.047.266.584
2657971,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,101.475.868.879.907,2,3,27,100.901.047.266.584
2657971,1,3,1,95,2,,,,,,,,1,2,2,,,,,800000,2,1,2,,2,101.475.868.879.907,2,3,27,100.901.047.266.584
2657972,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657972,1,7,1,95,2,,,,,,,,2,,,,,,,,,,,,,92.453.051.462.771,2,3,27,882.955.961.695.978
2657974,1,1,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2657976,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2657976,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657976,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657976,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657977,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.071.297.633.855,2,3,27,940.239.771.336.953
2657977,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,111.071.297.633.855,2,3,27,940.239.771.336.953
2657978,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,165.430.806.044.588,2,3,27,156.177.333.714.057
2657978,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,165.430.806.044.588,2,3,27,156.177.333.714.057
2657979,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,958.984.571.027.254,2,3,27,997.848.683.100.897
2657980,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,656.622.936.645.417,2,3,27,479.821.393.574.119
2657980,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,656.622.936.645.417,2,3,27,479.821.393.574.119
2657981,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,90.369.066.863.171,2,3,27,927.338.178.493.064
2657982,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,874.837.908.481.818,2,3,27,879.455.321.650.687
2657982,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,874.837.908.481.818,2,3,27,879.455.321.650.687
2657983,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,958.984.571.027.254,2,3,27,997.848.683.100.897
2657984,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,144.632.954.760.131,2,3,27,142.197.902.186.207
2657984,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,144.632.954.760.131,2,3,27,142.197.902.186.207
2657985,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657985,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657986,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,632.251.808.379.393,2,3,27,663.763.642.593.281
2657986,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,632.251.808.379.393,2,3,27,663.763.642.593.281
2657987,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657987,1,2,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2657987,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,479.821.393.574.119
2657988,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,695.712.155.787.138,2,3,27,787.543.863.214.566
2657989,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.228.027.073.799,2,3,27,957.353.991.794.338
2657989,1,2,1,95,2,,,,,,,,1,1,2,,,,900000,,2,2,2,,2,10.228.027.073.799,2,3,27,957.353.991.794.338
2657989,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.228.027.073.799,2,3,27,957.353.991.794.338
2657989,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.228.027.073.799,2,3,27,957.353.991.794.338
2657989,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.228.027.073.799,2,3,27,957.353.991.794.338
2657990,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,127.852.126.196.993,2,3,27,118.110.939.659.951
2657990,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,127.852.126.196.993,2,3,27,118.110.939.659.951
2657991,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,484.566.897.997.772,2,3,27,495.594.465.459.457
2657991,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,484.566.897.997.772,2,3,27,495.594.465.459.457
2657992,1,1,1,95,2,,,,,,,,1,1,2,,,,350000,,2,2,2,,2,134.756.719.691.837,2,3,27,138.578.688.771.637
2657992,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,134.756.719.691.837,2,3,27,138.578.688.771.637
2657992,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,134.756.719.691.837,2,3,27,138.578.688.771.637
2657992,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,134.756.719.691.837,2,3,27,138.578.688.771.637
2657992,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,134.756.719.691.837,2,3,27,138.578.688.771.637
2657993,1,1,1,95,2,,,,,,,,1,1,2,,,,360000,2400000,2,1,2,,2,605.871.466.526.366,2,3,27,533.229.235.752.855
2657993,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,605.871.466.526.366,2,3,27,533.229.235.752.855
2657993,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,605.871.466.526.366,2,3,27,533.229.235.752.855
2657993,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,605.871.466.526.366,2,3,27,533.229.235.752.855
2657994,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,147.421.705.291.544,2,3,27,153.329.349.610.948
2657995,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.426.461.941.132,2,3,27,112.032.494.691.325
2657995,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,10.426.461.941.132,2,3,27,112.032.494.691.325
2657996,1,1,1,95,2,,,,,,,,1,1,2,,,,300000,2400000,2,1,2,,2,958.984.571.027.254,2,3,27,997.848.683.100.897
2657997,1,1,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,586.781.126.168.006
2657997,1,2,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,586.781.126.168.006
2657997,1,3,1,95,1,,2,1,,98,,2,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,586.781.126.168.006
2657997,1,4,1,95,1,,2,1,,1600000,,2,2,,,,,,,,,,,,,479.737.364.479.002,2,3,27,586.781.126.168.006
2657998,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,604.854.460.996.013,2,3,27,514.243.272.393.216
2657998,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,604.854.460.996.013,2,3,27,514.243.272.393.216
2657999,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,114.663.545.053.548,2,3,27,119.022.210.455.249
2657999,1,2,1,95,2,,,,,,,,1,1,2,,,,540000,,2,2,2,,2,114.663.545.053.548,2,3,27,119.022.210.455.249
2658002,1,1,1,95,2,,,,,,,,1,1,2,,,,300000,,2,2,2,,2,80.006.009.401.077,2,3,27,904.633.267.855.839
2658002,1,2,1,95,2,,,,,,,,1,2,2,,,,,1200000,2,1,2,,2,80.006.009.401.077,2,3,27,904.633.267.855.839
2658003,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,632.741.966.310.142,2,3,27,625.557.746.640.621
2658004,1,1,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,944.374.001.361.008,2,3,27,104.592.691.681.489
2658004,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,944.374.001.361.008,2,3,27,104.592.691.681.489
2658004,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,944.374.001.361.008,2,3,27,104.592.691.681.489
2658004,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,944.374.001.361.008,2,3,27,104.592.691.681.489
2658005,1,1,1,95,2,,,,,,,,1,2,2,,,,,2400000,2,1,2,,2,591.722.899.364.852,2,3,27,717.646.705.575.316
2658006,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,77.217.258.869.664,2,3,27,793.318.793.608.434
2658006,1,2,1,95,2,,,,,,,,1,1,2,,,,180000,,2,2,2,,2,77.217.258.869.664,2,3,27,793.318.793.608.434
2658006,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,77.217.258.869.664,2,3,27,793.318.793.608.434
2658007,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,136.265.798.196.088,2,3,27,127.835.993.895.949
2658007,1,2,1,95,2,,,,,,,,1,1,2,,,,780000,,2,2,2,,2,136.265.798.196.088,2,3,27,127.835.993.895.949
2658007,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,136.265.798.196.088,2,3,27,127.835.993.895.949
2658007,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,136.265.798.196.088,2,3,27,127.835.993.895.949
2658008,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,10.201.270.132.223,2,3,27,978.460.172.294.936
2658009,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,114.663.545.053.548,2,3,27,119.022.210.455.249
2658009,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,114.663.545.053.548,2,3,27,119.022.210.455.249
2658010,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,755.874.282.120.685,2,3,27,844.567.144.313.924
2658010,1,2,1,95,2,,,,,,,,1,1,2,,,,840000,,2,2,2,,2,755.874.282.120.685,2,3,27,844.567.144.313.924
2658010,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,755.874.282.120.685,2,3,27,844.567.144.313.924
2658011,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,110.646.522.332.229,2,3,27,129.129.741.453.655
2658011,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,110.646.522.332.229,2,3,27,129.129.741.453.655
2658012,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,9,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,10,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,12,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658012,1,13,1,95,2,,,,,,,,2,,,,,,,,,,,,,269.948.073.542.342,2,3,27,197.912.059.508.705
2658013,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,180.639.001.546.771,2,3,27,209.610.600.366.597
2658013,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,180.639.001.546.771,2,3,27,209.610.600.366.597
2658013,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,180.639.001.546.771,2,3,27,209.610.600.366.597
2658014,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,933.007.675.450.954,2,3,27,954.240.667.481.195
2658014,1,2,1,95,2,,,,,,,,1,1,2,,,,600000,,2,2,2,,2,933.007.675.450.954,2,3,27,954.240.667.481.195
2658015,1,1,1,95,2,,,,,,,,1,1,2,,,,1200000,,2,2,2,,2,479.737.364.479.002,2,3,27,479.821.393.574.119
2658016,1,1,1,95,2,,,,,,,,1,1,2,,,,600000,3600000,2,1,2,,2,131.529.257.589.895,2,3,27,144.007.808.086.442
2658016,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,131.529.257.589.895,2,3,27,144.007.808.086.442
2658017,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,115.467.946.911.631,2,3,27,113.856.562.368.099
2658017,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,115.467.946.911.631,2,3,27,113.856.562.368.099
2658017,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,115.467.946.911.631,2,3,27,113.856.562.368.099
2658017,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,115.467.946.911.631,2,3,27,113.856.562.368.099
2658018,1,1,1,95,2,,,,,,,,1,2,2,,,,,100000,2,1,2,,2,958.984.571.027.254,2,3,27,997.848.683.100.897
2658019,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,183.003.489.985.639,2,3,27,191.928.557.429.647
2658019,1,2,1,95,2,,,,,,,,1,2,2,,,,,3400000,2,1,2,,2,183.003.489.985.639,2,3,27,191.928.557.429.647
2658019,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,183.003.489.985.639,2,3,27,191.928.557.429.647
2658020,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.031.880.402.359,2,3,27,149.187.617.950.132
2658020,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,155.031.880.402.359,2,3,27,149.187.617.950.132
2658021,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,200.755.954.628.128,2,3,27,215.712.583.502.567
2658021,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,200.755.954.628.128,2,3,27,215.712.583.502.567
2658022,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658022,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658022,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658022,1,4,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658022,1,5,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658022,1,6,1,95,2,,,,,,,,2,,,,,,,,,,,,,168.774.718.860.545,2,3,27,100.794.947.937.101
2658335,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,446.728.151.575.044,2,3,8,470.516.198.587.469
2658335,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,446.728.151.575.044,2,3,8,470.516.198.587.469
2658335,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,446.728.151.575.044,2,3,8,470.516.198.587.469
2658336,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,569.161.364.103.254,2,3,8,522.570.250.899.866
2658336,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,569.161.364.103.254,2,3,8,522.570.250.899.866
2658337,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,360.799.976.555.744,2,3,8,400.996.428.476.941
2658337,1,2,1,95,2,,,,,,,,2,,,,,,,,,,,,,360.799.976.555.744,2,3,8,400.996.428.476.941
2658338,1,1,1,95,2,,,,,,,,1,2,2,,,,,4800000,2,1,2,,2,601.959.131.681.772,2,3,8,587.129.533.721.111
2658338,1,2,1,95,2,,,,,,,,1,1,2,,,,142000,120000,2,1,2,,2,601.959.131.681.772,2,3,8,587.129.533.721.111
2658338,1,3,1,95,2,,,,,,,,2,,,,,,,,,,,,,601.959.131.681.772,2,3,8,587.129.533.721.111
2658339,1,1,1,95,2,,,,,,,,2,,,,,,,,,,,,,357.206.100.931.783,2,3,8,392.075.891.057.836
