DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
5055082;1;2;1;;;;;;;1;480;5;4;ARTESANA;4;1;2;2;;2;;;2;;1;;1513;15;.;7331;02;20220208;44;;1129.5102436;2022;70
5055088;1;1;1;;;;;;;1;60;5;4;ARTESANA;4;1;2;2;;2;;;2;;1;;1394;13;.;7332;02;20220208;44;;1299.3880364;2022;70
5055088;1;2;1;;;;;;;1;240;5;4;ARTESANO;4;1;2;2;;2;;;2;;1;;1410;14;.;7341;02;20220208;44;;1299.3880364;2022;70
5055089;1;2;1;;;1;;20;550000;1;36;5;8;DOCENTE BASICA PRIMARIA;2;10;2;2;;2;;;2;;1;;8513;85;.;2341;02;20220208;44;;1318.0534665;2022;70
5055091;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;44;;1299.025405;2022;70
5055093;1;2;1;;;;;;;1;240;5;4;ARTESANA;4;1;2;2;;2;;;2;;1;;1394;13;.;7331;02;20220208;44;;1182.955716;2022;70
5055095;1;2;1;;;;;;;1;360;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;2;;1;;9700;97;.;9111;02;20220208;20;;1136.143373;2022;70
5055096;1;2;1;;;1;;40;1000000;1;36;0;8;SECRETARIA AUXILIAR;4;5;2;2;;2;;;2;;1;;8530;85;.;4120;02;20220208;20;;1165.8368621;2022;70
5055101;1;1;1;;;;;;;1;60;0;4;CULTIVADOR DE YUCA Y MAIZ;4;1;2;2;;2;;;2;;1;;0113;01;.;9211;02;20220208;20;;1328.1203552;2022;70
5055101;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1328.1203552;2022;70
5055101;1;3;1;8;4;;;40;900000;1;2;1;8;AUXILIAR DE CONSTRUCCION;4;2;2;2;;2;;;2;1;;;4111;41;9313;9313;02;20220208;20;1;1328.1203552;2022;70
5055101;1;4;1;;;1;;40;1000000;1;0;3;6;REPARTIDOR DE COMIDAS CORRIENTES;4;3;2;2;;1;400000;;2;;1;;5611;56;.;9621;02;20220208;20;;1328.1203552;2022;70
5055102;1;1;1;48;4;;;48;1200000;1;5;0;8;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;;2;1;;;4111;41;7112;7112;02;20220208;20;2;1161.879473;2022;70
5055102;1;2;1;;;;3;;400000;1;36;0;4;VENDEDORA DE AREPAS DE MAIZ;4;2;2;2;;2;;;2;;1;;1081;10;.;5223;02;20220208;20;;1161.879473;2022;70
5055102;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1161.879473;2022;70
5055103;1;1;1;;;;;;;1;132;0;4;VENDEDORA DE HOJA DE CAÑA FLECHA(PARA ELABORACION DE BOLSOS Y SOMBREROS);4;1;2;2;;2;;;2;;1;;4752;47;.;1420;02;20220208;20;;1165.8368621;2022;70
5055104;1;1;1;;;;;;;1;156;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220208;20;;1569.206281;2022;70
5055104;1;2;1;;;;;;;1;240;0;4;CULTIVADOR DE YUCA Y PLATANO;4;1;2;2;;2;;;1;;1;;0113;01;.;6111;02;20220208;20;;1569.206281;2022;70
5055105;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;2387.3060645;2022;70
5055105;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;2387.3060645;2022;70
5055106;1;2;1;;;;;;;1;24;0;3;AUXILIAR ADMINISTRATIVO;4;10;2;2;;2;;;1;;1;;8530;85;.;4110;02;20220208;20;;1881.4546094;2022;70
5055109;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;2134.8076501;2022;70
5055110;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1469.626;2022;70
5055110;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1469.626;2022;70
5055111;1;2;1;10;1;;;48;1200000;2;;;;.;;;;2;;2;;;1;1;;;;;2144;;02;20220208;20;1;2130.8576973;2022;70
5055113;1;1;1;;;1;;40;1000000;1;240;0;8;AUXILIAR DE SERVICIOS GENERALES;4;10;2;2;;2;;;1;;1;;8610;86;.;9112;02;20220208;20;;1730.0972368;2022;70
5055114;1;1;1;4;1;;;48;1000000;1;2;0;8;OFICIAL DE CONSTRUCCION;4;2;2;2;;2;;;1;1;;;4111;41;7411;7111;02;20220208;20;1;1959.2730687;2022;70
5055114;1;2;1;;;2;4;;800000;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1959.2730687;2022;70
5055115;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1922.5928959;2022;70
5055118;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1122.3091775;2022;70
5055119;1;1;1;;;;;;;1;48;0;4;LIMPIEZA DE POTREROS A MACHETE;4;2;2;2;;2;;;2;;1;;0161;01;.;9211;02;20220208;20;;984.34469823;2022;70
5055123;1;1;1;4;4;;;56;1200000;1;5;0;6;CULTIVADOR DE FRIJOL;4;2;2;2;;2;;;2;1;;;0111;01;6111;6111;02;20220208;20;1;1288.0821085;2022;70
5055123;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1288.0821085;2022;70
5055124;1;1;1;;;1;;48;1020000;1;1;0;8;AUXILIAR DE CONSTRUCCION;1;10;2;2;;2;;;2;;1;;4210;42;.;9312;02;20220208;20;;1185.0819927;2022;70
5055124;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1185.0819927;2022;70
5055125;1;1;1;;;;;;;1;4;3;8;SOCIALIZAR PROGRAMAS SOBRE  EL CUIDADO Y CONSERVACION DEL  BOSQUE;4;10;2;2;;2;;;2;;1;;8413;84;.;1212;02;20220208;20;;1081.5063769;2022;70
5055125;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1081.5063769;2022;70
5055126;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1116.373608;2022;70
5055127;1;1;1;;;;;;;1;24;0;7;CULTIVADORA DE FRIJOL MAIZ Y YUCA;4;1;2;2;;2;;;2;;1;;0113;01;.;6111;02;20220208;20;;1007.7411528;2022;70
5055127;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1007.7411528;2022;70
5055129;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1922.5928959;2022;70
5055130;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1751.7234523;2022;70
5055131;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1506.8961514;2022;70
5055131;1;2;1;;;;;;;1;24;0;5;SIEMBRA DE CULTIVO DE MAIZ;4;1;2;2;;2;;;1;;1;;0111;01;.;6111;02;20220208;20;;1506.8961514;2022;70
5055132;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1234.4793646;2022;70
5055132;1;2;1;;;;;;;1;240;0;4;CULTIVADOR DE MAIZ;4;2;2;2;;2;;;1;;1;;4711;47;.;9211;02;20220208;20;;1234.4793646;2022;70
5055132;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1234.4793646;2022;70
5055132;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1234.4793646;2022;70
5055133;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1449.3429835;2022;70
5055133;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1449.3429835;2022;70
5055133;1;4;1;6;4;;;40;1000000;1;1;0;8;VENDEDOR DE CARNE GANADO PORCINO;4;2;2;2;;2;;;1;1;;;4723;47;9313;5223;02;20220208;20;1;1449.3429835;2022;70
5055133;1;5;1;4;4;;;1;1000000;1;1;0;8;VENDEDOR DE CARNE DE GANADO PORCINO;4;2;2;2;;2;;;1;1;;;4723;47;9333;5223;02;20220208;20;1;1449.3429835;2022;70
5055133;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1449.3429835;2022;70
5055133;1;9;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1449.3429835;2022;70
5055134;1;1;1;;;1;;24;800000;1;120;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220208;20;;1167.8156348;2022;70
5055135;1;2;1;4;4;;;40;1000000;1;1;0;8;PINTOR DE BROCHA GORDA;4;2;2;2;;2;;;1;1;;;4111;41;9313;7131;02;20220208;20;1;2082.7015558;2022;70
5055136;1;1;1;;;;;;;1;144;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220208;20;;1355.2154948;2022;70
5055136;2;1;2;1;4;;;48;800000;1;120;0;8;SECRETARIA;4;8;2;2;;2;;;1;1;;;9492;94;4227;4120;02;20220208;20;1;1355.2154948;2022;70
5055137;1;1;1;;;1;;24;300000;1;5;0;8;AUXILIAR DE VACUNACION DE POLLOS PURINA;4;3;2;2;;2;;;1;;1;;4620;46;.;6121;02;20220208;20;;2677.1492155;2022;70
5055139;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1105.8771725;2022;70
5055139;1;2;1;;;;;;;1;60;0;8;CAJERA;1;3;2;2;;2;;;1;;1;;6499;64;.;5230;02;20220208;20;;1105.8771725;2022;70
5055139;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1105.8771725;2022;70
5055140;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1507.1854486;2022;70
5055142;1;1;1;;;;;;;1;144;0;5;AUXILIAR DE ATENCION A LA PRIMERA INFANCIA;2;10;2;3;;2;;;1;;1;;8891;88;.;5312;02;20220208;20;;1226.4488524;2022;70
5055142;1;2;1;;;;;;;1;240;0;8;VIGILANTE DE SEGURIDAD PRIVADA;2;10;2;2;;2;;;1;;1;;8891;88;.;5414;02;20220208;20;;1226.4488524;2022;70
5055142;1;3;1;;;;;;;1;24;0;6;MOTOTAXISTA;4;1;2;2;;2;;;1;;1;;4921;49;.;8321;02;20220208;20;;1226.4488524;2022;70
5055142;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1226.4488524;2022;70
5055142;1;5;1;8;2;;;35;1500000;2;;;;.;;;;2;;2;;;1;1;;;;;2132;;02;20220208;20;1;1226.4488524;2022;70
5055143;1;1;1;;;;;;;1;72;0;4;MECANICO DE CARROS Y MOTOCICLETA;4;2;2;2;;2;;;1;;1;;4520;45;.;7231;02;20220208;20;;654.10605461;2022;70
5055143;1;2;1;;;;;;;1;300;0;5;ASESORA DE SERVICIOS;2;10;2;3;;2;;;1;;1;;6423;64;.;2412;02;20220208;20;;654.10605461;2022;70
5055143;1;4;1;6;4;;;40;2000000;1;1;2;8;JEFE DE EMPRENDIMIENTO;4;10;2;1;2;2;;;1;1;;;8412;84;1212;1212;02;20220208;20;1;654.10605461;2022;70
5055144;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;895.99603909;2022;70
5055144;1;2;1;;;;;;;1;240;0;4;VENDEDOR DE GANADO BOVINO;4;1;2;2;;2;;;1;;1;;4620;46;.;1420;02;20220208;20;;895.99603909;2022;70
5055144;1;4;1;6;4;;;40;2000000;2;;;;.;;;;2;;2;;;1;1;;;;;2611;;02;20220208;20;1;895.99603909;2022;70
5055147;1;1;1;;;;;;;1;60;0;8;DOCENTE DE CIENCIAS NATURALES;2;10;2;2;;2;;;1;;1;;8530;85;.;2330;02;20220208;20;;2506.9672639;2022;70
5055149;1;1;1;;;;;;;1;180;0;5;AUXILIAR DE SERVICIOS GENERALES;2;10;2;3;;2;;;1;;1;;8530;85;.;9112;02;20220208;20;;2189.6543153;2022;70
5055152;1;3;1;8;2;;;56;2000000;2;;;;.;;;;2;;2;;;1;1;;;;;2161;;02;20220208;20;1;1986.0266994;2022;70
5055153;1;1;1;;;;;;;1;240;0;4;VENDEDORA DE CALZADO;4;1;2;2;;2;;;1;;1;;4772;47;.;5221;02;20220208;20;;2189.6543153;2022;70
5055154;1;2;1;6;4;;;40;2000000;1;6;0;8;ASESORA AGROPECUARIA EN ZOOTECNIA;4;1;2;2;;2;;;1;1;;;7490;74;2131;2131;02;20220208;20;1;1269.9818614;2022;70
5055158;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1749.5787094;2022;70
5055159;1;1;1;8;7;;;40;1000000;1;2;0;8;INSTALAR CERCA DE ALAMBRE ELECTRICO Y DE PUAS;4;2;2;2;;2;;;2;1;;;0161;01;9212;9313;02;20220208;20;1;2182.0209403;2022;70
5055159;1;2;1;;;;;;;1;36;0;3;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;2;;1;;8121;81;.;9111;02;20220208;20;;2182.0209403;2022;70
5055162;1;2;1;;;2;3;;1000000;1;3;0;8;LIMPIEZA DE POTRERO CON GUARAÑADORA;7;3;2;2;;2;;;2;;1;;0141;01;.;9211;02;20220208;20;;1867.5939918;2022;70
5055164;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1213.5012483;2022;70
5055166;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1197.816172;2022;70
5055167;1;2;1;;;;;;;1;3;0;3;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;2;;1;;8121;81;.;9112;02;20220208;20;;1032.8576118;2022;70
5055168;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1254.858422;2022;70
5055170;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;1059.5350969;2022;70
5055173;1;3;1;;;2;4;;800000;1;5;0;8;RECOLECTOR DE CAFE;4;3;2;2;;2;;;1;;1;;0123;01;.;9211;02;20220208;20;;2238.2199737;2022;70
5055174;1;1;1;8;4;;;40;2000000;1;2;0;8;ELABORADOR DE KIOSKOS DE PALMA;4;2;2;2;;2;;;2;1;;;0124;01;7331;7331;02;20220208;20;1;1869.8893664;2022;70
5055175;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;493.74929477;2022;70
5055177;1;2;1;;;;;;;1;120;0;3;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;2;;1;;9601;96;.;9111;02;20220208;20;;486.50159439;2022;70
5055179;1;2;1;;;2;4;;900000;1;48;0;3;VENDEDORA DE DESAYUNOS Y ALMUERZOS CORTIENTES;4;2;2;2;;2;;;2;;1;;5611;56;.;5120;02;20220208;20;;1059.5350969;2022;70
5055180;1;1;1;;;;;;;1;276;0;4;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;2;;1;;8121;81;.;9111;02;20220208;20;;463.07936386;2022;70
5055180;1;2;1;;;;;;;1;180;0;8;LIMPIEZA DE POTREROS CON MACHETE;7;2;2;2;;2;;;2;;1;;0141;01;.;9112;02;20220208;20;;463.07936386;2022;70
5055180;1;3;1;;;1;;40;500000;1;6;0;8;PESCADOR DE RIO CON ATARRAYA;4;2;2;2;;2;;;2;;1;;0311;03;.;6222;02;20220208;20;;463.07936386;2022;70
5055182;1;1;1;24;4;;;40;1000000;1;6;0;8;AUXILIAR DE CONSTRUCCION;4;2;2;2;;2;;;2;1;;;4111;41;9313;9313;02;20220208;20;2;456.03552002;2022;70
5055182;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;456.03552002;2022;70
5055183;1;1;1;4;1;;;56;600000;1;2;0;6;VENDEDORA DE REFRESCOS CONGELADOS;4;1;2;2;;2;;;2;1;;;4723;47;9412;5223;02;20220208;20;1;1579.6285184;2022;70
5055185;1;3;1;;;2;4;;1100000;1;48;0;8;AUXILIAR BACHILLER DE POLICIA;2;10;2;2;;2;;;1;;1;;8423;84;.;5412;02;20220208;20;;1289.9998711;2022;70
5055185;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1289.9998711;2022;70
5055188;1;2;1;;;;;;;1;12;0;6;AUXILIAR DE COCINA;1;3;2;2;;2;;;2;;1;;5511;55;.;9412;02;20220208;20;;486.50159439;2022;70
5055190;1;1;1;4;4;;;28;900000;1;15;0;4;JORNALERO;7;5;2;2;;2;;;2;1;;;0141;01;9212;6121;02;20220208;20;1;463.64763911;2022;70
5055192;1;2;1;;;;;;;1;2;0;3;ATENCION AL CLIENTE;1;6;2;2;;2;;;1;;1;;4631;46;.;5223;02;20220208;20;;1571.5128464;2022;70
5055193;1;1;1;;;;;;;1;48;0;4;DOCENTE EN BASICA PRIMARIA;2;10;2;3;;2;;;1;;1;;8530;85;.;2341;02;20220208;20;;1509.1892783;2022;70
5055193;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1509.1892783;2022;70
5055193;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1509.1892783;2022;70
5055194;1;1;1;;;;;;;1;300;0;5;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;1;;1;;8121;81;.;9111;02;20220208;20;;724.1698265;2022;70
5055194;1;2;1;;;;;;;1;24;0;4;VENDER RIFAS DE JUEGOS DE AZAR;4;2;2;2;;2;;;1;;1;;9200;92;.;5223;02;20220208;20;;724.1698265;2022;70
5055194;1;3;1;;;;;;;1;7;3;3;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;1;;1;;8121;81;.;9111;02;20220208;20;;724.1698265;2022;70
5055196;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;230.5253153;2022;70
5055196;1;2;1;4;7;;;40;1000000;1;1;3;8;HACER CERCA CON ALAMBRE DE PUAS;4;1;2;2;;2;;;2;1;;;0161;01;6121;9211;02;20220208;20;1;230.5253153;2022;70
5055197;1;1;1;2;4;;;49;1000000;1;12;0;8;AUXILIAR DE CONSTRUCCION;4;3;2;2;;2;;;2;1;;;4111;41;9313;9313;02;20220208;20;1;224.64424481;2022;70
5055197;1;2;1;;;;;;;1;180;0;3;AUXILIAR DE COCINA;4;5;2;2;;2;;;2;;1;;5611;56;.;9412;02;20220208;20;;224.64424481;2022;70
5055200;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;275.71609001;2022;70
5055201;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;230.90478643;2022;70
5055202;1;2;1;3;1;;;56;1050000;1;144;0;8;AUXILIAR DE MANTENIMIENTO DE SISTEMAS DE DRENAJE DE AGUA POTABLE;4;10;2;2;;2;;;2;1;;;4210;42;5414;7126;02;20220208;20;1;230.83581121;2022;70
5055204;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;241.09459024;2022;70
5055206;1;1;1;;;;;;;1;228;0;7;VENDEDORA DE CALZADO;1;2;2;2;;2;;;2;;1;;4772;47;.;5223;02;20220208;20;;235.08813833;2022;70
5055206;1;5;1;8;4;;;28;1000000;1;2;0;8;LIMPIAR POTREROS A MACHETE;7;2;2;2;;2;;;2;1;;;0141;01;9211;9212;02;20220208;20;1;235.08813833;2022;70
5055210;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;425.24416573;2022;70
5055211;1;1;1;1;3;;;48;900000;2;;;;.;;;;2;;2;;;2;1;;;;;9111;;02;20220208;20;1;369.17085888;2022;70
5055211;1;2;1;2;1;;;48;1000000;1;1;2;8;ASESORA COMERCIAL EN JUGUETERIA;4;2;2;2;;2;;;2;1;;;4719;47;5223;5223;02;20220208;20;1;369.17085888;2022;70
5055211;1;3;1;;;1;;48;800000;1;2;3;6;MESERA DE ESTADERO;4;3;2;2;;2;;;2;;1;;5611;56;.;5131;02;20220208;20;;369.17085888;2022;70
5055213;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;379.08716312;2022;70
5055215;1;1;1;4;4;;;48;700000;1;3;0;8;RECOLECTOR DE MAIZ;4;3;2;2;;2;;;2;1;;;0111;01;9211;9211;02;20220208;20;1;417.2828752;2022;70
5055216;1;1;1;6;3;;;40;700000;1;2;3;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;2;1;;;9700;97;9111;9111;02;20220208;20;1;433.51070191;2022;70
5055216;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;20;;433.51070191;2022;70
5055219;1;1;1;;;;;;;1;120;0;1;VIGILANTE DE SEGURIDAD PRIVADA;4;10;2;2;;2;;;1;;1;;8414;84;.;5414;02;20220208;20;;1479.8986238;2022;70
5055220;1;1;1;;;;;;;1;18;0;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220208;20;;1300.2414122;2022;70
5055220;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1300.2414122;2022;70
5055221;1;1;1;;;;;;;1;180;0;4;EMPLEADA DOMESTICA POR DIAS;4;1;2;2;;2;;;1;;1;;8121;81;.;9111;02;20220208;20;;1190.0211739;2022;70
5055221;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1190.0211739;2022;70
5055223;1;1;1;;;;;;;1;1;0;3;MESERA DE ESTANCO;4;2;2;2;;2;;;1;;1;;5630;56;.;5131;02;20220208;20;;1799.3568921;2022;70
5055224;1;1;1;;;;;;;1;12;0;8;OFICIAL DE CONSTRUCCION;4;1;2;3;;2;;;1;;1;;4111;41;.;7112;02;20220208;20;;1721.0069717;2022;70
5055227;1;2;1;;;;;;;1;18;0;2;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;;9700;97;.;9111;02;20220208;20;;1405.6658487;2022;70
5055228;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1778.9300598;2022;70
5055234;1;1;1;;;;;;;1;24;0;7;VENDEDOR DE MOTOCICLETAS;4;1;2;2;;2;;;1;;1;;4541;45;.;1420;02;20220208;20;;1849.5856506;2022;70
5055236;1;1;1;4;4;;;40;600000;1;23;0;9;MANICURISTA;4;1;2;2;;2;;;1;1;;;9602;96;5142;5142;02;20220208;20;1;1540.4178535;2022;70
5055238;1;1;1;;;;;;;1;5;0;3;VENDEDORA DE COMIDAS RAPIDAS;4;2;2;2;;2;;;1;;1;;5619;56;.;5223;02;20220208;20;;1387.7378204;2022;70
5055239;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;957.07065773;2022;70
5055240;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1144.5993728;2022;70
5055240;1;3;1;48;2;;;24;2000000;2;;;;.;;;;2;;2;;;1;1;;;;;2144;;02;20220208;20;2;1144.5993728;2022;70
5055241;1;1;1;;;;;;;1;84;0;4;AUXILIAR DE COCINA;1;4;2;2;;2;;;1;;1;;5611;56;.;9412;02;20220208;20;;1005.3433078;2022;70
5055243;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1330.4592812;2022;70
5055246;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1284.8390982;2022;70
5055260;1;1;1;6;1;;;48;1000000;1;1;2;8;JORNALERO O PEON;7;2;2;2;;2;;;1;1;;;0113;01;5414;9112;02;20220208;20;1;1747.867692;2022;70
5055260;1;2;1;;;;;;;1;3;2;8;AUXILIAR DE COCINA;1;5;2;2;;2;;;1;;1;;5621;56;.;9412;02;20220208;20;;1747.867692;2022;70
5055260;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;20;;1747.867692;2022;70
5055262;1;1;1;;;;;;;1;240;0;3;VENDEDORA DE PRODUCTOS POR CATALOGO;4;1;2;2;;2;;;1;;1;;4799;47;.;3322;02;20220208;20;;1005.3433078;2022;70
5055263;1;1;1;4;4;;;48;400000;1;12;5;6;CULTIVAR AHUYAMA;4;1;2;2;;2;;;1;1;;;0113;01;1420;9211;02;20220208;41;1;467.32849297;2022;70
5055264;1;2;1;;;;;;;1;3;5;4;VOLQUETERO;4;1;2;2;;2;;;1;;1;;4923;49;.;8332;02;20220208;41;;707.61353415;2022;70
5055265;1;1;1;32;4;;;48;3000000;1;10;5;7;AGRICULTOR DE ARROZ;4;1;2;2;;2;;;1;1;;;0112;01;5223;6111;02;20220208;41;2;955.41681989;2022;70
5055265;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;41;;955.41681989;2022;70
5055265;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;;;;;;02;20220208;41;;955.41681989;2022;70
5055266;1;2;1;;;2;5;;400000;1;3;0;4;LIMPIEZA Y ASEO EN OTRA VIVIENDA;3;1;2;2;;2;;;2;;1;;9700;97;.;9111;02;20220208;41;;227.82440351;2022;70
5055267;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;41;;228.32489947;2022;70
5055269;1;1;1;;;2;4;;1500000;1;24;5;3;DOCENTE DE EDUCACION PRIMARIA;1;6;2;2;;2;;;2;;1;;8513;85;.;2341;02;20220208;41;;352.90789263;2022;70
5055270;1;1;1;;;;;;;1;4;5;4;MESERA;1;3;2;2;;2;;;2;;1;;5611;56;.;5131;02;20220208;41;;286.36758584;2022;70
5055270;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;41;;286.36758584;2022;70
5055270;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;41;;286.36758584;2022;70
5055272;1;2;1;;;;;;;1;12;5;5;PRODUCTOR Y DISTRIBUIDOR DE LECHE;4;1;2;2;;2;;;2;;1;;0141;01;.;6121;02;20220208;41;;322.79292034;2022;70
5055272;1;3;1;;;;;;;1;180;5;5;DOCENTE DE EDUCACION PRIMARIA;2;6;2;3;;2;;;2;;1;;8511;85;.;2341;02;20220208;41;;322.79292034;2022;70
5055273;1;2;1;;;2;5;;600000;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;41;;229.22495618;2022;70
5055275;1;2;1;;;;;;;1;2;0;3;ASEO Y LIMPIEZA EN  OTRA VIVIENDA;3;1;2;2;;2;;;2;;1;;9700;97;.;9111;02;20220208;41;;288.44709688;2022;70
5055276;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;2;;1;;;;;;02;20220208;41;;247.47928707;2022;70
