Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Clase;Mes;Dpto;Fex_c_2011
3677030;1;3;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;02;50;2022,57831422337
3677032;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1919,87462649861
3677032;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1919,87462649861
3677032;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1919,87462649861
3677033;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1720,00647284887
3677033;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1720,00647284887
3677035;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677037;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1707,46876154173
3677037;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1707,46876154173
3677037;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1707,46876154173
3677044;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677045;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1090000; ;2;2;2; ;2; ; ;1;1090000; ; ; ;2;02;50;1427,85144134453
3677048;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1000000; ;2;2;2; ;2; ; ;1;1000000; ; ; ;2;02;50;2401,81622674535
3677048;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000; ;2;2;2; ;2; ; ;1;480000; ; ; ;2;02;50;2401,81622674535
3677050;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1907,40930581813
3677050;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1907,40930581813
3677053;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2084,31500173183
3677053;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1760000; ;2;2;2; ;2; ; ;1;1760000; ; ; ;2;02;50;2084,31500173183
3677053;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2084,31500173183
3677053;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2084,31500173183
3677053;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2084,31500173183
3677053;1;6;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2084,31500173183
3677054;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1110,61305066716
3677054;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1110,61305066716
3677054;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1110,61305066716
3677054;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1110,61305066716
3677055;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2012,16150435322
3677055;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2012,16150435322
3677055;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2012,16150435322
3677056;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;2100000; ;2;2;2; ;2; ; ;1;2100000; ; ; ;2;02;50;1952,76517567877
3677056;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1952,76517567877
3677056;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1952,76517567877
3677057;1;1;1;95;1;1;2; ; ;180000;2;1;1;2; ; ; ;800000; ;2;2;2; ;2; ; ;1;800000; ; ; ;2;02;50;1705,2423480344
3677057;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1705,2423480344
3677059;1;1;1;95;1;1;2; ; ;300000;2;1;1;2; ; ; ;1300000; ;2;2;2; ;2; ; ;1;1300000; ; ; ;2;02;50;1907,40930581813
3677059;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1907,40930581813
3677084;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677085;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677087;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;960000; ;2;2;2; ;2; ; ;1;960000; ; ; ;2;02;50;1427,85144134453
3677088;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2119,5602729976
3677094;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,24507966093
3677094;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;180000; ;2;2;2; ;2; ; ;1;180000; ; ; ;2;02;50;1427,24507966093
3677094;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,24507966093
3677095;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677096;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677096;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;10000000;1; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677096;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677096;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677096;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677097;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1804,70561809337
3677097;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1804,70561809337
3677098;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2504,51991447012
3677098;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2504,51991447012
3677099;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677110;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;180000; ;2;2;2; ;2; ; ;1;180000; ; ; ;2;02;50;1709,85249731488
3677111;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677113;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1332,39195888244
3677113;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1332,39195888244
3677114;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677116;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2321,98212855874
3677116;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2321,98212855874
3677120;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1848,54367212211
3677120;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1848,54367212211
3677122;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;964,357153803377
3677122;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;820000;1; ; ; ; ; ; ; ;2;02;50;964,357153803377
3677123;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;350000; ;2;2;2; ;2; ; ;1;350000; ; ; ;2;02;50;1109,45637308951
3677124;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1534,09295106908
3677127;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1380,54256259524
3677127;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1380,54256259524
3677154;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677155;1;1;1;95;1;1;2; ; ;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677156;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1427,85144134453
3677157;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1879,84463536036
3677157;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1879,84463536036
3677157;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1879,84463536036
3677157;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1879,84463536036
3677158;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677159;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2119,5602729976
3677165;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1602,45372867049
3677165;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1210000; ;2;2;2; ;2; ; ;1;1210000; ; ; ;2;02;50;1602,45372867049
3677165;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1602,45372867049
3677166;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;150000;920000;2;1;2; ;2; ; ;1;150000; ; ; ;2;02;50;1610,3892272559
3677167;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2431,59937415171
3677167;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2; ; ; ; ; ; ; ;2;02;50;2431,59937415171
3677167;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2431,59937415171
3677168;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677169;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1437,40699175368
3677169;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1437,40699175368
3677170;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677172;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;270000; ;2;2;2; ;2; ; ;1;270000; ; ; ;2;02;50;2024,96204999651
3677184;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2171,99966686471
3677184;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2171,99966686471
3677184;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2171,99966686471
3677184;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2171,99966686471
3677184;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;2171,99966686471
3677185;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1731,94575903117
3677187;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1709,85249731488
3677188;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1724,87151990676
3677188;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1724,87151990676
3677190;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677190;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;660000; ;2;2;2; ;2; ; ;1;660000; ; ; ;2;02;50;1989,46188095333
3677190;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677190;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677190;1;5;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1989,46188095333
3677191;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1033,4487106812
3677193;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1649,96492622973
3677193;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;2;02;50;1649,96492622973
3677193;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1649,96492622973
3677193;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1649,96492622973
3677195;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1534,09295106908
3677196;1;1;1;95;1;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1237,55511787779
3677197;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1080,48351111485
3677197;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1080,48351111485
3677198;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1159,82215787197
3677198;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1159,82215787197
3677198;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;50;1159,82215787197
3677646;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;2;02;73;2649,11129326064
3677647;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;4122,32805157618
3677647;1;2;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2; ; ; ; ; ; ; ;2;02;73;4122,32805157618
3677648;1;1;1;95;2; ; ; ; ; ; ;1;2;2; ; ; ; ;12000000;2;1;2; ;2; ; ; ; ; ; ; ;2;02;73;3043,40952663552
3677648;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;3043,40952663552
3677649;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;5671,47161331417
3677649;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;5671,47161331417
3677651;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;4194,22558620093
3677652;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677652;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;480000;900000;2;1;2; ;2; ; ;1;480000; ; ; ;2;02;73;1518,55721781142
3677652;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677654;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2336,56329832569
3677654;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;204000; ;2;2;2; ;2; ; ;1;2040000; ; ; ;2;02;73;2336,56329832569
3677655;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2223,636356244
3677655;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;360000; ;2;2;2; ;2; ; ;1;360000; ; ; ;2;02;73;2223,636356244
3677655;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2223,636356244
3677656;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677656;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677657;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;3355,08599363346
3677657;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;3355,08599363346
3677657;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;3355,08599363346
3677658;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;696,958132845109
3677658;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;696,958132845109
3677659;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;696,958132845109
3677659;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;696,958132845109
3677660;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1373,55214533361
3677660;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1373,55214533361
3677660;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1373,55214533361
3677660;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1373,55214533361
3677660;1;6;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;02;73;1373,55214533361
3677673;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;280000;50000;2;1;2; ;2; ; ;1;280000; ; ; ;2;02;73;1518,55721781142
3677673;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677673;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677674;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2362,22481151433
3677674;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;1200000; ;2;2;2; ;2; ; ;1;1200000; ; ; ;2;02;73;2362,22481151433
3677674;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2362,22481151433
3677675;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;200000;2;1;2; ;2; ; ;1;900000; ; ; ;2;02;73;3197,3351352841
3677676;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;4194,22558620093
3677677;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677678;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;6074,22887124566
3677678;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;560000; ;2;2;2; ;2; ; ;1;560000; ; ; ;2;02;73;6074,22887124566
3677678;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;6074,22887124566
3677680;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;4334,77334089885
3677682;1;1;1;95;1;1;2; ; ;100000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2495,18568461207
3677682;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;02;73;2495,18568461207
3677683;1;1;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000;220000;2;1;2; ;2; ; ;1;900000; ; ; ;2;02;73;2809,33199292191
3677683;1;2;1;95;2; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;2;02;73;2809,33199292191
3677686;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2070,02206444246
3677686;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2070,02206444246
3677686;1;3;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2070,02206444246
3677686;1;4;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2070,02206444246
3677687;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1323,27045561309
3677697;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677697;1;2;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;1518,55721781142
3677698;1;1;1;95;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;02;73;2336,56329832569
