DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
2000579;1;6;1;10;1;2;1;12;2001;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;44;870,66629292485
2000579;1;7;1;10;1;2;1;9;2003;6;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;44;870,66629292485
2000579;1;8;1;10;1;2;1;10;2004;5;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;870,66629292485
2000580;1;1;1;10;1;1;1;10;1943;66;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;976,537472993253
2000580;1;2;1;10;2;2;1;7;1970;39;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;976,537472993253
2000580;1;3;1;10;1;1;1;1;1997;12;3;6;2;1;8; ; ; ;1;2;2; ;3;1; ;2;1;44;976,537472993253
2000580;1;4;1;10;1;2;1;7;2003;6;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;976,537472993253
2000580;1;5;1;10;1;1;1;11;1999;10;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;976,537472993253
2000581;1;1;1;10;1;2;1;12;1958;50;1;3;1; ; ;1;1;32080;2;1;2; ;5;11;2;2;11;44;904,256780058175
2000581;1;2;1;10;2;1;1;11;1966;43;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;904,256780058175
2000581;1;3;1;10;1;1;1;3;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;904,256780058175
2000581;1;4;1;10;1;2;1;12;1935;73;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;904,256780058175
2000581;1;5;1;10;5;1;1;1;1954;55;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;44;904,256780058175
2000582;1;1;1;10;1;1;1;12;1947;61;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;816,080272725623
2000582;1;2;1;10;2;2;1;12;1949;59;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;816,080272725623
2000582;1;3;1;10;3;1;1;8;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;44;816,080272725623
2000582;1;4;1;10;2;1;1;9;1996;13;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;44;816,080272725623
2000582;1;5;1;10;1;2;1;2;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;816,080272725623
2000582;1;6;1;10;1;2;1;2;2001;8;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;44;816,080272725623
2000583;1;1;1;10;1;2;1;11;1977;32;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;758,367393757569
2000583;1;2;1;10;2;1;1;1;1993;16;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;758,367393757569
2000583;1;3;1;10;1;1;1;7;1999;10;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;758,367393757569
2000583;1;4;1;10;1;2;1;12;2001;7;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;758,367393757569
2000583;1;5;1;10;1;2;1;9;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;758,367393757569
2000583;1;6;1;10;1;2;1;11;2009;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;44;758,367393757569
2000584;1;1;1;10;1;2;1;8;1990;19;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;44;775,946241924109
2000584;1;2;1;10;2;1;1;7;1994;15;5;6;1; ; ;3; ; ;2;2;2; ;2;1; ;2;0;44;775,946241924109
2000584;1;3;1;10;1;1;1;7;1996;13;5;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;44;775,946241924109
2000584;1;4;1;10;1;2;1;6;1998;11;5;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;44;775,946241924109
2000584;1;5;1;10;1;1;1;3;2000;9;5; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;775,946241924109
2000584;1;6;1;10;1;2;1;11;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;775,946241924109
2000586;1;1;1;10;1;2;1;12;1930;78;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;740,100371648853
2000586;1;2;1;10;2;1;1;10;1979;30;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;44;740,100371648853
2000586;1;3;1;10;2;1;1;2;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;740,100371648853
2000587;1;1;1;10;1;2;1;12;1957;51;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;847,946541169277
2000587;1;2;1;10;2;2;1;11;1986;23;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;44;847,946541169277
2000588;1;1;1;10;1;1;1;6;1934;75;1;4;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;44;946,785857173025
2000589;1;1;1;10;1;1;1;3;1971;38;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;44;830,085387195039
2000590;1;1;1;10;1;1;1;3;1992;17;1;6;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;44;840,302324792311
2000596;1;1;1;10;1;1;1;5;1993;16;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,117691578879
2000596;1;2;1;10;1;2;1;3;1997;12;5;6;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;44;846,117691578879
2000596;1;3;1;10;1;1;1;11;1999;10;5;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;846,117691578879
2000597;1;1;1;10;1;1;1;12;1920;88;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;797,465597246219
2000597;1;2;1;10;2;2;1;12;1936;72;2;2;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;44;797,465597246219
2000597;1;3;1;10;3;1;1;12;1992;16;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;797,465597246219
2000597;1;4;1;10;4;2;1;1;1995;14;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;797,465597246219
2000597;1;5;1;10;4;2;1;3;2007;2;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;44;797,465597246219
2000599;1;1;1;10;1;1;1;3;1933;76;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;946,785857173025
2000600;1;1;1;10;1;1;1;7;1961;48;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,863065415774
2000600;1;2;1;10;2;2;1;8;1961;48;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;44;846,863065415774
2000600;1;3;1;10;2;1;1;10;1989;20;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,863065415774
2000600;1;4;1;10;2;1;1;11;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;44;846,863065415774
2000600;1;5;1;10;2;1;1;1;1996;13;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;846,863065415774
2000600;1;6;1;10;2;1;1;7;2000;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;44;846,863065415774
2000600;1;7;1;10;7;2;1;7;1984;25;3;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;44;846,863065415774
2000600;1;8;1;10;8;1;1;5;1978;31;5;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;846,863065415774
2000600;1;9;1;10;7;1;1;6;2001;8;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;846,863065415774
2000600;1;10;1;10;7;2;1;5;2003;6;4; ;1; ; ;3; ; ;2;2;1;1;1;0; ;2;0;44;846,863065415774
2000600;1;11;1;10;7;2;1;11;2005;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,863065415774
2000600;1;12;1;10;7;1;1;3;2008;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;846,863065415774
2000601;1;1;1;10;1;2;1;12;1961;47;1;2;1; ; ;1;3;62000;2;1;2; ;5;11;2;2;11;44;705,610223148739
2000601;1;2;1;10;1;2;1;2;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;44;705,610223148739
2000601;1;3;1;10;3;2;1;12;1940;68;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;705,610223148739
2000603;1;1;1;10;1;1;1;12;1956;52;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000603;1;2;1;10;2;2;1;7;1964;45;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000603;1;3;1;10;2;2;1;6;1999;10;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000603;1;4;1;10;2;1;1;7;2004;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000603;1;5;1;10;2;2;1;2;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000603;1;6;1;10;2;1;1;9;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;796,533670697456
2000603;1;7;1;10;7;1;1;7;1958;51;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;796,533670697456
2000604;1;1;1;10;1;2;1;2;1960;49;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;868,524320067366
2000604;1;2;1;10;2;1;1;11;1990;19;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;44;868,524320067366
2000604;1;3;1;10;1;1;1;2;2003;6;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;868,524320067366
2000605;1;1;1;10;1;1;1;12;1949;59;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;839,106168890988
2000605;1;2;1;10;2;2;1;12;1946;62;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;839,106168890988
2000605;1;3;1;10;3;2;1;9;1974;35;3;2;1; ; ;3; ; ;2;1;2; ;5;13;3;2;13;44;839,106168890988
2000605;1;4;1;10;3;2;1;3;2002;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;839,106168890988
2000605;1;5;1;10;5;1;1;7;1980;29;5;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;839,106168890988
2000606;1;1;1;10;1;1;1;6;1979;30;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;806,750608294728
2000606;1;2;1;10;2;2;1;10;1976;33;2;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;44;806,750608294728
2000606;1;3;1;10;2;2;1;7;1996;13;3;6;1; ; ;3; ; ;2;2;1;1;1;0; ;2;0;44;806,750608294728
2000606;1;4;1;10;2;1;1;6;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;44;806,750608294728
2000606;1;5;1;10;2;2;1;10;2003;6;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;806,750608294728
2000606;1;6;1;10;2;1;1;1;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;806,750608294728
2000606;1;7;1;10;2;1;1;8;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;806,750608294728
2000607;1;1;1;10;1;1;1;8;1930;79;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,583904029567
2000607;1;2;1;10;2;2;1;11;1920;89;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,583904029567
2000607;1;3;1;10;3;1;1;10;1965;44;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;846,583904029567
2000608;1;1;1;10;1;1;1;5;1958;51;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;709,886783910077
2000608;1;2;1;10;2;2;1;8;1986;23;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;709,886783910077
2000608;1;3;1;10;3;1;1;4;1992;17;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;709,886783910077
2000608;1;4;1;10;2;1;1;2;1994;15;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;709,886783910077
2000608;1;5;1;10;2;1;1;11;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;709,886783910077
2000608;1;6;1;10;2;2;1;10;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;709,886783910077
2000608;1;7;1;10;2;2;1;3;2003;6;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;709,886783910077
2000608;1;8;1;10;2;2;1;9;2004;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;709,886783910077
2000608;1;9;1;10;2;2;1;2;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;709,886783910077
2000608;1;10;1;10;2;1;1;4;2009;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;709,886783910077
2000609;1;1;1;10;1;1;1;12;1940;68;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;838,186166147435
2000609;1;2;1;10;2;2;1;12;1925;83;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;838,186166147435
2000610;1;1;1;10;1;1;1;6;1950;59;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;44;1010,2740999882
2000610;1;2;1;10;2;2;1;7;1960;49;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;44;1010,2740999882
2000610;1;3;1;10;3;1;1;9;1986;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;44;1010,2740999882
2000610;1;4;1;10;4;2;1;11;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;44;1010,2740999882
2000610;1;5;1;10;2;1;1;8;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;1010,2740999882
2000611;1;1;1;10;1;1;1;7;1970;39;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;836,634971921794
2000611;1;2;1;10;2;2;1;12;1966;42;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;836,634971921794
2000611;1;3;1;10;2;1;1;2;2004;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;836,634971921794
2000611;1;4;1;10;2;1;1;10;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;836,634971921794
2000611;1;5;1;10;2;1;1;1;2009;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;44;836,634971921794
2000612;1;1;1;10;2;1;2; ; ;40;1;2;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;44;845,508073777258
2000612;1;2;1;10;2;2;1;5;1969;40;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;845,508073777258
2000612;1;3;1;10;3;2;1;9;1994;15;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;845,508073777258
2000612;1;4;1;10;2;1;1;11;2000;9;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;845,508073777258
2000615;1;1;1;10;1;1;1;8;1958;51;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;44;774,891255215641
2000615;1;2;1;10;2;1;1;5;1966;43;5;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;44;774,891255215641
2000615;1;3;1;10;3;2;1;12;1939;69;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;774,891255215641
2000615;1;4;1;10;4;1;1;7;1995;14;5;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;44;774,891255215641
2000615;1;5;1;10;5;1;1;12;1995;14;5;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;44;774,891255215641
2000615;1;6;1;10;6;1;1;4;1997;12;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;44;774,891255215641
2000615;1;7;1;10;1;1;1;5;2000;9;5; ;1; ; ;3; ; ;2;2;1;1;1;0; ;2;0;44;774,891255215641
2000712;1;1;1;10;1;1;1;2;1954;55;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1438,63307773937
2000712;1;2;1;10;2;2;1;3;1974;35;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1438,63307773937
2000712;1;3;1;10;2;2;1;9;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;47;1438,63307773937
2000712;1;4;1;10;2;1;1;10;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;47;1438,63307773937
2000713;1;1;1;10;1;1;1;5;1947;62;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;47;1355,40141807008
2000713;1;2;1;10;2;2;1;10;1955;54;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1355,40141807008
2000713;1;3;1;10;2;2;1;6;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;47;1355,40141807008
2000713;1;4;1;10;4;2;1;2;1987;22;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;47;1355,40141807008
2000713;1;5;1;10;5;1;1;8;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;47;1355,40141807008
2000713;1;6;1;10;4;1;1;2;2008;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;47;1355,40141807008
2000714;1;1;1;10;1;2;1;12;1942;66;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1016,36815803556
2000714;1;2;1;10;2;2;1;8;1980;29;3;4;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;47;1016,36815803556
2000714;1;3;1;10;3;1;1;10;1997;12;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;47;1016,36815803556
2000714;1;4;1;10;4;2;1;8;2000;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;47;1016,36815803556
2000714;1;5;1;10;5;1;1;3;2002;7;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;47;1016,36815803556
2000714;1;6;1;10;6;2;1;6;1993;16;4;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;47;1016,36815803556
2000715;1;1;1;10;1;2;1;10;1964;45;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;47;1109,77563227612
2000715;1;2;1;10;2;2;1;6;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1109,77563227612
2000715;1;3;1;10;3;2;1;9;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;47;1109,77563227612
2000715;1;4;1;10;4;2;1;4;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;47;1109,77563227612
2000715;1;5;1;10;2;1;1;8;2005;4;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;47;1109,77563227612
2000715;1;6;1;10;1;2;1;5;2007;2;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;47;1109,77563227612
2000716;1;1;1;10;1;1;1;11;1948;61;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1383,13670410035
2000716;1;2;1;10;2;2;1;3;1957;52;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1383,13670410035
2000716;1;3;1;10;3;1;1;5;1983;26;3;6;1; ; ;3; ; ;2;1;2; ;6;3;3;2;14;47;1383,13670410035
2000716;1;4;1;10;4;2;1;8;1988;21;3;6;1; ; ;1;3;62125;2;1;2; ;5;11;2;2;11;47;1383,13670410035
2000716;1;5;1;10;5;2;1;9;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1383,13670410035
2000716;1;6;1;10;6;1;1;1;1984;25;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1383,13670410035
2000716;1;7;1;10;7;2;1;8;1988;21;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1383,13670410035
2000716;1;8;1;10;7;1;1;6;2009;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;47;1383,13670410035
2000720;1;1;1;10;1;1;1;5;1982;27;1;6;1; ; ;1;1;59520;2;1;2; ;3;2; ;2;2;47;1204,23228565432
2000722;1;1;1;10;1;1;1;6;1977;32;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;47;1151,76967798431
2000722;1;2;1;10;2;2;1;10;1986;23;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;47;1151,76967798431
2000722;1;3;1;10;2;2;1;11;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;47;1151,76967798431
2000722;1;4;1;10;2;1;1;5;2007;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;47;1151,76967798431
2000722;1;5;1;10;5;1;1;10;1987;22;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1151,76967798431
2000723;1;1;1;10;1;2;1;12;1977;31;1;4;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;47;1124,24659883589
2000723;1;2;1;10;2;1;1;10;1998;11;3;6;2;2; ; ; ; ;2;1;1;1;3;4; ;2;4;47;1124,24659883589
2000723;1;3;1;10;3;1;1;7;2001;8;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ;2;1;47;1124,24659883589
2000723;1;4;1;10;4;2;1;2;1945;64;5;5;1; ; ;1;5; ;2;1;2; ;1;0; ;2;0;47;1124,24659883589
2000746;1;1;1;10;1;1;1;2;1977;32;1;2;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;47;1073,01566899647
2000746;1;2;1;10;2;2;1;10;1975;34;2;2;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;47;1073,01566899647
2000746;1;3;1;10;2;2;1;2;1996;13;3;6;1; ; ;3; ; ;1;1;1;1;4;6; ;2;6;47;1073,01566899647
2000746;1;4;1;10;2;2;1;12;1998;11;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ;2;3;47;1073,01566899647
2000746;1;5;1;10;2;2;1;8;2002;7;3; ;1; ; ;3; ; ;1;2;1;1;2;0; ;2;0;47;1073,01566899647
2000746;1;6;1;10;2;2;1;10;2005;4;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;47;1073,01566899647
2000746;1;7;1;10;2;1;1;10;2005;4;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;47;1073,01566899647
2000747;1;1;1;10;1;1;1;2;1951;58;1;2;1; ; ;3; ; ;1;1;2; ;4;6; ;2;6;47;1446,35326024515
2000747;1;2;1;10;2;2;1;1;1958;51;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;47;1446,35326024515
2000747;1;3;1;10;3;1;1;4;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;47;1446,35326024515
2000747;1;4;1;10;4;2;1;10;1979;30;3;4;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;47;1446,35326024515
2000747;1;5;1;10;4;2;1;8;2006;3;4; ;1; ; ;3; ; ;1;2;1;1;1;0; ;2;0;47;1446,35326024515
2000748;1;1;1;10;1;2;1;8;1979;30;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;47;1156,24732866576
2000748;1;2;1;10;2;1;1;9;1977;32;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1156,24732866576
2000748;1;3;1;10;1;2;1;1;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;47;1156,24732866576
2000748;1;4;1;10;1;2;1;7;1998;11;3;6;1; ; ;3; ; ;2;2;1;1;3;2; ;2;2;47;1156,24732866576
2000748;1;5;1;10;1;2;1;10;2000;9;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;47;1156,24732866576
2000750;1;1;1;10;1;2;1;12;1986;22;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;47;1065,46351701862
2000750;1;2;1;10;2;1;1;11;1987;22;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;47;1065,46351701862
2000750;1;3;1;10;1;2;1;2;2004;5;3; ;1; ; ;3; ; ;2;2;1;2;2;0; ;2;0;47;1065,46351701862
2000750;1;4;1;10;1;2;1;3;2009;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;47;1065,46351701862
2000885;1;1;1;10;1;1;1;9;1962;47;1;2;1; ; ;1;1;65000;2;1;2; ;4;7; ;2;7;47;1314,90515610431
2000885;1;2;1;10;2;2;1;10;1965;44;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;2;10;47;1314,90515610431
2000885;1;3;1;10;3;1;1;3;1990;19;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;47;1314,90515610431
2000885;1;4;1;10;2;1;1;2;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;47;1314,90515610431
2000891;1;1;1;10;1;1;1;8;1981;28;1;2;1; ; ;1;1;28000;2;1;2; ;4;7; ;2;7;47;1154,22302408611
2000891;1;2;1;10;2;2;1;7;1986;23;2;2;1; ; ;1;5; ;2;1;2; ;4;8; ;2;8;47;1154,22302408611
2000891;1;3;1;10;2;1;1;12;2003;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;47;1154,22302408611
2000891;1;4;1;10;2;1;1;10;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;47;1154,22302408611
2000892;1;1;1;10;1;1;1;9;1962;47;1;2;1; ; ;1;1;28000;2;1;2; ;3;4; ;2;4;47;1242,32692729812
2000892;1;2;1;10;2;2;1;11;1975;34;2;2;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;47;1242,32692729812
2000892;1;3;1;10;2;2;1;12;1996;12;3;6;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;47;1242,32692729812
2000893;1;1;1;10;1;2;1;1;1973;36;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;47;1265,97546231619
2000893;1;2;1;10;1;1;1;9;1992;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;47;1265,97546231619
2000893;1;3;1;10;1;2;1;1;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;47;1265,97546231619
2000893;1;4;1;10;1;1;1;10;2001;8;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;47;1265,97546231619
2000894;1;1;1;10;1;2;1;5;1959;50;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;47;1290,8127701325
2000894;1;2;1;10;2;1;1;12;1991;17;3;6;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;47;1290,8127701325
2000894;1;3;1;10;1;2;1;3;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;47;1290,8127701325
2000894;1;4;1;10;1;1;1;5;2000;9;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;47;1290,8127701325
2000894;1;5;1;10;5;2;1;2;1987;22;3;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;47;1290,8127701325
