DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1973483;1;2;1;10;2;2;1;7;1983;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;123,98143260174
1973483;1;3;1;10;1;1;1;11;2009;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;123,98143260174
1973484;1;1;1;10;1;1;1;1;1965;44;1;3;1; ; ;1;1;28000;2;1;2; ;5;11;2;23;11;23;132,254082725796
1973484;1;2;1;10;2;2;1;3;1984;25;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;23;11;23;132,254082725796
1973485;1;1;1;10;1;1;1;9;1943;66;1;2;2;2; ; ; ; ;2;1;2; ;4;6; ;23;6;23;127,436294287081
1973485;1;2;1;10;2;2;1;12;1955;53;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;23;127,436294287081
1973486;1;1;1;10;1;1;1;2;1969;40;1;2;2;2; ; ; ; ;2;1;2; ;4;7; ;23;7;23;128,190436348705
1973486;1;2;1;10;2;2;1;6;1962;47;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;23;128,190436348705
1973486;1;3;1;10;3;2;1;9;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;23;6;23;128,190436348705
1973486;1;4;1;10;4;1;1;4;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;23;5;23;128,190436348705
1973486;2;1;2;10;1;2;1;8;1981;28;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;128,190436348705
1973486;2;2;2;10;1;2;1;7;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;128,190436348705
1973487;1;1;1;10;1;1;1;2;1977;32;1;2;1; ; ;1;1;19360;2;1;2; ;5;11;2;23;11;23;136,402458462213
1973487;1;2;1;10;2;2;1;2;1982;27;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ;23;3;23;136,402458462213
1973487;1;3;1;10;3;2;1;9;1999;10;3;6;1; ; ;1;5; ;2;1;1;1;3;2; ;23;2;23;136,402458462213
1973487;1;4;1;10;4;1;1;6;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;23;1;23;136,402458462213
1973487;2;1;2;10;1;1;1;1;1965;44;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;23;1;23;136,402458462213
1973487;2;2;2;10;2;2;1;1;1979;30;2;2;2;2; ; ; ; ;2;1;2; ;3;4; ;23;4;23;136,402458462213
1973487;2;3;2;10;3;2;1;10;2000;9;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ;23;1;23;136,402458462213
1973487;2;4;2;10;4;2;1;4;2004;5;3; ;2;2; ; ; ; ;2;2;1;1;2;0; ;23;0;23;136,402458462213
1973487;2;5;2;10;2;2;1;2;2008;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;136,402458462213
1973488;1;1;1;10;1;2;1;2;1969;40;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;152,89095908931
1973488;1;2;1;10;2;1;1;5;1996;13;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;23;5;23;152,89095908931
1973488;1;3;1;10;3;1;1;5;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;23;0;23;152,89095908931
1973488;1;4;1;10;1;2;1;9;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;152,89095908931
1973488;1;5;1;10;1;2;1;2;2008;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;152,89095908931
1973488;2;1;2;10;1;1;1;11;1980;29;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;152,89095908931
1973488;2;2;2;10;2;2;1;2;1994;15;2;1;1; ; ;3; ; ;2;1;1;1;4;8; ;23;8;23;152,89095908931
1973489;1;1;1;10;1;1;1;1;1975;34;1;2;1; ; ;2;1;40000;2;1;2; ;6;5;4;23;16;23;147,685032971118
1973489;1;2;1;10;2;2;1;7;1984;25;2;2;1; ; ;1;1;19960;2;1;2; ;5;13;2;23;13;23;147,685032971118
1973489;1;3;1;10;3;1;1;6;1990;19;5;6;1; ; ;1;5; ;2;1;1;1;5;10;1;23;10;23;147,685032971118
1973490;1;1;1;10;1;1;1;12;1940;68;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;23;2;23;132,763537952059
1973492;1;1;1;10;1;2;1;7;1964;45;1;4;2;2; ; ; ; ;2;1;2; ;4;9; ;23;9;23;179,080283295082
1973492;1;2;1;10;2;2;1;10;1984;25;3;6;2;1;4; ; ; ;2;1;2; ;5;11;2;23;11;23;179,080283295082
1973492;1;3;1;10;3;1;1;12;1988;20;3;6;2;2; ; ; ; ;2;1;1;1;6;2;2;23;13;23;179,080283295082
1973492;1;4;1;10;4;1;1;7;1991;18;3;6;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;179,080283295082
1973492;2;1;2;10;1;2;1;8;1971;38;1;4;2;1;24; ; ; ;2;1;2; ;4;6; ;23;6;23;179,080283295082
1973492;2;2;2;10;2;2;1;5;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;179,080283295082
1973492;2;3;2;10;3;2;1;8;1993;16;3;6;2;2; ; ; ; ;2;1;1;1;4;8; ;23;8;23;179,080283295082
1973492;2;4;2;10;4;1;1;11;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;23;7;23;179,080283295082
1973492;2;5;2;10;5;1;1;1;1973;36;5;4;2;1;24; ; ; ;2;1;2; ;3;5; ;23;5;23;179,080283295082
1973493;1;1;1;10;1;1;1;11;1953;56;1;3;1; ; ;1;1;24800;2;1;2; ;4;6; ;23;6;23;146,809573362709
1973493;1;2;1;10;2;2;1;1;1958;51;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;23;7;23;146,809573362709
1973493;1;3;1;10;3;1;1;6;1986;23;3;6;1; ; ;1;1;19960;2;1;2; ;5;11;2;23;11;23;146,809573362709
1973493;1;4;1;10;4;2;1;6;2001;8;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;23;2;23;146,809573362709
1973494;1;1;1;10;1;1;1;8;1938;71;1;3;1; ; ;1;2;239000;2;1;2; ;3;5; ;23;5;23;124,650063300469
1973494;1;2;1;10;2;2;1;5;1942;67;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;23;4;23;124,650063300469
1973494;1;3;1;10;3;2;1;10;1963;46;3;3;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;124,650063300469
1973494;1;4;1;10;4;1;1;12;1957;51;5;3;2;1;4; ; ; ;2;1;2; ;6;5;4;23;16;23;124,650063300469
1973494;1;5;1;10;5;2;1;10;1990;19;4;6;2;1;4; ; ; ;2;1;1;2;6;1;2;23;12;23;124,650063300469
1973494;1;6;1;10;6;1;1;3;1996;13;4;6;2;1;4; ; ; ;2;1;1;2;4;7; ;23;7;23;124,650063300469
1973494;1;7;1;10;7;2;1;6;1980;29;4;6;1; ; ;1;1;30000;2;1;2; ;6;5;4;23;16;23;124,650063300469
1973494;1;8;1;10;7;1;1;8;2008;1;5; ;1; ; ;1;5; ;2; ; ; ; ; ; ;23; ;23;124,650063300469
1973494;1;9;1;10;9;2;1;7;1981;28;4;4;2;1;2; ; ; ;2;1;1;2;6;5;4;23;16;23;124,650063300469
1973494;1;10;1;10;10;2;1;12;1992;16;6;6;2;2; ; ; ; ;1;1;1;1;4;0; ;23;5;23;124,650063300469
1973495;1;1;1;10;1;2;1;11;1961;48;1;3;1; ; ;1;1;32000;2;1;2; ;5;11;2;23;11;23;123,98143260174
1973495;1;2;1;10;2;1;1;5;1962;47;2;3;1; ; ;1;1;24000;2;1;2; ;5;11;2;23;11;23;123,98143260174
1973495;1;3;1;10;3;1;1;9;2000;9;3; ;1; ; ;1;5; ;2;1;1;2;3;4; ;23;4;23;123,98143260174
1973496;1;1;1;10;1;1;1;12;1964;44;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ;23;5;23;125,812489058028
1973496;1;2;1;10;2;2;1;7;1978;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;125,812489058028
1973496;1;3;1;10;2;1;1;5;2005;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;23;0;23;125,812489058028
1973496;1;4;1;10;2;1;1;8;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;125,812489058028
1973496;1;5;1;10;5;1;1;3;1992;17;5;6;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;125,812489058028
1973496;1;6;1;10;6;2;1;5;1976;33;5;6;2;2; ; ; ; ;1;1;1;1;4;9; ;23;9;23;125,812489058028
1973497;1;1;1;10;1;1;1;11;1939;70;1;2;1; ; ;1;2;63000;2;1;2; ;3;5; ;23;5;23;141,526617916699
1973497;1;2;1;10;2;2;1;10;1937;72;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;23;5;23;141,526617916699
1973497;1;3;1;10;3;2;1;11;1966;43;3;3;1; ; ;1;6; ;2;1;2; ;3;5; ;23;5;23;141,526617916699
1973497;1;4;1;10;4;1;1;12;1960;48;5;3;1; ; ;1;1;19930;2;1;2; ;5;10;1;23;10;23;141,526617916699
1973497;1;5;1;10;5;1;1;11;1986;23;4;6;1; ; ;1;1;19930;2;1;2; ;5;11;2;23;11;23;141,526617916699
1973497;1;6;1;10;6;1;1;7;1988;21;4;6;1; ; ;1;1;19930;2;1;2; ;5;11;2;23;11;23;141,526617916699
1973497;1;7;1;10;7;1;1;4;2004;5;4; ;1; ; ;1;5; ;2;2;1;2;2;0; ;23;0;23;141,526617916699
1973497;1;8;1;10;8;1;1;11;1968;41;3;4;2;1;36; ; ; ;1;1;2; ;4;6; ;23;6;23;141,526617916699
1973499;1;1;1;10;1;1;1;12;1981;27;1;3;1; ; ;1;5; ;2;1;2; ;6;3;3;23;14;23;138,84492367866
1973499;1;2;1;10;2;2;1;6;1985;24;2;3;1; ; ;1;1;19930;2;1;2; ;6;2;3;23;13;23;138,84492367866
1973499;1;3;1;10;3;2;1;5;2004;5;3; ;1; ; ;1;5; ;2;1;1;2;3;0; ;23;0;23;138,84492367866
1973499;1;4;1;10;2;1;1;2;2006;3;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;23;0;23;138,84492367866
1973500;1;1;1;10;1;1;1;4;1970;39;1;3;1; ; ;3; ; ;2;1;2; ;5;10;1;23;10;23;143,354711677367
1973500;1;2;1;10;2;2;1;5;1972;37;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;143,354711677367
1973500;1;3;1;10;3;1;1;8;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;23;8;23;143,354711677367
1973500;1;4;1;10;4;2;1;4;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;23;1;23;143,354711677367
1973500;1;5;1;10;2;1;1;7;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;143,354711677367
1973501;1;1;1;10;1;1;1;12;1950;58;1;2;1; ; ;1;1;19930;2;1;2; ;4;8; ;23;8;23;142,867244532403
1973501;1;2;1;10;2;2;1;5;1966;43;2;2;1; ; ;1;3;62150;2;1;2; ;3;5; ;23;5;23;142,867244532403
1973501;1;3;1;10;3;1;1;10;1988;21;3;6;1; ; ;1;1;19930;2;1;2; ;5;11;2;23;11;23;142,867244532403
1973502;1;1;1;10;1;2;1;4;1969;40;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;23;2;23;141,790330137739
1973502;1;2;1;10;2;1;1;12;1967;41;2;2;1; ; ;3; ; ;2;1;1;1;4;9; ;23;9;23;141,790330137739
1973502;1;3;1;10;3;2;1;2;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;141,790330137739
1973502;1;4;1;10;1;2;1;1;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;141,790330137739
1973503;1;1;1;10;1;1;1;7;1965;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;137,460008843988
1973503;1;2;1;10;2;2;1;4;1967;42;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;137,460008843988
1973503;1;3;1;10;3;2;1;11;1988;21;3;6;1; ; ;1;1;31200;2;1;1;2;6;2;2;23;13;23;137,460008843988
1973503;1;4;1;10;4;2;1;10;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;23;1;23;137,460008843988
1973503;1;5;1;10;5;1;1;3;2003;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;23;0;23;137,460008843988
1973503;1;6;1;10;6;2;1;6;2000;9;9; ;1; ; ;3; ; ;2;1;1;1;3;4; ;23;4;23;137,460008843988
1973504;1;1;1;10;1;2;1;5;1935;74;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;125,124491245347
1973504;1;2;1;10;2;1;1;4;1959;50;3;4;2;2; ; ; ; ;2;1;2; ;3;5; ;23;5;23;125,124491245347
1973505;1;1;1;10;1;2;1;6;1946;63;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;167,380275805377
1973505;1;2;1;10;1;1;1;2;1966;43;3;6;2;2; ; ; ; ;2;2;2; ;1;0; ;23;0;23;167,380275805377
1973505;1;3;1;10;3;2;1;7;1985;24;3;4;1; ; ;3; ; ;2;1;2; ;4;9; ;23;9;23;167,380275805377
1973505;1;4;1;10;3;2;1;11;2005;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;167,380275805377
1973505;1;5;1;10;3;1;1;6;2007;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;167,380275805377
1973505;2;1;2;10;1;1;1;12;1973;35;1;2;2;1;120; ; ; ;2;1;2; ;3;2; ;23;2;23;167,380275805377
1973505;2;2;2;10;2;2;1;10;1974;35;2;2;2;2; ; ; ; ;2;1;2; ;3;4; ;23;4;23;167,380275805377
1973505;2;3;2;10;3;2;1;11;1991;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;23;10;23;167,380275805377
1973505;2;4;2;10;4;1;1;4;1994;15;3;6;2;2; ; ; ; ;2;1;1;1;4;6; ;23;6;23;167,380275805377
1973505;2;5;2;10;5;1;1;3;1997;12;3;6;2;2; ; ; ; ;2;1;1;1;3;1; ;23;1;23;167,380275805377
1973505;2;6;2;10;6;2;1;10;2000;9;3; ;2;2; ; ; ; ;2;1;1;1;3;1; ;23;1;23;167,380275805377
1973505;2;7;2;10;7;2;1;10;2000;9;3; ;2;2; ; ; ; ;2;1;2; ;3;1; ;23;1;23;167,380275805377
1973506;1;1;1;10;1;1;1;4;1957;52;1;3;2;1;48; ; ; ;2;1;2; ;3;5; ;23;5;23;149,663987175346
1973506;1;2;1;10;2;2;1;10;1966;43;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;149,663987175346
1973506;1;3;1;10;3;1;1;9;1984;25;3;6;2;1;98; ; ; ;2;1;2; ;6;5;4;23;16;23;149,663987175346
1973506;1;4;1;10;4;1;1;1;1990;19;3;6;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;149,663987175346
1973507;1;1;1;10;1;2;1;3;1969;40;1;5;1; ; ;1;5; ;2;1;2; ;3;3; ;23;3;23;135,869047103205
1973507;1;2;1;10;2;2;1;4;1989;20;3;6;1; ; ;1;1;19930;2;1;1;2;6;2;2;23;13;23;135,869047103205
1973508;1;1;1;10;1;2;1;8;1975;34;1;4;2;1;15; ; ; ;2;1;2; ;4;7; ;23;7;23;145,70607876689
1973508;1;2;1;10;2;1;1;8;1992;17;3;6;2;2; ; ; ; ;2;1;2; ;5;10;1;23;10;23;145,70607876689
1973509;1;1;1;10;1;1;1;2;1975;34;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;23;6;23;135,169269765015
1973509;1;2;1;10;2;2;1;2;1976;33;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;135,169269765015
1973509;1;3;1;10;3;2;1;4;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;23;6;23;135,169269765015
1973509;1;4;1;10;4;2;1;8;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;23;3;23;135,169269765015
1973509;1;5;1;10;5;1;1;8;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;23;3;23;135,169269765015
1973510;1;1;1;10;1;1;1;3;1953;56;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;137,56658106858
1973510;1;2;1;10;2;2;1;11;1955;54;2;3;1; ; ;1;3;10000;2;1;2; ;5;11;2;23;11;23;137,56658106858
1973510;1;3;1;10;3;2;1;11;1986;23;3;2;1; ; ;1;4; ;2;1;2; ;5;11;2;23;11;23;137,56658106858
1973510;1;4;1;10;4;1;1;9;1978;31;5;2;1; ; ;1;5; ;2;1;2; ;6;3;2;23;14;23;137,56658106858
1973510;1;5;1;10;5;2;1;1;1970;39;5;6;1; ; ;1;3;62150;2;1;2; ;5;11;2;23;11;23;137,56658106858
1973510;1;6;1;10;6;2;1;10;1999;10;9;6;1; ; ;3; ; ;2;1;1;1;3;4; ;23;4;23;137,56658106858
1973510;1;7;1;10;7;2;1;9;2001;8;9; ;2;2; ; ; ; ;2;1;1;1;3;2; ;23;2;23;137,56658106858
1973511;1;1;1;10;1;2;1;9;1952;57;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;23;4;23;126,56755523819
1973511;1;2;1;10;2;1;1;9;1971;38;3;3;1; ; ;1;3;62150;2;1;2; ;6;6;5;23;17;23;126,56755523819
1973511;1;3;1;10;3;2;1;8;1981;28;5;3;1; ; ;1;5; ;2;1;2; ;4;7; ;23;7;23;126,56755523819
1973511;1;4;1;10;4;1;1;1;1998;11;4;6;1; ; ;1;5; ;2;1;1;1;3;3; ;23;3;23;126,56755523819
1973511;1;5;1;10;5;2;1;1;2000;9;4; ;1; ; ;1;5; ;2;1;1;1;3;1; ;23;1;23;126,56755523819
1973511;1;6;1;10;3;1;1;10;2006;3;4; ;1; ; ;1;5; ;2;2;2; ;1;0; ;23;0;23;126,56755523819
1973511;1;7;1;10;3;2;1;8;2008;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;23; ;23;126,56755523819
1973511;1;8;1;10;8;1;1;3;1994;15;4;6;2;2; ; ; ; ;2;1;1;1;3;4; ;23;4;23;126,56755523819
1973512;1;1;1;10;1;2;1;12;1948;60;1;4;1; ; ;1;1;19876;2;1;2; ;4;7; ;23;7;23;122,445759702928
1973512;1;2;1;10;2;1;1;9;1983;26;3;2;2;2; ; ; ; ;2;1;2; ;4;8; ;23;8;23;122,445759702928
1973512;1;3;1;10;3;2;1;9;1985;24;5;2;1; ; ;1;5; ;2;1;1;1;6;2;2;23;13;23;122,445759702928
1973512;1;4;1;10;3;1;1;8;2008;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;122,445759702928
1973513;1;1;1;10;1;1;1;5;1917;92;1;3;2;1;180; ; ; ;2;1;2; ;1;0; ;23;0;23;127,57157515249
1973513;1;2;1;10;2;2;1;4;1922;87;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;127,57157515249
1973513;1;3;1;10;3;2;1;9;1955;54;3;2;2;1;120; ; ; ;2;1;2; ;3;5; ;23;5;23;127,57157515249
1973513;1;4;1;10;4;1;1;12;1945;63;5;2;1; ; ;1;5; ;2;1;2; ;3;4; ;23;4;23;127,57157515249
1973513;1;5;1;10;5;1;1;11;1985;24;4;6;1; ; ;1;1;19876;2;1;2; ;5;11;2;23;11;23;127,57157515249
1973514;1;1;1;10;1;2;1;2;1979;30;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;123,562970021918
1973514;1;2;1;10;2;2;1;12;1982;26;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;123,562970021918
1973514;1;3;1;10;2;2;1;1;2009;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;123,562970021918
1973514;1;4;1;10;4;2;1;8;1961;48;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;23;123,562970021918
1973515;1;1;1;10;1;2;1;10;1970;39;1;4;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;165,730386003917
1973515;1;2;1;10;2;2;1;4;1993;16;3;6;2;2; ; ; ; ;2;1;1;1;4;9; ;23;9;23;165,730386003917
1973515;1;3;1;10;3;2;1;6;1995;14;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;23;7;23;165,730386003917
1973515;1;4;1;10;4;1;1;10;1997;12;3;6;2;2; ; ; ; ;2;1;1;1;3;4; ;23;4;23;165,730386003917
1973515;1;5;1;10;1;2;1;9;2007;2;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;165,730386003917
1973515;2;1;2;10;1;2;1;9;1988;21;1;4;2;2; ; ; ; ;2;1;2; ;5;11;2;23;11;23;165,730386003917
1973515;2;2;2;10;1;1;1;6;2008;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;23; ;23;165,730386003917
1973515;3;1;3;10;1;1;1;5;1984;25;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ;23;9;23;165,730386003917
1973515;3;2;3;10;2;2;1;10;1985;24;2;1;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;165,730386003917
1973516;1;1;1;10;1;1;1;6;1957;52;1;3;1; ; ;1;1;19876;2;1;2; ;5;11;2;23;11;23;134,085139182084
1973516;1;2;1;10;2;2;1;10;1960;49;2;3;1; ; ;2;5; ;2;1;2; ;4;7; ;23;7;23;134,085139182084
1973516;1;3;1;10;3;1;1;11;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;2;23;10;23;134,085139182084
1973516;1;4;1;10;4;2;1;3;1984;25;3;2;2;1;6; ; ; ;2;1;2; ;5;11;2;23;11;23;134,085139182084
1973516;1;5;1;10;4;1;1;6;2007;2;4; ;1; ; ;2;5; ;2; ; ; ; ; ; ;23; ;23;134,085139182084
1973517;1;1;1;10;1;1;1;6;1962;47;1;3;1; ; ;1;3;62150;2;1;2; ;5;11;2;23;11;23;132,254082725796
1973517;1;2;1;10;2;2;1;1;1971;38;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;23;11;23;132,254082725796
1973518;1;1;1;10;1;2;1;11;1945;64;1;4;1; ; ;1;5; ;2;1;2; ;3;5; ;23;5;23;104,218399587108
1973518;1;2;1;10;2;2;1;4;1970;39;3;6;1; ; ;2;1;55200;2;1;1;2;6;10;5;23;21;23;104,218399587108
1973518;1;3;1;10;3;2;1;7;1974;35;3;5;1; ; ;1;3;62150;2;1;2; ;5;11;2;23;11;23;104,218399587108
1973518;1;4;1;10;4;1;1;6;1998;11;4;6;1; ; ;1;5; ;2;1;1;2;3;4; ;23;4;23;104,218399587108
1973519;1;1;1;10;1;2;1;3;1965;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;23;5;23;145,732658968044
1973519;1;2;1;10;2;1;1;9;1981;28;2;2;2;1;60; ; ; ;2;1;2; ;4;8; ;23;8;23;145,732658968044
1973519;1;3;1;10;3;2;1;1;1996;13;3;6;2;2; ; ; ; ;2;1;1;1;4;0; ;23;5;23;145,732658968044
1973519;1;4;1;10;4;2;1;9;2002;7;3; ;2;2; ; ; ; ;2;2;1;1;3;0; ;23;0;23;145,732658968044
1973519;1;5;1;10;5;2;1;3;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;23;0;23;145,732658968044
1973520;1;1;1;10;1;1;1;1;1933;76;1;3;1; ; ;1;2;240000;2;1;2; ;3;2; ;23;2;23;106,007031679408
1973520;1;2;1;10;2;2;1;7;1940;69;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;23;2;23;106,007031679408
1973520;1;3;1;10;3;2;1;7;1971;38;3;4;1; ; ;1;3;62150;2;1;2; ;6;5;4;23;16;23;106,007031679408
1973520;1;4;1;10;3;1;1;1;2007;2;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;23; ;23;106,007031679408
1973520;1;5;1;10;5;2;1;12;1993;15;4;6;2;1;12; ; ; ;2;1;1;2;4;9; ;23;9;23;106,007031679408
1973520;1;6;1;10;6;1;1;8;1999;10;4;6;2;1;12; ; ; ;2;1;1;2;3;4; ;23;4;23;106,007031679408
1973520;1;7;1;10;7;1;1;11;1982;27;3;6;1; ; ;1;3;62150;2;1;1;1;6;4;2;23;15;23;106,007031679408
1973522;1;1;1;10;1;2;1;2;1964;45;1;1;1; ; ;2;1;73120;2;1;2; ;6;5;4;23;16;23;163,126983839444
1973522;1;2;1;10;2;1;1;1;1989;20;2;1;1; ; ;3; ; ;2;1;2; ;4;9; ;23;9;23;163,126983839444
1973522;1;3;1;10;3;2;1;7;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;23;11;23;163,126983839444
1973522;1;4;1;10;3;2;1;3;2009;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;23; ;23;163,126983839444
1973522;1;5;1;10;5;2;1;1;1999;10;3;6;1; ; ;2;5; ;2;1;1;1;3;4; ;23;4;23;163,126983839444
1973522;1;6;1;10;6;2;1;3;2000;9;3; ;1; ; ;2;5; ;2;1;1;1;3;3; ;23;3;23;163,126983839444
1973523;1;1;1;10;1;2;1;7;1980;29;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;23;166,757527795004
1973523;1;2;1;10;2;1;1;7;1973;36;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;23;3;23;166,757527795004
1973523;1;3;1;10;3;2;1;2;1994;15;3;6;2;1;5; ; ; ;2;1;1;1;4;0; ;23;5;23;166,757527795004
1973523;1;4;1;10;4;2;1;3;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;23;5;23;166,757527795004
1973523;1;5;1;10;5;1;1;6;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;23;4;23;166,757527795004
1973523;1;6;1;10;6;2;1;12;2002;6;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;23;0;23;166,757527795004
1973523;1;7;1;10;7;2;1;2;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;23;0;23;166,757527795004
1973525;1;1;1;10;1;1;1;2;1985;24;1;1;1; ; ;1;1;19876;2;1;2; ;5;11;2;23;11;23;156,627241013505
1973525;1;2;1;10;2;2;1;4;1993;16;2;1;1; ; ;1;5; ;2;1;2; ;4;9; ;23;9;23;156,627241013505
1973526;1;1;1;10;1;2;1;4;1952;57;1;4;2;2; ; ; ; ;2;1;2; ;3;5; ;23;5;23;117,818293376141
1973526;1;2;1;10;1;2;1;1;1982;27;3;6;2;2; ; ; ; ;2;2;2; ;1;0; ;23;0;23;117,818293376141
1973527;1;1;1;10;1;1;1;7;1935;74;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;23;0;23;119,057906194391
1973527;1;2;1;10;2;1;1;5;1984;25;4;6;2;2; ; ; ; ;2;1;2; ;4;8; ;23;8;23;119,057906194391
1973527;2;1;2;10;1;1;1;7;1981;28;1;2;2;2; ; ; ; ;2;1;2; ;4;6; ;23;6;23;119,057906194391
1973527;2;2;2;10;2;2;1;4;1981;28;2;2;2;2; ; ; ; ;2;1;2; ;3;3; ;23;3;23;119,057906194391
1973527;2;3;2;10;3;2;1;6;2002;7;3; ;2;2; ; ; ; ;2;2;1;1;3;0; ;23;0;23;119,057906194391
