DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
542202;1;1;05;70;4;48;1; ;2;2;2;84;1; ;3;9;ES AFILIADO A UNA EPS; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;5234;52;05;1651,68564591597
542204;2;2;05;70;1;24;2; ;2;2;2;8;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;19;39;9231;92;05;1890,1531771683
542206;1;5;05;70;16;48;1; ;2;2;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1100000;1;54;54;9500;95;05;1344,53054027919
542208;1;3;05;70;4;48;1; ;1;1;2;8;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1734800;1;95;84;5170;51;05;767,680536621281
542210;1;2;05;70;8;48;1; ;2;2;2;12;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2; ;1;79;79;1810;18;05;750,599510890722
542226;1;2;05;70;16;48;1; ;1;1;2;52;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;433700;1;45;45;5234;52;05;716,496827668858
542232;1;1;05;70;8;48;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;95;98;6021;60;05;1205,080495587
542234;1;3;05;70;36;48;1; ;1;1;2;36;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;87;5020;50;05;996,386542100951
542235;1;2;05;70;104;48;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;763,386236511015
542237;1;7;05;70;4;48;3; ;1;1;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;97000;1;3660000;1;54;54;9500;95;05;1597,45195077937
542239;1;6;05;70;36;48;1; ;2;2;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5521;55;05;853,81929567785
542242;1;2;05;70;36;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;833,950135634656
542255;1;2;05;70;7;48;1; ;1;1;2;96;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;05;822,563519097233
542272;1;1;05;70;4;48;1; ;1;1;2;4;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;59;59;9242;92;05;1683,79319346822
542274;1;2;05;70;20;48;4; ;1;1;2;30;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;44;57;9302;93;05;1574,02722851632
542275;1;1;05;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;812,52021937658
542284;1;4;05;70;8;48;1; ;1;1;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5030;50;05;706,290768143765
542291;1;2;05;70;12;24;1; ;2;2;2;150;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;6340;63;05;819,339933305939
542291;1;4;05;70;2;24;1; ;1;1;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;500000;1;45;45;5529;55;05;819,339933305939
542299;1;10;05;70;40;48;1; ;1;1;2;54;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;94;1810;18;05;997,192239501257
542299;1;13;05;70;52;48;1; ;2;2;2;54;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;58;5530;55;05;997,192239501257
542302;1;1;05;70;4;50;1; ;2;2;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;55;95;4521;45;05;839,927160150645
542305;1;4;05;70;52;48;3; ;1;1;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;592,235180006133
542308;1;4;05;70;40;48;1; ;2;2;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;84;84;5040;50;05;743,689687855835
542322;1;2;05;70;8;48;1; ;1;1;2;16;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;5235;52;05;858,56102193037
542333;1;2;05;70;25;40;4; ;1;1;2;15;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;77;77;1551;15;05;764,104502186197
542340;1;2;05;70;52;48;1; ;1;2;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5234;52;05;769,932588527601
542354;1;3;05;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;739,730112461158
542359;1;2;05;70;150;48;1; ;2;2;2;36;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;08;2109;21;05;1672,40437508195
542383;1;2;05;70;12;48;1; ;2;2;2;120;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;09;09;5244;52;05;758,130716654526
542388;1;5;05;70;2;48;1; ;1;1;2;248;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;05;872,207467172964
542397;1;3;05;70;4;48;1; ;2;2;2;4;1; ;6;1; ; ;1; ; ; ; ; ; ; ; ;1;800000;1;10200000;1;13;13;8012;80;05;726,608662125275
542401;1;2;05;70;2;24;1; ;1;1;2;8;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000000;1;13;13;8043;80;05;1617,52359445485
542408;1;6;08;70;54;48;1; ;1;1;2;54;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;08;462,929858509811
542417;1;3;08;70;5;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;08;916,36235597016
542418;1;2;08;70;20;40;1; ;1;1;2;25;1; ;8;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;27000000;1;13;13;8043;80;08;896,077496727821
542423;1;4;08;70;100;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;08;504,488507895634
542425;1;4;08;70;25;48;1; ;1;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;08;762,04464181992
542437;1;4;11;70;12;48;1; ;1;2;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5521;55;11;2288,05195016084
542550;1;5;13;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;256,802049330739
542561;1;2;13;70;4;48;4; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;3000000;1;97;97;6310;63;13;205,418734676317
542562;1;3;13;70;52;48;1; ;2;2;2;52;1; ;8;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;21;45;5211;52;13;457,729848810394
542564;1;3;13;70;150;48;1; ;2;2;2;100;4; ;1;2; ; ; ; ; ; ; ; ;1; ;BUSCAR TRABAJO;2; ;2; ;1;11;33;7412;74;13;608,567610011341
542569;1;3;13;70;200;48;1; ;1;1;2;200;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7411;74;13;240,453189775274
542575;1;3;13;70;3;48;1; ;2;2;2;3;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;14000000;1;02;02;1110;11;13;520,900101844021
542577;1;1;13;70;12;48;1; ;1;1;2;12;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;58;58;5225;52;13;226,216065475069
542577;1;2;13;70;40;48;1; ;1;1;2;40;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;13;226,216065475069
542579;1;2;13;70;8;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3240000;1;45;53;5521;55;13;239,042695444548
542592;1;2;13;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;246,193344160625
542596;1;2;13;70;156;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;13;255,263567353082
542615;1;2;13;70;52;48;1; ;1;1;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;59;54;5519;55;13;242,643590250502
542618;1;4;13;70;156;48;1; ;1;1;2;52;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5211;52;13;243,058467066051
542621;1;2;13;70;26;48;4; ;1;1;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;93;93;4552;45;13;561,973137284277
542623;1;3;13;70;17;48;1; ;1;1;2;52;1; ;2;2; ; ; ; ; ; ; ; ;1; ;SEGUIR   ESTUDIANDO;2; ;2; ;1;45;37;5271;52;13;234,009629781885
542626;1;5;13;70;9;48;1; ;2;2;2;9;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5800000;1;45;45;5239;52;13;267,400392680572
542627;1;1;13;70;104;48;1; ;1;1;2;104;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;8532;85;13;221,931970858351
542628;1;7;13;70;52;48;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;13;249,628893354054
542629;1;2;13;70;47;48;1; ;2;1;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;13;221,931970858351
542633;1;2;13;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;13;235,597797031921
542634;1;8;13;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;13;240,717165666715
542642;1;2;13;70;30;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;227,513545026105
542642;1;5;13;70;10;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;227,513545026105
542645;1;4;13;70;48;48;1; ;2;2;2;48;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;6320;63;13;254,560190298629
542646;1;3;13;70;10;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;13;246,677042219148
542651;1;3;13;70;10;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;257,350681648605
542653;1;1;13;70;24;20;4; ;1;1;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;45;9242;92;13;225,526533286748
542653;2;3;13;70;4;40;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;54;5511;55;13;225,526533286748
542656;1;1;13;70;12;40;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;32;32;7020;70;13;264,407348099062
542656;1;2;13;70;8;40;1; ;1;1;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;12;21;6421;64;13;264,407348099062
542658;1;1;13;70;28;40;1; ;1;1;2;28;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;03;03;8519;85;13;238,223754857683
542659;1;4;13;70;24;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;202,963642931342
542660;1;4;13;70;20;40;1; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;39;39;1512;15;13;218,597194294282
542668;2;1;13;70;21;48;1; ;2;2;2;21;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;55;55;4521;45;13;207,33201976728
542674;1;1;13;70;78;48;1; ;2;2;2;32;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6100000;1;21;03;5272;52;13;231,921094734748
542757;1;2;17;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;185,703848478058
542769;1;3;17;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;220,2902268557
542774;1;2;17;70;144;48;1; ;1;1;2;144;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;17;155,627794602653
542775;1;2;17;70;144;48;1; ;1;1;2;144;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;33;5530;55;17;151,977846398557
542788;1;2;17;70;43;48;1; ;1;1;2;43;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;59;9242;92;17;126,163154445677
542793;1;1;17;70;4;48;1; ;2;2;2;4;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;98;39;7512;75;17;160,833582825892
543729;1;4;23;70;2;45;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6421;64;23;123,8570026491
543732;1;2;23;70;6;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;100,066810881678
543734;1;1;23;70;16;25;1; ;1;1;2;104;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;23;125,308725988111
543741;1;3;23;70;12;45;2; ;2;1;2;36;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;58;58;7524;75;23;105,841972776459
543743;1;4;23;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;23;127,424536737127
543749;1;9;23;70;16;48;1; ;1;1;2;208;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;23;107,784125698788
543756;1;3;23;70;24;48;1; ;1;1;2;24;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1872000;1;95;95;4521;45;23;136,365296843308
543768;1;3;23;70;4;48;2; ;2;2;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;45;5211;52;23;143,973503850651
543776;1;5;23;70;8;48;4; ;1;1;2;8;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;5000000;1;05;05;7310;73;23;237,915359637747
543779;1;3;23;70;26;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;23;222,69894562306
543782;1;3;23;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;23;69,1834756869043
543783;1;1;23;70;2;48;1; ;1;1;2;2;9;HACIENDOLE TURNOS A UN ASALARIA;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8511;85;23;94,333573735599
543790;1;3;23;70;26;48;1; ;1;1;2;26;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;54;9500;95;23;86,4966687921531
543790;1;8;23;70;52;48;3; ;1;1;2;52;3; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;23;86,4966687921531
543790;1;10;23;70;8;60;3; ;1;1;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;23;86,4966687921531
543790;1;13;23;70;26;48;3; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;23;86,4966687921531
543792;1;3;23;70;2;48;1; ;1;1;2;2;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;2400000;1;95;95;4521;45;23;121,649374842345
543800;1;2;23;70;2;48;1; ;1;1;2;2;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;4000000;1;45;45;5234;52;23;185,149073810154
543803;1;4;23;70;52;48;1; ;1;1;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;50;5239;52;23;69,148531656895
543809;1;2;23;70;8;48;1; ;1;1;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;43;43;7530;75;23;106,548361647925
543810;1;3;23;70;16;48;1; ;1;1;2;16;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;23;167,850960571737
543814;1;1;23;70;24;48;2; ;1;1;2;26;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;23;94,8171087418407
543814;1;4;23;70;12;48;1; ;2;2;2;4;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;6000000;1;45;45;5239;52;23;94,8171087418407
543823;1;1;23;70;4;56;5; ;2;2;2;4;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;2100000;1;15000000;1;51;31;7512;75;23;236,218387873507
543829;1;1;23;70;106;48;4; ;1;1;2;106;4; ;1;2; ; ; ; ; ; ; ; ;1; ;ESTA ESPERANDO LA EDAD PARA LA PENSION;2; ;2; ;1;98;98;6031;60;23;122,916931855404
543829;1;2;23;70;16;48;4; ;1;1;2;120;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5233;52;23;122,916931855404
543844;1;3;23;70;2;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;23;111,282580321608
544009;1;3;50;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;188,180509218679
544012;1;3;50;70;3;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;143,366248922106
544013;1;2;50;70;3;48;1; ;1;1;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;55;7522;75;50;366,217763681743
544020;1;1;50;70;52;48;4; ;2;2;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;43;43;5040;50;50;417,616381437169
544021;1;3;50;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;50;282,843492605992
544023;1;1;50;70;52;48;1; ;1;1;2;2;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;600000;1;19;54;9500;95;50;211,203193681167
544029;1;3;50;70;4;56;1; ;1;1;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5234;52;50;187,882709318849
544053;1;2;52;70;4;40;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;800000;1;81;81;3611;36;52;88,6157072144266
544053;1;5;52;70;8;40;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;36;36;6021;60;52;88,6157072144266
544076;1;1;52;70;12;40;4; ;1;1;2;13;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;95;95;4521;45;52;104,029240298168
544087;1;1;54;70;48;50;4; ;1;1;2;53;4; ;1;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;97;6310;63;54;242,791737197901
544088;1;6;54;70;1;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;54;176,388018802639
544092;1;2;54;70;5;40;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;54;341,703035286373
544103;1;4;54;70;52;40;4; ;1;1;2;55;8; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;62;0118;01;54;258,20930593907
544127;1;3;54;70;2;30;4; ;2;2;2;1;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;57;57;9302;93;54;263,205808855249
544139;1;5;54;70;4;28;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;54;226,344727646735
544165;1;4;54;70;2;50;1; ;1;1;2;2;4; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;4800000;1;80;80;1922;19;54;217,550935701455
544185;1;4;54;70;48;48;1; ;1;1;2;48;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1589;15;54;263,729431411446
544211;1;2;54;70;10;54;1; ;1;1;2;12;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;41;5241;52;54;264,219147374482
544223;1;3;54;70;4;48;3; ;1;1;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;54;54;9500;95;54;298,543099578022
544227;1;2;54;70;4;48;1; ;1;1;2;7;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1790000;1;45;79;1810;18;54;267,168237248724
544236;1;4;54;70;4;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5211;52;54;321,693000500488
544298;1;2;66;70;4;48;1; ;1;1;2;4;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3095900;1;98;33;5512;55;66;273,878651320024
544299;1;3;66;70;1;48;1; ;1;1;2;6;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;45;74;2424;24;66;334,045101519345
544307;1;1;66;70;32;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;232,037135953336
544307;1;3;66;70;4;48;1; ;1;1;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;5211;52;66;232,037135953336
544307;1;4;66;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;232,037135953336
544307;1;6;66;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;66;232,037135953336
544313;1;1;66;70;8;48;1; ;2;2;2;10;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;10000000;1;21;21;7491;74;66;263,099261905477
544314;1;2;66;70;52;48;2; ;1;1;2;52;5; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;21;8060;80;66;287,604035314597
544319;1;2;66;70;52;48;4; ;1;1;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;93;4552;45;66;193,5525632054
544319;1;3;66;70;48;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;93;4552;45;66;193,5525632054
544326;1;2;66;70;56;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;66;327,320447838006
544326;1;3;66;70;3;50;1; ;2;2;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;3469600;1;58;95;4521;45;66;327,320447838006
544332;1;1;66;70;10;50;1; ;1;1;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5221;52;66;259,613880082578
544343;1;2;66;70;240;48;1; ;2;2;2;240;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;44;6601;66;66;146,689605342756
544348;1;1;66;70;24;60;1; ;1;1;2;28;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;03;03;5243;52;66;276,163306772686
544351;1;3;66;70;1;40;1; ;1;1;2;60;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;66;223,974562419391
544354;1;2;66;70;4;48;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;230000;1;230000;1;53;53;5522;55;66;332,96603332774
544359;1;2;66;70;52;48;1; ;2;2;2;260;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;09;45;5232;52;66;140,208423029472
544359;1;3;66;70;104;48;1; ;2;2;2;104;1; ;3;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;33;41;5241;52;66;140,208423029472
544366;1;2;66;70;52;48;1; ;1;1;2;52;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;9303;93;66;202,982172009938
544370;1;2;66;70;52;48;1; ;1;1;2;52;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;03;5040;50;66;329,898245541047
544372;1;3;66;70;4;60;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;3600000;1;93;93;4521;45;66;308,637180307126
544380;3;1;68;70;4;48;1; ;1;1;2;4;4; ;1;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;45;55;7493;74;68;348,731746467878
544386;1;2;68;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;68;368,192993984292
544387;1;2;68;70;6;25;1; ;1;1;2;336;1; ;6;1; ; ; ; ; ; ; ; ;1; ;VIVIR DE LA PENSION;2; ;2; ;1;54;32;1810;18;68;834,434023291181
544398;2;1;68;70;4;48;1; ;1;1;2;4;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;95;90;3614;36;68;389,251386584844
544400;1;2;68;70;4;48;1; ;2;2;2;8;1; ;7;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;39;79;1810;18;68;363,753048518826
544418;1;2;68;70;6;48;1; ;1;1;2;6;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1734800;1;58;58;7492;74;68;342,770653995799
544430;1;3;68;70;8;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;307,378581474707
544430;1;4;68;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;68;307,378581474707
