DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
526485;1;1;70;8;40;1; ;1;1;2;8;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9000000;1;98;98;6041;60;1;15;15;82,7897843877951
526490;1;3;70;106;48;1; ;2;2;2;106;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8515;85;1;15;15;42,7299737952553
526496;1;1;70;8;50;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;95;95;4521;45;1;15;15;83,6415183488152
526508;1;2;70;20;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;15; ; ; ;1;15;15;72,4625206633329
526511;1;2;70;50;40;1; ;1;1;2;75;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;15;15;80,3513137570984
526515;1;3;70;16;40;1; ;2;2;2;16;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2602200;1;32;32;5051;50;1;15;15;42,9081817347872
526518;2;1;70;20;40;1; ;1;1;2;20;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;98;98;6022;60;1;15;15;83,4341981948338
526525;1;4;70;4;40;1; ;2;2;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;4000000;1;45;45;1551;15;1;15;15;32,3742151527831
526543;1;2;70;50;40;1; ;1;1;2;50;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;81;81;3611;36;1;15;15;89,0783961748867
526552;1;3;70;44;48;1; ;1;1;2;44;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;05;39;7513;75;1;15;15;71,7171567843286
526568;1;3;70;2;45;4; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;600000;1;93;93;4521;45;1;15;15;74,0972720336991
526572;1;4;70;2;40;1; ;2;2;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;1800000;1;59;59;8512;85;1;15;15;79,9748259943203
526576;1;2;70;16;40;1; ;1;1;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;55;45;5221;52;1;15;15;41,0247256980998
526583;1;2;70;52;60;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;15;15;85,1698996371656
526596;1;2;70;48;40;2; ;1;1;2;216;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;41;5239;52;1;15;15;72,8166728211163
526596;1;4;70;12;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;15;72,8166728211163
526603;1;2;70;20;30;3; ;1;1;2;20;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;54;54;9500;95;1;15;15;76,5011726007034
526636;1;4;70;144;48;1; ;1;1;2;144;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;95;4530;45;1;15;15;129,496860611132
526636;1;5;70;144;48;1; ;1;1;2;144;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8512;85;1;15;15;129,496860611132
526639;1;3;70;12;48;1; ;1;2;2;36;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;15;15;45,4598368961469
526639;1;5;70;40;48;1; ;2;1;2;40;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;39;45;5237;52;1;15;15;45,4598368961469
526642;1;9;70;12;50;3; ;1;1;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;54;9500;95;1;15;15;57,296730864858
526646;1;3;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;15;15;44,2345697659721
526662;2;2;70;2;40;1; ;1;1;2;4;1; ;8;7; ; ; ; ; ; ; ;1; ; ; ;1;270000;1;270000;1;45;45;5225;52;1;17;17;226,794807789084
526665;1;4;70;8;20;2; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;80000;1;55;54;9500;95;1;17;17;138,307018627583
526676;1;2;70;2;48;1; ;1;1;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;600000;1;95;93;4552;45;1;17;17;184,07289710996
526692;1;2;70;998;40;1; ;1;1;2;998;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;54;9500;95;1;17;17;139,654195105699
526701;1;8;70;2;72;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;72000;1;200000;1;58;58;6331;63;1;17;17;155,643355931499
526702;1;3;70;36;50;1; ;1;1;2;36;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;99;8532;85;1;17;17;280,223379517262
526702;1;4;70;3;48;3; ;1;1;2;18;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;1;17;17;280,223379517262
526707;1;2;70;24;48;1; ;1;1;2;36;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;13;13;8041;80;1;17;17;153,896272198791
526712;1;3;70;52;48;1; ;1;1;2;52;1; ;5;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;34;7421;74;1;17;17;217,099102655399
526712;1;4;70;28;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;17;17;217,099102655399
526730;1;3;70;12;48;1; ;1;1;2;14;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4521;45;1;17;17;194,18444935464
526734;1;3;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;1;17;17;170,850353616926
526740;1;4;70;8;48;1; ;2;2;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;5204000;1;62;93;4552;45;1;17;17;180,019301929092
526741;1;2;70;52;48;1; ;2;2;2;53;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;21;7494;74;1;17;17;139,654195105699
526743;2;1;70;4;48;1; ;2;2;2;8;1; ;3;9;ERA AFILIADO A UNA EPS; ; ; ; ; ; ; ; ;1; ;2; ;1;3900000;1;93;93;5020;50;1;17;17;181,850066610709
526743;2;2;70;4;24;1; ;2;2;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;50000;1;53;45;5261;52;1;17;17;181,850066610709
526761;1;1;70;2;48;1; ;1;1;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;30000;1;77;54;9500;95;1;17;17;461,458027593741
526769;1;4;70;104;48;1; ;2;2;2;104;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8050;80;1;17;17;169,792942028201
526770;1;2;70;1;48;3; ;1;1;2;4;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;54;54;9500;95;1;17;17;108,340938481005
526772;1;3;70;21;48;1; ;2;2;2;21;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;83;95;4521;45;1;17;17;174,99873025144
526773;1;1;70;12;48;4; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;57;57;9302;93;1;17;17;160,833582825892
526773;1;2;70;1;48;1; ;2;2;2;1;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;217000;1;2600000;1;95;97;4530;45;1;17;17;160,833582825892
526773;1;3;70;36;72;1; ;1;1;2;36;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;1;14000;1;3600000;1;45;37;6042;60;1;17;17;160,833582825892
526778;1;5;70;4;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3050000;1;59;59;8513;85;1;17;17;131,198922448121
526784;1;1;70;3;48;4; ;1;1;2;3;1; ;7;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;4800000;1;95;95;4521;45;1;17;17;144,85286299391
526784;1;3;70;40;48;2; ;1;2;2;48;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;19;8531;85;1;17;17;144,85286299391
526784;1;4;70;16;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;1;17;17;144,85286299391
526787;1;1;70;4;10;1; ;2;2;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;11200000;1;45;45;5155;51;1;17;17;184,945691709958
526800;1;3;70;36;48;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;1;17;17;194,369665900228
526804;1;2;70;1;48;1; ;1;1;2;318;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8512;85;1;17;17;427,661616624863
526829;1;1;70;120;48;1; ;1;1;2;144;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;8511;85;1;17;17;194,369665900228
526833;1;1;70;60;48;1; ;1;1;2;60;1; ;2;1; ; ; ; ; ; ; ; ;1; ;YA ESTA  PENSIONADA;2; ;2; ;1;45;45;5239;52;1;17;17;161,514809926447
526873;1;1;70;4;28;1; ;1;1;2;4;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;1700000;1;13;13;8046;80;1;18;18;97,9269874884092
526882;1;2;70;3;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;75,9582420146039
526887;1;1;70;4;48;4; ;1;1;2;12;4; ;7;9;COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;98;98;8532;85;1;18;18;64,9914095434451
526890;1;1;70;3;24;1; ;2;2;2;4;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;900000;1;32;45;9242;92;1;18;18;100,849354845648
526897;1;2;70;12;48;1; ;2;2;2;12;1; ;4;9;COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;45;37;7491;74;1;18;18;79,7897543653991
526900;1;3;70;2;48;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;05; ; ; ;1;18;18;80,1774064568525
526901;1;4;70;12;40;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;18;18;73,0093496833806
526905;1;2;70;12;60;1; ;1;1;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;45;53;5529;55;1;18;18;59,7474977769825
526907;1;1;70;4;48;1; ;1;1;2;120;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;3600000;1;98;37;7512;75;1;18;18;93,4156652597962
526913;1;2;70;16;48;1; ;1;1;2;6;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5224;52;1;18;18;85,3843840457036
526914;1;4;70;6;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;18;18;54,7725395971457
526919;1;1;70;12;60;4; ;2;2;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;1;18;18;36,7175650025459
526920;1;1;70;2;48;1; ;2;2;2;102;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;6340;63;1;18;18;58,8556074796969
526922;1;1;70;40;60;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;18;18;92,8960672406196
526922;1;3;70;60;60;1; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;17;17;9214;92;1;18;18;92,8960672406196
526937;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;60,1785117510524
526939;1;2;70;8;24;1; ;1;1;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;53;53;5521;55;1;18;18;85,3724243401354
526941;1;3;70;8;40;1; ;2;1;2;2;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5850000;1;39;39;8511;85;1;18;18;74,4592144405653
526942;2;2;70;1;48;1; ;1;1;2;16;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2340000;1;33;45;5211;52;1;18;18;82,9620414309714
526954;2;2;70;2;48;1; ;1;1;2;108;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;32;7513;75;1;18;18;36,7175650025459
526967;1;4;70;1;72;1; ;1;1;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;18;18;109,171957863845
526971;1;2;70;24;72;1; ;1;1;2;144;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;18;18;80,0532696027232
526976;1;1;70;1;50;2; ;2;2;2;2;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;4000000;1;58;58;9192;91;1;18;18;65,4737470773282
526978;1;1;70;16;40;3; ;1;1;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;54;54;9500;95;1;18;18;69,021676005984
527003;1;1;70;3;48;4; ;1;1;2;3;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;5600000;1;41;41;5241;52;1;18;18;76,6082169118263
527007;1;3;70;2;40;4; ;1;1;2;2;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;1;600000;1;45;45;5229;52;1;18;18;96,3280465735137
527017;1;1;70;3;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;18;18;47,733097350767
527026;1;2;70;3;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;53;5529;55;1;18;18;76,6201766173944
527029;1;1;70;250;50;2; ;1;1;2;336;1; ;8;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;13;21;6601;66;1;18;18;79,7897543653991
527030;1;1;70;6;48;1; ;1;1;2;8;1; ;2;1; ; ; ; ;1; ; ;1; ; ; ;2; ;1;7000000;1;58;33;3691;36;1;18;18;85,8685846998091
527036;1;1;70;20;50;4; ;1;1;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;56;56;9301;93;1;18;18;66,8757170319752
527040;1;3;70;20;48;4; ;1;1;2;96;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;39;8511;85;1;18;18;36,7175650025459
527044;1;2;70;96;30;1; ;1;1;2;76;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;36;6021;60;1;19;19;74,9206628939828
527045;1;1;70;8;60;1; ;1;1;2;8;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;83;83;2811;28;1;19;19;45,1981988902754
527046;1;1;70;1;24;1; ;2;2;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;00;53;5521;55;1;19;19;39,2154232335607
527049;1;3;70;20;24;1; ;2;2;2;48;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;81;81;2090;20;1;19;19;56,7763022151902
527051;1;4;70;4;40;4; ;1;1;2;70;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;53;5522;55;1;19;19;94,5382876725008
527053;2;2;70;1;28;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;1;19;19;67,1064563483397
527054;1;3;70;48;48;1; ;2;2;2;180;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;400000;1;00;54;9500;95;1;19;19;39,859664754403
527056;1;2;70;36;48;1; ;2;2;2;60;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5132;51;1;19;19;84,8020984595229
527057;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;62,7425127008401
527057;1;3;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;1;19;19;62,7425127008401
527059;1;1;70;8;35;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;1;19;19;83,9386025649213
527061;1;1;70;7;48;2; ;1;1;2;7;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;3010000;1;98;98;4530;45;1;19;19;87,7407725941566
527061;1;2;70;8;24;2; ;2;1;2;192;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5269;52;1;19;19;87,7407725941566
527061;1;3;70;4;8;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;87,7407725941566
527062;1;3;70;4;48;1; ;1;1;2;6;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;58;58;7522;75;1;19;19;70,4989028752443
527063;1;3;70;4;12;4; ;1;1;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;150000;1;39;54;8532;85;1;19;19;75,3397703330809
527064;1;1;70;48;48;1; ;1;1;2;20;8; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;62;0111;01;1;19;19;36,2402364742179
527065;1;1;70;1;30;1; ;1;1;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;600000;1;56;56;9301;93;1;19;19;42,2418828302525
527065;1;4;70;96;20;1; ;1;1;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;19;19;42,2418828302525
527066;1;3;70;2;24;1; ;1;1;2;20;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;62;0111;01;1;19;19;36,0180422464661
527066;1;5;70;8;20;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;1;19;19;36,0180422464661
527075;1;2;70;119;40;1; ;1;1;2;119;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;32;2220;22;1;19;19;73,8985868144569
527076;1;4;70;12;40;1; ;1;1;2;144;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;19;19;37,3225153864146
527076;2;1;70;2;48;1; ;1;1;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;1200000;1;00;54;9500;95;1;19;19;37,3225153864146
527079;1;1;70;3;20;1; ;1;1;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;2000000;1;98;98;6041;60;1;19;19;89,1442147141406
527080;1;1;70;28;40;2; ;1;1;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;19;19;94,095670251615
527084;1;2;70;3;48;1; ;2;2;2;4;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;316000;1;3200000;1;95;95;4521;45;1;19;19;108,321869594973
527084;1;3;70;12;48;2; ;2;2;2;12;2; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1900000;1;39;39;7512;75;1;19;19;108,321869594973
527084;3;1;70;3;48;1; ;2;2;2;3;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;650000;1;2500000;1;95;95;4521;45;1;19;19;108,321869594973
527086;1;1;70;4;40;1; ;1;1;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;288000;1;2000000;1;84;95;4521;45;1;19;19;38,826061380565
527086;1;2;70;72;40;2; ;1;1;2;72;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;55;53;5521;55;1;19;19;38,826061380565
527087;1;4;70;24;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;85; ; ; ;1;19;19;84,5703088837328
527087;1;7;70;8;48;1; ;1;1;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;33;41;5233;52;1;19;19;84,5703088837328
527090;1;4;70;15;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;71,8865080282642
527092;2;2;70;16;20;3; ;1;1;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;8532;85;1;19;19;89,2196204726266
527095;2;1;70;6;40;1; ;1;1;2;144;1; ;4;9;CARTA DE APOYO PARA DESPLAZADOS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;19;19;44,0320271957696
527096;1;1;70;144;40;1; ;1;1;2;9;1; ;6;5; ; ;1; ; ; ; ; ; ; ; ;2; ;1;1300000;1;33;39;7010;70;1;19;19;95,8733119388177
527100;1;3;70;180;40;1; ;1;1;2;4;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;99;1;62;62;0121;01;1;19;19;127,899821986147
527102;1;4;70;12;40;1; ;1;1;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;5000;1;150000;1;45;80;1939;19;1;19;19;75,1901938684129
527105;1;2;70;48;40;1; ;1;1;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5237;52;1;19;19;31,5177768285289
527109;1;1;70;6;20;3; ;1;1;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;19;19;66,5377832709683
527111;1;5;70;24;40;1; ;1;1;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;1;19;19;51,607211479984
527111;1;6;70;24;20;1; ;2;1;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;12000;1;690000;1;54;39;5511;55;1;19;19;51,607211479984
527112;1;2;70;6;20;1; ;1;1;2;288;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;1;19;19;78,4938797085616
527114;1;2;70;8;40;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;77;1551;15;1;19;19;38,751273148231
527115;1;2;70;8;48;1; ;1;1;2;8;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;62;62;0111;01;1;19;19;56,2847174852107
527121;1;1;70;12;48;1; ;1;1;2;12;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;45;54;9500;95;1;19;19;56,6425627174864
527121;1;2;70;8;48;1; ;1;1;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4337000;1;58;58;7492;74;1;19;19;56,6425627174864
527123;1;2;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;65,475743602605
527128;1;2;70;24;48;3; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;840000;1;54;54;9500;95;1;19;19;122,07669156684
527128;1;3;70;96;48;4; ;1;1;2;96;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;55;7522;75;1;19;19;122,07669156684
527128;1;4;70;48;48;1; ;1;1;2;48;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5272;52;1;19;19;122,07669156684
527128;1;10;70;2;48;4; ;1;1;2;2;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;36000;1;2000000;1;95;95;4521;45;1;19;19;122,07669156684
527129;1;3;70;2;48;4; ;2;2;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;95;45;5262;52;1;19;19;135,593731592971
527136;1;2;70;12;48;1; ;1;1;2;96;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;19;19;59,0827526630335
527144;1;3;70;40;48;1; ;1;1;2;24;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;500000;1;45;54;5511;55;1;19;19;59,4388268606914
527149;1;3;70;96;20;1; ;1;1;2;12;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;03;03;4530;45;1;19;19;68,7323986527835
527161;1;2;70;48;48;3; ;1;1;2;96;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;1;19;19;72,4804729484357
527162;2;2;70;4;48;3; ;1;1;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;1200000;1;54;54;9500;95;1;19;19;37,7809288796477
527166;1;2;70;4;20;1; ;1;1;2;8;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;34;16;5239;52;1;19;19;52,0672377359341
527168;1;1;70;96;48;1; ;1;1;2;96;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5521;55;1;19;19;59,4388268606914
527168;1;2;70;16;48;1; ;1;1;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;45;5233;52;1;19;19;59,4388268606914
527170;1;2;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;19;19;60,0799880553389
527173;1;2;70;12;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;19;19;54,3519492366073
527178;1;3;70;4;48;4; ;1;1;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;500000;1;95;45;5221;52;1;19;19;65,5782892773028
527179;1;7;70;16;48;4; ;1;1;2;16;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;41;41;5111;51;1;19;19;102,290975823584
527187;1;1;70;4;48;1; ;1;1;2;44;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5522;55;1;19;19;67,3070521011237
