Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
437017;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2294,0676575879
437017;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;21; ; ; ; ; ; ; ;2;54;2294,0676575879
437020;1;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;2;54;2165,74273245445
437020;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;15; ; ; ; ; ; ; ;2;54;2165,74273245445
437036;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2796,77126369678
437036;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;5; ;35; ;15; ; ; ; ; ; ; ;2;54;2796,77126369678
437036;1;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2796,77126369678
437036;1;6;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;40; ; ; ; ; ; ; ; ; ;2;54;2796,77126369678
437043;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
437044;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2505,06968907717
437044;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;2;54;2505,06968907717
437044;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;54;2505,06968907717
437044;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;54;2505,06968907717
437044;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;54;2505,06968907717
438132;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;2;54;2461,96633312748
438132;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2461,96633312748
438132;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2461,96633312748
438135;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438135;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438135;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438137;1;1;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;7; ;10; ; ;3; ; ; ; ;2;54;3401,25446467834
438137;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;21; ; ; ; ; ; ; ;2;54;3401,25446467834
438137;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;54;3401,25446467834
438137;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3401,25446467834
438140;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1752,4677356118
438140;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;54;1752,4677356118
438140;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;1752,4677356118
438140;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1752,4677356118
438148;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1559,43777196674
438148;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;35; ;21; ; ; ; ; ; ; ;2;54;1559,43777196674
438152;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3586,0414586714
438152;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;25; ;36; ; ; ; ; ; ; ;2;54;3586,0414586714
438165;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;21; ; ; ; ; ; ; ;2;54;1799,93731389558
438274;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ; ;2;54;2851,41157305024
438274;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;70; ;14; ; ; ; ; ; ; ;2;54;2851,41157305024
438282;1;1;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;2;54;3774,14167891219
438282;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;70; ;14; ; ; ; ; ; ; ;2;54;3774,14167891219
438282;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;3774,14167891219
438288;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2994,88163640285
438288;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;14; ; ; ; ; ; ; ;2;54;2994,88163640285
438288;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2994,88163640285
438292;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2703,18006178324
438292;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;70; ; ; ; ; ; ; ; ; ;2;54;2703,18006178324
438292;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2703,18006178324
438292;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;2703,18006178324
438307;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;2817,77987023317
438307;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;2817,77987023317
438307;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2817,77987023317
438309;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2445,22294876388
438315;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438315;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438315;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;2002,36608296828
438424;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;54;1784,27767892272
438424;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1784,27767892272
438424;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1784,27767892272
438427;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3069,4999770958
438427;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;2;54;3069,4999770958
438431;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438431;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438452;1;1;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;40; ;36; ; ;6; ; ; ; ;2;54;1283,39583231999
438455;1;1;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;20; ; ; ; ;2;54;2631,50140949852
438455;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2631,50140949852
438599;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ; ;2;54;2100,70282429696
438599;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;54;2100,70282429696
438599;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2100,70282429696
438599;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;2100,70282429696
438607;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;53; ; ; ; ; ; ; ; ; ;2;54;2112,53473626839
438607;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;2; ; ; ; ; ; ; ; ; ;2;54;2112,53473626839
438612;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;2;54;1875,86291734099
438612;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;63; ;21; ; ; ; ; ; ; ;2;54;1875,86291734099
438612;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;14; ; ; ; ; ; ; ; ; ;2;54;1875,86291734099
438618;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;7; ; ; ; ; ; ; ; ; ;2;54;1379,91081414252
438618;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;56; ; ; ; ; ; ; ; ; ;2;54;1379,91081414252
438619;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;56; ; ; ; ; ; ; ; ; ;2;54;1597,99921818808
438619;1;2;90; ;1;2;1;2;2;2;2;2;2;1;2;2;7; ;1; ; ; ; ; ; ;6; ; ;2;54;1597,99921818808
438622;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;2;54;1986,21577463022
438622;1;2;90; ;1;2;1;2;1;2;2;2;2;2;1;2;4; ;77; ;28; ; ; ; ; ;2; ;2;54;1986,21577463022
438688;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438688;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438688;1;3;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438692;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1579,61943299302
438692;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;63; ; ; ; ; ; ; ; ; ;2;54;1579,61943299302
438694;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438695;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;2;54;1469,67429305463
438695;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;58; ;35; ; ; ; ; ; ; ;2;54;1469,67429305463
438699;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438699;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438699;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438699;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438842;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;54;1597,99921818808
438842;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;54;1597,99921818808
438844;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2392,40439891658
438844;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;25; ; ; ; ; ; ; ;2;54;2392,40439891658
438844;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2392,40439891658
438848;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;54;1916,24612306847
438848;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;54;1916,24612306847
438848;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ; ; ;2;54;1916,24612306847
438850;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;56; ;6; ; ; ; ; ; ; ;2;54;1687,76269710019
438850;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ; ;2;54;1687,76269710019
438851;1;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ; ; ;2;54;2445,22294876388
438853;1;1;90; ;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ;14; ; ; ;2;54;2502,34953885497
438853;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ; ;2;54;2502,34953885497
438853;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ; ;2;54;2502,34953885497
438859;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2516,9016010486
438859;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;56; ; ; ; ; ; ; ; ; ;2;54;2516,9016010486
438859;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;54;2516,9016010486
438866;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ; ; ;2;54;2188,64454370293
438866;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;60; ; ; ; ; ; ; ; ; ;2;54;2188,64454370293
438866;1;3;90; ;1;2;1;2;2;2;2;2;2;1;2;2;2; ;1; ; ; ; ; ; ;5; ; ;2;54;2188,64454370293
438866;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2188,64454370293
438869;1;1;90; ;1;2;1;2;2;2;2;2;1;2;2;2;2; ;40; ; ; ; ; ;3; ; ; ;2;54;1129,47224401462
438869;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;32; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438869;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438872;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ; ;2;54;1874,04115783483
438872;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ; ;2;54;1874,04115783483
438872;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1874,04115783483
438875;1;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438875;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438875;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438875;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438875;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438875;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;9; ; ; ; ; ; ; ; ; ;2;54;1441,57931396195
438879;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2794,94950419063
438879;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ; ;2;54;2794,94950419063
438879;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2794,94950419063
438879;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2794,94950419063
438883;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;56; ; ; ; ; ; ; ; ; ;2;54;2610,49280296214
438883;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;2610,49280296214
438883;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2610,49280296214
438977;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ; ; ;2;54;2073,74977668534
438977;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;49; ; ; ; ; ; ; ; ; ;2;54;2073,74977668534
438977;1;3;90; ;1;2;2;2;2;2;2;2;2;2;2;2;28; ; ; ; ; ; ; ; ; ; ; ;2;54;2073,74977668534
438979;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;40; ; ; ; ; ; ; ; ; ;2;54;1193,63235340787
438980;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;50; ; ; ; ; ; ; ; ; ;2;54;1193,63235340787
438981;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2112,53473626839
438981;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;48; ; ; ; ; ; ; ; ; ;2;54;2112,53473626839
438983;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3339,85807553315
438983;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3339,85807553315
438983;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;3339,85807553315
438983;1;4;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;70; ;6; ; ; ; ; ; ; ;2;54;3339,85807553315
438983;1;5;90; ;1;1;1;2;1;2;2;2;2;2;2;2;3;5;2; ;2; ; ; ; ; ; ; ;2;54;3339,85807553315
438983;1;6;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ;2;54;3339,85807553315
438986;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2480,34611832254
438986;1;2;90; ;1;2;1;2;2;2;2;1;2;2;2;2;21; ;49; ; ; ; ;5; ; ; ; ;2;54;2480,34611832254
438986;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;14;14;7; ; ; ; ; ; ; ; ; ;2;54;2480,34611832254
438990;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438990;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;35; ;40; ; ; ; ; ; ; ; ; ;2;54;1129,47224401462
438993;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1696,33595951676
438993;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;1696,33595951676
438993;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;54;1696,33595951676
438995;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2075,97925354234
438995;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;2;54;2075,97925354234
438997;1;1;90; ;2;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;28; ; ; ; ; ; ;2;54;1579,61943299302
438997;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1579,61943299302
438998;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;2190,46630320908
438998;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;60; ; ; ; ; ; ; ; ; ;2;54;2190,46630320908
438998;1;3;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ; ; ;2;54;2190,46630320908
438998;1;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ; ;2;54;2190,46630320908
439000;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;2;54;1373,1593112321
439011;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;54;708,390186872574
439011;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;708,390186872574
439015;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;54;999,186455275972
439015;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;2;54;999,186455275972
439018;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439018;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439018;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439018;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439018;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439018;1;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;2;54;916,634490665784
439022;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;42; ;35; ; ; ; ; ; ; ;2;54;893,69140826931
439023;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1405,80744653156
439023;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;49; ;7; ; ; ; ; ; ; ;2;54;1405,80744653156
439026;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;21; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;1;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;2;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439026;2;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1514,97069424425
439033;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;54;999,186455275972
439033;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;54;999,186455275972
439035;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;598,316693545741
439035;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;54;598,316693545741
439035;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;54;598,316693545741
439036;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;20; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
439036;1;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;54;1343,33523833587
