Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;1;1;70;1;8;48;1; ;2;8;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;63;1;1;6310;04;08;399,748340003526;08;4044448
1;1;1;70;1;12;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;93;45;1;1;4552;04;08;997,134680345601;08;4044452
1;3;1;70;1;12;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;38;64;1;1;6421;04;08;997,134680345601;08;4044452
1;5;1;70;1;52;48;1; ;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;51;1;2;5136;04;08;284,896594376399;08;4044453
1;5;1;70;1;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;08;354,423307358534;08;4044459
1;10;1;70;1;12;45;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;08;518,226663114103;08;4044462
1;3;1;70;1;8;48;1; ;2;8;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;04;08;589,81879983609;08;4044479
1;8;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;04;08;404,729511420682;08;4044482
1;11;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;04;08;499,174520553633;08;4044486
1;3;1;70;1;5;48;3; ;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;08;432,535109091018;08;4044487
1;4;1;70;1;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;430000;2;39;39;52;1;1;5229;04;08;411,556737597448;08;4044493
1;5;1;70;1;1;48;3; ;2;1;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;54;54;95;1;1;9500;04;08;470,46811841309;08;4044499
1;4;1;70;1;4;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;32;85;1;1;8512;04;08;676,946557969133;08;4044502
1;4;1;70;1;4;30;1; ;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;55;1;1;5529;04;08;631,487163185004;08;4044503
1;5;1;70;1;3;48;1; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;81000;2;16;45;52;1;1;5261;04;08;479,530448883047;08;4044505
1;2;1;70;1;5;48;1; ;2;32;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8520;04;08;520,703025743789;08;4044506
1;2;1;70;1;68;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;08;501,682802941377;08;4044516
1;3;1;70;1;20;48;1; ;2;150;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5225;04;08;515,341192045158;08;4044522
1;2;1;70;1;8;24;1; ;2;12;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;01;01;51;1;1;5135;04;08;675,48489310302;08;4044523
1;2;1;70;1;4;24;4; ;2;24;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;85;1;1;8532;04;08;565,930810711242;08;4044525
1;3;1;70;1;16;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;85;1;2;8512;04;08;426,787005152855;08;4044532
1;3;1;70;1;20;45;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8050;04;08;575,9263555994;08;4044544
1;4;1;70;1;32;40;4; ;2;40;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;08;575,9263555994;08;4044544
1;3;1;70;1;5;48;1; ;2;120;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;04;08;690,431207960387;08;4044546
1;3;1;70;1;12;45;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;59;59;85;1;1;8511;04;08;598,77570451463;08;4044550
1;3;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;04;08;625,771185112477;08;4044552
1;8;1;70;1;16;16;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;2;7493;04;08;625,771185112477;08;4044552
1;3;1;70;1;20;48;1; ;2;51;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;19;1;2;1929;04;08;523,140265411832;08;4044554
1;4;1;70;1;5;48;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;51;1;1;5125;04;08;323,943429485618;08;4044580
1;5;1;70;1;2;48;1; ;2;3;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;54;95;1;1;9500;04;08;323,943429485618;08;4044580
1;3;1;70;1;16;48;1; ;2;52;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5224;04;08;660,053028266866;08;4044586
1;1;1;70;1;28;48;4; ;2;28;2; ;9;1; ; ; ; ; ; ; ; ;1; ;DE LA PENSION;2; ;2;07;07;75;1;2;7523;04;11;3627,68077494669;11;4044606
1;3;1;70;1;18;48;1; ;2;18;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;92;1;2;9242;04;11;2289,56548180561;11;4044607
1;2;1;70;1;16;48;1; ;2;16;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;38;74;1;2;7499;04;11;3565,01644767065;11;4044610
1;5;1;70;1;4;30;4; ;2;104;2; ;9;5; ; ;1; ; ; ; ; ; ; ; ;2; ;2;12;12;75;1;1;7523;04;11;4035,87222143193;11;4044612
1;2;1;70;1;16;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;04;11;2955,53639874759;11;4044626
1;3;1;70;1;8;10;1; ;2;8;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;45;52;1;1;5234;04;11;2196,47359577043;11;4044628
1;2;1;70;1;16;40;1; ;2;8;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;59;85;1;2;8520;04;11;2428,96651598239;11;4044629
1;4;1;70;1;1;48;1; ;2;24;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;95;45;1;1;4521;04;11;2472,72852117374;11;4044631
1;3;1;70;1;16;48;1; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;2;7421;04;11;3056,33361986926;11;4044638
1;2;1;70;1;16;40;1; ;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;11;3635,88719887147;11;4044646
1;2;1;70;1;52;40;4; ;2;6;1; ;9;3; ; ; ; ; ; ; ; ;1; ;DE LA PENSION;2; ;2;06;06;52;1;2;5231;04;11;2253,88379126952;11;4044651
1;3;1;70;1;6;10;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;17; ; ;1;1; ;04;11;2253,88379126952;11;4044651
1;1;1;70;1;28;48;1; ;2;52;1; ;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2;45;45;52;1;2;5231;04;11;2806,88627194752;11;4044653
1;3;1;70;1;3;10;1; ;2;3;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;45;97;15;1;1;1551;04;11;2503,52260053474;11;4044669
1;1;1;70;1;4;30;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;04;11;2213,16338348654;11;4044673
1;2;1;70;1;4;30;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;95000;2;45;45;55;1;1;5529;04;11;2213,16338348654;11;4044673
1;4;1;70;1;5;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;04;11;1773,54350525951;11;4044674
1;1;1;70;1;156;36;1; ;2;104;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5261;04;11;2574,39335173556;11;4044690
1;7;1;70;1;1;48;1; ;2;4;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;62;01;1;1;0117;04;11;2680,69033529997;11;4044704
1;2;1;70;1;16;40;1; ;2;28;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8011;04;11;2771,50574993931;11;4044706
1;2;1;70;1;16;16;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;74;1;2;7491;04;11;1743,3852350533;11;4044712
1;2;1;70;1;3;48;1; ;2;8;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;04;11;2267,34434697124;11;4044724
1;1;1;70;1;8;48;1; ;2;144;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;75;1;1;7512;04;11;2479,89260374468;11;4044734
1;4;1;70;1;10;48;1; ;2;10;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;33;65;1;1;6512;04;11;2247,39968353271;11;4044738
1;3;1;70;1;1;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;04;11;2441,03333251707;11;4044761
1;2;1;70;1;8;48;1; ;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;19;1;1;1929;04;11;2289,56548180561;11;4044762
1;2;1;70;1;2;40;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;70;19;1;1;1929;04;11;3202,5325502752;11;4044763
1;1;1;70;1;16;48;1; ;2;2;4; ;2;6; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;93;95;45;1;2;4559;04;11;2586,99886642938;11;4044764
1;2;1;70;1;52;48;1; ;2;18;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5243;04;11;2919,17753912996;11;4044770
1;1;1;70;1;1;48;1; ;2;1;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1925;04;11;1411,05960786406;11;4044771
1;2;1;70;1;16;48;1; ;2;144;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;39;80;1;2;8042;04;11;3565,01644767065;11;4044779
1;5;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;750000;2;97;97;36;1;1;3694;04;11;2728,10615588449;11;4044780
2;2;2;70;1;3;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;17;92;1;1;9213;04;11;2410,43071449956;11;4044784
1;1;1;70;1;3;50;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;04;11;3151,67045934192;11;4044791
1;1;1;70;1;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;85;85;45;1;1;4542;04;11;3151,67045934192;11;4044796
1;2;1;70;1;6;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;13;358,828920759346;13;4044836
1;2;1;70;1;4;48;1; ;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;1;4530;04;13;297,634304752486;13;4044869
1;1;1;70;1;16;40;1; ;2;16;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;45;1;2;4521;04;13;372,414326837553;13;4044886
1;8;1;70;1;5;44;1; ;2;5;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;45;1;1;4530;04;13;397,817829391259;13;4044889
1;3;1;70;1;20;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;04;13;328,930762017578;13;4044892
1;3;1;70;1;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;92;1;1;9242;04;13;348,160587748498;13;4044899
1;5;1;70;1;4;48;1; ;2;20;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;64;1;1;6421;04;13;348,160587748498;13;4044899
1;2;1;70;1;12;40;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;80;1;1;8011;04;13;270,873349194354;13;4044941
1;6;1;70;1;8;40;4; ;2;8;4; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;95;45;52;1;1;5241;04;13;270,873349194354;13;4044941
1;3;1;70;1;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;04;13;330,539968128258;13;4044945
1;2;1;70;1;52;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;04;13;859,137379335046;13;4044956
1;4;1;70;1;4;40;1; ;2;6;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;37;62;01;1;1;0140;04;13;217,198125111284;13;4044959
1;2;1;70;1;24;40;1; ;2;24;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;60;1;2;6042;04;13;336,511411256584;13;4044962
1;3;1;70;1;10;40;1; ;2;10;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;1;5225;04;15;60,1965783137243;15;4044971
1;3;1;70;1;16;48;1; ;2;16;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;11;75;1;2;7512;04;15;119,63554387341;15;4044974
1;2;1;70;1;12;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;64;1;1;6421;04;15;99,715440241208;15;4044980
1;7;1;70;1;16;24;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;59;93;1;2;9309;04;15;109,248594571696;15;4044987
1;2;1;70;1;24;48;1; ;2;24;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;80;1;2;8050;04;15;84,9596584404692;15;4044998
1;1;1;70;1;84;48;1; ;2;84;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;15;98,6997624571763;15;4045000
1;2;1;70;1;20;48;1; ;2;32;1; ;9;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;44;44;66;1;2;6601;04;15;87,1146416130065;15;4045010
1;1;1;70;1;3;40;1; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;95;95;45;1;1;4521;04;15;53,7490301925318;15;4045012
1;2;1;70;1;16;48;1; ;2;30;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;52;1;2;5244;04;15;98,8600163040434;15;4045016
1;1;1;70;1;52;40;1; ;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;45;1;2;4530;04;15;142,76876976971;15;4045017
1;2;1;70;1;4;48;1; ;2;16;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;04;15;87,5787352017705;15;4045022
1;3;1;70;1;8;48;1; ;2;34;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;31;75;1;1;7512;04;17;166,00902013481;17;4045035
1;3;1;70;1;110;48;1; ;2;110;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5530;04;17;120,212251871626;17;4045036
1;2;1;70;1;4;48;4; ;2;999;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;1;7430;04;17;156,909358028794;17;4045038
1;2;1;70;1;24;40;1; ;2;24;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;74;1;2;7430;04;17;230,513623122159;17;4045047
1;2;1;70;1;2;36;1; ;2;6;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;74;1;1;7499;04;17;229,762929185345;17;4045052
1;3;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;65;1;1;6512;04;17;179,376519602303;17;4045071
1;2;1;70;1;4;48;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;04;17;199,731316033988;17;4045073
1;3;1;70;1;6;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;85;45;1;1;4542;04;17;189,526708557475;17;4045080
1;1;1;70;1;53;48;2; ;2;600;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;45;1;2;4530;04;18;101,932624125317;18;4045099
1;1;1;70;1;8;48;2; ;2;96;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8044;04;18;98,3269595216225;18;4045113
1;2;1;70;1;4;48;1; ;2;96;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;65;1;1;6512;04;18;44,2866959783264;18;4045121
1;4;1;70;1;2;48;1; ;2;4;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;1;720000;2;81;81;36;1;1;3611;04;18;75,5397680881383;18;4045124
1;1;1;70;1;12;48;1; ;2;15;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;45;45;52;1;1;5211;04;18;55,5512392280404;18;4045128
1;1;1;70;1;40;48;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;18;53,1615718038184;18;4045132
1;2;1;70;1;16;48;1; ;2;18;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7492;04;18;65,7071857910595;18;4045136
1;2;1;70;1;20;45;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;11; ; ;1;2; ;04;18;85,5278011191752;18;4045159
1;1;1;70;1;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;150000;2;54;54;74;1;1;7493;04;18;72,7630280842918;18;4045166
1;2;1;70;1;12;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5233;04;18;64,8120414400822;18;4045172
1;1;1;70;1;6;48;1; ;2;98;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;61;01;1;1;0113;04;18;86,0624190457972;18;4045173
1;2;1;70;1;1;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;04;18;102,685982615953;18;4045179
1;4;1;70;1;4;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;04;18;102,685982615953;18;4045179
1;2;1;70;1;1;48;1; ;2;1;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;39;39;85;1;1;8532;04;18;69,211156613901;18;4045188
1;2;1;70;1;106;45;1; ;2;103;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;04;18;52,0472684051989;18;4045196
1;1;1;70;1;4;48;1; ;2;96;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1551;04;18;64,8120414400822;18;4045198
1;2;1;70;1;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;59;59;85;1;1;8511;04;18;64,8120414400822;18;4045198
1;1;1;70;1;3;48;1; ;2;16;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;85;1;1;8512;04;18;108,917646602016;18;4045200
1;5;1;70;1;36;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;04;18;62,9025343875734;18;4045207
1;1;1;70;1;8;48;1; ;2;48;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;65;1;1;6512;04;18;41,8118523904756;18;4045211
1;3;1;70;1;7;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;45;52;1;1;5239;04;18;41,8118523904756;18;4045217
1;2;1;70;1;12;48;2; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;75;1;1;7512;04;18;84,3655970730063;18;4045227
1;1;1;70;1;24;48;1; ;2;52;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;2;5051;04;18;84,3655970730063;18;4045232
1;2;1;70;1;16;40;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5244;04;18;79,3613964649954;18;4045235
1;3;1;70;1;1;48;1; ;2;1;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;04;18;79,3613964649954;18;4045235
1;2;1;70;1;8;28;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;04;19;82,7337905495598;19;4045267
1;1;1;70;1;3;48;4; ;2;3;1; ;7;5; ; ; ; ; ; ; ; ; ;1; ;1;689500;2;98;45;51;1;1;5125;04;19;119,684803427714;19;4045272
1;2;1;70;1;52;48;1; ;2;52;1; ;8;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;04;19;119,684803427714;19;4045272
1;2;1;70;1;4;40;2; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;55;95;1;1;9500;04;19;122,488558440921;19;4045273
1;1;1;70;1;12;48;1; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;59;93;1;1;9309;04;19;98,8276710361846;19;4045277
1;3;1;70;1;6;40;1; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;95;45;1;1;4521;04;19;139,113771263901;19;4045284
1;2;1;70;1;4;48;3; ;2;2;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;04;19;127,983764243945;19;4045289
1;5;1;70;1;52;4;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;19;127,983764243945;19;4045289
1;1;1;70;1;1;48;1; ;2;1;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;58;53;55;1;1;5521;04;19;72,2747806513249;19;4045300
1;3;1;70;1;40;40;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;85;1;2;8515;04;19;140,34822647823;19;4045301
2;2;2;70;1;120;45;2; ;2;168;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;19;107,642430631019;19;4045304
1;1;1;70;1;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;37;37;45;1;1;4542;04;19;96,3840969714943;19;4045311
1;2;1;70;1;52;48;1; ;2;24;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;75;1;2;7512;04;19;77,9705386446556;19;4045315
1;4;1;70;1;2;48;1; ;2;2;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;98;2;32;39;85;1;1;8511;04;19;77,9705386446556;19;4045315
1;2;1;70;1;20;49;4; ;2;25;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;11;11;64;1;2;6421;04;19;116,963951835429;19;4045339
1;1;1;70;1;16;10;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ;1; ;ESTUDIA;2; ;2;59;59;85;1;2;8514;04;19;82,7337905495598;19;4045354
1;2;1;70;1;28;48;1; ;2;28;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;52;1;2;5235;04;20;168,787969617006;20;4045375
1;2;1;70;1;60;48;1; ;2;84;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;04;20;219,589639225775;20;4045376
1;2;1;70;1;4;48;1; ;2;56;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5233;04;20;118,855410021073;20;4045382
1;3;1;70;1;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;45;21;64;1;1;6421;04;20;118,855410021073;20;4045382
1;13;1;70;1;4;40;4; ;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;1;5020;04;20;169,964663400942;20;4045392
1;1;1;70;1;20;42;1; ;2;106;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;04;20;138,513999497164;20;4045393
1;2;1;70;1;8;40;1; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;04;20;142,312961774074;20;4045396
1;2;1;70;1;8;40;3; ;2;104;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;20;95,0898632397456;20;4045400
1;1;1;70;1;4;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;20;160,545275132781;20;4045401
1;3;1;70;1;20;40;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;04;20;249,879231670036;20;4045402
1;2;1;70;1;52;40;2; ;2;60;2; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;04;20;138,070204761675;20;4045428
1;2;1;70;1;24;58;1; ;2;24;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;10;1;2;1010;04;20;176,344466552146;20;4045429
1;3;1;70;1;4;40;1; ;2;18;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;1;5233;04;20;370,285017440461;20;4045430
1;5;1;70;1;4;20;1; ;2;15;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;92;1;1;9219;04;20;370,285017440461;20;4045430
1;4;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;08; ; ;1;1; ;04;20;389,165079575025;20;4045433
1;3;1;70;1;24;40;1; ;2;24;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;04;20;161,246143511732;20;4045443
