DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
523655;1;3;10;3;1;1;6;2000;7;3;2; ; ;1; ; ;3; ; ;1;1;1;1;1;300;2500;2; ;2; ;3;2; ; ;2;19;986,593672711499
523656;1;1;10;1;1;1;7;1950;57;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;19;1732,03698275378
523656;1;2;10;2;2;1;7;1954;53;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;1732,03698275378
523656;1;3;10;3;2;1;7;1984;23;3;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;19;1732,03698275378
523656;1;4;10;3;2;1;7;2003;4;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;19;1732,03698275378
523657;1;1;10;1;1;1;7;1926;81;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;1154,08042286001
523657;1;2;10;2;2;1;2;1929;78;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;1154,08042286001
523657;1;3;10;3;1;1;6;1974;33;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;19;1154,08042286001
523657;1;4;10;4;2;1;8;1976;31;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;19;1154,08042286001
523657;1;5;10;5;2;1;1;2001;6;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;1000;2; ;2; ;3;1; ; ;2;19;1154,08042286001
523658;1;1;10;1;1;1;7;1951;56;1;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;882,675028508926
523658;1;2;10;2;2;1;4;1955;52;2;2; ;2;1; ; ;1;1;10000;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;882,675028508926
523658;1;3;10;3;1;1;3;2000;7;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;50;4000;2; ;2; ;3;1; ; ;2;19;882,675028508926
523659;1;1;10;1;1;1;3;1946;61;1;2; ;5;1; ; ;1;1;53200;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;19;991,293908482022
523659;1;2;10;2;2;1;10;1921;86;5;2; ;4;1; ; ;1;1;53200;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;19;991,293908482022
523660;1;1;10;1;2;1;9;1958;49;1;2; ;2;2;1;2; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1065,42903643581
523660;1;2;10;2;1;1;11;1947;60;5;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;1065,42903643581
523661;1;1;10;1;1;1;7;1958;49;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1543,49432936379
523661;1;2;10;2;2;1;2;1967;40;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1543,49432936379
523661;1;3;10;3;1;1;11;1990;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;7; ; ;2;23;1543,49432936379
523661;1;4;10;4;2;1;7;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;23;1543,49432936379
523661;1;5;10;1;2;1;7;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;23;1543,49432936379
523662;1;1;10;1;1;1;1;1929;78;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;914,395335707036
523662;1;2;10;2;2;1;3;1943;64;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;914,395335707036
523662;1;3;10;3;1;1;3;1981;26;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;914,395335707036
523662;1;4;10;4;2;1;5;1981;26;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;23;914,395335707036
523662;1;5;10;4;2;1;8;1998;9;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;2;23;914,395335707036
523662;1;6;10;4;1;1;5;2000;7;4;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;3;0; ; ;2;23;914,395335707036
523662;2;1;10;1;1;1;9;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;2; ; ;2;23;914,395335707036
523662;2;2;10;2;2;1;6;1979;28;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;23;914,395335707036
523662;2;3;10;2;2;1;5;2004;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;914,395335707036
523662;2;4;10;2;1;1;11;2006;0;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;914,395335707036
523663;1;1;10;1;1;1;12;1958;48;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1478,26560267931
523663;1;2;10;2;2;1;11;1955;51;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1478,26560267931
523663;1;3;10;3;1;1;9;1984;23;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1478,26560267931
523663;1;4;10;4;1;1;1;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;23;1478,26560267931
523664;1;1;10;1;2;1;6;1928;79;1;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1934,19575776604
523665;1;1;10;1;1;1;2;1980;27;1;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1393,35547905968
523666;1;1;10;1;1;1;8;1962;45;1;2; ;2;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1306,90946845833
523666;1;2;10;2;2;1;4;1968;39;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1306,90946845833
523666;1;3;10;3;1;1;10;1988;19;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;23;1306,90946845833
523666;1;4;10;2;1;1;6;2000;7;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1306,90946845833
523666;1;5;10;2;2;1;2;2004;3;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1306,90946845833
523667;1;1;10;1;1;1;1;1979;28;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;23;1731,90897409091
523667;1;2;10;2;2;1;12;1984;22;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1731,90897409091
523667;1;3;10;1;1;1;10;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1731,90897409091
523668;1;1;10;1;1;1;8;1972;35;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;1238,19772257613
523668;1;2;10;2;2;1;5;1977;30;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1238,19772257613
523668;1;3;10;3;1;1;2;1992;15;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;3; ; ;2;23;1238,19772257613
523668;1;4;10;4;1;1;3;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;2; ; ;2;23;1238,19772257613
523668;1;5;10;2;2;1;4;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;1; ; ;2;23;1238,19772257613
523668;1;6;10;2;2;1;6;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;2000;2; ;2; ;2;0; ; ;2;23;1238,19772257613
523669;1;1;10;1;1;1;7;1935;72;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1785,89462491403
523669;1;2;10;2;2;1;5;1939;68;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1785,89462491403
523669;1;3;10;3;1;1;7;1989;18;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;4;6; ; ;2;23;1785,89462491403
523669;1;4;10;4;1;1;1;1991;16;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;2000;2; ;2; ;3;4; ; ;2;23;1785,89462491403
523670;1;1;10;1;2;1;1;1970;37;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1809,84180786214
523670;1;2;10;2;1;1;7;1988;19;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;7; ; ;2;23;1809,84180786214
523670;1;3;10;3;1;1;11;1989;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;7; ; ;2;23;1809,84180786214
523670;1;4;10;4;1;1;5;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;7; ; ;2;23;1809,84180786214
523670;1;5;10;5;1;1;9;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;6; ; ;2;23;1809,84180786214
523670;1;6;10;6;1;1;10;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;23;1809,84180786214
523670;1;7;10;1;2;1;4;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;2;23;1809,84180786214
523671;1;1;10;1;1;1;6;1976;31;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1204,60295722605
523671;1;2;10;2;2;1;3;1981;26;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;23;1204,60295722605
523671;1;3;10;2;1;1;11;2002;4;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;2000;2; ;2; ;2;0; ; ;2;23;1204,60295722605
523671;1;4;10;2;2;1;12;2004;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1204,60295722605
523672;1;1;10;1;1;1;1;1946;61;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1984,90016737693
523672;1;2;10;1;2;1;7;1953;54;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1984,90016737693
523672;1;3;10;3;2;1;1;1973;34;3;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;23;1984,90016737693
523672;1;4;10;4;2;1;4;1992;15;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;4;6; ; ;2;23;1984,90016737693
523672;1;5;10;5;2;1;3;1994;13;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;3;3; ; ;2;23;1984,90016737693
523672;1;6;10;1;1;1;1;1999;8;4;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;500;2; ;2; ;3;0; ; ;2;23;1984,90016737693
523672;1;7;10;7;2;1;8;1994;13;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;4;0; ; ;2;23;1984,90016737693
523672;1;8;10;8;1;1;10;1995;12;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;3;3; ; ;2;23;1984,90016737693
523672;2;1;10;1;1;1;5;1977;30;1;2; ;2;2;1;60; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;23;1984,90016737693
523672;2;2;10;2;2;1;4;1966;41;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1984,90016737693
523672;2;3;10;3;2;1;1;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;4;9; ; ;2;23;1984,90016737693
523673;1;1;10;1;1;1;3;1920;87;1;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1040,44132374313
523673;1;2;10;2;1;1;10;1965;42;9;2; ;3;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1040,44132374313
523674;1;1;10;1;1;1;2;1966;41;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;23;1529,24991974219
523674;1;2;10;2;2;1;8;1974;33;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;23;1529,24991974219
523674;1;3;10;3;1;1;3;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;4; ; ;2;23;1529,24991974219
523674;1;4;10;2;1;1;1;1996;11;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;3; ; ;2;23;1529,24991974219
523674;1;5;10;2;1;1;1;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;1; ; ;2;23;1529,24991974219
523675;1;1;10;1;1;1;8;1970;37;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;23;1478,26560267931
523675;1;2;10;2;2;1;11;1966;40;2;2; ;2;1; ; ;1;3;7000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;23;1478,26560267931
523675;1;3;10;3;1;1;10;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;4; ; ;2;23;1478,26560267931
523675;1;4;10;2;1;1;4;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;3;2; ; ;2;23;1478,26560267931
523676;1;1;10;1;2;1;2;1960;47;1;2; ;2;2;1;120; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;971,722741961097
523676;1;2;10;2;1;1;3;1973;34;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;23;971,722741961097
523676;1;3;10;1;1;1;11;1998;8;5;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;3;0; ; ;2;23;971,722741961097
523676;1;4;10;4;1;1;9;1950;57;9;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;971,722741961097
523677;1;1;10;1;1;1;5;1961;46;1;2; ;2;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;1273,65258021477
523677;1;2;10;2;2;1;12;1960;46;2;2; ;2;2;1;60; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1273,65258021477
523678;1;1;10;1;1;1;4;1971;36;1;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;23;1611,87503403931
523678;1;2;10;2;2;1;11;1988;19;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;23;1611,87503403931
523678;1;3;10;2;1;1;1;2006;1;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1611,87503403931
523678;1;4;10;2;2;1;7;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1611,87503403931
523679;1;1;10;1;1;1;9;1960;47;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1580,57211391159
523679;1;2;10;2;2;1;2;1960;47;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1580,57211391159
523679;1;3;10;3;1;1;2;1987;20;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;8; ; ;2;23;1580,57211391159
523679;1;4;10;4;1;1;12;1988;18;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;7; ; ;2;23;1580,57211391159
523679;1;5;10;5;1;1;10;1989;18;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;1000;2; ;2; ;4;0; ; ;2;23;1580,57211391159
523680;1;1;10;1;1;1;11;1960;46;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1238,5287637828
523680;1;2;10;2;2;1;5;1961;46;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;23;1238,5287637828
523680;1;3;10;2;2;1;10;1981;26;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1238,5287637828
523680;1;4;10;2;2;1;7;2001;6;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1238,5287637828
523680;1;5;10;5;1;1;3;1990;17;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;500;2; ;2; ;4;8; ; ;2;23;1238,5287637828
523680;1;6;10;6;1;1;9;1995;12;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;500;2; ;2; ;4;6; ; ;2;23;1238,5287637828
523682;1;1;10;1;1;1;4;1957;50;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;2002,08176444661
523682;1;2;10;2;2;1;2;1956;51;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;2002,08176444661
523682;1;3;10;3;1;1;4;1992;15;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;700;2; ;2; ;4;0; ; ;2;23;2002,08176444661
523682;1;4;10;4;2;1;11;1993;13;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;4;6; ; ;2;23;2002,08176444661
523682;1;5;10;2;2;1;11;1995;11;4;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ; ;2;23;2002,08176444661
523682;1;6;10;2;1;1;1;1998;9;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;1; ; ;2;23;2002,08176444661
523683;1;1;10;1;1;1;3;1978;29;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;23;1662,8593511022
523683;1;2;10;2;2;1;1;1984;23;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;23;1662,8593511022
523683;1;3;10;2;1;1;10;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;1; ; ;2;23;1662,8593511022
523683;1;4;10;2;1;1;2;2002;5;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;2;23;1662,8593511022
523683;1;5;10;2;2;1;12;2003;3;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;POR LA EDAD NO LA RECIBEN EN EL COLEGIO;2;23;1662,8593511022
523684;1;1;10;1;1;1;4;1969;38;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1848,79093615146
523684;1;2;10;2;2;1;5;1970;37;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1848,79093615146
523684;1;3;10;3;2;1;5;1988;19;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;23;1848,79093615146
523684;1;4;10;4;2;1;5;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;2;23;1848,79093615146
523685;1;1;10;1;1;1;9;1927;80;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1341,54476355298
523685;1;2;10;2;2;1;12;1930;76;2;2; ;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1341,54476355298
523685;1;3;10;3;2;1;7;1972;35;3;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1341,54476355298
523685;1;4;10;3;2;1;8;2000;7;4;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;3;0; ; ;2;23;1341,54476355298
523686;1;1;10;1;2;1;5;1940;67;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1934,19575776604
523687;1;1;10;1;1;1;2;1965;42;1;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;23;1951,09744738373
523687;1;2;10;2;2;1;11;1969;37;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1951,09744738373
523687;1;3;10;3;1;1;5;1989;18;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;23;1951,09744738373
523687;1;4;10;4;2;1;4;1991;16;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;23;1951,09744738373
523687;1;5;10;5;2;1;11;1992;14;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;2;23;1951,09744738373
523688;1;1;10;1;1;1;9;1977;30;1;2; ;2;1; ; ;1;1;17300;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1153,61864016317
523688;1;2;10;2;2;1;3;1980;27;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1153,61864016317
523688;1;3;10;2;2;1;7;2004;3;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1153,61864016317
523689;1;1;10;1;1;1;11;1928;79;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1640,86613626992
523689;1;2;10;2;2;1;2;1945;62;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;1640,86613626992
523689;1;3;10;3;1;1;7;1973;34;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1640,86613626992
523689;1;4;10;2;1;1;5;1996;11;4;2; ;5;2;2; ; ; ; ; ;1;1;1;1;0;500;2; ;2; ;3;1; ; ;2;23;1640,86613626992
523689;1;5;10;2;1;1;9;1998;9;4;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;500;2; ;2; ;3;0; ; ;2;23;1640,86613626992
523689;1;6;10;2;1;1;6;2001;6;4;2; ; ;2;2; ; ; ; ; ;2;1;1;1;0;500;2; ;2; ;3;0; ; ;2;23;1640,86613626992
523690;1;1;10;1;1;1;1;1934;73;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;983,113917489069
523690;1;2;10;2;2;1;1;1938;69;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;23;983,113917489069
523690;1;3;10;3;2;1;5;1974;33;3;2; ;6;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;5;11;2; ;2;23;983,113917489069
523690;1;4;10;4;1;1;2;1976;31;5;2; ;6;1; ; ;2;1;39000;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;2;23;983,113917489069
523690;1;5;10;3;1;1;6;2000;7;4;2; ; ;1; ; ;2;5; ;2;1;1;1;1;0;300;2; ;2; ;3;2; ; ;2;23;983,113917489069
523690;1;6;10;3;2;1;8;2001;6;4;2; ; ;1; ; ;2;5; ;2;1;1;1;1;0;300;2; ;2; ;3;1; ; ;2;23;983,113917489069
523690;1;7;10;3;2;1;11;2006;0;4;2; ; ;1; ; ;2;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;983,113917489069
523690;1;8;10;8;1;1;8;1960;47;5;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;983,113917489069
523691;1;1;10;1;1;1;5;1985;22;1;2; ;2;1; ; ;1;1;18200;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;23;1687,85389969471
523691;1;2;10;2;2;1;5;1984;23;2;2; ;2;2;1;24; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;23;1687,85389969471
523691;1;3;10;2;2;1;8;2004;3;3;2; ; ;2;1;24; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1687,85389969471
523691;1;4;10;2;2;1;8;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;23;1687,85389969471
523692;1;1;10;1;1;1;2;1968;39;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;23;1204,60295722605
523692;1;2;10;2;2;1;3;1979;28;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;23;1204,60295722605
523692;1;3;10;2;2;1;2;2001;6;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;2;23;1204,60295722605
523692;1;4;10;2;1;1;6;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;POR LA  EDAD NO LO ACEPTAN EN LA EDUCACION PUBLICA;2;23;1204,60295722605
523693;1;1;10;1;1;1;3;1941;66;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1125,35144736276
523693;1;2;10;2;2;1;7;1954;53;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;23;1125,35144736276
523693;1;3;10;3;1;1;9;1974;33;4;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;23;1125,35144736276
