DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
502903;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;785,676092457942
502907;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;759,227840476553
502907;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;759,227840476553
502909;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;718,2929845756
502912;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;11;2;1;05;05;885,663591774118
502912;1;2;80;1;3;5; ;2; ;2; ;2; ; ; ; ;11;2;1;05;05;885,663591774118
502913;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;766,687017596852
502915;1;2;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;909,895440586506
502916;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;784,673112330877
502917;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;776,345680508334
502917;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;776,345680508334
502918;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;753,687602077206
502919;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;367,154400148039
502919;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;367,154400148039
502919;2;3;80;1;2;1; ;2; ;2; ;2; ; ;1;POR EL BEBE;12;1;1;05;05;367,154400148039
502921;1;1;80;1;4;2; ;3; ;2; ;2; ; ; ; ;8;2;1;05;05;545,870968330105
502922;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;893,201693213056
502923;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;469,80096672446
502927;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;1031,83368342274
502928;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;834,070125479193
502932;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;645,91996074505
502933;1;1;80;1;3;3; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;893,201693213056
502933;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;893,201693213056
502934;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;485,687805172343
502934;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;485,687805172343
502935;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;587,970449414786
502936;1;2;80;1;1;3; ;2; ;2; ;1;400000; ; ; ;4;2;1;05;05;487,984775588577
502938;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;812,68870883137
502939;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;618,243992160656
502939;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;618,243992160656
502940;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;799,909476369728
502941;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;518,194999745712
502942;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;659,099923742969
502943;1;1;80;1;1;0; ;2; ;2; ;1;280000; ; ; ;9;2;1;05;05;652,265065750848
502943;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502943;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502943;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502943;2;1;80;1;1;2; ;2; ;2; ;1;500000; ; ; ;9;2;1;05;05;652,265065750848
502943;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502943;3;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502943;4;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,265065750848
502945;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;454,424160101342
502945;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;454,424160101342
502945;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;454,424160101342
502948;1;1;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;1019,61061162384
502949;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;456,621003726541
502949;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;456,621003726541
502950;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;497,476935308854
502950;1;3;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;05;497,476935308854
502951;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;759,148916157914
502952;1;3;80;1;2;7; ;2; ;2; ;1;190000; ;1; ;2;1;1;05;05;618,243992160656
502952;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;618,243992160656
502953;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;945,84675493188
502954;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;540,629837307401
502959;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;405,566077955078
502959;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;405,566077955078
502960;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;652,805371806399
502960;1;6;80;2; ; ; ;2; ;2; ;2; ;1;3;DICE  QUE  NO  TIENE  CEDULA;12; ;1;05;05;652,805371806399
502961;1;1;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;05;05;580,031617439571
502962;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;793,152700798111
502963;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;834,070125479193
502964;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;645,91996074505
502965;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;05;05;710,754883136662
502965;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;710,754883136662
502966;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;545,281596541251
502966;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;545,281596541251
502966;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;545,281596541251
502967;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;582,039819812193
502967;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;582,039819812193
502967;1;8;80;2; ; ; ;2; ;2; ;2; ;1;3;SUFRE TRASTORNOS  MENTALES  Y  NO LE RESULTA;12; ;1;05;05;582,039819812193
502968;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;1072,87556617167
502968;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;1072,87556617167
502968;1;5;80;1;2;4; ;3; ;1;1100000;2; ; ; ; ;10;2;1;05;05;1072,87556617167
502969;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;05;05;440,580844892457
502970;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;760,043647112546
502971;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;860,09263952749
502972;1;1;80;1;1;4; ;3; ;2; ;1;2075000; ; ; ;10;2;1;05;05;785,614599359173
502972;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;785,614599359173
502973;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;1080,01293707433
502976;1;1;80;1;1;4; ;3; ;1;520000;1;6630000; ; ; ;10;2;1;05;05;862,796246892842
502976;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;862,796246892842
502976;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;862,796246892842
502976;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;862,796246892842
502977;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;666,247956479006
502978;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;585,578107628053
502979;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;946,247485468157
502979;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;946,247485468157
502980;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;453,360077354099
502980;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;453,360077354099
502981;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;506,005139072923
502981;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;506,005139072923
502982;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;645,91996074505
502983;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;714,641989500257
502984;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;05;05;569,849959139405
502984;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;569,849959139405
502985;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;831,521939988465
502985;1;4;80;1;1;3; ;2; ;2; ;1;450000; ;1;DESEA  TRABAJAR  COMO  INDEPENDIENTE;12;1;1;05;05;831,521939988465
502986;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;811,706804979699
502986;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;811,706804979699
502986;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;2;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502986;2;5;80;1;2;1; ;2; ;2; ;1;54000; ; ; ;2;2;1;05;05;811,706804979699
502986;2;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;811,706804979699
502987;1;1;80;1;4;0; ;2; ;2; ;2; ; ; ; ;5;2;1;05;05;885,663591774118
502987;1;2;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;885,663591774118
502990;1;2;80;1;1;7; ;2; ;2; ;1;98; ; ; ;2;2;1;05;05;622,495020858229
502990;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;622,495020858229
502991;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;711,475820799974
502993;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;689,891656250007
502994;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;706,947023592052
502994;1;3;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;05;05;706,947023592052
502995;1;1;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;05;05;645,91996074505
502997;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;2;2;1;05;05;953,498261458129
503000;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;545,870968330105
503001;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;818,506204448443
503003;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;718,2929845756
503004;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;618,243992160656
503004;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;618,243992160656
503005;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;953,498261458129
503006;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;686,680520956864
503007;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;1185,59038596095
503009;1;2;80;1;4;0; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;561,566315955162
503009;1;3;80;1;1;8;TRASLADO DE CIUDAD;2; ;2; ;2; ; ; ; ;8;2;1;05;05;561,566315955162
503009;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;561,566315955162
503010;1;1;80;1;3;6; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;869,070149558255
503010;1;2;80;1;4;5; ;2; ;2; ;2; ; ; ; ;11;2;1;05;05;869,070149558255
503010;1;3;80;1;1;7; ;2; ;2; ;1;2500000; ; ; ;9;2;1;05;05;869,070149558255
503012;1;1;80;1;1;4; ;3; ;2; ;1;2400000; ; ; ;10;2;1;05;05;1010,81220251243
503012;1;2;80;1;3;6; ;2; ;2; ;2; ; ; ; ;8;2;1;05;05;1010,81220251243
503012;1;4;80;1;3;7; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;1010,81220251243
503012;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;1010,81220251243
503013;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;797,158060154765
503015;1;1;80;1;1;4; ;3; ;2; ;1;4500000; ; ; ;10;2;1;05;05;493,225906611281
503015;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;493,225906611281
503015;1;3;80;1;2;6; ;2; ;2; ;2; ; ;1; ;2;1;1;05;05;493,225906611281
503016;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;998,892547186982
503016;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;998,892547186982
503017;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;998,892547186982
503017;1;3;80;1;3;3; ;1;1;2; ;2; ; ; ; ;4;2;1;05;05;998,892547186982
503018;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;666,638025181907
503019;1;2;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;05;05;598,420658678431
503019;1;3;80;1;1;6; ;2; ;2; ;1;432000; ; ; ;2;2;1;05;05;598,420658678431
503026;1;1;80;1;1;2; ;2; ;2; ;1;1000000; ; ; ;9;2;1;05;05;647,673724669396
503027;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;539,928963757894
503028;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;819,732809851953
503028;1;2;80;1;4;6; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;819,732809851953
503031;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;606,454862024145
503031;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;606,454862024145
503031;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;606,454862024145
503032;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;544,880866004974
503034;1;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;05;05;618,243992160656
503034;1;3;80;1;1;7; ;2; ;2; ;1;600000; ; ; ;8;2;1;05;05;618,243992160656
503034;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;618,243992160656
503037;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;763,304573484988
503038;1;2;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;05;05;812,68870883137
503039;1;2;80;1;1;7; ;2; ;2; ;2; ; ; ; ;11;2;1;05;05;779,72077795888
503039;1;6;80;1;1;6; ;1;2;2; ;2; ; ; ;TRABAJO VOLUNTARIO;12;2;1;05;05;779,72077795888
503039;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;779,72077795888
503039;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;779,72077795888
503040;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;511,708014003686
503042;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;556,765153233351
503042;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;556,765153233351
503043;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;483,133870682053
503043;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;483,133870682053
503043;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;483,133870682053
503045;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;1;2;1;08;08;371,024389951248
503045;1;3;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;371,024389951248
503045;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;371,024389951248
503048;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;6;2;1;08;08;486,776025416929
503048;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,776025416929
503051;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;359,366949096282
503051;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;359,366949096282
503052;1;1;80;1;4;8;LA EDAD;3; ;2; ;2; ; ; ; ;8;2;1;08;08;258,801639829644
503052;1;4;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;258,801639829644
503052;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;258,801639829644
503053;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;557,628731041615
503054;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;349,492568813845
503054;1;4;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;08;08;349,492568813845
503054;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;349,492568813845
503054;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;349,492568813845
503055;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;505,320847672748
503057;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;485,048890031544
503057;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;485,048890031544
503057;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;485,048890031544
503058;1;1;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;288,018942187427
503058;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;288,018942187427
503058;1;4;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;288,018942187427
503059;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;460,220199053537
503059;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;460,220199053537
503059;1;6;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;460,220199053537
503060;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;374,077869621058
503061;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;377,720024355934
503063;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;354,27318386904
503065;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;405,517608648395
503066;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;485,536057530631
503066;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;485,536057530631
503067;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;08;08;362,268574379228
503067;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;362,268574379228
503068;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;424,349330464553
503069;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;455,046894859507
503071;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;4;2;1;08;08;436,661927172811
503071;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;436,661927172811
503072;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;481,218851332562
503072;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;481,218851332562
503072;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;481,218851332562
503073;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;487,451076880123
503074;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;333,274531590015
503074;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;333,274531590015
503074;1;3;80;1;4;8;BAJO INGRESO;2; ;2; ;2; ; ; ; ;8;2;1;08;08;333,274531590015
503074;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;333,274531590015
503074;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;333,274531590015
503075;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;442,99566028635
503075;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;442,99566028635
503080;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;405,474099258849
503081;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;507,802573488114
503081;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;507,802573488114
503081;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;507,802573488114
503082;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;847,301330443432
503082;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;847,301330443432
503083;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;1051,95827890196
503083;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;1051,95827890196
503084;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;424,218802295915
503084;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;424,218802295915
503084;1;10;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;424,218802295915
503085;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;447,897678517426
503086;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;911,559888998267
503086;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;911,559888998267
503087;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503087;3;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;542,023716412426
503088;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;485,492548141086
503088;1;3;80;1;3;0; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;485,492548141086
503088;1;6;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;485,492548141086
503089;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;419,333459023646
503089;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;419,333459023646
503089;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;419,333459023646
503090;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;419,777117133188
503090;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;419,777117133188
503090;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;419,777117133188
503091;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;452,224808543349
503091;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;452,224808543349
503092;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;482,713971214473
503092;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;482,713971214473
503092;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;482,713971214473
503092;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;482,713971214473
503093;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;450,729688661438
503094;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;521,582394286123
503095;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;487,007418770581
503097;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,776025416929
503098;1;2;80;1;3;5; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;484,373838568351
503098;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;484,373838568351
503098;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;484,373838568351
503099;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;418,658407560453
503099;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;418,658407560453
503104;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;901,042573875216
