DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
517312;1;1;13;10;1;1;1;2;1981;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;26;13;212,354251779772
517312;1;2;13;10;2;2;1;6;1980;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;27;13;212,354251779772
517312;1;3;13;10;2;1;1;2;2001;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1000;2; ;2; ;2;0; ; ;6;13;212,354251779772
517312;1;4;13;10;4;2;1;9;1983;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;13;212,354251779772
517312;1;5;13;10;2;2;1;10;2004;5;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;1;0; ; ;3;13;212,354251779772
517313;1;1;13;10;1;1;1;12;1954;1;2; ;2;1; ; ;1;3;54300;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;52;13;197,502405646295
517313;1;2;13;10;2;2;1;2;1971;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;36;13;197,502405646295
517313;1;3;13;10;2;2;1;3;1988;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;13;197,502405646295
517313;1;4;13;10;2;2;1;7;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;4;9; ; ;16;13;197,502405646295
517313;1;5;13;10;2;2;1;3;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;5; ; ;11;13;197,502405646295
517313;1;6;13;10;2;2;1;6;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;2000;2; ;2; ;3;3; ; ;9;13;197,502405646295
517313;1;7;13;10;7;2;1;9;1924;5;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;83;13;197,502405646295
517314;1;1;13;10;1;1;1;8;1964;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;43;13;209,989000292647
517314;1;2;13;10;2;2;1;5;1964;2;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;43;13;209,989000292647
517314;1;3;13;10;2;2;1;2;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;13;209,989000292647
517314;1;4;13;10;2;1;1;12;1997;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;9;13;209,989000292647
517315;1;1;13;10;1;2;1;4;1972;1;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;35;13;187,642174374337
517315;1;2;13;10;1;1;1;1;2004;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;3;13;187,642174374337
517315;1;3;13;10;3;2;1;10;1989;7;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;2;2; ;18;13;187,642174374337
517315;1;4;13;10;4;2;1;7;1984;7;2; ;5;1; ; ;1;1;25000;2;1;1;1;2; ; ;2; ;2; ;6;6;5; ;23;13;187,642174374337
517315;1;5;13;10;5;2;1;7;1984;7;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;23;13;187,642174374337
517315;1;6;13;10;6;1;1;5;1987;7;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;20;13;187,642174374337
517315;1;7;13;10;7;2;1;9;1982;7;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;6;4; ;25;13;187,642174374337
517317;1;1;13;10;1;1;1;6;1961;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;46;13;400,064521492664
517317;1;2;13;10;2;2;1;1;1950;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;57;13;400,064521492664
517317;1;3;13;10;1;1;1;3;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;5; ; ;16;13;400,064521492664
517317;1;4;13;10;4;1;1;10;1983;4;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;24;13;400,064521492664
517317;1;5;13;10;5;1;1;6;1985;4;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;22;13;400,064521492664
517317;1;6;13;10;2;2;1;2;2001;4;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;1; ; ;6;13;400,064521492664
517317;1;7;13;10;2;2;1;3;2003;4;2; ; ;1; ; ;3; ; ;2;2;1;1;1;0;1500;2; ;2; ;2;0; ; ;4;13;400,064521492664
517318;1;1;13;10;1;2;1;3;1942;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;65;13;230,16994569594
517318;1;2;13;10;2;1;1;10;1979;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;28;13;230,16994569594
517318;1;3;13;10;3;2;1;3;1973;5;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;13;230,16994569594
517318;1;4;13;10;3;1;1;8;2006;4;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;230,16994569594
517318;1;5;13;10;5;1;1;5;1984;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;23;13;230,16994569594
517318;1;6;13;10;6;2;1;8;1986;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2; ;21;13;230,16994569594
517318;1;7;13;10;7;2;1;9;1987;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;20;13;230,16994569594
517319;1;1;13;10;1;1;1;5;1934;1;2; ;4;1; ; ;1;2;54000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;73;13;272,292260926629
517319;1;2;13;10;2;1;1;1;1956;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;51;13;272,292260926629
517319;1;3;13;10;1;1;1;8;1969;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;38;13;272,292260926629
517319;1;4;13;10;4;1;1;11;1974;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;13;272,292260926629
517320;1;1;13;10;1;1;1;11;1983;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;23;13;272,2539210512
517320;1;2;13;10;2;2;1;4;1983;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;24;13;272,2539210512
517320;1;3;13;10;2;2;1;3;2001;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;2;1; ; ;6;13;272,2539210512
517320;1;4;13;10;2;2;1;11;2004;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;272,2539210512
517321;1;1;13;10;1;1;1;7;1956;1;2; ;6;1; ; ;1;1;100000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;51;13;360,477174888553
517321;1;2;13;10;2;2;1;11;1965;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;41;13;360,477174888553
517321;1;3;13;10;2;1;1;2;1985;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;4;2; ;22;13;360,477174888553
517321;1;4;13;10;4;1;1;10;1989;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2; ;18;13;360,477174888553
517321;1;5;13;10;2;2;1;9;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;16;13;360,477174888553
517321;1;6;13;10;2;1;1;12;1992;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;14;13;360,477174888553
517322;1;1;13;10;1;1;1;2;1943;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;64;13;296,416677523247
517322;1;2;13;10;2;2;1;9;1945;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;62;13;296,416677523247
517322;1;3;13;10;3;1;1;12;1968;3;2; ;3;1; ; ;1;1;20000;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;38;13;296,416677523247
517322;1;4;13;10;2;1;1;3;1992;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;13;296,416677523247
517322;1;5;13;10;2;2;1;2;2000;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;800;2; ;2; ;3;1; ; ;7;13;296,416677523247
517322;1;6;13;10;2;1;1;2;2001;4;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ; ;6;13;296,416677523247
517323;1;1;13;10;1;1;1;4;1978;1;2; ;2;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;13;238,847838250511
517323;1;2;13;10;2;2;1;8;1979;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;28;13;238,847838250511
517323;1;3;13;10;2;2;1;12;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;1000;2; ;2; ;3;2; ; ;8;13;238,847838250511
517323;1;4;13;10;2;1;1;11;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;238,847838250511
517324;1;1;13;10;1;1;1;3;1974;1;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;6;4; ;33;13;246,056098144441
517324;1;2;13;10;2;2;1;3;1982;2;2; ;6;1; ; ;1;1;37400;2;1;2; ; ; ; ;2; ;2; ;6;6;4; ;25;13;246,056098144441
517325;1;1;13;10;1;1;1;10;1981;1;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;6;5; ;26;13;245,759075613523
517325;1;2;13;10;2;2;1;4;1980;5;2; ;5;1; ; ;1;3;54300;2;1;1;2;2; ; ;2; ;2; ;6;6;4; ;27;13;245,759075613523
517325;1;3;13;10;3;2;1;1;1934;5;2; ;4;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;73;13;245,759075613523
517326;1;1;13;10;1;1;1;5;1965;1;2; ;6;1; ; ;1;1;59000;2;1;2; ; ; ; ; ; ; ; ;6;6;5; ;42;13;226,909075382331
517326;1;2;13;10;2;2;1;6;1967;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;40;13;226,909075382331
517326;1;3;13;10;1;1;1;3;1997;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;0; ; ;10;13;226,909075382331
517326;1;4;13;10;1;1;1;6;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;8;13;226,909075382331
517327;1;1;13;10;1;1;1;5;1956;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;51;13;256,074664458777
517327;1;2;13;10;2;2;1;10;1948;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;59;13;256,074664458777
517327;1;3;13;10;3;1;1;4;1979;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ; ;28;13;256,074664458777
517327;1;4;13;10;4;1;1;11;1982;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;13;256,074664458777
517327;1;5;13;10;5;2;1;11;1985;3;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;1;400000;2; ;6;0;2; ;21;13;256,074664458777
517327;1;6;13;10;6;2;1;11;1987;3;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;1;400000;2; ;6;0;2; ;19;13;256,074664458777
517328;1;1;13;10;1;2;1;2;1969;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;13;257,423222495409
517328;1;2;13;10;2;1;1;7;1958;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ; ;49;13;257,423222495409
517328;1;3;13;10;1;2;1;11;1996;3;2; ;5;1; ; ;3; ; ;2;1;1;1;1;200;1500;2; ;2; ;3;4; ; ;10;13;257,423222495409
517328;1;4;13;10;1;1;1;6;2000;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;1; ; ;7;13;257,423222495409
517328;1;5;13;10;5;1;1;3;1991;5;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;16;13;257,423222495409
517328;2;1;13;10;1;1;1;12;1968;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;38;13;257,423222495409
517328;2;2;13;10;2;2;1;8;1983;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ; ;24;13;257,423222495409
517328;2;3;13;10;1;1;1;6;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;13;257,423222495409
517329;1;1;13;10;1;1;1;11;1944;1;2; ;2;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;62;13;238,419591941132
517329;1;2;13;10;2;2;1;1;1944;2;2; ;2;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;63;13;238,419591941132
517329;1;3;13;10;3;2;1;10;1979;3;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;28;13;238,419591941132
517329;1;4;13;10;4;1;1;3;1978;5;2; ;2;1; ; ;1;1;98;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;13;238,419591941132
517329;1;5;13;10;3;1;1;9;2004;4;2; ; ;1; ; ;1;5; ;2;2;1;1;1;300;2500;2; ;2; ;2;0; ; ;3;13;238,419591941132
517330;1;1;13;10;1;2;1;3;1937;1;2; ;4;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;70;13;301,390909708513
517330;1;2;13;10;2;1;1;6;1978;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;13;301,390909708513
517330;1;3;13;10;1;1;1;1;1990;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;17;13;301,390909708513
517331;1;1;13;10;1;1;1;7;1968;1;2; ;2;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ; ;39;13;221,014531469811
517331;1;2;13;10;2;2;1;6;1986;2;2; ;2;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;21;13;221,014531469811
517331;1;3;13;10;2;1;1;6;2004;3;2; ; ;2;1;12; ; ; ; ;2;1;1;1;300;2000;2; ;2; ;2;0; ; ;3;13;221,014531469811
517331;1;4;13;10;2;2;1;12;2005;3;2; ; ;2;1;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;221,014531469811
517332;1;1;13;10;1;1;1;10;1942;1;2; ;6;1; ; ;1;2;98;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;65;13;248,455771119999
517332;1;2;13;10;2;2;1;7;1948;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;59;13;248,455771119999
517332;1;3;13;10;3;2;1;9;1974;3;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;2;3; ;33;13;248,455771119999
517332;1;4;13;10;4;1;1;7;1972;5;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;13;248,455771119999
517332;1;5;13;10;3;1;1;3;2002;4;2; ; ;1; ; ;3; ; ;2;1;1;1;1;300;1500;2; ;2; ;2;1; ; ;5;13;248,455771119999
517332;1;6;13;10;3;2;1;4;2004;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;13;248,455771119999
517332;1;7;13;10;7;1;1;4;1971;3;2; ;4;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;6;2;2; ;36;13;248,455771119999
517333;1;1;13;10;1;1;1;10;1970;1;2; ;6;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;37;13;236,482586763386
517333;1;2;13;10;2;2;1;2;1961;2;2; ;6;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;46;13;236,482586763386
517333;1;3;13;10;2;1;1;12;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;8;13;236,482586763386
517334;1;1;13;10;1;1;1;5;1942;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;65;13;202,150173871965
517334;1;2;13;10;2;2;1;4;1947;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;60;13;202,150173871965
517334;1;3;13;10;3;1;1;7;1972;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;35;13;202,150173871965
517334;1;4;13;10;4;1;1;6;1974;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;33;13;202,150173871965
517334;1;5;13;10;5;1;1;8;1981;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;26;13;202,150173871965
517334;1;6;13;10;6;1;1;10;1982;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;13;202,150173871965
517334;1;7;13;10;7;2;1;12;1989;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;17;13;202,150173871965
517334;1;8;13;10;8;2;1;7;1971;3;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;6; ; ;36;13;202,150173871965
517334;1;9;13;10;8;2;1;2;1995;4;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;12;13;202,150173871965
517334;1;10;13;10;8;2;1;11;1996;4;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;13;202,150173871965
517334;1;11;13;10;8;1;1;9;1999;4;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;8;13;202,150173871965
517334;1;12;13;10;12;2;1;4;1982;9;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;13;202,150173871965
517335;1;1;13;10;1;1;1;1;1938;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;69;13;228,846080560077
517335;1;2;13;10;2;2;1;8;1950;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;57;13;228,846080560077
517335;1;3;13;10;3;1;1;2;1979;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;28;13;228,846080560077
517335;1;4;13;10;4;2;1;2;1973;3;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;34;13;228,846080560077
517335;1;5;13;10;4;1;1;3;1997;4;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;10;13;228,846080560077
517335;1;6;13;10;4;1;1;2;2004;3;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;1;0; ; ;3;13;228,846080560077
517336;1;1;13;10;1;2;1;8;1969;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;38;13;185,397997511221
517336;1;2;13;10;2;2;1;2;1988;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;13;185,397997511221
517336;1;3;13;10;1;2;1;8;1990;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;17;13;185,397997511221
517337;1;1;13;10;1;1;1;7;1986;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;21;13;260,31515818302
517337;1;2;13;10;2;2;1;8;1983;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;24;13;260,31515818302
517337;1;3;13;10;2;1;1;8;1998;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;9;13;260,31515818302
517337;1;4;13;10;2;2;1;12;2004;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13;260,31515818302
517338;1;1;13;10;1;1;1;6;1952;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;55;13;248,982455320484
517338;1;2;13;10;2;2;1;5;1949;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;58;13;248,982455320484
517339;1;1;13;10;1;1;1;7;1934;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;73;13;274,486115864608
517339;1;2;13;10;2;1;1;11;1979;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ; ;27;13;274,486115864608
517339;1;3;13;10;2;2;1;6;2003;4;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;1;0; ; ;4;13;274,486115864608
517339;1;4;13;10;2;1;1;10;2004;4;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;1;0; ; ;3;13;274,486115864608
517339;1;5;13;10;5;2;1;12;1981;3;2; ;2;1; ; ;1;1;8500;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;25;13;274,486115864608
517339;1;6;13;10;6;1;1;1;1980;9;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;27;13;274,486115864608
517339;1;7;13;10;5;2;1;10;2000;4;2; ; ;1; ; ;1;5; ;2;1;1;1;1;200;1500;2; ;2; ;3;0; ; ;7;13;274,486115864608
517339;1;8;13;10;5;2;1;10;2006;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;274,486115864608
517339;2;1;13;10;1;1;1;5;1978;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;29;13;274,486115864608
517339;2;2;13;10;2;2;1;12;1977;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;13;274,486115864608
517339;2;3;13;10;2;2;1;7;2001;3;2; ; ;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;6;13;274,486115864608
517339;2;4;13;10;4;1;1;8;1985;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;22;13;274,486115864608
517339;3;1;13;10;1;1;1;7;1975;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;32;13;274,486115864608
517339;3;2;13;10;2;2;1;5;1977;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;2; ; ;30;13;274,486115864608
517339;3;3;13;10;2;1;1;5;1999;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;200;1000;2; ;2; ;3;1; ; ;8;13;274,486115864608
517339;3;4;13;10;2;1;1;8;2000;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;200;1000;2; ;2; ;3;0; ; ;7;13;274,486115864608
517339;3;5;13;10;2;1;1;8;2004;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;200;1000;2; ;2; ;1;0; ; ;3;13;274,486115864608
517339;3;6;13;10;2;2;1;5;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;13;274,486115864608
517340;1;1;13;10;1;2;1;7;1965;1;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;9; ; ;42;13;175,824486130166
517340;1;2;13;10;2;2;1;1;1988;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;8; ; ;19;13;175,824486130166
517340;1;3;13;10;2;2;1;4;1995;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;3;4; ; ;12;13;175,824486130166
517340;1;4;13;10;2;1;1;9;2006;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;175,824486130166
517341;1;1;13;10;1;1;1;2;1953;1;2; ;6;1; ; ;1;1;45000;2;1;2; ; ; ; ; ; ; ; ;6;7;5; ;54;13;472,965173526772
517341;1;2;13;10;2;2;1;8;1972;2;2; ;6;1; ; ;2;1;167945;2;1;2; ; ; ; ; ; ; ; ;6;9;5; ;35;13;472,965173526772
517341;1;3;13;10;2;1;1;6;2003;3;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;4;13;472,965173526772
517342;1;1;13;10;1;1;1;5;1956;1;2; ;2;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;1; ;51;13;590,785808073033
517342;1;2;13;10;2;2;1;8;1958;2;2; ;2;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;49;13;590,785808073033
517342;1;3;13;10;3;1;1;11;1991;3;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;15;13;590,785808073033
517342;1;4;13;10;2;2;1;8;1997;3;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ; ;10;13;590,785808073033
517346;1;1;13;10;1;1;1;6;1949;1;2; ;6;1; ; ;1;2;56000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;58;13;198,257072106654
517346;1;2;13;10;2;2;1;9;1953;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;54;13;198,257072106654
517346;1;3;13;10;3;2;1;2;1987;3;2; ;5;2;1;18; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;0;1; ;20;13;198,257072106654
