DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
1837985;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;278,44841517821
1837985;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;278,44841517821
1837986;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;3;1;50;66; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;4;1;50;66; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;5;1;50;66; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;6;1;50;66; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;270,903854821938
1837986;1;7;1;50;66; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;270,903854821938
1837987;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;233,008666014299
1837987;1;2;1;50;66;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;66;233,008666014299
1837987;1;3;1;50;66; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;233,008666014299
1837988;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;263,663634835314
1837988;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;12;1;1;66;263,663634835314
1837988;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;263,663634835314
1837988;1;4;1;50;66; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;263,663634835314
1837988;1;5;1;50;66; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;263,663634835314
1837989;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;290,546768403032
1837989;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;290,546768403032
1837990;1;1;1;50;66; ; ;1;6;DESCANSANDO  POR  EDAD;2;2;2;2;2; ; ; ; ; ; ; ;1;66;247,310919230268
1837990;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;1;66;247,310919230268
1837990;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;247,310919230268
1837990;1;5;1;50;66; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;247,310919230268
1837991;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;329,7480437507
1837991;1;2;1;50;66; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;66;329,7480437507
1837992;1;1;1;50;66; ; ;1;6;DESCANSANDO  POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;1;66;299,122986404463
1837992;1;2;1;50;66; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;299,122986404463
1837993;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;291,579104120675
1837994;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;255,440200199921
1837994;1;2;1;50;66; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;66;255,440200199921
1837994;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;255,440200199921
1837994;1;4;1;50;66; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;255,440200199921
1837996;1;1;1;50;66;6; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;66;251,916923778408
1837996;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;251,916923778408
1837996;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;251,916923778408
1837996;1;4;1;50;66; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;66;251,916923778408
1837997;1;1;1;50;66; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;66;313,043685977738
1837997;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;313,043685977738
1837997;1;3;1;50;66; ; ;3;3; ;2;2;2;2;1;11; ; ; ; ; ; ;1;66;313,043685977738
1837998;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;238,48547751941
1837998;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;238,48547751941
1837998;1;3;1;50;66; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;238,48547751941
1837999;1;1;1;50;66; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;327,540456845031
1837999;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;327,540456845031
1837999;1;3;1;50;66; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;327,540456845031
1838000;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;277,621369477995
1838000;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;277,621369477995
1838000;1;3;1;50;66;1; ;3;6;DE PASEO;2;2;2;1; ; ; ; ; ; ; ;1;1;66;277,621369477995
1838001;1;1;1;50;66; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;249,409361490097
1838001;1;2;1;50;66; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;66;249,409361490097
1838001;1;3;1;50;66; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;66;249,409361490097
1838219;1;1;1;50;68; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;495,356653269976
1838219;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;495,356653269976
1838219;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;495,356653269976
1838219;1;4;1;50;68; ; ;4;3; ;2;1; ; ; ; ; ; ; ; ; ; ;1;68;495,356653269976
1838220;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;577,406916893653
1838220;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;577,406916893653
1838221;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;504,515363293741
1838221;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;504,515363293741
1838222;1;1;1;50;68; ; ;1;6;DILIGENCIAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;1;68;642,211577078833
1838222;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,211577078833
1838222;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;642,211577078833
1838222;1;4;1;50;68;2; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;642,211577078833
1838223;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;478,370726444843
1838224;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;521,901321300452
1838224;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;521,901321300452
1838224;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;521,901321300452
1838225;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;424,790734427306
1838225;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;424,790734427306
1838226;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;441,991533941157
1838226;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;441,991533941157
1838226;1;5;1;50;68; ; ;5;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;441,991533941157
1838227;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;362,426434544968
1838227;1;2;1;50;68; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;362,426434544968
1838227;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;362,426434544968
1838228;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;617,428955900852
1838229;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;531,442025648313
1838229;1;2;1;50;68; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;68;531,442025648313
1838229;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;531,442025648313
1838229;1;4;1;50;68; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;531,442025648313
1838230;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;504,515363293741
1838230;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;504,515363293741
1838231;1;1;1;50;68;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;345,047394768618
1838231;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;345,047394768618
1838231;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;345,047394768618
1838231;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;345,047394768618
1838231;1;5;1;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;345,047394768618
1838232;1;1;1;50;68; ; ;1;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;2;2;2;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;2;3;2;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;2;4;2;50;68;2; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;347,283231207421
1838232;2;5;2;50;68; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;2;6;2;50;68; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;3;1;3;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;347,283231207421
1838232;3;2;3;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;347,283231207421
1838233;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;261,679919398669
1838233;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;261,679919398669
1838233;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;261,679919398669
1838233;1;4;1;50;68; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;68;261,679919398669
1838234;1;1;1;50;68; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;274,079261913423
1838234;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;274,079261913423
1838234;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;274,079261913423
1838234;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;274,079261913423
1838234;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;274,079261913423
1838235;1;1;1;50;68; ; ;1;4; ;2;2;2;2;1;7; ;2; ;1;4;1;1;68;601,663256527878
1838235;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;601,663256527878
1838235;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;601,663256527878
1838235;1;4;1;50;68; ; ;1;3; ;2;2;2;2;1;9; ; ; ; ; ; ;1;68;601,663256527878
1838235;1;6;1;50;68; ; ;6;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;601,663256527878
1838235;1;7;1;50;68; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;601,663256527878
1838236;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;394,387673269828
1838236;1;2;1;50;68; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;394,387673269828
1838237;1;1;1;50;68; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;68;577,406916893653
1838237;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;577,406916893653
1838238;1;1;1;50;68;1; ;1;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;1;1;68;438,616146685286
1838238;1;2;1;50;68; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;438,616146685286
1838238;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;438,616146685286
1838238;1;6;1;50;68; ; ;6;4; ;2;2;2;2;1;7; ;2; ;2; ; ;1;68;438,616146685286
1838239;1;1;1;50;68; ; ;1;6;DESCANSAR (CAMINAR);2;2;2;2;2; ; ; ; ; ; ; ;1;68;617,428955900852
1838240;1;1;1;50;68; ; ;1;6;DESCANSAR (LEER REVISTAS) TIENE AMPUTADA UNA PIERNA;2;2;2;2;2; ; ; ; ; ; ; ;1;68;743,180557078981
1838240;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;743,180557078981
1838240;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;743,180557078981
1838240;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;743,180557078981
1838240;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;743,180557078981
1838240;2;2;2;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;743,180557078981
1838241;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;639,130009948311
1838241;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;639,130009948311
1838241;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;639,130009948311
1838242;1;1;1;50;68; ; ;1;6;VUELTAS PESONALES;2;1; ; ; ; ; ; ; ; ; ; ;1;68;572,880569227652
1838242;2;1;2;50;68; ; ;1;6;CONVALECIENTE;2;1; ; ; ; ; ; ; ; ; ; ;1;68;572,880569227652
1838242;3;1;3;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;572,880569227652
1838243;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;549,819682340222
1838243;1;2;1;50;68;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;68;549,819682340222
1838243;1;3;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;549,819682340222
1838244;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;487,295852987638
1838244;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;487,295852987638
1838244;1;3;1;50;68; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;487,295852987638
1838244;1;4;1;50;68; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;487,295852987638
1838245;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;391,768218387238
1838245;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;391,768218387238
1838245;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;391,768218387238
1838245;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;391,768218387238
1838245;1;5;1;50;68; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;391,768218387238
1838245;1;6;1;50;68; ; ;6;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;68;391,768218387238
1838246;1;1;1;50;68; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;359,967363449873
1838246;1;2;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;359,967363449873
1838246;1;3;1;50;68; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;359,967363449873
1838247;1;1;1;50;68; ; ;1;6;VACACIONES;1; ; ; ; ; ; ; ; ; ; ; ;1;68;456,911502622413
1838248;1;1;1;50;68;1; ;1;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;2;1;68;511,801520410546
1838248;1;2;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;511,801520410546
1838249;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;359,967363449873
1838249;1;2;1;50;68; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;68;359,967363449873
1838249;1;3;1;50;68; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;359,967363449873
1838250;1;1;1;50;68; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;4;1;50;68; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;6;1;50;68; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;7;1;50;68; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;448,396498427229
1838250;1;9;1;50;68; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;448,396498427229
1838251;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;647,19081023065
1838251;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;647,19081023065
1838251;1;3;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;647,19081023065
1838252;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;508,317739267501
1838252;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;508,317739267501
1838252;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;508,317739267501
1838253;1;1;1;50;68; ; ;1;6;VER TV;1; ; ; ; ; ; ; ; ; ; ; ;1;68;476,793838085208
1838253;1;2;1;50;68; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;476,793838085208
1838253;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;476,793838085208
1838253;1;5;1;50;68; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;476,793838085208
1838253;1;6;1;50;68; ; ;6;6;CUIDAR A LA MAMA QUE ESTA ENFERMA;1; ; ; ; ; ; ; ; ; ; ; ;1;68;476,793838085208
1838254;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;483,056139471311
1838254;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;483,056139471311
1838255;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;501,299505508117
1838255;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;501,299505508117
1838255;1;3;1;50;68; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;501,299505508117
1838256;1;1;1;50;68; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;415,472959043074
1838256;1;2;1;50;68; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;415,472959043074
1838257;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;326,503290376102
1838257;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;326,503290376102
1838257;1;6;1;50;68; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;68;326,503290376102
1838258;1;1;1;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;405,185352719583
1838258;1;2;1;50;68; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;405,185352719583
1838258;2;1;2;50;68; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;405,185352719583
1838508;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;306,014320347682
1838508;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;306,014320347682
1838509;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;310,050717503052
1838509;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;73;310,050717503052
1838509;1;3;1;50;73; ; ;3;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;1;73;310,050717503052
1838509;1;4;1;50;73; ; ;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;310,050717503052
1838509;1;5;1;50;73; ; ;5;4; ;2;2;2;2;1;12; ; ; ; ; ; ;1;73;310,050717503052
1838510;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;268,11289851711
1838511;1;1;1;50;73; ; ;1;4; ;2;2;2;2;1;5; ;2; ;1;12;1;1;73;247,258755057091
1838511;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;4;1;50;73; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;5;1;50;73; ; ;5;3; ;2;2;2;2;1;10; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;6;1;50;73; ; ;6;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;8;1;50;73; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;9;1;50;73; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838511;1;10;1;50;73; ; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;247,258755057091
1838512;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;363,929061160867
1838512;1;2;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;73;363,929061160867
1838512;1;3;1;50;73; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;73;363,929061160867
1838512;1;4;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;73;363,929061160867
1838512;1;5;1;50;73; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;363,929061160867
1838513;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;187,560863666445
1838513;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;187,560863666445
1838513;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;187,560863666445
1838513;1;4;1;50;73; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;73;187,560863666445
1838513;1;5;1;50;73; ; ;5;4; ;2;2;2;2;1;9; ; ; ; ; ; ;1;73;187,560863666445
1838514;1;1;1;50;73; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;268,11289851711
1838515;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;216,986563198176
1838515;1;2;1;50;73;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;73;216,986563198176
1838515;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;216,986563198176
1838516;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;73;255,237793317095
1838516;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;13;EL ESPOSO NO LA DEJA TRABAJAR; ; ; ; ; ;1;73;255,237793317095
1838516;1;3;1;50;73;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;73;255,237793317095
1838517;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;200,964190791425
1838517;1;2;1;50;73; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;73;200,964190791425
1838518;1;1;1;50;73; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;216,458341273209
1838518;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;216,458341273209
1838518;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;216,458341273209
1838518;1;5;1;50;73; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;216,458341273209
1838519;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;255,237793317095
1838519;1;2;1;50;73; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;73;255,237793317095
1838519;1;3;1;50;73; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;73;255,237793317095
1838520;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;392,69174864703
1838520;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;392,69174864703
1838521;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;237,477720912392
