DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5167943;1;2;1;80;1;2;6; ;1; ;1;9; ;2; ;2; ;1;48;880000;2;2;04;1;41;1825,63411515569
5167943;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1825,63411515569
5167945;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1004,97180543088
5167946;1;3;1;80;1;1;9;CONFINAMIENTO EN SU HOGAR;2; ; ;12;CONFINAMIENTO EN SU HOGAR;2; ;2; ;1;40;600000;2;2;04;1;41;1851,7521972806
5167946;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1851,7521972806
5167947;1;2;1;80;1;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;2;04;1;41;1186,63102258338
5167949;1;3;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;2044,7697601151
5167950;1;2;1;80;1;3;3; ;2; ; ;4; ;2; ;2; ;1;40;400000;2;2;04;1;41;892,030814923765
5167951;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1381,79091809461
5167952;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1812,13343679696
5167953;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;2492,42369400404
5167954;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;1186,63102258338
5167955;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;41;728,788871668376
5167955;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;728,788871668376
5167955;1;3;1;80;1;1;9;CONFINAMIENTO COVID 19;1; ;1;12;CONFINAMIENTO COVID19;2; ;2; ;1;48;400000;2;2;04;1;41;728,788871668376
5167955;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;728,788871668376
5167956;1;2;1;80;1;1;9;POR LA RESTRICCION DE CUARENTENA DEL GOBIERNO;2; ; ;12;POR LA CUARENTENA;1; ;2; ; ; ; ;2;2;04;1;41;1368,29023973588
5167957;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1866,92127979046
5167958;1;4;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;04;1;41;1370,54076845156
5167959;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;1758,61003075834
5167959;1;3;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;04;1;41;1758,61003075834
5167959;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1758,61003075834
5167959;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1758,61003075834
5167959;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1758,61003075834
5167960;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;41;1197,64429214385
5167961;1;1;1;80;1;1;8; ;1; ;1;1; ;1; ;2; ;1;48;877000;2;2;04;1;41;1681,10624968858
5167963;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;41;728,788871668376
5167964;1;1;1;80;1;1;8; ;2; ; ;12;PORQUE ESTA RECUPERANDOSE DE UNA CIRUGIA;2; ;2; ;2; ;1400000;2;2;04;1;41;1825,63411515569
5167964;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;1825,63411515569
5167964;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1825,63411515569
5167966;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;2350,38323733519
5167967;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;892,030814923765
5167968;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;2255,97663385803
5167970;1;1;1;80;1;2;1; ;2; ; ;12;CONFINAMIENTO COVID19;2;1;1;2000000;1;48;1200000;1;2;04;1;41;1812,13343679696
5167970;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1812,13343679696
5167973;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;1073,69003207626
5167974;1;1;1;80;1;4;1; ;2; ; ;1; ;2; ;2; ;1;48;880000;2;2;04;1;41;892,030814923765
5167974;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;04;1;41;892,030814923765
5167977;1;3;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;04;1;41;1167,60727715213
5167979;1;1;1;80;1;1;9;CONFINAMIENTO COVID19;2; ; ;12;CONFINAMIENTO COVID 19;2; ;2; ;1;48;990000;2;2;04;1;41;749,500999853631
5167980;1;2;1;80;1;3;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;2;04;1;41;2597,39813473392
5167981;1;1;1;80;1;1;8; ;2; ; ;12;CONFINAMIENTO EN SU HOGAR;2; ;2; ;1;48;900000;2;2;04;1;41;1381,79091809461
5167981;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1381,79091809461
5167981;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1381,79091809461
5167982;1;1;1;80;1;1;9;LO DESPIDIERON POR PANDEMIA COVID19;2; ; ;12;NO HAY POR CONFINAMIENTO COVID19;1; ;2; ;1;48;98;2;2;04;1;41;1851,7521972806
5167982;1;2;1;80;1;1;1; ;2; ; ;12;NO HAY TRABAJO POR CONFINAMIENTO COVID;2; ;2; ;1;48;1300000;2;2;04;1;41;1851,7521972806
5167982;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;41;1851,7521972806
5167982;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1851,7521972806
5167985;1;2;1;80;1;2;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;41;1812,13343679696
5167985;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;41;1812,13343679696
5167987;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;41;728,788871668376
5167997;1;2;1;80;1;1;7; ;2; ; ;12;AISLAMIENTO CUARENTENA;2; ;2; ;2; ;877803;2;2;04;1;47;1262,88202892978
5167997;1;3;1;80;1;1;9;AISLAMIENTO CUARENTENA;2; ; ;12;AISLAMIENTO CUARENTENA;2; ;2; ; ; ; ;2;2;04;1;47;1262,88202892978
5167997;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;47;1262,88202892978
5167998;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;2;04;1;47;950,306837799355
5168033;1;2;1;80;1;1;3; ;1; ;1;9; ;2; ;2; ;1;30;500000;2;2;04;1;68;1859,88408571981
5168034;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168034;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168035;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2516,05430997322
5168035;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2516,05430997322
5168037;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2060,32337681862
5168037;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2060,32337681862
5168038;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168038;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;2;04;1;68;855,684612684082
5168038;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168039;1;1;1;80;1;2;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;2;04;1;68;2875,49710242443
5168039;1;2;1;80;1;1;2; ;1; ;1;1; ;2; ;2; ; ; ; ;2;2;04;1;68;2875,49710242443
5168039;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;2875,49710242443
5168040;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168040;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168041;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;1287,50882379564
5168041;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;1287,50882379564
5168041;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;1287,50882379564
5168042;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168042;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168044;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1428,57424728592
5168046;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;04;1;68;1925,55555917225
5168048;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;2736,26605924287
5168050;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;1391,07624429573
5168050;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;1391,07624429573
5168052;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1648,95615362025
5168054;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;1126,40512991348
5168054;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;1126,40512991348
5168056;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;1640,08590928081
5168058;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;1816,94118324164
5168059;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;1609,05566919921
5168075;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;940,392266571649
5168075;1;3;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;04;1;68;940,392266571649
5168076;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2979,64825281985
5168076;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2979,64825281985
5168079;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;1575,6683001595
5168079;1;4;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;1575,6683001595
5168082;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;3040,27277084177
5168083;1;1;1;80;1;4;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;2;04;1;68;1049,17358564919
5168086;1;1;1;80;1;2;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;2;04;1;68;1815,52037576358
5168087;1;1;1;80;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168087;1;2;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168087;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;855,684612684082
5168088;1;1;1;80;1;1;4; ;2; ; ;1; ;2; ;1;1200000; ; ; ;2;2;04;1;68;1815,52037576358
5168089;1;1;1;80;1;1;8; ;2; ; ;12;ESTA ESPERANDO QUE LA LLAMEN;2; ;1;300000;1;48;877803;2;2;04;1;68;2303,12184050026
5168089;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;2303,12184050026
5168089;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2303,12184050026
5168089;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;2303,12184050026
5168090;1;1;1;80;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;68;1049,17358564919
5168091;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1324,8398836389
5168091;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1324,8398836389
5168091;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1324,8398836389
5168092;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;04;1;68;1042,62863545198
5168092;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;68;1042,62863545198
5168092;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;68;1042,62863545198
5168092;1;5;1;80;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;2;04;1;68;1042,62863545198
5168092;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;68;1042,62863545198
5168100;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1017,42629786643
5168101;1;2;1;80;2; ; ; ; ;1;2;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;1872,36620670905
5168103;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1037,84778665886
5168104;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;2;04;1;54;534,942625897485
5168106;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;820,797619538406
5168107;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;500000;2;2;04;1;54;468,091551677262
5168107;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168107;1;4;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168108;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168109;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;647,340996110227
5168109;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;647,340996110227
5168109;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;647,340996110227
5168110;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1356,86666368615
5168111;1;2;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;591,917208442142
5168113;1;1;1;80;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;763,823036993749
5168114;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1200,38650263807
5168114;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1200,38650263807
5168114;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1200,38650263807
5168115;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1017,42629786643
5168116;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;1520,3314586278
5168118;1;2;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168119;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;514,521137105053
5168120;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1872,36620670905
5168121;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;841,219108330838
5168122;1;2;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;591,917208442142
5168122;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;591,917208442142
5168123;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ;1;24;450000;2;2;04;1;54;573,937271286008
5168126;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;630,911853830665
5168141;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;704,315578654885
5168142;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1796,2823272539
5168142;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1796,2823272539
5168142;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1796,2823272539
5168143;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168143;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168143;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168143;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168144;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1822,97850819954
5168144;2;2;2;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1822,97850819954
5168147;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;648,34622901972
5168147;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;648,34622901972
5168147;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;648,34622901972
5168147;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;648,34622901972
5168147;1;6;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;648,34622901972
5168149;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;573,937271286008
5168150;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;630,911853830665
5168151;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;724,828391605227
5168151;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;724,828391605227
5168153;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;958,38705999463
5168153;1;5;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;958,38705999463
5168154;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;1323,70278029978
5168154;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1323,70278029978
5168155;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168155;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168167;1;1;1;80;1;2;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168168;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;04;1;54;514,521137105053
5168169;1;1;1;80;1;3;4; ;2; ; ;8; ;2; ;2; ;1;48;877803;2;2;04;1;54;858,19381257748
5168170;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;843,969674438249
5168171;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;468,091551677262
5168173;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;821,574854476587
5168173;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;821,574854476587
5168175;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168175;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168176;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ;1;24;450000;2;2;04;1;54;468,091551677262
5168176;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;468,091551677262
5168179;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1490,00584482055
5168181;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1872,36620670905
5168183;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1474,50257646109
5168183;1;7;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;54;1474,50257646109
5168184;1;1;1;80;1;2;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168185;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1872,36620670905
5168185;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1872,36620670905
5168186;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;820,797619538406
5168188;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1337,50772262723
5168188;1;8;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1337,50772262723
5168196;1;2;1;80;1;2;3; ;1; ;2;9; ;2; ;2; ; ; ; ;2;2;04;1;54;514,521137105053
5168197;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;1125,97754490436
5168201;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168204;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;468,091551677262
5168205;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;784,462216099384
5168206;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1206,90141728704
5168206;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1206,90141728704
5168224;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;1739,62706683846
5168224;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;1739,62706683846
5168224;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1739,62706683846
5168225;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;475,526491716531
5168226;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;587,833537771363
5168226;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;587,833537771363
5168227;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1287,36737686076
5168231;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;534,942625897485
5168245;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;820,797619538406
5168245;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;820,797619538406
5168248;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;450000;2;2;04;1;54;1017,42629786643
5168251;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;841,436798644041
5168251;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;54;841,436798644041
5168263;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;54;514,521137105053
5168264;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;468,091551677262
5168267;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;54;1803,11656403209
5168269;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;54;1357,18598581537
5168352;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;04;1;70;1619,64996420313
5168355;1;2;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ;1;48;300000;2;2;04;1;70;1154,53148264658
5168358;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;70;1059,03209312007
5168358;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;70;1059,03209312007
5168359;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;70;1144,58544111082
5168360;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;70;1570,42413988742
5168361;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;70;723,112447818209
5168361;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;70;723,112447818209
5168362;1;1;1;80;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;70;953,9029427465
