directorio;secuencia_p;orden;p6020;p6040;mes;area;fex_c_2011
30895;1;2;2;26;04;52;223,353356462774
30895;1;3;1;4;04;52;223,353356462774
30898;1;1;1;21;04;11;2932,27683183584
30899;1;1;1;65;04;23;58,8955616286547
30899;1;2;2;60;04;23;58,8955616286547
30899;1;3;1;37;04;23;58,8955616286547
30899;1;4;1;19;04;23;58,8955616286547
30899;1;5;1;13;04;23;58,8955616286547
30899;1;6;2;10;04;23;58,8955616286547
30902;1;1;1;58;04;13;431,053646459591
30902;1;2;2;50;04;13;431,053646459591
30902;1;3;2;27;04;13;431,053646459591
30902;1;4;1;30;04;13;431,053646459591
30902;1;5;1;10;04;13;431,053646459591
30904;1;1;1;22;04;76;787,553051728747
30904;1;2;1;31;04;76;787,553051728747
30904;1;3;1;3;04;76;787,553051728747
30906;1;1;1;52;04;50;144,261123320696
30909;1;1;2;78;04;76;871,398112698605
30911;1;1;1;62;04;11;2643,83971754716
30913;1;1;1;50;04;08;1271,24015910149
30913;1;2;2;54;04;08;1271,24015910149
30913;1;4;2;20;04;08;1271,24015910149
30913;1;5;1;4;04;08;1271,24015910149
30914;1;1;2;87;04;11;1490,96015971295
30914;1;2;2;50;04;11;1490,96015971295
30914;1;3;2;45;04;11;1490,96015971295
30916;1;1;1;39;04;23;178,987163034959
30916;1;2;2;33;04;23;178,987163034959
30916;1;3;1;9;04;23;178,987163034959
30916;1;4;2;4;04;23;178,987163034959
30916;1;5;2;71;04;23;178,987163034959
30918;1;1;1;73;04;54;153,479628635947
30918;1;2;2;61;04;54;153,479628635947
30922;1;1;2;32;04;50;143,292258489156
30923;1;1;1;35;04;11;3145,82500597022
30923;1;2;2;38;04;11;3145,82500597022
30923;1;3;1;3;04;11;3145,82500597022
30924;1;1;1;52;04;08;769,44001846859
30924;1;2;2;41;04;08;769,44001846859
30924;1;3;2;18;04;08;769,44001846859
30924;1;4;1;27;04;08;769,44001846859
30924;1;5;2;21;04;08;769,44001846859
30924;1;6;1;2;04;08;769,44001846859
30926;1;1;2;35;04;76;1538,15590953668
30926;1;2;2;8;04;76;1538,15590953668
30927;1;1;1;33;04;54;134,883783498703
30927;1;2;2;54;04;54;134,883783498703
30927;1;3;2;22;04;54;134,883783498703
30927;1;4;2;18;04;54;134,883783498703
30932;1;1;1;48;04;54;483,485924847844
30932;1;2;2;48;04;54;483,485924847844
30932;1;3;1;24;04;54;483,485924847844
30932;1;4;1;22;04;54;483,485924847844
30932;1;5;1;17;04;54;483,485924847844
30934;1;1;1;32;04;08;1923,75930811569
30934;1;2;2;27;04;08;1923,75930811569
30934;1;3;2;0;04;08;1923,75930811569
30935;1;1;1;80;04;54;185,204482864363
30935;1;2;2;74;04;54;185,204482864363
30935;1;3;2;43;04;54;185,204482864363
30935;1;4;1;10;04;54;185,204482864363
30935;1;5;1;33;04;54;185,204482864363
30936;1;1;1;66;04;17;114,283973777743
30936;1;2;2;66;04;17;114,283973777743
30939;1;1;1;68;04;17;64,4678826438553
30939;1;2;2;58;04;17;64,4678826438553
30940;1;1;2;67;04;66;336,730189424723
30940;1;2;1;29;04;66;336,730189424723
30940;1;3;2;23;04;66;336,730189424723
30940;1;4;1;6;04;66;336,730189424723
30941;1;1;1;70;04;17;186,714292706803
30941;1;2;1;35;04;17;186,714292706803
30941;1;3;1;62;04;17;186,714292706803
30941;1;4;2;65;04;17;186,714292706803
30941;1;5;1;26;04;17;186,714292706803
30941;1;6;2;60;04;17;186,714292706803
30941;1;7;2;60;04;17;186,714292706803
30941;1;8;2;69;04;17;186,714292706803
30941;1;9;1;58;04;17;186,714292706803
30943;1;1;1;68;04;11;1805,54907539806
30944;1;1;1;58;04;52;161,011251944552
30944;1;2;2;53;04;52;161,011251944552
30944;1;3;2;14;04;52;161,011251944552
30945;1;1;1;73;04;68;267,881317556533
30945;1;2;2;74;04;68;267,881317556533
30945;1;3;1;56;04;68;267,881317556533
30945;1;4;2;54;04;68;267,881317556533
30946;1;1;2;38;04;23;132,236452023092
30946;1;2;1;45;04;23;132,236452023092
30946;1;3;2;17;04;23;132,236452023092
30946;1;4;1;11;04;23;132,236452023092
30946;1;5;2;0;04;23;132,236452023092
30949;1;1;2;67;04;73;147,712867073626
30949;1;2;2;87;04;73;147,712867073626
30949;1;3;1;48;04;73;147,712867073626
30951;1;1;2;54;04;52;187,899758887604
30951;1;2;2;27;04;52;187,899758887604
30951;1;3;2;22;04;52;187,899758887604
30952;1;1;1;53;04;23;199,593315854752
30952;1;2;2;40;04;23;199,593315854752
30952;1;3;1;24;04;23;199,593315854752
30952;1;4;2;21;04;23;199,593315854752
30954;1;1;1;67;04;66;171,923552268161
30954;1;2;2;67;04;66;171,923552268161
30955;1;1;1;44;04;50;124,404144013791
30955;1;2;2;42;04;50;124,404144013791
30955;1;3;1;19;04;50;124,404144013791
30955;1;4;2;12;04;50;124,404144013791
30956;1;1;1;81;04;05;546,063194263915
30959;1;1;1;49;04;52;244,774367501223
30959;1;2;2;56;04;52;244,774367501223
30959;1;3;1;22;04;52;244,774367501223
30965;1;1;1;69;04;54;129,519413496096
30965;1;2;2;60;04;54;129,519413496096
30965;1;3;2;42;04;54;129,519413496096
30966;1;1;1;53;04;68;628,781126885796
30966;1;2;2;50;04;68;628,781126885796
30966;1;3;1;22;04;68;628,781126885796
30967;1;1;1;66;04;50;217,043194140769
30967;1;2;2;64;04;50;217,043194140769
30967;1;3;1;41;04;50;217,043194140769
30967;1;4;2;38;04;50;217,043194140769
30967;1;5;2;17;04;50;217,043194140769
30967;1;6;2;2;04;50;217,043194140769
30969;1;1;1;28;04;76;739,864386987508
30969;1;2;2;31;04;76;739,864386987508
30969;1;3;2;6;04;76;739,864386987508
30975;1;1;2;49;04;54;253,25647408787
30975;1;2;1;21;04;54;253,25647408787
30975;1;3;2;15;04;54;253,25647408787
30977;1;1;1;51;04;52;428,390354535011
30977;1;2;2;41;04;52;428,390354535011
30977;1;3;2;17;04;52;428,390354535011
30977;1;4;2;4;04;52;428,390354535011
30980;1;1;2;69;04;66;319,757544931885
30980;1;2;2;48;04;66;319,757544931885
30980;1;3;1;40;04;66;319,757544931885
30981;1;1;2;74;04;11;3184,68287885172
30981;1;2;1;52;04;11;3184,68287885172
30981;1;3;2;41;04;11;3184,68287885172
30981;1;4;2;11;04;11;3184,68287885172
30981;1;5;2;14;04;11;3184,68287885172
30982;1;1;2;69;04;17;194,736351366318
30983;1;1;1;50;04;66;309,742391829236
30983;1;2;1;26;04;66;309,742391829236
30984;1;1;2;66;04;54;203,104125076614
30986;1;1;1;50;04;05;579,655225010456
30986;1;2;2;47;04;05;579,655225010456
30986;1;3;1;21;04;05;579,655225010456
30986;1;4;1;20;04;05;579,655225010456
30986;1;5;1;19;04;05;579,655225010456
30987;1;1;1;62;04;68;264,687193331011
30987;1;2;2;85;04;68;264,687193331011
30987;1;3;2;47;04;68;264,687193331011
30988;1;1;1;60;04;66;258,181308676062
30988;1;2;1;28;04;66;258,181308676062
30989;1;1;2;46;04;52;183,434583436165
30990;1;1;1;87;04;52;189,798636386424
30990;1;2;2;71;04;52;189,798636386424
30992;1;1;2;33;04;17;55,9148835745752
30992;1;2;1;14;04;17;55,9148835745752
30992;1;3;2;74;04;17;55,9148835745752
30992;1;4;2;59;04;17;55,9148835745752
30992;1;5;1;30;04;17;55,9148835745752
30994;1;1;2;41;04;23;177,086910002303
30994;1;2;2;69;04;23;177,086910002303
30995;1;1;1;49;04;08;341,017204746518
30995;1;2;2;48;04;08;341,017204746518
30995;1;3;1;29;04;08;341,017204746518
30995;1;4;2;34;04;08;341,017204746518
30995;1;5;1;0;04;08;341,017204746518
30996;1;1;2;32;04;73;283,297339599028
30996;1;2;1;13;04;73;283,297339599028
30996;1;3;2;7;04;73;283,297339599028
30996;1;4;1;3;04;73;283,297339599028
30997;1;1;1;64;04;50;114,017729903423
30997;1;2;2;59;04;50;114,017729903423
30997;1;3;2;27;04;50;114,017729903423
30997;1;4;1;10;04;50;114,017729903423
30998;1;1;1;57;04;66;171,923552268161
30998;1;2;2;60;04;66;171,923552268161
31000;1;1;2;74;04;68;321,664049810299
31000;1;2;1;52;04;68;321,664049810299
31000;1;3;2;57;04;68;321,664049810299
31000;1;4;1;28;04;68;321,664049810299
31000;1;5;1;16;04;68;321,664049810299
31001;1;1;1;24;04;11;2937,87514809443
31001;1;2;2;22;04;11;2937,87514809443
31002;1;1;2;73;04;73;107,9562404764
31002;1;2;2;32;04;73;107,9562404764
31002;1;3;1;69;04;73;107,9562404764
31003;1;1;2;72;04;52;133,182668516784
31004;1;1;1;84;04;52;214,6968861711
31004;1;2;1;61;04;52;214,6968861711
31007;1;1;1;53;04;52;306,213901273
31007;1;2;2;50;04;52;306,213901273
31007;1;3;2;27;04;52;306,213901273
31007;1;4;2;6;04;52;306,213901273
31007;1;5;2;26;04;52;306,213901273
31007;1;6;1;8;04;52;306,213901273
31007;1;7;1;16;04;52;306,213901273
31007;1;8;1;29;04;52;306,213901273
31007;1;9;2;27;04;52;306,213901273
31007;1;10;1;2;04;52;306,213901273
31008;1;1;2;46;04;11;2911,26548705937
31008;1;2;1;66;04;11;2911,26548705937
31008;1;3;1;17;04;11;2911,26548705937
31008;1;4;1;16;04;11;2911,26548705937
31008;1;5;2;82;04;11;2911,26548705937
31008;1;6;2;51;04;11;2911,26548705937
31008;1;7;2;30;04;11;2911,26548705937
31008;1;8;1;5;04;11;2911,26548705937
31008;1;9;2;11;04;11;2911,26548705937
31008;1;10;1;49;04;11;2911,26548705937
31008;1;11;2;49;04;11;2911,26548705937
31009;1;1;2;63;04;66;188,803496896199
31009;1;2;2;39;04;66;188,803496896199
31009;1;3;1;13;04;66;188,803496896199
31009;1;4;2;6;04;66;188,803496896199
31009;1;5;1;20;04;66;188,803496896199
31009;1;6;2;17;04;66;188,803496896199
31009;1;7;1;14;04;66;188,803496896199
31009;1;8;1;25;04;66;188,803496896199
31009;1;9;1;47;04;66;188,803496896199
31009;1;10;1;87;04;66;188,803496896199
31011;1;1;1;31;04;54;323,433424336795
31011;1;2;2;31;04;54;323,433424336795
31011;1;3;2;8;04;54;323,433424336795
31011;1;4;2;6;04;54;323,433424336795
31011;1;5;1;60;04;54;323,433424336795
31011;1;6;1;1;04;54;323,433424336795
31012;1;1;2;46;04;76;556,56777742823
31013;1;1;1;67;04;17;46,4712310395462
31013;1;2;2;65;04;17;46,4712310395462
31013;1;3;1;31;04;17;46,4712310395462
31015;1;1;1;57;04;54;202,731102363867
31015;1;2;2;50;04;54;202,731102363867
31015;1;3;1;22;04;54;202,731102363867
31015;1;4;1;14;04;54;202,731102363867
31018;1;1;2;54;04;66;483,763968617764
31018;1;2;2;81;04;66;483,763968617764
31018;1;3;1;6;04;66;483,763968617764
31019;1;1;1;20;04;17;285,271459429135
31019;1;2;2;20;04;17;285,271459429135
31020;1;1;2;72;04;23;113,935915474031
31020;1;2;1;78;04;23;113,935915474031
31020;1;3;1;40;04;23;113,935915474031
31020;1;4;1;15;04;23;113,935915474031
31021;1;1;1;88;04;54;409,258580635258
31022;1;1;2;39;04;68;452,75625209401
31022;1;2;2;20;04;68;452,75625209401
31022;1;3;2;11;04;68;452,75625209401
31022;2;1;1;28;04;68;452,75625209401
31022;3;1;1;25;04;68;452,75625209401
31025;1;1;2;56;04;54;363,657883676428
31025;1;2;2;20;04;54;363,657883676428
31029;1;1;2;78;04;76;638,499768432942
31034;1;1;1;44;04;52;459,606924438961
31034;1;2;2;23;04;52;459,606924438961
31034;1;3;2;4;04;52;459,606924438961
31035;1;1;1;80;04;05;546,063194263915
31036;1;1;2;85;04;76;540,108851567809
31036;1;2;1;94;04;76;540,108851567809
31036;1;3;1;26;04;76;540,108851567809
31036;1;4;2;15;04;76;540,108851567809
31036;1;5;2;20;04;76;540,108851567809
31037;1;1;1;31;04;05;1224,58662432014
31040;1;1;2;45;04;13;482,064603352502
31040;1;2;1;28;04;13;482,064603352502
31040;1;3;2;22;04;13;482,064603352502
31040;1;4;1;2;04;13;482,064603352502
31042;1;1;2;52;04;76;842,857849711163
31042;1;2;1;25;04;76;842,857849711163
31042;1;3;1;17;04;76;842,857849711163
31043;1;1;1;65;04;66;181,093520123415
31043;1;2;2;70;04;66;181,093520123415
31043;1;3;2;68;04;66;181,093520123415
31043;1;4;2;57;04;66;181,093520123415
31046;1;1;1;51;04;17;164,895481934721
31046;1;2;2;89;04;17;164,895481934721
31047;1;1;1;41;04;11;3164,5212151841
31047;1;2;1;7;04;11;3164,5212151841
31049;1;1;2;65;04;52;193,751110496605
31049;1;2;2;11;04;52;193,751110496605
31050;1;1;1;48;04;11;3064,85203495816
31050;1;2;2;54;04;11;3064,85203495816
31050;1;3;2;4;04;11;3064,85203495816
31050;1;4;2;3;04;11;3064,85203495816
31055;1;1;1;37;04;05;999,628082635547
31055;1;2;2;36;04;05;999,628082635547
31055;1;3;1;3;04;05;999,628082635547
31056;1;1;2;60;04;05;576,166535107317
31056;1;2;1;66;04;05;576,166535107317
31056;1;3;1;41;04;05;576,166535107317
31056;1;4;1;37;04;05;576,166535107317
31057;1;1;2;77;04;76;539,177582232262
31058;1;1;2;39;04;50;311,349903593934
31058;1;2;2;19;04;50;311,349903593934
31058;1;3;2;11;04;50;311,349903593934
31059;1;1;2;30;04;17;140,149589116305
31059;1;2;2;9;04;17;140,149589116305
31060;1;1;1;65;04;76;551,160916452374
31060;1;2;2;68;04;76;551,160916452374
31060;1;3;1;46;04;76;551,160916452374
31060;1;4;2;22;04;76;551,160916452374
31060;1;5;2;37;04;76;551,160916452374
31060;1;6;1;45;04;76;551,160916452374
31060;1;7;1;7;04;76;551,160916452374
31061;1;1;2;31;04;08;1280,16048300481
31061;1;2;2;6;04;08;1280,16048300481
31061;1;3;2;56;04;08;1280,16048300481
31064;1;1;2;70;04;76;534,099353572957
31064;1;2;2;35;04;76;534,099353572957
31064;1;3;1;67;04;76;534,099353572957
31065;1;1;1;66;04;17;102,56254056977
31065;1;2;2;72;04;17;102,56254056977
31067;1;1;1;75;04;23;97,3308883236064
31067;1;2;1;70;04;23;97,3308883236064
31067;1;3;1;44;04;23;97,3308883236064
31067;1;4;1;50;04;23;97,3308883236064
31067;1;5;2;38;04;23;97,3308883236064
31067;1;6;2;14;04;23;97,3308883236064
31067;1;7;2;12;04;23;97,3308883236064
31067;1;8;1;3;04;23;97,3308883236064
31069;1;1;2;71;04;76;539,177582232262
31070;1;1;1;52;04;52;184,654733072569
31070;1;2;2;20;04;52;184,654733072569
31072;1;1;1;55;04;54;503,674160984008
31072;1;2;2;48;04;54;503,674160984008
31072;1;3;1;19;04;54;503,674160984008
31072;1;4;1;15;04;54;503,674160984008
31073;1;1;1;26;04;08;254,620930738782
31073;1;2;2;24;04;08;254,620930738782
31073;1;3;2;4;04;08;254,620930738782
31073;1;4;1;19;04;08;254,620930738782
31074;1;1;2;45;04;50;122,86490621304
31074;1;2;2;16;04;50;122,86490621304
31075;1;1;2;39;04;17;149,124358005222
31075;1;2;1;19;04;17;149,124358005222
31075;1;3;1;15;04;17;149,124358005222
31075;1;4;2;12;04;17;149,124358005222
31075;1;5;2;4;04;17;149,124358005222
31077;1;1;2;72;04;50;255,079669909085
31077;1;2;1;39;04;50;255,079669909085
31079;1;1;2;52;04;76;552,597927258017
31079;1;2;1;32;04;76;552,597927258017
31079;1;3;2;68;04;76;552,597927258017
31081;1;1;1;33;04;76;730,491770240974
31083;1;1;1;60;04;17;97,6261013215858
31083;1;2;2;58;04;17;97,6261013215858
31083;1;3;1;25;04;17;97,6261013215858
31083;1;4;1;23;04;17;97,6261013215858
31083;1;5;2;57;04;17;97,6261013215858
31088;1;1;1;50;04;73;285,457254514956
31088;1;2;2;57;04;73;285,457254514956
31088;1;3;2;34;04;73;285,457254514956
31089;1;1;2;39;04;05;1038,73745093441
31089;1;2;1;25;04;05;1038,73745093441
31089;1;3;2;22;04;05;1038,73745093441
31089;1;4;2;14;04;05;1038,73745093441
31089;1;5;1;10;04;05;1038,73745093441
31089;1;6;2;63;04;05;1038,73745093441
31091;1;1;1;51;04;50;267,196441846331
31091;1;2;2;63;04;50;267,196441846331
31091;1;3;1;42;04;50;267,196441846331
31092;1;1;1;63;04;17;52,8738986784141
31092;1;2;1;77;04;17;52,8738986784141
31095;1;1;1;24;04;05;555,620540121478
31101;1;1;2;32;04;17;139,970789903061
31101;1;2;1;34;04;17;139,970789903061
31101;1;3;2;16;04;17;139,970789903061
31101;1;4;2;13;04;17;139,970789903061
31101;1;5;1;12;04;17;139,970789903061
31102;1;1;1;28;04;08;433,372588083845
31102;1;2;1;7;04;08;433,372588083845
31102;1;3;2;1;04;08;433,372588083845
31102;1;4;2;19;04;08;433,372588083845
31102;1;5;2;26;04;08;433,372588083845
31102;1;6;1;0;04;08;433,372588083845
31102;1;7;1;30;04;08;433,372588083845
31104;1;1;1;68;04;66;258,28543417669
31106;1;1;1;52;04;52;346,623160926262
31106;1;2;2;48;04;52;346,623160926262
31106;1;3;1;24;04;52;346,623160926262
31106;1;4;1;16;04;52;346,623160926262
31106;1;5;1;9;04;52;346,623160926262
31108;1;1;1;24;04;05;454,762672778617
31108;1;2;1;80;04;05;454,762672778617
31108;1;3;2;76;04;05;454,762672778617
31109;1;1;1;51;04;76;861,752515140759
31109;1;2;2;47;04;76;861,752515140759
31109;1;3;2;22;04;76;861,752515140759
31109;1;4;2;18;04;76;861,752515140759
31109;1;5;1;15;04;76;861,752515140759
31109;1;6;2;12;04;76;861,752515140759
31109;1;7;2;10;04;76;861,752515140759
31110;1;1;1;65;04;66;258,28543417669
31113;1;1;2;30;04;17;746,857170827214
31113;1;2;1;11;04;17;746,857170827214
31114;1;1;1;83;04;76;419,381941888531
31114;1;2;2;65;04;76;419,381941888531
31115;1;1;1;48;04;76;1165,50184649805
31115;1;2;2;51;04;76;1165,50184649805
31115;1;3;1;18;04;76;1165,50184649805
31115;1;4;1;10;04;76;1165,50184649805
31116;1;1;2;57;04;05;582,780161182837
31117;1;1;1;37;04;66;324,779195957074
31117;1;2;2;13;04;66;324,779195957074
31118;1;1;1;44;04;08;318,560177959492
31118;1;2;2;80;04;08;318,560177959492
31118;1;3;2;76;04;08;318,560177959492
31121;1;1;1;39;04;17;211,495594713656
31121;1;2;2;25;04;17;211,495594713656
