DIRECTORIO,AREA,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,P5070,DPTO,ORDEN,fex_c_2011
578277,68,1,4,2,1,1,1,1,3,3,,,,,300000,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,428.595.806.741.648
578278,68,1,3,2,1,1,1,1,3,3,,,,,120000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,406.243.318.622.579
578279,68,1,6,4,1,1,1,1,3,2,,1000000,50000000,400000,,1,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,297.579.050.648.975
578280,68,1,3,2,1,1,1,1,3,3,,,,,180000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,3,3,1,1,1,68,1,428.595.806.741.648
578281,68,1,4,3,1,1,1,1,3,3,,,,,220000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,354.491.364.049.774
578282,68,1,4,2,1,1,1,1,3,3,,,,,230000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,327.386.015.447.157
578283,68,1,4,1,1,1,1,1,3,4,,,,300000,,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,345.304.477.769.314
578284,68,1,6,1,1,1,1,1,3,1,,,95000000,300000,,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,408.587.320.212.322
578285,68,1,4,1,1,1,1,1,3,1,,,98,300000,,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,399.872.789.580.371
578286,68,1,5,3,1,1,1,1,3,4,,,,260000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,68,1,424.716.141.398.098
578287,68,1,4,3,1,1,1,1,3,3,,,,,280000,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,68,1,438.809.741.105.555
578288,68,1,2,1,1,2,1,1,3,3,,,,,100000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,68,1,367.035.631.493.928
578288,68,2,1,1,1,2,1,1,3,3,,,,,100000,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,68,1,367.035.631.493.928
578288,68,3,1,1,1,2,1,1,3,3,,,,,80000,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,3,,,,,,,,,,,1,1,,68,1,367.035.631.493.928
578289,68,1,4,3,1,1,1,1,3,1,,,98,300000,,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,68,1,215.674.990.955.985
578290,68,1,3,1,1,1,1,1,3,3,,,,,300000,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,345.304.477.769.314
578291,68,1,4,1,1,1,1,1,3,3,,,,,260000,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,342.960.476.179.571
578292,68,1,4,1,1,1,1,1,3,3,,,,,350000,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,408.587.320.212.322
578293,68,1,4,3,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,325.927.450.650.871
578294,68,1,4,3,1,1,1,1,3,3,,,,,290000,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,68,1,426.542.862.727.414
578295,68,1,4,3,1,1,1,1,3,1,,,34000000,250000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,68,1,320.034.060.536.524
578296,68,1,4,3,1,1,1,1,3,1,,,2800000,220000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,1,68,1,242.595.980.345.972
578297,68,1,4,3,1,1,1,1,3,1,,,25000000,2350000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,522.061.030.663.367
578297,68,2,2,1,1,1,1,1,3,4,,,,99,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,68,1,522.061.030.663.367
578298,68,1,4,2,1,1,1,1,3,2,,350000,18000000,280000,,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,327.386.015.447.157
578299,68,1,4,3,1,1,1,1,3,1,,,99,200000,,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,496.225.666.257.285
578300,68,1,4,3,1,1,1,1,3,1,,,28000000,300000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,342.709.559.936.627
578301,68,1,4,3,1,1,1,1,3,3,,,,,280000,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,340.365.558.346.885
578302,68,1,4,2,1,2,1,1,3,4,,,,250000,,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,68,1,250.383.210.712.179
578302,68,2,2,1,1,2,1,1,3,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,,,,,,,,,,,1,1,,68,1,250.383.210.712.179
578303,68,1,5,4,1,1,1,1,3,3,,,,,320000,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,68,1,334.631.271.994.911
578304,68,1,4,3,1,1,1,1,3,2,,2400000,99,250000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,68,1,394.138.503.228.397
578305,68,1,4,2,1,1,1,1,3,3,,,,,220000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,1,68,1,328.363.264.721.184
578306,73,1,1,1,1,2,1,1,4,4,,,,60000,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,8,2,1,2,1,1,1,2,3,1,1,2,73,1,248.162.468.324.202
578307,73,1,2,2,1,2,1,1,4,1,,,35000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,1,73,1,177.840.497.475.345
578308,73,1,5,3,1,1,1,1,3,4,,,,250000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,73,1,25.994.709.368.709
578309,73,1,3,2,1,1,1,1,4,4,,,,150000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,3,73,1,130.394.745.950.213
578310,73,1,3,2,1,1,1,1,3,3,,,,,170000,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,1,73,1,229.595.663.201.043
578311,73,1,3,1,1,1,1,1,3,4,,,,150000,,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,2,1,1,73,1,22.576.878.029.197
578312,73,1,3,2,1,1,1,1,3,1,,,45000000,200000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,4,1,1,1,1,1,2,3,2,1,1,73,1,199.686.079.028.781
578313,73,1,4,3,1,2,1,1,3,1,,,30000000,250000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,1,73,1,326.282.194.801.725
578314,73,1,2,1,1,1,1,1,3,1,,,30000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,2,1,1,73,1,199.686.079.028.781
578315,73,1,3,2,1,1,1,1,3,3,,,,,220000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,1,73,1,116.234.180.616.633
578316,73,1,5,4,1,1,1,1,3,1,,,30000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,73,1,352.209.267.887.663
578319,73,1,3,2,1,1,1,1,4,3,,,,,230000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,1,73,1,192.422.626.314.247
578320,73,1,4,1,1,1,1,1,4,3,,,,,300000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,1,2,1,1,1,2,3,1,1,1,73,1,162.513.042.141.985
578321,73,1,1,1,1,2,1,1,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,3,1,1,1,73,1,359.397.774.273.487
578322,73,1,2,1,1,2,1,1,4,3,,,,,35000,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,73,1,322.795.320.123.918
578322,73,2,2,1,1,2,1,1,3,3,,,,,35000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,73,1,322.795.320.123.918
578323,73,1,2,1,1,1,1,1,3,1,,,10000000,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,73,1,24.158.056.968.409
578324,73,1,3,2,1,1,1,1,3,3,,,,,150000,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,73,1,222.774.056.800.295
578325,73,1,4,2,1,1,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,73,1,199.676.945.774.106
578326,73,1,5,3,1,2,1,1,3,1,,,20000000,250000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,73,1,126.924.821.654.453
578326,73,2,1,1,1,2,1,1,4,4,,,,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,,,,,,,,,,,1,1,,73,1,126.924.821.654.453
578327,73,1,5,2,1,2,1,1,3,1,,,19000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,1,1,1,1,1,2,3,1,1,1,73,1,177.578.920.795.174
578328,73,1,1,1,1,2,1,1,4,3,,,,,80000,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,3,1,1,1,73,1,181.225.782.298.131
578329,73,1,4,3,1,1,1,1,3,5,,,,150000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,73,1,391.909.156.105.698
578330,73,1,1,1,1,1,1,2,4,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,7,2,1,2,1,1,2,1,3,,1,2,73,1,226.455.004.676.381
578331,73,1,3,3,1,1,1,1,3,5,,,,200000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,73,1,45.724.306.054.448
578338,11,1,4,3,1,1,1,1,3,1,,,250000000,600000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,7,1,1,1,1,1,5,3,1,1,1,11,1,36.835.577.166.022
578356,11,1,6,5,1,2,1,1,3,3,,,,,480000,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,11,1,186.539.837.215.118
578356,11,2,1,1,1,2,1,1,3,3,,,,,150000,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,,11,1,186.539.837.215.118
578356,11,3,1,1,1,1,1,1,,3,,,,,200000,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,,,,,,,,,,,1,1,,11,1,186.539.837.215.118
578366,5,1,2,2,1,1,1,1,1,1,,,15000000,120000,,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,5,1,90.441.957.421.057
578367,5,1,4,3,1,1,1,1,4,1,,,10000000,150000,,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,5,1,826.688.827.989.208
578368,8,1,2,1,1,1,1,1,3,4,,,,130000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,563.637.040.069.967
578369,8,1,3,3,1,1,1,1,3,3,,,,,250000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,8,1,554.623.766.664.392
578370,8,1,2,1,1,1,1,1,3,3,,,,,100000,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,3,3,1,1,1,8,1,514.540.031.579.915
578371,8,1,4,3,1,1,1,1,3,1,,,29000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,8,1,580.852.565.984.844
578372,8,1,2,1,1,1,1,1,3,3,,,,,130000,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,3,1,1,1,8,1,566.908.266.107.671
578373,8,1,5,3,1,1,1,1,3,3,,,,,760000,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,356.733.781.312.406
578374,8,1,5,3,1,1,1,1,3,1,,,60000000,500000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,5,3,1,1,1,8,1,367.567.105.245.438
578375,8,1,4,3,1,1,1,1,3,1,,,75000000,600000,,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,5,3,1,1,1,8,1,340.595.894.502.468
578377,8,1,4,3,1,1,1,1,3,3,,,,,670000,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,481.388.960.201.405
578378,8,1,2,1,1,1,1,1,3,3,,,,,300000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,1,8,1,565.821.158.277.508
578379,8,1,2,1,1,1,1,1,3,1,,,6000000,180000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,584.380.036.483.237
578380,8,1,3,2,1,1,1,1,3,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,446.273.815.566.758
578382,8,1,4,3,1,1,1,1,3,1,,,98,200000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,640.667.634.712.745
578383,8,1,4,3,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,8,1,580.852.565.984.844
578384,8,1,3,2,1,1,1,1,3,1,,,98,250000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,692.772.025.886.558
578385,8,1,3,2,1,1,1,1,3,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,502.134.505.500.528
578386,8,1,3,2,1,1,1,1,3,1,,,98,98,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,8,1,43.822.080.928.579
578387,8,1,4,3,1,1,1,1,3,1,,,60000000,300000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,8,1,504.925.601.486.915
578388,8,1,4,3,1,1,1,1,3,1,,,45000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,8,1,441.236.399.824.083
578389,8,1,6,4,1,1,1,1,3,1,,,200000000,800000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,4,1,1,1,1,1,6,3,1,1,1,8,1,53.936.463.802.775
578390,8,1,4,3,1,1,1,1,3,3,,,,,1500000,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,6,3,1,1,1,8,1,498.626.369.876.212
578391,8,1,2,1,1,1,1,1,3,3,,,,,480000,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,5,3,1,1,1,8,1,463.323.917.202.307
578392,8,1,4,3,1,1,1,1,3,1,,,70000000,400000,,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,1,8,1,266.926.599.923.824
578395,8,1,2,1,1,1,1,1,3,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,505.170.599.587
578396,8,1,3,2,2,1,1,1,3,1,,,10000000,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,525.668.597.900.185
578397,8,1,4,3,1,1,1,1,3,1,,,20000000,200000,,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,8,1,56.140.753.517.059
578398,8,1,2,1,1,1,1,1,3,3,,,,,150000,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,8,1,526.416.322.575.188
578399,8,1,4,3,1,1,1,1,3,3,,,,,220000,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,8,1,562.889.315.394.964
578400,8,1,1,1,1,1,1,1,2,5,,,,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,3,3,1,1,2,8,1,543.950.894.535.851
578401,8,1,5,2,1,1,1,1,3,1,,,120000000,600000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,442.580.920.789.037
578402,8,1,5,2,1,1,1,1,3,3,,,,,770000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,546.411.594.313.455
578403,8,1,5,2,1,1,1,1,3,4,,,,500000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,498.697.387.157.215
578405,8,1,4,3,1,1,1,1,3,4,,,,200000,,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,478.128.371.563.027
578406,8,1,2,1,1,1,1,1,3,1,,,80000000,300000,,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,8,1,361.338.890.915.738
578407,8,1,2,1,1,1,1,1,3,3,,,,,100000,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,3,3,1,1,3,8,1,526.416.322.575.188
578410,8,1,4,3,1,1,1,1,3,1,,,120000000,600000,,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,505.428.328.061.832
578411,8,1,5,2,1,1,1,1,3,3,,,,,500000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,5,3,1,1,1,8,1,365.125.258.563.065
578412,8,1,4,2,1,1,1,1,3,3,,,,,620000,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,430.074.330.135.215
578413,8,1,4,1,1,1,1,1,3,3,,,,,620000,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,4,1,1,1,1,1,6,3,1,1,1,8,1,442.580.920.789.037
578413,8,2,1,1,1,2,1,1,,3,,,,,300000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,,,,,,,,,,1,1,,8,1,442.580.920.789.037
578415,8,1,2,1,3,1,1,1,4,3,,,,,99000,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,3,1,1,1,8,1,475.101.692.508.998
578416,8,1,3,2,1,1,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,454.932.439.951.647
578417,8,1,3,2,1,1,1,1,3,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,8,1,579.272.200.304.987
578419,8,1,4,3,1,1,1,1,3,1,,,120000000,620000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,4,1,1,1,1,1,5,3,1,1,1,8,1,4.805.702.182.454
578420,8,1,5,3,1,1,1,1,3,2,,1450000,250000000,1000000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4,1,1,1,1,1,5,3,1,1,1,8,1,429.653.460.623.056
578421,8,1,5,3,1,1,1,1,3,1,,,250000000,1200000,,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,1,8,1,438.549.555.041.625
578422,8,1,6,2,1,1,1,1,3,1,,,80000000,600000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,4,1,1,1,1,1,4,3,1,1,1,8,1,44.577.108.899.184
578423,8,1,5,3,1,1,1,1,3,3,,,,,536000,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,4,1,1,1,1,1,4,3,1,1,1,8,1,290.111.443.019.466
578424,8,1,4,3,1,1,1,1,3,1,,,19000000,150000,,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,8,1,42.117.070.765.024
578425,8,1,4,3,1,1,1,1,3,1,,,20000000,150000,,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,8,1,441.236.399.824.083
578426,8,1,4,3,1,1,1,1,3,1,,,20000000,150000,,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,8,1,307.170.436.023.302
578427,8,1,6,1,1,1,1,1,3,1,,,90000000,800000,,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,4,1,1,1,1,1,4,3,1,1,1,8,1,361.338.890.915.738
578428,8,1,4,3,1,1,1,1,3,1,,,60000000,300000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,4,1,1,1,1,1,4,3,1,1,1,8,1,402.334.887.542.108
578430,8,1,6,3,1,1,1,1,3,1,,,200000000,1000000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,5,3,1,1,1,8,1,582.884.587.133.232
