DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,CLASE,INI,DPTO,fex_c_2011
585622,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,718.500.970.027.484
585625,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,802.180.469.605.398
585627,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,856.560.270.115.106
585628,1,1,80,1,4,2,,2,,2,,,,,8,2,2,1,41,623.838.587.904.475
585628,1,2,80,1,3,4,,2,,2,,,,,11,2,2,1,41,623.838.587.904.475
585628,1,3,80,1,3,4,,1,2,2,,,,,10,2,2,1,41,623.838.587.904.475
585629,1,2,80,1,4,5,,2,,2,,,,,10,2,2,1,41,630.032.160.986.674
585631,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,836.338.019.975.586
585632,1,2,80,1,4,5,,2,,2,,,,,11,2,2,1,41,643.898.919.378.255
585633,1,1,80,1,4,2,,2,,2,,,,,8,2,2,1,41,617.807.574.625.359
585636,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,643.898.919.378.255
585637,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,41,668.580.053.291.452
585640,1,2,80,1,9,2,,2,,2,,,,,9,2,2,1,41,783.000.808.944.916
585640,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,783.000.808.944.916
585640,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,783.000.808.944.916
585641,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,41,84.540.087.700.146
585641,1,2,80,2,,,,2,,2,,1,3,,8,,2,1,41,84.540.087.700.146
585641,1,4,80,1,2,7,,2,,2,,,2,,1,1,2,1,41,84.540.087.700.146
585641,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,84.540.087.700.146
585642,1,2,80,1,9,2,,2,,2,,,,,9,2,2,1,41,672.187.375.135.067
585645,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,41,617.691.594.030.075
585647,1,1,80,1,2,8,PROBLEMAS DELACOLUMNA VERTEBRAL,1,2,2,,,,,4,2,2,1,41,677.433.707.233.692
585647,1,2,80,1,1,7,,2,,2,,,,,1,2,2,1,41,677.433.707.233.692
585647,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,677.433.707.233.692
585648,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,573.126.639.211.649
585648,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,573.126.639.211.649
585648,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,573.126.639.211.649
585651,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,717.032.430.144.018
585651,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,717.032.430.144.018
585651,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,717.032.430.144.018
585651,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,717.032.430.144.018
585651,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,717.032.430.144.018
585652,1,2,80,1,4,3,,2,,2,,,,,8,2,2,1,41,672.187.375.135.067
585664,1,2,80,1,4,3,,2,,2,,,,,8,2,2,1,41,672.187.375.135.067
585666,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585668,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,663.521.010.771.654
585668,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,663.521.010.771.654
585669,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,799.661.099.116.385
585669,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,799.661.099.116.385
585669,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,799.661.099.116.385
585669,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,799.661.099.116.385
585671,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,41,761.113.206.811.606
585671,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,761.113.206.811.606
585671,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,761.113.206.811.606
585671,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,761.113.206.811.606
585673,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,7.743.280.938.052
585673,1,3,80,1,1,8,NO QUISO TRABAJAR MAS,2,,2,,,,,1,2,2,1,41,7.743.280.938.052
585673,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,7.743.280.938.052
585673,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,7.743.280.938.052
585673,1,6,80,2,,,,2,,2,,2,,.,,,2,1,41,7.743.280.938.052
585674,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,566.803.134.768.698
585675,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,692.293.644.679.303
585677,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,643.898.919.378.255
585678,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,605.351.027.073.476
585680,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585681,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,895.504.655.082.346
585681,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,895.504.655.082.346
585681,1,5,80,2,,,,2,,2,,2,,.,,,2,1,41,895.504.655.082.346
585683,1,1,80,2,,,,2,,2,,1,4,,9,,2,1,41,928.067.472.178.465
585683,1,2,80,1,1,7,,2,,2,,,,,2,2,2,1,41,928.067.472.178.465
585683,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,928.067.472.178.465
585683,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,928.067.472.178.465
585684,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,765.297.929.294.409
585684,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,765.297.929.294.409
585685,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,775.973.144.257.218
585687,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,61.856.591.406.707
585688,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,714.525.450.628.316
585689,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,41,702.943.223.113.428
585689,1,3,80,1,1,7,,2,,2,,,1,,1,1,2,1,41,702.943.223.113.428
585689,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,702.943.223.113.428
585690,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,41,748.683.000.998.504
585690,1,4,80,2,,,,2,,2,,2,,.,,,2,1,41,748.683.000.998.504
585691,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,656.239.486.334.854
585692,1,2,80,2,,,,2,,2,,2,,.,,,2,1,41,714.409.470.033.032
585692,1,3,80,2,,,,2,,2,,2,,.,,,2,1,41,714.409.470.033.032
586082,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,66,12.279.858.232.073
586083,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,876.358.182.377.588
586084,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,103.607.323.499.652
586084,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,103.607.323.499.652
586085,1,2,80,1,1,3,,2,,2,,,,,9,2,2,1,66,918.035.037.524.956
586086,1,1,80,1,4,2,,2,,2,,,,,9,2,2,1,66,876.358.182.377.588
586086,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,876.358.182.377.588
586089,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,942.994.049.329.409
586089,1,3,80,1,1,3,,2,,2,,,,,4,2,2,1,66,942.994.049.329.409
586090,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,103.729.635.010.112
586091,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,976.845.106.342.968
586091,1,3,80,1,4,3,,2,,2,,,,,4,2,2,1,66,976.845.106.342.968
586092,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,915.899.998.045.527
586093,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,102.892.363.121.085
586094,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,931.936.481.902.762
586095,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,101.166.000.553
586095,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,101.166.000.553
586096,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,848.068.610.426.716
586096,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,848.068.610.426.716
586097,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,904.679.375.485.089
586098,1,1,80,1,4,7,,3,,2,,,,,8,2,2,1,66,940.345.064.577.606
586099,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,66,120.590.230.951.063
586099,1,5,80,2,,,,2,,2,,2,,.,,,2,1,66,120.590.230.951.063
586099,1,6,80,2,,,,2,,2,,2,,.,,,2,1,66,120.590.230.951.063
586100,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,940.345.064.577.606
586101,1,1,80,1,4,3,,2,,2,,,,,9,2,2,1,66,835.981.798.127.869
586102,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,822.690.400.368.211
586102,1,4,80,1,1,7,,2,,1,250000,,,,2,2,2,1,66,822.690.400.368.211
586103,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,66,103.729.635.010.112
586103,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,103.729.635.010.112
586103,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,103.729.635.010.112
586104,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,807.692.226.176.996
586105,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,909.662.318.634.693
586108,1,1,80,2,,,,2,,2,,2,,.,,,2,1,66,660.655.502.831.274
586108,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,660.655.502.831.274
586110,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,66,919.258.152.629.557
586110,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,919.258.152.629.557
586111,1,1,80,1,2,2,,2,,2,,,,,9,2,2,1,66,978.068.221.447.569
586112,1,1,80,1,1,6,,2,,2,,,1,REALIZAR CURSO DE VIGILANCIA PRIVADA,12,1,2,1,66,900.771.411.844.103
586113,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,66,921.943.001.165.942
586115,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,101.521.283.640.445
586117,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,783.278.996.710.482
586118,1,1,80,1,4,4,,3,,2,,,,,4,2,2,1,66,103.729.635.010.112
586118,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,103.729.635.010.112
586118,1,4,80,2,,,,2,,2,,2,,.,,,2,1,66,103.729.635.010.112
586119,1,1,80,1,4,4,,3,,2,,,,,10,2,2,1,66,818.944.685.802.999
586119,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,818.944.685.802.999
586119,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,818.944.685.802.999
586120,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,971.283.621.280.281
586122,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,913.331.663.948.497
586122,1,3,80,2,,,,2,,2,,2,,.,,,2,1,66,913.331.663.948.497
586122,1,6,80,1,2,8,DESPIDIERON POR  EDAD,2,,2,,,,,8,2,2,1,66,913.331.663.948.497
586124,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,66,918.035.037.524.956
586125,1,2,80,1,3,2,,2,,2,,,,,9,2,2,1,66,895.852.732.974.708
586126,1,2,80,2,,,,2,,2,,2,,.,,,2,1,66,925.536.553.416.155
586594,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,349.815.560.157.714
586595,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,439.737.424.218.858
586595,1,4,80,2,,,,2,,2,,2,,.,,,2,1,76,439.737.424.218.858
586595,1,5,80,2,,,,2,,2,,2,,.,,,2,1,76,439.737.424.218.858
586601,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,76,289.811.746.916.366
586601,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,289.811.746.916.366
586601,1,4,80,2,,,,2,,2,,2,,.,,,2,1,76,289.811.746.916.366
586601,1,5,80,2,,,,2,,2,,2,,.,,,2,1,76,289.811.746.916.366
586613,1,2,80,1,4,2,,2,,2,,,4,POR DEDICARSE A LA IGLESIA,12,1,2,1,76,175.370.579.341.554
586626,1,3,80,1,1,1,,2,,2,,,,,2,2,2,1,76,57.286.609.232.495
586628,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,76,4.240.494.010.054
586629,1,2,80,1,1,8,ES TRABAJADORA SIN REMUNERACION Y LA SEMANA PASADA NO AYUDO,2,,2,,,,,1,2,2,1,76,434.613.111.403.602
586631,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,76,251.124.987.595.966
586638,1,5,80,1,1,3,,2,,2,,,,,4,2,2,1,76,327.938.410.677.624
586651,1,1,80,1,1,3,,2,,2,,,,,4,2,2,1,76,651.722.958.758.332
586651,1,4,80,2,,,,2,,2,,2,,.,,,2,1,76,651.722.958.758.332
586653,1,2,80,2,,,,2,,2,,2,,.,,,2,1,76,194.252.066.290.732
586654,1,4,80,1,2,2,,2,,2,,,,,9,2,2,1,76,436.160.081.598.695
586657,1,2,80,1,1,2,,2,,2,,,,,9,2,2,1,76,507.871.157.275.275
586658,1,2,80,1,1,0,,2,,2,,,,,9,2,2,1,76,17.996.605.809.315
586658,1,3,80,2,,,,2,,2,,2,,.,,,2,1,76,17.996.605.809.315
587317,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,205.621.801.320.285
587317,1,3,80,2,,,,2,,2,,2,,.,,,2,1,13,205.621.801.320.285
587319,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,177.756.783.176.076
587319,1,3,80,2,,,,2,,2,,2,,.,,,2,1,13,177.756.783.176.076
587319,1,5,80,2,,,,2,,2,,2,,.,,,2,1,13,177.756.783.176.076
587320,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,13,120.315.869.108.537
587320,1,3,80,2,,,,2,,2,,2,,.,,,2,1,13,120.315.869.108.537
587320,1,4,80,2,,,,2,,2,,2,,.,,,2,1,13,120.315.869.108.537
587321,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,160.762.293.609.542
587322,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,22.333.476.537.642
587322,1,3,80,2,,,,2,,2,,2,,.,,,2,1,13,22.333.476.537.642
587322,1,4,80,2,,,,2,,2,,2,,.,,,2,1,13,22.333.476.537.642
587323,1,2,80,2,,,,2,,2,,2,,.,,,2,1,13,124.336.505.791.344
587742,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,315.494.701.782.494
587744,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,249.236.042.215.835
587745,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,262.451.669.135.061
587745,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,262.451.669.135.061
587746,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,374.000.558.089.286
587746,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,374.000.558.089.286
587746,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,374.000.558.089.286
587747,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,305.357.705.827.821
587748,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,412.814.385.367.478
587748,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,412.814.385.367.478
587748,1,3,80,1,3,2,,2,,2,,,,,9,2,2,1,52,412.814.385.367.478
587749,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,332.491.191.402.862
587749,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,332.491.191.402.862
587750,1,1,80,1,3,3,,2,,2,,,,,4,2,2,1,52,330.782.071.111.115
587750,1,2,80,2,,,,2,,2,,1,4,,1,,2,1,52,330.782.071.111.115
587753,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,315.943.380.164.734
587753,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,315.943.380.164.734
587754,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,305.477.968.564.609
587754,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,305.477.968.564.609
587755,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,262.451.669.135.061
587757,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,423.156.596.751.546
587766,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,546.970.063.215.764
587766,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,546.970.063.215.764
587767,1,1,80,1,4,8,POR ANCIANIDAD,2,,2,,,,POR ANCIANIDAD,8,2,2,1,52,425.879.413.962.278
587768,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,490.592.579.442.389
587769,1,1,80,1,4,4,,2,,2,,,,,4,2,2,1,52,151.681.766.679.516
587770,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,250.582.077.362.556
587770,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,250.582.077.362.556
587770,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,250.582.077.362.556
587770,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,250.582.077.362.556
587771,1,2,80,1,4,6,,2,,2,,,,,9,2,2,1,52,371.736.628.131.268
587771,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,371.736.628.131.268
587772,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,331.230.749.493.356
587772,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,331.230.749.493.356
587772,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,331.230.749.493.356
587772,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,331.230.749.493.356
587775,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,30.592.664.694.685
587775,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,30.592.664.694.685
587775,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,30.592.664.694.685
587776,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,3.435.490.196.481
587779,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,424.646.370.161.141
587779,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,424.646.370.161.141
587780,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,18.223.571.002.646
587780,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,18.223.571.002.646
587780,1,7,80,2,,,,2,,2,,2,,.,,,2,1,52,18.223.571.002.646
587781,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,305.357.705.827.821
587784,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587785,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,52,464.519.406.164.798
587785,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,464.519.406.164.798
587785,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,464.519.406.164.798
587786,1,2,80,1,2,2,,2,,2,,,,,9,2,2,1,52,38.702.399.745.989
587786,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587786,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587786,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587787,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587788,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,181.923.259.741.049
587788,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,181.923.259.741.049
587789,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587789,1,3,80,1,1,2,,2,,2,,,,,1,2,2,1,52,151.681.766.679.516
587789,1,4,80,1,2,3,,2,,2,,,,,1,2,2,1,52,151.681.766.679.516
587790,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,356.123.780.636.463
587791,1,2,80,1,4,2,,2,,2,,,,,1,2,2,1,52,38.702.399.745.989
587791,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587792,1,2,80,2,,,,2,,2,,1,2,,9,,2,1,52,399.478.495.711.464
587795,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,371.736.628.131.268
587795,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,371.736.628.131.268
587796,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,249.684.720.598.075
587796,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,249.684.720.598.075
587797,1,2,80,1,3,2,,2,,2,,,,,1,2,2,1,52,330.782.071.111.115
587797,1,3,80,1,1,6,,2,,2,,,,,1,2,2,1,52,330.782.071.111.115
587806,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,382.973.377.269.518
587806,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,382.973.377.269.518
587807,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,606.727.066.718.064
587807,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,606.727.066.718.064
587807,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,606.727.066.718.064
587808,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,22.482.929.643.381
587809,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,52,262.451.669.135.061
587809,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,262.451.669.135.061
587813,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,249.236.042.215.835
587814,1,1,80,1,3,7,,2,,2,,,,,4,2,2,1,52,305.357.705.827.821
587817,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,170.566.247.866.011
587818,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,251.230.214.684.624
587819,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,260.457.496.666.272
587821,1,1,80,2,,,,2,,2,,2,,.,,,2,1,52,260.457.496.666.272
587824,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,212.254.535.445.447
587824,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,212.254.535.445.447
587824,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,212.254.535.445.447
587825,1,2,80,1,4,3,,2,,2,,,,,4,2,2,1,52,30.592.664.694.685
587825,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,30.592.664.694.685
587825,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,30.592.664.694.685
587826,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,224.380.618.051.569
587827,1,2,80,1,3,8,EMBARAZO,2,,2,,,,,9,2,2,1,52,426.312.797.656.706
587828,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,396.592.052.295.534
587828,1,3,80,1,1,1,,2,,1,60000,,,,2,2,2,1,52,396.592.052.295.534
587829,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,195.421.672.030.277
587830,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,464.196.747.008.914
587830,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,464.196.747.008.914
587831,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,52,174.669.769.723.038
587833,1,1,80,1,4,8,EDAD,2,,2,,,,EDAD,8,2,2,1,52,248.002.998.414.697
587833,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,248.002.998.414.697
587833,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,248.002.998.414.697
587834,1,2,80,2,,,,2,,2,,1,2,,1,,2,1,52,151.681.766.679.516
587835,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587835,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587836,1,2,80,1,4,8,EDAD,2,,2,,,,EDAD,8,2,2,1,52,169.797.177.134.927
587836,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,169.797.177.134.927
587836,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,169.797.177.134.927
587836,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,169.797.177.134.927
587837,1,1,80,1,4,3,,2,,2,,,,,4,2,2,1,52,305.357.705.827.821
587838,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,467.672.669.590.689
587838,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,467.672.669.590.689
587838,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,467.672.669.590.689
587846,1,1,80,1,4,5,,2,,2,,,,,8,2,2,1,52,151.681.766.679.516
587846,1,6,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587847,1,2,80,2,,,,2,,2,,1,4,,9,,2,1,52,315.494.701.782.494
587848,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,262.900.347.517.301
587848,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,262.900.347.517.301
587849,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,330.782.071.111.115
587849,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,330.782.071.111.115
587849,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,330.782.071.111.115
587850,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,22.482.929.643.381
587850,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,22.482.929.643.381
587851,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,224.380.618.051.569
587852,1,1,80,1,2,3,,2,,2,,,,,4,2,2,1,52,464.070.727.782.558
587852,1,2,80,1,4,8,EDAD,2,,2,,,,,8,2,2,1,52,464.070.727.782.558
587853,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,210.260.362.976.658
587855,1,2,80,1,4,2,,2,,2,,,,,9,2,2,1,52,290.639.277.618.228
587858,1,1,80,1,4,8,EDAD AVANZADA,2,,2,,,,,8,2,2,1,52,381.427.883.182.969
587859,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,251.214.919.996.811
587860,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,251.214.919.996.811
587861,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,330.782.071.111.115
587861,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,330.782.071.111.115
587861,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,330.782.071.111.115
587864,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,582.598.263.448.226
587865,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,251.678.893.066.864
587866,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,199.525.193.887.303
587867,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587867,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587867,1,4,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587867,1,5,80,2,,,,2,,2,,2,,.,,,2,1,52,38.702.399.745.989
587868,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,168.899.820.370.446
587868,1,3,80,2,,,,2,,2,,1,2,,2,,2,1,52,168.899.820.370.446
587868,1,4,80,1,4,2,,2,,2,,,,,8,2,2,1,52,168.899.820.370.446
587869,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587869,1,3,80,2,,,,2,,2,,2,,.,,,2,1,52,151.681.766.679.516
587871,1,2,80,2,,,,2,,2,,2,,.,,,2,1,52,291.087.956.000.469
587871,1,3,80,2,,,,2,,2,,1,2,,1,,2,1,52,291.087.956.000.469
587872,1,1,80,1,1,3,,1,1,2,,,,INCAPACITADO  POR  ACCIDENTE DE  TRABAJO-LESION  EN  LA  COLUMNA  VERTEBRAL,12,2,2,1,52,330.333.392.728.875
