DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7480,P7480S1,P7480S2,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S2A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,DPTO,fex_c_2011
577336,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,30,,,,,,,8,294.082.573.447.154
577336,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,294.082.573.447.154
577336,2,1,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,15,,,,,,,8,294.082.573.447.154
577336,2,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,50,,,,,,,8,294.082.573.447.154
577337,1,1,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,40,,,,,,,8,5.223.145.363.922
577337,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,5.223.145.363.922
577337,1,3,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,15,,,,,,,8,5.223.145.363.922
577337,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,5.223.145.363.922
577338,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,514.004.568.092.852
577338,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,40,,,,,,,8,514.004.568.092.852
577338,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,514.004.568.092.852
577338,1,6,8,90,,2,,1,2,1,2,2,2,2,2,2,,,15,,20,,,,,,,8,514.004.568.092.852
577339,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,486.263.762.197.865
577339,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,486.263.762.197.865
577339,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,8,486.263.762.197.865
577339,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,486.263.762.197.865
577341,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,582.884.587.133.232
577341,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,582.884.587.133.232
577341,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,582.884.587.133.232
577341,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,582.884.587.133.232
577341,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,582.884.587.133.232
577342,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,525.668.597.900.185
577342,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,525.668.597.900.185
577342,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,525.668.597.900.185
577342,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,525.668.597.900.185
577343,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,8,465.890.943.556.461
577343,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577343,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577343,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,465.890.943.556.461
577343,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577343,1,6,8,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,8,465.890.943.556.461
577343,1,7,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577343,2,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577343,2,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,8,465.890.943.556.461
577343,2,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,8,465.890.943.556.461
577343,2,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,465.890.943.556.461
577344,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,450.327.330.348.315
577344,1,2,8,90,,2,,1,2,2,1,2,2,2,2,2,,,20,,,30,,,,,,8,450.327.330.348.315
577344,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,450.327.330.348.315
577344,1,4,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,10,,,,,,,8,450.327.330.348.315
577344,1,5,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,30,,,,,,,8,450.327.330.348.315
577345,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,483.821.915.515.492
577345,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,483.821.915.515.492
577346,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,55.249.582.566.768
577346,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,30,,,,,,,8,55.249.582.566.768
577346,1,3,8,90,,2,,1,2,1,2,2,2,2,2,2,,,15,,20,,,,,,,8,55.249.582.566.768
577346,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,55.249.582.566.768
577347,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,50.131.321.465.867
577347,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,40,,30,,,,,,,8,50.131.321.465.867
577347,1,3,8,90,,2,,1,2,1,2,2,2,2,2,2,,,10,,5,,,,,,,8,50.131.321.465.867
577348,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,442.866.739.018.483
577348,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,40,,20,,,,,,,8,442.866.739.018.483
577348,1,3,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,30,,,,,,,8,442.866.739.018.483
577348,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,442.866.739.018.483
577348,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,442.866.739.018.483
577348,1,6,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,442.866.739.018.483
577349,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,396.712.360.870.645
577349,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,396.712.360.870.645
577349,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,396.712.360.870.645
577349,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,396.712.360.870.645
577350,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,436.876.288.320.835
577350,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,436.876.288.320.835
577350,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,436.876.288.320.835
577350,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,436.876.288.320.835
577351,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,429.653.460.623.056
577351,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,429.653.460.623.056
577351,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,429.653.460.623.056
577351,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,429.653.460.623.056
577351,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,429.653.460.623.056
577352,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,67.220.043.433.194
577352,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,67.220.043.433.194
577352,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,67.220.043.433.194
577352,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,67.220.043.433.194
577353,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,398.849.280.687.667
577353,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,398.849.280.687.667
577353,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,8,398.849.280.687.667
577353,1,4,8,90,,2,,1,2,1,2,2,2,2,2,2,,,6,,50,,,,,,,8,398.849.280.687.667
577353,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,398.849.280.687.667
577353,1,7,8,90,,2,,1,2,1,2,2,2,2,2,2,,,40,,40,,,,,,,8,398.849.280.687.667
577354,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,483.821.915.515.492
577354,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,483.821.915.515.492
577355,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,561.216.048.674.175
577355,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,20,,,,,,,8,561.216.048.674.175
577355,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,561.216.048.674.175
577355,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,561.216.048.674.175
577356,1,1,8,90,,2,,1,2,2,2,2,2,2,1,2,,,48,,,,,,,20,,8,40.636.625.328.952
577356,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,40.636.625.328.952
577357,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,519.369.366.289.482
577357,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,519.369.366.289.482
577358,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,423.048.298.690.407
577358,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,24,,,,,,,8,423.048.298.690.407
577358,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,423.048.298.690.407
577358,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,423.048.298.690.407
577358,1,5,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,423.048.298.690.407
577358,1,7,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,423.048.298.690.407
577358,1,8,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,423.048.298.690.407
577360,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,663.530.417.562.007
577360,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,663.530.417.562.007
577360,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,8,663.530.417.562.007
577360,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,663.530.417.562.007
577360,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,663.530.417.562.007
577362,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,602.006.603.226.264
577362,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,602.006.603.226.264
577362,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,602.006.603.226.264
577362,1,4,8,90,,2,,1,2,1,2,2,2,2,2,2,,,24,,40,,,,,,,8,602.006.603.226.264
577362,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,602.006.603.226.264
577364,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,563.637.040.069.967
577364,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,563.637.040.069.967
577365,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577365,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,541.305.121.437.085
577365,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577365,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577365,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577365,1,6,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577365,1,8,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,541.305.121.437.085
577366,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,507.612.446.269.373
577366,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,507.612.446.269.373
577366,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,507.612.446.269.373
577366,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,507.612.446.269.373
577366,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,507.612.446.269.373
577367,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,49.751.485.139.593
577367,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,49.751.485.139.593
577367,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,8,49.751.485.139.593
577368,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,587.546.970.377.895
577368,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,587.546.970.377.895
577368,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,587.546.970.377.895
577369,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,630.613.586.458.645
577369,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,630.613.586.458.645
577369,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,630.613.586.458.645
577369,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,630.613.586.458.645
577369,1,5,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,630.613.586.458.645
577370,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,265.582.078.958.869
577370,1,2,8,90,,2,,1,2,2,1,2,2,2,2,2,,,30,,,40,,,,,,8,265.582.078.958.869
577370,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,265.582.078.958.869
577370,1,4,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,265.582.078.958.869
577370,1,5,8,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,8,265.582.078.958.869
577371,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,475.101.692.508.998
577371,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,48,,50,,,,,,,8,475.101.692.508.998
577372,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,487.862.172.631.191
577372,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,48,,,,,,,8,487.862.172.631.191
577374,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,367.812.103.345.523
577374,1,2,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,367.812.103.345.523
577375,1,1,8,90,,2,,1,2,2,1,2,2,2,2,2,,,34,,,30,,,,,,8,308.167.594.650.279
577375,1,2,8,90,,2,,1,2,2,1,2,2,2,2,2,,,20,,,20,,,,,,8,308.167.594.650.279
577375,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,308.167.594.650.279
577376,1,1,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,18,,,,,,,8,498.697.387.157.215
577376,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,30,,30,,,,,,,8,498.697.387.157.215
577376,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,498.697.387.157.215
577377,1,1,8,90,,2,,1,2,1,2,2,2,2,2,2,,,14,,14,,,,,,,8,401.246.453.192.975
577377,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,40,,24,,,,,,,8,401.246.453.192.975
577378,1,1,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,20,,,,,,,8,461.160.654.281.348
577378,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,32,,48,,,,,,,8,461.160.654.281.348
577378,2,1,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,14,,,,,,,8,461.160.654.281.348
577378,2,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,20,,,,,,,8,461.160.654.281.348
577378,2,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,8,461.160.654.281.348
577379,1,1,8,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,20,,,,,,,8,544.833.163.764.152
577379,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,36,,20,,,,,,,8,544.833.163.764.152
577379,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,16,,,,,,,,,8,544.833.163.764.152
577379,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,24,,,,,,,,,8,544.833.163.764.152
577379,1,5,8,90,,2,,2,2,1,2,2,2,2,2,2,,,,,45,,,,,,,8,544.833.163.764.152
577381,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,542.051.482.810.208
577381,1,2,8,90,,2,,1,2,1,2,2,2,2,2,2,,,12,,35,,,,,,,8,542.051.482.810.208
577381,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,8,542.051.482.810.208
577382,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,424.885.458.716.377
577382,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,1,,,,,,,,,8,424.885.458.716.377
577382,1,3,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,424.885.458.716.377
577382,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,424.885.458.716.377
577382,1,5,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,424.885.458.716.377
577382,1,6,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,424.885.458.716.377
577382,1,7,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,424.885.458.716.377
577383,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,263.140.232.276.496
577383,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,263.140.232.276.496
577383,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,8,263.140.232.276.496
577384,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,603.627.583.546.502
577384,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,603.627.583.546.502
577384,1,3,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,603.627.583.546.502
577384,1,4,8,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,8,603.627.583.546.502
577385,1,1,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,40.042.771.123.697
577385,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,40.042.771.123.697
577385,1,5,8,90,,2,,1,2,1,2,2,2,2,2,2,,,2,,24,,,,,,,8,40.042.771.123.697
577385,1,6,8,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,8,40.042.771.123.697
577386,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,8,48.650.876.029.795
577386,1,2,8,90,,2,,1,2,2,2,2,2,2,2,2,,,3,,,,,,,,,8,48.650.876.029.795
577389,1,1,8,90,,2,,1,2,2,2,2,2,2,2,2,,,6,,,,,,,,,8,45.953.754.955.498
577390,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,185.588.197.652.811
577390,1,2,11,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,185.588.197.652.811
577390,1,3,11,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,185.588.197.652.811
577390,1,4,11,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,185.588.197.652.811
577391,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,11,210.422.091.709.256
577392,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,11,237.626.293.199.699
577392,1,2,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,237.626.293.199.699
577393,1,1,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,38.082.502.782.837
577393,1,2,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,38.082.502.782.837
577397,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,60,,,,,,,,,11,28.135.062.309.853
577398,1,1,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,284.809.088.091.978
577399,1,1,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,230.445.251.711.799
577399,1,2,11,90,,1,,1,1,2,1,2,2,2,2,2,3,,25,5,,15,,,,,,11,230.445.251.711.799
577399,1,3,11,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,11,230.445.251.711.799
577400,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,543.739.371.952.974
577400,1,2,11,90,,2,,1,2,2,2,2,2,2,2,2,,,30,,,,,,,,,11,543.739.371.952.974
577400,1,3,11,90,,2,,1,2,2,2,2,2,2,2,2,,,5,,,,,,,,,11,543.739.371.952.974
577400,1,4,11,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,543.739.371.952.974
577400,1,5,11,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,11,543.739.371.952.974
577401,1,1,11,90,,2,,1,2,2,2,2,2,2,2,2,,,8,,,,,,,,,11,267.156.235.523.434
577401,1,2,11,90,,2,,1,2,2,2,2,2,2,2,2,,,40,,,,,,,,,11,267.156.235.523.434
577401,1,3,11,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,11,267.156.235.523.434
577402,1,1,13,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,13,327.796.025.517.172
577403,1,1,13,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,13,285.379.149.292.347
577403,1,2,13,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,285.379.149.292.347
577403,1,3,13,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,13,285.379.149.292.347
577404,1,1,13,90,,2,,2,2,1,2,2,2,2,2,2,,,,,20,,,,,,,13,293.196.088.301.888
577404,1,2,13,90,,2,,1,2,1,2,2,2,2,2,2,,,35,,35,,,,,,,13,293.196.088.301.888
577404,1,3,13,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,13,293.196.088.301.888
577405,1,1,13,90,,2,,1,2,1,2,2,2,2,2,2,,,20,,25,,,,,,,13,251.882.479.717.092
577406,1,1,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,117.766.862.976.907
577406,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,117.766.862.976.907
577407,1,1,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,137.576.714.380.097
577407,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,137.576.714.380.097
577408,1,1,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,125.570.341.578.362
577408,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,18,,,,,,,,,17,125.570.341.578.362
577409,1,1,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,105.140.205.259.889
577409,1,2,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,105.140.205.259.889
577410,1,1,17,90,,2,,1,2,2,2,2,2,2,2,2,,,25,,,,,,,,,17,135.635.207.973.079
577410,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,12,,,,,,,,,17,135.635.207.973.079
577411,1,1,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,110.469.439.658.706
577411,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,17,110.469.439.658.706
577411,1,3,17,90,,2,,1,2,2,2,2,2,2,2,2,,,15,,,,,,,,,17,110.469.439.658.706
577412,1,1,17,90,,2,,1,2,2,1,2,2,2,2,2,,,15,,,50,,,,,,17,118.209.239.941.919
577412,1,2,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,118.209.239.941.919
577412,1,3,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,118.209.239.941.919
577413,1,1,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,135.635.207.973.079
577413,1,2,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,135.635.207.973.079
577414,1,1,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,146.794.726.864.624
577414,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,146.794.726.864.624
577414,1,3,17,90,,2,,1,2,2,2,2,2,2,2,2,,,10,,,,,,,,,17,146.794.726.864.624
577414,1,4,17,90,,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,17,146.794.726.864.624
577415,1,1,17,90,,1,,1,2,2,2,2,2,2,2,2,3,,3,,,,,,,,,17,154.447.124.159.801
577415,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,20,,,,,,,,,17,154.447.124.159.801
577415,1,3,17,90,,2,,1,2,2,2,2,2,2,2,2,,,14,,,,,,,,,17,154.447.124.159.801
577415,1,4,17,90,,2,,2,2,1,2,2,2,2,2,2,,,,,21,,,,,,,17,154.447.124.159.801
577415,1,5,17,90,,2,,1,2,1,2,2,2,2,2,2,,,28,,49,,,,,,,17,154.447.124.159.801
577416,1,1,17,90,,2,,1,2,2,2,2,2,2,2,2,,,28,,,,,,,,,17,143.644.806.968.916
577416,1,2,17,90,,2,,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,17,143.644.806.968.916
